Nstrg(T),Cipfsubj(T),Cipfsubs(T),TransNo,Seq no,Period,Supplier ID(T),Amount,Updated
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200093740,1,202304,Barclaycard - Global Commercial Payments,-35.00 ,19/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200093741,1,202304,Barclaycard - Global Commercial Payments,-25.00 ,19/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200093742,1,202304,Barclaycard - Global Commercial Payments,-35.00 ,19/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200093743,1,202304,Barclaycard - Global Commercial Payments,-35.00 ,19/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200093744,1,202304,Barclaycard - Global Commercial Payments,-35.00 ,19/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200093745,1,202304,Barclaycard - Global Commercial Payments,-35.00 ,19/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200093746,1,202304,Barclaycard - Global Commercial Payments,-35.00 ,19/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200093747,1,202304,Barclaycard - Global Commercial Payments,-35.00 ,19/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200093856,1,202304,Barclaycard - Global Commercial Payments,25.00 ,19/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200093857,1,202304,Barclaycard - Global Commercial Payments,25.00 ,19/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200093858,1,202304,Barclaycard - Global Commercial Payments,25.00 ,19/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200093859,1,202304,Barclaycard - Global Commercial Payments,25.00 ,19/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200093860,1,202304,Barclaycard - Global Commercial Payments,25.00 ,19/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200093861,1,202304,Barclaycard - Global Commercial Payments,25.00 ,19/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200093862,1,202304,Barclaycard - Global Commercial Payments,35.00 ,19/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200093863,1,202304,Barclaycard - Global Commercial Payments,30.00 ,19/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200093864,1,202304,Barclaycard - Global Commercial Payments,35.00 ,19/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200093865,1,202304,Barclaycard - Global Commercial Payments,35.00 ,19/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200093866,1,202304,Barclaycard - Global Commercial Payments,25.00 ,19/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200093867,1,202304,Barclaycard - Global Commercial Payments,35.00 ,19/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200093868,1,202304,Barclaycard - Global Commercial Payments,35.00 ,19/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200093869,1,202304,Barclaycard - Global Commercial Payments,35.00 ,19/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200093870,1,202304,Barclaycard - Global Commercial Payments,35.00 ,19/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200093871,1,202304,Barclaycard - Global Commercial Payments,35.00 ,19/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200093872,1,202304,Barclaycard - Global Commercial Payments,35.00 ,19/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200093873,1,202304,Barclaycard - Global Commercial Payments,-35.00 ,19/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200094535,1,202304,Barclaycard - Global Commercial Payments,35.00 ,19/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200095873,1,202304,Barclaycard - Global Commercial Payments,-35.00 ,19/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200096782,1,202304,Barclaycard - Global Commercial Payments,122.00 ,24/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200096875,1,202304,Barclaycard - Global Commercial Payments,27.98 ,24/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200097062,1,202304,Barclaycard - Global Commercial Payments,26.65 ,24/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200097225,1,202304,Barclaycard - Global Commercial Payments,6.00 ,24/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200097442,1,202304,Barclaycard - Global Commercial Payments,18.40 ,13/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200093885,1,202304,Barclaycard - Global Commercial Payments,20.86 ,13/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200094872,1,202304,Barclaycard - Global Commercial Payments,32.90 ,13/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200097109,1,202304,Barclaycard - Global Commercial Payments,110.00 ,13/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200097196,1,202304,Barclaycard - Global Commercial Payments,172.55 ,13/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200097316,1,202304,Barclaycard - Global Commercial Payments,500.00 ,13/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200097610,1,202304,Barclaycard - Global Commercial Payments,91.39 ,13/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200097906,1,202304,Barclaycard - Global Commercial Payments,500.00 ,13/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200097907,1,202304,Barclaycard - Global Commercial Payments,194.89 ,13/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200097945,1,202304,Barclaycard - Global Commercial Payments,500.00 ,13/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200097946,1,202304,Barclaycard - Global Commercial Payments,500.00 ,13/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200098392,1,202304,Barclaycard - Global Commercial Payments,500.00 ,13/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200098432,1,202304,Barclaycard - Global Commercial Payments,164.00 ,13/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200099275,1,202304,Barclaycard - Global Commercial Payments,24.99 ,26/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200099276,1,202304,Barclaycard - Global Commercial Payments,229.89 ,26/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200095737,1,202304,Barclaycard - Global Commercial Payments,20.00 ,13/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200096428,1,202304,Barclaycard - Global Commercial Payments,15.11 ,13/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200096429,1,202304,Barclaycard - Global Commercial Payments,17.10 ,13/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200098169,1,202304,Barclaycard - Global Commercial Payments,52.20 ,13/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200098348,1,202304,Barclaycard - Global Commercial Payments,19.18 ,13/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200098350,1,202304,Barclaycard - Global Commercial Payments,7.56 ,13/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200098944,1,202304,Barclaycard - Global Commercial Payments,56.25 ,13/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200099111,1,202304,Barclaycard - Global Commercial Payments,1.00 ,13/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200099217,1,202304,Barclaycard - Global Commercial Payments,6.14 ,13/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200099651,1,202304,Barclaycard - Global Commercial Payments,15.99 ,13/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200099653,1,202304,Barclaycard - Global Commercial Payments,40.23 ,13/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200099654,1,202304,Barclaycard - Global Commercial Payments,5.00 ,13/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200099748,1,202304,Barclaycard - Global Commercial Payments,4.37 ,13/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200099858,1,202304,Barclaycard - Global Commercial Payments,24.89 ,13/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200094983,1,202304,Barclaycard - Global Commercial Payments,127.00 ,13/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200095083,1,202304,Barclaycard - Global Commercial Payments,6.00 ,13/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200096517,1,202304,Barclaycard - Global Commercial Payments,15.20 ,13/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200098055,1,202304,Barclaycard - Global Commercial Payments,11.80 ,13/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200098818,1,202304,Barclaycard - Global Commercial Payments,5.00 ,13/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200048918,1,202304,Barclaycard - Global Commercial Payments,35.00 ,13/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200082362,1,202304,Barclaycard - Global Commercial Payments,67.98 ,13/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200085966,1,202304,Barclaycard - Global Commercial Payments,4.79 ,13/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200098595,1,202304,Barclaycard - Global Commercial Payments,13.50 ,13/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200098051,1,202304,Barclaycard - Global Commercial Payments,29.17 ,19/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200099838,1,202304,Barclaycard - Global Commercial Payments,24.99 ,19/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200095761,1,202304,Barclaycard - Global Commercial Payments,149.76 ,13/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200097087,1,202304,Barclaycard - Global Commercial Payments,43.28 ,13/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200098963,1,202304,Barclaycard - Global Commercial Payments,23.33 ,26/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200082484,1,202304,Barclaycard - Global Commercial Payments,28.75 ,13/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200084705,1,202304,Barclaycard - Global Commercial Payments,18.60 ,13/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200095509,1,202304,Barclaycard - Global Commercial Payments,-190.27 ,13/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200098553,1,202304,Barclaycard - Global Commercial Payments,43.49 ,13/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200098075,1,202304,Barclaycard - Global Commercial Payments,4.00 ,13/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200098076,1,202304,Barclaycard - Global Commercial Payments,83.16 ,13/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200098175,1,202304,Barclaycard - Global Commercial Payments,135.87 ,13/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200098259,1,202304,Barclaycard - Global Commercial Payments,32.00 ,13/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200098263,1,202304,Barclaycard - Global Commercial Payments,41.50 ,13/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200098461,1,202304,Barclaycard - Global Commercial Payments,27.26 ,13/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200096922,1,202304,Barclaycard - Global Commercial Payments,238.42 ,13/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200098551,1,202304,Barclaycard - Global Commercial Payments,150.00 ,13/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200098206,1,202304,Barclaycard - Global Commercial Payments,31.61 ,13/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200098207,1,202304,Barclaycard - Global Commercial Payments,11.65 ,13/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200100016,1,202304,Barclaycard - Global Commercial Payments,22.73 ,13/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200100017,1,202304,Barclaycard - Global Commercial Payments,136.48 ,13/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200098291,1,202304,Barclaycard - Global Commercial Payments,83.33 ,13/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200098354,1,202304,Barclaycard - Global Commercial Payments,20.83 ,13/07/2023
Children's Social Care & Lifelong Learning,Supplies and Services,"Furn, Equip & Mats",200099225,1,202304,Barclaycard - Global Commercial Payments,470.25 ,13/07/2023
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",200098883,1,202304,Barclaycard - Global Commercial Payments,-9.99 ,13/07/2023
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",200099491,1,202304,Barclaycard - Global Commercial Payments,558.33 ,13/07/2023
Corporate Services & Governance,Supplies and Services,"Furn, Equip & Mats",200097568,1,202304,Barclaycard - Global Commercial Payments,238.80 ,13/07/2023
