Purchasing Organisation,Payment Date,Voucher Number (Internal Classification),Payment Number,Supplier Name,Service Area,Amount (£),Purpose,Supplier Type (Internal Classification),Invoice Type (Internal Classification),Cost Centre No,Directorate
RBC Legal Entity,04/09/2023,4829022,373982,BERKSHIRE ROOMS,Bed and Breakfast,532,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830206,373982,BERKSHIRE ROOMS,Bed and Breakfast,182,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830206,373982,BERKSHIRE ROOMS,Bed and Breakfast,728,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830207,373982,BERKSHIRE ROOMS,Bed and Breakfast,1120,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830208,373982,BERKSHIRE ROOMS,Bed and Breakfast,196,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830208,373982,BERKSHIRE ROOMS,Bed and Breakfast,784,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830209,373982,BERKSHIRE ROOMS,Bed and Breakfast,910,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830210,373982,BERKSHIRE ROOMS,Bed and Breakfast,182,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830210,373982,BERKSHIRE ROOMS,Bed and Breakfast,728,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830211,373982,BERKSHIRE ROOMS,Bed and Breakfast,350,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830211,373982,BERKSHIRE ROOMS,Bed and Breakfast,1400,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830212,373982,BERKSHIRE ROOMS,Bed and Breakfast,196,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830212,373982,BERKSHIRE ROOMS,Bed and Breakfast,784,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830213,373982,BERKSHIRE ROOMS,Bed and Breakfast,182,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830213,373982,BERKSHIRE ROOMS,Bed and Breakfast,728,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830214,373982,BERKSHIRE ROOMS,Bed and Breakfast,196,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830214,373982,BERKSHIRE ROOMS,Bed and Breakfast,784,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830215,373982,BERKSHIRE ROOMS,Bed and Breakfast,196,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830215,373982,BERKSHIRE ROOMS,Bed and Breakfast,784,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830217,373982,BERKSHIRE ROOMS,Bed and Breakfast,84,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830217,373982,BERKSHIRE ROOMS,Bed and Breakfast,336,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830217,373982,BERKSHIRE ROOMS,Bed and Breakfast,560,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830218,373982,BERKSHIRE ROOMS,Bed and Breakfast,182,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830218,373982,BERKSHIRE ROOMS,Bed and Breakfast,728,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830219,373982,BERKSHIRE ROOMS,Bed and Breakfast,224,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830219,373982,BERKSHIRE ROOMS,Bed and Breakfast,896,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830220,373982,BERKSHIRE ROOMS,Bed and Breakfast,182,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830220,373982,BERKSHIRE ROOMS,Bed and Breakfast,728,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830221,373982,BERKSHIRE ROOMS,Bed and Breakfast,196,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830221,373982,BERKSHIRE ROOMS,Bed and Breakfast,784,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830222,373982,BERKSHIRE ROOMS,Bed and Breakfast,210,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830222,373982,BERKSHIRE ROOMS,Bed and Breakfast,840,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830223,373982,BERKSHIRE ROOMS,Bed and Breakfast,196,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830223,373982,BERKSHIRE ROOMS,Bed and Breakfast,784,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830224,373982,BERKSHIRE ROOMS,Bed and Breakfast,182,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830224,373982,BERKSHIRE ROOMS,Bed and Breakfast,728,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830225,373982,BERKSHIRE ROOMS,Bed and Breakfast,210,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830225,373982,BERKSHIRE ROOMS,Bed and Breakfast,840,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830261,373982,BERKSHIRE ROOMS,Bed and Breakfast,182,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830261,373982,BERKSHIRE ROOMS,Bed and Breakfast,728,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830262,373982,BERKSHIRE ROOMS,Bed and Breakfast,196,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830262,373982,BERKSHIRE ROOMS,Bed and Breakfast,784,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830263,373982,BERKSHIRE ROOMS,Bed and Breakfast,182,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830263,373982,BERKSHIRE ROOMS,Bed and Breakfast,728,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830264,373982,BERKSHIRE ROOMS,Bed and Breakfast,196,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830264,373982,BERKSHIRE ROOMS,Bed and Breakfast,784,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830265,373982,BERKSHIRE ROOMS,Bed and Breakfast,182,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830265,373982,BERKSHIRE ROOMS,Bed and Breakfast,728,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830266,373982,BERKSHIRE ROOMS,Bed and Breakfast,238,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830266,373982,BERKSHIRE ROOMS,Bed and Breakfast,952,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830267,373982,BERKSHIRE ROOMS,Bed and Breakfast,182,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830267,373982,BERKSHIRE ROOMS,Bed and Breakfast,728,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830269,373982,BERKSHIRE ROOMS,Bed and Breakfast,210,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830269,373982,BERKSHIRE ROOMS,Bed and Breakfast,840,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830270,373982,BERKSHIRE ROOMS,Bed and Breakfast,182,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830270,373982,BERKSHIRE ROOMS,Bed and Breakfast,728,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830271,373982,BERKSHIRE ROOMS,Bed and Breakfast,224,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830271,373982,BERKSHIRE ROOMS,Bed and Breakfast,896,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830272,373982,BERKSHIRE ROOMS,Bed and Breakfast,252,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830272,373982,BERKSHIRE ROOMS,Bed and Breakfast,1008,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830273,373982,BERKSHIRE ROOMS,Bed and Breakfast,224,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830273,373982,BERKSHIRE ROOMS,Bed and Breakfast,896,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830274,373982,BERKSHIRE ROOMS,Bed and Breakfast,196,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830274,373982,BERKSHIRE ROOMS,Bed and Breakfast,784,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830275,373982,BERKSHIRE ROOMS,Bed and Breakfast,336,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830275,373982,BERKSHIRE ROOMS,Bed and Breakfast,1344,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830276,373982,BERKSHIRE ROOMS,Bed and Breakfast,196,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830276,373982,BERKSHIRE ROOMS,Bed and Breakfast,784,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830277,373982,BERKSHIRE ROOMS,Bed and Breakfast,182,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830277,373982,BERKSHIRE ROOMS,Bed and Breakfast,728,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830278,373982,BERKSHIRE ROOMS,Bed and Breakfast,182,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4830278,373982,BERKSHIRE ROOMS,Bed and Breakfast,728,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4831678,373982,BERKSHIRE ROOMS,Bed and Breakfast,224,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4831678,373982,BERKSHIRE ROOMS,Bed and Breakfast,896,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4831684,373982,BERKSHIRE ROOMS,Bed and Breakfast,182,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4831684,373982,BERKSHIRE ROOMS,Bed and Breakfast,728,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4826975,373984,BANNER GROUP LTD,Printing,1109,Stationery  Consumables,Third Party Supplier,STANDARD,2590,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4826978,373984,BANNER GROUP LTD,Corporate FM - Office Buildings,15.99,Stationery  Consumables,Third Party Supplier,STANDARD,3738,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4826978,373984,BANNER GROUP LTD,Corporate FM - Office Buildings,1215.08,Stationery  Consumables,Third Party Supplier,STANDARD,3738,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4832663,373985,CLAIRGLOW HEATING LTD,MRA Account,51883.81,Boilers + Heating Systems,SUB-CONTRACTOR,STANDARD,5975,HAAA-Housing Revenue Account
RBC Legal Entity,04/09/2023,4826872,373986,AGILISYS LTD,IT Management,81317.31,TPP  Contract,Third Party Supplier,STANDARD,2300,LAAA-Directorate of Resources
RBC Legal Entity,04/09/2023,4833138,373988,LMG SOCIAL WORK SERVICES LTD,JLT Disbursements,1510.8,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,04/09/2023,4829829,373993,BOWAK LTD,Hexagon Operations,479.2,Purchases - Stock Provisions,Third Party Supplier,STANDARD,1200,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4833083,373993,BOWAK LTD,Community Re-ablement Team,767,Health + Safety,Third Party Supplier,STANDARD,5205,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,04/09/2023,4833084,373993,BOWAK LTD,Community Re-ablement Team,767,Health + Safety,Third Party Supplier,STANDARD,5205,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,04/09/2023,4826670,373994,AMBLEGLOW,Traffic Management,712,Advertising Costs,Third Party Supplier,STANDARD,8851,ZZZC-Capital
RBC Legal Entity,04/09/2023,4826672,373994,AMBLEGLOW,Traffic Management,1757,Advertising Costs,Third Party Supplier,STANDARD,8851,ZZZC-Capital
RBC Legal Entity,04/09/2023,4825605,373996,NISBETS,Hexagon Operations,51.04,Equipment Purchase & Repair,Third Party Supplier,STANDARD,1200,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4825605,373996,NISBETS,Hexagon Operations,77.98,Equipment Purchase & Repair,Third Party Supplier,STANDARD,1200,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4825605,373996,NISBETS,Hexagon Operations,105.98,Equipment Purchase & Repair,Third Party Supplier,STANDARD,1200,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4825605,373996,NISBETS,Hexagon Operations,135.99,Equipment Purchase & Repair,Third Party Supplier,STANDARD,1200,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4825605,373996,NISBETS,Hexagon Operations,219.98,Equipment Purchase & Repair,Third Party Supplier,STANDARD,1200,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4826956,373997,GLS EDUCATIONAL SUPPLIES LTD,Corporate FM - Community Buildings,2309.3,Equipment Purchase & Repair,Third Party Supplier,STANDARD,3739,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,04/09/2023,4833172,374000,STEPHEN CRISPIN,JLT Disbursements,1500,Misc. Legal Expenses,INDIVIDUAL,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,04/09/2023,4829918,374001,REED,Joint Legal Team,-1983.2,Agency Staff,Third Party Supplier,CREDIT,2405,LAAA-Directorate of Resources
RBC Legal Entity,04/09/2023,4829918,374001,REED,Finance systems Re-procurement,-1141.36,Staff/Consultancy,Third Party Supplier,CREDIT,8637,ZZZC-Capital
RBC Legal Entity,04/09/2023,4829918,374001,REED,Finance systems Re-procurement,-899.51,Staff/Consultancy,Third Party Supplier,CREDIT,8637,ZZZC-Capital
RBC Legal Entity,04/09/2023,4829918,374001,REED,Reviews Team,1.8,Agency Staff,Third Party Supplier,STANDARD,5727,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,04/09/2023,4829918,374001,REED,Reviews Team,1.8,Agency Staff,Third Party Supplier,STANDARD,5727,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,04/09/2023,4829918,374001,REED,Advice and Wellbeing Service,4.5,Agency Staff,Third Party Supplier,STANDARD,5724,JAAA-Directorate of Social Care and Health Services
