Purchasing Organisation,Payment Date,Voucher Number (Internal Classification),Payment Number,Supplier Name,Service Area,Amount (£),Purpose,Supplier Type (Internal Classification),Invoice Type (Internal Classification),Cost Centre No,Directorate
RBC Legal Entity,18/05/2023,4800385,364440,VJ CARERS LIMITED,PS Acquired Community Services,961.11,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/05/2023,4800386,364440,VJ CARERS LIMITED,PS Acquired Community Services,863.37,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/05/2023,4800387,364440,VJ CARERS LIMITED,PS Acquired Community Services,515.85,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/05/2023,4800388,364440,VJ CARERS LIMITED,PS Acquired Community Services,912.24,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/05/2023,4800389,364440,VJ CARERS LIMITED,PS Acquired Community Services,1009.98,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/05/2023,4800390,364440,VJ CARERS LIMITED,PS Acquired Community Services,1802.76,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/05/2023,4800392,364440,VJ CARERS LIMITED,PS Acquired Community Services,608.16,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/05/2023,4800393,364440,VJ CARERS LIMITED,PS Acquired Community Services,912.24,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/05/2023,4800394,364440,VJ CARERS LIMITED,PS Acquired Community Services,1216.32,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/05/2023,4800395,364440,VJ CARERS LIMITED,PS Acquired Community Services,608.16,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/05/2023,4800623,364442,SIAN COX,JLT Disbursements,850,Misc. Legal Expenses,SUPPLIER,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,18/05/2023,4796862,364443,M&D SERVICES,Streetscene,1300,TPP to Others,SUB-CONTRACTOR,STANDARD,4567,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/05/2023,4799955,364444,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,Coroner,4495.5,Misc. Legal Expenses,GOVERNMENT,STANDARD,4605,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/05/2023,4794281,364447,MICHAEL AUBREY PARTNERSHIP,MRA Account,1035,Roofs + Structural,SUPPLIER,STANDARD,5975,HAAA-Housing Revenue Account
RBC Legal Entity,18/05/2023,4800505,364448,KCARE NURSING AGENCY LTD,Mental Health Community Services,319.5,Purchased Care,Third Party Supplier,STANDARD,5731,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/05/2023,4800505,364448,KCARE NURSING AGENCY LTD,Mental Health Community Services,319.5,Purchased Care,Third Party Supplier,STANDARD,5731,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/05/2023,4795885,364449,DEELAND LTD T/A SERVICEMASTER,Void Property Management,554,Office Cleaning,Third Party Supplier,STANDARD,5921,HAAA-Housing Revenue Account
RBC Legal Entity,18/05/2023,4795886,364449,DEELAND LTD T/A SERVICEMASTER,Void Property Management,483.87,Office Cleaning,Third Party Supplier,STANDARD,5921,HAAA-Housing Revenue Account
RBC Legal Entity,18/05/2023,4795899,364449,DEELAND LTD T/A SERVICEMASTER,Void Property Management,658.66,Office Cleaning,Third Party Supplier,STANDARD,5921,HAAA-Housing Revenue Account
RBC Legal Entity,18/05/2023,4795501,364451,F M CONWAY LTD,Highways and Drainage,102,Materials Direct,SUB-CONTRACTOR,STANDARD,4252,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/05/2023,4795501,364451,F M CONWAY LTD,Highways and Drainage,648.7,Materials Direct,SUB-CONTRACTOR,STANDARD,4252,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/05/2023,4795507,364451,F M CONWAY LTD,Highways and Drainage,454.09,Materials Direct,SUB-CONTRACTOR,STANDARD,4252,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/05/2023,4800288,364452,BACK TO BACK CARE LTD,LD Community Services,5876.02,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/05/2023,4800289,364452,BACK TO BACK CARE LTD,LD Community Services,5319.76,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/05/2023,4800291,364452,BACK TO BACK CARE LTD,LD Community Services,4787.5,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/05/2023,4797253,364454,MODUS CONSTRUCTION LTD,Corporate Maintenance Services,522.5,Agency + Contracted Serv  Mng,SUB-CONTRACTOR,STANDARD,4080,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/05/2023,4793382,364455,MEDCARE HOME SERVICES LTD T/A PROACTIVE LIFE,Mental Health Community Services,1847.28,Purchased Care,Third Party Supplier,STANDARD,5731,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/05/2023,4800596,364456,KALEIDOSCOPE PSYCHOLOGY SERVICES LTD,JLT Disbursements,1424.11,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,18/05/2023,4800524,364458,ACCREDO SUPPORT & DEVELOPMENT LTD,Mental Health Community Services,587.8,Purchased Care,Third Party Supplier,STANDARD,5731,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/05/2023,4795639,364460,CELADOR APARTMENTS LTD,Bed and Breakfast,3696,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/05/2023,4795646,364460,CELADOR APARTMENTS LTD,Bed and Breakfast,2496,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/05/2023,4795647,364460,CELADOR APARTMENTS LTD,Bed and Breakfast,2392,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/05/2023,4795648,364460,CELADOR APARTMENTS LTD,Bed and Breakfast,2392,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/05/2023,4795650,364460,CELADOR APARTMENTS LTD,Bed and Breakfast,1848,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/05/2023,4795651,364460,CELADOR APARTMENTS LTD,Bed and Breakfast,3696,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/05/2023,4795653,364460,CELADOR APARTMENTS LTD,Bed and Breakfast,3696,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/05/2023,4786552,364462,TSG BUILDING SERVICES PLC ,MRA Account,57107.77,Boilers + Heating Systems,SUB-CONTRACTOR,STANDARD,5975,HAAA-Housing Revenue Account
RBC Legal Entity,18/05/2023,4792767,364462,TSG BUILDING SERVICES PLC ,MRA Account,128698.51,Boilers + Heating Systems,SUB-CONTRACTOR,STANDARD,5975,HAAA-Housing Revenue Account
RBC Legal Entity,18/05/2023,4795915,364463,YUNEX LTD,Small Transport Schemes,7481.5,Contractors,SUB-CONTRACTOR,STANDARD,8879,ZZZC-Capital
RBC Legal Entity,18/05/2023,4800416,364464,LOVING ANGELS CARE,LD Community Services,1885.1,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/05/2023,4800417,364464,LOVING ANGELS CARE,LD Community Services,1691.62,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/05/2023,4800418,364464,LOVING ANGELS CARE,LD Community Services,1621.9,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/05/2023,4800420,364464,LOVING ANGELS CARE,PS Acquired Community Services,2304.96,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/05/2023,4800421,364464,LOVING ANGELS CARE,Social Support,666.12,Purchased Care,Third Party Supplier,STANDARD,5790,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/05/2023,4800425,364464,LOVING ANGELS CARE,LD Community Services,4776.8,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/05/2023,4800431,364464,LOVING ANGELS CARE,LD Community Services,1885.1,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/05/2023,4800432,364464,LOVING ANGELS CARE,PS Acquired Community Services,2304.96,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/05/2023,4800433,364464,LOVING ANGELS CARE,Social Support,666.12,Purchased Care,Third Party Supplier,STANDARD,5790,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/05/2023,4794295,364465,TOTAL COMPUTER NETWORKS LTD,Food and Safety,420,PurchaseComputer Equipt,Third Party Supplier,STANDARD,4614,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/05/2023,4800226,364467,ACHIEVE TOGETHER LTD,Mental Health Community Services,16549.85,Purchased Care,Third Party Supplier,STANDARD,5731,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/05/2023,4800227,364467,ACHIEVE TOGETHER LTD,Mental Health Community Services,3620.28,Purchased Care,Third Party Supplier,STANDARD,5731,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/05/2023,4800558,364467,ACHIEVE TOGETHER LTD,Mental Health Community Services,-2512.09,Purchased Care,Third Party Supplier,CREDIT,5731,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/05/2023,4800525,364469,CLARK CARE SERVICES,PS Acquired Community Services,1008,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/05/2023,4797352,364470,D M HABENS (THE BUILDER) LTD,Southcote Primary,47739.57,External Fees  Misc.,SUB-CONTRACTOR,STANDARD,8229,ZZZC-Capital
RBC Legal Entity,18/05/2023,4796388,364471,EMMA LAULIK-WALTERS,JLT Disbursements,516.9,Misc. Legal Expenses,INDIVIDUAL,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,18/05/2023,4800441,364472,CARE OUTLOOK LTD,PS Acquired Community Services,2891.7,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/05/2023,4800442,364472,CARE OUTLOOK LTD,PS Acquired Community Services,4762.8,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/05/2023,4800443,364472,CARE OUTLOOK LTD,PS Acquired Community Services,4762.8,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/05/2023,4800444,364472,CARE OUTLOOK LTD,PS Acquired Community Services,4762.8,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/05/2023,4800445,364472,CARE OUTLOOK LTD,PS Acquired Community Services,4762.8,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/05/2023,4800446,364472,CARE OUTLOOK LTD,PS Acquired Community Services,4762.8,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/05/2023,4800447,364472,CARE OUTLOOK LTD,PS Acquired Community Services,4828.68,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/05/2023,4800448,364472,CARE OUTLOOK LTD,PS Acquired Community Services,4762.8,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/05/2023,4800449,364472,CARE OUTLOOK LTD,PS Acquired Community Services,4762.8,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/05/2023,4800450,364472,CARE OUTLOOK LTD,PS Acquired Community Services,4762.8,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/05/2023,4800451,364472,CARE OUTLOOK LTD,PS Acquired Community Services,4762.8,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/05/2023,4800452,364472,CARE OUTLOOK LTD,PS Acquired Community Services,4817.88,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/05/2023,4800453,364472,CARE OUTLOOK LTD,PS Acquired Community Services,5148.36,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/05/2023,4800454,364472,CARE OUTLOOK LTD,PS Acquired Community Services,5148.36,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/05/2023,4800455,364472,CARE OUTLOOK LTD,PS Acquired Community Services,5148.36,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/05/2023,4796322,364474,EARLEY ROOFING,DLO Wokingham Trades,1650,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4050,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/05/2023,4796323,364474,EARLEY ROOFING,DLO Voids Trades,1500,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4020,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/05/2023,4799377,364477,NIKI WINTERSON LTD T/A WINTERSON'S,South Street Operations,1000,Professional Fees,Third Party Supplier,STANDARD,1220,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/05/2023,4796732,364479,WEST BERKSHIRE COUNCIL,Archives General,11856.28,Insurance  External,GOVERNMENT,STANDARD,1256,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/05/2023,4799963,364480,MORRIS & BLUNT,Corporate Maintenance Services,1354.35,Agency + Contracted Serv  Mng,SUB-CONTRACTOR,STANDARD,4080,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/05/2023,4796044,364481,M&R SERVICES,Social Support,450,Purchased Care,SUB-CONTRACTOR,STANDARD,5790,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/05/2023,4799904,364482,ROBINSON TRANSPORT & REMOVALS LTD,Housing Management,450,Special Measures Expenses,SUPPLIER,STANDARD,5920,HAAA-Housing Revenue Account
RBC Legal Entity,18/05/2023,4793386,364485,CAPITA BUSINESS SERVICES LTD,Revenues & Benefits Systems,1750,TPP  Contract,Third Party Supplier,STANDARD,2266,LAAA-Directorate of Resources
RBC Legal Entity,18/05/2023,4796854,364490,THE WELDING SHOP LTD,Payroll + Payments A/c,-240,System Creditors,SUB-CONTRACTOR,CREDIT,9823,ZZZB-Balance Sheet
RBC Legal Entity,18/05/2023,4796854,364490,THE WELDING SHOP LTD,Streetscene,1200,TPP to Others,SUB-CONTRACTOR,STANDARD,4567,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/05/2023,4796854,364490,THE WELDING SHOP LTD,Streetscene,2556,TPP to Others,SUB-CONTRACTOR,STANDARD,4567,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/05/2023,4796471,364491,PERMADOOR,DLO Wokingham Trades,235,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4050,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/05/2023,4796471,364491,PERMADOOR,DLO Wokingham Trades,467.2,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4050,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/05/2023,4796472,364491,PERMADOOR,DLO Wokingham Trades,257,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4050,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/05/2023,4796472,364491,PERMADOOR,DLO Wokingham Trades,792.66,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4050,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/05/2023,4796481,364491,PERMADOOR,DLO Wokingham Trades,235,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4050,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/05/2023,4796481,364491,PERMADOOR,DLO Wokingham Trades,424.02,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4050,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/05/2023,4796487,364491,PERMADOOR,DLO Day to Day Trades,235,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4010,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/05/2023,4796487,364491,PERMADOOR,DLO Day to Day Trades,346.91,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4010,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/05/2023,4796622,364491,PERMADOOR,Planned Maintenance Trades,235,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4040,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/05/2023,4796622,364491,PERMADOOR,Planned Maintenance Trades,467.2,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4040,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/05/2023,4799519,364492,IMG ARTISTS (UK) LTD,Town Hall - Concert Hall Events,-3044.12,Ticket SalesPerformances,Third Party Supplier,CREDIT,1213,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/05/2023,4799519,364492,IMG ARTISTS (UK) LTD,Town Hall - Concert Hall Events,-435.5,Administration Charges,Third Party Supplier,CREDIT,1213,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/05/2023,4799519,364492,IMG ARTISTS (UK) LTD,Town Hall - Concert Hall Events,-130.93,Royalties,Third Party Supplier,CREDIT,1213,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/05/2023,4799519,364492,IMG ARTISTS (UK) LTD,Hexagon Operations,-98.2,Credit Card Commission,Third Party Supplier,CREDIT,1200,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/05/2023,4799519,364492,IMG ARTISTS (UK) LTD,Town Hall - Concert Hall Events,3000,Professional Fees,Third Party Supplier,STANDARD,1213,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/05/2023,4799519,364492,IMG ARTISTS (UK) LTD,Hexagon Performances,3708.75,Ticket SalesPerformances,Third Party Supplier,STANDARD,1202,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/05/2023,4800103,364495,READING MENCAP ,LD Community Services,564,Purchased Care,Third Party Supplier,STANDARD,5741,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/05/2023,4800262,364496,READING HOTEL,Social Support,2320,Bed + Breakfast/Emergency Acco,Third Party Supplier,STANDARD,5790,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/05/2023,4799929,364498,READING REFUGEE SUPPORT GROUP,Afghan Resettlement Programme,4500,Professional Fees,Third Party Supplier,STANDARD,2021,EAAA-Chief Executive
RBC Legal Entity,18/05/2023,4800168,364499,ABC TRAVEL (WOKINGHAM) LIMITED T/A ABC TRAVEL,PS Acquired Community Services,680,Booked Travel,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/05/2023,4799901,364500,NEIL CURTIS FUNERAL CONTRACTOR,Streetscene,350,TPP to Others,SUPPLIER,STANDARD,4567,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/05/2023,4799901,364500,NEIL CURTIS FUNERAL CONTRACTOR,Streetscene,350,TPP to Others,SUPPLIER,STANDARD,4567,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/05/2023,4799901,364500,NEIL CURTIS FUNERAL CONTRACTOR,Streetscene,350,TPP to Others,SUPPLIER,STANDARD,4567,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/05/2023,4799910,364500,NEIL CURTIS FUNERAL CONTRACTOR,Streetscene,350,TPP to Others,SUPPLIER,STANDARD,4567,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/05/2023,4799910,364500,NEIL CURTIS FUNERAL CONTRACTOR,Streetscene,350,TPP to Others,SUPPLIER,STANDARD,4567,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/05/2023,4799910,364500,NEIL CURTIS FUNERAL CONTRACTOR,Streetscene,350,TPP to Others,SUPPLIER,STANDARD,4567,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/05/2023,4799910,364500,NEIL CURTIS FUNERAL CONTRACTOR,Streetscene,350,TPP to Others,SUPPLIER,STANDARD,4567,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/05/2023,4799910,364500,NEIL CURTIS FUNERAL CONTRACTOR,Streetscene,500,TPP to Others,SUPPLIER,STANDARD,4567,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/05/2023,4799910,364500,NEIL CURTIS FUNERAL CONTRACTOR,Streetscene,500,TPP to Others,SUPPLIER,STANDARD,4567,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/05/2023,4799911,364500,NEIL CURTIS FUNERAL CONTRACTOR,Streetscene,1050,TPP to Others,SUPPLIER,STANDARD,4567,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/05/2023,4796515,364502,N A BROWN LTD T/A ROADBRUSHES,Fleet Management,25.9,Vehicle Maintenance,Third Party Supplier,STANDARD,4552,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/05/2023,4796515,364502,N A BROWN LTD T/A ROADBRUSHES,Fleet Management,2270.4,Vehicle Maintenance,Third Party Supplier,STANDARD,4552,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/05/2023,4799049,364503,CIVICA UK LTD,Reading Libraries,27039.83,Software Licences,Third Party Supplier,STANDARD,1400,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/05/2023,4799451,364506,AVERY WEIGH TRONIX,Streetscene,3817.14,Software Support,Third Party Supplier,STANDARD,4567,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,18/05/2023,4798874,364508,HARBOUR SUPPORTED LIVING SER LTD,Mental Health Community Services,-1062,Purchased Care,Third Party Supplier,CREDIT,5731,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/05/2023,4798882,364508,HARBOUR SUPPORTED LIVING SER LTD,Mental Health Community Services,1062,Purchased Care,Third Party Supplier,STANDARD,5731,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/05/2023,4800105,364508,HARBOUR SUPPORTED LIVING SER LTD,Mental Health Community Services,1062,Purchased Care,Third Party Supplier,STANDARD,5731,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/05/2023,4800106,364508,HARBOUR SUPPORTED LIVING SER LTD,Mental Health Community Services,1062,Purchased Care,Third Party Supplier,STANDARD,5731,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/05/2023,4798280,364510,AFFINITY (READING) LIMITED,Private Finance Initiative,607066.05,TPP  Contract,Third Party Supplier,STANDARD,5990,HAAA-Housing Revenue Account
RBC Legal Entity,18/05/2023,4800458,364512,CAREMARK (WEST BERKSHIRE & READING),PS Acquired Community Services,1417.78,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/05/2023,4800459,364512,CAREMARK (WEST BERKSHIRE & READING),PS Acquired Community Services,2387.84,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/05/2023,4800460,364512,CAREMARK (WEST BERKSHIRE & READING),PS Acquired Community Services,2387.84,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/05/2023,4800462,364512,CAREMARK (WEST BERKSHIRE & READING),PS Acquired Community Services,1343.16,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/05/2023,4800462,364512,CAREMARK (WEST BERKSHIRE & READING),PS Acquired Community Services,1343.16,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/05/2023,4800468,364512,CAREMARK (WEST BERKSHIRE & READING),PS Acquired Community Services,1343.16,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/05/2023,4800468,364512,CAREMARK (WEST BERKSHIRE & READING),PS Acquired Community Services,1343.16,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/05/2023,4800478,364512,CAREMARK (WEST BERKSHIRE & READING),PS Acquired Community Services,1124.63,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/05/2023,4800478,364512,CAREMARK (WEST BERKSHIRE & READING),PS Acquired Community Services,1124.63,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/05/2023,4800489,364512,CAREMARK (WEST BERKSHIRE & READING),PS Acquired Community Services,1343.16,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/05/2023,4800489,364512,CAREMARK (WEST BERKSHIRE & READING),PS Acquired Community Services,1343.16,Purchased Care,Third Party Supplier,STANDARD,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/05/2023,4800566,364512,CAREMARK (WEST BERKSHIRE & READING),PS Acquired Community Services,-1343.16,Purchased Care,Third Party Supplier,CREDIT,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/05/2023,4800568,364512,CAREMARK (WEST BERKSHIRE & READING),PS Acquired Community Services,-1343.16,Purchased Care,Third Party Supplier,CREDIT,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/05/2023,4800570,364512,CAREMARK (WEST BERKSHIRE & READING),PS Acquired Community Services,-1124.63,Purchased Care,Third Party Supplier,CREDIT,5771,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,18/05/2023,4800571,364512,CAREMARK (WEST BERKSHIRE & READING),PS Acquired Community Services,-1343.16,Purchased Care,Third Party Supplier,CREDIT,5771,JAAA-Directorate of Social Care and Health Services
