Service Area,Service Division,Expense Type,Expense Code,Detailed Expense Type,Payment Date,Transaction Number,Amount Exc VAT,Supplier Name
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,07/02/2023,4097193-JANUARY2023TOPUP,"œ6,681.00",EXCEL ACADEMY PARTNERSHIP T/A FRAMWELLGATE SCHOOL DURHAM.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510026,School Children,07/02/2023,4097195-JANUARY2023TOPUP,"œ1,422.00",EXPLORERS DAY CARE.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/02/2023,4097198-N340-012,"œ2,279.48",FERRYHILL VILLAGE TRAVEL & BROOM ROAD GARAGE LIMITED.
Children and Young Peoples Services,Head of Education and Skills,Transport,230010,Contract Hire,07/02/2023,4097198-PB004-001,œ950.00,FERRYHILL VILLAGE TRAVEL & BROOM ROAD GARAGE LIMITED.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,07/02/2023,4097198-SED001-003,"œ1,712.00",FERRYHILL VILLAGE TRAVEL & BROOM ROAD GARAGE LIMITED.
Regeneration Economy and Growth,Economic Development Level C,Supplies and Services,384899,Miscellaneous Expenses,07/02/2023,4097201-SD024/16,"œ5,502.37",FIRST FACE TO FACE LTD T/A FIRST.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/02/2023,4097203-2601,"œ1,776.50",FMR SILVA PITA.
Children and Young Peoples Services,Head of Education and Skills,Transport,230009,Contract Hire,07/02/2023,4097203-2602,"œ1,081.29",FMR SILVA PITA.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,07/02/2023,4097203-2603,"œ1,330.00",FMR SILVA PITA.
Children and Young Peoples Services,Head of Education and Skills,Transport,230035,Contract Hire,07/02/2023,4097203-2604,"œ1,510.69",FMR SILVA PITA.
Children and Young Peoples Services,Head of Education and Skills,Transport,230010,Contract Hire,07/02/2023,4097203-2605,"œ1,150.89",FMR SILVA PITA.
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,338044,Services,07/02/2023,4097204-95533,œ551.30,FORENSIC TESTING SERVICE LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/02/2023,4097206-24327,"œ5,009.00",GARNETTS LTD (COACHES).
Neighbourhoods and Climate Change,Environmental Services,Stock A926,926004,Stock,07/02/2023,4097209-IN261278,"œ3,200.05",GB LUBRICANTS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,07/02/2023,4097213-4-FINAL,œ960.00,H MALONE & SONS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230009,Contract Hire,07/02/2023,4097218-HT687,"œ1,877.39",HARRY`S TAXI`S.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/02/2023,4097218-HT688,"œ4,370.00",HARRY`S TAXI`S.
Children and Young Peoples Services,Head of Education and Skills,Transport,230016,Contract Hire,07/02/2023,4097218-HT689,"œ1,322.46",HARRY`S TAXI`S.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/02/2023,4097218-HT690,"œ4,313.00",HARRY`S TAXI`S.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,07/02/2023,4097218-HT691,"œ3,678.80",HARRY`S TAXI`S.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,07/02/2023,4097218-HT692,"œ3,165.00",HARRY`S TAXI`S.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,07/02/2023,4097218-HT693,"œ2,400.00",HARRY`S TAXI`S.
Regeneration Economy and Growth,Business Durham CL0850,Third Party Payments,460350,Contract Payments,07/02/2023,4097221-IHI100-3229,"œ2,002.00",HAYFIELDS CONTRACTING LTD T/A COMPLETE WEED CONTROL (DUR & TEESIDE).
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,07/02/2023,4097222-SI-72,"œ2,560.00",HEPWORTHS TRAVEL.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,07/02/2023,4097222-SI-73,"œ1,959.60",HEPWORTHS TRAVEL.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/02/2023,4097222-SI-74,"œ2,805.00",HEPWORTHS TRAVEL.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,07/02/2023,4097222-SI-75,"œ3,000.00",HEPWORTHS TRAVEL.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,07/02/2023,4097223-JANUARY2023TOPUP,"œ2,690.00",HERMITAGE ACADEMY (NORTH EAST LEARNING ACADEMY).
Children and Young Peoples Services,Head of Education and Skills,Transport,230035,Contract Hire,07/02/2023,4097233-JAN/003,"œ1,160.80",HORNDALE TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230010,Contract Hire,07/02/2023,4097233-JAN/006,œ600.00,HORNDALE TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,07/02/2023,4097233-TOPSTAR/003,"œ1,848.24",HORNDALE TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510026,School Children,07/02/2023,4097234-JANUARY2023TOPUP,"œ1,250.00",HOWLETCH & SHOTTON CHILDCARE LTD.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430100,Rendered by Private Contractors,07/02/2023,4097237-3096,"œ6,286.00",IAN C LIDDLE T/A IC LIDDLE SERVICES.
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,338045,Services,07/02/2023,4097245-ITL43686,œ960.00,ITL (NORTH EAST) LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,338066,Services,07/02/2023,4097248-B224H016-008,"œ7,357.94",JACOBS UK LTD.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510026,School Children,07/02/2023,4097261-JANUARY2023TOPUP,œ776.00,KIDS 1ST NURSERIES DURHAM.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,07/02/2023,4097262-2096,"œ5,116.76",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/02/2023,4097262-3026,"œ2,703.96",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/02/2023,4097262-3027,"œ1,490.78",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,07/02/2023,4097262-3081,"œ1,520.00",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/02/2023,4097262-3087,"œ2,294.04",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/02/2023,4097262-3110,"œ1,525.16",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,07/02/2023,4097262-3114,"œ1,173.44",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,07/02/2023,4097266-32134,"œ3,571.84",LEE`S COACHES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,07/02/2023,4097266-32135,"œ4,731.36",LEE`S COACHES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,07/02/2023,4097266-32136,"œ1,911.99",LEE`S COACHES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,07/02/2023,4097266-32137,"œ3,631.71",LEE`S COACHES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,07/02/2023,4097266-32138,"œ2,719.66",LEE`S COACHES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,07/02/2023,4097266-32140,"œ3,420.00",LEE`S COACHES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,07/02/2023,4097266-32141,"œ3,785.05",LEE`S COACHES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,07/02/2023,4097271-3515-JAN23,"œ2,445.44",LORRAINES TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/02/2023,4097271-W180-JAN23,"œ3,420.00",LORRAINES TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,07/02/2023,4097278-INV01/202301,"œ1,523.92",MARK & JOHN CHISHOLM T/A (CHEVRON).
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,07/02/2023,4097278-INV01/202303,œ924.00,MARK & JOHN CHISHOLM T/A (CHEVRON).
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,07/02/2023,4097278-INV01/202304,"œ2,089.64",MARK & JOHN CHISHOLM T/A (CHEVRON).
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,07/02/2023,4097278-INV01/202305,"œ2,299.60",MARK & JOHN CHISHOLM T/A (CHEVRON).
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,07/02/2023,4097278-INV01/202306,"œ2,465.25",MARK & JOHN CHISHOLM T/A (CHEVRON).
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/02/2023,4097278-INV01/202307,"œ1,704.25",MARK & JOHN CHISHOLM T/A (CHEVRON).
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/02/2023,4097278-INV01/202308,"œ2,777.29",MARK & JOHN CHISHOLM T/A (CHEVRON).
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/02/2023,4097278-INV01/202309,"œ4,403.44",MARK & JOHN CHISHOLM T/A (CHEVRON).
Children and Young Peoples Services,Head of Education and Skills,Transport,230010,Contract Hire,07/02/2023,4097278-INV01/202310,"œ3,630.00",MARK & JOHN CHISHOLM T/A (CHEVRON).
Children and Young Peoples Services,Head of Education and Skills,Transport,230010,Contract Hire,07/02/2023,4097278-INV01/202311,"œ3,462.16",MARK & JOHN CHISHOLM T/A (CHEVRON).
Children and Young Peoples Services,Head of Education and Skills,Transport,230010,Contract Hire,07/02/2023,4097278-INV01/202313,"œ1,764.07",MARK & JOHN CHISHOLM T/A (CHEVRON).
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/02/2023,4097278-INV01/202314,"œ4,224.40",MARK & JOHN CHISHOLM T/A (CHEVRON).
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/02/2023,4097278-INV01/202315,"œ2,866.40",MARK & JOHN CHISHOLM T/A (CHEVRON).
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/02/2023,4097278-INV01/202316,"œ2,900.80",MARK & JOHN CHISHOLM T/A (CHEVRON).
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/02/2023,4097278-INV01/202319,"œ2,516.00",MARK & JOHN CHISHOLM T/A (CHEVRON).
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/02/2023,4097278-INV01/202320,"œ2,139.45",MARK & JOHN CHISHOLM T/A (CHEVRON).
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/02/2023,4097278-INV01/202321,"œ4,248.20",MARK & JOHN CHISHOLM T/A (CHEVRON).
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/02/2023,4097278-INV01/202322,"œ4,405.00",MARK & JOHN CHISHOLM T/A (CHEVRON).
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/02/2023,4097278-INV01/202323,"œ2,806.68",MARK & JOHN CHISHOLM T/A (CHEVRON).
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/02/2023,4097278-INV01/202324,"œ2,773.05",MARK & JOHN CHISHOLM T/A (CHEVRON).
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/02/2023,4097278-INV01/202325,"œ2,632.83",MARK & JOHN CHISHOLM T/A (CHEVRON).
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/02/2023,4097278-INV01/202326,"œ4,902.00",MARK & JOHN CHISHOLM T/A (CHEVRON).
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/02/2023,4097278-INV01/202327,"œ3,572.00",MARK & JOHN CHISHOLM T/A (CHEVRON).
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/02/2023,4097278-INV01/202328,"œ3,742.92",MARK & JOHN CHISHOLM T/A (CHEVRON).
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/02/2023,4097278-INV01/202329,"œ4,128.12",MARK & JOHN CHISHOLM T/A (CHEVRON).
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,07/02/2023,4097278-INV01/202330,"œ1,894.53",MARK & JOHN CHISHOLM T/A (CHEVRON).
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,07/02/2023,4097278-INV01/202334,"œ1,873.92",MARK & JOHN CHISHOLM T/A (CHEVRON).
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,07/02/2023,4097278-INV01/202335,"œ1,560.00",MARK & JOHN CHISHOLM T/A (CHEVRON).
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/02/2023,4097278-INV01202317,"œ2,699.20",MARK & JOHN CHISHOLM T/A (CHEVRON).
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/02/2023,4097278-INV01202318,"œ2,691.00",MARK & JOHN CHISHOLM T/A (CHEVRON).
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,07/02/2023,4097286-0003-5424,"œ1,400.00",MGD TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,07/02/2023,4097290-518,"œ1,770.00",MICKS TAXIS - MURTON.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,07/02/2023,4097290-519,"œ1,279.80",MICKS TAXIS - MURTON.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,07/02/2023,4097290-520,œ682.60,MICKS TAXIS - MURTON.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,07/02/2023,4097307-JANUARY2023TOPUP,"œ1,412.00",NEW COLLEGE ACADEMIES TRUST - CONSETT ACADEMY.
Regeneration Economy and Growth,Planning & Housing,Supplies and Services,336005,Advertising E336,07/02/2023,4097310-41723466,"œ1,219.96",NEWSQUEST (YORKSHIRE & NORTH EAST) LTD.
Dedicated Schools Grant BG0015,DSG High Needs Block,Third Party Payments,440111,Other third party payments E440,07/02/2023,4097314-RES-02-2023-052,"œ58,333.00",NORTH DURHAM ACADEMY.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,07/02/2023,4097315-JANUARY2023TOPUP,"œ1,995.00",NORTH EAST LEARNING TRUST (NELT).
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689989,Unclassified E690,07/02/2023,4097315-JANUARY2023TOPUP-1,œ780.00,NORTH EAST LEARNING TRUST (NELT).
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,07/02/2023,4097316-JANUARY2023TOPUP,"œ1,244.00",NORTH EAST LEARNING TRUST (NELT).
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510026,School Children,07/02/2023,4097320-JANUARY2023TOPUP,"œ1,293.00",NURSERYTIME LTD.
Resources BK0010,HR & Employee Services,Supplies and Services,352001,Conference Expenses,07/02/2023,4097323-INV-1127,"œ7,144.00",OM CHANGE & TRANSFORMATION LTD.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,07/02/2023,4097328-JANUARY2023TOPUP,"œ3,541.00",PARK VIEW ACADEMY.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/02/2023,4097334-DCC404,"œ5,641.72",PAUL`S TAXIS..
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,07/02/2023,4097334-DCC405,"œ2,755.96",PAUL`S TAXIS..
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,07/02/2023,4097336-1167-3030,"œ2,197.40",PBS TRAVEL LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,07/02/2023,4097336-1167-3037,"œ3,377.06",PBS TRAVEL LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,07/02/2023,4097336-1167-3039,"œ3,453.80",PBS TRAVEL LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,07/02/2023,4097336-1167-3058,"œ2,712.80",PBS TRAVEL LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,07/02/2023,4097336-1167-3065,"œ2,126.10",PBS TRAVEL LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,07/02/2023,4097342-176996,"œ3,302.00",PREMIER TRAFFIC MANAGEMENT LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Transport,230005,Contract Hire,07/02/2023,4097346-SI-2181,"œ1,269.50",PTL TAXIS LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Transport,230005,Contract Hire,07/02/2023,4097346-SI-2182,œ970.00,PTL TAXIS LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Transport,230005,Contract Hire,07/02/2023,4097346-SI-2183,œ691.50,PTL TAXIS LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Transport,230005,Contract Hire,07/02/2023,4097346-SI-2184,œ516.00,PTL TAXIS LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Transport,230005,Contract Hire,07/02/2023,4097346-SI-2191,œ524.00,PTL TAXIS LTD.
