Service Area,Service Division,Expense Type,Expense Code,Detailed Expense Type,Payment Date,Transaction Number,Amount Exc VAT,Supplier Name
Resources BK0010,Resources Management CK0450,Supplies and Services,384197,Miscellaneous Expenses,25/11/2024,4339624-0043969,£542.07,BOX IT NORTH.
Children and Young Peoples Services,Central Charges (CYPS),Supplies and Services,384197,Miscellaneous Expenses,25/11/2024,4339624-0043970,£682.54,BOX IT NORTH.
Children and Young Peoples Services,Central Charges (CYPS),Supplies and Services,384197,Miscellaneous Expenses,25/11/2024,4339624-0043971,"£1,891.01",BOX IT NORTH.
Regeneration Economy and Growth,Planning & Housing,Supplies and Services,384197,Miscellaneous Expenses,25/11/2024,4339624-0043972,£590.99,BOX IT NORTH.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,25/11/2024,4339626-54953,"£17,024.64",BRIDGEWAY CONSULTING LTD.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,384999,Miscellaneous Expenses,25/11/2024,4339627-RES-11-2024-261,£892.80,BRIGHT STAR NURSERY.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,384999,Miscellaneous Expenses,25/11/2024,4339630-RES-11-2024-262,£730.47,BUDDIES CHILDCARE CENTRE.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,384999,Miscellaneous Expenses,25/11/2024,4339633-RES-11-2024-263,"£1,298.61",BUSY BEARS (DURHAM) LTD.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,384999,Miscellaneous Expenses,25/11/2024,4339634-RES-11-2024-264,£568.14,BUSY BEES (DURHAM) LTD.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,384999,Miscellaneous Expenses,25/11/2024,4339637-RES-11-2024-265,£730.47,BYERLEY ROAD PRE SCHOOL.
Adult and Health Services,Commissioning inc Supporting People,Third Party Payments,479102,Purchase of Care,25/11/2024,4339640-INV075297,"£25,416.67",CAREHOME SELECTION LTD (CHS HEALTHCARE).
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304259,Equipment and Materials,25/11/2024,4339641-445183,"£1,182.00",CARRS BILLINGTON AGRICULTURE.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,25/11/2024,4339643-953,"£4,237.20",CEILINGS DIRECT LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,25/11/2024,4339643-954,"£22,369.12",CEILINGS DIRECT LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,25/11/2024,4339643-955,"£2,750.00",CEILINGS DIRECT LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,25/11/2024,4339643-956,"£1,980.00",CEILINGS DIRECT LTD.
Adult and Health Services,Commissioning inc Supporting People,Third Party Payments,479102,Purchase of Care,25/11/2024,4339647-4270,"£3,861.00",CHAMPION CCTV SERVICES LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,384500,Miscellaneous Expenses,25/11/2024,4339653-INV-11858,"£1,440.00",CHROMA THERAPIES LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,384500,Miscellaneous Expenses,25/11/2024,4339654-3783,£900.00,CHRYSALIS ASSOCIATES LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,25/11/2024,4339655-0000647936,£915.00,CID TRADING LTD T/A CID GROUP.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,25/11/2024,4339659-CC151321,"£1,725.00",CITY CLEAN NORTHERN LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,25/11/2024,4339662-2852ACD945,£598.17,CITY PLUMBING SUPPLIES HOLDINGS LTD.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,460305,Contract Payments,25/11/2024,4339667-8354,"£5,396.50",CO-WHEELS CAR CLUB CIC.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,25/11/2024,4339668-C/12220,"£8,693.41",COCHRANES T/A KELVIN TRAVEL.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,25/11/2024,4339668-C/12224,"£4,835.29",COCHRANES T/A KELVIN TRAVEL.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,25/11/2024,4339671-14383,£573.60,COMPLETE DETECTION SYSTEMS LTD (CDS).
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,25/11/2024,4339671-14402,£500.40,COMPLETE DETECTION SYSTEMS LTD (CDS).
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,25/11/2024,4339673-09046,"£2,400.00",CONCERTO SUPPORT SERVICES LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,338066,Services,25/11/2024,4339685-0100089699,"£2,995.00",CUNDALL LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230004,Contract Hire,25/11/2024,4339688-F386OCT2401,£675.90,DALELINK PRIVATE HIRE.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,25/11/2024,4339692-F212OCT24,"£1,947.58",DAVE'S PRIVATE HIRE.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,384199,Miscellaneous Expenses,25/11/2024,4339702-INV-1002,"£4,165.00",DIFFERENT NARRATIVE INTEGRATED MARKETING LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384199,Miscellaneous Expenses,25/11/2024,4339710-34254,£550.00,DOWSE CRANE HIRE LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,338066,Services,25/11/2024,4339712-17099,"£4,500.00",DPP ONE LTD.
Regeneration Economy and Growth,Planning & Housing,Premises,108099,Service Repairs and Maintenance,25/11/2024,4339719-TC/PH/011553,"£1,320.00",DUNNINGHAM DECORATORS LTD.
Chief Executives Office,Legal & Democratic Services,Supplies and Services,328041,Clothing uniforms and laundry E328,25/11/2024,4339720-6023,"£1,783.16",DURHAM BUSINESSWEAR LTD.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,338094,Services,25/11/2024,4339721-419,£598.50,DURHAM CITY METHODISTS.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,338094,Services,25/11/2024,4339721-427,£826.00,DURHAM CITY METHODISTS.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,25/11/2024,4339724-72498,"£4,995.01",EASIBATHE LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,25/11/2024,4339724-72499,"£1,366.92",EASIBATHE LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,25/11/2024,4339726-INV0395,"£1,009.68",EC UK TRANSPORT LTD T/A EMPIRE CARS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,25/11/2024,4339726-INV0396,"£1,530.40",EC UK TRANSPORT LTD T/A EMPIRE CARS.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,338035,Services,25/11/2024,4339737-EPASI009352,£550.00,EPA PLUS (A TRADING DIVISION OF NCFE).
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304259,Equipment and Materials,25/11/2024,4339740-6964023,"£17,028.00",ESE WORLD LTD.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,338094,Services,25/11/2024,4339741-0000001587,£882.00,EXCEL ACADEMY PARTNERSHIP T/A FRAMWELLGATE SCHOOL DURHAM.
Regeneration Economy and Growth,Corporate Property and Land,Premises,145050,Cleaning and Domestic Supplies,25/11/2024,4339742-CINV-22447,£542.66,EXTRACLEAN.
Adult and Health Services,Commissioning inc Supporting People,Third Party Payments,479101,Purchase of Care,25/11/2024,4339746-OCT24-0011,"£12,500.00",FAMILY ACTION T/A PAC-UK LTD.
Adult and Health Services,Commissioning inc Supporting People,Third Party Payments,479101,Purchase of Care,25/11/2024,4339746-OCT24-0028,"£55,500.00",FAMILY ACTION T/A PAC-UK LTD.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430120,Rendered by Private Contractors,25/11/2024,4339749-SINV0342916,"£1,648.50",FINNING (UK) LTD.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Premises,108099,Service Repairs and Maintenance,25/11/2024,4339753-DLT/332157,£666.98,FRED WILLIAMSON & SONS LTD.*
Regeneration Economy and Growth,Business Durham,Supplies and Services,344033,Telephones,25/11/2024,4339754-DERW01-0077,"£1,147.81",FREEDOM COMMUNICATIONS (UK) LTD (NASSTAR).
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,384199,Miscellaneous Expenses,25/11/2024,4339767-NEBS0248/0018,"£2,650.00",GLEEDS COST MANAGEMENT LTD.
Regeneration Economy and Growth,Corporate Property and Land,Premises,145023,Cleaning and Domestic Supplies,25/11/2024,4339771-06/294406,"£1,327.83",GREENHAM TRADING LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Premises,145023,Cleaning and Domestic Supplies,25/11/2024,4339771-06/294446/2024,£539.47,GREENHAM TRADING LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,25/11/2024,4339774-11225,"£2,034.90",HADRIAN ARCHITECTURAL GLAZING SYSTEMS LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,25/11/2024,4339779-964346046,"£3,159.00",HCL SAFETY LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,25/11/2024,4339780-4818204,£783.94,HEADLAM (FLOORCOVERING DISTRIBUTORS) LTD.
Resources BK0010,HR & Employee Services,Supplies and Services,338221,Services,25/11/2024,4339781-SF-234459,"£1,904.43",HEALTH ASSURED LTD.
Regeneration Economy and Growth,Business Durham,Supplies and Services,338027,Services,25/11/2024,4339782-30954,"£3,830.75",HICKTON QUALITY CONTROL LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Fees,901002,Consultants fees 901002,25/11/2024,4339782-30963,"£4,210.00",HICKTON QUALITY CONTROL LTD.
Regeneration Economy and Growth,Corporate Property and Land,Fees,901002,Consultants fees 901002,25/11/2024,4339782-30973,"£1,665.00",HICKTON QUALITY CONTROL LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Fees,901002,Consultants fees 901002,25/11/2024,4339782-31018,"£3,980.00",HICKTON QUALITY CONTROL LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478151,Purchase of Care,25/11/2024,4339783-HLC1225,"£1,964.57",HIGHLEA CARE LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,25/11/2024,4339784-SI-699,"£2,593.12",HOBANS CONTRACTING CARS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,25/11/2024,4339784-SI-700,"£2,821.50",HOBANS CONTRACTING CARS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,25/11/2024,4339784-SI-701,"£2,821.50",HOBANS CONTRACTING CARS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,25/11/2024,4339785-SIN064011,"£58,574.28",HODGSON SAYERS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,25/11/2024,4339786-25795,"£6,815.20",HODGSONS COACH OPERATORS LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304221,Equipment and Materials,25/11/2024,4339790-INV25976,"£2,000.97",HORTISYSTEMS UK LTD.
Regeneration Economy and Growth,Business Durham,Supplies and Services,304259,Equipment and Materials,25/11/2024,4339796-SI-00219598,£519.95,ID CARD CENTRE LTD.
Regeneration Economy and Growth,Planning & Housing,Supplies and Services,338099,Services,25/11/2024,4339797-113293,£995.00,IMPACT MARKETING & PUBLICITY.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,25/11/2024,4339800-16381,"£1,260.00",INGLEFORD SCAFFOLDING LTD.
Regeneration Economy and Growth,Transport and Contract Services,Third Party Payments,430100,Rendered by Private Contractors,25/11/2024,4339801-8966,"£3,824.75",INLEAF LTD.
Regeneration Economy and Growth,Transport and Contract Services,Supplies and Services,304999,Equipment and Materials,25/11/2024,4339805-0000098986,£600.00,INTELLIGENT DATA COLLECTION LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,25/11/2024,4339812-6708,"£1,215.00",J YOUNG T/A VIP TAXIS.
Neighbourhoods and Climate Change,Highways,Construction work A908,908108,Capital - Surface Dressing,25/11/2024,4339813-29701,"£1,872.06",JACK COUPE & SONS LTD T/A COUPE LINE.
Neighbourhoods and Climate Change,Highways,Construction work A908,908108,Capital - Surface Dressing,25/11/2024,4339813-29875,"£3,283.41",JACK COUPE & SONS LTD T/A COUPE LINE.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,25/11/2024,4339815-1084,"£1,279.39",JACKSON`S TAXI.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430127,Rendered by Private Contractors,25/11/2024,4339830-6752,"£1,290.00",JR TIPLADY (AGRICULTURAL CONTRACTOR).
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,25/11/2024,4339832-0113/00069682,"£1,399.23",JT DOVE LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,25/11/2024,4339832-0113/00069684,"£2,482.95",JT DOVE LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,25/11/2024,4339832-0113/00069685,£522.30,JT DOVE LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,25/11/2024,4339832-0113/00069744,"£1,230.28",JT DOVE LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,338066,Services,25/11/2024,4339835-1894,"£17,379.53",JW BAINBRIDGE CONTRACTORS LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,384199,Miscellaneous Expenses,25/11/2024,4339835-1895,"£32,824.28",JW BAINBRIDGE CONTRACTORS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,25/11/2024,4339842-A050-OCT24,"£1,197.00",KENNAS CABS.
Neighbourhoods and Climate Change,Highways,Construction work A908,908108,Capital - Surface Dressing,25/11/2024,4339843-240601,"£74,725.83",KIELY BROS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,25/11/2024,4339846-F235-OCT24,"£3,049.20",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,25/11/2024,4339846-M035OCT24,"£3,377.06",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,25/11/2024,4339846-N078OCT24,"£3,134.77",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,25/11/2024,4339846-N079OCT24,"£2,197.16",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,25/11/2024,4339846-N106OCT24,"£3,304.40",KINGSWAY CABS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,25/11/2024,4339849-8818,"£1,325.00",KTD NE LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,25/11/2024,4339852-5191-OCTOBER24,"£2,000.00",L&B TRAVEL LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,25/11/2024,4339859-0000011375,"£1,797.64",LIGHT & ENERGY DISTRIBUTION LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304245,Equipment and Materials,25/11/2024,4339860-571379,"£2,740.00",LIGHTING & ILLUMINATION TECHNOLOGY EXPERIENCE LTD (LITE).
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,25/11/2024,4339865-42022,"£1,176.00",LOW GRANGE QUARRY LTD.
Children and Young Peoples Services,Head of Education and Skills,Construction work A908,908105,Construction work,25/11/2024,4339868-215344,"£2,520.00",LUCION ENVIRONMENTAL LLP LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,25/11/2024,4339869-6901912465,£530.40,LYRECO UK LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,25/11/2024,4339873-MS5419,"£1,314.00",M SPENCE SURFACING LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,25/11/2024,4339873-MS5464,£727.20,M SPENCE SURFACING LTD.
Resources BK0010,Digital Services,Supplies and Services,344033,Telephones,25/11/2024,4339874-275457,"£4,154.58",MAINTEL EUROPE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,25/11/2024,4339875-6606,"£2,154.40",MAKEPEACE MOTORS.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,25/11/2024,4339875-6607,"£3,424.00",MAKEPEACE MOTORS.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,25/11/2024,4339875-6608,"£3,712.00",MAKEPEACE MOTORS.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,304337,Equipment and Materials,25/11/2024,4339878-4236225452,£775.86,MARES SPA.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,304337,Equipment and Materials,25/11/2024,4339878-4236225519,"£1,979.27",MARES SPA.
Adult and Health Services,Commissioning inc Supporting People,Supplies and Services,338001,Services,25/11/2024,4339880-RES-11-2024-273,"£3,310.24",MARIPOSA CARE LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,25/11/2024,4339881-A025-OCTOBER24,"£2,302.80",MARK & JOHN CHISHOLM T/A CHEVRON.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,25/11/2024,4339881-A209OCT24-A209TERMINATED,£589.20,MARK & JOHN CHISHOLM T/A CHEVRON.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,25/11/2024,4339881-A209OCTOBER2024-A209,"£2,408.00",MARK & JOHN CHISHOLM T/A CHEVRON.
Adult and Health Services,Commissioning inc Supporting People,Supplies and Services,384540,Miscellaneous Expenses,25/11/2024,4339887-INV-3539,"£3,000.00",MEDIA PARTNERSHIP LTD.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,384540,Miscellaneous Expenses,25/11/2024,4339887-INV-3546,"£3,500.00",MEDIA PARTNERSHIP LTD.
Regeneration Economy and Growth,Transport and Contract Services,Construction work A908,908105,Construction work,25/11/2024,4339891-INV-1166,"£5,110.00",MER FLEET SERVICES LTD.
Regeneration Economy and Growth,Transport and Contract Services,Construction work A908,908105,Construction work,25/11/2024,4339891-INV-1167,£993.99,MER FLEET SERVICES LTD.
Neighbourhoods and Climate Change,Environmental Services,Cap Exp on Grants & Other Financial Assistance (REFCUS),918501,Exp assets not owned by authority (REFCUS),25/11/2024,4339891-INV-1168,"£34,509.71",MER FLEET SERVICES LTD.
Neighbourhoods and Climate Change,Environmental Services,Cap Exp on Grants & Other Financial Assistance (REFCUS),918501,Exp assets not owned by authority (REFCUS),25/11/2024,4339891-INV-1169,"£34,509.71",MER FLEET SERVICES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,25/11/2024,4339895-729,£576.00,MICKS TAXIS - MURTON.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,324001,Provisions E324,25/11/2024,4339897-901923649,"£1,540.32",MOLSON COORS BREWING COMPANY (UK) LTD.
Neighbourhoods and Climate Change,Environmental Services,Construction work A908,908105,Construction work,25/11/2024,4339913-NCDSI53,"£30,260.60",NEW COLLEGE DURHAM ACADEMIES TRUST (NCDAT).
Neighbourhoods and Climate Change,Highways,Third Party Payments,460503,Contract Payments,25/11/2024,4339914-PROINV50087616,"£3,000.00",NEW COLLEGE DURHAM.
Neighbourhoods and Climate Change,Community Protection,Supplies and Services,304640,Equipment and Materials,25/11/2024,4339915-5008,"£1,789.43",NEWAUTO LTD T/A MOGO UK.
Chief Executives Office,Communications Management,Supplies and Services,377015,County Durham Development,25/11/2024,4339916-46164869,"£3,465.21",NEWSQUEST (YORKSHIRE & NORTH EAST) LTD.
Regeneration Economy and Growth,REG - Central Costs,Supplies and Services,336005,Advertising E336,25/11/2024,4339916-46167170,£590.06,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,336005,Advertising E336,25/11/2024,4339916-46167511,"£2,000.00",NEWSQUEST (YORKSHIRE & NORTH EAST) LTD.
Regeneration Economy and Growth,Planning & Housing,Supplies and Services,336005,Advertising E336,25/11/2024,4339916-46167737,£745.28,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD.
Neighbourhoods and Climate Change,Highways,Construction work A908,908105,Construction work,25/11/2024,4339916-46168242,£674.52,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD.
Regeneration Economy and Growth,Planning & Housing,Supplies and Services,384999,Miscellaneous Expenses,25/11/2024,4339917-3353,"£1,200.00",NEWTON ASSETS.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,25/11/2024,4339918-NPSL2388,"£2,615.76",NORDIC PRODUCTS & SERVICES LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,25/11/2024,4339924-SI12063615,£707.00,NORTHERN TOOLS & ACCESSORIES.
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,384500,Miscellaneous Expenses,25/11/2024,4339926-INV5770,£700.00,OAKDALE THERAPIES LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478151,Purchase of Care,25/11/2024,4339927-46635,"£2,976.00",OAKLEA TRUST.
Adult and Health Services,Head of Adults,Third Party Payments,478151,Purchase of Care,25/11/2024,4339927-46636,"£4,550.18",OAKLEA TRUST.
Adult and Health Services,Head of Adults,Third Party Payments,478151,Purchase of Care,25/11/2024,4339927-46637,"£1,156.30",OAKLEA TRUST.
Regeneration Economy and Growth,Culture Sport and Tourism,Vehicles Equipment Furniture and Fittings,912529,Purchase-equipment,25/11/2024,4339930-18911,"£3,490.00",OMEGA SECURITY SYSTEMS LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304221,Equipment and Materials,25/11/2024,4339935-OASI0128777,"£1,485.40",ORIGIN AMENITY SOLUTIONS LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,304259,Equipment and Materials,25/11/2024,4339936-30144,£714.00,PA PROMOTIONS LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,304259,Equipment and Materials,25/11/2024,4339937-211622,"£2,928.00",PALINTEST LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,25/11/2024,4339938-XL325210,"£8,565.00",PARK ELECTRICAL DISTRIBUTORS LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,25/11/2024,4339938-XL325248,"£1,618.80",PARK ELECTRICAL DISTRIBUTORS LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,25/11/2024,4339938-XL325249,£845.00,PARK ELECTRICAL DISTRIBUTORS LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,25/11/2024,4339938-XL325326,"£4,300.00",PARK ELECTRICAL DISTRIBUTORS LTD.
Regeneration Economy and Growth,Transport and Contract Services,Supplies and Services,338066,Services,25/11/2024,4339941-16580,"£2,274.25",PATROL (PARKING & TRAFFIC REGULATIONS OUTSIDE LONDON).
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,25/11/2024,4339947-326868,"£3,535.00",PEART FENCING LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478151,Purchase of Care,25/11/2024,4339955-5547,"£9,453.60",POSITIVE INDIVIDUAL PROACTIVE SUPPORT LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478151,Purchase of Care,25/11/2024,4339957-77003115,"£1,023.07",POTENSIAL LTD T/A POTENS.
Chief Executives Office,Communications Management,Supplies and Services,332029,Printing Stationery and Gen Off Exps,25/11/2024,4339958-734781,"£1,366.00",POTTS PRINTERS LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,460225,Contract Payments,25/11/2024,4339960-28599,£555.89,PQS SURVEY LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,25/11/2024,4339962-184398,"£31,093.00",PREMIER TRAFFIC MANAGEMENT LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,25/11/2024,4339968-16108,"£23,591.35",QUANTUM POWER CONNECTIONS LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,25/11/2024,4339971-10100/241061,"£201,594.33",RAINTON CONSTRUCTION LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,25/11/2024,4339971-10100/241062,"£151,461.22",RAINTON CONSTRUCTION LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,25/11/2024,4339971-10100/241063,"£266,634.01",RAINTON CONSTRUCTION LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,25/11/2024,4339971-10100/241064,"£112,094.20",RAINTON CONSTRUCTION LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,25/11/2024,4339971-10100/241065,"£232,928.63",RAINTON CONSTRUCTION LTD.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,25/11/2024,4339972-SI-22293,"£2,061.42",RAPID MINIBUSES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,25/11/2024,4339973-2-N023OCT24,"£2,986.05",RAYNERS COACHES.
Dedicated Schools Grant BG0015,DSG Schools Block,Supplies and Services,304259,Equipment and Materials,25/11/2024,4339980-DE7615939,£535.98,RM EDUCATIONAL RESOURCES T/A TTS.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,384899,Miscellaneous Expenses,25/11/2024,4339983-RES-11-2024-268,"£11,316.80",ROYAL SOCIETY FOR THE PROTECTION OF BIRDS (RSPB).*
Regeneration Economy and Growth,Business Durham,Construction work A908,908105,Construction work,25/11/2024,4339986-016863,"£148,050.00",RYDER ARCHITECTURE LTD.
Regeneration Economy and Growth,Business Durham,Construction work A908,908105,Construction work,25/11/2024,4339986-016864,"£2,781.00",RYDER ARCHITECTURE LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,338066,Services,25/11/2024,4339986-016922,"£2,500.00",RYDER ARCHITECTURE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,25/11/2024,4339987-4084,"£1,040.00",S & R LANDSCAPES.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,25/11/2024,4339987-4348,"£1,522.00",S & R LANDSCAPES.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,25/11/2024,4339987-4349,"£1,951.50",S & R LANDSCAPES.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,25/11/2024,4339987-4350,"£1,858.50",S & R LANDSCAPES.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,25/11/2024,4339987-4351,£960.75,S & R LANDSCAPES.
