BODY,EXPENSE AREA,SUPPLIER,EXPENSE TYPE,REFERENCE,DATE,AMOUNT
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Park Care 2,Supporting People - Independent Sector Residential,11837987,45327,10827.97
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Park Care 2,Supporting People - Independent Sector Residential,11837987,45327,-120.8
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Park Care 2,Supporting People - Independent Sector Residential,11837988,45327,1863.05
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Park Care 2,Supporting People - Independent Sector Residential,11837989,45327,1672.93
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Park Care 2,Supporting People - Independent Sector Residential,11837989,45327,-120.8
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Park Care 2,Supporting People - Independent Sector Residential,11837989,45327,4998.91
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Park Care 2,Supporting People - Independent Sector Residential,11837989,45327,-359.4
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Park Care 2,Supporting People - Independent Sector Residential,11837989,45327,1361.19
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Park Care 2,Supporting People - Independent Sector Residential,11837990,45327,3405.2
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Park Care 2,Supporting People - Independent Sector Residential,11837990,45327,-357.47
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Park Care 2,Supporting People - Independent Sector Residential,11837990,45327,10051.57
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Park Care 2,Supporting People - Independent Sector Residential,11837990,45327,1453.01
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Saphire Care Services,Supporting People - Independent Sector Residential,11837991,45327,14571.08
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Saphire Care Services,Supporting People - Independent Sector Residential,11837991,45327,-451.65
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Saphire Care Services,Supporting People - Independent Sector Residential,11837992,45327,8490.84
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Saphire Care Services,Supporting People - Independent Sector Residential,11837992,45327,-438.8
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Park Care 2,Supporting People - Independent Sector Residential,11837993,45327,1872.07
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Park Care 2,Supporting People - Independent Sector Residential,11837994,45327,2584.94
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Park Care 2,Supporting People - Independent Sector Residential,11837994,45327,8557.89
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Park Care 2,Supporting People - Independent Sector Residential,11837994,45327,1206.96
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Park Care 2,Supporting People - Independent Sector Residential,11837994,45327,-120.8
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Park Care 2,Supporting People - Independent Sector Residential,11837994,45327,-53.29
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Pingley Court Care Ltd,Supporting People - Independent Sector Residential,11837995,45327,680
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Pingley Court Care Ltd,Supporting People - Independent Sector Residential,11837995,45327,-50
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",The Abbeys (Rawmarsh) Ltd,Supporting People - Independent Sector Residential,11837996,45327,7021.09
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",The Abbeys (Rawmarsh) Ltd,Supporting People - Independent Sector Residential,11837996,45327,632
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",The Abbeys (Rawmarsh) Ltd,Supporting People - Independent Sector Residential,11837996,45327,-1616.64
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",The Abbeys (Rawmarsh) Ltd,Supporting People - Independent Sector Residential,11837996,45327,-560.19
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",The Abbeys (Rawmarsh) Ltd,Supporting People - Independent Sector Residential,11837996,45327,11012
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",The Abbeys (Rawmarsh) Ltd,Supporting People - Independent Sector Residential,11837996,45327,632
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",The Abbeys (Rawmarsh) Ltd,Supporting People - Independent Sector Residential,11837996,45327,-3552.89
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Bespoke Care And Support Ltd,Supporting People - Independent Sector Residential,11837997,45327,8220.36
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Bespoke Care And Support Ltd,Supporting People - Independent Sector Residential,11837997,45327,8908.19
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Imperial Care Consortium Limited,Supporting People - Independent Sector Residential,11837998,45327,655.02
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Imperial Care Consortium Limited,Supporting People - Independent Sector Residential,11837998,45327,-243.4
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Imperial Care Consortium Limited,Supporting People - Independent Sector Residential,11837998,45327,630
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Imperial Care Consortium Limited,Supporting People - Independent Sector Residential,11837998,45327,-443.03
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Countrywide Healthcare Ltd,Supporting People - Independent Sector Residential,11837999,45327,789.42
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Countrywide Healthcare Ltd,Supporting People - Independent Sector Residential,11837999,45327,-120.8
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Pristine Care Group Ltd,Supporting People - Independent Sector Residential,11838000,45327,8102.43
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Pristine Care Group Ltd,Supporting People - Independent Sector Residential,11838000,45327,1818
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Pristine Care Group Ltd,Supporting People - Independent Sector Residential,11838000,45327,-3160.41
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Pristine Care Group Ltd,Supporting People - Independent Sector Residential,11838000,45327,-239.38
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Pristine Care Group Ltd,Supporting People - Independent Sector Residential,11838000,45327,7172.82
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Pristine Care Group Ltd,Supporting People - Independent Sector Residential,11838000,45327,993.14
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Pristine Care Group Ltd,Supporting People - Independent Sector Residential,11838000,45327,-1184.21
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Pristine Care Group Ltd,Supporting People - Independent Sector Residential,11838000,45327,-739.38
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Pristine Care Group Ltd,Supporting People - Independent Sector Residential,11838000,45327,606
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Pristine Care Group Ltd,Supporting People - Independent Sector Residential,11838000,45327,-112.39
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Maria Mallaband Ltd,Supporting People - Independent Sector Residential,11838001,45327,1466.22
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Maria Mallaband Ltd,Supporting People - Independent Sector Residential,11838001,45327,-200
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Countrywide Care Homes (Gateford Hill) L,Supporting People - Independent Sector Residential,11838002,45327,219.71
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Countrywide Care Homes (Gateford Hill) L,Supporting People - Independent Sector Residential,11838002,45327,794
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Principle Support Ltd,Supporting People - Independent Sector Residential,11838003,45327,949.77
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Principle Support Ltd,Supporting People - Independent Sector Residential,11838003,45327,-16.52
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Independence For Life Ltd,Supporting People - Independent Sector Residential,11838004,45327,15335.5
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Independence For Life Ltd,Supporting People - Independent Sector Residential,11838004,45327,-813.05
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Jubilee Care Home Limited,Supporting People - Independent Sector Residential,11838005,45327,9080.39
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Jubilee Care Home Limited,Supporting People - Independent Sector Residential,11838005,45327,606
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Jubilee Care Home Limited,Supporting People - Independent Sector Residential,11838005,45327,-3583.59
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Jubilee Care Home Limited,Supporting People - Independent Sector Residential,11838005,45327,-154.16
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Jubilee Care Home Limited,Supporting People - Independent Sector Residential,11838005,45327,10744
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Jubilee Care Home Limited,Supporting People - Independent Sector Residential,11838005,45327,1896
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Jubilee Care Home Limited,Supporting People - Independent Sector Residential,11838005,45327,-2637.7
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Jubilee Care Home Limited,Supporting People - Independent Sector Residential,11838005,45327,-435.76
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Jubilee Care Home Limited,Supporting People - Independent Sector Residential,11838005,45327,652
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Jubilee Care Home Limited,Supporting People - Independent Sector Residential,11838005,45327,-96.29
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Sheffcare Ltd,Supporting People - Independent Sector Residential,11838006,45327,630
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Sheffcare Ltd,Supporting People - Independent Sector Residential,11838006,45327,630
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Sheffcare Ltd,Supporting People - Independent Sector Residential,11838006,45327,-213
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Sheffcare Ltd,Supporting People - Independent Sector Residential,11838006,45327,-33.37
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Autism Plus Ltd,Supporting People - Independent Sector Residential,11838007,45327,1751.04
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Runwood Homes Ltd,Supporting People - Independent Sector Residential,11838008,45327,28.25
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Runwood Homes Ltd,Supporting People - Independent Sector Residential,11838008,45327,3295.65
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Runwood Homes Ltd,Supporting People - Independent Sector Residential,11838008,45327,3732
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Runwood Homes Ltd,Supporting People - Independent Sector Residential,11838008,45327,622
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Runwood Homes Ltd,Supporting People - Independent Sector Residential,11838008,45327,-1176.76
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Runwood Homes Ltd,Supporting People - Independent Sector Residential,11838008,45327,-205.58
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Runwood Homes Ltd,Supporting People - Independent Sector Residential,11838008,45327,7347.71
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Runwood Homes Ltd,Supporting People - Independent Sector Residential,11838008,45327,-717.64
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Runwood Homes Ltd,Supporting People - Independent Sector Residential,11838008,45327,4242
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Runwood Homes Ltd,Supporting People - Independent Sector Residential,11838008,45327,432.86
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Runwood Homes Ltd,Supporting People - Independent Sector Residential,11838008,45327,-1539.48
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Runwood Homes Ltd,Supporting People - Independent Sector Residential,11838008,45327,-293.52
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Runwood Homes Ltd,Supporting People - Independent Sector Residential,11838008,45327,10520
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Runwood Homes Ltd,Supporting People - Independent Sector Residential,11838008,45327,632
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Runwood Homes Ltd,Supporting People - Independent Sector Residential,11838008,45327,-1862.76
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Runwood Homes Ltd,Supporting People - Independent Sector Residential,11838008,45327,-215.93
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Runwood Homes Ltd,Supporting People - Independent Sector Residential,11838008,45327,1264
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Runwood Homes Ltd,Supporting People - Independent Sector Residential,11838008,45327,-125.55
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Logini Care Contracts Ltd,Supporting People - Independent Sector Residential,11838009,45327,439.42
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Logini Care Contracts Ltd,Supporting People - Independent Sector Residential,11838009,45327,1458.72
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Logini Care Contracts Ltd,Supporting People - Independent Sector Residential,11838009,45327,-185.03
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Logini Care Contracts Ltd,Supporting People - Independent Sector Residential,11838009,45327,4876.25
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Logini Care Contracts Ltd,Supporting People - Independent Sector Residential,11838009,45327,3030
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Logini Care Contracts Ltd,Supporting People - Independent Sector Residential,11838009,45327,-1586.62
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Logini Care Contracts Ltd,Supporting People - Independent Sector Residential,11838009,45327,-409.86
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Logini Care Contracts Ltd,Supporting People - Independent Sector Residential,11838009,45327,622
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Logini Care Contracts Ltd,Supporting People - Independent Sector Residential,11838009,45327,-121.25
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Logini Care Contracts Ltd,Supporting People - Independent Sector Residential,11838009,45327,606
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Logini Care Contracts Ltd,Supporting People - Independent Sector Residential,11838009,45327,-91.25
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Blake Uk Care Services Limited,Supporting People - Independent Sector Residential,11838010,45327,763.91
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Blake Uk Care Services Limited,Supporting People - Independent Sector Residential,11838010,45327,-257.72
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Belz Care Limited,Supporting People - Independent Sector Residential,11838011,45327,645.75
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Byron Lodge (West Melton) Ltd,Supporting People - Independent Sector Residential,11838012,45327,1318.26
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Byron Lodge (West Melton) Ltd,Supporting People - Independent Sector Residential,11838012,45327,622
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Byron Lodge (West Melton) Ltd,Supporting People - Independent Sector Residential,11838012,45327,-258.52
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Byron Lodge (West Melton) Ltd,Supporting People - Independent Sector Residential,11838012,45327,1380
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Byron Lodge (West Melton) Ltd,Supporting People - Independent Sector Residential,11838012,45327,1380
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Byron Lodge (West Melton) Ltd,Supporting People - Independent Sector Residential,11838012,45327,-354.6
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Byron Lodge (West Melton) Ltd,Supporting People - Independent Sector Residential,11838012,45327,-291.65
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Byron Lodge (West Melton) Ltd,Supporting People - Independent Sector Residential,11838012,45327,1818
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Byron Lodge (West Melton) Ltd,Supporting People - Independent Sector Residential,11838012,45327,-638.29
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Byron Lodge (West Melton) Ltd,Supporting People - Independent Sector Residential,11838012,45327,2528
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Byron Lodge (West Melton) Ltd,Supporting People - Independent Sector Residential,11838012,45327,-1270.9
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Byron Lodge (West Melton) Ltd,Supporting People - Independent Sector Residential,11838012,45327,634.25
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Hf Trust Ltd,Supporting People - Independent Sector Residential,11838013,45327,920.66
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Hf Trust Ltd,Supporting People - Independent Sector Residential,11838013,45327,-110.41
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Linkage Community Trust Ltd,Supporting People - Independent Sector Residential,11838015,45327,3681.41
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Linkage Community Trust Ltd,Supporting People - Independent Sector Residential,11838015,45327,-277.75
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Autism East Midlands,Supporting People - Independent Sector Residential,11838016,45327,1411.46
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Autism East Midlands,Supporting People - Independent Sector Residential,11838016,45327,-120.8
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Stephen Oldale And Susan Leigh (A Partne,Supporting People - Independent Sector Residential,11838017,45327,3030
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Stephen Oldale And Susan Leigh (A Partne,Supporting People - Independent Sector Residential,11838017,45327,606
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Stephen Oldale And Susan Leigh (A Partne,Supporting People - Independent Sector Residential,11838017,45327,-813.93
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Stephen Oldale And Susan Leigh (A Partne,Supporting People - Independent Sector Residential,11838017,45327,-314.55
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Stephen Oldale And Susan Leigh (A Partne,Supporting People - Independent Sector Residential,11838017,45327,4425
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Stephen Oldale And Susan Leigh (A Partne,Supporting People - Independent Sector Residential,11838017,45327,-1603.55
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Stephen Oldale And Susan Leigh (A Partne,Supporting People - Independent Sector Residential,11838017,45327,606
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Stephen Oldale And Susan Leigh (A Partne,Supporting People - Independent Sector Residential,11838017,45327,-182.98
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Stephen Oldale And Susan Leigh (A Partne,Supporting People - Independent Sector Residential,11838017,45327,606
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Stephen Oldale And Susan Leigh (A Partne,Supporting People - Independent Sector Residential,11838017,45327,-206.89
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Stephen Oldale And Susan Leigh (A Partne,Supporting People - Independent Sector Residential,11838017,45327,606
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Stephen Oldale And Susan Leigh (A Partne,Supporting People - Independent Sector Residential,11838017,45327,-171.08
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Little Arches Ltd,Supporting People - Independent Sector Residential,11838018,45327,3098.97
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Little Arches Ltd,Supporting People - Independent Sector Residential,11838018,45327,-345.47
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Steps Residential Care Ltd,Supporting People - Independent Sector Residential,11838019,45327,33672.23
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Steps Residential Care Ltd,Supporting People - Independent Sector Residential,11838019,45327,-1849.13
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",National Neurological Centre Ltd,Supporting People - Independent Sector Residential,11838021,45327,2413.61
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",National Neurological Centre Ltd,Supporting People - Independent Sector Residential,11838021,45327,-4.95
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",National Neurological Centre Ltd,Supporting People - Independent Sector Residential,11838021,45327,2747.67
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Hill Care Services Ltd,Supporting People - Independent Sector Residential,11838022,45327,6568.96
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Hill Care Services Ltd,Supporting People - Independent Sector Residential,11838022,45327,1212
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Hill Care Services Ltd,Supporting People - Independent Sector Residential,11838022,45327,-1041.53
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Hill Care Services Ltd,Supporting People - Independent Sector Residential,11838022,45327,-195.03
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Hill Care Services Ltd,Supporting People - Independent Sector Residential,11838022,45327,4604.57
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Hill Care Services Ltd,Supporting People - Independent Sector Residential,11838022,45327,632
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Hill Care Services Ltd,Supporting People - Independent Sector Residential,11838022,45327,-1439.35
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Hill Care Services Ltd,Supporting People - Independent Sector Residential,11838022,45327,634.25
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Hill Care Services Ltd,Supporting People - Independent Sector Residential,11838022,45327,606
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Hill Care Services Ltd,Supporting People - Independent Sector Residential,11838022,45327,-149.8
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Hill Care Services Ltd,Supporting People - Independent Sector Residential,11838022,45327,632
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Hermes Care Ltd,Supporting People - Independent Sector Residential,11838023,45327,2197.1
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Hermes Care Ltd,Supporting People - Independent Sector Residential,11838023,45327,2424.99
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Hermes Care Ltd,Supporting People - Independent Sector Residential,11838023,45327,-1818.74
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Hermes Care Ltd,Supporting People - Independent Sector Residential,11838023,45327,9076.92
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Hermes Care Ltd,Supporting People - Independent Sector Residential,11838023,45327,690
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Hermes Care Ltd,Supporting People - Independent Sector Residential,11838023,45327,-515.4
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Ibc Quality Solutions Limited,Supporting People - Independent Sector Residential,11838024,45327,1798
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Regal Care Trading Ltd,Supporting People - Independent Sector Residential,11838025,45327,649.18
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Mauricare Ltd,Supporting People - Independent Sector Residential,11838026,45327,8510
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,"Adult Care, Housing & Public Health",Mauricare Ltd,Supporting People - Independent Sector Residential,11838026,45327,606
