BODY,EXPENSE AREA,NAME,EXPENSE TYPE,REFERENCE,DATE,AMOUNT
Rotherham Metropolitan Borough Council,Adult Care & Housing,Layden Court Care Home Ltd,Supporting People - Independent Sector Residential,11542360,45040,1471.71
Rotherham Metropolitan Borough Council,Adult Care & Housing,Layden Court Care Home Ltd,Supporting People - Independent Sector Residential,11542360,45040,-3616.53
Rotherham Metropolitan Borough Council,Adult Care & Housing,Layden Court Care Home Ltd,Supporting People - Independent Sector Residential,11542360,45040,3792
Rotherham Metropolitan Borough Council,Adult Care & Housing,Layden Court Care Home Ltd,Supporting People - Independent Sector Residential,11542360,45040,632
Rotherham Metropolitan Borough Council,Adult Care & Housing,Layden Court Care Home Ltd,Supporting People - Independent Sector Residential,11542360,45040,-1223.1
Rotherham Metropolitan Borough Council,Adult Care & Housing,Layden Court Care Home Ltd,Supporting People - Independent Sector Residential,11542360,45040,-111.97
Rotherham Metropolitan Borough Council,Adult Care & Housing,Layden Court Care Home Ltd,Supporting People - Independent Sector Residential,11542360,45040,606
Rotherham Metropolitan Borough Council,Adult Care & Housing,Layden Court Care Home Ltd,Supporting People - Independent Sector Residential,11542360,45040,-48.97
Rotherham Metropolitan Borough Council,Adult Care & Housing,Layden Court Care Home Ltd,Supporting People - Independent Sector Residential,11542360,45040,1178.81
Rotherham Metropolitan Borough Council,Adult Care & Housing,Layden Court Care Home Ltd,Supporting People - Independent Sector Residential,11542360,45040,-142.41
Rotherham Metropolitan Borough Council,Adult Care & Housing,Emerald Care Services Ltd,Supporting People - Independent Sector Residential,11542361,45040,7413.58
Rotherham Metropolitan Borough Council,Adult Care & Housing,Emerald Care Services Ltd,Supporting People - Independent Sector Residential,11542361,45040,-342.85
Rotherham Metropolitan Borough Council,Adult Care & Housing,Emerald Care Services Ltd,Supporting People - Independent Sector Residential,11542361,45040,2440.74
Rotherham Metropolitan Borough Council,Adult Care & Housing,Moorville Developments Ltd,Supporting People - Independent Sector Residential,11542362,45040,4354.93
Rotherham Metropolitan Borough Council,Adult Care & Housing,Ariya Neuro Care (Residential) Limited,Supporting People - Independent Sector Residential,11542363,45040,1950.38
Rotherham Metropolitan Borough Council,Adult Care & Housing,Ariya Neuro Care (Residential) Limited,Supporting People - Independent Sector Residential,11542363,45040,5090.6
Rotherham Metropolitan Borough Council,Adult Care & Housing,Ariya Neuro Care (Residential) Limited,Supporting People - Independent Sector Residential,11542363,45040,-120.8
Rotherham Metropolitan Borough Council,Adult Care & Housing,Ariya Neuro Care (Residential) Limited,Supporting People - Independent Sector Residential,11542363,45040,-146.85
Rotherham Metropolitan Borough Council,Adult Care & Housing,Virtue Health Services Limited,Supporting People - Independent Sector Residential,11542364,45040,6156.33
Rotherham Metropolitan Borough Council,Adult Care & Housing,Virtue Health Services Limited,Supporting People - Independent Sector Residential,11542364,45040,-39.15
Rotherham Metropolitan Borough Council,Adult Care & Housing,Paul Crabtree And Gloria Crabtree (A Par,Supporting People - Independent Sector Residential,11542365,45040,1848
Rotherham Metropolitan Borough Council,Adult Care & Housing,Paul Crabtree And Gloria Crabtree (A Par,Supporting People - Independent Sector Residential,11542365,45040,636
Rotherham Metropolitan Borough Council,Adult Care & Housing,Paul Crabtree And Gloria Crabtree (A Par,Supporting People - Independent Sector Residential,11542365,45040,-60
Rotherham Metropolitan Borough Council,Adult Care & Housing,Paul Crabtree And Gloria Crabtree (A Par,Supporting People - Independent Sector Residential,11542365,45040,-70.99
Rotherham Metropolitan Borough Council,Adult Care & Housing,Portland Care 2 Ltd,Supporting People - Independent Sector Residential,11542368,45040,1883.23
Rotherham Metropolitan Borough Council,Adult Care & Housing,Portland Care 2 Ltd,Supporting People - Independent Sector Residential,11542368,45040,1264
Rotherham Metropolitan Borough Council,Adult Care & Housing,Portland Care 2 Ltd,Supporting People - Independent Sector Residential,11542368,45040,-192.8
Rotherham Metropolitan Borough Council,Adult Care & Housing,Portland Care 2 Ltd,Supporting People - Independent Sector Residential,11542368,45040,1649.71
Rotherham Metropolitan Borough Council,Adult Care & Housing,Portland Care 2 Ltd,Supporting People - Independent Sector Residential,11542368,45040,-50
Rotherham Metropolitan Borough Council,Adult Care & Housing,Portland Care 2 Ltd,Supporting People - Independent Sector Residential,11542368,45040,4266.84
Rotherham Metropolitan Borough Council,Adult Care & Housing,Portland Care 2 Ltd,Supporting People - Independent Sector Residential,11542368,45040,-2051.21
Rotherham Metropolitan Borough Council,Adult Care & Housing,Portland Care 2 Ltd,Supporting People - Independent Sector Residential,11542368,45040,18644
Rotherham Metropolitan Borough Council,Adult Care & Housing,Portland Care 2 Ltd,Supporting People - Independent Sector Residential,11542368,45040,-6030.53
Rotherham Metropolitan Borough Council,Adult Care & Housing,Portland Care 2 Ltd,Supporting People - Independent Sector Residential,11542368,45040,-28.35
Rotherham Metropolitan Borough Council,Adult Care & Housing,Portland Care 2 Ltd,Supporting People - Independent Sector Residential,11542368,45040,690
Rotherham Metropolitan Borough Council,Adult Care & Housing,Portland Care 2 Ltd,Supporting People - Independent Sector Residential,11542368,45040,-204.47
Rotherham Metropolitan Borough Council,Adult Care & Housing,Corbenic Camphill Community Ltd,Supporting People - Independent Sector Residential,11542370,45040,1442.97
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Limitless Homes & Support Ltd,Supporting People - Independent Sector Residential,11542383,45040,111.43
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Limitless Homes & Support Ltd,Supporting People - Independent Sector Residential,11542383,45040,9060.63
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Safe Haven Adolescent Care Group Ltd,Supporting People - Residential Care,11542384,45040,8000
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Virtue Health Services Ltd,Supporting People - Residential Care,11542385,45040,12867.44
Rotherham Metropolitan Borough Council,Regeneration & Environment,Cemex Uk Operations Ltd,Re-Instatement Materials,11546177,45041,64.17
Rotherham Metropolitan Borough Council,Regeneration & Environment,Compass Minerals Uk Ltd,Re-Instatement Materials,11546178,45041,7586.29
Rotherham Metropolitan Borough Council,Regeneration & Environment,Kcm Waste Management Ltd,Waste Disposal Inc Skip Hire,11546180,45042,132.6
Rotherham Metropolitan Borough Council,Regeneration & Environment,Kcm Waste Management Ltd,Waste Disposal Inc Skip Hire,11546181,45042,132.6
Rotherham Metropolitan Borough Council,Regeneration & Environment,Kcm Waste Management Ltd,Waste Disposal Inc Skip Hire,11546182,45041,1182.2
Rotherham Metropolitan Borough Council,Regeneration & Environment,Kcm Waste Management Ltd,Waste Disposal Inc Skip Hire,11546183,45041,275.39
Rotherham Metropolitan Borough Council,Regeneration & Environment,Kcm Waste Management Ltd,Waste Disposal Inc Skip Hire,11546184,45041,584.55
Rotherham Metropolitan Borough Council,Regeneration & Environment,Kcm Waste Management Ltd,Waste Disposal Inc Skip Hire,11546185,45041,167.45
Rotherham Metropolitan Borough Council,Adult Care & Housing,Mears Ltd,Repair And Maintenance,11546186,45041,2951.57
Rotherham Metropolitan Borough Council,Adult Care & Housing,Mears Ltd,Repair And Maintenance,11546186,45041,3935.43
Rotherham Metropolitan Borough Council,Adult Care & Housing,Mears Ltd,Repair And Maintenance,11546186,45041,89278.1
Rotherham Metropolitan Borough Council,Adult Care & Housing,Mears Ltd,Repair And Maintenance,11546186,45041,9107.56
Rotherham Metropolitan Borough Council,Adult Care & Housing,Mears Ltd,Repair And Maintenance,11546187,45041,1844.25
Rotherham Metropolitan Borough Council,Adult Care & Housing,Mears Ltd,Repair And Maintenance,11546187,45041,2459
Rotherham Metropolitan Borough Council,Adult Care & Housing,Mears Ltd,Repair And Maintenance,11546187,45041,61475
Rotherham Metropolitan Borough Council,Adult Care & Housing,Mears Ltd,Repair And Maintenance,11546188,45041,3802.59
Rotherham Metropolitan Borough Council,Adult Care & Housing,Mears Ltd,Repair And Maintenance,11546188,45041,5070.12
Rotherham Metropolitan Borough Council,Adult Care & Housing,Mears Ltd,Repair And Maintenance,11546188,45041,126752.93
Rotherham Metropolitan Borough Council,Adult Care & Housing,Mears Ltd,Repair And Maintenance,11546189,45041,955.38
Rotherham Metropolitan Borough Council,Adult Care & Housing,Mears Ltd,Repair And Maintenance,11546189,45041,1273.84
Rotherham Metropolitan Borough Council,Adult Care & Housing,Mears Ltd,Repair And Maintenance,11546189,45041,31846.05
Rotherham Metropolitan Borough Council,Adult Care & Housing,Mears Ltd,Repair And Maintenance,11546190,45041,1114.66
Rotherham Metropolitan Borough Council,Adult Care & Housing,Mears Ltd,Repair And Maintenance,11546190,45041,1486.21
Rotherham Metropolitan Borough Council,Adult Care & Housing,Mears Ltd,Repair And Maintenance,11546190,45041,37155.17
Rotherham Metropolitan Borough Council,Regeneration & Environment,Dfp Services Ltd,Surveillance Or Alarm Maintenance,11546191,45048,82.98
Rotherham Metropolitan Borough Council,Regeneration & Environment,Dfp Services Ltd,Surveillance Or Alarm Maintenance,11546192,45048,273
Rotherham Metropolitan Borough Council,Regeneration & Environment,Harsco Metals Group Ltd,Re-Instatement Materials,11546193,45043,7011.42
Rotherham Metropolitan Borough Council,Adult Care & Housing,Adham Hotels Ltd,Hotel Accommodation & Conferencing,11546194,45042,34125
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11546200,45043,188.95
Rotherham Metropolitan Borough Council,Adult Care & Housing,Hopwells Ltd,Food And Drink,11546201,45042,647.98
Rotherham Metropolitan Borough Council,Regeneration & Environment,Insight Direct (Uk) Ltd,Technology,11546202,45041,486.32
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Insight Direct (Uk) Ltd,Technology,11546203,45041,23.44
Rotherham Metropolitan Borough Council,Regeneration & Environment,Askews And Holts Library Services Ltd,Books Periodicals And Journals,11546204,45042,472.05
Rotherham Metropolitan Borough Council,Regeneration & Environment,Batleys Foodservice,Food And Drink,11546216,45042,449.15
Rotherham Metropolitan Borough Council,Finance & Customer Services,Miss Rachael E Hughes,Legal Services,11546233,45041,600
Rotherham Metropolitan Borough Council,Regeneration & Environment,Wentworth Woodhouse Preservation Trust,Funding Contributions Or Grant,11546235,45041,16311.39
Rotherham Metropolitan Borough Council,Adult Care & Housing,Qest Ltd,Damp Proofing,11546236,45041,41820.07
Rotherham Metropolitan Borough Council,Regeneration & Environment,The Football Association Ltd,Funding Contributions Or Grant,11546239,45042,180000
Rotherham Metropolitan Borough Council,Public Health,Caroline Copeland,Licence & Professional Fees,11546242,45044,1080
Rotherham Metropolitan Borough Council,Finance & Customer Services,Redcentric,Consultancy,11546243,45041,20713.66
Rotherham Metropolitan Borough Council,Regeneration & Environment,Dfp Services Ltd,Cctv Installation And Maintenance,11546247,45041,45
Rotherham Metropolitan Borough Council,Central Services,Lg Futures Ltd,Licence & Professional Fees,11546250,45042,9835
Rotherham Metropolitan Borough Council,Regeneration & Environment,Harsco Metals Group Ltd,Re-Instatement Materials,11546253,45043,8707.76
Rotherham Metropolitan Borough Council,Regeneration & Environment,Lyndhurst Cooling & Heating Services Ltd,Repair And Maintenance,11546258,45049,1386.5
Rotherham Metropolitan Borough Council,Adult Care & Housing,Specialised Movers,Removal Services,11546260,45042,501.2
Rotherham Metropolitan Borough Council,Regeneration & Environment,Batleys Foodservice,Food And Drink,11546261,45042,317.68
Rotherham Metropolitan Borough Council,Adult Care & Housing,Its Designs Ltd,Health And Hygiene Equipment,11546263,45048,518.64
Rotherham Metropolitan Borough Council,Regeneration & Environment,Pell Frischmann Consultants Ltd,Consultancy,11546264,45049,28314.34
Rotherham Metropolitan Borough Council,Regeneration & Environment,Light & Energy Distribution Ltd,Street Lighting Materials,11546265,45048,864
Rotherham Metropolitan Borough Council,Regeneration & Environment,Roadworks Information Ltd,Road Markings And Traffic Management,11546266,45042,9043.37
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F Blakemore And Son Ltd,Food And Drink,11546267,45044,494.65
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F Blakemore And Son Ltd,Food And Drink,11546268,45044,214.79
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F Blakemore And Son Ltd,Food And Drink,11546269,45044,249.94
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F Blakemore And Son Ltd,Food And Drink,11546270,45044,474.46
Rotherham Metropolitan Borough Council,Regeneration & Environment,Michael Warren,Photographic Services Film & DVD,11546271,45044,1060
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F Blakemore And Son Ltd,Food And Drink,11546272,45044,133.73
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F Blakemore And Son Ltd,Food And Drink,11546273,45044,827.66
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F Blakemore And Son Ltd,Food And Drink,11546274,45044,458.06
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Spire Assist Ltd,Childcare Services,11546275,45041,2098.65
Rotherham Metropolitan Borough Council,Adult Care & Housing,British Gas,Energy,11546278,45041,12.48
Rotherham Metropolitan Borough Council,Adult Care & Housing,British Gas,Energy,11546279,45041,10.45
Rotherham Metropolitan Borough Council,Adult Care & Housing,British Gas,Energy,11546280,45041,2.63
Rotherham Metropolitan Borough Council,Adult Care & Housing,British Gas,Energy,11546281,45041,10.74
Rotherham Metropolitan Borough Council,Adult Care & Housing,British Gas,Energy,11546282,45041,31.15
Rotherham Metropolitan Borough Council,Adult Care & Housing,British Gas,Energy,11546283,45041,1.55
Rotherham Metropolitan Borough Council,Adult Care & Housing,British Gas,Energy,11546284,45041,1.55
Rotherham Metropolitan Borough Council,Adult Care & Housing,British Gas,Energy,11546285,45041,5.17
Rotherham Metropolitan Borough Council,Adult Care & Housing,British Gas,Energy,11546286,45041,2.88
Rotherham Metropolitan Borough Council,Adult Care & Housing,Mears Ltd,Repair And Maintenance,11546287,45041,1725.98
Rotherham Metropolitan Borough Council,Adult Care & Housing,Mears Ltd,Repair And Maintenance,11546287,45041,2301.31
Rotherham Metropolitan Borough Council,Adult Care & Housing,Mears Ltd,Repair And Maintenance,11546287,45041,57532.63
Rotherham Metropolitan Borough Council,Adult Care & Housing,Mears Ltd,Repair And Maintenance,11546288,45041,1658.54
Rotherham Metropolitan Borough Council,Adult Care & Housing,Mears Ltd,Repair And Maintenance,11546288,45041,2211.39
Rotherham Metropolitan Borough Council,Adult Care & Housing,Mears Ltd,Repair And Maintenance,11546288,45041,55284.76
Rotherham Metropolitan Borough Council,Regeneration & Environment,Killgerm Chemicals Ltd,Animal & Pet Supplies,11546290,45041,1743
Rotherham Metropolitan Borough Council,Regeneration & Environment,Premier Learning,Training Services,11546291,45041,3790
Rotherham Metropolitan Borough Council,Regeneration & Environment,Clifton Learning Partnership,Educational Equipment & Resources,11546293,45041,8000
Rotherham Metropolitan Borough Council,Adult Care & Housing,"Department Of Business, Energy And",Funding Contributions Or Grant,11546301,45041,84000
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Yorkshire Performance Preparation,Funding Contributions Or Grant,11546303,45041,4200
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Youth Work Works,Funding Contributions Or Grant,11546304,45041,5600
Rotherham Metropolitan Borough Council,Adult Care & Housing,Aon Uk Ltd,Banking Leasing And Insurance,11546307,45041,5052.7
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Jade Youth & Community,Funding Contributions Or Grant,11546311,45041,10500
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Funding Contributions Or Grant,11546313,45041,5600
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Rotherham United Community Sports Trust,Sporting Entertainment & Culture,11546314,45041,10500
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Brinsworth Academy,Food And Drink,11546317,45041,885.5
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,East Dene Primary School (Academy),Food And Drink,11546318,45041,1242.8
Rotherham Metropolitan Borough Council,Adult Care & Housing,Ace Janitorial Supplies Ltd,Ppe Tools And Janitorial Supplies,11546320,45041,461.82
Rotherham Metropolitan Borough Council,Adult Care & Housing,Equans Regeneration Ltd,New Build & Major Refurb Trades,11546322,45041,33.76
Rotherham Metropolitan Borough Council,Adult Care & Housing,Equans Regeneration Ltd,New Build & Major Refurb Trades,11546322,45041,103.05
Rotherham Metropolitan Borough Council,Adult Care & Housing,Equans Regeneration Ltd,New Build & Major Refurb Trades,11546322,45041,2220.84
Rotherham Metropolitan Borough Council,Adult Care & Housing,Equans Regeneration Ltd,New Build & Major Refurb Trades,11546323,45041,4700.61
Rotherham Metropolitan Borough Council,Adult Care & Housing,Equans Regeneration Ltd,New Build & Major Refurb Trades,11546323,45041,14349.25
Rotherham Metropolitan Borough Council,Adult Care & Housing,Equans Regeneration Ltd,New Build & Major Refurb Trades,11546323,45041,309251.12
Rotherham Metropolitan Borough Council,Adult Care & Housing,Equans Regeneration Ltd,New Build & Major Refurb Trades,11546324,45041,4336.38
Rotherham Metropolitan Borough Council,Adult Care & Housing,Equans Regeneration Ltd,New Build & Major Refurb Trades,11546324,45041,65.91
Rotherham Metropolitan Borough Council,Adult Care & Housing,Equans Regeneration Ltd,New Build & Major Refurb Trades,11546324,45041,201.21
Rotherham Metropolitan Borough Council,Regeneration & Environment,Clearance And Clean Up Ltd,Waste Disposal Inc Skip Hire,11546325,45041,541.67
Rotherham Metropolitan Borough Council,Regeneration & Environment,R Burkinshaw & Sons Ltd,Plant Hire,11546327,45044,4037.2
Rotherham Metropolitan Borough Council,Regeneration & Environment,Dfp Services Ltd,Surveillance Or Alarm Maintenance,11546328,45048,90
Rotherham Metropolitan Borough Council,Adult Care & Housing,Mears Ltd,Repair And Maintenance,11546329,45041,5988.93
Rotherham Metropolitan Borough Council,Adult Care & Housing,Mears Ltd,Repair And Maintenance,11546329,45041,7985.23
Rotherham Metropolitan Borough Council,Adult Care & Housing,Mears Ltd,Repair And Maintenance,11546329,45041,199630.85
Rotherham Metropolitan Borough Council,Regeneration & Environment,Ace Janitorial Supplies Ltd,Ppe Tools And Janitorial Supplies,11546330,45049,20
Rotherham Metropolitan Borough Council,Adult Care & Housing,Ace Janitorial Supplies Ltd,Ppe Tools And Janitorial Supplies,11546331,45041,388.15
Rotherham Metropolitan Borough Council,Regeneration & Environment,Ace Janitorial Supplies Ltd,Ppe Tools And Janitorial Supplies,11546332,45041,143.56
Rotherham Metropolitan Borough Council,Finance & Customer Services,Antalis Ltd,Stationery Furniture & It Consumables,11546337,45042,698.5
Rotherham Metropolitan Borough Council,Regeneration & Environment,Ilm Software Ltd,Technology,11546351,45041,4100
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F Blakemore And Son Ltd,Food And Drink,11546354,45044,658.01
Rotherham Metropolitan Borough Council,Adult Care & Housing,A F Blakemore And Son Ltd,Food And Drink,11546355,45048,1826.92
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F Blakemore And Son Ltd,Food And Drink,11546356,45044,1406.34
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F Blakemore And Son Ltd,Food And Drink,11546357,45044,51.4
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F Blakemore And Son Ltd,Food And Drink,11546358,45044,213.81
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F Blakemore And Son Ltd,Food And Drink,11546359,45044,51.3
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F Blakemore And Son Ltd,Food And Drink,11546360,45044,436.18
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F Blakemore And Son Ltd,Food And Drink,11546361,45044,292.43
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F Blakemore And Son Ltd,Food And Drink,11546362,45044,262.4
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F Blakemore And Son Ltd,Food And Drink,11546363,45044,105.99
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F Blakemore And Son Ltd,Food And Drink,11546364,45044,328.92
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F Blakemore And Son Ltd,Food And Drink,11546365,45044,228.63
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F Blakemore And Son Ltd,Food And Drink,11546366,45044,121.34
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F Blakemore And Son Ltd,Food And Drink,11546367,45048,170.81
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F Blakemore And Son Ltd,Food And Drink,11546368,45044,-3.58
Rotherham Metropolitan Borough Council,Adult Care & Housing,A F Blakemore And Son Ltd,Food And Drink,11546369,45044,-33.95
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F Blakemore And Son Ltd,Food And Drink,11546370,45044,-24.97
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F Blakemore And Son Ltd,Food And Drink,11546371,45044,-21
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F Blakemore And Son Ltd,Food And Drink,11546372,45044,-22.2
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hsl Compliance Ltd,Repair And Maintenance,11546375,45042,42
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hsl Compliance Ltd,Repair And Maintenance,11546376,45042,34
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hsl Compliance Ltd,Repair And Maintenance,11546377,45042,37
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hsl Compliance Ltd,Repair And Maintenance,11546378,45042,31
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hsl Compliance Ltd,Repair And Maintenance,11546379,45042,103
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hsl Compliance Ltd,Repair And Maintenance,11546380,45042,106
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hsl Compliance Ltd,Repair And Maintenance,11546381,45042,37
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hsl Compliance Ltd,Repair And Maintenance,11546382,45042,43
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hsl Compliance Ltd,Repair And Maintenance,11546383,45042,34
Rotherham Metropolitan Borough Council,Adult Care & Housing,Hsl Compliance Ltd,Repair And Maintenance,11546384,45042,43
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hsl Compliance Ltd,Repair And Maintenance,11546385,45042,45
Rotherham Metropolitan Borough Council,Adult Care & Housing,Hsl Compliance Ltd,Repair And Maintenance,11546386,45042,43
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hsl Compliance Ltd,Repair And Maintenance,11546387,45042,31
Rotherham Metropolitan Borough Council,Adult Care & Housing,Jla Total Care Ltd,Domestic And Commercial Appliances,11546390,45044,644
Rotherham Metropolitan Borough Council,Regeneration & Environment,Npower,Energy,11546391,45041,194543.71
Rotherham Metropolitan Borough Council,Adult Care & Housing,Anglian Water Business (National),Water Services,11546395,45041,754.63
Rotherham Metropolitan Borough Council,Adult Care & Housing,Anglian Water Business (National),Water Services,11546396,45041,1579.74
Rotherham Metropolitan Borough Council,Regeneration & Environment,Anglian Water Business (National),Water Services,11546397,45041,435.11
Rotherham Metropolitan Borough Council,Adult Care & Housing,Anglian Water Business (National),Water Services,11546398,45041,164.33
Rotherham Metropolitan Borough Council,Adult Care & Housing,Anglian Water Business (National),Water Services,11546399,45041,1579.74
Rotherham Metropolitan Borough Council,Adult Care & Housing,Anglian Water Business (National),Water Services,11546400,45041,1673.33
Rotherham Metropolitan Borough Council,Regeneration & Environment,Anglian Water Business (National),Water Services,11546401,45041,627.5
Rotherham Metropolitan Borough Council,Adult Care & Housing,Anglian Water Business (National),Water Services,11546402,45041,164.33
Rotherham Metropolitan Borough Council,Regeneration & Environment,Anglian Water Business (National),Water Services,11546403,45041,164.33
Rotherham Metropolitan Borough Council,Adult Care & Housing,Anglian Water Business (National),Water Services,11546404,45041,1917.51
Rotherham Metropolitan Borough Council,Adult Care & Housing,Anglian Water Business (National),Water Services,11546405,45041,1478
Rotherham Metropolitan Borough Council,Adult Care & Housing,Anglian Water Business (National),Water Services,11546406,45041,624.58
Rotherham Metropolitan Borough Council,Adult Care & Housing,Anglian Water Business (National),Water Services,11546407,45041,700.81
Rotherham Metropolitan Borough Council,Adult Care & Housing,Anglian Water Business (National),Water Services,11546408,45041,781.52
Rotherham Metropolitan Borough Council,Finance & Customer Services,Anglian Water Business (National),Water Services,11546409,45041,57.78
Rotherham Metropolitan Borough Council,Regeneration & Environment,Anglian Water Business (National),Water Services,11546410,45041,462.31
Rotherham Metropolitan Borough Council,Regeneration & Environment,Anglian Water Business (National),Water Services,11546411,45041,115.58
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Anglian Water Business (National),Water Services,11546412,45041,26.3
Rotherham Metropolitan Borough Council,Regeneration & Environment,Anglian Water Business (National),Water Services,11546413,45041,427.25
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Anglian Water Business (National),Water Services,11546414,45041,31.21
Rotherham Metropolitan Borough Council,Regeneration & Environment,Anglian Water Business (National),Water Services,11546415,45041,449.41
Rotherham Metropolitan Borough Council,Regeneration & Environment,Anglian Water Business (National),Water Services,11546416,45041,318.12
Rotherham Metropolitan Borough Council,Regeneration & Environment,Anglian Water Business (National),Water Services,11546417,45041,38.93
Rotherham Metropolitan Borough Council,Regeneration & Environment,Anglian Water Business (National),Water Services,11546418,45041,804.02
Rotherham Metropolitan Borough Council,Regeneration & Environment,Anglian Water Business (National),Water Services,11546419,45041,6.19
Rotherham Metropolitan Borough Council,Regeneration & Environment,Anglian Water Business (National),Water Services,11546420,45041,6.19
Rotherham Metropolitan Borough Council,Adult Care & Housing,Anglian Water Business (National),Water Services,11546421,45041,21.21
Rotherham Metropolitan Borough Council,Regeneration & Environment,Anglian Water Business (National),Water Services,11546422,45041,7164.01
Rotherham Metropolitan Borough Council,Regeneration & Environment,Anglian Water Business (National),Water Services,11546423,45041,243.54
Rotherham Metropolitan Borough Council,Central Services,Anglian Water Business (National),Water Services,11546424,45041,373.11
Rotherham Metropolitan Borough Council,Adult Care & Housing,Anglian Water Business (National),Water Services,11546425,45041,4.52
Rotherham Metropolitan Borough Council,Regeneration & Environment,Anglian Water Business (National),Water Services,11546426,45041,29.05
Rotherham Metropolitan Borough Council,Regeneration & Environment,Anglian Water Business (National),Water Services,11546427,45041,1738.72
Rotherham Metropolitan Borough Council,Regeneration & Environment,Anglian Water Business (National),Water Services,11546428,45041,34.54
Rotherham Metropolitan Borough Council,Regeneration & Environment,Anglian Water Business (National),Water Services,11546429,45041,212.96
Rotherham Metropolitan Borough Council,Regeneration & Environment,Anglian Water Business (National),Water Services,11546430,45041,50.87
Rotherham Metropolitan Borough Council,Regeneration & Environment,Anglian Water Business (National),Water Services,11546431,45041,61.23
Rotherham Metropolitan Borough Council,Central Services,Anglian Water Business (National),Water Services,11546432,45041,433.18
Rotherham Metropolitan Borough Council,Adult Care & Housing,Anglian Water Business (National),Water Services,11546433,45041,27.87
Rotherham Metropolitan Borough Council,Regeneration & Environment,Anglian Water Business (National),Water Services,11546434,45041,-19615.32
Rotherham Metropolitan Borough Council,Regeneration & Environment,Anglian Water Business (National),Water Services,11546435,45041,9.97
Rotherham Metropolitan Borough Council,Regeneration & Environment,Anglian Water Business (National),Water Services,11546436,45041,147.01
Rotherham Metropolitan Borough Council,Regeneration & Environment,Anglian Water Business (National),Water Services,11546437,45041,244.46
Rotherham Metropolitan Borough Council,Regeneration & Environment,Anglian Water Business (National),Water Services,11546438,45041,2198.03
Rotherham Metropolitan Borough Council,Regeneration & Environment,Anglian Water Business (National),Water Services,11546439,45041,266.91
Rotherham Metropolitan Borough Council,Regeneration & Environment,Anglian Water Business (National),Water Services,11546440,45041,309.72
Rotherham Metropolitan Borough Council,Regeneration & Environment,Anglian Water Business (National),Water Services,11546441,45041,85.12
Rotherham Metropolitan Borough Council,Regeneration & Environment,Anglian Water Business (National),Water Services,11546442,45041,333.84
Rotherham Metropolitan Borough Council,Regeneration & Environment,Anglian Water Business (National),Water Services,11546443,45041,21.21
