BODY,EXPENSE AREA,NAME,EXPENSE TYPE,REFERENCE,DATE,AMOUNT
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789343,45280,-447.84
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789344,45280,-559.8
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789345,45280,-559.8
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789346,45280,-559.8
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789347,45280,-559.8
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789348,45280,-559.8
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789349,45280,-668.21
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789350,45280,-548.1
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789351,45280,-548.1
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789352,45280,-548.1
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789353,45280,-696.16
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789354,45280,-38.28
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789355,45280,-208.68
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789356,45280,-488.29
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789357,45280,-362.37
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789358,45280,-362.37
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789359,45280,-366.31
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789360,45280,-121.97
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789361,45280,-548.1
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789362,45280,-548.1
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789363,45280,-548.1
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789364,45280,-559.8
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789365,45280,-559.8
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789366,45280,-559.8
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789367,45280,-559.8
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789368,45280,-219.24
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789369,45280,-548.1
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789370,45280,-560.2
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789371,45280,-560.2
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789372,45280,-224.08
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789373,45280,-548.25
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789374,45280,-548.25
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789375,45280,-438.6
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789376,45280,-559.8
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789377,45280,-559.8
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789378,45280,-559.8
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789379,45280,-447.84
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789380,45280,-725.93
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789381,45280,-725.93
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789382,45280,-834.34
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789383,45280,-668.21
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789384,45280,-548.1
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789385,45280,-548.1
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789386,45280,-438.48
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789387,45280,-438.48
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789388,45280,-559.8
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789389,45280,-559.8
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789390,45280,-447.84
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789391,45280,-548.1
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789392,45280,-548.1
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789393,45280,-438.48
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789394,45280,-560.2
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789395,45280,-557.76
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789396,45280,-548.25
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789397,45280,-548.25
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789398,45280,-548.25
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789399,45280,-560.2
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789400,45280,-560.2
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789401,45280,-560.2
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789402,45280,-557.81
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789403,45280,-548.25
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789404,45280,-548.25
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789405,45280,-548.25
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789406,45280,-223.92
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789407,45280,-559.8
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789408,45280,-438.48
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789409,45280,-600.73
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789410,45280,-548.1
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789411,45280,-349.13
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789412,45280,-577.7
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789413,45280,-577.7
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789414,45280,-346.62
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789415,45280,-606.32
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789416,45280,-590.15
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789417,45280,-610.26
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789418,45280,-776.67
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789419,45280,-610.26
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789420,45280,-610.26
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789421,45280,-610.26
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789422,45280,-704.48
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789423,45280,-559.8
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789424,45280,-447.84
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789425,45280,-559.8
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789426,45280,-653.29
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789427,45280,-548.25
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789428,45280,-548.25
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789429,45280,-445.5
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789430,45280,-548.25
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789431,45280,-328.95
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789432,45280,-438.6
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789433,45280,-587.75
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789434,45280,476.92
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789435,45280,606.43
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789436,45280,2294.82
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",Matrix Scm Ltd,Agency Staff Services,11789437,45280,2645.15
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789438,45280,687.27
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",Matrix Scm Ltd,Agency Staff Services,11789439,45280,446.28
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",Matrix Scm Ltd,Agency Staff Services,11789440,45280,2645.15
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789441,45280,1262.4
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789442,45280,1262.4
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789443,45280,609
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11789444,45280,921.19
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789445,45280,1895.14
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11789446,45280,2110.1
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789447,45280,958.15
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789448,45280,609
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789449,45280,609
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789450,45280,609
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789451,45280,609
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789452,45280,609
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789453,45280,487.2
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789454,45280,559.8
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789455,45280,447.84
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789456,45280,559.8
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11789457,45280,2336.44
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11789458,45280,2038.68
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789459,45280,1021.68
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789460,45280,2122.71
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",Matrix Scm Ltd,Agency Staff Services,11789461,45280,209.08
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",Matrix Scm Ltd,Agency Staff Services,11789462,45280,175.44
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",Matrix Scm Ltd,Agency Staff Services,11789463,45280,153.51
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",Matrix Scm Ltd,Agency Staff Services,11789464,45280,184.4
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789465,45280,1686.57
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",Matrix Scm Ltd,Agency Staff Services,11789466,45280,1218.59
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",Matrix Scm Ltd,Agency Staff Services,11789467,45280,341.02
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789468,45280,1262.4
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11789469,45280,2324.6
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11789470,45280,261.21
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11789471,45280,288.52
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11789472,45280,294.46
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11789473,45280,140.28
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11789474,45280,328.24
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11789475,45280,320.44
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11789476,45280,283.82
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11789477,45280,1437.18
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11789478,45280,936.08
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",Matrix Scm Ltd,Agency Staff Services,11789479,45280,1385.66
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11789480,45280,3034.5
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789481,45280,705.37
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",Matrix Scm Ltd,Agency Staff Services,11789482,45280,1355.73
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",Matrix Scm Ltd,Agency Staff Services,11789483,45280,1380.6
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11789484,45280,1623.66
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",Matrix Scm Ltd,Agency Staff Services,11789485,45280,1103.18
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",Matrix Scm Ltd,Agency Staff Services,11789486,45280,3338.05
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789487,45280,718.39
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789488,45280,609
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",Matrix Scm Ltd,Agency Staff Services,11789489,45280,1103.08
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789490,45280,609
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789491,45280,609
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",Matrix Scm Ltd,Agency Staff Services,11789492,45280,1360.46
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11789493,45280,2350.6
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",Matrix Scm Ltd,Agency Staff Services,11789494,45280,286.73
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789495,45280,1491.09
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789496,45280,2010.04
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11789497,45280,1372.93
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789498,45280,2010.04
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11789499,45280,1501.68
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789500,45280,1781.74
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",Matrix Scm Ltd,Agency Staff Services,11789501,45280,1441.08
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11789502,45280,2909.14
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",Matrix Scm Ltd,Agency Staff Services,11789503,45280,1723
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789504,45280,2082.33
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11789505,45280,1363.79
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",Matrix Scm Ltd,Agency Staff Services,11789506,45280,1103.08
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11789507,45280,1724.53
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",Matrix Scm Ltd,Agency Staff Services,11789508,45280,1451.56
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11789509,45280,1437.33
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11789510,45280,874.05
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789511,45280,2284.8
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11789512,45280,268.62
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11789513,45280,1437.33
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11789514,45280,1494.8
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789515,45280,1966.2
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",Matrix Scm Ltd,Agency Staff Services,11789516,45280,1355.48
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",Matrix Scm Ltd,Agency Staff Services,11789517,45280,305.14
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",Matrix Scm Ltd,Agency Staff Services,11789518,45280,118.78
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",Matrix Scm Ltd,Agency Staff Services,11789519,45280,226.9
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",Matrix Scm Ltd,Agency Staff Services,11789520,45280,363.37
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",Matrix Scm Ltd,Agency Staff Services,11789521,45280,1360.44
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",Matrix Scm Ltd,Agency Staff Services,11789522,45280,1380.85
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",Matrix Scm Ltd,Agency Staff Services,11789523,45280,1360.46
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789524,45280,1715.37
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11789525,45280,2241.05
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789526,45280,1387.11
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",Matrix Scm Ltd,Agency Staff Services,11789527,45280,1360.46
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",Matrix Scm Ltd,Agency Staff Services,11789528,45280,1360.46
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789529,45280,1638.9
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11789530,45280,2123.65
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789531,45280,647.57
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789532,45280,660.39
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789533,45280,609
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",Matrix Scm Ltd,Agency Staff Services,11789534,45280,305.86
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",Matrix Scm Ltd,Agency Staff Services,11789535,45280,1373.8
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11789536,45280,1165.4
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11789537,45280,312.76
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11789538,45280,242.25
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789539,45280,1191.96
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789540,45280,609
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789541,45280,596.15
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789542,45280,609
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789543,45280,487.2
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789544,45280,609
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789545,45280,609
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789546,45280,559.8
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789547,45280,609
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789548,45280,487.2
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789549,45280,476.92
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789550,45280,645.85
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789551,45280,646.68
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789552,45280,642.51
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789553,45280,609
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11789554,45280,186.24
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11789555,45280,1660.82
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11789556,45280,1508.91
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",Matrix Scm Ltd,Agency Staff Services,11789557,45280,328.31
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",Matrix Scm Ltd,Agency Staff Services,11789558,45280,160.8
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",Matrix Scm Ltd,Agency Staff Services,11789559,45280,610.56
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",Matrix Scm Ltd,Agency Staff Services,11789560,45280,236.08
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11789561,45280,1329.83
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",Matrix Scm Ltd,Agency Staff Services,11789562,45280,217.67
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",Matrix Scm Ltd,Agency Staff Services,11789563,45280,175.88
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",Matrix Scm Ltd,Agency Staff Services,11789564,45280,190.8
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",Matrix Scm Ltd,Agency Staff Services,11789565,45280,310.3
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",Matrix Scm Ltd,Agency Staff Services,11789566,45280,1284.72
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",Matrix Scm Ltd,Agency Staff Services,11789567,45280,241.68
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",Matrix Scm Ltd,Agency Staff Services,11789568,45280,190.8
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",Matrix Scm Ltd,Agency Staff Services,11789569,45280,303.49
Rotherham Metropolitan Borough Council,"Adult Care, Housing & Public Health",Matrix Scm Ltd,Agency Staff Services,11789570,45280,483.36
