Body,Expense Area,Name,Expense Type,Reference,Date,Amount
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Equans Regeneration Ltd,New Build & Major Refurb Trades,11884475,45370,106.04
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Equans Regeneration Ltd,New Build & Major Refurb Trades,11884475,45370,323.71
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Equans Regeneration Ltd,New Build & Major Refurb Trades,11884475,45370,6976.59
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11884476,45370,223.3
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11884477,45370,164.98
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Matrix Scm Ltd,Agency Staff Services,11884478,45370,378.9
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Matrix Scm Ltd,Agency Staff Services,11884479,45370,222.78
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11884480,45370,515.15
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11884481,45370,174.85
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11884482,45370,179.04
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11884483,45370,179.04
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11884484,45370,230.7
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11884485,45370,140.15
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11884486,45370,243.4
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Matrix Scm Ltd,Agency Staff Services,11884487,45370,184.44
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Matrix Scm Ltd,Agency Staff Services,11884488,45370,180.25
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Matrix Scm Ltd,Agency Staff Services,11884489,45370,137.33
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Matrix Scm Ltd,Agency Staff Services,11884490,45370,189.25
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Providence Maintenance & Electrical,Repair And Maintenance,11884491,45372,236
Rotherham Metropolitan Borough Council,Regeneration & Environment,Providence Maintenance & Electrical,Repair And Maintenance,11884492,45372,305.37
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Pyramid Linoleum & Carpet Company,Furnishing And Furbishing,11884493,45371,77.88
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Pyramid Linoleum & Carpet Company,Furnishing And Furbishing,11884494,45371,233.72
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Matrix Scm Ltd,Agency Staff Services,11884495,45370,190.15
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Pyramid Linoleum & Carpet Company,Furnishing And Furbishing,11884496,45371,437.19
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Pyramid Linoleum & Carpet Company,Furnishing And Furbishing,11884497,45371,404.84
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Pyramid Linoleum & Carpet Company,Furnishing And Furbishing,11884498,45371,831.28
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Matrix Scm Ltd,Agency Staff Services,11884499,45370,262.17
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Matrix Scm Ltd,Agency Staff Services,11884500,45370,183.85
Rotherham Metropolitan Borough Council,Finance & Customer Services,Matrix Scm Ltd,Agency Staff Services,11884501,45370,2010.37
Rotherham Metropolitan Borough Council,Regeneration & Environment,Ng Bailey Facilities Services Limited,Repair And Maintenance,11884502,45371,1596.24
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Matrix Scm Ltd,Agency Staff Services,11884503,45370,1103.28
Rotherham Metropolitan Borough Council,Regeneration & Environment,Mott Macdonald Limited,Consultancy,11884504,45370,16909.12
Rotherham Metropolitan Borough Council,Regeneration & Environment,Mott Macdonald Limited,Consultancy,11884505,45370,26668.6
Rotherham Metropolitan Borough Council,Regeneration & Environment,Mott Macdonald Limited,Consultancy,11884506,45372,2832.78
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Matrix Scm Ltd,Agency Staff Services,11884507,45370,1372.16
Rotherham Metropolitan Borough Council,Regeneration & Environment,Mott Macdonald Limited,Consultancy,11884508,45372,314.37
Rotherham Metropolitan Borough Council,Regeneration & Environment,Mott Macdonald Limited,Consultancy,11884509,45370,5996.64
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Matrix Scm Ltd,Agency Staff Services,11884510,45370,1452.75
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Matrix Scm Ltd,Agency Staff Services,11884511,45370,1382.86
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11884512,45370,682.34
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11884513,45370,446.35
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11884514,45370,657.9
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11884515,45370,657.9
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11884516,45370,625.4
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11884517,45370,617.63
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11884518,45370,609
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11884519,45370,487.2
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Matrix Scm Ltd,Agency Staff Services,11884520,45370,2645.15
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Matrix Scm Ltd,Agency Staff Services,11884521,45370,2645.15
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11884522,45370,1008.4
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11884523,45370,403.36
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11884524,45370,1008.4
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11884525,45370,609
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11884526,45370,487.2
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11884527,45370,609
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11884528,45370,609
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11884529,45370,596.15
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11884530,45370,121.8
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11884531,45370,487.2
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11884532,45370,609
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11884533,45370,609
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11884534,45370,609
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11884535,45370,174.85
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11884536,45370,121.7
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11884537,45370,174.85
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11884538,45370,174.85
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Matrix Scm Ltd,Agency Staff Services,11884539,45370,174.85
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11884540,45370,174.85
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11884541,45370,174.85
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Matrix Scm Ltd,Agency Staff Services,11884542,45370,182.5
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11884543,45370,609.02
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matrix Scm Ltd,Agency Staff Services,11884544,45370,609.02
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11884545,45370,192.51
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11884546,45370,164.98
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Five Rivers Child Care Ltd,Supporting People - Foster Care,11884548,45372,1020
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Five Rivers Child Care Ltd,Supporting People - Foster Care,11884549,45372,3840
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Five Rivers Child Care Ltd,Supporting People - Foster Care,11884550,45372,600
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Five Rivers Child Care Ltd,Supporting People - Foster Care,11884551,45372,480
Rotherham Metropolitan Borough Council,Regeneration & Environment,Tarmac Trading Ltd,Re-Instatement Materials,11884552,45370,462.56
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Yorkshire Water,Water Services,11884553,45370,561.59
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Isupport Recruitment Ltd,Supporting People - Childcare Fees,11884554,45372,682.3
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Oakdale Therapies Ltd,Adoption Services,11884555,45384,280
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Careium Uk Limited,Independent Living Aids,11884556,45376,3515.95
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",British Gas,Energy,11884557,45384,754.78
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",British Gas,Energy,11884557,45384,464.44
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",British Gas,Energy,11884558,45384,163.8
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",British Gas,Energy,11884558,45384,415.64
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",British Gas,Energy,11884559,45384,405.94
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",British Gas,Energy,11884559,45384,53.03
Rotherham Metropolitan Borough Council,Regeneration & Environment,Batleys Foodservice,Food And Drink,11884564,45378,288.2
Rotherham Metropolitan Borough Council,Regeneration & Environment,Brytone Ltd,Catering Equipment,11884567,45379,90
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11884572,45372,14.34
Rotherham Metropolitan Borough Council,Regeneration & Environment,Hopwells Ltd,Food And Drink,11884573,45373,66.09
Rotherham Metropolitan Borough Council,Finance & Customer Services,Royal Mail,Postal And Courier Services,11884576,45371,24200.53
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Matrix Scm Ltd,Agency Staff Services,11884578,45371,5433.29
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Rhodes Asbestos Services,Surveyors Architects & Auctions,11884579,45370,203.5
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Rhodes Asbestos Services,Surveyors Architects & Auctions,11884580,45370,203.5
Rotherham Metropolitan Borough Council,Regeneration & Environment,Talon Music Ltd,Musical Equipment,11884581,45372,4023.22
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Amp Biomass Fuel Ltd,Fuel/Heating Oil,11884582,45371,1003.27
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Amp Biomass Fuel Ltd,Fuel/Heating Oil,11884583,45371,1088.74
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Amp Biomass Fuel Ltd,Fuel/Heating Oil,11884584,45371,971.8
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Amp Biomass Fuel Ltd,Fuel/Heating Oil,11884585,45371,1030.81
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Amp Biomass Fuel Ltd,Fuel/Heating Oil,11884586,45371,1191.84
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F Blakemore And Son Ltd,Food And Drink,11884590,45370,208.57
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F Blakemore And Son Ltd,Food And Drink,11884591,45370,275.93
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F Blakemore And Son Ltd,Food And Drink,11884592,45370,11.57
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F Blakemore And Son Ltd,Food And Drink,11884593,45370,306.47
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F Blakemore And Son Ltd,Food And Drink,11884594,45370,126.67
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F Blakemore And Son Ltd,Food And Drink,11884595,45370,194.24
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F Blakemore And Son Ltd,Food And Drink,11884596,45370,438.17
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F Blakemore And Son Ltd,Food And Drink,11884597,45370,793.16
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F Blakemore And Son Ltd,Food And Drink,11884598,45370,1022.18
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F Blakemore And Son Ltd,Food And Drink,11884599,45370,148.02
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F Blakemore And Son Ltd,Food And Drink,11884600,45370,-14.35
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Baker Ross Ltd,Art & Craft Supplies,11884601,45385,440.82
Rotherham Metropolitan Borough Council,Regeneration & Environment,Batleys Foodservice,Food And Drink,11884602,45384,86.29
Rotherham Metropolitan Borough Council,Regeneration & Environment,Batleys Foodservice,Food And Drink,11884603,45378,11.72
Rotherham Metropolitan Borough Council,Regeneration & Environment,Batleys Foodservice,Food And Drink,11884604,45378,274.36
Rotherham Metropolitan Borough Council,Regeneration & Environment,Signs Express Ltd,General Signage,11884607,45373,1493.83
Rotherham Metropolitan Borough Council,Regeneration & Environment,Systems Engineering & Assessment Ltd,Cctv Installation And Maintenance,11884608,45376,39700
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Talking Life Limited,Training Services,11884609,45385,876
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F Blakemore And Son Ltd,Food And Drink,11884613,45370,1549.16
Rotherham Metropolitan Borough Council,Finance & Customer Services,Ricoh Uk Ltd,Photocopiers And Mfds,11884614,45370,3116.59
Rotherham Metropolitan Borough Council,Assistant Chief Executive,Laser Credit Union Ltd,Banking Leasing And Insurance,11884615,45370,15000
Rotherham Metropolitan Borough Council,Finance & Customer Services,Nec Software Solutions Uk Limited,Technology,11884617,45385,850
Rotherham Metropolitan Borough Council,Regeneration & Environment,Conn Artists Theatre Company Ltd,Sporting Entertainment & Culture,11884619,45371,1265
Rotherham Metropolitan Borough Council,Regeneration & Environment,Yorkshire Water,Water Services,11884622,45372,812.09
Rotherham Metropolitan Borough Council,Regeneration & Environment,Talk To Media Ltd,Technology,11884623,45373,719
Rotherham Metropolitan Borough Council,Regeneration & Environment,Gullivers Valley Ltd,Funding Contributions Or Grant,11884624,45372,8297
Rotherham Metropolitan Borough Council,Regeneration & Environment,Dragonfly Environmental Consulting Ltd,Consultancy,11884625,45370,850
Rotherham Metropolitan Borough Council,Regeneration & Environment,Gpg 2000 Ltd,Vehicle Recovery Maintenance Repair,11884626,45371,863.42
Rotherham Metropolitan Borough Council,Regeneration & Environment,Mario Productions,Sporting Entertainment & Culture,11884628,45372,16894.26
Rotherham Metropolitan Borough Council,Regeneration & Environment,Ace Janitorial Supplies Ltd,Ppe Tools And Janitorial Supplies,11884629,45378,198.17
Rotherham Metropolitan Borough Council,Regeneration & Environment,Ace Janitorial Supplies Ltd,Ppe Tools And Janitorial Supplies,11884630,45378,84.75
Rotherham Metropolitan Borough Council,Regeneration & Environment,Ace Janitorial Supplies Ltd,Ppe Tools And Janitorial Supplies,11884630,45378,140.75
Rotherham Metropolitan Borough Council,Finance & Customer Services,Penelope Stanistreet-Keen,Legal Services,11884634,45384,600
Rotherham Metropolitan Borough Council,Regeneration & Environment,Ace Janitorial Supplies Ltd,Ppe Tools And Janitorial Supplies,11884636,45378,606.8
Rotherham Metropolitan Borough Council,Regeneration & Environment,Ace Janitorial Supplies Ltd,Ppe Tools And Janitorial Supplies,11884637,45378,109.88
Rotherham Metropolitan Borough Council,Regeneration & Environment,Greenhalgh Kerr,Licence & Professional Fees,11884638,45370,755
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F Blakemore And Son Ltd,Food And Drink,11884640,45370,-9.57
Rotherham Metropolitan Borough Council,Regeneration & Environment,A F Blakemore And Son Ltd,Food And Drink,11884641,45370,-11.57
Rotherham Metropolitan Borough Council,Regeneration & Environment,The Art Works Gallery Cic,Funding Contributions Or Grant,11884648,45370,750
Rotherham Metropolitan Borough Council,Assistant Chief Executive,Manvers Residents Association,Funding Contributions Or Grant,11884651,45370,1000
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Fenwood House Ltd,Educational Day Nursery,11884653,45370,2364.42
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Fenwood House Ltd,Educational Day Nursery,11884655,45370,1071.05
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Fenwood House Ltd,Educational Day Nursery,11884656,45370,1702.05
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Fenwood House Ltd,Educational Day Nursery,11884657,45370,2272.35
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Rhodes Asbestos Services,Surveyors Architects & Auctions,11884658,45370,610.5
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Pops Summer Camp Ltd,Sporting Entertainment & Culture,11884659,45372,884
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Fenwood House Ltd,Educational Day Nursery,11884660,45370,1622.1
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Fenwood House Ltd,Educational Day Nursery,11884661,45370,1042.45
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Grange Kindergarten,Schools Funding,11884663,45370,881
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Fenwood House Ltd,Educational Day Nursery,11884664,45370,881
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Swallownest Pre-School,Schools Funding,11884665,45370,881
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Once Upon A Time Day Nursery,Educational Day Nursery,11884668,45370,881
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Happy Kids Childcare Limited,Schools Funding,11884670,45370,881
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Redacted,Supporting People - Generic Services,11884672,45370,53.5
Rotherham Metropolitan Borough Council,Regeneration & Environment,Happy Kids Childcare Limited,Funding Contributions Or Grant,11884694,45372,3000
Rotherham Metropolitan Borough Council,Regeneration & Environment,The Urban Fox & Partners Limited T/A Urb,Funding Contributions Or Grant,11884695,45372,2982.49
Rotherham Metropolitan Borough Council,Regeneration & Environment,Whincover Farm Livery Stables (Jl & Mj D,Funding Contributions Or Grant,11884696,45372,4429.5
Rotherham Metropolitan Borough Council,Regeneration & Environment,Mark Harris T/A Modern House Signs,Funding Contributions Or Grant,11884697,45372,850
Rotherham Metropolitan Borough Council,Regeneration & Environment,Be One Labels Limited,Funding Contributions Or Grant,11884698,45372,1750
Rotherham Metropolitan Borough Council,Regeneration & Environment,J A Jones & Sons (Churchtown) Ltd (F),Landscaping,11884699,45372,2685
Rotherham Metropolitan Borough Council,Regeneration & Environment,J A Jones & Sons (Churchtown) Ltd (F),Landscaping,11884701,45372,987
Rotherham Metropolitan Borough Council,Regeneration & Environment,R Burkinshaw & Sons Ltd,Plant Hire,11884702,45371,544
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Pyramid Linoleum & Carpet Company,Furnishing And Furbishing,11884703,45371,227.84
Rotherham Metropolitan Borough Council,Regeneration & Environment,R Burkinshaw & Sons Ltd,Plant Hire,11884704,45371,4144
Rotherham Metropolitan Borough Council,Regeneration & Environment,R Burkinshaw & Sons Ltd,Plant Hire,11884705,45371,1043.4
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Pyramid Linoleum & Carpet Company,Furnishing And Furbishing,11884706,45371,837.47
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Pyramid Linoleum & Carpet Company,Furnishing And Furbishing,11884707,45371,293.82
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Pyramid Linoleum & Carpet Company,Furnishing And Furbishing,11884708,45371,180.61
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Pyramid Linoleum & Carpet Company,Furnishing And Furbishing,11884709,45371,361.08
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Pyramid Linoleum & Carpet Company,Furnishing And Furbishing,11884710,45371,238.46
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Pyramid Linoleum & Carpet Company,Furnishing And Furbishing,11884711,45371,693.84
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Pyramid Linoleum & Carpet Company,Furnishing And Furbishing,11884712,45376,598.34
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Flannery Builders Ltd,Repair And Maintenance,11884714,45370,4620
Rotherham Metropolitan Borough Council,Regeneration & Environment,Maltby Musical Theatre Group,Sporting Entertainment & Culture,11884715,45370,12800
Rotherham Metropolitan Borough Council,Regeneration & Environment,Maltby Musical Theatre Group,Sporting Entertainment & Culture,11884715,45370,-192.73
Rotherham Metropolitan Borough Council,Regeneration & Environment,Maltby Musical Theatre Group,Sporting Entertainment & Culture,11884715,45370,-70
Rotherham Metropolitan Borough Council,Regeneration & Environment,Maltby Musical Theatre Group,Sporting Entertainment & Culture,11884715,45370,-640
Rotherham Metropolitan Borough Council,Regeneration & Environment,Maltby Musical Theatre Group,Sporting Entertainment & Culture,11884715,45370,-2476.45
Rotherham Metropolitan Borough Council,Central Services,Greenhalgh Kerr,Licence & Professional Fees,11884716,45371,1463.37
Rotherham Metropolitan Borough Council,Regeneration & Environment,B Thornton & Sons Ltd,Food And Drink,11884718,45371,296.8
Rotherham Metropolitan Borough Council,Finance & Customer Services,Anthony Collins Solicitors,Legal Services,11884719,45371,1006
Rotherham Metropolitan Borough Council,Regeneration & Environment,Bibliotheca Ltd,Technology,11884723,45378,6016.5
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Miss Laura Halsall,Legal Services,11884726,45371,150
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matchtech Group (Uk) Ltd,Agency Staff Services,11884727,45376,1096.5
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Miss Laura Halsall,Legal Services,11884728,45371,150
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matchtech Group (Uk) Ltd,Agency Staff Services,11884729,45376,1096.5
Rotherham Metropolitan Borough Council,Regeneration & Environment,Matchtech Group (Uk) Ltd,Agency Staff Services,11884730,45378,1842.5
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Sheffield Childrens Nhs Foundation Trust,Licence & Professional Fees,11884733,45385,8563.4
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Sheffield Childrens Nhs Foundation Trust,Licence & Professional Fees,11884734,45385,8563.4
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Paleo Fitness,Training Services,11884735,45385,600
Rotherham Metropolitan Borough Council,Children & Young Peoples Services,Learn Sheffield,Funding Contributions Or Grant,11884737,45371,6300
Rotherham Metropolitan Borough Council,Finance & Customer Services,Anthony Collins Solicitors,Legal Services,11884739,45373,3500
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Nhs South Yorkshire Icb,Public Health & Care Services,11884740,45373,300000
Rotherham Metropolitan Borough Council,Central Services,Greenhalgh Kerr,Licence & Professional Fees,11884741,45371,156
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Redacted,Supporting People - Direct Payments,11884746,45370,876.26
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Redacted,Supporting People - Direct Payments,11884747,45370,902.58
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Redacted,Supporting People - Direct Payments,11884748,45370,2744.78
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Redacted,Supporting People - Direct Payments,11884748,45370,-202.25
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Redacted,Supporting People - Direct Payments,11884749,45370,2921.92
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Redacted,Supporting People - Direct Payments,11884749,45370,-284.55
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Redacted,Supporting People - Direct Payments,11884750,45370,1241.08
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Redacted,Supporting People - Direct Payments,11884751,45370,3065.78
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Redacted,Supporting People - Direct Payments,11884752,45370,811.7
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Redacted,Supporting People - Direct Payments,11884752,45370,-13.41
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Redacted,Supporting People - Direct Payments,11884753,45370,978.94
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Redacted,Supporting People - Direct Payments,11884754,45370,2010.8
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Redacted,Supporting People - Direct Payments,11884755,45370,1459.38
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Redacted,Supporting People - Direct Payments,11884755,45370,-32.09
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Redacted,Supporting People - Direct Payments,11884756,45370,1236.7
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Redacted,Supporting People - Direct Payments,11884756,45370,-41.84
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Redacted,Supporting People - Direct Payments,11884757,45370,779.14
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Redacted,Supporting People - Direct Payments,11884757,45370,-237.36
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Redacted,Supporting People - Direct Payments,11884758,45370,1385.72
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Redacted,Supporting People - Direct Payments,11884758,45370,-428.03
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Redacted,Supporting People - Direct Payments,11884759,45370,1816.92
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Redacted,Supporting People - Direct Payments,11884759,45370,-220.68
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Redacted,Supporting People - Direct Payments,11884760,45370,645.7
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Redacted,Supporting People - Direct Payments,11884760,45370,-48.24
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Redacted,Supporting People - Direct Payments,11884761,45370,1106.38
Rotherham Metropolitan Borough Council,"Adult Care , Housing & Public Health",Redacted,Supporting People - Direct Payments,11884762,45370,1118.78
