BODY,EXPENSE AREA,NAME,EXPENSE TYPE,Reference,Date,Amount
Rotherham Metropolitan Borough Council,Adult Care & Housing,HOUSE OF LIGHT TRUST LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587881,45082,-854.81
Rotherham Metropolitan Borough Council,Adult Care & Housing,HOUSE OF LIGHT TRUST LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587881,45082,1144.63
Rotherham Metropolitan Borough Council,Adult Care & Housing,HOUSE OF LIGHT TRUST LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587881,45082,-90.25
Rotherham Metropolitan Borough Council,Adult Care & Housing,BONDCARE (LONDON) LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587882,45082,942.54
Rotherham Metropolitan Borough Council,Adult Care & Housing,BONDCARE (LONDON) LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587882,45082,-302.54
Rotherham Metropolitan Borough Council,Adult Care & Housing,FUTURE DIRECTIONS CIC,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587883,45082,3070.52
Rotherham Metropolitan Borough Council,Adult Care & Housing,FUTURE DIRECTIONS CIC,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587883,45082,-90.25
Rotherham Metropolitan Borough Council,Adult Care & Housing,RELATIVETO LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587884,45082,9489.8
Rotherham Metropolitan Borough Council,Adult Care & Housing,RELATIVETO LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587884,45082,-118.8
Rotherham Metropolitan Borough Council,Adult Care & Housing,RELATIVETO LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587884,45082,3843.13
Rotherham Metropolitan Borough Council,Adult Care & Housing,SUSASH SHEFFIELD LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587885,45082,1977.39
Rotherham Metropolitan Borough Council,Adult Care & Housing,SUSASH SHEFFIELD LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587885,45082,-3287.78
Rotherham Metropolitan Borough Council,Adult Care & Housing,SUSASH SHEFFIELD LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587885,45082,690
Rotherham Metropolitan Borough Council,Adult Care & Housing,SUSASH SHEFFIELD LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587885,45082,-550.63
Rotherham Metropolitan Borough Council,Adult Care & Housing,SUSASH SHEFFIELD LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587885,45082,11356.8
Rotherham Metropolitan Borough Council,Adult Care & Housing,SUSASH SHEFFIELD LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587885,45082,2528
Rotherham Metropolitan Borough Council,Adult Care & Housing,SUSASH SHEFFIELD LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587885,45082,270.86
Rotherham Metropolitan Borough Council,Adult Care & Housing,SUSASH SHEFFIELD LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587885,45082,-600.53
Rotherham Metropolitan Borough Council,Adult Care & Housing,SUSASH SHEFFIELD LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587885,45082,815.62
Rotherham Metropolitan Borough Council,Adult Care & Housing,SUSASH SHEFFIELD LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587885,45082,606
Rotherham Metropolitan Borough Council,Adult Care & Housing,SUSASH SHEFFIELD LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587885,45082,-148.41
Rotherham Metropolitan Borough Council,Adult Care & Housing,SUSASH SHEFFIELD LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587885,45082,1148
Rotherham Metropolitan Borough Council,Adult Care & Housing,METHODIST HOMES,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587886,45082,659.13
Rotherham Metropolitan Borough Council,Adult Care & Housing,METHODIST HOMES,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587886,45082,1189.82
Rotherham Metropolitan Borough Council,Adult Care & Housing,METHODIST HOMES,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587886,45082,-169.1
Rotherham Metropolitan Borough Council,Adult Care & Housing,METHODIST HOMES,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587886,45082,11082
Rotherham Metropolitan Borough Council,Adult Care & Housing,METHODIST HOMES,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587886,45082,1536.12
Rotherham Metropolitan Borough Council,Adult Care & Housing,METHODIST HOMES,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587886,45082,-4761.33
Rotherham Metropolitan Borough Council,Adult Care & Housing,METHODIST HOMES,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587886,45082,-384.47
Rotherham Metropolitan Borough Council,Adult Care & Housing,METHODIST HOMES,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587886,45082,12740
Rotherham Metropolitan Borough Council,Adult Care & Housing,METHODIST HOMES,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587886,45082,632
Rotherham Metropolitan Borough Council,Adult Care & Housing,METHODIST HOMES,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587886,45082,-4029.13
Rotherham Metropolitan Borough Council,Adult Care & Housing,METHODIST HOMES,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587886,45082,601.84
Rotherham Metropolitan Borough Council,Adult Care & Housing,METHODIST HOMES,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587886,45082,-6.29
Rotherham Metropolitan Borough Council,Adult Care & Housing,METHODIST HOMES,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587886,45082,606
Rotherham Metropolitan Borough Council,Adult Care & Housing,METHODIST HOMES,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587886,45082,-178.87
Rotherham Metropolitan Borough Council,Adult Care & Housing,VOYAGE 1 LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587887,45082,7601.15
Rotherham Metropolitan Borough Council,Adult Care & Housing,VOYAGE 1 LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587887,45082,-401.37
Rotherham Metropolitan Borough Council,Adult Care & Housing,VOYAGE 1 LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587887,45082,8587.32
Rotherham Metropolitan Borough Council,Adult Care & Housing,VOYAGE 1 LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587887,45082,6458.68
Rotherham Metropolitan Borough Council,Adult Care & Housing,VOYAGE 1 LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587887,45082,22079.67
Rotherham Metropolitan Borough Council,Adult Care & Housing,VOYAGE 1 LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587887,45082,-865.42
Rotherham Metropolitan Borough Council,Adult Care & Housing,VOYAGE 1 LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587887,45082,6458.68
Rotherham Metropolitan Borough Council,Adult Care & Housing,VOYAGE 1 LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587887,45082,31895.77
Rotherham Metropolitan Borough Council,Adult Care & Housing,VOYAGE 1 LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587887,45082,-995.7
Rotherham Metropolitan Borough Council,Adult Care & Housing,MOORGATE CARE VILLAGE LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587888,45082,3515.36
Rotherham Metropolitan Borough Council,Adult Care & Housing,MOORGATE CARE VILLAGE LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587888,45082,5598
Rotherham Metropolitan Borough Council,Adult Care & Housing,MOORGATE CARE VILLAGE LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587888,45082,4837.57
Rotherham Metropolitan Borough Council,Adult Care & Housing,MOORGATE CARE VILLAGE LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587888,45082,-2099.72
Rotherham Metropolitan Borough Council,Adult Care & Housing,MOORGATE CARE VILLAGE LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587888,45082,-1757.59
Rotherham Metropolitan Borough Council,Adult Care & Housing,MOORGATE CARE VILLAGE LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587888,45082,6475.08
Rotherham Metropolitan Borough Council,Adult Care & Housing,MOORGATE CARE VILLAGE LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587888,45082,606
Rotherham Metropolitan Borough Council,Adult Care & Housing,MOORGATE CARE VILLAGE LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587888,45082,-2868.22
Rotherham Metropolitan Borough Council,Adult Care & Housing,MOORGATE CARE VILLAGE LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587888,45082,-77.04
Rotherham Metropolitan Borough Council,Adult Care & Housing,MOORGATE CARE VILLAGE LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587888,45082,20946
Rotherham Metropolitan Borough Council,Adult Care & Housing,MOORGATE CARE VILLAGE LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587888,45082,7145.14
Rotherham Metropolitan Borough Council,Adult Care & Housing,MOORGATE CARE VILLAGE LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587888,45082,-2125.84
Rotherham Metropolitan Borough Council,Adult Care & Housing,MOORGATE CARE VILLAGE LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587888,45082,-1233.75
Rotherham Metropolitan Borough Council,Adult Care & Housing,MOORGATE CARE VILLAGE LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587888,45082,622
Rotherham Metropolitan Borough Council,Adult Care & Housing,MOORGATE CARE VILLAGE LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587888,45082,-175.1
Rotherham Metropolitan Borough Council,Adult Care & Housing,MOORGATE CARE VILLAGE LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587888,45082,1823.06
Rotherham Metropolitan Borough Council,Adult Care & Housing,MOORGATE CARE VILLAGE LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587888,45082,-476.86
Rotherham Metropolitan Borough Council,Adult Care & Housing,MOORGATE CARE VILLAGE LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587888,45082,2435.71
Rotherham Metropolitan Borough Council,Adult Care & Housing,MOORGATE CARE VILLAGE LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587888,45082,622
Rotherham Metropolitan Borough Council,Adult Care & Housing,MOORGATE CARE VILLAGE LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587888,45082,-169.43
Rotherham Metropolitan Borough Council,Adult Care & Housing,MOORGATE CARE VILLAGE LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587888,45082,606
Rotherham Metropolitan Borough Council,Adult Care & Housing,PARK CARE 2,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587889,45082,7069.39
Rotherham Metropolitan Borough Council,Adult Care & Housing,PARK CARE 2,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587890,45082,8501.23
Rotherham Metropolitan Borough Council,Adult Care & Housing,PARK CARE 2,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587890,45082,1299.8
Rotherham Metropolitan Borough Council,Adult Care & Housing,PARK CARE 2,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587890,45082,-159.96
Rotherham Metropolitan Borough Council,Adult Care & Housing,PARK CARE 2,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587891,45082,1863.05
Rotherham Metropolitan Borough Council,Adult Care & Housing,FOUR SEASONS HEALTH CARE (ENGLAND) LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587892,45082,596.56
Rotherham Metropolitan Borough Council,Adult Care & Housing,FOUR SEASONS HEALTH CARE (ENGLAND) LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587892,45082,-243.4
Rotherham Metropolitan Borough Council,Adult Care & Housing,FOUR SEASONS HEALTH CARE (ENGLAND) LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587892,45082,547
Rotherham Metropolitan Borough Council,Adult Care & Housing,FOUR SEASONS HEALTH CARE (ENGLAND) LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587892,45082,-462.43
Rotherham Metropolitan Borough Council,Adult Care & Housing,FOUR SEASONS HEALTH CARE (ENGLAND) LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587892,45082,547
Rotherham Metropolitan Borough Council,Adult Care & Housing,FOUR SEASONS HEALTH CARE (ENGLAND) LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587892,45082,-177.33
Rotherham Metropolitan Borough Council,Adult Care & Housing,PARK CARE 2,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587893,45082,1672.93
Rotherham Metropolitan Borough Council,Adult Care & Housing,PARK CARE 2,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587893,45082,-120.8
Rotherham Metropolitan Borough Council,Adult Care & Housing,PARK CARE 2,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587893,45082,4998.91
Rotherham Metropolitan Borough Council,Adult Care & Housing,PARK CARE 2,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587893,45082,-359.4
Rotherham Metropolitan Borough Council,Adult Care & Housing,PARK CARE 2,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587893,45082,1361.19
Rotherham Metropolitan Borough Council,Adult Care & Housing,PARK CARE 2,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587894,45082,1087.18
Rotherham Metropolitan Borough Council,Adult Care & Housing,PARK CARE 2,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587894,45082,-175.6
Rotherham Metropolitan Borough Council,Adult Care & Housing,PARK CARE 2,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587894,45082,8693.22
Rotherham Metropolitan Borough Council,Adult Care & Housing,PARK CARE 2,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587894,45082,-181.87
Rotherham Metropolitan Borough Council,Adult Care & Housing,SAPHIRE CARE SERVICES,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587895,45082,14571.08
Rotherham Metropolitan Borough Council,Adult Care & Housing,SAPHIRE CARE SERVICES,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587895,45082,-453.65
Rotherham Metropolitan Borough Council,Adult Care & Housing,SAPHIRE CARE SERVICES,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587896,45082,8490.84
Rotherham Metropolitan Borough Council,Adult Care & Housing,SAPHIRE CARE SERVICES,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587896,45082,-438.8
Rotherham Metropolitan Borough Council,Adult Care & Housing,PARK CARE 2,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587897,45082,3812.9
Rotherham Metropolitan Borough Council,Adult Care & Housing,PARK CARE 2,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587898,45082,2584.94
Rotherham Metropolitan Borough Council,Adult Care & Housing,PARK CARE 2,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587898,45082,7350.93
Rotherham Metropolitan Borough Council,Adult Care & Housing,PARK CARE 2,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587898,45082,1164.85
Rotherham Metropolitan Borough Council,Adult Care & Housing,PARK CARE 2,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587898,45082,-120.8
Rotherham Metropolitan Borough Council,Adult Care & Housing,PINGLEY COURT CARE LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587900,45082,639.66
Rotherham Metropolitan Borough Council,Adult Care & Housing,PINGLEY COURT CARE LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587900,45082,-50
Rotherham Metropolitan Borough Council,Adult Care & Housing,THE ABBEYS (RAWMARSH) LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587901,45082,5901.94
Rotherham Metropolitan Borough Council,Adult Care & Housing,THE ABBEYS (RAWMARSH) LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587901,45082,1321
Rotherham Metropolitan Borough Council,Adult Care & Housing,THE ABBEYS (RAWMARSH) LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587901,45082,-2217.94
Rotherham Metropolitan Borough Council,Adult Care & Housing,THE ABBEYS (RAWMARSH) LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587901,45082,-239.48
Rotherham Metropolitan Borough Council,Adult Care & Housing,THE ABBEYS (RAWMARSH) LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587901,45082,13420
Rotherham Metropolitan Borough Council,Adult Care & Housing,THE ABBEYS (RAWMARSH) LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587901,45082,1264
Rotherham Metropolitan Borough Council,Adult Care & Housing,THE ABBEYS (RAWMARSH) LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587901,45082,-4118.81
Rotherham Metropolitan Borough Council,Adult Care & Housing,THE ABBEYS (RAWMARSH) LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587901,45082,-247.87
Rotherham Metropolitan Borough Council,Adult Care & Housing,BESPOKE CARE AND SUPPORT LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587902,45082,8220.36
Rotherham Metropolitan Borough Council,Adult Care & Housing,BESPOKE CARE AND SUPPORT LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587902,45082,8908.19
Rotherham Metropolitan Borough Council,Adult Care & Housing,COUNTRYWIDE HEALTHCARE LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587903,45082,789.42
Rotherham Metropolitan Borough Council,Adult Care & Housing,COUNTRYWIDE HEALTHCARE LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587903,45082,-120.8
Rotherham Metropolitan Borough Council,Adult Care & Housing,PRISTINE CARE GROUP LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587904,45082,7520
Rotherham Metropolitan Borough Council,Adult Care & Housing,PRISTINE CARE GROUP LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587904,45082,606
Rotherham Metropolitan Borough Council,Adult Care & Housing,PRISTINE CARE GROUP LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587904,45082,-2814.1
Rotherham Metropolitan Borough Council,Adult Care & Housing,PRISTINE CARE GROUP LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587904,45082,-69.23
Rotherham Metropolitan Borough Council,Adult Care & Housing,PRISTINE CARE GROUP LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587904,45082,16682
Rotherham Metropolitan Borough Council,Adult Care & Housing,PRISTINE CARE GROUP LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587904,45082,3294.57
Rotherham Metropolitan Borough Council,Adult Care & Housing,PRISTINE CARE GROUP LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587904,45082,-1937.78
Rotherham Metropolitan Borough Council,Adult Care & Housing,PRISTINE CARE GROUP LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587904,45082,-852.46
Rotherham Metropolitan Borough Council,Adult Care & Housing,PRISTINE CARE GROUP LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587904,45082,622
Rotherham Metropolitan Borough Council,Adult Care & Housing,PRISTINE CARE GROUP LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587904,45082,-56.27
Rotherham Metropolitan Borough Council,Adult Care & Housing,PRISTINE CARE GROUP LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587904,45082,606
Rotherham Metropolitan Borough Council,Adult Care & Housing,PRISTINE CARE GROUP LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587904,45082,-112.39
Rotherham Metropolitan Borough Council,Adult Care & Housing,THE CONIFERS NURSING HOME (BRIDLINGTON),SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587905,45082,672.6
Rotherham Metropolitan Borough Council,Adult Care & Housing,THE CONIFERS NURSING HOME (BRIDLINGTON),SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587905,45082,-120.8
Rotherham Metropolitan Borough Council,Adult Care & Housing,MARIA MALLABAND LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587906,45082,1466.03
Rotherham Metropolitan Borough Council,Adult Care & Housing,MARIA MALLABAND LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587906,45082,-200
Rotherham Metropolitan Borough Council,Adult Care & Housing,COUNTRYWIDE CARE HOMES LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587907,45082,219.71
Rotherham Metropolitan Borough Council,Adult Care & Housing,COUNTRYWIDE CARE HOMES LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587907,45082,794
Rotherham Metropolitan Borough Council,Adult Care & Housing,COUNTRYWIDE CARE HOMES LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587907,45082,716
Rotherham Metropolitan Borough Council,Adult Care & Housing,COUNTRYWIDE CARE HOMES LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587907,45082,-716
Rotherham Metropolitan Borough Council,Adult Care & Housing,INDEPENDENCE FOR LIFE LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587908,45082,1765.72
Rotherham Metropolitan Borough Council,Adult Care & Housing,INDEPENDENCE FOR LIFE LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587908,45082,-120.8
Rotherham Metropolitan Borough Council,Adult Care & Housing,INDEPENDENCE FOR LIFE LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587908,45082,11590.4
Rotherham Metropolitan Borough Council,Adult Care & Housing,INDEPENDENCE FOR LIFE LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587908,45082,-813.05
Rotherham Metropolitan Borough Council,Adult Care & Housing,JUBILEE CARE HOME LIMITED,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587909,45082,9779.25
Rotherham Metropolitan Borough Council,Adult Care & Housing,JUBILEE CARE HOME LIMITED,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587909,45082,606
Rotherham Metropolitan Borough Council,Adult Care & Housing,JUBILEE CARE HOME LIMITED,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587909,45082,-3029.91
Rotherham Metropolitan Borough Council,Adult Care & Housing,JUBILEE CARE HOME LIMITED,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587909,45082,-1212
Rotherham Metropolitan Borough Council,Adult Care & Housing,JUBILEE CARE HOME LIMITED,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587909,45082,11376
Rotherham Metropolitan Borough Council,Adult Care & Housing,JUBILEE CARE HOME LIMITED,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587909,45082,5507.43
Rotherham Metropolitan Borough Council,Adult Care & Housing,JUBILEE CARE HOME LIMITED,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587909,45082,-2654.2
Rotherham Metropolitan Borough Council,Adult Care & Housing,JUBILEE CARE HOME LIMITED,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587909,45082,-1479.37
Rotherham Metropolitan Borough Council,Adult Care & Housing,SHEFFCARE LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587910,45082,939.66
Rotherham Metropolitan Borough Council,Adult Care & Housing,SHEFFCARE LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587910,45082,-213
Rotherham Metropolitan Borough Council,Adult Care & Housing,AUTISM PLUS LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587911,45082,1751.04
Rotherham Metropolitan Borough Council,Adult Care & Housing,RUNWOOD HOMES LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587912,45082,28.25
Rotherham Metropolitan Borough Council,Adult Care & Housing,RUNWOOD HOMES LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587912,45082,2510.97
Rotherham Metropolitan Borough Council,Adult Care & Housing,RUNWOOD HOMES LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587912,45082,5751.85
Rotherham Metropolitan Borough Council,Adult Care & Housing,RUNWOOD HOMES LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587912,45082,622
Rotherham Metropolitan Borough Council,Adult Care & Housing,RUNWOOD HOMES LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587912,45082,-1724.44
Rotherham Metropolitan Borough Council,Adult Care & Housing,RUNWOOD HOMES LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587912,45082,-205.58
Rotherham Metropolitan Borough Council,Adult Care & Housing,RUNWOOD HOMES LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587912,45082,6035.42
Rotherham Metropolitan Borough Council,Adult Care & Housing,RUNWOOD HOMES LTD,SUPPORTING PEOPLE - INDEPENDENT SECTOR RESIDENTIAL,11587912,45082,690
