Payment Date,Description,Gross Amount,Supplier Name
02-Mar-23,Payments to Other Police Authorities,£826.12,Mayor`s Office for Policing and Crime
23-Mar-23,Hired Vehicle & Plant,£825.22, Arnold Clark Finance Ltd 
30-Mar-23,Maintenance of Dogs,£825.00, TransK9 Dog Transit Boxes 
23-Mar-23,Uniform and Clothing,£823.20, Michael Lupton Associates Limited 
23-Mar-23,Support Staff-Temporary Staff Wages,£822.91, Reed Specialist Recruitment Ltd 
16-Mar-23,Forensic Fees - General,£821.28, Redacted 
02-Mar-23,Support Staff-Temporary Staff Wages,£820.56,Reed Specialist Recruitment Ltd
 16-Mar-23,Vehicle Crash Repairs,£819.97,Liverpool TPS (108631)
23-Mar-23,Hired Vehicle & Plant,£816.82, Arnold Clark Finance Ltd 
23-Mar-23,Hired Vehicle & Plant,£816.82, Arnold Clark Finance Ltd 
02-Mar-23,Uniform and Clothing,£816.00,Yaffy Protective Clothing (Part of Mi Hub Ltd)
30-Mar-23,Support Staff-Temporary Staff Wages,£813.60, Reed Specialist Recruitment Ltd 
30-Mar-23,Support Staff-Temporary Staff Wages,£813.60, Reed Specialist Recruitment Ltd 
30-Mar-23,Support Staff-Temporary Staff Wages,£813.60, Reed Specialist Recruitment Ltd 
30-Mar-23,Vehicle Police Equipment,£812.62, Motorola Ltd 
02-Mar-23,Cleaning and Domestic Supplies,£811.26,Arrow County Supplies
 09-Mar-23,Support Staff-Temporary Staff Wages,£810.03,Reed Specialist Recruitment Ltd
 23-Mar-23,General Subscriptions,£810.00,Buddi Limited
30-Mar-23,Hired Vehicle & Plant,£810.00, Redacted 
30-Mar-23,Building Reactive Maintenance,£808.73, Graham Asset Management Ltd 
 16-Mar-23,Building Reactive Maintenance,£808.66,Graham Asset Management Ltd
 16-Mar-23,Mechanical Reactive Maintenance,£808.01,BAM FM Ltd
23-Mar-23,Payment for Services,£808.00, Print Media Ltd 
 23-Mar-23,Catering Service,£807.02,BFS Group Limited t/a Bidvest Foodservice
23-Mar-23,Printing Stationery & Office Exps.,£807.00, Select Business Gifts 
09-Mar-23,Support Staff-Temporary Staff Wages,£805.68, Reed Specialist Recruitment Ltd 
02-Mar-23,Support Staff-Temporary Staff Wages,£805.53,Reed Specialist Recruitment Ltd
 16-Mar-23,Vehicle Police Equipment,£802.80,Unipar Services
02-Mar-23,Payment for Services,£801.00,Police and Crime Commissioner For Lancashire
 16-Mar-23,Hired Vehicle & Plant,£801.00,Redacted
02-Mar-23,Support Staff-Temporary Staff Wages,£798.43,Reed Specialist Recruitment Ltd
30-Mar-23,Vehicle Parts,£797.41, Hyundai Motor UK Ltd 
 23-Mar-23,Payment for Services,£796.94,Clearway Environmental Services (UK) Limited
16-Mar-23,Payment for Services,£796.80, PSL Print Management Ltd 
30-Mar-23,Building Reactive Maintenance,£796.50, Graham Asset Management Ltd 
 16-Mar-23,Mechanical Reactive Maintenance,£795.23,BAM FM Ltd
 16-Mar-23,Electrical Reactive Maintenance,£795.16,Sudlows Enterprise Services Ltd
 16-Mar-23,Payment for Services,£795.12,Select Business Gifts
 09-Mar-23,Support Staff-Temporary Staff Wages,£793.56,Reed Specialist Recruitment Ltd
09-Mar-23, Support Staff-Temporary Staff Wages ,£793.56,Reed Specialist Recruitment Ltd
02-Mar-23,Building Reactive Maintenance,£792.25,Graham Asset Management Ltd
23-Mar-23,Hired Vehicle & Plant,£792.00, Redacted 
 09-Mar-23,Vehicle Repairs,£791.57,Peoples Liverpool Limited
02-Mar-23,Vehicle Crash Repairs,£788.33,Arnold Clark Finance Ltd
 09-Mar-23,Mechanical Reactive Maintenance,£783.76,BAM FM Ltd
 09-Mar-23,Vehicle Repairs,£781.26,BMC Mechanical LTD
 09-Mar-23,Operational Equipment,£778.73,Redacted
 16-Mar-23,Mechanical Reactive Maintenance,£775.66,BAM FM Ltd
02-Mar-23,Vehicle Parts,£772.86,LVW Group Ltd T/A Moparts
 16-Mar-23,Uniform and Clothing,£772.20,Redacted
23-Mar-23,Technical Equipment,£772.19, Redacted 
 16-Mar-23,Vehicle Parts,£770.02,Halliwell Jones Ltd
02-Mar-23,Payment for Services,£769.96,Sharp Business Systems UK PLC
 16-Mar-23,Building Reactive Maintenance,£769.52,Graham Asset Management Ltd
23-Mar-23,Training Course Fees,£765.00, PCC For South Yorkshire Police 
30-Mar-23,Medical Fees,£763.20, Kays Medical Limited 
 16-Mar-23,S/W Licences,£760.00,CDW Limited
 16-Mar-23,Vehicle Repairs,£759.24,Swansway Garage T/a Volkswagen Van Centre L`Pool
 16-Mar-23,H/W Purchases,£759.00,CBC Computer Systems Ltd
02-Mar-23,Building Reactive Maintenance,£758.62,Graham Asset Management Ltd
23-Mar-23,Support Staff-Temporary Staff Wages,£757.61, Reed Specialist Recruitment Ltd 
 23-Mar-23,Vehicle Parts,£756.65,eStar Truck and Van Ltd
 16-Mar-23,Vehicle Repairs,£755.88,Swansway Garages Ltd t/a Swansway Chester Peugeot
 09-Mar-23,Maintenance of Dogs,£754.80,JRB Enterprise Ltd
 16-Mar-23,Payment for Services,£754.80,PSL Print Management Ltd
 16-Mar-23,Electrical Reactive Maintenance,£751.07,BAM FM Ltd
08-Mar-23,Services and Legal Expenses,£751.00,Allstar
 23-Mar-23,Mechanical Customer Spend,£750.16,BAM FM Ltd
02-Mar-23,Vehicle Repairs,£750.00,Top Gear Transmissions Liverpool Ltd
 09-Mar-23,Fuel Pump Repairs,£750.00,LCM Environmental Services Limited
16-Mar-23,Services and Legal Expenses,£750.00, Redacted 
 16-Mar-23,Maintenance of Dogs,£748.42,Von Wolf Sport & Service Dog Equipment Ltd
 09-Mar-23,Payment for Services,£748.08,Redacted
 16-Mar-23,Building Reactive Maintenance,£746.22,Graham Asset Management Ltd
 09-Mar-23,Training Course Fees,£745.61,Police and Crime Commissioner For Lancashire
 09-Mar-23,Building Reactive Maintenance,£745.24,Lucion Environmental Ltd
 16-Mar-23,Building Reactive Maintenance,£745.15,Graham Asset Management Ltd
 16-Mar-23,Cleaning and Domestic Supplies,£744.56,Arrow County Supplies
02-Mar-23,Stable Requirements,£744.11,Farm & Stable Supplies LLP
02-Mar-23,Services and Legal Expenses,£744.00,Redacted
30-Mar-23,Support Staff-Temporary Staff Wages,£743.40, Reed Specialist Recruitment Ltd 
30-Mar-23,Vehicle Parts,£743.29, Liverpool TPS (108631) 
30-Mar-23,Support Staff-Temporary Staff Wages,£741.90, Reed Specialist Recruitment Ltd 
02-Mar-23,Technical Equipment,£738.60,Redacted
 23-Mar-23,Vehicle Repairs,£738.00,Redacted
02-Mar-23,Hired Vehicle & Plant,£737.18,Redacted
30-Mar-23,Hired Vehicle & Plant,£737.18, Redacted 
 09-Mar-23,Electrical Reactive Maintenance,£734.40,BAM FM Ltd
02-Mar-23,Vehicle Modifications,£732.00,A P Fleet Services Ltd
 23-Mar-23,Vehicle Modifications,£732.00,A P Fleet Services Ltd
 16-Mar-23,Medical Equipment,£731.72,Kays Medical Limited
 16-Mar-23,Uniform and Clothing,£729.88,Alt Berg Ltd
15-Mar-23,Direct Transport Costs,£728.79,Allstar
 16-Mar-23,Electrical Reactive Maintenance,£723.36,BAM FM Ltd
 23-Mar-23,Vehicle Parts,£722.40,Halliwell Jones Ltd
30-Mar-23,Building Reactive Maintenance,£722.09, Graham Asset Management Ltd 
 09-Mar-23,Forensic Fees - General,£720.92,Redacted
23-Mar-23,Technical Equipment,£719.40, Redacted 
 16-Mar-23,Uniform and Clothing,£719.00,Outdoor and Cycle Concepts Ltd t/a Cotswold Outdoor
02-Mar-23,Training Course Fees,£718.80,Laser Tech UK Ltd
 09-Mar-23,Support Staff-Temporary Staff Wages,£718.29,Reed Specialist Recruitment Ltd
 09-Mar-23,Electrical Reactive Maintenance,£716.58,BAM FM Ltd
02-Mar-23,Support Staff-Temporary Staff Wages,£716.00,Hays Specialist Recruitment Ltd
 09-Mar-23,Vehicle Modifications,£714.22,Redacted
 23-Mar-23,Mechanical Reactive Maintenance,£712.80,BAM FM Ltd
 09-Mar-23,Electrical Reactive Maintenance,£710.60,BAM FM Ltd
 09-Mar-23,Electrical Reactive Maintenance,£709.90,BAM FM Ltd
 23-Mar-23,Vehicle Repairs,£708.87,A P Fleet Services Ltd
30-Mar-23,Vehicle Repairs,£707.42, Swansway Garages Ltd t/a Swansway Chester Peugeot 
02-Mar-23,Catering Service,£706.74,BFS Group Limited t/a Bidvest Foodservice
02-Mar-23,Building Reactive Maintenance,£705.53,Graham Asset Management Ltd
02-Mar-23,Training Course Fees,£705.16,Police and Crime Commissioner For Cheshire
02-Mar-23,Building Reactive Maintenance,£702.00,Graham Asset Management Ltd
 09-Mar-23,Electrical Reactive Maintenance,£701.48,BAM FM Ltd
 16-Mar-23,Forensic Fees - General,£700.80,Redacted
 16-Mar-23,Data Network,£700.00,BT Global Services Solutions
 16-Mar-23,Services and Legal Expenses,£700.00,Perception Theatre
 23-Mar-23,Data Network,£700.00,BT Global Services Solutions
02-Mar-23,Services and Legal Expenses,£699.99, Redacted 
 16-Mar-23,Vehicle Parts,£695.70,Fuel Injection Service
02-Mar-23,Building Reactive Maintenance,£695.50,Graham Asset Management Ltd
02-Mar-23,Vehicle Parts,£693.18,eStar Truck and Van Ltd
09-Mar-23,Electrical Reactive Maintenance,£691.37, BAM FM Ltd 
23-Mar-23,Vehicle Police Equipment,£690.00, Michael Lupton Associates Limited 
 09-Mar-23,Electrical Reactive Maintenance,£689.63,BAM FM Ltd
02-Mar-23,Building Reactive Maintenance,£689.22, Graham Asset Management Ltd 
01-Mar-23,Services and Legal Expenses,£686.02,Allstar
30-Mar-23,Payments to Other Police Authorities,£684.34, Police and Crime Commissioner For Cheshire 
02-Mar-23,Training Course Fees,£681.68,College of Policing Limited
02-Mar-23,Forensic Fees - General,£680.88, Redacted 
23-Mar-23,Payment for Services,£680.00, Redacted 
02-Mar-23,Building Reactive Maintenance,£679.44,Graham Asset Management Ltd
 09-Mar-23,Printing Stationery & Office Exps.,£679.20,Total Merchandise Limited
 09-Mar-23,Cleaning and Domestic Supplies,£677.72,Arrow County Supplies
 16-Mar-23,Support Staff-Temporary Staff Wages,£675.50,Hays Specialist Recruitment Ltd
 23-Mar-23,Technical Equipment,£675.00,Redacted
30-Mar-23,Vehicle Repairs,£673.72, Halliwell Jones Ltd 
 09-Mar-23,Mechanical Reactive Maintenance,£670.90,BAM FM Ltd
 09-Mar-23,Vets Fees,£670.81,Redacted
02-Mar-23,H/W Purchases,£670.04,Dell Corporation Ltd
 16-Mar-23,Capital Asset Clearing A/C Plant & Equipment,£670.04,Dell Corporation Ltd
 23-Mar-23,Furniture Purchases,£669.60,Flexiform Business Furniture Limited
02-Mar-23,Building Reactive Maintenance,£667.13,Graham Asset Management Ltd
 09-Mar-23,Mechanical Reactive Maintenance,£666.78,BAM FM Ltd
30-Mar-23,Support Staff-Temporary Staff Wages,£666.64, Hays Specialist Recruitment Ltd 
 16-Mar-23,Pest Control,£664.80,Ecolab Ltd
 23-Mar-23,Consultants Fees,£664.62,Experian Ltd
16-Mar-23,Technical Equipment,£662.22, Redacted 
23-Mar-23,Vehicle Parts,£662.08, Robins & Day Parts North West 
30-Mar-23,Catering Service,£662.01, Tiffin Sandwiches Ltd 
02-Mar-23,Vehicle Repairs,£660.25,A P Fleet Services Ltd
 16-Mar-23,Training Course Fees,£660.00,Knowledge Train Limited
 23-Mar-23,Photo & Tech Projects,£660.00,AB Screenprint Ltd
30-Mar-23,Payment for Services,£660.00, Redacted 
23-Mar-23,Hired Vehicle & Plant,£654.53, Arnold Clark Finance Ltd 
30-Mar-23,Vehicle Parts,£653.88, Euro Car Parts Ltd - Liverpool 
 09-Mar-23,Electrical Reactive Maintenance,£652.04,BAM FM Ltd
 09-Mar-23,Electrical Reactive Maintenance,£651.80,BAM FM Ltd
 23-Mar-23,Vehicle Crash Repairs,£651.13,Halliwell Jones Ltd
 09-Mar-23,Electrical Reactive Maintenance,£650.57,BAM FM Ltd
 23-Mar-23,Call Charges,£649.99,BT Global Services Solutions
 23-Mar-23,Call Charges,£649.99,BT Global Services Solutions
23-Mar-23,Forensic Fees - General,£649.51, Redacted 
 09-Mar-23,Electrical Reactive Maintenance,£648.92,BAM FM Ltd
 23-Mar-23,Training Course Fees,£648.00,Clarity4D Limited
 23-Mar-23,Vehicle Parts,£647.70,Ford Motor Company T/A Ford Parts Plus
30-Mar-23,Vehicle Parts,£647.40, Liverpool TPS (108631) 
02-Mar-23,Hired Vehicle & Plant,£646.13,Arnold Clark Finance Ltd
 16-Mar-23,Hired Vehicle & Plant,£646.13,Arnold Clark Finance Ltd
30-Mar-23,Hired Vehicle & Plant,£646.13, Arnold Clark Finance Ltd 
 09-Mar-23,Mechanical Reactive Maintenance,£645.90,BAM FM Ltd
02-Mar-23,Building Customer Spend,£645.41,Redacted
02-Mar-23,Building Reactive Maintenance,£645.28,Graham Asset Management Ltd
 09-Mar-23,Training Course Fees,£645.00,Lucy Faithfull Foundation Ltd
 16-Mar-23,Building Reactive Maintenance,£641.26,Graham Asset Management Ltd
02-Mar-23,Operational Equipment,£641.09,Redacted
23-Mar-23,Hired Vehicle & Plant,£640.80, Redacted 
 09-Mar-23,Electrical Reactive Maintenance,£640.21,BAM FM Ltd
 09-Mar-23,Electrical Reactive Maintenance,£638.41,BAM FM Ltd
02-Mar-23,Building Reactive Maintenance,£638.21,Graham Asset Management Ltd
 09-Mar-23,Uniform and Clothing,£637.50,Brigantes Consulting Ltd
 09-Mar-23,Electrical Reactive Maintenance,£636.42,BAM FM Ltd
 09-Mar-23,Vehicle Crash Repairs,£636.00,National Windscreens (J Huggins & Son Ltd)
02-Mar-23,Payment for Services,£635.10,Sharp Business Systems UK PLC
 23-Mar-23,Catering Service,£635.03,Tiffin Sandwiches Ltd
 09-Mar-23,Electrical Reactive Maintenance,£634.61,BAM FM Ltd
 09-Mar-23,Mechanical Customer Spend,£633.60,Redacted
23-Mar-23,Hired Vehicle & Plant,£633.60, Redacted 
 09-Mar-23,Maintenance of Dogs,£633.00,Von Wolf Sport & Service Dog Equipment Ltd
 09-Mar-23,Electrical Reactive Maintenance,£631.33,BAM FM Ltd
30-Mar-23,Operational Equipment,£630.96, Redacted 
 09-Mar-23,Vehicle Repairs,£630.00,Redacted
30-Mar-23,Vehicle Parts,£630.00, Lookers Liverpool 
 16-Mar-23,Electrical Customer Spend,£626.89,BAM FM Ltd
 09-Mar-23,Electrical Reactive Maintenance,£625.55,BAM FM Ltd
02-Mar-23,Catering Service,£625.47,BFS Group Limited t/a Bidvest Foodservice
30-Mar-23,Vehicle Parts,£621.55, Lookers Liverpool 
30-Mar-23,Vehicle Parts,£621.55, Lookers Liverpool 
 16-Mar-23,Building Reactive Maintenance,£620.94,Graham Asset Management Ltd
 16-Mar-23,Vehicle Parts,£618.60,Robins & Day Parts North West
 16-Mar-23,Hired Vehicle & Plant,£618.58,Arnold Clark Finance Ltd
23-Mar-23,Hired Vehicle & Plant,£618.58, Arnold Clark Finance Ltd 
23-Mar-23,Hired Vehicle & Plant,£618.58, Arnold Clark Finance Ltd 
23-Mar-23,Forensic Fees - General,£618.00, Redacted 
 23-Mar-23,Vehicle Parts,£617.57,eStar Truck and Van Ltd
30-Mar-23,Building Reactive Maintenance,£617.23, Graham Asset Management Ltd 
 09-Mar-23,Electrical Reactive Maintenance,£616.81,BAM FM Ltd
02-Mar-23,Catering Service,£616.64,Tiffin Sandwiches Ltd
 16-Mar-23,Vehicle Parts,£616.56,Premier Automotive Ltd (Kia)
 09-Mar-23,Vehicle Repairs,£615.82,A P Fleet Services Ltd
 09-Mar-23,Payment for Services,£614.99,Allied Publicity Services (Manchester) Limited t/a APS Group
 16-Mar-23,Building Reactive Maintenance,£614.89,Graham Asset Management Ltd
09-Mar-23,Electrical Reactive Maintenance,£614.22, BAM FM Ltd 
16-Mar-23,Electrical Reactive Maintenance,£613.94, BAM FM Ltd 
 23-Mar-23,Vehicle Parts,£612.35,Euro Car Parts Ltd - Liverpool
30-Mar-23,Cleaning and Domestic Supplies,£611.52, Arrow County Supplies 
30-Mar-23,H/W Purchases,£611.23, CDW Limited 
23-Mar-23,Consumables,£611.22, Colourtone Limited 
 09-Mar-23,Forensic Fees - General,£609.82,Redacted
 09-Mar-23,Vehicle Repairs,£607.69,Swansway Garages Ltd t/a Swansway Chester Peugeot
 09-Mar-23,Uniform and Clothing,£606.36,UK Tactical
30-Mar-23,Vehicle Parts,£606.23, Robins & Day Parts North West 
 16-Mar-23,Building Reactive Maintenance,£603.85,Graham Asset Management Ltd
 09-Mar-23,Vehicle Repairs,£603.06,Rybrook Cars Ltd ( Chester)
 09-Mar-23,Mechanical Reactive Maintenance,£601.67,BAM FM Ltd
 16-Mar-23,Forensic Fees - General,£600.96,Redacted
02-Mar-23,Building Reactive Maintenance,£600.00,Redacted
 16-Mar-23,Outsourced Contractors,£600.00,PS Administration Ltd (T/A XPS Administration)
30-Mar-23,Training Course Fees,£600.00, Redacted 
 09-Mar-23,Electrical Reactive Maintenance,£599.54,BAM FM Ltd
 16-Mar-23,Vehicle Parts,£596.80,Ford Motor Company T/A Ford Parts Plus
 09-Mar-23,Vehicle Parts,£596.17,Liverpool TPS (108631)
 09-Mar-23,Payment for Services,£595.20,CVS (UK) Ltd T/A Petmedics
30-Mar-23,Catering Service,£594.03, BFS Group Limited t/a Bidvest Foodservice 
02-Mar-23,Payment for Services,£593.44,Iron Mountain (UK) PLC
 23-Mar-23,Payment for Services,£593.44,Iron Mountain (UK) PLC
16-Mar-23,Vehicle Crash Repairs,£592.45, Halliwell Jones Ltd 
 23-Mar-23,Vehicle Parts,£591.71,Halliwell Jones Ltd
02-Mar-23,Building Reactive Maintenance,£589.22,Graham Asset Management Ltd
02-Mar-23,Printing Stationery & Office Exps.,£589.20,Print Media Ltd
02-Mar-23,Building Reactive Maintenance,£588.80,Graham Asset Management Ltd
23-Mar-23,Comp. Operations,£588.47, Softcat Plc 
23-Mar-23,Support Staff-Temporary Staff Wages,£587.21, Reed Specialist Recruitment Ltd 
16-Mar-23, Building Reactive Maintenance ,£585.47,Graham Asset Management Ltd
09-Mar-23,Payment for Services,£585.00, Redacted 
02-Mar-23,Forensic Fees - General,£584.77,Redacted
 16-Mar-23,Mechanical Reactive Maintenance,£584.62,BAM FM Ltd
09-Mar-23,Intermediary Costs,£583.12, Redacted 
 09-Mar-23,Operational Equipment,£582.06,Redacted
 16-Mar-23,Vehicle Modifications,£582.00,SunGuard Solar Control Ltd
30-Mar-23,Tyres & Tubes,£581.52, Michelin Tyre PLC 
 16-Mar-23,Building Reactive Maintenance,£580.50,Graham Asset Management Ltd
 09-Mar-23,Electrical Reactive Maintenance,£579.61,BAM FM Ltd
 16-Mar-23,Building Reactive Maintenance,£579.16,Graham Asset Management Ltd
02-Mar-23,Cleaning and Domestic Supplies,£576.80,Arrow County Supplies
 09-Mar-23,Electrical Reactive Maintenance,£576.23,BAM FM Ltd
02-Mar-23,Services and Legal Expenses,£576.00,Redacted
23-Mar-23,Cleaning and Domestic Supplies,£575.59, Arrow County Supplies 
02-Mar-23,Payment for Services,£574.34,Sharp Business Systems UK PLC
 09-Mar-23,Vehicle Parts,£573.76,Halliwell Jones Ltd
30-Mar-23,Vehicle Police Equipment,£572.74, Standby RSG UK Ltd 
16-Mar-23, Building Reactive Maintenance ,£572.48,Graham Asset Management Ltd
 09-Mar-23,Electrical Reactive Maintenance,£571.43,BAM FM Ltd
 16-Mar-23,H/W Purchases,£570.00,proAV Limited
 16-Mar-23,Tyres & Tubes,£569.09,ATS Euromaster Ltd
23-Mar-23,Conveyance of Prisoners,£568.80, Gailarde Ltd 
02-Mar-23,Hired Vehicle & Plant,£568.66,Arnold Clark Finance Ltd
30-Mar-23,Hired Vehicle & Plant,£568.65, Arnold Clark Finance Ltd 
23-Mar-23,Payment for Services,£564.00, Police & Crime Commissioner for North Wales 
 16-Mar-23,Electrical Reactive Maintenance,£562.88,BAM FM Ltd
23-Mar-23,Tyres & Tubes,£562.32, Michelin Tyre PLC 
 09-Mar-23,Support Staff-Temporary Staff Wages,£560.98,Reed Specialist Recruitment Ltd
 09-Mar-23,Support Staff-Temporary Staff Wages,£560.98,Reed Specialist Recruitment Ltd
 16-Mar-23,Support Staff-Temporary Staff Wages,£560.98,Reed Specialist Recruitment Ltd
23-Mar-23,Support Staff-Temporary Staff Wages,£560.98, Reed Specialist Recruitment Ltd 
30-Mar-23,Vehicle Parts,£560.58, Halliwell Jones Ltd 
 09-Mar-23,Printing Stationery & Office Exps.,£560.47,Total Merchandise Limited
 16-Mar-23,Building Reactive Maintenance,£560.27,Graham Asset Management Ltd
 16-Mar-23,Operational Equipment,£560.16,Redacted
 16-Mar-23,Catering Service,£558.53,BFS Group Limited t/a Bidvest Foodservice
 09-Mar-23,Electrical Reactive Maintenance,£557.04,BAM FM Ltd
02-Mar-23,Vehicle Repairs,£557.00,A P Fleet Services Ltd
30-Mar-23,Vehicle Crash Repairs,£555.95, National Windscreens (J Huggins & Son Ltd) 
 09-Mar-23,Forensic Fees - General,£555.60,Redacted
 23-Mar-23,Mechanical Reactive Maintenance,£555.28,BAM FM Ltd
23-Mar-23,Locksmith Reactive Maintenance,£554.67, J.G. Eckersall 
02-Mar-23,Comp. Consumeables,£554.26,XMA Limited
 16-Mar-23,Building Reactive Maintenance,£553.60,Graham Asset Management Ltd
23-Mar-23,Comp. Consumeables,£553.32, Brunswick Computers Ltd 
30-Mar-23,Vehicle Parts,£552.61, Robins & Day Parts North West 
23-Mar-23,Waste Disposal,£552.24, Citron Hygiene UK LLtd 
 16-Mar-23,Training Course Fees,£550.00,West Midlands Police
 16-Mar-23,Training Course Fees,£548.64,Arco Limited
 09-Mar-23,Support Staff-Temporary Staff Wages,£548.10,Hays Specialist Recruitment Ltd
16-Mar-23,Data Line Rentals,£546.80, Virgin Media Business (80352128) 
 16-Mar-23,Building Reactive Maintenance,£546.76,Graham Asset Management Ltd
 09-Mar-23,Vehicle Parts,£545.04,eStar Truck and Van Ltd
 09-Mar-23,Payment for Services,£544.11,Redacted
09-Mar-23,Stable Requirements,£544.00,Redacted
30-Mar-23,Building Reactive Maintenance,£543.84, Graham Asset Management Ltd 
 09-Mar-23,Vehicle Repairs,£543.00,Halliwell Jones Ltd
 09-Mar-23,Consultants Fees,£542.20,Wirral MBC
09-Mar-23,Electrical Reactive Maintenance,£542.12, BAM FM Ltd 
16-Mar-23,Tyres & Tubes,£540.53, Michelin Tyre PLC 
02-Mar-23,Conveyance of Prisoners,£540.00,Charles Fellows Supplies Ltd
30-Mar-23,Technical Equipment,£538.28, Redacted 
23-Mar-23,Vehicle Parts,£536.27, Halliwell Jones Ltd 
23-Mar-23,Consumables,£535.78, T & P Williams Ltd T/a Autosmart 
30-Mar-23,Garage Equipment,£535.78, Redacted 
02-Mar-23,Support Staff-Temporary Staff Wages,£535.46,Reed Specialist Recruitment Ltd
09-Mar-23, Mechanical Reactive Maintenance ,£534.38,BAM FM Ltd
 16-Mar-23,Electrical Reactive Maintenance,£532.30,BAM FM Ltd
 23-Mar-23,Printing Stationery & Office Exps.,£531.90,ACS Business Supplies Ltd
30-Mar-23,Building Reactive Maintenance,£531.84, Graham Asset Management Ltd 
23-Mar-23,Intermediary Costs,£530.46, Redacted 
23-Mar-23,Hired Vehicle & Plant,£530.40, Arnold Clark Finance Ltd 
22-Mar-23,Direct Transport Costs,£530.36,Allstar
 16-Mar-23,Mechanical Reactive Maintenance,£530.26,BAM FM Ltd
23-Mar-23,Cleaning and Domestic Supplies,£530.12, Arrow County Supplies 
30-Mar-23,Vehicle Parts,£529.36, Halliwell Jones Ltd 
23-Mar-23,Firearms,£529.20,Redacted
 16-Mar-23,Uniform and Clothing,£529.04,Redacted
 16-Mar-23,Payment for Services,£528.48,Redacted
30-Mar-23,Hired Vehicle & Plant,£528.47, Arnold Clark Finance Ltd 
 09-Mar-23,Mechanical Reactive Maintenance,£528.00,BAM FM Ltd
30-Mar-23,Electrical Customer Spend,£527.14, Redacted 
02-Mar-23,Hired Vehicle & Plant,£527.00,Arnold Clark Finance Ltd
02-Mar-23,Vehicle Parts,£525.64,eStar Truck and Van Ltd
16-Mar-23,Vehicle Parts,£525.64, eStar Truck and Van Ltd 
 16-Mar-23,Vehicle Parts,£525.64,eStar Truck and Van Ltd
23-Mar-23,Capital Asset Clearing A/C Plant & Equipment,£525.60, Softcat Plc 
 16-Mar-23,Vehicle Parts,£525.16,Halliwell Jones Ltd
 09-Mar-23,Stable Requirements,£525.00,Redacted
 16-Mar-23,Hired Vehicle & Plant,£524.78,Arnold Clark Finance Ltd
02-Mar-23,Event Costs,£523.41,Jockey Club Racecourses Limited
02-Mar-23,Building Reactive Maintenance,£523.26,Lucion Environmental Ltd
 16-Mar-23,Forensic Fees - General,£523.20,Redacted
30-Mar-23,Vehicle Parts,£523.02, Robins & Day Parts North West 
 16-Mar-23,Payments to Other Police Authorities,£522.98,Police and Crime Commissioner For Cumbria
 16-Mar-23,Forensic Fees - General,£522.00,Redacted
 23-Mar-23,Mechanical Reactive Maintenance,£520.08,BAM FM Ltd
 16-Mar-23,Building Reactive Maintenance,£517.10,Graham Asset Management Ltd
 16-Mar-23,Printing Stationery & Office Exps.,£516.00,Redacted
 16-Mar-23,Technical Equipment,£516.00,Redacted
 09-Mar-23,Hired Vehicle & Plant,£515.09,Arnold Clark Finance Ltd
23-Mar-23,Hired Vehicle & Plant,£515.09, Arnold Clark Finance Ltd 
22-Mar-23,Direct Transport Costs,£515.07,Allstar
 09-Mar-23,Electrical Reactive Maintenance,£514.80,BAM FM Ltd
 09-Mar-23,Electrical Reactive Maintenance,£514.80,BAM FM Ltd
09-Mar-23,Mechanical Reactive Maintenance,£514.80, BAM FM Ltd 
30-Mar-23,Uniform and Clothing,£514.57, Arco Limited 
30-Mar-23,Vehicle Parts,£512.16, Halliwell Jones Ltd 
23-Mar-23,Protective Clothing,£511.13, RS Components 
02-Mar-23,Cleaning and Domestic Supplies,£511.10,Arrow County Supplies
02-Mar-23,Rents,£510.00,Rainford Parish Council
23-Mar-23,Rents,£510.00, Rainford Parish Council 
09-Mar-23,Electrical Reactive Maintenance,£509.40, BAM FM Ltd 
02-Mar-23,Vehicle Parts,£508.75,Euro Car Parts Ltd - Liverpool
 16-Mar-23,Mechanical Reactive Maintenance,£506.88,BAM FM Ltd
 16-Mar-23,Mechanical Reactive Maintenance,£506.88,BAM FM Ltd
02-Mar-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
02-Mar-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
02-Mar-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
02-Mar-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
02-Mar-23,Hired Vehicle & Plant,£506.69, Arnold Clark Finance Ltd 
02-Mar-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
02-Mar-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
02-Mar-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
02-Mar-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
02-Mar-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
02-Mar-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
02-Mar-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
02-Mar-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
02-Mar-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
02-Mar-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
02-Mar-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
