Payment Date,Description,Gross Amount,Supplier Name
 26-Jan-23,Vehicle Crash Repairs,£740.92,Robins & Day Parts North West
 12-Jan-23,Vehicle Repairs,£740.80,Redacted
 12-Jan-23,Support Staff-Temporary Staff Wages,£738.24,Reed Specialist Recruitment Ltd
 05-Jan-23,Hired Vehicle & Plant,£737.18,Redacted
 19-Jan-23,Hired Vehicle & Plant,£737.18,Redacted
 19-Jan-23,Cleaning and Domestic Supplies,£736.21,Medimark Scientific Ltd
 05-Jan-23,Support Staff-Temporary Staff Wages,£732.34,Hays Specialist Recruitment Ltd
 12-Jan-23,Support Staff-Temporary Staff Wages,£731.05,Reed Specialist Recruitment Ltd
 05-Jan-23,Vehicle Crash Repairs,£730.34,Robins & Day Parts North West
 05-Jan-23,Support Staff-Temporary Staff Wages,£726.90,Reed Specialist Recruitment Ltd
 05-Jan-23,Vehicle Crash Repairs,£726.00,Redacted
 05-Jan-23,Temp Staff Expenses,£723.71,Reed Specialist Recruitment Ltd
 05-Jan-23,Vehicle Parts,£722.62,Liverpool TPS (108631)
 12-Jan-23,Support Staff-Temporary Staff Wages,£721.02,Reed Specialist Recruitment Ltd
 12-Jan-23,Support Staff-Temporary Staff Wages,£721.02,Reed Specialist Recruitment Ltd
16-Jan-23, Services and Legal Expenses ,£721.00,HM Courts & Tribunals Service
 12-Jan-23,Building Reactive Maintenance,£720.29,Graham Asset Management Ltd
 12-Jan-23,Payment for Services,£720.00,PCC For Leicestershire
 12-Jan-23,Building Reactive Maintenance,£720.00,Redacted
 12-Jan-23,Building Reactive Maintenance,£720.00,Redacted
 26-Jan-23,Payment for Services,£720.00,Redacted
 19-Jan-23,Support Staff-Temporary Staff Wages,£718.29,Reed Specialist Recruitment Ltd
 05-Jan-23,Cleaning Equipment,£717.36,Arrow County Supplies
 05-Jan-23,Cleaning and Domestic Supplies,£717.36,Arrow County Supplies
 05-Jan-23,Cleaning and Domestic Supplies,£717.36,Arrow County Supplies
 05-Jan-23,Cleaning and Domestic Supplies,£717.36,Arrow County Supplies
 05-Jan-23,Cleaning and Domestic Supplies,£717.36,Arrow County Supplies
 19-Jan-23,Training Course Fees,£716.40,IGPP Limited
 12-Jan-23,Support Staff-Temporary Staff Wages,£715.82,Hays Specialist Recruitment Ltd
 05-Jan-23,Vehicle Modifications,£714.22,Redacted
 12-Jan-23,Vehicle Repairs,£714.22,Redacted
 05-Jan-23,Vehicle Repairs,£714.00,Freight Transport Association Ltd ( 27664)
 05-Jan-23,Medical Equipment,£714.00,Breeze Academy Limited
 12-Jan-23,Forensic Fees - General,£713.76,Redacted
12-Jan-23,Printing Stationery & Office Exps.,£709.20, ACS Business Supplies Ltd 
 12-Jan-23,Support Staff-Temporary Staff Wages,£707.43,Reed Specialist Recruitment Ltd
 12-Jan-23,Support Staff-Temporary Staff Wages,£706.54,Reed Specialist Recruitment Ltd
 05-Jan-23,Support Staff-Temporary Staff Wages,£705.82,Hays Specialist Recruitment Ltd
 12-Jan-23,Support Staff-Temporary Staff Wages,£704.06,Reed Specialist Recruitment Ltd
 05-Jan-23,Vehicle Repairs,£702.00,Top Gear Transmissions Liverpool Ltd
 05-Jan-23,Forensic Fees - General,£700.92,Redacted
 05-Jan-23,Support Staff-Temporary Staff Wages,£700.80,Reed Specialist Recruitment Ltd
 05-Jan-23,Support Staff-Temporary Staff Wages,£698.63,Hays Specialist Recruitment Ltd
 12-Jan-23,Forensic Fees - General,£697.74,Redacted
 05-Jan-23,Support Staff-Temporary Staff Wages,£697.56,Hays Specialist Recruitment Ltd
 19-Jan-23,Payment for Services,£696.00,Solon Security Ltd
 05-Jan-23,Support Staff-Temporary Staff Wages,£693.24,Reed Specialist Recruitment Ltd
 12-Jan-23,Training Course Fees,£690.00,National Crime Agency (NCA)
 19-Jan-23,Forensic Fees - General,£690.00,Redacted
 12-Jan-23,Catering Service,£689.18,BFS Group Limited t/a Bidvest Foodservice
 05-Jan-23,Support Staff-Temporary Staff Wages,£684.60,Hays Specialist Recruitment Ltd
 05-Jan-23,Vehicle Parts,£681.90,Ford Motor Company T/A Ford Parts Plus
 12-Jan-23,Support Staff-Temporary Staff Wages,£680.42,Hays Specialist Recruitment Ltd
 19-Jan-23,Vehicle Repairs,£679.85,Swansway Garages Ltd t/a Swansway Chester Peugeot
 05-Jan-23,Support Staff-Temporary Staff Wages,£678.54,Reed Specialist Recruitment Ltd
 05-Jan-23,Support Staff-Temporary Staff Wages,£678.54,Reed Specialist Recruitment Ltd
 12-Jan-23,Support Staff-Temporary Staff Wages,£672.34,Reed Specialist Recruitment Ltd
 26-Jan-23,Waste Disposal,£672.00,Barrys Skip Hire
 05-Jan-23,Support Staff-Temporary Staff Wages,£671.27,Reed Specialist Recruitment Ltd
 12-Jan-23,Support Staff-Temporary Staff Wages,£671.27,Reed Specialist Recruitment Ltd
 26-Jan-23,H/W Purchases,£670.04,Dell Corporation Ltd
 05-Jan-23,Cleaning Equipment,£667.08,Citron Hygiene UK LLtd
 19-Jan-23,Support Staff-Temporary Staff Wages,£666.89,Reed Specialist Recruitment Ltd
 05-Jan-23,Temp Staff Overtime,£666.64,Reed Specialist Recruitment Ltd
11-Jan-23, Direct Transport Costs ,£666.14,Allstar
 26-Jan-23,Consultants Fees,£664.62,Experian Ltd
 19-Jan-23,Vehicle Repairs,£664.61,Swansway Garages Ltd t/a Swansway Chester Peugeot
 12-Jan-23,Vehicle Parts,£663.26,Robins & Day Parts North West
 12-Jan-23,Catering Service,£660.90,BFS Group Limited t/a Bidvest Foodservice
 12-Jan-23,Consultants Fees,£660.00,Emotionally Wealthy People Freyja Theaker
 19-Jan-23,Printing Stationery & Office Exps.,£660.00,C. Atkinson Ltd
 19-Jan-23,Support Staff-Temporary Staff Wages,£658.25,Reed Specialist Recruitment Ltd
 12-Jan-23,Building Reactive Maintenance,£657.06,Graham Asset Management Ltd
 05-Jan-23,Catering Service,£656.25,Trading at the Bluecoat
25-Jan-23, Direct Transport Costs ,£655.31,Allstar
 19-Jan-23,Hired Vehicle & Plant,£654.53,Arnold Clark Finance Ltd
 05-Jan-23,Technical Equipment,£652.80,Redacted
 19-Jan-23,Vehicle Parts,£652.57,eStar Truck and Van Ltd
 26-Jan-23,Comp. Consumeables,£651.60,Canford Audio Limited
 12-Jan-23,Call Charges,£649.99,BT Global Services Solutions
 05-Jan-23,Support Staff-Temporary Staff Wages,£648.96,Hays Specialist Recruitment Ltd
 05-Jan-23,Support Staff-Temporary Staff Wages,£648.96,Hays Specialist Recruitment Ltd
25-Jan-23, Services and Legal Expenses ,£648.59,Allstar
 12-Jan-23,Building Reactive Maintenance,£647.94,Graham Asset Management Ltd
 05-Jan-23,Hired Vehicle & Plant,£646.13,Arnold Clark Finance Ltd
 19-Jan-23,Hired Vehicle & Plant,£646.13,Arnold Clark Finance Ltd
 05-Jan-23,Support Staff-Temporary Staff Wages,£645.26,Reed Specialist Recruitment Ltd
 05-Jan-23,Support Staff-Temporary Staff Wages,£644.49,Reed Specialist Recruitment Ltd
 05-Jan-23,Support Staff-Temporary Staff Wages,£643.88,Hays Specialist Recruitment Ltd
 05-Jan-23,Support Staff-Temporary Staff Wages,£642.82,Hays Specialist Recruitment Ltd
 12-Jan-23,Hired Vehicle & Plant,£640.80,Redacted
 05-Jan-23,Support Staff-Temporary Staff Wages,£640.46,Reed Specialist Recruitment Ltd
 19-Jan-23,Vehicle Parts,£636.82,Hyundai Motor UK Ltd
 05-Jan-23,Garage Equipment,£633.60,Redacted
 19-Jan-23,Hired Vehicle & Plant,£633.60,Redacted
 12-Jan-23,Forensic Fees - General,£633.12,Redacted
 19-Jan-23,Payments to Local Authorities,£631.15,Cooneen At Work Limited
 05-Jan-23, Services and Legal Expenses ,£630.00,Redacted
 26-Jan-23,Uniform and Clothing,£629.76,Earle International
 26-Jan-23,Electrical Reactive Maintenance,£627.86,BAM FM Ltd
 26-Jan-23,Mechanical Reactive Maintenance,£626.62,BAM FM Ltd
 12-Jan-23,Maintenance of Dogs,£624.50,Redacted
 26-Jan-23,Vehicle Repairs,£621.84,Tail Lift Engineering
 26-Jan-23,Uniform and Clothing,£621.24,Michael Lupton Associates Limited
 12-Jan-23,Building Reactive Maintenance,£621.00,Graham Asset Management Ltd
 19-Jan-23,Vehicle Crash Repairs,£620.40,National Windscreens (J Huggins & Son Ltd)
 26-Jan-23,Vehicle Crash Repairs,£620.40,National Windscreens (J Huggins & Son Ltd)
 05-Jan-23,Support Staff-Temporary Staff Wages,£620.04,Hays Specialist Recruitment Ltd
 12-Jan-23,Locksmith Customer Spend,£619.90,J.G. Eckersall
 12-Jan-23,Vehicle Crash Repairs,£619.80,A P Fleet Services Ltd
 19-Jan-23,Support Staff-Temporary Staff Wages,£618.74,Hays Specialist Recruitment Ltd
 12-Jan-23,Hired Vehicle & Plant,£618.58,Arnold Clark Finance Ltd
 12-Jan-23,Hired Vehicle & Plant,£618.58,Arnold Clark Finance Ltd
 19-Jan-23,Hired Vehicle & Plant,£618.58,Arnold Clark Finance Ltd
 19-Jan-23,Forensic Fees - General,£615.82,Redacted
 05-Jan-23,Hired Vehicle & Plant,£615.74,Arnold Clark Finance Ltd
 05-Jan-23,Forensic Fees - General,£613.74,Redacted
 05-Jan-23,Hired Vehicle & Plant,£613.16,Arnold Clark Finance Ltd
 12-Jan-23,Payment for Services,£613.04,Sharp Business Systems UK PLC
 19-Jan-23,Support Staff-Temporary Staff Wages,£607.93,Reed Specialist Recruitment Ltd
 26-Jan-23,Cleaning and Domestic Supplies,£603.84,Arrow County Supplies
 19-Jan-23,Payments to Other Police Authorities,£601.27,Redacted
 12-Jan-23,Vehicle Parts,£600.36,Ford Motor Company T/A Ford Parts Plus
 05-Jan-23,Outsourced Contractors,£600.00,PS Administration Ltd (T/A XPS Administration)
 12-Jan-23,Rents,£600.00,Mason & Partners
 12-Jan-23,Rents,£600.00,Mason & Partners
 12-Jan-23,Rents,£600.00,Mason & Partners
 12-Jan-23,Rents,£600.00,Mason & Partners
 12-Jan-23,Rents,£600.00,Mason & Partners
 12-Jan-23,Forensic Fees - General,£596.35,Redacted
 26-Jan-23,Catering Service,£596.02,BFS Group Limited t/a Bidvest Foodservice
 05-Jan-23,Vehicle Repairs,£594.00,BMC Mechanical LTD
 26-Jan-23,Vehicle Crash Repairs,£593.94,Robins & Day Parts North West
 26-Jan-23,Printing Stationery & Office Exps.,£591.16,ACS Business Supplies Ltd
 05-Jan-23,Support Staff-Temporary Staff Wages,£590.75,Reed Specialist Recruitment Ltd
 05-Jan-23,Support Staff-Temporary Staff Wages,£590.53,Reed Specialist Recruitment Ltd
 05-Jan-23,Support Staff-Temporary Staff Wages,£589.68,Reed Specialist Recruitment Ltd
 05-Jan-23,Support Staff-Temporary Staff Wages,£589.68,Reed Specialist Recruitment Ltd
 05-Jan-23,Event Costs,£589.50,Creative Photography
 05-Jan-23,Forensic Fees - General,£589.20,Redacted
 05-Jan-23,Support Staff-Temporary Staff Wages,£589.13,Hays Specialist Recruitment Ltd
 05-Jan-23,Support Staff-Temporary Staff Wages,£589.13,Hays Specialist Recruitment Ltd
 05-Jan-23,Support Staff-Temporary Staff Wages,£589.13,Hays Specialist Recruitment Ltd
 12-Jan-23,Support Staff-Temporary Staff Wages,£588.02,Reed Specialist Recruitment Ltd
 12-Jan-23,Catering Service,£587.18,BFS Group Limited t/a Bidvest Foodservice
 19-Jan-23,Building Reactive Maintenance,£586.22,Graham Asset Management Ltd
 05-Jan-23,Support Staff-Temporary Staff Wages,£585.62,Hays Specialist Recruitment Ltd
 19-Jan-23,Support Staff-Temporary Staff Wages,£585.62,Hays Specialist Recruitment Ltd
 19-Jan-23,Tyres & Tubes,£584.50,Michelin Tyre PLC
 26-Jan-23,Electrical Reactive Maintenance,£584.36,BAM FM Ltd
 26-Jan-23,Vehicle Crash Repairs,£583.58,National Windscreens (J Huggins & Son Ltd)
 19-Jan-23,Support Staff-Temporary Staff Wages,£581.34,Reed Specialist Recruitment Ltd
 26-Jan-23,Support Staff-Temporary Staff Wages,£577.52,Reed Specialist Recruitment Ltd
05-Jan-23,Support Staff-Temporary Staff Wages,£576.51, Reed Specialist Recruitment Ltd 
 12-Jan-23,S/W Licences,£576.28,Softcat Ltd
 05-Jan-23,Support Staff-Temporary Staff Wages,£573.30,Hays Specialist Recruitment Ltd
 05-Jan-23,Support Staff-Temporary Staff Wages,£573.30,Hays Specialist Recruitment Ltd
 05-Jan-23,Support Staff-Temporary Staff Wages,£572.04,Hays Specialist Recruitment Ltd
 12-Jan-23,Vehicle Parts,£571.88,Robins & Day Parts North West
 12-Jan-23,Support Staff-Temporary Staff Wages,£571.70,Reed Specialist Recruitment Ltd
 26-Jan-23,Electrical Reactive Maintenance,£571.63,BAM FM Ltd
 05-Jan-23,Support Staff-Temporary Staff Wages,£571.45,Reed Specialist Recruitment Ltd
 19-Jan-23,Electrical Reactive Maintenance,£570.24,Graham Asset Management Ltd
 12-Jan-23,Payment for Services,£569.70,Sharp Business Systems UK PLC
 26-Jan-23,Payment for Services,£569.65,Iron Mountain (UK) PLC
 12-Jan-23,Cleaning and Domestic Supplies,£568.39,Arrow County Supplies
 19-Jan-23,Building Customer Spend,£568.07,Redacted
 12-Jan-23,Comp. Operations,£565.66,Softcat Ltd
 19-Jan-23, Services and Legal Expenses ,£565.00,Friends of Lyme & Wood
 05-Jan-23,Protective Clothing,£563.30,Derby Unitex Limited
 12-Jan-23,Support Staff-Temporary Staff Wages,£563.01,Reed Specialist Recruitment Ltd
 19-Jan-23,Technical Equipment,£562.66,Redacted
 05-Jan-23,Vehicle Parts,£562.60,Robins & Day Parts North West
 19-Jan-23,Intermediary Costs,£562.20,Redacted
 26-Jan-23,Electrical Reactive Maintenance,£559.26,BAM FM Ltd
 26-Jan-23,Operational Equipment,£558.96,Redacted
 12-Jan-23,Support Staff-Temporary Staff Wages,£558.64,Reed Specialist Recruitment Ltd
 05-Jan-23,Uniform and Clothing,£557.04,Yaffy Protective Clothing (Part of Mi Hub Ltd)
 05-Jan-23,Support Staff-Temporary Staff Wages,£556.92,Hays Specialist Recruitment Ltd
 12-Jan-23,Building Reactive Maintenance,£556.37,Graham Asset Management Ltd
 19-Jan-23,Mechanical Reactive Maintenance,£554.40,Graham Asset Management Ltd
 26-Jan-23,Hired Vehicle & Plant,£552.84,Arnold Clark Finance Ltd
 12-Jan-23,Payment for Services,£552.00,PCC For Leicestershire
 05-Jan-23,Catering Service,£549.88,BFS Group Limited t/a Bidvest Foodservice
 05-Jan-23,Support Staff-Temporary Staff Wages,£548.18,Reed Specialist Recruitment Ltd
 12-Jan-23,Firearms,£546.24,Redacted
 19-Jan-23,Vehicle Parts,£546.18,eStar Truck and Van Ltd
 05-Jan-23,Vehicle Parts,£543.90,Ford Motor Company T/A Ford Parts Plus
04-Jan-23, Direct Transport Costs ,£542.45,Allstar
 12-Jan-23,Vehicle Parts,£539.40,LVW Group Ltd T/A Moparts
 26-Jan-23,Electrical Reactive Maintenance,£539.17,BAM FM Ltd
 12-Jan-23,Building Reactive Maintenance,£538.64,Graham Asset Management Ltd
 12-Jan-23,Electrical Reactive Maintenance,£537.90,Graham Asset Management Ltd
 26-Jan-23,Mechanical Reactive Maintenance,£536.64,BAM FM Ltd
 05-Jan-23,Rates,£536.00,Sefton MBC (Rates Account) 93226667
 26-Jan-23,Mechanical Reactive Maintenance,£534.60,BAM FM Ltd
 26-Jan-23,Forensic Fees - General,£532.80,Redacted
 19-Jan-23,Support Staff-Temporary Staff Wages,£531.22,Reed Specialist Recruitment Ltd
 12-Jan-23,Consultants Fees,£528.66,Redacted
 12-Jan-23,Printing Stationery & Office Exps.,£528.00,ACS Business Supplies Ltd
 12-Jan-23,Cleaning and Domestic Supplies,£528.00,Eco Hygiene Care Limited
 19-Jan-23,Forensic Fees - General,£528.00,Redacted
 12-Jan-23,Batteries,£527.04,Euro Car Parts Ltd - Liverpool
18-Jan-23, Direct Transport Costs ,£525.95,Allstar
 05-Jan-23,Support Staff-Temporary Staff Wages,£522.67,Reed Specialist Recruitment Ltd
 12-Jan-23,Support Staff-Temporary Staff Wages,£522.67,Reed Specialist Recruitment Ltd
 19-Jan-23,Support Staff-Temporary Staff Wages,£522.67,Reed Specialist Recruitment Ltd
 26-Jan-23,Support Staff-Temporary Staff Wages,£522.67,Reed Specialist Recruitment Ltd
 26-Jan-23,Support Staff-Temporary Staff Wages,£521.62,Reed Specialist Recruitment Ltd
 05-Jan-23,Support Staff-Temporary Staff Wages,£519.97,Reed Specialist Recruitment Ltd
 05-Jan-23,Support Staff-Temporary Staff Wages,£519.17,Hays Specialist Recruitment Ltd
 05-Jan-23,Support Staff-Temporary Staff Wages,£519.17,Hays Specialist Recruitment Ltd
 05-Jan-23,Support Staff-Temporary Staff Wages,£519.17,Hays Specialist Recruitment Ltd
 12-Jan-23,Building Reactive Maintenance,£518.92,Graham Asset Management Ltd
 26-Jan-23,Mechanical Reactive Maintenance,£518.77,BAM FM Ltd
 26-Jan-23,Electricity General Tariffs,£518.40,EDF Energy Customer Field Services
 26-Jan-23,Uniform and Clothing,£517.16,Outfit Inernational A/S
 12-Jan-23,Forensic Fees - General,£516.84,Redacted
 19-Jan-23,Hired Vehicle & Plant,£515.09,Arnold Clark Finance Ltd
 19-Jan-23,Hired Vehicle & Plant,£515.09,Arnold Clark Finance Ltd
 26-Jan-23,Hired Vehicle & Plant,£515.09,Arnold Clark Finance Ltd
 26-Jan-23,Hired Vehicle & Plant,£515.09,Arnold Clark Finance Ltd
 19-Jan-23,Building Reactive Maintenance,£514.90,Graham Asset Management Ltd
05-Jan-23,Payment for Services,£514.80, Print Media Ltd 
 26-Jan-23,Uniform and Clothing,£514.80,Tailored Image Limited
 05-Jan-23,Comp. Consumeables,£513.60,PMD Magnetics
 05-Jan-23,Support Staff-Temporary Staff Wages,£511.07,Reed Specialist Recruitment Ltd
 05-Jan-23,Support Staff-Temporary Staff Wages,£510.85,Reed Specialist Recruitment Ltd
 12-Jan-23,Building Reactive Maintenance,£510.30,Graham Asset Management Ltd
 12-Jan-23,Catering Service,£510.24,BFS Group Limited t/a Bidvest Foodservice
 19-Jan-23,Vehicle Repairs,£510.17,Swansway Garages Ltd t/a Swansway Chester Peugeot
 12-Jan-23,Rents,£510.00,Rainford Parish Council
 19-Jan-23,Rents,£510.00,Rainford Parish Council
 12-Jan-23,Catering Service,£509.29,BFS Group Limited t/a Bidvest Foodservice
 12-Jan-23,Tyres & Tubes,£508.03,ATS Euromaster Ltd
 05-Jan-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 05-Jan-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 05-Jan-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
05-Jan-23,Hired Vehicle & Plant,£506.69, Arnold Clark Finance Ltd 
 05-Jan-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 05-Jan-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 05-Jan-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 05-Jan-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 05-Jan-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 05-Jan-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 05-Jan-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 05-Jan-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 05-Jan-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 05-Jan-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 05-Jan-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 05-Jan-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 05-Jan-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 05-Jan-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 05-Jan-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 05-Jan-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 05-Jan-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 05-Jan-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 12-Jan-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 12-Jan-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 12-Jan-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 12-Jan-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 12-Jan-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 12-Jan-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 12-Jan-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 12-Jan-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 12-Jan-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 12-Jan-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 12-Jan-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 19-Jan-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 19-Jan-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 26-Jan-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 26-Jan-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 26-Jan-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 26-Jan-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 26-Jan-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 26-Jan-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 26-Jan-23,Hired Vehicle & Plant,£506.69,Arnold Clark Finance Ltd
 26-Jan-23,Mechanical Reactive Maintenance,£504.68,BAM FM Ltd
 05-Jan-23,Vehicle Parts,£504.43,eStar Truck and Van Ltd
 19-Jan-23,Vehicle Parts,£504.43,eStar Truck and Van Ltd
 12-Jan-23,Building Reactive Maintenance,£503.75,Graham Asset Management Ltd
 12-Jan-23,Building Reactive Maintenance,£502.58,Graham Asset Management Ltd
 12-Jan-23,Support Staff-Temporary Staff Wages,£502.28,Reed Specialist Recruitment Ltd
 12-Jan-23,Vehicle Parts,£501.31,Premier Automotive Ltd (Kia)
 26-Jan-23,Stable Requirements,£500.00,Redacted
