Body Name,Body,Service Area Categorisation,Service Division Categorisation,Responsible Unit,Expenses Type,Detailed Expenses Type,Payment Date,Transaction Number,Payment Amount,Supplier Type,Supplier Name,Supplier Id
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834842,353,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6835011,24.63,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6835011,238,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6835011,353,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6835013,18.82,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6835013,21.81,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6835013,26.29,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6835013,237.37,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6835013,278,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6835013,353,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6835013,24.63,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6835013,238,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6835013,353,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834937,24.63,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834937,238,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834937,353,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834903,26.29,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834903,237.37,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834903,353,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834903,24.63,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834903,238,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834903,353,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834907,23.38,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834907,208,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834907,208,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834907,353,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834960,24.63,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834960,238,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834960,353,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834917,23.38,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834917,208,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834917,706,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834957,8.51,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834957,18.82,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834957,21.81,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834957,197,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834957,237.37,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834957,8.51,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834957,197,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834957,238,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834969,24.63,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834969,73.9,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834969,238,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834969,353,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834944,24.63,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834944,238,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834944,353,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6835009,18.82,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6835009,21.81,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6835009,26.29,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6835009,237.37,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6835009,353,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834916,18.82,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834916,21.81,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834916,26.29,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834916,237.37,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834916,353,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834809,24.63,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834809,238,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834809,353,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834809,23.38,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834809,208,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834809,353,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834820,18.82,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834820,21.81,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834820,26.29,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834820,237.37,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834820,353,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834906,23.38,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834906,208,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834906,353,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834827,8.51,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834827,197,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834827,238,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834825,23.38,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834825,208,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834825,353,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834825,23.38,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834825,208,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834825,353,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834799,-50.43,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834799,-33.91,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834799,-3.76,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834799,26.29,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834799,237.37,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834799,353,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834959,24.63,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834959,238,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834959,353,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834959,18.82,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834959,21.81,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834959,26.29,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834959,237.37,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834959,353,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834995,24.63,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834995,238,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834995,353,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834914,24.63,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834914,238,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834914,353,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834819,24.63,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834819,238,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834819,353,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834858,24.63,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834858,238,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834858,353,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834935,8.51,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834935,197,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834935,238,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834863,24.63,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834863,238,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834863,353,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834867,331.06,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834838,282.88,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834838,282.88,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834829,24.63,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834829,238,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834829,353,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834914,24.63,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834914,238,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834914,353,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834840,18.82,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834840,21.81,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834840,26.29,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
Portsmouth City Council,PCC,Children's and Education Services,Children Looked After,Children's Services and Education,Third Party Payments,Other establishments,26-Feb-25,6834840,237.37,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000000000000
