Supplier,Purpose of Spend,Date,Net Amount,Order Reference,Procurement Code,Type
EDFENERGY CUST PLC,Utilities Gas,23-Sep-24," £3,845.39 ",,,Direct Debit

VIRGIN MEDIA PYMTS,Banking,23-Sep-24," £1,451.90 ",,,Direct Debit

TECHNOGYM,Fitness Instructors,23-Sep-24, £448.80 ,,,Direct Debit

EBS DIRECT DEBITS,Banking,23-Sep-24, £315.41 ,,,Direct Debit

VIP SECURITY (ESSEX) LTD,Security Personnel,24-Sep-24, £604.92 ,PO00046383,SECUR4,Purchase order

TECHNOGYM UK LTD,Software,24-Sep-24, £252.00 ,PO00046384,DIGIT7,Purchase order

Fenn Wright Client Commercial Rent Account,Property Management,24-Sep-24," £15,098.25 ",PO00046386,PROP4,Purchase order

Fenn Wright Client Commercial Rent Account,Property Management,24-Sep-24," £4,581.00 ",PO00046387,PROP4,Purchase order

ASHE GREEN CIVIL ENGINEERS LTD,Car Park Maintenance,24-Sep-24, £380.00 ,PO00046389,CPARK1,Purchase order

CAMBRIDGESHIRE COUNTY COUNCIL,Asbestos Removal,24-Sep-24, £410.00 ,PO00046390,ASBESTOS,Purchase order

SB3 ELECTRICAL SERVICES LTD,Electrical Services,24-Sep-24," £2,660.00 ",PO00046395,BUILD10,Purchase order

TECHNOGYM UK LTD,Digital Consumables,24-Sep-24," £1,979.94 ",PO00046397,DIGIT2,Purchase order

EVENT SOUND AND LIGHT,Performing Arts,24-Sep-24, £560.80 ,PO00046398,PERFORM,Purchase order

Adam & Greenwood Funeral Home,Burial & Cremation,24-Sep-24," £1,564.00 ",PO00046399,CREM4,Purchase order

JOHN FINCH PARTNERSHIP LTD,Property Maintenance,24-Sep-24," £1,733.75 ",PO00046401,PROP3,Purchase order

BEVAN BRITTAN LLP,Legal Advocacy,24-Sep-24," £2,605.76 ",PO00046402,LEGAL1,Purchase order

ALL BMS SYSTEMS LTD,Building Repairs,24-Sep-24," £1,017.88 ",PO00046403,BUILD07,Purchase order

ALL BMS SYSTEMS LTD,Building Repairs,24-Sep-24, £450.00 ,PO00046405,BUILD07,Purchase order

DUNMOW WASTE MANAGEMENT,Waste Disposal Services,24-Sep-24, £583.00 ,PO00046406,WASTE2,Purchase order

New Hope Rentals,Homelessness Provision,24-Sep-24," £1,120.00 ",PO00046408,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,24-Sep-24, £840.00 ,PO00046409,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,24-Sep-24, £840.00 ,PO00046410,HOMEPROV,Purchase order

DRIVER HIRE NATIONWIDE,Temporary Staff,24-Sep-24," £1,778.00 ",PO00046412,HR2,Purchase order

DRIVER HIRE NATIONWIDE,Temporary Staff,24-Sep-24," £1,778.00 ",PO00046413,HR2,Purchase order

DRIVER HIRE NATIONWIDE,Temporary Staff,24-Sep-24," £1,778.00 ",PO00046414,HR2,Purchase order

DRIVER HIRE NATIONWIDE,Temporary Staff,24-Sep-24," £1,778.00 ",PO00046415,HR2,Purchase order

LASER ELECTRICAL SERVICES LTD,Building Repairs,24-Sep-24, £587.38 ,PO00046418,BUILD07,Purchase order

M J FENCING LTD,Horticultural Services,24-Sep-24, £420.00 ,PO00046419,HORT7,Purchase order

CHELMSFORD AUTO ELECTRIC LTD,Vehicles Parts,24-Sep-24, £296.00 ,PO00046423,VEHIC7,Purchase order

DENNIS EAGLE LTD,Vehicle Maintenance,24-Sep-24, £298.57 ,PO00046427,VEHIC8,Purchase order

DENNIS EAGLE LTD,Vehicle Maintenance,24-Sep-24, £587.13 ,PO00046428,VEHIC8,Purchase order

New Hope Rentals,Homelessness Provision,24-Sep-24, £840.00 ,PO00046430,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,24-Sep-24, £840.00 ,PO00046431,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,24-Sep-24, £420.00 ,PO00046432,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,24-Sep-24, £420.00 ,PO00046433,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,24-Sep-24, £420.00 ,PO00046434,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,24-Sep-24, £420.00 ,PO00046435,HOMEPROV,Purchase order

WiFi Wars Ltd,Performing Arts,24-Sep-24, £690.49 ,PO00046436,PERFORM,Purchase order

,EURO CAR PARTS TAMWORTH,24-Sep-24, £260.99 ,,,Procurement card

,TRAVELODG TRAVELODGE,24-Sep-24, £266.92 ,,,Procurement card

,TRAVELODG TRAVELODGE,24-Sep-24, £273.57 ,,,Procurement card

,TRAVELODG TRAVELODGE,24-Sep-24, £274.51 ,,,Procurement card

,TRAVELODG TRAVELODGE,24-Sep-24, £321.06 ,,,Procurement card

,TRAVELODG TRAVELODGE,24-Sep-24, £330.56 ,,,Procurement card

,CIPFA - Subscription 2024,24-Sep-24, £380.00 ,,,Procurement card

,SHELTER TRADING LTD LONDON,24-Sep-24, £504.00 ,,,Procurement card

,PAT Tester,24-Sep-24, £672.72 ,,,Procurement card

,POSTURITE LTD specialist chair for staff member,24-Sep-24," £1,177.39 ",,,Procurement card

BOOKER LTD,Bar Stock,24-Sep-24, £910.57 ,,,Direct Debit

VIP SECURITY (ESSEX) LTD,Temporary Staff,25-Sep-24, £275.25 ,PO00046439,HR2,Purchase order

ETC Sports Surfaces Limited,Sports Pitches,25-Sep-24, £750.00 ,PO00046440,SPORT1,Purchase order

REDACTED,Temporary Staff,25-Sep-24, £263.00 ,PO00046444,HR2,Purchase order

New Hope Rentals,Homelessness Provision,25-Sep-24, £420.00 ,PO00046445,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,25-Sep-24, £840.00 ,PO00046446,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,25-Sep-24, £840.00 ,PO00046447,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,25-Sep-24, £840.00 ,PO00046448,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,25-Sep-24, £840.00 ,PO00046449,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,25-Sep-24, £840.00 ,PO00046450,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,25-Sep-24, £840.00 ,PO00046451,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,25-Sep-24, £840.00 ,PO00046452,HOMEPROV,Purchase order

GRANART MEMORIALS,Crematorium Equipment,25-Sep-24, £422.00 ,PO00046453,CREM1,Purchase order

AVALON PROMOTIONS LTD,Performing Arts,25-Sep-24, £449.38 ,PO00046460,PERFORM,Purchase order

DENNIS EAGLE LTD,Vehicles Parts,25-Sep-24, £476.94 ,PO00046463,VEHIC7,Purchase order

DENNIS EAGLE LTD,Vehicles Parts,25-Sep-24, £764.02 ,PO00046465,VEHIC7,Purchase order

DIAL A JET DRAINAGE LTD,Building Repairs,25-Sep-24, £264.00 ,PO00046467,BUILD07,Purchase order

The Lockfather limited,Building Repairs,25-Sep-24, £750.01 ,PO00046468,BUILD07,Purchase order

New Hope Rentals,Homelessness Provision,25-Sep-24, £420.00 ,PO00046470,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,25-Sep-24, £420.00 ,PO00046471,HOMEPROV,Purchase order

The Rent Guarantee Company Ltd,Homelessness Provision,25-Sep-24," £3,511.60 ",PO00046472,HOMEPROV,Purchase order

ESSEX COUNTY COUNCIL,Legal Advice,25-Sep-24, £387.00 ,PO00046474,LEGAL4,Purchase order

LDN Comedy Ltd,Performing Arts,25-Sep-24," £1,960.96 ",PO00046476,PERFORM,Purchase order

JOHN WILSON PRODUCTIONS LTD,Performing Arts,25-Sep-24," £6,023.69 ",PO00046477,PERFORM,Purchase order

SWIM ENGLAND,Trophies & Awards,25-Sep-24, £546.00 ,PO00046482,SPORT5,Purchase order

REDACTED,Legal Advocacy,25-Sep-24," £2,400.00 ",PO00046484,LEGAL1,Purchase order

JIGGINS ENVIRONMENTAL LTD,Property Management,25-Sep-24," £3,182.00 ",PO00046485,PROP4,Purchase order

WAVENET LIMITED,Telecoms,25-Sep-24," £6,856.62 ",,,Direct Debit

WAVENET LIMITED,Telecoms,25-Sep-24," £3,596.86 ",,,Direct Debit

Adam & Greenwood Funeral Home,Burial & Cremation,26-Sep-24," £1,482.00 ",PO00046486,CREM4,Purchase order

PROPERTY STOP,Homelessness Provision,26-Sep-24," £28,630.00 ",PO00046487,HOMEPROV,Purchase order

PROPERTY STOP,Homelessness Provision,26-Sep-24," £28,280.00 ",PO00046488,HOMEPROV,Purchase order

D T TRUCKS LIMITED,Vehicle Maintenance,26-Sep-24," £1,164.63 ",PO00046492,VEHIC8,Purchase order

SIEMENS ENERGY SERVICES LTD,Electricity (Utility),26-Sep-24, £971.97 ,PO00046493,ELEC,Purchase order

FISK FIRE MAINTENANCE LIMITED,Building Repairs,26-Sep-24, £437.01 ,PO00046499,BUILD07,Purchase order

OMEGA CITYLIFTS SERVICES LTD,Building Repairs,26-Sep-24, £292.00 ,PO00046501,BUILD07,Purchase order

KEYCRAFT,Museums & Galleries,26-Sep-24," £1,416.92 ",PO00046506,MUSEUM,Purchase order

I-SEE ACCESS SOLUTIONS,Building Repairs,26-Sep-24, £260.00 ,PO00046508,BUILD07,Purchase order

BADDOW ROAD SUPPLIES LTD,PPE Safety Footwear,26-Sep-24, £371.90 ,PO00046509,PPE2,Purchase order

Rock Solid Group Ltd,Performing Arts,26-Sep-24," £1,480.00 ",PO00046511,PERFORM,Purchase order

NATIVE PROMOTIONS,Performing Arts,26-Sep-24, £397.50 ,PO00046513,PERFORM,Purchase order

THE AUDIENCE AGENCY,Software,26-Sep-24," £2,400.00 ",PO00046516,LICENCE,Purchase order

EDFENERGY CUST PLC,Utilities Gas,26-Sep-24," £111,630.79 ",,,Direct Debit

ALLPAY INVOICE,Banking,26-Sep-24," £2,149.80 ",,,Direct Debit

BARCLAYCARD,Banking,26-Sep-24," £1,500.00 ",,,Direct Debit

ROYAL MAIL WEST TE,,26-Sep-24, £250.00 ,,,Direct Debit

SURFACE PERFORMANCE LTD,Testing & Inspection Services,27-Sep-24," £1,800.00 ",PO00046518,ENV4,Purchase order

OMEGA CITYLIFTS SERVICES LTD,Building Repairs,27-Sep-24, £849.63 ,PO00046525,BUILD07,Purchase order

BALM & DAVIES LTD,Building Repairs,27-Sep-24, £812.94 ,PO00046526,BUILD07,Purchase order

MOUNTFIELD SERVICES,DFGS Grant,27-Sep-24," £5,250.00 ",PO00046529,DFGS,Purchase order

ASSOCIATION OF TOWN CENTRE MANAGEMENT,Subscriptions,27-Sep-24, £935.00 ,PO00046530,SUBS,Purchase order

SPECIALIST BATHROOMS & PROPERTY SERVICES LIMITED,DFGS Grant,27-Sep-24," £4,780.00 ",PO00046534,DFGS,Purchase order

NORWELL LAPLEY PRODUCTIONS LTD,Performing Arts,27-Sep-24," £9,379.92 ",PO00046535,PERFORM,Purchase order

LANDMARK INFORMATION GROUP LTD,Subscriptions,27-Sep-24, £250.00 ,PO00046537,SUBS,Purchase order

CHELMSFORD PEST CONTROL,Pest Control,27-Sep-24, £585.00 ,PO00046538,PEST,Purchase order

BRENTWOOD LOCK & SAFE,Security - Equipment,27-Sep-24," £2,334.00 ",PO00046540,SECUR3,Purchase order

ROYAL MAIL,Election Services,27-Sep-24," £11,670.52 ",PO00046541,LEGAL2,Purchase order

DMG OFFICE  LTD,PPE Workwear,27-Sep-24, £483.00 ,PO00046542,PPE1,Purchase order

BRENTWOOD LOCK & SAFE,Security - Equipment,27-Sep-24," £1,044.00 ",PO00046543,SECUR3,Purchase order

LAW ABSOLUTE,Temporary Staff,27-Sep-24," £1,395.00 ",PO00046544,HR2,Purchase order

ADECCO UK LTD,Temporary Staff,27-Sep-24, £839.79 ,PO00046545,HR2,Purchase order

Nickolds Property Management,Homelessness Provision,27-Sep-24," £5,240.00 ",PO00046549,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,27-Sep-24," £5,145.00 ",PO00046550,HOMEPROV,Purchase order

HOUSE OF MARBLES,Museums & Galleries,27-Sep-24," £2,032.70 ",PO00046551,MUSEUM,Purchase order

LES MILLS FITNESS,Fitness Instructors,27-Sep-24," £2,106.00 ",,,Direct Debit

LES MILLS FITNESS,Fitness Instructors,27-Sep-24, £660.00 ,,,Direct Debit

LES MILLS FITNESS,Fitness Instructors,27-Sep-24, £360.00 ,,,Direct Debit

POINT 13 MEDIA,Promotional Advertising,30-Sep-24, £399.00 ,PO00046554,ADVRT1,Purchase order

ESSEX COUNTY COUNCIL,Recruitment Services,30-Sep-24," £1,266.00 ",PO00046556,HR1,Purchase order

WOBURN CHEMICALS,Chemicals,30-Sep-24, £895.60 ,PO00046557,CHEM,Purchase order

BADDOW ROAD SUPPLIES LTD,Street Cleaning Services,30-Sep-24," £2,110.01 ",PO00046564,CLEAN5,Purchase order

6 PUMP COURT CHAMBERS,Legal Advocacy,30-Sep-24," £1,000.00 ",PO00046565,LEGAL1,Purchase order

RED ENTS LTD,Performing Arts,30-Sep-24," £4,393.98 ",PO00046568,PERFORM,Purchase order

S B SKIP HIRE,Waste Disposal Services,30-Sep-24, £720.00 ,PO00046572,WASTE2,Purchase order

VIP SECURITY (ESSEX) LTD,Temporary Staff,30-Sep-24, £275.25 ,PO00046573,HR2,Purchase order

Nickolds Property Management,Homelessness Provision,30-Sep-24," £4,690.00 ",PO00046578,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,30-Sep-24," £4,655.00 ",PO00046579,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,30-Sep-24," £4,095.00 ",PO00046580,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,30-Sep-24," £5,180.00 ",PO00046581,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,30-Sep-24," £4,305.00 ",PO00046582,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,30-Sep-24," £5,670.00 ",PO00046583,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,30-Sep-24," £5,035.00 ",PO00046584,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,30-Sep-24, £560.00 ,PO00046585,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,30-Sep-24, £420.00 ,PO00046586,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,30-Sep-24, £420.00 ,PO00046587,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,30-Sep-24, £420.00 ,PO00046588,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,30-Sep-24, £420.00 ,PO00046589,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,30-Sep-24, £420.00 ,PO00046590,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,30-Sep-24, £420.00 ,PO00046591,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,30-Sep-24, £420.00 ,PO00046592,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,30-Sep-24, £420.00 ,PO00046593,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,30-Sep-24, £420.00 ,PO00046594,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,30-Sep-24, £420.00 ,PO00046595,HOMEPROV,Purchase order

Nickolds Property Management,Homelessness Provision,30-Sep-24," £4,935.00 ",PO00046596,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,30-Sep-24, £420.00 ,PO00046597,HOMEPROV,Purchase order

New Hope Rentals,Homelessness Provision,30-Sep-24, £420.00 ,PO00046598,HOMEPROV,Purchase order

The Rent Guarantee Company Ltd,Homelessness Provision,30-Sep-24," £3,710.00 ",PO00046599,HOMEPROV,Purchase order

BADDOW ROAD SUPPLIES LTD,Recycling Services,30-Sep-24," £4,847.71 ",PO00046600,RECYCL1,Purchase order

New Hall Wine Estate,Performing Arts,30-Sep-24, £668.58 ,PO00046602,PERFORM,Purchase order

VIP SECURITY (ESSEX) LTD,Security Personnel,30-Sep-24, £962.64 ,PO00046605,SECUR4,Purchase order

PLENTY OF THYME,Catering Supplies - Food & Drink,30-Sep-24, £742.50 ,PO00046607,CAT2,Purchase order

CHAMPION SERVICES GROUP,Cleaning Services - External,30-Sep-24," £9,905.39 ",PO00046613,CLEAN2,Purchase order

CHAMPION SERVICES GROUP,Cleaning Services - External,30-Sep-24," £1,430.12 ",PO00046614,CLEAN2,Purchase order

TMP (UK) LTD,Statutory Advertising,30-Sep-24, £353.60 ,PO00046617,ADVRT2,Purchase order

TMP (UK) LTD,Statutory Advertising,30-Sep-24, £382.65 ,PO00046618,ADVRT2,Purchase order

Potter Raper Ltd,Consultancy,30-Sep-24, £850.00 ,PO00046619,CONSULT,Purchase order

Clockwork Soldier Ltd,Museums & Galleries,30-Sep-24, £315.60 ,PO00046620,MUSEUM,Purchase order

THE PUPPET COMPANY,Museums & Galleries,30-Sep-24," £1,701.45 ",PO00046621,MUSEUM,Purchase order

