"Invoices Paid for Factor Suppliers, Sub-Contractors, Trade Suppliers for Westmorland & Furness",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Company,Supplier Number,coded supplier,Supplier Name,Date,System Reference,Directorate Description,Directorate Area,Cost Centre,Cost Centre Description,Expenditure Description,Type of Expenditure,Line Number,Line Amount,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145703,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,540.19,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145704,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,540.19,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145715,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,378.81,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145716,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,378.81,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145717,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,392.84,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145718,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,392.84,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145721,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,589.26,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145722,ADULT SERVICES,OPERATIONS                    ,3317911,18-64 Learning Disability W&F ,HOME CARE SPOT,Revenue,1,645.45,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145723,ADULT SERVICES,OPERATIONS                    ,3317911,18-64 Learning Disability W&F ,HOME CARE SPOT,Revenue,1,645.45,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145724,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,589.26,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145725,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,"1,473.15",
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145726,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,589.26,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145727,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,"1,473.15",
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145728,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,589.26,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145729,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,589.26,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145734,ADULT SERVICES,OPERATIONS                    ,3317111,18-64 South Lakes and Eden    ,HOME CARE SPOT,Revenue,1,392.84,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145735,ADULT SERVICES,OPERATIONS                    ,3317111,18-64 South Lakes and Eden    ,HOME CARE SPOT,Revenue,1,392.84,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145736,ADULT SERVICES,OPERATIONS                    ,3326211,65+ West                      ,HOME CARE SPOT,Revenue,1,294.63,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145737,ADULT SERVICES,OPERATIONS                    ,3326211,65+ West                      ,HOME CARE SPOT,Revenue,1,294.63,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145744,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,441.98,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145745,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,441.98,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145746,ADULT SERVICES,OPERATIONS                    ,3310901,18-64 MENTAL HEALTH           ,HOME CARE SPOT,Revenue,1,441.98,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145747,ADULT SERVICES,OPERATIONS                    ,3310901,18-64 MENTAL HEALTH           ,HOME CARE SPOT,Revenue,1,441.98,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145752,ADULT SERVICES,OPERATIONS                    ,3317111,18-64 South Lakes and Eden    ,HOME CARE SPOT,Revenue,1,378.81,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145753,ADULT SERVICES,OPERATIONS                    ,3317111,18-64 South Lakes and Eden    ,HOME CARE SPOT,Revenue,1,378.81,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145755,ADULT SERVICES,OPERATIONS                    ,3327211,65+ Barrow                    ,HOME CARE SPOT,Revenue,1,252.57,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145759,ADULT SERVICES,OPERATIONS                    ,3327211,65+ Barrow                    ,HOME CARE SPOT,Revenue,1,413.77,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145761,ADULT SERVICES,OPERATIONS                    ,3327211,65+ Barrow                    ,HOME CARE SPOT,Revenue,1,333.48,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145764,ADULT SERVICES,OPERATIONS                    ,3327211,65+ Barrow                    ,HOME CARE SPOT,Revenue,1,252.57,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145765,ADULT SERVICES,OPERATIONS                    ,3327211,65+ Barrow                    ,HOME CARE SPOT,Revenue,1,252.56,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145768,ADULT SERVICES,OPERATIONS                    ,3327211,65+ Barrow                    ,HOME CARE SPOT,Revenue,1,413.77,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145771,ADULT SERVICES,OPERATIONS                    ,3327211,65+ Barrow                    ,HOME CARE SPOT,Revenue,1,333.48,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145774,ADULT SERVICES,OPERATIONS                    ,3327211,65+ Barrow                    ,HOME CARE SPOT,Revenue,1,252.56,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145777,ADULT SERVICES,OPERATIONS                    ,3327211,65+ Barrow                    ,HOME CARE SPOT,Revenue,1,252.57,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145779,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,284.76,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145783,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,809.88,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145785,ADULT SERVICES,OPERATIONS                    ,3317211,18-64 Barrow                  ,HOME CARE SPOT,Revenue,1,338.59,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145786,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,785.68,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145788,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,666.96,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145790,ADULT SERVICES,OPERATIONS                    ,3327211,65+ Barrow                    ,HOME CARE SPOT,Revenue,1,429.80,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145791,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,833.70,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145808,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,311.68,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145809,ADULT SERVICES,OPERATIONS                    ,3320921,65+ SHORT TERM NORTH          ,HOME CARE SPOT,Revenue,1,982.10,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145810,ADULT SERVICES,OPERATIONS                    ,3320941,65+ LONG TERM NORTH           ,HOME CARE SPOT,Revenue,1,392.84,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145815,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,262.03,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145818,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,883.89,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145821,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,343.77,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145825,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,774.15,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145826,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,491.05,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145828,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,250.11,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145831,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,833.70,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145835,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,519.11,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145836,ADULT SERVICES,OPERATIONS                    ,3317111,18-64 South Lakes and Eden    ,HOME CARE SPOT,Revenue,1,297.75,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145837,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,491.05,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145838,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,441.98,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145843,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,294.70,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145845,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,392.84,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145848,ADULT SERVICES,OPERATIONS                    ,3317111,18-64 South Lakes and Eden    ,HOME CARE SPOT,Revenue,1,339.47,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145851,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,266.58,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145852,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,294.63,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145853,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,540.19,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145855,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,917.07,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145860,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,376.18,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145862,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,491.05,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145863,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,289.94,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145865,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,300.93,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145866,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,250.11,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145867,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,505.15,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145868,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,470.48,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145870,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,541.94,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145871,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,841.80,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145872,ADULT SERVICES,OPERATIONS                    ,3327211,65+ Barrow                    ,HOME CARE SPOT,Revenue,1,360.08,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145874,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,"1,333.92",
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145876,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,456.01,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145877,ADULT SERVICES,OPERATIONS                    ,3327211,65+ Barrow                    ,HOME CARE SPOT,Revenue,1,376.18,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145880,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,266.59,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145882,ADULT SERVICES,OPERATIONS                    ,3320961,65+ LONG TERM SOUTH           ,HOME CARE SPOT,Revenue,1,375.20,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145883,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,250.11,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145884,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,451.36,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145886,ADULT SERVICES,OPERATIONS                    ,3317211,18-64 Barrow                  ,HOME CARE SPOT,Revenue,1,891.89,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145889,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,256.10,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145894,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,477.02,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145896,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,375.20,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145899,ADULT SERVICES,OPERATIONS                    ,3327211,65+ Barrow                    ,HOME CARE SPOT,Revenue,1,376.18,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145900,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,294.63,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145901,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,333.48,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145905,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,333.48,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145908,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,250.11,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145909,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,505.15,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145910,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,470.48,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145912,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,541.94,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145913,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,841.80,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145914,ADULT SERVICES,OPERATIONS                    ,3327211,65+ Barrow                    ,HOME CARE SPOT,Revenue,1,360.08,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145916,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,"1,333.92",
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145918,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,456.01,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145919,ADULT SERVICES,OPERATIONS                    ,3327211,65+ Barrow                    ,HOME CARE SPOT,Revenue,1,376.18,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145922,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,266.59,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145924,ADULT SERVICES,OPERATIONS                    ,3320961,65+ LONG TERM SOUTH           ,HOME CARE SPOT,Revenue,1,375.20,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145925,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,250.11,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145926,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,451.36,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145928,ADULT SERVICES,OPERATIONS                    ,3317211,18-64 Barrow                  ,HOME CARE SPOT,Revenue,1,891.89,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145931,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,256.10,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145936,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,477.02,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145938,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,375.20,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145942,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,294.63,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145943,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,333.48,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145947,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,378.84,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145948,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,333.48,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145950,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,250.11,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145951,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,505.15,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145952,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,470.48,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145954,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,541.94,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145955,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,841.80,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145957,ADULT SERVICES,OPERATIONS                    ,3327211,65+ Barrow                    ,HOME CARE SPOT,Revenue,1,360.08,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145958,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,"1,333.92",
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145960,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,456.01,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145961,ADULT SERVICES,OPERATIONS                    ,3327211,65+ Barrow                    ,HOME CARE SPOT,Revenue,1,376.18,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145964,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,266.59,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145966,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,256.10,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145967,ADULT SERVICES,OPERATIONS                    ,3320961,65+ LONG TERM SOUTH           ,HOME CARE SPOT,Revenue,1,375.20,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145968,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,250.11,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145969,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,451.36,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145971,ADULT SERVICES,OPERATIONS                    ,3317211,18-64 Barrow                  ,HOME CARE SPOT,Revenue,1,891.89,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145978,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,477.02,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145980,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,375.20,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145983,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,294.63,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145984,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,333.48,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145988,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,441.98,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145989,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,333.48,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145993,ADULT SERVICES,OPERATIONS                    ,3317111,18-64 South Lakes and Eden    ,HOME CARE SPOT,Revenue,1,343.77,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145995,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,491.05,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145996,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,491.12,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,145999,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,785.68,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146002,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,338.59,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146003,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,413.77,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146004,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,363.28,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146008,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,294.63,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146011,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,301.00,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146014,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,322.72,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146016,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,519.12,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146020,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,392.31,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146021,ADULT SERVICES,OPERATIONS                    ,3327111,65+ South Lakes and Eden      ,HOME CARE SPOT,Revenue,1,338.59,
WF,TS053243    ,TS74753391,ADAM HTT,06/09/2023,146025,ADULT SERVICES,OPERATIONS                    ,3327991,65+ Countywide W&F            ,HOME CARE SPOT,Revenue,1,752.22,
