"Invoices Paid for Direct Payments, Foster/Adoption/Pathway Payments for Westmorland & Furness Council",,,,,,,,,
,,,,,,,,,
company,coded supplier,Date,Directorate Description,Directorate Area,System Reference,Expenditure Description,Type of Expenditure ,Line Number,Line Amount
WF,DP4189755,16/05/2023,COUNTY COST CENTRES,,37121,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,840
WF,DP4259955,16/05/2023,COUNTY COST CENTRES,,37122,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,544
WF,DP4285227,15/05/2023,COUNTY COST CENTRES,,36122,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,467.28
WF,DP4307691,15/05/2023,COUNTY COST CENTRES,,36123,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,312.92
WF,DP4363851,16/05/2023,COUNTY COST CENTRES,,37123,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,282.08
WF,DP4373679,15/05/2023,COUNTY COST CENTRES,,36125,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,400
WF,DP4414395,16/05/2023,COUNTY COST CENTRES,,37124,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,868.24"
WF,DP4424223,15/05/2023,COUNTY COST CENTRES,,36126,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,421.48
WF,DP4490211,16/05/2023,COUNTY COST CENTRES,,37125,INDIVIDUAL SERVICE FUNDS,Revenue,1,"4,669.16"
WF,DP4494423,15/05/2023,COUNTY COST CENTRES,,36127,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,397.24
WF,DP4568835,16/05/2023,COUNTY COST CENTRES,,37127,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,730.28"
WF,DP4577259,16/05/2023,COUNTY COST CENTRES,,37128,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"2,040.00"
WF,DP4648863,16/05/2023,COUNTY COST CENTRES,,37129,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,600
WF,DP4655883,16/05/2023,COUNTY COST CENTRES,,37130,INDIVIDUAL SERVICE FUNDS,Revenue,1,443.36
WF,DP4675539,16/05/2023,COUNTY COST CENTRES,,37132,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,552.28
WF,DP4676943,15/05/2023,COUNTY COST CENTRES,,36128,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,739.44
WF,DP4698003,16/05/2023,COUNTY COST CENTRES,,37133,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,408.00"
