Transaction Number,Service - Fund ,Service  - Function ,Service - Cost Centre,Expense Type ,Expense Description,Supplier Name,Supplier Post Code (first 4 digits),Payment Date,Amount £
131060235,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,15/03/2024,"1,305.00"
130322234,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,13/03/2024,652.50
128692233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,04/03/2024,978.75
133761233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,27/03/2024,"1,631.25"
133760233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,27/03/2024,"1,631.25"
132316233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,20/03/2024,978.75
131378233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,15/03/2024,978.75
130320236,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,13/03/2024,978.75
128657233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,04/03/2024,978.75
133762233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,27/03/2024,"1,305.00"
131372233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,15/03/2024,"1,305.00"
130322236,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,13/03/2024,652.50
129965234,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,08/03/2024,652.50
128689233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,04/03/2024,"1,305.00"
128677233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,04/03/2024,652.50
128693233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,04/03/2024,978.75
128419233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,01/03/2024,978.75
128417233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,01/03/2024,978.75
128688233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,04/03/2024,"1,305.00"
129880234,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,08/03/2024,978.75
129826234,Social Care,Children & Families,Looked After Children Service,3rd Party Payments,Personal Needs,ALPHA24 HEALTHCARE LTD,EC3A,08/03/2024,"1,050.00"
130321233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,13/03/2024,"1,305.00"
130039233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,08/03/2024,978.75
130322240,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,13/03/2024,978.75
131059234,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,15/03/2024,978.75
132536234,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,22/03/2024,978.75
130320239,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,13/03/2024,"1,305.00"
130322238,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,13/03/2024,978.75
129894233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,08/03/2024,978.75
128691233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,04/03/2024,652.50
133759233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,27/03/2024,"1,631.25"
132925233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,22/03/2024,652.50
131376233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,15/03/2024,"1,305.00"
131057234,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,15/03/2024,"1,305.00"
129899233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,08/03/2024,"1,305.00"
128687233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,04/03/2024,"1,305.00"
133823233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,27/03/2024,652.50
133821233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,27/03/2024,978.75
132313233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,20/03/2024,"1,631.25"
132314233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,20/03/2024,"1,305.00"
130321234,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,13/03/2024,"1,305.00"
130321235,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,13/03/2024,"1,305.00"
129860234,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,08/03/2024,978.75
129900233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,08/03/2024,"1,631.25"
132308233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,20/03/2024,652.50
131374233,Disabled Children,Children & Families,DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,15/03/2024,"1,631.25"
129335233,Social Care,Children & Families,Legal Fees,Supplies and Services,Fees,ALPHABIOLABS,WA5 ,08/03/2024,631.75
131698233,Social Care,Children & Families,Legal Fees,Supplies and Services,Fees,ALPHABIOLABS,WA5 ,18/03/2024,552.20
131702233,Social Care,Children & Families,Legal Fees,Supplies and Services,Fees,ALPHABIOLABS,WA5 ,18/03/2024,642.40
129283233,Insurance Team,Finance,Insurance,Supplies and Services,Materials,ALPHATEC SOFTWARE LTD,NN7 ,08/03/2024,"3,665.92"
130318312,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,ALTOGETHER CARE WEYMOUTH CARE HOME,DT4 ,13/03/2024,-518.40
130318312,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,ALTOGETHER CARE WEYMOUTH CARE HOME,DT4 ,13/03/2024,-172.80
130318312,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Nursing Care,ALTOGETHER CARE WEYMOUTH CARE HOME,DT4 ,13/03/2024,"3,017.46"
130318312,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Nursing Care,ALTOGETHER CARE WEYMOUTH CARE HOME,DT4 ,13/03/2024,"1,005.82"
131465234,"Volutary Sector, Equipment and Carers",Adults,Voluntary Sector Adults,3rd Party Payments,Contracts - Social Care,ALZHEIMERS SOCIETY,PL6 ,18/03/2024,"2,433.00"
131111233,Town Centre,"Economy, Growth and Place",Uk shared Properity Fund,Supplies and Services,Services,ALZHEIMERS SOCIETY,PL6 ,15/03/2024,"5,833.33"
131258273,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN3 ,15/03/2024,891.33
131258273,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN3 ,15/03/2024,40.70
129808233,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,REDACTED PERSONAL DATA,SN5 ,13/03/2024,635.25
131263253,High Needs Block,Dedicated Schools Grant (DSG),SEN Resourcing Assessment Panel,Supplies and Services,Services,REDACTED PERSONAL DATA,SN4 ,15/03/2024,"2,461.16"
Corporate Card Transaction,Elections & Democracy,Elections and Democracy,Local Elections,Supplies and Services,Materials,Amazon* 204-8924304-70,,26/03/2024,509.70
Corporate Card Transaction,Social Care,"Children, Families and Community Health Services",Fostering Service Team,Supplies and Services,Materials,Amazon* 204-9930420-68,,26/03/2024,"6,272.06"
Corporate Card Transaction,Social Care,"Children, Families and Community Health Services",Unaccompanied Asylum Seeking Children (UASC),3rd Party Payments,Christmas Payment,Amazon.Co.Uk*4t33x0t05,,21/03/2024,"4,000.00"
132563233,Social Care,Children & Families,Children's Resource and Home Finding Team,3rd Party Payments,Semi Independent,AMEGREEN CHILDREN'S SERVICES LTD,RG7 ,25/03/2024,"13,285.67"
128180234,Responsive Repairs,Repairs,Responsive Repairs,Premises Costs,Repairs - Buildings,AMELIO UTILITIES(GLOU) LTD T/A 3 COUNTIES DRAIN SERVICES,GL1 ,01/03/2024,"2,390.81"
128180234,Responsive Repairs,Repairs,Responsive Repairs,Premises Costs,Repairs - Buildings,AMELIO UTILITIES(GLOU) LTD T/A 3 COUNTIES DRAIN SERVICES,GL1 ,01/03/2024,604.10
128180234,Responsive Repairs,Repairs,Responsive Repairs,Premises Costs,Repairs - Buildings,AMELIO UTILITIES(GLOU) LTD T/A 3 COUNTIES DRAIN SERVICES,GL1 ,01/03/2024,70.30
128180234,Responsive Repairs,Repairs,Responsive Repairs,Premises Costs,Repairs - Buildings,AMELIO UTILITIES(GLOU) LTD T/A 3 COUNTIES DRAIN SERVICES,GL1 ,01/03/2024,176.57
128180234,Responsive Repairs,Repairs,Responsive Repairs,Premises Costs,Repairs - Buildings,AMELIO UTILITIES(GLOU) LTD T/A 3 COUNTIES DRAIN SERVICES,GL1 ,01/03/2024,353.14
128180234,Responsive Repairs,Repairs,Responsive Repairs,Premises Costs,Repairs - Buildings,AMELIO UTILITIES(GLOU) LTD T/A 3 COUNTIES DRAIN SERVICES,GL1 ,01/03/2024,885.29
128180234,Responsive Repairs,Repairs,Responsive Repairs,Premises Costs,Repairs - Buildings,AMELIO UTILITIES(GLOU) LTD T/A 3 COUNTIES DRAIN SERVICES,GL1 ,01/03/2024,387.46
128180234,Responsive Repairs,Repairs,Responsive Repairs,Premises Costs,Repairs - Buildings,AMELIO UTILITIES(GLOU) LTD T/A 3 COUNTIES DRAIN SERVICES,GL1 ,01/03/2024,281.19
128180234,Responsive Repairs,Repairs,Responsive Repairs,Premises Costs,Repairs - Buildings,AMELIO UTILITIES(GLOU) LTD T/A 3 COUNTIES DRAIN SERVICES,GL1 ,01/03/2024,140.60
128180234,Responsive Repairs,Repairs,Responsive Repairs,Premises Costs,Repairs - Buildings,AMELIO UTILITIES(GLOU) LTD T/A 3 COUNTIES DRAIN SERVICES,GL1 ,01/03/2024,317.17
128843233,Routes to Employment,"Education, Inclusion and Skills",Multiply,Supplies and Services,Materials,REDACTED PERSONAL DATA,SN3 ,06/03/2024,570.00
130800233,Routes to Employment,"Education, Inclusion and Skills",Multiply,Supplies and Services,Materials,REDACTED PERSONAL DATA,SN3 ,13/03/2024,90.00
128852233,Routes to Employment,"Education, Inclusion and Skills",Multiply,Supplies and Services,Materials,REDACTED PERSONAL DATA,SN3 ,06/03/2024,720.00
130800233,Routes to Employment,"Education, Inclusion and Skills",Multiply,Supplies and Services,Materials,REDACTED PERSONAL DATA,SN3 ,13/03/2024,480.00
130236343,Highways & Transport,Highways & Transport,Project Delivery,Supplies and Services,Services,AMEY OW LTD,L19 ,11/03/2024,"64,483.85"
130242233,Local Transport Plan Funded,Strategic Planning and Highways,Street Lighting,Capital,Contractor Payments,AMEY OW LTD,L19 ,11/03/2024,"1,373.84"
128251233,Property Management,Property,Corporate Repairs & Maintenance Programme,Premises Costs,Repairs - Buildings,AMEY TPT,EC4A,01/03/2024,"2,785.00"
131590233,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,AMG RESOURCES LTD,SA15,18/03/2024,"7,979.80"
130700233,Streetsmart,Streetsmart,Waste - Disposal,3rd Party Payments,Contract Payments,AMG RESOURCES LTD,SA15,13/03/2024,"1,277.00"
130436233,Disabled Children,Children & Families,DCT Daytime Short Breaks,Transfer Payments,Personal Budget - Direct Payments - Other,REDACTED PERSONAL DATA,SN2 ,13/03/2024,720.97
131258577,Mental Health,Adults,Mental Health 18-64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN25,15/03/2024,0.92
131258577,Mental Health,Adults,Mental Health 18-64,Transfer Payments,Personal Budget - Direct Payments - Other,REDACTED PERSONAL DATA,SN25,15/03/2024,12.00
131258577,Mental Health,Adults,Mental Health 18-64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN25,15/03/2024,272.16
129809233,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,REDACTED PERSONAL DATA,SN25,13/03/2024,"2,079.00"
129837415,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,REDACTED PERSONAL DATA,SN5 ,13/03/2024,"26,406.45"
129837414,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - two year olds,3rd Party Payments,Contracts - Child Care,REDACTED PERSONAL DATA,SN5 ,13/03/2024,"9,171.36"
132482266,Homelessness and Travellers,Housing Services,Private Sector Landlords,Transfer Payments,Payment of Costs,ANGELVIEW PROPERTIES LTD,ALBO,25/03/2024,590.00
131046238,Planned Maintenance Programme,HRA Capital Financing,Windows,Capital,Contractor Payments,ANGLIAN BUILDING PRODUCTS LIMITED,NR6 ,15/03/2024,"5,180.55"
131046238,Planned Maintenance Programme,HRA Capital Financing,Windows,Capital,Contractor Payments,ANGLIAN BUILDING PRODUCTS LIMITED,NR6 ,15/03/2024,"3,690.61"
131046238,Planned Maintenance Programme,HRA Capital Financing,Windows,Capital,Contractor Payments,ANGLIAN BUILDING PRODUCTS LIMITED,NR6 ,15/03/2024,"5,651.15"
131046238,Planned Maintenance Programme,HRA Capital Financing,Windows,Capital,Contractor Payments,ANGLIAN BUILDING PRODUCTS LIMITED,NR6 ,15/03/2024,"7,071.54"
131046238,Planned Maintenance Programme,HRA Capital Financing,Windows,Capital,Contractor Payments,ANGLIAN BUILDING PRODUCTS LIMITED,NR6 ,15/03/2024,"6,606.55"
131046238,Planned Maintenance Programme,HRA Capital Financing,Windows,Capital,Contractor Payments,ANGLIAN BUILDING PRODUCTS LIMITED,NR6 ,15/03/2024,"2,593.66"
131046238,Planned Maintenance Programme,HRA Capital Financing,Windows,Capital,Contractor Payments,ANGLIAN BUILDING PRODUCTS LIMITED,NR6 ,15/03/2024,"6,666.26"
131046238,Planned Maintenance Programme,HRA Capital Financing,Windows,Capital,Contractor Payments,ANGLIAN BUILDING PRODUCTS LIMITED,NR6 ,15/03/2024,"7,944.85"
131046238,Planned Maintenance Programme,HRA Capital Financing,Windows,Capital,Contractor Payments,ANGLIAN BUILDING PRODUCTS LIMITED,NR6 ,15/03/2024,"6,209.33"
131046238,Planned Maintenance Programme,HRA Capital Financing,Windows,Capital,Contractor Payments,ANGLIAN BUILDING PRODUCTS LIMITED,NR6 ,15/03/2024,"5,457.36"
131046238,Planned Maintenance Programme,HRA Capital Financing,Windows,Capital,Contractor Payments,ANGLIAN BUILDING PRODUCTS LIMITED,NR6 ,15/03/2024,"5,618.96"
131046238,Planned Maintenance Programme,HRA Capital Financing,Windows,Capital,Contractor Payments,ANGLIAN BUILDING PRODUCTS LIMITED,NR6 ,15/03/2024,"6,764.58"
131046238,Planned Maintenance Programme,HRA Capital Financing,Windows,Capital,Contractor Payments,ANGLIAN BUILDING PRODUCTS LIMITED,NR6 ,15/03/2024,"6,056.08"
131046238,Planned Maintenance Programme,HRA Capital Financing,Windows,Capital,Contractor Payments,ANGLIAN BUILDING PRODUCTS LIMITED,NR6 ,15/03/2024,"6,002.81"
131046238,Planned Maintenance Programme,HRA Capital Financing,Windows,Capital,Contractor Payments,ANGLIAN BUILDING PRODUCTS LIMITED,NR6 ,15/03/2024,"5,522.57"
131258345,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN25,15/03/2024,12.40
131258345,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN25,15/03/2024,586.08
131258345,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN25,15/03/2024,366.30
131258345,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN25,15/03/2024,188.00
131258345,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN25,15/03/2024,85.60
131200233,Senior Management Team,Children & Families,Senior Management Team - Non Staffing,Supplies and Services,Fees,ANNE DOSWELL-MOORE,GL51,15/03/2024,"1,009.80"
128907233,HRA Overheads,Supervision & Management,Admin / Management General,Premises Costs,Insurance - Premises,AON UK LIMITED,EC3V,06/03/2024,"4,040.81"
132718233,HRA Overheads,Supervision & Management,Admin / Management General,Premises Costs,Insurance - Premises,AON UK LIMITED,EC3V,22/03/2024,"3,250.77"
