Transaction Number,Service - Fund ,Service  - Function ,Service - Cost Centre,Expense Type ,Expense Description,Supplier Name,Supplier Post Code (first 4 digits),Payment Date,Amount £,,,,,,,,,,
120063233,Social Care,Children & Families,Children's Resource and Home Finding Team,3rd Party Payments,Residential Care,SILVER BIRCH CARE (RESIDENTIAL SERVICES) LIMITED,N3 2,10/01/2024,"23,205.71",,,,,,,,,,
120521233,Social Care,Children & Families,Children's Resource and Home Finding Team,3rd Party Payments,Residential Care,SILVER BIRCH CARE (RESIDENTIAL SERVICES) LIMITED,N3 2,12/01/2024,"22,457.14",,,,,,,,,,
120061233,Social Care,Children & Families,Children's Resource and Home Finding Team,3rd Party Payments,Residential Care,SILVER BIRCH CARE (RESIDENTIAL SERVICES) LIMITED,N3 2,10/01/2024,"23,205.71",,,,,,,,,,
120153233,Social Care,Children & Families,Children's Resource and Home Finding Team,3rd Party Payments,Residential Care,SILVER BIRCH CARE (RESIDENTIAL SERVICES) LIMITED,N3 2,10/01/2024,"22,457.14",,,,,,,,,,
121933233,Homelessness and Travellers,Housing Services,Private Sector Landlords,Transfer Payments,Payment of Costs,REDACTED PERSONAL DATA,SN25,26/01/2024,675.00,,,,,,,,,,
121298233,Town Centre,"Economy, Growth and Place",Carriage Works Phase 3,Capital,Professional Fees,SIMPLE WORKS LTD,E8 3,17/01/2024,566.67,,,,,,,,,,
121062233,Education,"Education, Inclusion and Skills","Holiday, Activities & Food Grant",3rd Party Payments,Contracts - Child Care,SJR SPORTS,SN25,17/01/2024,738.00,,,,,,,,,,
120476234,Routes to Employment,"Education, Inclusion and Skills",Multiply,Supplies and Services,Grants to Organisations,SKILLS LADDER LTD,GL20,10/01/2024,"22,450.00",,,,,,,,,,
123026233,Highways Inspections & Maintenance,Highway Operations and Car Parking,Streetlighting,3rd Party Payments,Contract Payments,SKYGUARD LIMITED T/A PEOPLESAFE,KT17,29/01/2024,"1,676.16",,,,,,,,,,
119804233,High Needs Block,Dedicated Schools Grant (DSG),SEN Resourcing Assessment Panel,Supplies and Services,Services,SKYLARK PLUS,GL13,05/01/2024,"11,880.00",,,,,,,,,,
121260238,Community Health & Wellbeing,Public Health,Community Health and Wellbeing Management,Supplies and Services,Services,SLIMMING WORLD,DE55,17/01/2024,788.60,,,,,,,,,,
122982233,Environmental & Regulatory,Highways & Transport,Shaw Farm Landfill Site,Supplies and Services,Testing / Inspection,SMALLBROOK ENVIRONMENTAL LTD,WR12,26/01/2024,750.00,,,,,,,,,,
121747233,Environmental & Regulatory,Highways & Transport,Shaw Farm Landfill Site,Supplies and Services,Mobiles,SMALLBROOK ENVIRONMENTAL LTD,WR12,19/01/2024,750.00,,,,,,,,,,
122770233,Disabled Children,Children & Families,ICES Paediatric,Supplies and Services,Equipment,SMARTBOX ASSISTIVE TECHNOLOGY LTD,WR14,26/01/2024,541.44,,,,,,,,,,
122771233,Disabled Children,Children & Families,ICES Paediatric,Supplies and Services,Equipment,SMARTBOX ASSISTIVE TECHNOLOGY LTD,WR14,26/01/2024,990.00,,,,,,,,,,
121442236,Supported Employment,Housing Services,EW - Timber,Supplies and Services,Equipment,SMARTER MEDIA LTD,SN2 ,17/01/2024,715.00,,,,,,,,,,
121442233,Supported Employment,Housing Services,EW - Timber,Supplies and Services,Materials,SMARTER MEDIA LTD,SN2 ,17/01/2024,715.00,,,,,,,,,,
121442235,Supported Employment,Housing Services,EW - Timber,Supplies and Services,Equipment,SMARTER MEDIA LTD,SN2 ,17/01/2024,715.00,,,,,,,,,,
123071233,Other Repairs,Repairs,Asbestos Services,Supplies and Services,Materials,SMH PRODUCTS LIMITED,NE33,29/01/2024,"1,380.88",,,,,,,,,,
122331233,Disabled Children,Children & Families,ICES Paediatric,Supplies and Services,Equipment,SMIRTHWAITE LIMITED,TQ12,24/01/2024,499.00,,,,,,,,,,
123011233,Other Repairs,Repairs,Cyclical Maintenance,Supplies and Services,Testing / Inspection,SN HEATING & PLUMBING LTD,SN25,29/01/2024,"4,160.00",,,,,,,,,,
122996233,Other Repairs,Repairs,Cyclical Maintenance,Supplies and Services,Testing / Inspection,SN HEATING & PLUMBING LTD,SN25,29/01/2024,"4,810.00",,,,,,,,,,
123012233,Responsive Repairs,Repairs,Responsive Repairs,Premises Costs,Repairs - Buildings,SN HEATING & PLUMBING LTD,SN25,29/01/2024,720.00,,,,,,,,,,
122997233,Responsive Repairs,Repairs,Responsive Repairs,Premises Costs,Repairs - Buildings,SN HEATING & PLUMBING LTD,SN25,29/01/2024,"5,640.00",,,,,,,,,,
123013241,Responsive Repairs,Repairs,Responsive Repairs,Premises Costs,Repairs - Buildings,SN HEATING & PLUMBING LTD,SN25,29/01/2024,"11,640.00",,,,,,,,,,
121530275,Other Repairs,Repairs,Unallocated job costs from OPEN system,Premises Costs,Repairs - Buildings,SN HEATING & PLUMBING LTD,SN25,17/01/2024,"1,954.00",,,,,,,,,,
121898233,Planned Maintenance Programme,HRA Capital Financing,Bathrooms,Capital,Contractor Payments,SNAPE CONSTRUCTION LTD,GL52,19/01/2024,"4,690.22",,,,,,,,,,
121898233,Planned Maintenance Programme,HRA Capital Financing,Bathrooms,Capital,Contractor Payments,SNAPE CONSTRUCTION LTD,GL52,19/01/2024,"5,271.92",,,,,,,,,,
119286235,Planned Maintenance Programme,HRA Capital Financing,Bathrooms,Capital,Contractor Payments,SNAPE CONSTRUCTION LTD,GL52,03/01/2024,"4,558.22",,,,,,,,,,
119286239,Void Properties,HRA Capital Financing,Voids - Bathrooms,Capital,Contractor Payments,SNAPE CONSTRUCTION LTD,GL52,03/01/2024,"1,733.37",,,,,,,,,,
121898233,Planned Maintenance Programme,HRA Capital Financing,Bathrooms,Capital,Contractor Payments,SNAPE CONSTRUCTION LTD,GL52,19/01/2024,"4,943.22",,,,,,,,,,
119286235,Planned Maintenance Programme,HRA Capital Financing,Bathrooms,Capital,Contractor Payments,SNAPE CONSTRUCTION LTD,GL52,03/01/2024,"5,056.22",,,,,,,,,,
119286239,Void Properties,HRA Capital Financing,"Voids - Fencing, Concreting & Environmental Works",Capital,Contractor Payments,SNAPE CONSTRUCTION LTD,GL52,03/01/2024,"1,408.45",,,,,,,,,,
119286239,Void Repairs,Supervision & Management,Void Property Repairs,3rd Party Payments,Contract Payments,SNAPE CONSTRUCTION LTD,GL52,03/01/2024,"9,589.10",,,,,,,,,,
121898233,Planned Maintenance Programme,HRA Capital Financing,Bathrooms,Capital,Contractor Payments,SNAPE CONSTRUCTION LTD,GL52,19/01/2024,"7,297.22",,,,,,,,,,
119286235,Planned Maintenance Programme,HRA Capital Financing,Bathrooms,Capital,Contractor Payments,SNAPE CONSTRUCTION LTD,GL52,03/01/2024,"4,716.92",,,,,,,,,,
119286235,Planned Maintenance Programme,HRA Capital Financing,Bathrooms,Capital,Contractor Payments,SNAPE CONSTRUCTION LTD,GL52,03/01/2024,"4,888.22",,,,,,,,,,
119286239,Void Properties,HRA Capital Financing,"Voids - Fencing, Concreting & Environmental Works",Capital,Contractor Payments,SNAPE CONSTRUCTION LTD,GL52,03/01/2024,"3,958.61",,,,,,,,,,
119286239,Void Repairs,Supervision & Management,Void Property Repairs,3rd Party Payments,Contract Payments,SNAPE CONSTRUCTION LTD,GL52,03/01/2024,"7,019.48",,,,,,,,,,
122505233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,SNAPE CONSTRUCTION LTD,GL52,24/01/2024,862.49,,,,,,,,,,
122505233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,SNAPE CONSTRUCTION LTD,GL52,24/01/2024,"2,174.94",,,,,,,,,,
122505233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,SNAPE CONSTRUCTION LTD,GL52,24/01/2024,22.00,,,,,,,,,,
122505233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,SNAPE CONSTRUCTION LTD,GL52,24/01/2024,85.57,,,,,,,,,,
119431233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,SNAPE CONSTRUCTION LTD,GL52,03/01/2024,164.60,,,,,,,,,,
119431233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,SNAPE CONSTRUCTION LTD,GL52,03/01/2024,641.69,,,,,,,,,,
119286239,Void Properties,HRA Capital Financing,Voids - Windows & Ext Doors,Capital,Contractor Payments,SNAPE CONSTRUCTION LTD,GL52,03/01/2024,434.50,,,,,,,,,,
119431234,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,SNAPE CONSTRUCTION LTD,GL52,03/01/2024,211.75,,,,,,,,,,
119431234,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,SNAPE CONSTRUCTION LTD,GL52,03/01/2024,50.41,,,,,,,,,,
122505233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,SNAPE CONSTRUCTION LTD,GL52,24/01/2024,"1,475.35",,,,,,,,,,
122505233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,SNAPE CONSTRUCTION LTD,GL52,24/01/2024,211.55,,,,,,,,,,
122505233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,SNAPE CONSTRUCTION LTD,GL52,24/01/2024,970.41,,,,,,,,,,
119431234,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,SNAPE CONSTRUCTION LTD,GL52,03/01/2024,"1,097.87",,,,,,,,,,
119431234,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,SNAPE CONSTRUCTION LTD,GL52,03/01/2024,200.90,,,,,,,,,,
119286239,Acquisitions,HRA Capital Financing,HRA Acquisitions Programme,Capital,Contractor Payments,SNAPE CONSTRUCTION LTD,GL52,03/01/2024,"4,768.81",,,,,,,,,,
121898233,Planned Maintenance Programme,HRA Capital Financing,Bathrooms,Capital,Contractor Payments,SNAPE CONSTRUCTION LTD,GL52,19/01/2024,"4,558.22",,,,,,,,,,
119286239,Void Properties,HRA Capital Financing,"Voids - Fencing, Concreting & Environmental Works",Capital,Contractor Payments,SNAPE CONSTRUCTION LTD,GL52,03/01/2024,"7,810.90",,,,,,,,,,
119286239,Void Repairs,Supervision & Management,Void Property Repairs,3rd Party Payments,Contract Payments,SNAPE CONSTRUCTION LTD,GL52,03/01/2024,"12,005.80",,,,,,,,,,
122505233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,SNAPE CONSTRUCTION LTD,GL52,24/01/2024,266.00,,,,,,,,,,
119431233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,SNAPE CONSTRUCTION LTD,GL52,03/01/2024,"1,291.41",,,,,,,,,,
122505233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,SNAPE CONSTRUCTION LTD,GL52,24/01/2024,266.41,,,,,,,,,,
119431233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,SNAPE CONSTRUCTION LTD,GL52,03/01/2024,22.00,,,,,,,,,,
119431234,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,SNAPE CONSTRUCTION LTD,GL52,03/01/2024,"1,630.18",,,,,,,,,,
119431234,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,SNAPE CONSTRUCTION LTD,GL52,03/01/2024,"1,086.62",,,,,,,,,,
119431233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,SNAPE CONSTRUCTION LTD,GL52,03/01/2024,109.27,,,,,,,,,,
119431233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,SNAPE CONSTRUCTION LTD,GL52,03/01/2024,307.21,,,,,,,,,,
119286239,Void Properties,HRA Capital Financing,"Voids - Fencing, Concreting & Environmental Works",Capital,Contractor Payments,SNAPE CONSTRUCTION LTD,GL52,03/01/2024,"7,750.22",,,,,,,,,,
119286239,Void Properties,HRA Capital Financing,"Voids - Fencing, Concreting & Environmental Works",Capital,Contractor Payments,SNAPE CONSTRUCTION LTD,GL52,03/01/2024,"1,109.47",,,,,,,,,,
119286239,Void Repairs,Supervision & Management,Void Property Repairs,3rd Party Payments,Contract Payments,SNAPE CONSTRUCTION LTD,GL52,03/01/2024,108.48,,,,,,,,,,
119286239,Void Repairs,Supervision & Management,Void Property Repairs,3rd Party Payments,Contract Payments,SNAPE CONSTRUCTION LTD,GL52,03/01/2024,"6,419.42",,,,,,,,,,
123271234,Landscaping & Open Space,Culture & Heritage & Art,Moredon Recreation - Multi Sports Hub,Capital,Contractor Payments,SNAPE CONSTRUCTION LTD,GL52,31/01/2024,"119,283.53",,,,,,,,,,
121898233,Planned Maintenance Programme,HRA Capital Financing,Bathrooms,Capital,Contractor Payments,SNAPE CONSTRUCTION LTD,GL52,19/01/2024,"4,914.62",,,,,,,,,,
119286239,Void Properties,HRA Capital Financing,"Voids - Fencing, Concreting & Environmental Works",Capital,Contractor Payments,SNAPE CONSTRUCTION LTD,GL52,03/01/2024,"1,307.20",,,,,,,,,,
119431234,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,SNAPE CONSTRUCTION LTD,GL52,03/01/2024,164.16,,,,,,,,,,
119431234,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,SNAPE CONSTRUCTION LTD,GL52,03/01/2024,22.00,,,,,,,,,,
119431234,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,SNAPE CONSTRUCTION LTD,GL52,03/01/2024,264.50,,,,,,,,,,
119431233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,SNAPE CONSTRUCTION LTD,GL52,03/01/2024,629.85,,,,,,,,,,
119286239,Void Properties,HRA Capital Financing,Voids - Kitchens,Capital,Contractor Payments,SNAPE CONSTRUCTION LTD,GL52,03/01/2024,"4,417.37",,,,,,,,,,
119431234,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,SNAPE CONSTRUCTION LTD,GL52,03/01/2024,880.70,,,,,,,,,,
119431233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,SNAPE CONSTRUCTION LTD,GL52,03/01/2024,755.34,,,,,,,,,,
122505233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,SNAPE CONSTRUCTION LTD,GL52,24/01/2024,839.73,,,,,,,,,,
122505233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,SNAPE CONSTRUCTION LTD,GL52,24/01/2024,402.94,,,,,,,,,,
119431233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,SNAPE CONSTRUCTION LTD,GL52,03/01/2024,311.64,,,,,,,,,,
119286235,Planned Maintenance Programme,HRA Capital Financing,Bathrooms,Capital,Contractor Payments,SNAPE CONSTRUCTION LTD,GL52,03/01/2024,"5,493.22",,,,,,,,,,
119286235,Planned Maintenance Programme,HRA Capital Financing,Bathrooms,Capital,Contractor Payments,SNAPE CONSTRUCTION LTD,GL52,03/01/2024,"5,706.92",,,,,,,,,,
119286239,Void Properties,HRA Capital Financing,"Voids - Fencing, Concreting & Environmental Works",Capital,Contractor Payments,SNAPE CONSTRUCTION LTD,GL52,03/01/2024,"3,640.17",,,,,,,,,,
119286235,Planned Maintenance Programme,HRA Capital Financing,Bathrooms,Capital,Contractor Payments,SNAPE CONSTRUCTION LTD,GL52,03/01/2024,"5,933.22",,,,,,,,,,
119286239,Void Repairs,Supervision & Management,Void Property Repairs,3rd Party Payments,Contract Payments,SNAPE CONSTRUCTION LTD,GL52,03/01/2024,"5,504.58",,,,,,,,,,
122505233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,SNAPE CONSTRUCTION LTD,GL52,24/01/2024,496.89,,,,,,,,,,
122505233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,SNAPE CONSTRUCTION LTD,GL52,24/01/2024,"2,284.33",,,,,,,,,,
122505233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,SNAPE CONSTRUCTION LTD,GL52,24/01/2024,61.84,,,,,,,,,,
119431233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,SNAPE CONSTRUCTION LTD,GL52,03/01/2024,432.48,,,,,,,,,,
119431233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,SNAPE CONSTRUCTION LTD,GL52,03/01/2024,898.16,,,,,,,,,,
119431233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,SNAPE CONSTRUCTION LTD,GL52,03/01/2024,143.57,,,,,,,,,,
119286235,Planned Maintenance Programme,HRA Capital Financing,Bathrooms,Capital,Contractor Payments,SNAPE CONSTRUCTION LTD,GL52,03/01/2024,"4,723.22",,,,,,,,,,
119286239,Void Properties,HRA Capital Financing,"Voids - Fencing, Concreting & Environmental Works",Capital,Contractor Payments,SNAPE CONSTRUCTION LTD,GL52,03/01/2024,906.90,,,,,,,,,,
119286239,Void Repairs,Supervision & Management,Void Property Repairs,3rd Party Payments,Contract Payments,SNAPE CONSTRUCTION LTD,GL52,03/01/2024,"6,493.42",,,,,,,,,,
122505233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,SNAPE CONSTRUCTION LTD,GL52,24/01/2024,22.00,,,,,,,,,,
119431234,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,SNAPE CONSTRUCTION LTD,GL52,03/01/2024,546.85,,,,,,,,,,
122505233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,SNAPE CONSTRUCTION LTD,GL52,24/01/2024,238.71,,,,,,,,,,
122505233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,SNAPE CONSTRUCTION LTD,GL52,24/01/2024,"1,352.78",,,,,,,,,,
122505233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,SNAPE CONSTRUCTION LTD,GL52,24/01/2024,741.99,,,,,,,,,,
122505233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,SNAPE CONSTRUCTION LTD,GL52,24/01/2024,164.54,,,,,,,,,,
119431233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,SNAPE CONSTRUCTION LTD,GL52,03/01/2024,320.78,,,,,,,,,,
119431233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,SNAPE CONSTRUCTION LTD,GL52,03/01/2024,"1,843.99",,,,,,,,,,
119431233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,SNAPE CONSTRUCTION LTD,GL52,03/01/2024,123.75,,,,,,,,,,
119286239,Void Properties,HRA Capital Financing,Voids - Windows & Ext Doors,Capital,Contractor Payments,SNAPE CONSTRUCTION LTD,GL52,03/01/2024,543.39,,,,,,,,,,
119286239,Void Properties,HRA Capital Financing,Voids - Kitchens,Capital,Contractor Payments,SNAPE CONSTRUCTION LTD,GL52,03/01/2024,"3,551.09",,,,,,,,,,
122505233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,SNAPE CONSTRUCTION LTD,GL52,24/01/2024,984.44,,,,,,,,,,
119431234,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,SNAPE CONSTRUCTION LTD,GL52,03/01/2024,617.23,,,,,,,,,,
119431233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,SNAPE CONSTRUCTION LTD,GL52,03/01/2024,73.93,,,,,,,,,,
119431234,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,SNAPE CONSTRUCTION LTD,GL52,03/01/2024,78.82,,,,,,,,,,
119431234,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,SNAPE CONSTRUCTION LTD,GL52,03/01/2024,74.36,,,,,,,,,,
119431234,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,SNAPE CONSTRUCTION LTD,GL52,03/01/2024,151.96,,,,,,,,,,
119232236,New Provision,Adults,Fessey Extension,Capital,"Equipment, Fixtures & Fittings",SOCIAL-ABILITY LTD,TN9 ,03/01/2024,"7,800.00",,,,,,,,,,
119487233,Digital & Business Change,Digital & Business Change,IT Operations,Supplies and Services,Equipment,SOFTCAT LTD,SL7 ,03/01/2024,479.43,,,,,,,,,,
121813233,Digital & Business Change,Digital & Business Change,IT Operations,Supplies and Services,Equipment,SOFTCAT LTD,SL7 ,19/01/2024,"1,729.55",,,,,,,,,,
121768233,Digital & Business Change,Digital & Business Change,IT Operations,Supplies and Services,Equipment,SOFTCAT LTD,SL7 ,19/01/2024,555.42,,,,,,,,,,
119468234,Digital & Business Change,Digital & Business Change,IT Operations,Supplies and Services,Equipment,SOFTCAT LTD,SL7 ,03/01/2024,"1,084.54",,,,,,,,,,
121872233,Digital & Business Change,Digital & Business Change,IT Operations,Supplies and Services,Equipment,SOFTCAT LTD,SL7 ,19/01/2024,461.65,,,,,,,,,,
121826247,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN1 ,19/01/2024,651.20,,,,,,,,,,
121826247,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN1 ,19/01/2024,342.40,,,,,,,,,,
121826247,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN1 ,19/01/2024,-92.20,,,,,,,,,,
121826247,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN1 ,19/01/2024,-175.40,,,,,,,,,,
119989233,Town Centre,"Economy, Growth and Place",Carriage Works Phase 3,Capital,Professional Fees,SOILTECHNICS LIMITED,NN6 ,08/01/2024,"11,265.90",,,,,,,,,,
121827298,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,19/01/2024,214.84,,,,,,,,,,
