Transaction Number,Service - Fund ,Service  - Function ,Service - Cost Centre,Expense Type ,Expense Description,Supplier Name,Supplier Post Code (first 4 digits),Payment Date,Amount £
82506312,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Residential,APPLEFORD LTD T/A DANESWOOD,BS25,21/04/2023,-438.80
82506312,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Residential Care,APPLEFORD LTD T/A DANESWOOD,BS25,21/04/2023,"20,190.92"
83205233,Early Years Block,DSG Skills and Attainment,Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,REDACTED PERSONAL DATA,SN2 ,26/04/2023,"13,830.97"
82253234,Early Years Block,DSG Skills and Attainment,Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,REDACTED PERSONAL DATA,SN2 ,19/04/2023,"15,491.39"
82926233,High Needs Block,DSG Skills and Attainment,SEN Resourcing Assessment Panel,3rd Party Payments,Top up funding - Maintained providers Pre 16,REDACTED PERSONAL DATA,SN2 ,26/04/2023,"13,830.97"
80449276,Elections & Democracy,Elections and Democracy,Local Elections,Premises Costs,Rents,ARKELLS BREWERY LTD,SN2 ,12/04/2023,650.00
80109233,Streetsmart,Streetsmart,Waterside Fleet Hires,Transport Costs,Vehicle Hire / Contract,ARNOLD PLANT HIRE LIMITED,SK6 ,12/04/2023,"1,219.00"
80108233,Streetsmart,Streetsmart,Waterside Fleet Hires,Transport Costs,Vehicle Hire / Contract,ARNOLD PLANT HIRE LIMITED,SK6 ,12/04/2023,"1,610.00"
80400233,Human Resources and Organisational Development,"People, Culture and Organisational Resilience",Pay & Reward,Supplies and Services,Design & Printing Costs,ARTHOUSE 97 & EASY READ UK,WF2 ,12/04/2023,60.00
80400233,Human Resources and Organisational Development,"People, Culture and Organisational Resilience",Pay & Reward,Supplies and Services,Design & Printing Costs,ARTHOUSE 97 & EASY READ UK,WF2 ,12/04/2023,875.00
80400233,Human Resources and Organisational Development,"People, Culture and Organisational Resilience",Pay & Reward,Supplies and Services,Design & Printing Costs,ARTHOUSE 97 & EASY READ UK,WF2 ,12/04/2023,120.00
79585233,Town Centre,"Economy, Growth and Place",Kimmerfields enabling works,Capital,Contractor Payments,ARTSITE LIMITED,SN1 ,05/04/2023,"12,114.00"
82506313,Mental Health,Adults,Mental Health 18-64,3rd Party Payments,Residential Care,ASH VIEW HOUSE,BS15,21/04/2023,"7,476.36"
82506313,Mental Health,Adults,Mental Health 18-64,Income,Client Contribution - Residential,ASH VIEW HOUSE,BS15,21/04/2023,-418.80
82506241,Mental Health,Adults,Mental Health 65 and over,3rd Party Payments,Residential Care,ASHBURY LODGE,SN3 ,21/04/2023,"2,560.12"
82506241,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Residential Care,ASHBURY LODGE,SN3 ,21/04/2023,"2,651.55"
82506241,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Residential,ASHBURY LODGE,SN3 ,21/04/2023,818.09
82506241,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Residential,ASHBURY LODGE,SN3 ,21/04/2023,426.01
82506241,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Residential,ASHBURY LODGE,SN3 ,21/04/2023,-610.00
82506241,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Residential,ASHBURY LODGE,SN3 ,21/04/2023,-875.20
82506241,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Residential,ASHBURY LODGE,SN3 ,21/04/2023,-627.80
82506241,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Residential,ASHBURY LODGE,SN3 ,21/04/2023,"-1,160.40"
82506241,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Residential,ASHBURY LODGE,SN3 ,21/04/2023,784.75
82506241,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Residential,ASHBURY LODGE,SN3 ,21/04/2023,-692.36
82506241,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Residential,ASHBURY LODGE,SN3 ,21/04/2023,-730.76
82506241,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Residential,ASHBURY LODGE,SN3 ,21/04/2023,-691.20
82506241,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Residential,ASHBURY LODGE,SN3 ,21/04/2023,-657.68
82506241,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Residential Care,ASHBURY LODGE,SN3 ,21/04/2023,"2,560.12"
82506241,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Residential Care,ASHBURY LODGE,SN3 ,21/04/2023,"-3,474.45"
82506241,Care Management & Safeguarding,Adults,Intermediate Care Team,3rd Party Payments,Residential Care,ASHBURY LODGE,SN3 ,21/04/2023,"-2,102.96"
82506241,Mental Health,Adults,Mental Health 65 and over,Income,Client Contribution - Residential,ASHBURY LODGE,SN3 ,21/04/2023,-627.80
82506241,Mental Health,Adults,Mental Health 65 and over,3rd Party Payments,Residential Care,ASHBURY LODGE,SN3 ,21/04/2023,"2,102.96"
82506241,Mental Health,Adults,Mental Health 65 and over,Income,Client Contribution - Residential,ASHBURY LODGE,SN3 ,21/04/2023,-582.96
82506241,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Residential,ASHBURY LODGE,SN3 ,21/04/2023,"-1,020.32"
82506241,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Residential Care,ASHBURY LODGE,SN3 ,21/04/2023,"2,668.72"
82506241,Care Management & Safeguarding,Adults,Intermediate Care Team,3rd Party Payments,Residential Care,ASHBURY LODGE,SN3 ,21/04/2023,"2,742.99"
82506241,Mental Health,Adults,Mental Health 65 and over,3rd Party Payments,Residential Care,ASHBURY LODGE,SN3 ,21/04/2023,"2,377.25"
82506241,Mental Health,Adults,Mental Health 65 and over,3rd Party Payments,Residential Care,ASHBURY LODGE,SN3 ,21/04/2023,"2,668.72"
82506241,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Residential,ASHBURY LODGE,SN3 ,21/04/2023,43.06
82506241,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Residential,ASHBURY LODGE,SN3 ,21/04/2023,-587.40
82506241,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Residential Care,ASHBURY LODGE,SN3 ,21/04/2023,"-9,341.42"
82506241,Mental Health,Adults,Mental Health 65 and over,Income,Client Contribution - Residential,ASHBURY LODGE,SN3 ,21/04/2023,-805.32
82506241,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Residential,ASHBURY LODGE,SN3 ,21/04/2023,-886.60
82506241,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Residential Care,ASHBURY LODGE,SN3 ,21/04/2023,"3,600.00"
82506240,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Nursing Care,ASHGROVE HOUSE NURSING HOME,SN5 ,21/04/2023,"6,080.00"
82506240,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,ASHGROVE HOUSE NURSING HOME,SN5 ,21/04/2023,-677.20
82506240,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,ASHGROVE HOUSE NURSING HOME,SN5 ,21/04/2023,-459.53
82506240,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,ASHGROVE HOUSE NURSING HOME,SN5 ,21/04/2023,221.59
81577233,Public Health,Public Health,Sexual Health & Health Protection Budget,3rd Party Payments,Contract Payments,ASHINGTON HOUSE SURGERY,SN5 ,19/04/2023,778.00
80128233,Libraries,"Education, Inclusion and Skills",Library Delivery,Supplies and Services,Materials,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,PR1 ,12/04/2023,739.31
82402233,Libraries,"Education, Inclusion and Skills",Library Delivery,Supplies and Services,Materials,ASKEWS AND HOLTS LIBRARY SERVICES LIMITED,PR1 ,21/04/2023,"2,044.34"
82506283,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Residential Care,ASPECTS & MILESTONES TRUST,BS16,21/04/2023,"6,426.36"
82506283,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Residential,ASPECTS & MILESTONES TRUST,BS16,21/04/2023,-425.60
82506321,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),ASPECTS 2 LTD,B70 ,21/04/2023,"3,931.20"
82506321,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Residential,ASPECTS 2 LTD,B70 ,21/04/2023,-438.80
82506321,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Residential Care,ASPECTS 2 LTD,B70 ,21/04/2023,"8,284.52"
82506321,Mental Health,Adults,Mental Health 65 and over,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),ASPECTS 2 LTD,B70 ,21/04/2023,"1,356.80"
81872233,High Needs Block,DSG Skills and Attainment,Out of Borough School Fees,3rd Party Payments,Independent Special School- Pre 16,ASPRIS CHILDREN'S SERVICES,DL1 ,19/04/2023,"33,424.04"
82506342,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Residential,ASTON CARE LIMITED,RG30,21/04/2023,-262.40
82506341,Learning Disabilities,Adults,Learning Disability 65 and over,3rd Party Payments,Residential Care,ASTON CARE LIMITED,RG30,21/04/2023,"6,607.12"
82506341,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Residential,ASTON CARE LIMITED,RG30,21/04/2023,-410.80
82506341,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Residential Care,ASTON CARE LIMITED,RG30,21/04/2023,"6,909.40"
82506342,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Residential Care,ASTON CARE LIMITED,RG30,21/04/2023,"9,182.84"
82506341,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Residential Care,ASTON CARE LIMITED,RG30,21/04/2023,"6,350.24"
82506341,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Residential,ASTON CARE LIMITED,RG30,21/04/2023,-594.36
82506341,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Residential,ASTON CARE LIMITED,RG30,21/04/2023,"-1,033.20"
82506341,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Residential Care,ASTON CARE LIMITED,RG30,21/04/2023,"9,104.80"
80268233,Social Care,"Children, Families and Community Health Services",CP & CIN Social Work - South,Employees,Temporary / Agency - by Accounts Payable,ATTENTI LTD,EC2R,12/04/2023,"2,183.00"
80270234,Social Care,"Children, Families and Community Health Services",CP & CIN Social Work - South,Employees,Temporary / Agency - by Accounts Payable,ATTENTI LTD,EC2R,12/04/2023,"3,245.00"
80287233,Social Care,"Children, Families and Community Health Services",CP & CIN Social Work - South,Employees,Temporary / Agency - by Accounts Payable,ATTENTI LTD,EC2R,12/04/2023,"2,360.00"
80279233,Social Care,"Children, Families and Community Health Services",CP & CIN Social Work - South,Employees,Temporary / Agency - by Accounts Payable,ATTENTI LTD,EC2R,12/04/2023,"2,183.00"
80269233,Senior Management Team,"Children, Families and Community Health Services",Senior Management Team - Staffing,Employees,Temporary / Agency - by Accounts Payable,ATTENTI LTD,EC2R,12/04/2023,"2,950.00"
79424233,Social Care,"Children, Families and Community Health Services",CP & CIN Social Work - South,Employees,Temporary / Agency - by Accounts Payable,ATTENTI LTD,EC2R,03/04/2023,"2,183.00"
83256234,Senior Management Team,"Children, Families and Community Health Services",Senior Management Team - Staffing,Employees,Temporary / Agency - by Accounts Payable,ATTENTI LTD,EC2R,26/04/2023,"3,304.00"
80271233,Senior Management Team,"Children, Families and Community Health Services",Senior Management Team - Staffing,Employees,Temporary / Agency - by Accounts Payable,ATTENTI LTD,EC2R,12/04/2023,"3,245.00"
79412233,Senior Management Team,"Children, Families and Community Health Services",Senior Management Team - Staffing,Employees,Temporary / Agency - by Accounts Payable,ATTENTI LTD,EC2R,03/04/2023,"1,770.00"
80274234,Social Care,"Children, Families and Community Health Services",CP & CIN Social Work - South,Employees,Temporary / Agency - by Accounts Payable,ATTENTI LTD,EC2R,12/04/2023,"3,245.00"
80271234,Senior Management Team,"Children, Families and Community Health Services",Senior Management Team - Staffing,Employees,Temporary / Agency - by Accounts Payable,ATTENTI LTD,EC2R,12/04/2023,"3,540.00"
80288233,Social Care,"Children, Families and Community Health Services",CP & CIN Social Work - South,Employees,Temporary / Agency - by Accounts Payable,ATTENTI LTD,EC2R,12/04/2023,"2,360.00"
80278233,Social Care,"Children, Families and Community Health Services",CP & CIN Social Work - South,Employees,Temporary / Agency - by Accounts Payable,ATTENTI LTD,EC2R,12/04/2023,"2,360.00"
80282233,Senior Management Team,"Children, Families and Community Health Services",Senior Management Team - Staffing,Employees,Temporary / Agency - by Accounts Payable,ATTENTI LTD,EC2R,12/04/2023,"3,540.00"
82506369,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Nursing Care,AURA CARE LIVING CIRENCESTER LTD,GL7 ,21/04/2023,"2,985.71"
82506369,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Nursing Care,AURA CARE LIVING CIRENCESTER LTD,GL7 ,21/04/2023,"4,400.00"
82506369,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,AURA CARE LIVING CIRENCESTER LTD,GL7 ,21/04/2023,-396.40
82506369,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,AURA CARE LIVING CIRENCESTER LTD,GL7 ,21/04/2023,-544.88
82506369,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Nursing Care,AURA CARE LIVING CIRENCESTER LTD,GL7 ,21/04/2023,"15,714.29"
82506369,Care Management & Safeguarding,Adults,Intermediate Care Team,3rd Party Payments,Residential Care,AURA CARE LIVING CIRENCESTER LTD,GL7 ,21/04/2023,178.57
82506369,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Nursing Care,AURA CARE LIVING CIRENCESTER LTD,GL7 ,21/04/2023,"2,200.00"
82506369,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Nursing Care,AURA CARE LIVING CIRENCESTER LTD,GL7 ,21/04/2023,"5,400.00"
82506369,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,AURA CARE LIVING CIRENCESTER LTD,GL7 ,21/04/2023,-369.74
82506369,Care Management & Safeguarding,Adults,Intermediate Care Team,3rd Party Payments,Residential Care,AURA CARE LIVING CIRENCESTER LTD,GL7 ,21/04/2023,"-7,678.57"
82506369,Care Management & Safeguarding,Adults,Intermediate Care Team,3rd Party Payments,Residential Care,AURA CARE LIVING CIRENCESTER LTD,GL7 ,21/04/2023,535.71
82506369,Care Management & Safeguarding,Adults,Intermediate Care Team,3rd Party Payments,Residential Care,AURA CARE LIVING CIRENCESTER LTD,GL7 ,21/04/2023,"4,400.00"
82506369,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Nursing Care,AURA CARE LIVING CIRENCESTER LTD,GL7 ,21/04/2023,"-15,714.29"
82506369,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,AURA CARE LIVING CIRENCESTER LTD,GL7 ,21/04/2023,-252.82
82506369,Mental Health,Adults,Mental Health 65 and over,3rd Party Payments,Residential Care,AURA CARE LIVING CIRENCESTER LTD,GL7 ,21/04/2023,"5,600.00"
82506369,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Nursing Care,AURA CARE LIVING CIRENCESTER LTD,GL7 ,21/04/2023,"-18,030.25"
82506369,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,AURA CARE LIVING CIRENCESTER LTD,GL7 ,21/04/2023,"2,242.14"
82506369,Mental Health,Adults,Mental Health 18-64,3rd Party Payments,Residential Care,AURA CARE LIVING CIRENCESTER LTD,GL7 ,21/04/2023,"6,720.00"
82506369,Mental Health,Adults,Mental Health 18-64,3rd Party Payments,Nursing Care,AURA CARE LIVING CIRENCESTER LTD,GL7 ,21/04/2023,"5,400.00"
82506369,Mental Health,Adults,Mental Health 18-64,3rd Party Payments,Residential Care,AURA CARE LIVING CIRENCESTER LTD,GL7 ,21/04/2023,"4,600.00"
82506369,Care Management & Safeguarding,Adults,Intermediate Care Team,3rd Party Payments,Residential Care,AURA CARE LIVING CIRENCESTER LTD,GL7 ,21/04/2023,"3,800.00"
82975234,High Needs Block,DSG Skills and Attainment,Out of Borough School Fees,3rd Party Payments,OLA Special schools- Pre 16,AURORA FOXES ACADEMY,GL2 ,26/04/2023,"21,760.00"
83125234,High Needs Block,DSG Skills and Attainment,Out of Borough School Fees,3rd Party Payments,OLA Special schools- Pre 16,AURORA FOXES ACADEMY,GL2 ,26/04/2023,"20,170.95"
82506351,Learning Disabilities,Adults,Learning Disability 65 and over,3rd Party Payments,Residential Care,AUTONOMY LIFE LIMITED,SN12,21/04/2023,"9,460.00"
82506351,Learning Disabilities,Adults,Learning Disability 65 and over,Income,Client Contribution - Residential,AUTONOMY LIFE LIMITED,SN12,21/04/2023,-528.80
81469233,Social Care,"Children, Families and Community Health Services",Unaccompanied Asylum Seeking Children (UASC),3rd Party Payments,Semi Independent,AVISANT CONSULTING LTD,EC1V,17/04/2023,"1,660.71"
81358234,Social Care,"Children, Families and Community Health Services",Unaccompanied Asylum Seeking Children (UASC),3rd Party Payments,Semi Independent,AVISANT CONSULTING LTD,EC1V,17/04/2023,"1,500.00"
81640234,Property Management,Property,Property Assets,Supplies and Services,Fees,AVISON YOUNG (UK) LTD,B1 2,19/04/2023,"1,740.00"
81638234,Property Management,Property,Property Assets,Supplies and Services,Fees,AVISON YOUNG (UK) LTD,B1 2,19/04/2023,"1,258.56"
81894234,Streetsmart,Streetsmart,Waterside Depot Improvements,Capital,Contractor Payments,AVIUM,SN25,19/04/2023,"2,600.00"
