Transaction Number,Service - Fund ,Service  - Function ,Service - Cost Centre,Expense Type ,Expense Description,Supplier Name,Supplier Post Code (first 4 digits),Payment Date,Amount £
125941235,High Needs Block,Dedicated Schools Grant (DSG),Out of Borough School Fees,3rd Party Payments,OLA Special schools- Pre 16,SAND ACADEMIES TRUST,GL2 ,21/02/2024,"30,100.00"
125941235,High Needs Block,Dedicated Schools Grant (DSG),Out of Borough School Fees,3rd Party Payments,OLA Special schools- Pre 16,SAND ACADEMIES TRUST,GL2 ,21/02/2024,"37,000.00"
125941235,High Needs Block,Dedicated Schools Grant (DSG),Out of Borough School Fees,3rd Party Payments,OLA Special schools- Pre 16,SAND ACADEMIES TRUST,GL2 ,21/02/2024,"14,534.00"
125941235,High Needs Block,Dedicated Schools Grant (DSG),Out of Borough School Fees,3rd Party Payments,OLA Special schools- Pre 16,SAND ACADEMIES TRUST,GL2 ,21/02/2024,"14,534.00"
125941235,High Needs Block,Dedicated Schools Grant (DSG),Out of Borough School Fees,3rd Party Payments,OLA Special schools- Pre 16,SAND ACADEMIES TRUST,GL2 ,21/02/2024,"26,299.00"
125941235,High Needs Block,Dedicated Schools Grant (DSG),Out of Borough School Fees,3rd Party Payments,OLA Special schools- Pre 16,SAND ACADEMIES TRUST,GL2 ,21/02/2024,"20,000.00"
124634239,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Carers,REDACTED PERSONAL DATA,SN14,12/02/2024,400.00
126862233,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Carers Skills Payments - Advanced,REDACTED PERSONAL DATA,SN14,26/02/2024,317.14
126862233,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Carers,REDACTED PERSONAL DATA,SN14,26/02/2024,400.00
126862233,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Foster Care Basic Payments,REDACTED PERSONAL DATA,SN14,26/02/2024,514.29
126862233,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Carers Skills Payments - Advanced,REDACTED PERSONAL DATA,SN14,26/02/2024,370.00
126862233,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Foster Care Basic Payments,REDACTED PERSONAL DATA,SN14,26/02/2024,600.00
124634239,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Carers Skills Payments - Advanced,REDACTED PERSONAL DATA,SN14,12/02/2024,370.00
124634239,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Foster Care Basic Payments,REDACTED PERSONAL DATA,SN14,12/02/2024,600.00
125598333,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN5 ,16/02/2024,-82.56
125598333,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN5 ,16/02/2024,-196.32
125598333,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN5 ,16/02/2024,"1,628.00"
125598333,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN5 ,16/02/2024,684.80
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,16/02/2024,"2,800.00"
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,16/02/2024,"3,720.00"
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,16/02/2024,"5,581.80"
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,16/02/2024,"17,395.20"
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,16/02/2024,443.00
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,16/02/2024,"6,928.52"
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,16/02/2024,"3,544.00"
125354234,Learning Disabilities,Adults,Learning Disability 65 and over,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,16/02/2024,"7,840.00"
127746233,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Supported Living,SARACEN CARE SERVICES,GL50,28/02/2024,146.24
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Supported Living,SARACEN CARE SERVICES,GL50,16/02/2024,-17.96
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Supported Living,SARACEN CARE SERVICES,GL50,16/02/2024,-151.72
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Supported Living,SARACEN CARE SERVICES,GL50,16/02/2024,-206.68
126668233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,23/02/2024,"8,096.92"
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,16/02/2024,751.96
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,16/02/2024,"3,721.20"
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,16/02/2024,"6,840.00"
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,16/02/2024,"2,160.00"
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,16/02/2024,"5,707.80"
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,16/02/2024,"4,430.00"
125354234,Learning Disabilities,Adults,Learning Disability 65 and over,Income,Client Contribution - Supported Living,SARACEN CARE SERVICES,GL50,16/02/2024,-53.12
127746233,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Supported Living,SARACEN CARE SERVICES,GL50,28/02/2024,-34.80
127746233,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Supported Living,SARACEN CARE SERVICES,GL50,28/02/2024,-142.76
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Supported Living,SARACEN CARE SERVICES,GL50,16/02/2024,-66.60
127746233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,28/02/2024,"3,007.76"
127746233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,28/02/2024,"7,280.00"
126663233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,23/02/2024,"11,407.76"
126666233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,23/02/2024,"7,663.88"
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,16/02/2024,640.00
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,16/02/2024,601.56
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,16/02/2024,"2,303.60"
125354234,Learning Disabilities,Adults,Learning Disability 65 and over,Income,Client Contribution - Supported Living,SARACEN CARE SERVICES,GL50,16/02/2024,-138.48
126669233,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,23/02/2024,"6,623.88"
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Supported Living,SARACEN CARE SERVICES,GL50,16/02/2024,-195.84
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Supported Living,SARACEN CARE SERVICES,GL50,16/02/2024,-55.24
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Supported Living,SARACEN CARE SERVICES,GL50,16/02/2024,-15.76
127746233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,28/02/2024,906.00
126665233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,23/02/2024,"5,871.96"
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,16/02/2024,"2,560.00"
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,16/02/2024,"18,606.00"
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,16/02/2024,210.19
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,16/02/2024,"2,360.00"
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,16/02/2024,"2,743.32"
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,16/02/2024,400.00
127746233,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Supported Living,SARACEN CARE SERVICES,GL50,28/02/2024,-107.92
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Supported Living,SARACEN CARE SERVICES,GL50,16/02/2024,-70.84
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Supported Living,SARACEN CARE SERVICES,GL50,16/02/2024,-442.40
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Supported Living,SARACEN CARE SERVICES,GL50,16/02/2024,-178.28
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Supported Living,SARACEN CARE SERVICES,GL50,16/02/2024,-161.20
127746233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,28/02/2024,"2,811.48"
127746233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,28/02/2024,"6,928.52"
126662233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,23/02/2024,"6,694.44"
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,16/02/2024,"3,007.76"
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,16/02/2024,"2,520.00"
127746233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,28/02/2024,"2,232.72"
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,16/02/2024,"1,920.00"
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,16/02/2024,"1,852.04"
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,16/02/2024,"4,480.00"
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,16/02/2024,"2,232.72"
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,16/02/2024,"3,480.00"
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,16/02/2024,"1,700.00"
125354234,Learning Disabilities,Adults,Learning Disability 65 and over,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,16/02/2024,"3,007.76"
127746233,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Supported Living,SARACEN CARE SERVICES,GL50,28/02/2024,-63.92
127746233,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Supported Living,SARACEN CARE SERVICES,GL50,28/02/2024,-243.48
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Supported Living,SARACEN CARE SERVICES,GL50,16/02/2024,-102.80
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Supported Living,SARACEN CARE SERVICES,GL50,16/02/2024,-181.60
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Supported Living,SARACEN CARE SERVICES,GL50,16/02/2024,-26.08
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Supported Living,SARACEN CARE SERVICES,GL50,16/02/2024,-74.72
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Supported Living,SARACEN CARE SERVICES,GL50,16/02/2024,-48.40
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Supported Living,SARACEN CARE SERVICES,GL50,16/02/2024,-94.32
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Supported Living,SARACEN CARE SERVICES,GL50,16/02/2024,-82.24
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Supported Living,SARACEN CARE SERVICES,GL50,16/02/2024,-47.00
126664233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,23/02/2024,"9,903.88"
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,16/02/2024,"9,303.00"
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,16/02/2024,"7,680.00"
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,16/02/2024,"1,280.00"
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,16/02/2024,"2,811.48"
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,16/02/2024,"2,000.00"
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,16/02/2024,"3,280.00"
127746233,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Supported Living,SARACEN CARE SERVICES,GL50,28/02/2024,-146.24
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Supported Living,SARACEN CARE SERVICES,GL50,16/02/2024,-207.52
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Supported Living,SARACEN CARE SERVICES,GL50,16/02/2024,-238.84
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Supported Living,SARACEN CARE SERVICES,GL50,16/02/2024,-20.40
127746233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,28/02/2024,"6,342.00"
127746233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,28/02/2024,443.00
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,16/02/2024,"2,466.68"
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,16/02/2024,"7,840.00"
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,16/02/2024,"2,720.00"
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,16/02/2024,"2,060.00"
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,16/02/2024,"2,783.32"
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,16/02/2024,"1,440.00"
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,16/02/2024,"1,718.72"
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,16/02/2024,"1,973.32"
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Supported Living,SARACEN CARE SERVICES,GL50,16/02/2024,-71.56
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Supported Living,SARACEN CARE SERVICES,GL50,16/02/2024,-135.00
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Supported Living,SARACEN CARE SERVICES,GL50,16/02/2024,-121.36
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Supported Living,SARACEN CARE SERVICES,GL50,16/02/2024,-212.96
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Supported Living,SARACEN CARE SERVICES,GL50,16/02/2024,-86.60
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Supported Living,SARACEN CARE SERVICES,GL50,16/02/2024,-63.96
127746233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,28/02/2024,"6,720.00"
127746233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,28/02/2024,601.56
126667233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,23/02/2024,"4,109.28"
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,16/02/2024,"1,002.60"
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,16/02/2024,"1,503.88"
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,16/02/2024,"6,720.00"
125354234,Memory & Cognition,Adults,Support for Memory and Cognition 18-64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,16/02/2024,"8,400.00"
125354234,Memory & Cognition,Adults,Support for Memory and Cognition 18-64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,16/02/2024,"5,040.00"
126670233,Learning Disabilities,Adults,Learning Disability 65 and over,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,23/02/2024,"11,407.76"
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Supported Living,SARACEN CARE SERVICES,GL50,16/02/2024,-79.56
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Supported Living,SARACEN CARE SERVICES,GL50,16/02/2024,-126.76
125354234,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Supported Living,SARACEN CARE SERVICES,GL50,16/02/2024,-132.16
127746233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),SARACEN CARE SERVICES,GL50,28/02/2024,"-7,280.00"
126870233,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Carers Skills Payments - Advanced,REDACTED PERSONAL DATA,SN5 ,26/02/2024,-26.43
124634247,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Foster Care Basic Payments,REDACTED PERSONAL DATA,SN5 ,12/02/2024,600.00
126870233,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Foster Care Basic Payments,REDACTED PERSONAL DATA,SN5 ,26/02/2024,600.00
126870233,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Carers Skills Payments - Advanced,REDACTED PERSONAL DATA,SN5 ,26/02/2024,370.00
124634247,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Carers Skills Payments - Advanced,REDACTED PERSONAL DATA,SN5 ,12/02/2024,370.00
126870233,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Foster Care Basic Payments,REDACTED PERSONAL DATA,SN5 ,26/02/2024,-42.86
125109233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Accommodation Scheme,REDACTED PERSONAL DATA,SN3 ,21/02/2024,"1,480.00"
124692233,Social Care,Children & Families,Placement Adoption Service,3rd Party Payments,Adoption Allowances,REDACTED PERSONAL DATA,SN3 ,12/02/2024,"1,185.76"
127219233,Social Care,Children & Families,Placement Adoption Service,3rd Party Payments,Adoption Allowances,REDACTED PERSONAL DATA,SN3 ,26/02/2024,"1,185.76"
124692234,Social Care,Children & Families,Placement Adoption Service,3rd Party Payments,Adoption Allowances,REDACTED PERSONAL DATA,SN25,12/02/2024,570.00
127220233,Social Care,Children & Families,Placement Adoption Service,3rd Party Payments,Adoption Allowances,REDACTED PERSONAL DATA,SN25,26/02/2024,570.00
124693233,Social Care,Children & Families,Placement Adoption Service,3rd Party Payments,Adoption Allowances,REDACTED PERSONAL DATA,SN25,12/02/2024,570.00
127222233,Social Care,Children & Families,Placement Adoption Service,3rd Party Payments,Adoption Allowances,REDACTED PERSONAL DATA,SN25,26/02/2024,570.00
125598327,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,16/02/2024,651.20
125598557,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,16/02/2024,781.44
127743233,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,SAREN LIMITED T/A EVERLIFE (SWINDON),BA14,28/02/2024,-235.22
127743233,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,SAREN LIMITED T/A EVERLIFE (SWINDON),BA14,28/02/2024,"3,599.90"
127743233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,SAREN LIMITED T/A EVERLIFE (SWINDON),BA14,28/02/2024,"1,632.70"
127743233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,SAREN LIMITED T/A EVERLIFE (SWINDON),BA14,28/02/2024,"1,037.43"
127743233,Mental Health,Adults,Mental Health 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,SAREN LIMITED T/A EVERLIFE (SWINDON),BA14,28/02/2024,489.81
127743233,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,SAREN LIMITED T/A EVERLIFE (SWINDON),BA14,28/02/2024,5.76
127743233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,SAREN LIMITED T/A EVERLIFE (SWINDON),BA14,28/02/2024,-50.69
127743233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,SAREN LIMITED T/A EVERLIFE (SWINDON),BA14,28/02/2024,966.53
127743233,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,SAREN LIMITED T/A EVERLIFE (SWINDON),BA14,28/02/2024,84.62
127743233,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,SAREN LIMITED T/A EVERLIFE (SWINDON),BA14,28/02/2024,"3,519.68"
127743233,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,SAREN LIMITED T/A EVERLIFE (SWINDON),BA14,28/02/2024,368.64
127743233,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,SAREN LIMITED T/A EVERLIFE (SWINDON),BA14,28/02/2024,-108.08
127743233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,SAREN LIMITED T/A EVERLIFE (SWINDON),BA14,28/02/2024,-15.92
127743233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,SAREN LIMITED T/A EVERLIFE (SWINDON),BA14,28/02/2024,"1,106.55"
