Transaction Number,Service - Fund ,Service  - Function ,Service - Cost Centre,Expense Type ,Expense Description,Supplier Name,Supplier Post Code (first 4 digits),Payment Date,Amount £
115909233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,01/12/2023,"2,080.00"
117778236,Heritage,Culture,Lydiard House & Hotel Improvements,Capital,Contractor Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,20/12/2023,"2,100.00"
117149247,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,15/12/2023,68.48
117149247,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,15/12/2023,67.00
117149247,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,15/12/2023,73.00
117045233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,13/12/2023,"2,570.00"
116999233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,13/12/2023,158.86
116996233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,13/12/2023,79.00
116996233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,13/12/2023,150.86
117001233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,13/12/2023,78.86
116997233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,13/12/2023,"1,680.00"
116996233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,13/12/2023,"-4,875.00"
116996233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,13/12/2023,285.13
116028233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,01/12/2023,950.00
116023233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,01/12/2023,"6,250.00"
116023233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,01/12/2023,450.00
116022233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,01/12/2023,450.00
116020233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,01/12/2023,"1,226.45"
116029233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,01/12/2023,360.00
116025233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,01/12/2023,"1,560.00"
116997233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,13/12/2023,"2,850.00"
117778236,Heritage,Culture,Lydiard House & Hotel Improvements,Capital,Contractor Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,20/12/2023,"2,600.00"
117778236,Heritage,Culture,Lydiard House & Hotel Improvements,Capital,Contractor Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,20/12/2023,770.00
117149247,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,15/12/2023,136.75
116999233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,13/12/2023,"-4,550.00"
116999233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,13/12/2023,76.86
116999233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,13/12/2023,91.86
116996233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,13/12/2023,156.86
116996233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,13/12/2023,141.86
116996233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,13/12/2023,72.48
116997233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,13/12/2023,680.00
116997233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,13/12/2023,250.00
117001233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,13/12/2023,"-5,005.00"
117001233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,13/12/2023,66.75
117001233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,13/12/2023,73.44
117001234,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,13/12/2023,"1,250.00"
116996233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,13/12/2023,70.00
116996233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,13/12/2023,168.00
117149247,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,15/12/2023,67.50
116999233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,13/12/2023,82.00
116999233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,13/12/2023,136.75
116996233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,13/12/2023,69.51
116998233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,13/12/2023,"5,800.00"
116998233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,13/12/2023,"1,850.00"
116998233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,13/12/2023,"1,650.00"
116998233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,13/12/2023,"3,350.00"
117001233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,13/12/2023,90.13
117001233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,13/12/2023,89.00
117001233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,13/12/2023,67.50
117001234,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,13/12/2023,"4,820.00"
116996233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,13/12/2023,278.44
116028233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,01/12/2023,"2,255.00"
116027233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,01/12/2023,"3,640.00"
116025233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,01/12/2023,151.40
116023233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,01/12/2023,"1,615.00"
116025233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,01/12/2023,139.06
117149247,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,15/12/2023,"3,055.00"
117149247,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,15/12/2023,130.00
117149247,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,15/12/2023,93.13
117149247,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,15/12/2023,76.70
117045233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,13/12/2023,950.00
117045233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,13/12/2023,"2,850.00"
117045233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,13/12/2023,"2,440.00"
116999233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,13/12/2023,79.34
116999233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,13/12/2023,65.00
116999233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,13/12/2023,70.00
116996233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,13/12/2023,134.22
116998233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,13/12/2023,"1,250.00"
117001233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,13/12/2023,65.00
117001233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,13/12/2023,66.50
116996233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,13/12/2023,71.00
116027233,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,01/12/2023,264.59
117001234,Responsive Repairs,Repairs,Responsive Repairs,3rd Party Payments,Contract Payments,PENSHURST CONSTRUCTION LIMITED,PO9 ,13/12/2023,"2,120.00"
116001233,Highways Schemes,Strategic Planning and Highways,School safe environment zones,Capital,Contractor Payments,PEOPLESCOUT LIMITED,W1T ,01/12/2023,491.26
116005233,Highways Schemes,Strategic Planning and Highways,School safe environment zones,Capital,Contractor Payments,PEOPLESCOUT LIMITED,W1T ,01/12/2023,516.43
117406233,Public Protection,Environmental Health,Healthy Neighbourhoods,Supplies and Services,Fees,PEST 24,SN5 ,15/12/2023,"1,149.00"
117953235,Landlord Services,Supervision & Management,Estate Management Team,Supplies and Services,Services,PEST 24,SN5 ,20/12/2023,975.00
118213233,Sheltered Accomodation,Special Services,George Selman Gardens,Premises Costs,Maintenance - Buildings,PEST 24,SN5 ,22/12/2023,975.00
117736233,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Foster Care Basic Payments,REDACTED PERSONAL DATA,SN25,18/12/2023,600.00
116131258,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Carers Skills Payments - Qualified,REDACTED PERSONAL DATA,SN25,04/12/2023,260.00
116131258,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Foster Care Basic Payments,REDACTED PERSONAL DATA,SN25,04/12/2023,600.00
117736233,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Carers Skills Payments - Qualified,REDACTED PERSONAL DATA,SN25,18/12/2023,260.00
116131258,Social Care,Children & Families,Placement Fostering Service,3rd Party Payments,Festival Payment,REDACTED PERSONAL DATA,SN25,04/12/2023,300.00
118154358,Physical Support,Adults,Physical Support 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SP11,20/12/2023,-0.56
118154358,Physical Support,Adults,Physical Support 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SP11,20/12/2023,-72.04
118154358,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,20/12/2023,4.88
118154358,Physical Support,Adults,Physical Support 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,20/12/2023,635.04
118130233,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,20/12/2023,520.96
118130233,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SP11,20/12/2023,273.92
118089337,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN25,20/12/2023,"1,905.12"
118089337,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN25,20/12/2023,-40.92
118089337,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Personal Budget - DP,REDACTED PERSONAL DATA,SN25,20/12/2023,-152.96
117783233,Libraries,"Education, Inclusion and Skills",Library Delivery,Supplies and Services,Materials,PETERS LIMITED,BS 6,20/12/2023,"2,399.67"
117169237,Social Care,Children & Families,Placement Adoption Service,3rd Party Payments,Special Guardianship Orders,REDACTED PERSONAL DATA,SN3 ,18/12/2023,"2,608.73"
117169236,Social Care,Children & Families,Placement Adoption Service,3rd Party Payments,Special Guardianship Orders,REDACTED PERSONAL DATA,SN3 ,18/12/2023,"2,608.73"
117969233,Social Care,Children & Families,Children's Resource and Home Finding Team,3rd Party Payments,Residential Care,PHOENIX CHILD CARE LIMITED,EX31,20/12/2023,"39,045.43"
118028233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),PHOENIX LEARNING & CARE LTD,EX7 ,20/12/2023,"2,380.00"
118028233,Learning Disabilities,Adults,Learning Disability 18 - 64,Income,Client Contribution - Supported Living,PHOENIX LEARNING & CARE LTD,EX7 ,20/12/2023,-428.60
119052233,Digital & Business Change,Digital & Business Change,IT Operations,Supplies and Services,License Costs,PHOENIX SOFTWARE LTD,YO42,28/12/2023,"5,566.17"
116699233,Lydiard Park,Culture & Heritage,Lydiard : Hotel Operations,Supplies and Services,Services,PINK FISH ASSOCIATES LTD,SN3 ,11/12/2023,"1,950.00"
117191233,Streetsmart,Streetsmart,Waterside Fleet Workshops,Supplies and Services,Materials,PIRTEK (SWINDON),SN5 ,15/12/2023,543.12
117003482,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - two year olds,3rd Party Payments,Contracts - Child Care,PLAYSTEPS DAY NURSERY,SN1 ,13/12/2023,"1,296.96"
117003483,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,PLAYSTEPS DAY NURSERY,SN1 ,13/12/2023,"12,209.40"
117003486,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,REDACTED PERSONAL DATA,SN2 ,13/12/2023,"4,804.80"
117264233,Human Resources and Organisational Development,"People, Culture and Organisational Resilience",HR Systems & Strategy,Employees,Employee Related Schemes,PLUXEE UK LTD,MK17,15/12/2023,"2,094.20"
117264233,Human Resources and Organisational Development,"People, Culture and Organisational Resilience",HR Systems & Strategy,Employees,Employee Related Schemes,PLUXEE UK LTD,MK17,15/12/2023,81.04
119082233,Care Management & Safeguarding,Adults,Adults Safeguarding,3rd Party Payments,Contract Payments,POLICE AND CRIME COMMISSIONER (WILTSHIRE),SN10,28/12/2023,"1,246.33"
119081233,Care Management & Safeguarding,Adults,Adults Safeguarding,3rd Party Payments,Contract Payments,POLICE AND CRIME COMMISSIONER (WILTSHIRE),SN10,28/12/2023,"19,800.00"
117003487,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - two year olds,3rd Party Payments,Contracts - Child Care,POPLARS CHILDCARE CENTRE & NURSERY SCHOOL,SN4 ,13/12/2023,648.48
117003488,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,POPLARS CHILDCARE CENTRE & NURSERY SCHOOL,SN4 ,13/12/2023,567.00
117003489,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,POPLARS CHILDCARE CENTRE & NURSERY SCHOOL,SN4 ,13/12/2023,"13,424.25"
117003492,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,POPPIES NURSERY,SN2 ,13/12/2023,"6,048.00"
117003490,Early Years Block,Dedicated Schools Grant (DSG),Free Nursery Education Commissioning - two year olds,3rd Party Payments,Contracts - Child Care,POPPIES NURSERY,SN2 ,13/12/2023,"5,025.72"
116447233,Social Care,Children & Families,Fostering Service Team,Supplies and Services,Service Charges,POSITIVE MEDIA GROUP LTD,SN1 ,08/12/2023,"1,022.00"
118402233,Planning & Regulatory,Strategic Planning,Landscape & Countryside Works,Employees,Temporary / Agency - by Accounts Payable,POTTERTON ASSOCIATES LIMITED,WR5 ,22/12/2023,"1,600.00"
117948233,Museums & Heritage,Culture & Heritage,Steam:Income Generation,Supplies and Services,License Costs,PPL PRS LIMITED,LE1 ,20/12/2023,726.07
117012234,Other Repairs,Repairs,Delivery Team & Overheads,Employees,Temporary / Agency - by Accounts Payable,PRECISION RESOURCE GROUP LTD T/A PANORAMIC CARE,BS1 ,13/12/2023,"9,680.00"
117012235,Other Repairs,Repairs,Delivery Team & Overheads,Employees,Temporary / Agency - by Accounts Payable,PRECISION RESOURCE GROUP LTD T/A PANORAMIC CARE,BS1 ,13/12/2023,"10,560.00"
116552233,Other Repairs,Repairs,Delivery Team & Overheads,Employees,Temporary / Agency - by Accounts Payable,PRECISION RESOURCE GROUP LTD T/A PANORAMIC CARE,BS1 ,08/12/2023,960.00
117012233,Other Repairs,Repairs,Delivery Team & Overheads,Employees,Temporary / Agency - by Accounts Payable,PRECISION RESOURCE GROUP LTD T/A PANORAMIC CARE,BS1 ,13/12/2023,"10,560.00"
119010233,Responsive Repairs,Repairs,Responsive Repairs,Employees,Temporary / Agency - by Accounts Payable,PRECISION RESOURCE GROUP LTD T/A PANORAMIC CARE,BS1 ,28/12/2023,"2,400.00"
119008233,Responsive Repairs,Repairs,Responsive Repairs,Employees,Temporary / Agency - by Accounts Payable,PRECISION RESOURCE GROUP LTD T/A PANORAMIC CARE,BS1 ,28/12/2023,"2,200.00"
116614298,Other Repairs,Repairs,Delivery Team & Overheads,Employees,Temporary / Agency - by Accounts Payable,PRECISION RESOURCE GROUP LTD T/A PANORAMIC CARE,BS1 ,08/12/2023,"3,080.00"
116615233,Other Repairs,Repairs,Delivery Team & Overheads,Employees,Temporary / Agency - by Accounts Payable,PRECISION RESOURCE GROUP LTD T/A PANORAMIC CARE,BS1 ,08/12/2023,960.00
118159234,Responsive Repairs,Repairs,Responsive Repairs,Employees,Temporary / Agency - by Accounts Payable,PRECISION RESOURCE GROUP LTD T/A PANORAMIC CARE,BS1 ,20/12/2023,"2,285.00"
119009233,Responsive Repairs,Repairs,Responsive Repairs,Employees,Temporary / Agency - by Accounts Payable,PRECISION RESOURCE GROUP LTD T/A PANORAMIC CARE,BS1 ,28/12/2023,"1,440.00"
117066233,Supported Employment,Housing Services,EW - Timber,Supplies and Services,Materials,PREMIER FOREST PRODUCTS LIMITED,NP20,15/12/2023,"1,299.24"
Corporate Card Transaction,Homelessness and Travellers,Housing Services,Bed and Breakfast Accommodation,Transfer Payments,Payment of Costs,Premier Inn,,12/12/2023,500.8
Corporate Card Transaction,Homelessness and Travellers,Housing Services,Bed and Breakfast Accommodation,Transfer Payments,Payment of Costs,Premier Inn,,22/12/2023,685.02
118926233,,,Balance Sheet,Balance Sheet & Recharge,Translation Services,PRESTIGE NETWORK LTD,RG14,28/12/2023,"2,440.00"
118063233,,,Balance Sheet,Balance Sheet & Recharge,Translation Services,PRESTIGE NETWORK LTD,RG14,20/12/2023,"3,294.30"
118376233,NEV,"Economy, Growth and Place",Southern Connector Road,Capital,Consultants,PRICE WATERHOUSE COOPERS,WC2N,22/12/2023,"12,442.70"
117314233,Property Management,Property,Corporate Repairs & Maintenance Programme,Premises Costs,Maintenance - Buildings,PRIME COMPLIANCE SERVICES LTD,HP19,15/12/2023,991.50
117304233,Facilities Management,"People, Culture and Organisational Resilience",Office Accommodation,Premises Costs,Maintenance - Buildings,PRIME COMPLIANCE SERVICES LTD,HP19,15/12/2023,770.00
117315233,Property Management,Property,Corporate Repairs & Maintenance Programme,Premises Costs,Maintenance - Buildings,PRIME COMPLIANCE SERVICES LTD,HP19,15/12/2023,960.00
117306233,Other Repairs,Repairs,Unallocated job costs from OPEN system,Premises Costs,Maintenance - Buildings,PRIME COMPLIANCE SERVICES LTD,HP19,15/12/2023,"1,769.60"
117316233,Other Repairs,Repairs,Unallocated job costs from OPEN system,Premises Costs,Maintenance - Buildings,PRIME COMPLIANCE SERVICES LTD,HP19,15/12/2023,425.00
117312233,Property Management,Property,Corporate Repairs & Maintenance Programme,Premises Costs,Maintenance - Buildings,PRIME COMPLIANCE SERVICES LTD,HP19,15/12/2023,725.00
117311233,Property Management,Property,Corporate Repairs & Maintenance Programme,Premises Costs,Maintenance - Buildings,PRIME COMPLIANCE SERVICES LTD,HP19,15/12/2023,905.00
117308233,Property Management,Property,Corporate Repairs & Maintenance Programme,Premises Costs,Maintenance - Buildings,PRIME COMPLIANCE SERVICES LTD,HP19,15/12/2023,"6,030.50"
116181233,Public Health,Public Health,Disabled Facilities Grants,Capital,Grant Payments,PRISM UK MEDICAL LIMITED,WF4 ,04/12/2023,"2,693.69"
117149248,Planned Maintenance Programme,HRA Capital Financing,Aids & Adaptations,Capital,Contractor Payments,PRISM UK MEDICAL LIMITED,WF4 ,15/12/2023,"3,667.83"
118769233,Other Repairs,Repairs,Cyclical Maintenance,Premises Costs,Permanent Fixtures and Fittings,PRISM UK MEDICAL LIMITED,WF4 ,22/12/2023,"7,585.33"
117969238,Social Care,Children & Families,Children's Resource and Home Finding Team,3rd Party Payments,Care Packages,PROACTIVE INTERVENTION CARE LTD,LP 7,20/12/2023,"67,200.00"
119098233,Planned Maintenance Programme,HRA Capital Financing,DMJ Homeloss,Capital,2023/24 expenditure,PRO-PORTERS (LOGISTICS) LTD,SN4 ,28/12/2023,545.00
119097233,Planned Maintenance Programme,HRA Capital Financing,DMJ Homeloss,Capital,2023/24 expenditure,PRO-PORTERS (LOGISTICS) LTD,SN4 ,28/12/2023,"1,040.00"
116256233,Planned Maintenance Programme,HRA Capital Financing,DMJ Homeloss,Capital,2023/24 expenditure,PRO-PORTERS (LOGISTICS) LTD,SN4 ,06/12/2023,770.00
116345234,DSG Other Funding,Dedicated Schools Grant (DSG),LAC pupil premium,3rd Party Payments,Education / Training,PROSPERO RECRUITMENT LIMITED,EC2A,06/12/2023,825.00
116721233,DSG Other Funding,Dedicated Schools Grant (DSG),LAC pupil premium,3rd Party Payments,Education / Training,PROSPERO RECRUITMENT LIMITED,EC2A,13/12/2023,825.00
119043233,Treasury,Corporate Finance,Barnfield Solar Scheme,Supplies and Services,Repairs & Maintenance,PSH OPERATIONS LIMITED,CO3 ,28/12/2023,"2,683.85"
119074233,Streetsmart,Streetsmart,Waste - Processing,Supplies and Services,Services,PUBLIC POWER SOLUTIONS LTD (PPS),SN2 ,28/12/2023,"1,191.70"
119019233,Treasury,Corporate Finance,Barnfield Solar Scheme,Supplies and Services,Repairs & Maintenance,PUBLIC POWER SOLUTIONS LTD (PPS),SN2 ,28/12/2023,960.00
117508248,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Residential Care,QUALITY CARE (WILTSHIRE) LTD,CO4 ,18/12/2023,"3,988.00"
117508248,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Residential,QUALITY CARE (WILTSHIRE) LTD,CO4 ,18/12/2023,-879.28
117508248,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Nursing,QUALITY CARE (WILTSHIRE) LTD,CO4 ,18/12/2023,-878.00
117508248,Memory & Cognition,Adults,Support for Memory and Cognition 65 and over,3rd Party Payments,Nursing Care,QUALITY CARE (WILTSHIRE) LTD,CO4 ,18/12/2023,"3,353.40"
117508248,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Residential Care,QUALITY CARE (WILTSHIRE) LTD,CO4 ,18/12/2023,"4,234.44"
117508248,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Nursing Care,QUALITY CARE (WILTSHIRE) LTD,CO4 ,18/12/2023,"5,000.00"
116551233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Residential Care,QUARRY MOUNT CARE LTD,SN1 ,08/12/2023,852.86
117508271,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Residential,QUARRY MOUNT CARE LTD,SN1 ,18/12/2023,"-1,070.84"
117508271,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Residential,QUARRY MOUNT CARE LTD,SN1 ,18/12/2023,-616.00
117508271,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Residential,QUARRY MOUNT CARE LTD,SN1 ,18/12/2023,"-1,040.80"
117508271,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Residential Care,QUARRY MOUNT CARE LTD,SN1 ,18/12/2023,"2,670.12"
117508271,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Residential,QUARRY MOUNT CARE LTD,SN1 ,18/12/2023,-287.16
