,,Body Name,Organisation Code,Service Label,Service Code,Organisation Unit,Expenditure Category,Expenditure Code,Narrative,Date,Transaction No,Net Amount,Supplier ID,Amended Supplier Name
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,04/09/2023,23355912,913.08,25009,ELEADA LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,EARLY YEARS CHILDCARE & SAFE,PAYMENTS TO OTHER ESTABLISHMENTS,4350,,15/08/2023,50002384,936.7,30379,MAPLES CHILDREN`S CENTRE
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,COUNCIL WIDE OTHER,9,BALANCE SHEET,CTRL OR B/S VAT PAYMENTS AT STANDARD RATE,6019,,31/08/2023,41083039,817.05,27480,REDACTED SENSITIVE SUPPLIER
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,SCHOOLS EFFECTIVENESS,Services Contracts Agency Interim Consultants,2970,,15/09/2023,41084769,1400,29339,YPAH
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CTRL OR B/S HOME REPAIR GRANTS 1996 - INTERIM,6221,,13/02/2023,41081671,320,21775,JACKSON LIFT SERVICES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CTRL OR B/S HOME REPAIR GRANTS 1996 - INTERIM,6221,,09/05/2023,41083202,307,15357,CLOSOMAT LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CTRL OR B/S HOME REPAIR GRANTS 1996 - INTERIM,6221,,18/09/2023,41084565,600,21775,JACKSON LIFT SERVICES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CAPITAL SCHEMES,K,HRA,CTRL OR B/S HOME REPAIR GRANTS 1996 - INTERIM,6221,,22/09/2023,41084998,450,21775,JACKSON LIFT SERVICES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,STRATEGY & ENGAGEMENT,PRINTING,3850,,08/08/2023,41079558,3000,25458,MENTION LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,STRATEGY & ENGAGEMENT,GRANT PAYMENTS,5010,,30/09/2023,41085164,22408.5,28095,ADVANCE ADVOCACY & NON VIOLENCE COMMUNITY EDUCATION
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,STRATEGY & ENGAGEMENT,GRANT PAYMENTS,5010,,05/09/2023,41083141,3087.64,10000084,EALING COMMUNITY NETWORK CIC
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,REPAIR AND MAINTENANCE,1410,,01/09/2023,41082630,540,25475,THE AZTEC GROUP LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,CIS REPAIRS AND MAINTENANCE,1411,,14/09/2023,41084387,5347.5,27624,GLOBAL WATERPROOFING SOLUTIONS LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,CIS REPAIRS AND MAINTENANCE,1411,,14/09/2023,41084193,407.65,27624,GLOBAL WATERPROOFING SOLUTIONS LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,CIS REPAIRS AND MAINTENANCE,1411,,14/09/2023,41084193,907.35,27624,GLOBAL WATERPROOFING SOLUTIONS LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,CIS REPAIRS AND MAINTENANCE,1411,,14/09/2023,41084194,387.5,27624,GLOBAL WATERPROOFING SOLUTIONS LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,CIS REPAIRS AND MAINTENANCE,1411,,14/09/2023,41084194,862.5,27624,GLOBAL WATERPROOFING SOLUTIONS LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,GEN REP.- MECHANICAL,1540,,22/09/2023,41084627,430.44,26573,LAKER BUILDING MANAGEMENT SOLUTIONS LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,GEN REP.- MECHANICAL,1540,,25/08/2023,41081440,3052.45,26573,LAKER BUILDING MANAGEMENT SOLUTIONS LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,GEN REP.- MECHANICAL,1540,,22/09/2023,41084624,450.52,26573,LAKER BUILDING MANAGEMENT SOLUTIONS LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,GEN REP.- MECHANICAL,1540,,22/09/2023,41084616,555.66,26573,LAKER BUILDING MANAGEMENT SOLUTIONS LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,GEN REP.- MECHANICAL,1540,,22/09/2023,41084630,8399.75,26573,LAKER BUILDING MANAGEMENT SOLUTIONS LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,GEN REP.- MECHANICAL,1540,,14/09/2023,41083364,943.74,26573,LAKER BUILDING MANAGEMENT SOLUTIONS LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,GEN REP.- MECHANICAL,1540,,22/09/2023,41084631,480.69,26573,LAKER BUILDING MANAGEMENT SOLUTIONS LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,GEN. REP.- ELECTRICAL,1530,,25/08/2023,41081436,1354.62,26573,LAKER BUILDING MANAGEMENT SOLUTIONS LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,GEN. REP.- ELECTRICAL,1530,,22/09/2023,41084609,1132.77,26573,LAKER BUILDING MANAGEMENT SOLUTIONS LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,GEN. REP.- ELECTRICAL,1530,,22/09/2023,41084611,1134.12,26573,LAKER BUILDING MANAGEMENT SOLUTIONS LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,GEN. REP.- ELECTRICAL,1530,,08/09/2023,41084947,627,26224,Smith of Derby Ltd
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,04/09/2023,23355912,1357.72,25009,ELEADA LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,04/09/2023,23355912,597.8,25009,ELEADA LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,04/09/2023,23355912,1362.79,25009,ELEADA LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,04/09/2023,23355912,370.16,25009,ELEADA LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,04/09/2023,23355912,2221.24,25009,ELEADA LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,04/09/2023,23355912,595.01,25009,ELEADA LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,04/09/2023,23355912,419.15,25009,ELEADA LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,04/09/2023,23355912,1004.36,25009,ELEADA LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,04/09/2023,23355912,1357.72,25009,ELEADA LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,04/09/2023,23355912,1721.28,25009,ELEADA LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,04/09/2023,23355912,370.16,25009,ELEADA LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,04/09/2023,23355912,1111.04,25009,ELEADA LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,04/09/2023,23355912,2221.24,25009,ELEADA LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,04/09/2023,23355912,491.05,25009,ELEADA LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,04/09/2023,23355912,864.08,25009,ELEADA LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,04/09/2023,23355912,2142,25009,ELEADA LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,04/09/2023,23355912,357,25009,ELEADA LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,04/09/2023,23355912,1190,25009,ELEADA LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,04/09/2023,23355912,418.46,25009,ELEADA LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,04/09/2023,23355912,833,25009,ELEADA LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,04/09/2023,23355912,358.72,25009,ELEADA LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,04/09/2023,23355912,652.12,25009,ELEADA LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,04/09/2023,23355912,1110.48,25009,ELEADA LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,04/09/2023,23355912,878.92,25009,ELEADA LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,04/09/2023,23355912,833,25009,ELEADA LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,04/09/2023,23355912,2391.2,25009,ELEADA LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,04/09/2023,23355912,2591.96,25009,ELEADA LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,04/09/2023,23355912,987.56,25009,ELEADA LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,04/09/2023,23355912,931.6,25009,ELEADA LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,04/09/2023,23355912,1233.96,25009,ELEADA LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,04/09/2023,23355912,493.92,25009,ELEADA LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,04/09/2023,23355912,502.32,25009,ELEADA LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,04/09/2023,23355912,1255.24,25009,ELEADA LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,04/09/2023,23355912,493.92,25009,ELEADA LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,04/09/2023,23355912,617.12,25009,ELEADA LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,04/09/2023,23355912,1480.92,25009,ELEADA LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,04/09/2023,23355912,1127.28,25009,ELEADA LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,GEN REP.- MECHANICAL,1540,,25/08/2023,41081444,382.5,26573,LAKER BUILDING MANAGEMENT SOLUTIONS LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,GEN REP.- MECHANICAL,1540,,22/09/2023,41084621,270,26573,LAKER BUILDING MANAGEMENT SOLUTIONS LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,GEN REP.- MECHANICAL,1540,,13/09/2023,41083344,5506.23,26573,LAKER BUILDING MANAGEMENT SOLUTIONS LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,GEN REP.- MECHANICAL,1540,,14/09/2023,41083386,681.17,26573,LAKER BUILDING MANAGEMENT SOLUTIONS LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,GEN REP.- MECHANICAL,1540,,31/07/2023,41083399,620,25262,APEX REFRIGERATION & AIR CONDITIONING LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,GEN REP.- MECHANICAL,1540,,31/07/2023,41083400,3670,25262,APEX REFRIGERATION & AIR CONDITIONING LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,GEN REP.- MECHANICAL,1540,,31/07/2023,41083404,2189,25262,APEX REFRIGERATION & AIR CONDITIONING LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,GEN REP.- MECHANICAL,1540,,31/07/2023,41083405,2437.89,25262,APEX REFRIGERATION & AIR CONDITIONING LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,GEN REP.- MECHANICAL,1540,,22/09/2023,41084633,5055.84,26573,LAKER BUILDING MANAGEMENT SOLUTIONS LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,GEN REP.- MECHANICAL,1540,,22/09/2023,41084629,1218.4,26573,LAKER BUILDING MANAGEMENT SOLUTIONS LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,GEN REP.- MECHANICAL,1540,,13/09/2023,41083345,2160.61,26573,LAKER BUILDING MANAGEMENT SOLUTIONS LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,GEN. REP.- ELECTRICAL,1530,,14/09/2023,41083387,3911,26573,LAKER BUILDING MANAGEMENT SOLUTIONS LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,GEN REP.- MECHANICAL,1540,,22/09/2023,41084618,613.78,26573,LAKER BUILDING MANAGEMENT SOLUTIONS LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,GEN REP.- MECHANICAL,1540,,22/09/2023,41084626,423.36,26573,LAKER BUILDING MANAGEMENT SOLUTIONS LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,GEN REP.- MECHANICAL,1540,,13/09/2023,41083348,1533.65,26573,LAKER BUILDING MANAGEMENT SOLUTIONS LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,GEN REP.- MECHANICAL,1540,,13/09/2023,41083350,463.21,26573,LAKER BUILDING MANAGEMENT SOLUTIONS LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,GEN REP.- MECHANICAL,1540,,31/07/2023,41083392,730,25262,APEX REFRIGERATION & AIR CONDITIONING LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,GEN REP.- MECHANICAL,1540,,31/07/2023,41083393,730,25262,APEX REFRIGERATION & AIR CONDITIONING LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,GEN. REP.- ELECTRICAL,1530,,13/09/2023,41083352,431.67,26573,LAKER BUILDING MANAGEMENT SOLUTIONS LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,GEN REP.- MECHANICAL,1540,,31/07/2023,41083396,647,25262,APEX REFRIGERATION & AIR CONDITIONING LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,GEN REP.- MECHANICAL,1540,,31/07/2023,41083397,1859,25262,APEX REFRIGERATION & AIR CONDITIONING LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,GEN REP.- MECHANICAL,1540,,12/09/2023,41083009,1783.5,26573,LAKER BUILDING MANAGEMENT SOLUTIONS LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,GEN REP.- MECHANICAL,1540,,13/09/2023,41083351,555.66,26573,LAKER BUILDING MANAGEMENT SOLUTIONS LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,GEN REP.- MECHANICAL,1540,,31/07/2023,41083395,952,25262,APEX REFRIGERATION & AIR CONDITIONING LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,GEN REP.- MECHANICAL,1540,,07/08/2023,41079578,425,21775,JACKSON LIFT SERVICES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHIEF EXECUTIVE DIRECTORATE,5,PROPERTY SERVICES,GEN REP.- MECHANICAL,1540,,28/06/2023,41079549,1323,21775,JACKSON LIFT SERVICES LIMITED
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,06/09/2023,23356279,1455.52,24470,OHIO HOME CARE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,06/09/2023,23356279,346.8,24470,OHIO HOME CARE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,06/09/2023,23356279,368.2,24470,OHIO HOME CARE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,06/09/2023,23356279,604.78,24470,OHIO HOME CARE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,06/09/2023,23356279,1059.73,24470,OHIO HOME CARE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,06/09/2023,23356279,527.38,24470,OHIO HOME CARE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,06/09/2023,23356279,389.48,24470,OHIO HOME CARE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,06/09/2023,23356279,288.48,24470,OHIO HOME CARE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,06/09/2023,23356279,859.32,24470,OHIO HOME CARE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,06/09/2023,23356279,2408.87,24470,OHIO HOME CARE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,06/09/2023,23356279,378.56,24470,OHIO HOME CARE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DOMICILIARY CARE - BLOCK,4240,,06/09/2023,23356279,883.68,24470,OHIO HOME CARE LTD
INSERTED DETAIL,,Ealing Council,http://opendatacommunities.org/id/london-borough-council/ealing,CHILDREN & ADULTS,1,OLDER PEOPLE,DIRECT PAYMENTS-INCOME,8787,,05/09/2023,23355988,-277.96,80764,CARE IN FINANCE LTD
