Authority,Service Area,Description,Payment,Amount,Supplier
Bolton MBC,Children's Services,Agency Staff - Other,07-Apr-23,"£1,396.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Apr-23,"£1,122.47",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,14-Apr-23,"£1,414.88",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,07-Apr-23,"£1,414.88",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Apr-23,"£1,414.88",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,14-Apr-23,"£1,275.08",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,07-Apr-23,"£1,275.08",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,07-Apr-23,"£1,282.82",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Apr-23,"£1,263.96",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,21-Apr-23,"£1,275.08",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,07-Apr-23,£556.08,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Apr-23,£556.08,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,14-Apr-23,"£1,207.36",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,14-Apr-23,"£1,131.90",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,14-Apr-23,"£1,396.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,07-Apr-23,"£1,396.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,07-Apr-23,"£1,396.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,07-Apr-23,"£1,396.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Apr-23,"£1,396.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Apr-23,"£1,414.88",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,21-Apr-23,"£1,131.90",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,21-Apr-23,"£1,131.90",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,14-Apr-23,£577.99,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,14-Apr-23,£975.08,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,07-Apr-23,£605.87,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Apr-23,£549.09,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Apr-23,£651.59,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,14-Apr-23,"£1,216.14",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,14-Apr-23,"£1,125.90",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,14-Apr-23,£750.60,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,07-Apr-23,"£1,125.90",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,07-Apr-23,"£1,499.91",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,07-Apr-23,£975.78,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Apr-23,"£1,499.91",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Apr-23,£562.95,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Apr-23,£713.07,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,21-Apr-23,"£1,216.14",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,21-Apr-23,"£1,125.90",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,14-Apr-23,"£1,275.90",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,14-Apr-23,"£1,131.90",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,14-Apr-23,£671.40,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,14-Apr-23,£671.39,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,14-Apr-23,"£1,052.85",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,07-Apr-23,"£1,191.90",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,07-Apr-23,"£1,396.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,07-Apr-23,£828.06,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,07-Apr-23,£828.05,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,07-Apr-23,"£1,573.61",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Apr-23,£828.06,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Apr-23,£828.05,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Apr-23,"£1,470.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Apr-23,"£1,446.02",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Apr-23,"£1,396.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,21-Apr-23,£671.40,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,21-Apr-23,"£1,013.12",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,14-Apr-23,£670.14,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,07-Apr-23,£556.01,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,07-Apr-23,£556.01,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,07-Apr-23,£703.65,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Apr-23,£556.01,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Apr-23,£556.01,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Apr-23,£826.51,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,21-Apr-23,£670.14,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,14-Apr-23,"£1,289.40",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,14-Apr-23,"£1,185.60",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,14-Apr-23,"£1,185.60",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,14-Apr-23,"£1,185.90",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,14-Apr-23,£889.20,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,14-Apr-23,"£1,185.60",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,14-Apr-23,"£1,185.90",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,14-Apr-23,"£1,185.90",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,14-Apr-23,"£1,264.96",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,14-Apr-23,"£1,185.90",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,14-Apr-23,"£1,165.84",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,14-Apr-23,"£1,185.90",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,14-Apr-23,£872.13,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,07-Apr-23,"£1,462.61",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,07-Apr-23,"£1,462.24",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,07-Apr-23,"£1,590.26",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,07-Apr-23,"£1,462.61",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,07-Apr-23,"£1,482.00",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,07-Apr-23,£592.80,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,07-Apr-23,"£1,482.38",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,07-Apr-23,£889.20,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,07-Apr-23,"£1,462.24",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,07-Apr-23,"£1,185.90",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,07-Apr-23,"£1,462.61",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,07-Apr-23,"£1,462.61",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Apr-23,"£1,590.26",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Apr-23,"£1,462.61",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Apr-23,"£1,482.00",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Apr-23,"£1,482.00",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Apr-23,"£1,482.38",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Apr-23,£889.20,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Apr-23,"£1,462.24",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Apr-23,"£1,462.61",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Apr-23,"£1,462.61",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Apr-23,"£1,462.61",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Apr-23,"£1,185.90",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Apr-23,"£1,462.24",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,21-Apr-23,"£1,185.90",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,21-Apr-23,"£1,185.90",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,21-Apr-23,"£1,185.90",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,21-Apr-23,"£1,185.90",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,21-Apr-23,"£1,179.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,14-Apr-23,"£1,488.88",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,14-Apr-23,"£1,289.40",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,14-Apr-23,"£1,439.40",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,14-Apr-23,"£1,193.49",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,14-Apr-23,"£1,206.90",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,14-Apr-23,"£1,206.90",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,14-Apr-23,"£1,185.60",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,14-Apr-23,"£1,207.20",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,14-Apr-23,"£1,193.49",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,14-Apr-23,"£1,207.20",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,14-Apr-23,£865.17,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,07-Apr-23,"£1,590.26",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,07-Apr-23,"£1,488.51",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,07-Apr-23,"£1,462.24",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,07-Apr-23,"£1,488.88",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,07-Apr-23,"£1,488.51",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,07-Apr-23,"£1,509.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,07-Apr-23,"£1,488.51",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Apr-23,"£1,488.51",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Apr-23,"£1,488.51",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Apr-23,"£1,488.88",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Apr-23,£893.78,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Apr-23,"£1,488.51",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Apr-23,"£1,509.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Apr-23,"£1,462.24",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Apr-23,"£1,488.88",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Apr-23,"£1,631.32",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,21-Apr-23,"£1,289.40",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,21-Apr-23,"£1,439.40",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,21-Apr-23,"£1,206.90",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,21-Apr-23,"£1,207.20",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,14-Apr-23,£832.68,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,14-Apr-23,"£1,289.40",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,14-Apr-23,"£1,191.90",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,14-Apr-23,"£1,110.24",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,07-Apr-23,"£1,590.26",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,07-Apr-23,£837.68,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,07-Apr-23,"£1,470.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Apr-23,"£1,110.24",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Apr-23,"£1,590.26",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Apr-23,"£1,470.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,21-Apr-23,"£1,289.40",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,07-Apr-23,£537.15,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,07-Apr-23,£537.08,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,07-Apr-23,£537.08,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Apr-23,£538.35,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Apr-23,£522.56,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Planned Maintenance,12-Apr-23,"£1,517.83",Robertson Facilities Management Limited
Bolton MBC,Children's Services,Property Surveys,12-Apr-23,"£1,145.00",Robertson Facilities Management Limited
Bolton MBC,Children's Services,Other Fees,26-Apr-23,"£16,500.00",Round Midnight Limited
Bolton MBC,Children's Services,Clients - Taxi Fares,01-Apr-23,"£2,160.00",RTS Travel Bolton
Bolton MBC,Children's Services,Clients - Taxi Fares,01-Apr-23,"£7,060.00",S & D Taxis
Bolton MBC,Children's Services,Clients - Taxi Fares,01-Apr-23,"£7,250.00",S A People Carrier Services
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Apr-23,"£11,435.90",Safe Haven Accommodation
Bolton MBC,Children's Services,Other Agency/Contracted Services,01-Apr-23,"£1,894.41",SCTC Limited
Bolton MBC,Children's Services,Security Cash Collection,01-Apr-23,"£1,564.00",Security Plus Limited
Bolton MBC,Children's Services,General Subscriptions,01-Apr-23,£520.00,Sing Up Limited
Bolton MBC,Children's Services,Clients - Taxi Fares,01-Apr-23,"£7,790.00",SMA Cars
Bolton MBC,Children's Services,Clients - Taxi Fares,01-Apr-23,"£7,605.00",Smart Ride Private Hire Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Apr-23,"£21,257.01",Social Care Services Group
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Apr-23,"£21,257.01",Social Care Services Group
Bolton MBC,Children's Services,Staff Subsistence Expenses,01-Apr-23,"£1,495.00",Solution Talk
Bolton MBC,Children's Services,Op Equip Health and Safety,24-Apr-23,£697.50,Southerns Broadstock Limited
Bolton MBC,Children's Services,Op Equip Health and Safety,24-Apr-23,£675.00,Southerns Broadstock Limited
Bolton MBC,Children's Services,Operational Equipment Purchase,19-Apr-23,"£3,357.34",Southerns Broadstock Limited
Bolton MBC,Children's Services,Office Equipment Purchase,19-Apr-23,£707.55,Southerns Broadstock Limited
Bolton MBC,Children's Services,Legal Fees,01-Apr-23,£895.83,St Johns Buildings Barrister Chambers
Bolton MBC,Children's Services,Legal Fees,01-Apr-23,£979.17,St Johns Buildings Barrister Chambers
Bolton MBC,Children's Services,Legal Fees,04-Apr-23,£531.25,St John's Buildings Barristers' Chamber
Bolton MBC,Children's Services,Legal Fees,21-Apr-23,£593.75,St John's Buildings Barristers' Chamber
Bolton MBC,Children's Services,Contracted Services,01-Apr-23,"£4,994.50",Steve Bore Specialist Services Ltd
Bolton MBC,Children's Services,Computer Purchase,12-Apr-23,£715.00,Stone Technologies Limited
Bolton MBC,Children's Services,Computer Purchase,18-Apr-23,"£1,056.00",Stone Technologies Limited
Bolton MBC,Children's Services,Computer Purchase,18-Apr-23,"£1,555.75",Stone Technologies Limited
Bolton MBC,Children's Services,Clients - Taxi Fares,01-Apr-23,"£21,735.00",Street Cars
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Apr-23,"£6,160.00",Supreme Child Care Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Apr-23,"£6,160.00",Supreme Child Care Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,05-Apr-23,"£6,160.00",Supreme Child Care Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,14-Apr-23,"£6,160.00",Supreme Child Care Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Apr-23,"£6,160.00",Supreme Child Care Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Apr-23,"£6,160.00",Supreme Child Care Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,05-Apr-23,"£6,160.00",Supreme Child Care Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,14-Apr-23,"£6,160.00",Supreme Child Care Limited
Bolton MBC,Children's Services,Clients - Taxi Fares,01-Apr-23,"£11,052.50",Supreme Minibuses Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Apr-23,£695.52,Swiis Foster Care Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Apr-23,£879.84,Swiis Foster Care Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Apr-23,£741.02,Swiis Foster Care Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Apr-23,£836.52,Swiis Foster Care Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Apr-23,£695.52,Swiis Foster Care Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Apr-23,£819.84,Swiis Foster Care Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Apr-23,£741.02,Swiis Foster Care Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Apr-23,£836.52,Swiis Foster Care Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,10-Apr-23,£695.52,Swiis Foster Care Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,10-Apr-23,£819.84,Swiis Foster Care Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,10-Apr-23,£741.02,Swiis Foster Care Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,10-Apr-23,£836.52,Swiis Foster Care Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Apr-23,"£1,625.82",The Childrens Homes Association#Independent Childrens Homes Association Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,03-Apr-23,"£4,428.57",The Family Unit
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Apr-23,"£33,294.62",The Good Shepherd#Cora Foundation
Bolton MBC,Children's Services,Contracted Services,18-Apr-23,"£1,395.00",The Heights Free School
Bolton MBC,Children's Services,Client Support Costs,06-Apr-23,"£3,767.04",The Leaving Care Team
Bolton MBC,Children's Services,Leaving Care Income Support,06-Apr-23,£937.85,The Leaving Care Team
Bolton MBC,Children's Services,Leaving Care University Costs,06-Apr-23,"£1,981.50",The Leaving Care Team
Bolton MBC,Children's Services,Section 24 Payments,06-Apr-23,£539.01,The Leaving Care Team
Bolton MBC,Children's Services,Client Support Costs,13-Apr-23,£697.70,The Leaving Care Team
Bolton MBC,Children's Services,Leaving Care Income Support,13-Apr-23,£949.35,The Leaving Care Team
Bolton MBC,Children's Services,Client Support Costs,21-Apr-23,"£2,507.73",The Leaving Care Team
Bolton MBC,Children's Services,Leaving Care Income Support,21-Apr-23,£945.80,The Leaving Care Team
Bolton MBC,Children's Services,Leaving Care University Costs,21-Apr-23,£657.70,The Leaving Care Team
Bolton MBC,Children's Services,Section 24 Payments,21-Apr-23,£679.10,The Leaving Care Team
Bolton MBC,Children's Services,Leaving Care Income Support,27-Apr-23,£830.00,The Leaving Care Team
Bolton MBC,Children's Services,Leaving Care University Costs,27-Apr-23,"£2,497.34",The Leaving Care Team
Bolton MBC,Children's Services,Section 24 Payments,27-Apr-23,"£1,100.00",The Leaving Care Team
Bolton MBC,Children's Services,Contracted Services,01-Apr-23,"£4,349.33",The Riverside Group Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Apr-23,"£20,216.34",The Together Trust
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Apr-23,"£18,600.00",The Together Trust
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Apr-23,"£4,417.50",The Together Trust
Bolton MBC,Children's Services,Contracted Services,01-Apr-23,"£1,300.00",The Together Trust
Bolton MBC,Children's Services,General Subscriptions,03-Apr-23,£875.00,The UK Association For Music Education-Music Mark
Bolton MBC,Children's Services,Other Fees,26-Apr-23,£520.00,The Wellness Consultancy
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Apr-23,"£3,154.25",Therapeutic Fostering Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Apr-23,"£3,154.25",Therapeutic Fostering Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Apr-23,"£3,547.02",Therapeutic Fostering Limited
Bolton MBC,Children's Services,Contracted Services,01-Apr-23,"£2,100.00",Thompsons Academy Limited#Thompsons Academy & Navigators
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Apr-23,"£2,827.20",Three Circles Fostering Ltd
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Apr-23,£706.80,Three Circles Fostering Ltd
Bolton MBC,Children's Services,Contracted Services,01-Apr-23,"£2,706.00",TLC Live#Learn Solutions Limited T/a TLC Education Group
Bolton MBC,Children's Services,Other Fees,01-Apr-23,"£5,095.00",Trafford MBC#Trafford Borough Council
Bolton MBC,Children's Services,Contracted Services,01-Apr-23,"£3,332.00",Transforming Lives For Good (TLG) Limited
Bolton MBC,Children's Services,Clients - Taxi Fares,01-Apr-23,"£4,840.00",Travel Assist Services
Bolton MBC,Children's Services,Day To Day Maintenance Structural,04-Apr-23,£600.00,Treescapes Gardening Services
Bolton MBC,Children's Services,Staff Subsistence Expenses,12-Apr-23,"£34,625.00",Triple P UK Limited
Bolton MBC,Children's Services,Clients - Taxi Fares,01-Apr-23,"£4,832.00",Triple Zero Private Hire#Triple Zero Taxis Limited
Bolton MBC,Children's Services,Other Fees,17-Apr-23,"£11,218.00",Umeed Limited
Bolton MBC,Children's Services,Water Charges - Unmetered,01-Apr-23,£647.12,United Utilities Water Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,04-Apr-23,"£40,928.40",Vals Place Limited
Bolton MBC,Children's Services,Contracted Services,01-Apr-23,"£1,750.00",Venn Group Limited
Bolton MBC,Children's Services,Contracted Services,01-Apr-23,"£1,750.00",Venn Group Limited
Bolton MBC,Children's Services,Contracted Services,01-Apr-23,"£1,750.00",Venn Group Limited
Bolton MBC,Children's Services,Contracted Services,01-Apr-23,"£1,750.00",Venn Group Limited
Bolton MBC,Children's Services,Contracted Services,01-Apr-23,"£1,750.00",Venn Group Limited
Bolton MBC,Children's Services,Operational Equipment Purchase,25-Apr-23,"£4,701.00",Virgin Media Payments Limited#Virgin Media Business
Bolton MBC,Children's Services,Contracted Services,21-Apr-23,£562.68,Vision For Education Limited
