Authority,Service Area,Description,Payment, Amount,Supplier
Bolton MBC,Children's Services,Agency Staff - Other,21-Nov-23,"£1,805.23",Leaders In Care Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,23-Nov-23,"£1,694.23",Leaders In Care Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,28-Nov-23,"£1,805.23",Leaders In Care Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,29-Nov-23,"£1,694.23",Leaders In Care Recruitment Limited
Bolton MBC,Children's Services,Other Fees,01-Nov-23,"£1,899.00",Lesley Carr Associates
Bolton MBC,Children's Services,Contracted Services,03-Nov-23,"£3,000.00",Liam Trippier School Improvement Ltd
Bolton MBC,Children's Services,Private Contracted Services,03-Nov-23,£721.06,Liam Trippier School Improvement Ltd
Bolton MBC,Children's Services,Clients - Taxi Fares,01-Nov-23,"£5,415.00",Link Cars
Bolton MBC,Children's Services,Carer Daycare,06-Nov-23,£832.00,Little Feet Day Nursery
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Nov-23,"£3,631.30",Lorimer Fostering
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Nov-23,"£3,631.30",Lorimer Fostering
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Nov-23,"£3,514.16",Lorimer Fostering
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Nov-23,"£3,631.30",Lorimer Fostering
Bolton MBC,Children's Services,Room Hire,21-Nov-23,£800.00,Manchester Academy Venues#MAV
Bolton MBC,Children's Services,Contracted Services,23-Nov-23,"£3,182.40",Manchester City Council
Bolton MBC,Children's Services,Marketing,01-Nov-23,£938.00,Manchester City Council
Bolton MBC,Children's Services,Contracted Services,01-Nov-23,£750.00,Manchester Occupational Therapy Services#Limited
Bolton MBC,Children's Services,Other Fees,01-Nov-23,"£4,000.00",Maverick Sounds Limited
Bolton MBC,Children's Services,Operational Equipment Purchase,09-Nov-23,"£1,320.00",MDM Entertainments
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Nov-23,"£22,050.17",Meadows Care Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Nov-23,"£23,764.29",Meadows Care Limited
Bolton MBC,Children's Services,Legal Fees,01-Nov-23,£556.00,Mental Health Associates Ltd
Bolton MBC,Children's Services,Clients - Bus Fares,07-Nov-23,"£1,504.17",Metro Cars North West Limited
Bolton MBC,Children's Services,Op Equip Health and Safety,07-Nov-23,"£2,100.00",Millies Trust
Bolton MBC,Children's Services,Clients - Taxi Fares,01-Nov-23,"£1,700.00",Minibuztravel.com
Bolton MBC,Children's Services,Clients - Taxi Fares,01-Nov-23,"£2,400.00",MNK
Bolton MBC,Children's Services,Contracted Services,03-Nov-23,"£2,400.00",National Governance Association
Bolton MBC,Children's Services,Clients - Taxi Fares,01-Nov-23,"£1,350.00",Nationwide Travel
Bolton MBC,Children's Services,Clients - Taxi Fares,01-Nov-23,"£1,520.00",Nationwide Wheelchair Service
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Nov-23,"£39,397.59",New Futures Scotland
Bolton MBC,Children's Services,Vol Assoc Grants - General,06-Nov-23,"£19,314.00",New Start Childcare#New Start
Bolton MBC,Children's Services,Advertising General,03-Nov-23,"£1,500.00",Newsquest Media Group
Bolton MBC,Children's Services,Advertising General,01-Nov-23,"£1,500.00",Newsquest Media Group
Bolton MBC,Children's Services,Contracted Services,09-Nov-23,"£2,480.00",Next Level Learning Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Nov-23,"£4,703.38","Next Stage ""A Way Forward"" Youth Development Limited"
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Nov-23,"£24,938.70",Next Stage 4 Life Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Nov-23,"£24,938.70",Next Stage 4 Life Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Nov-23,"£24,938.70",Next Stage 4 Life Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Nov-23,"£24,938.70",Next Stage 4 Life Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Nov-23,"£24,938.70",Next Stage 4 Life Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Nov-23,"£5,852.49",Next Stage 4 Life Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Nov-23,"£5,852.49",Next Stage 4 Life Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Nov-23,"£7,473.00",Next Stage For Fostering Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Nov-23,"£3,930.00",Nexus Fostering#Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Nov-23,"£3,930.00",Nexus Fostering#Limited
Bolton MBC,Children's Services,Legal Fees,09-Nov-23,£750.00,Nine St John Street
Bolton MBC,Children's Services,Agency Staff - Other,01-Nov-23,"£1,327.56",NonStop Consulting Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Nov-23,"£1,788.95",NonStop Consulting Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Nov-23,"£1,788.95",NonStop Consulting Limited
Bolton MBC,Children's Services,Agency Staff - Other,07-Nov-23,"£1,659.45",NonStop Consulting Limited
Bolton MBC,Children's Services,Agency Staff - Other,07-Nov-23,"£1,788.95",NonStop Consulting Limited
Bolton MBC,Children's Services,Agency Staff - Other,14-Nov-23,"£1,659.45",NonStop Consulting Limited
Bolton MBC,Children's Services,Agency Staff - Other,21-Nov-23,"£1,659.45",NonStop Consulting Limited
Bolton MBC,Children's Services,Agency Staff - Other,28-Nov-23,"£1,493.51",NonStop Consulting Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Nov-23,"£2,264.00",NT Care Group Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,03-Nov-23,"£7,924.00",NT Care Group Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,10-Nov-23,"£7,924.00",NT Care Group Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,17-Nov-23,"£7,924.00",NT Care Group Limited
Bolton MBC,Children's Services,Other Fees,15-Nov-23,"£8,912.12",Oldham Council
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Nov-23,"£3,142.61",Olive Branch Fostering Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Nov-23,"£3,744.15",Olive Branch Fostering Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Nov-23,"£3,169.40",Olive Branch Fostering Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Nov-23,"£2,607.16",Olive Branch Fostering Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Nov-23,"£3,308.01",Olive Branch Fostering Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Nov-23,"£4,645.35",Olive Branch Fostering Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Nov-23,"£3,142.61",Olive Branch Fostering Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Nov-23,"£3,945.68",Olive Branch Fostering Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Nov-23,£906.84,Olive Branch Fostering Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Nov-23,"£1,717.50",Olive Branch Fostering Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Nov-23,£559.20,Olive Branch Fostering Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Nov-23,"£4,203.97",Orange Grove Foster Care Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Nov-23,"£4,294.38",Orange Grove Foster Care Limited
Bolton MBC,Children's Services,Other Fees,10-Nov-23,"£10,000.00",PAC-UK
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Nov-23,"£56,837.10",Panacea Children Services Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Nov-23,"£3,827.88",Parallel Parents
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Nov-23,"£5,495.99",Parallel Parents
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Nov-23,"£3,827.88",Parallel Parents
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Nov-23,"£3,621.11",Parallel Parents
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Nov-23,"£3,431.70",Parallel Parents
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Nov-23,"£6,801.40",Parallel Parents
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Nov-23,"£6,582.54",Parallel Parents
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Nov-23,"£3,766.81",Parallel Parents
Bolton MBC,Children's Services,Sport Activities,08-Nov-23,"£1,870.00",Peak Fabrications (Bolton) Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Nov-23,"£1,333.50",People Who Foster Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Nov-23,£659.62,People Who Foster Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,09-Nov-23,"£5,225.05",People Who Foster Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,09-Nov-23,"£5,287.50",People Who Foster Limited
Bolton MBC,Children's Services,Other Bar & Kitchen Provisions,12-Nov-23,"£1,830.00",Percivals The Caterers#Percivals Outside Catering Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Nov-23,"£1,400.00",Permanent Futures Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Nov-23,"£1,750.00",Permanent Futures Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Nov-23,"£1,750.00",Permanent Futures Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Nov-23,"£1,500.00",Permanent Futures Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Nov-23,"£1,500.00",Permanent Futures Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Nov-23,"£1,750.00",Permanent Futures Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Nov-23,£600.00,Permanent Futures Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Nov-23,"£1,750.00",Permanent Futures Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Nov-23,"£1,200.00",Permanent Futures Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Nov-23,"£1,750.00",Permanent Futures Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Nov-23,"£1,500.00",Permanent Futures Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Nov-23,"£1,200.00",Permanent Futures Limited
Bolton MBC,Children's Services,Agency Staff - Other,06-Nov-23,"£1,575.00",Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Nov-23,£585.00,Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,13-Nov-23,"£1,665.00",Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,13-Nov-23,"£1,665.00",Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,20-Nov-23,"£1,665.00",Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,27-Nov-23,£680.40,Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Nov-23,"£1,665.00",Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Nov-23,"£1,690.65",Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Nov-23,"£1,708.65",Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Nov-23,"£1,665.00",Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Nov-23,"£1,665.00",Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Nov-23,"£1,686.15",Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Nov-23,"£1,713.90",Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,06-Nov-23,"£1,669.82",Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,06-Nov-23,"£1,665.00",Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,06-Nov-23,"£1,691.55",Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,06-Nov-23,"£1,863.00",Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,06-Nov-23,"£1,693.35",Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,06-Nov-23,"£1,690.65",Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,13-Nov-23,"£1,682.19",Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,13-Nov-23,"£1,665.00",Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,13-Nov-23,"£1,703.70",Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,13-Nov-23,"£1,683.00",Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,13-Nov-23,"£1,743.00",Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,13-Nov-23,"£1,697.40",Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,20-Nov-23,"£1,680.03",Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,21-Nov-23,"£1,665.00",Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,24-Nov-23,"£1,683.00",Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,20-Nov-23,"£1,743.15",Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,20-Nov-23,"£1,741.30",Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,27-Nov-23,"£1,672.83",Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,27-Nov-23,"£1,958.85",Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,27-Nov-23,"£1,855.80",Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,27-Nov-23,"£1,854.45",Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,27-Nov-23,"£1,728.00",Personnel Leasing Limited
Bolton MBC,Children's Services,Agency Staff - Other,27-Nov-23,"£1,710.90",Personnel Leasing Limited
Bolton MBC,Children's Services,Legal Fees,01-Nov-23,£629.87,Pickering Psychology Services Limited
Bolton MBC,Children's Services,Legal Fees,01-Nov-23,"£1,004.27",Pickering Psychology Services Limited
Bolton MBC,Children's Services,Legal Fees,01-Nov-23,"£2,414.93",Pickering Psychology Services Limited
Bolton MBC,Children's Services,Legal Fees,05-Nov-23,"£1,072.53",Pickering Psychology Services Limited
Bolton MBC,Children's Services,Legal Fees,18-Nov-23,£636.53,Pickering Psychology Services Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Nov-23,"£1,050.00",Precision Resource Group Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Nov-23,"£1,750.00",Precision Resource Group Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Nov-23,"£1,050.00",Precision Resource Group Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Nov-23,"£1,750.00",Precision Resource Group Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Nov-23,"£1,050.00",Precision Resource Group Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Nov-23,"£1,750.00",Precision Resource Group Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Nov-23,"£1,050.00",Precision Resource Group Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Nov-23,"£1,750.00",Precision Resource Group Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Nov-23,"£1,050.00",Precision Resource Group Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Nov-23,"£1,750.00",Precision Resource Group Limited
Bolton MBC,Children's Services,Clients - Taxi Fares,01-Nov-23,"£5,400.00",Premier Minibuses (NW) Ltd
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Nov-23,"£12,468.90",PRM Care Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Nov-23,"£12,508.50",PRM Care Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Nov-23,"£13,617.86",Progressive Care Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Nov-23,"£1,550.00",Propelo Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Nov-23,£864.81,Prospero Group Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Nov-23,£611.10,Prospero Group Limited
Bolton MBC,Children's Services,Contracted Services,08-Nov-23,£750.00,Prospero Group Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,10-Nov-23,"£39,160.80",Protective Care Group
Bolton MBC,Children's Services,Vol Assoc Grants - General,10-Nov-23,"£18,136.80",Protective Care Group
Bolton MBC,Children's Services,Vol Assoc Grants - General,10-Nov-23,£650.00,Protective Care Group
Bolton MBC,Children's Services,General Subscriptions,20-Nov-23,"£1,500.00",Proud 2B Parents
Bolton MBC,Children's Services,Vol Assoc Grants - General,12-Nov-23,"£18,394.20",Pure Care Homes Limited
Bolton MBC,Children's Services,Inter Auth Agency/Cont Svs,30-Nov-23,"£8,646.85",Quality Education Solutions Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Nov-23,"£1,595.44",Quickline Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,06-Nov-23,"£1,595.44",Quickline Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,13-Nov-23,"£1,595.44",Quickline Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,20-Nov-23,"£1,595.44",Quickline Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,27-Nov-23,"£1,162.80",Quickline Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Nov-23,"£1,544.75",Quickline Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Nov-23,"£1,595.44",Quickline Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Nov-23,"£1,914.75",Quickline Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,06-Nov-23,"£1,624.24",Quickline Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,06-Nov-23,"£1,914.75",Quickline Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,13-Nov-23,"£1,595.44",Quickline Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,13-Nov-23,"£1,914.75",Quickline Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,20-Nov-23,"£1,642.14",Quickline Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,20-Nov-23,"£1,914.75",Quickline Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,27-Nov-23,"£1,631.19",Quickline Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,27-Nov-23,"£1,914.75",Quickline Recruitment Limited
Bolton MBC,Children's Services,Vol Assoc Grants - General,01-Nov-23,"£6,598.57",Rainbow Fostering Services
Bolton MBC,Children's Services,Contracted Services,15-Nov-23,"£1,012.00",Randstad Solutions Limited
Bolton MBC,Children's Services,Client Support Costs,01-Nov-23,"£7,030.00",Reaseheath College
Bolton MBC,Children's Services,Clients - Taxi Fares,01-Nov-23,"£1,400.00",Redacted - Personal Data
Bolton MBC,Children's Services,Clients - Taxi Fares,01-Nov-23,"£9,370.00",Redacted - Personal Data
Bolton MBC,Children's Services,Operational Equipment Purchase,01-Nov-23,£800.00,Redacted - Personal Data
Bolton MBC,Children's Services,Staff Subsistence Expenses,01-Nov-23,£940.00,Redacted - Personal Data
Bolton MBC,Children's Services,Clients - Taxi Fares,01-Nov-23,"£1,487.50",Redacted - Personal Data
Bolton MBC,Children's Services,Other Fees,12-Nov-23,£675.00,Redacted - Personal Data
Bolton MBC,Children's Services,Contracted Services,01-Nov-23,£715.50,Redacted - Personal Data
Bolton MBC,Children's Services,Contracted Services,01-Nov-23,£715.50,Redacted - Personal Data
Bolton MBC,Children's Services,Other Fees,12-Nov-23,£700.00,Redacted - Personal Data
Bolton MBC,Children's Services,Other Fees,01-Nov-23,"£2,017.91",Redacted - Personal Data
Bolton MBC,Children's Services,Clients - Taxi Fares,01-Nov-23,"£2,120.00",Redacted - Personal Data
Bolton MBC,Children's Services,Clients - Taxi Fares,01-Nov-23,"£2,000.00",Redacted - Personal Data
Bolton MBC,Children's Services,Clients - Taxi Fares,01-Nov-23,"£2,890.00",Redacted - Personal Data
Bolton MBC,Children's Services,Clients - Taxi Fares,01-Nov-23,"£2,400.00",Redacted - Personal Data
Bolton MBC,Children's Services,Contracted Services,01-Nov-23,£737.50,Redacted - Personal Data
Bolton MBC,Children's Services,Clients - Taxi Fares,01-Nov-23,"£1,870.00",Redacted - Personal Data
Bolton MBC,Children's Services,Legal Fees,01-Nov-23,£590.75,Redacted - Personal Data
Bolton MBC,Children's Services,Legal Fees,01-Nov-23,"£2,822.40",Redacted - Personal Data
Bolton MBC,Children's Services,Legal Fees,01-Nov-23,"£1,354.20",Redacted - Personal Data
Bolton MBC,Children's Services,Legal Fees,01-Nov-23,"£1,500.00",Redacted - Personal Data
Bolton MBC,Children's Services,Other Fees,03-Nov-23,"£2,000.00",Redacted - Personal Data
Bolton MBC,Children's Services,Admin Officers Gross Pay,01-Nov-23,"£1,200.00",Redacted - Personal Data
Bolton MBC,Children's Services,Clients - Taxi Fares,01-Nov-23,"£1,590.00",Redacted - Personal Data
Bolton MBC,Children's Services,Clients - Taxi Fares,01-Nov-23,£845.00,Redacted - Personal Data
Bolton MBC,Children's Services,Panel Attendance Allowance,20-Nov-23,£900.00,Redacted - Personal Data
Bolton MBC,Children's Services,Agency Staff - Other,01-Nov-23,£538.23,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,17-Nov-23,£539.45,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,03-Nov-23,£544.55,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,03-Nov-23,£556.53,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,24-Nov-23,£528.52,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Nov-23,"£1,396.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,17-Nov-23,"£1,396.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,03-Nov-23,"£1,396.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,24-Nov-23,"£1,396.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,24-Nov-23,"£1,377.15",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Nov-23,"£1,489.88",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,17-Nov-23,"£1,489.88",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,17-Nov-23,"£1,470.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,03-Nov-23,£893.93,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,03-Nov-23,"£1,489.88",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,10-Nov-23,"£1,470.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,10-Nov-23,"£1,489.88",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,24-Nov-23,"£1,470.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,24-Nov-23,"£1,489.88",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Nov-23,£794.60,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,17-Nov-23,"£1,191.90",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,03-Nov-23,"£1,191.90",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,10-Nov-23,"£1,191.90",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,24-Nov-23,"£1,191.90",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Nov-23,£556.53,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,17-Nov-23,£560.23,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,03-Nov-23,£556.53,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,10-Nov-23,£556.53,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,24-Nov-23,£560.23,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Nov-23,"£1,396.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Nov-23,"£1,396.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Nov-23,"£1,396.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,17-Nov-23,"£1,396.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,17-Nov-23,"£1,396.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,03-Nov-23,"£1,396.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,03-Nov-23,"£1,396.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,10-Nov-23,"£1,396.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,10-Nov-23,"£1,396.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,24-Nov-23,"£1,396.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,24-Nov-23,"£1,396.01",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Nov-23,"£1,481.11",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Nov-23,"£1,481.11",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Nov-23,£510.29,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,01-Nov-23,"£1,499.91",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,17-Nov-23,"£1,491.12",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,17-Nov-23,"£1,499.91",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,17-Nov-23,£524.88,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,03-Nov-23,"£1,481.11",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,03-Nov-23,"£1,481.11",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,03-Nov-23,"£1,499.91",Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,10-Nov-23,£506.64,Reed#Reed Specialist Recruitment Limited
Bolton MBC,Children's Services,Agency Staff - Other,10-Nov-23,"£1,481.11",Reed#Reed Specialist Recruitment Limited
