Body Name,Supplier Name,Transaction Ref/No,Supplier Code,Payment Date,Gross Value (detail),Vat Amount,Service Label,Service Code,Expenditure Code,Expenditure Category,Service Division,Directorate,Department,Department Description,Sub Team,Sub Team Description,Reference,Unique Reference
Blackpool Council,C Cabs,432288,1000437,17/03/2025,432,0,Post 16 Travel,30304,62201,Contract Hire,Community & Env Services - 1,BPLSER,TRANSP,Transport Services - 3,TRCHIL1,Integrated Tran - 5,12692,1.00044E+17
Blackpool Council,C Cabs,432289,1000437,17/03/2025,367.5,0,Out of borough non behaviour transport,30301,62201,Contract Hire,Community & Env Services - 1,BPLSER,TRANSP,Transport Services - 3,TRCHIL1,Integrated Tran - 5,12690,1.00044E+17
Blackpool Council,Westcliff Primary Academy,432293,1002061,17/03/2025,"12,356.00",0,Mainstream Top-up,10452,64403,Special Needs - Children,Children's Services - 1,CHISER,LEARNG,Learning,JCEA1,JCEA1,4000000210,1.00206E+22
Blackpool Council,THE BAILEY HOTEL (BLACKPOOL) LIMITED,432294,1139504,17/03/2025,"3,663.00",0,Housing General,64010,61704,Bed and Breakfast Accommodation,Chief Executive - 1,CEXTOT,HOPTION,Housing Options - 3,HOPTION2,Housing Options - 5,207,1.1395E+15
Blackpool Council,Premier Cabs Blackpool Ltd,432322,1000784,17/03/2025,518.4,86.4,In borough behaviour,30305,62201,Contract Hire,Community & Env Services - 1,BPLSER,TRANSP,Transport Services - 3,TRCHIL1,Integrated Tran - 5,INV-421,1000784432322INV-421
Blackpool Council,Entertainment Concepts Ltd,432435,1002945,18/03/2025,799.99,133.33,Tower Lighting Project,50042,64515,Contract Services,Communication & Regeneration - 1,AMCPI,FMAK,Acquisitions 9/10 - 3,FMAK2,Acquisitions 9/10 - 5,INV-0117,1002945432435INV-0117
Blackpool Council,SYNERGY EDUCATION TRUST LTD - BOUNDARY SCHOOL,432436,1142492,17/03/2025,"2,000.00",0,Continuum Of Provision,10444,63008,Educational Equipment,Children's Services - 1,CHISER,OTHL,Other Learning - 3,OTHL2,Other Learning - 5,BOUSI49,1142492432436BOUSI49
Blackpool Council,The Sea View Trust - Revoe Learning Academy,432438,1002510,17/03/2025,"2,000.00",0,Continuum Of Provision,10444,63008,Educational Equipment,Children's Services - 1,CHISER,OTHL,Other Learning - 3,OTHL2,Other Learning - 5,RVLSI114,1002510432438RVLSI114
Blackpool Council,DFN PROJECT SEARCH,432440,1004605,31/03/2025,"1,200.00",200,Project Search 2024/25,50205,63711,Subscriptions,Communication & Regeneration - 1,AMCPI,LL,Lifelong Learning - 3,PSEARC1,Project Search - 5,DFNPS514,1004605432440DFNPS514
Blackpool Council,Complete Background Screening Ltd,432444,1002556,17/03/2025,271.7,20.2,Dbs Recharging,64007,66207,Personnel Services,Chief Executive - 1,CEXTOT,HRSYSRE,'Hr Systems & Info - 3,HRSYSRE2,'Hr Systems & Info - 5,852559,1.00256E+18
Blackpool Council,SJS Legal Limited,432445,1144506,17/03/2025,"2,100.00",0,"Prop, Comm & Litigation Gen",61002,63807,Legal and Court Costs,Chief Executive - 1,CEXTOT,LADTOT1,Legal Services - 3,LADTOT3,Legal Services - 5,177990.001-DAMAGES,1144506432445177990.001-DAMAGES
Blackpool Council,Department Of Works & Pensions,432446,1000804,17/03/2025,744,0,In-House Plh,64522,64706,Disbursements,General Fund - 1,RNONGF,RNONGF2,General Fund - 3,RNONGF4,General fund - 5,CIG-814,1000804432446CIG-814
Blackpool Council,J M Routledge T/A Jr Consulting,432451,1004399,17/03/2025,"10,000.00",0,Public Health Team,62008,63413,Consultants,Public Health - 1,PUBHEL,PUBGRT1,Public Health Grant Spend - 3,PUBHEL1,Public Health Team,BBC25/03,1004399432451BBC25/03
Blackpool Council,DAVID ASHCROFT EDUCATION,432453,1142442,17/03/2025,920,0,Pru Supplies And Services,10449,63413,Consultants,Children's Services - 1,CHISER,PRU,PRU,PRU2,PRU2,52,1.14244E+17
Blackpool Council,Enveco Blackpool Waste Services Ltd,432455,1003817,17/03/2025,"1,735.24",289.2,General Expenses Beach patrol,50090,62003,Running Costs Petrol,Communication & Regeneration - 1,AMCPI,BEACHP,Beach Patrol - 3,BEACHP2,Beach Patrol - 5,40002101,1.00382E+20
Blackpool Council,Enveco Blackpool Waste Services Ltd,432456,1003817,17/03/2025,"1,839.58",306.59,Administration,30225,63401,General Services,Community & Env Services - 1,BPLSER,PUBPRO,Public Protection - 3,PYAA1,Head Of Environ - 5,40002103,1.00382E+20
Blackpool Council,Enveco Blackpool Waste Services Ltd,432457,1003817,17/03/2025,"1,015.38",169.23,CCTV Maintenance,30149,62004,Running Costs Diesel,Community & Env Services - 1,BPLSER,CCTV,Cctv - 3,CCTV2,Cctv - 5,40002102,1.00382E+20
Blackpool Council,Blackpool & The Fylde College,432458,1000004,18/03/2025,"9,000.00",0,Affordable Warmth Staffing,62001,60911,Training Expenses,Public Health - 1,PUBHEL,PUBGRT1,Public Health Grant Spend - 3,PUBHEL13,Affordable Warmth,T115962,1000004432458T115962
Blackpool Council,Rhea Projects Ltd,432459,1003691,17/03/2025,"400,000.00",0,HUG 2,62059,64501,Private Contractors,Public Health - 1,PUBHEL,PUBGRT1,Public Health Grant Spend - 3,PUBHEL13,Affordable Warmth,2388 HUGRP,10036914324592388 HUGRP
Blackpool Council,Bridge Education And Training Ltd,432462,1002708,21/03/2025,"1,836.00",306,Pru Supplies And Services,10449,60791,Agency Staff,Children's Services - 1,CHISER,PRU,PRU,PRU2,PRU2,7003801,1.00271E+19
Blackpool Council,Road Safety Services Ltd,432464,1000144,17/03/2025,328.8,54.8,Planning,90005,19624,Rechargeable Works Account,Communication & Regeneration BS - 1,ZAMCPI,ZAMCPI2,Balance Sheet Places - 3,ZAMCPI4,Balance Sheet Places - 5,95848,1.00014E+17
Blackpool Council,Reed Specialist Recruitment Ltd,432466,1001657,17/03/2025,"24,216.18","4,036.03",Agency Suspense Account,64030,60791,Agency Staff,Chief Executive - 1,CEXTOT,OWD,Organisation & Workforce Dev - 3,OWD2,Organisation & Workforce Dev - 5,CI-02-10823335,1001657432466CI-02-10823335
Blackpool Council,Reed Specialist Recruitment Ltd,432467,1001657,17/03/2025,"25,951.41","4,325.23",Balance Sheet,90000,60791,VAT ADJUSTMENT,Not Applicable - 1,NA,OWD,Organisation & Workforce Dev - 3,OWD2,Organisation & Workforce Dev - 5,CI-02-10806727,1001657432467CI-02-10806727
Blackpool Council,BLACKPOOL SKILLS ACADEMY CIC,432472,1142360,17/03/2025,262,0,Pru Supplies And Services,10449,64501,Private Contractors,Children's Services - 1,CHISER,PRU,PRU,PRU2,PRU2,233,1.14236E+15
Blackpool Council,BLACKPOOL SKILLS ACADEMY CIC,432473,1142360,17/03/2025,612.3,0,Pru Supplies And Services,10449,64501,Private Contractors,Children's Services - 1,CHISER,PRU,PRU,PRU2,PRU2,235,1.14236E+15
Blackpool Council,BLACKPOOL SKILLS ACADEMY CIC,432474,1142360,17/03/2025,"1,067.60",0,Pru Supplies And Services,10449,64501,Private Contractors,Children's Services - 1,CHISER,PRU,PRU,PRU2,PRU2,231,1.14236E+15
Blackpool Council,BLACKPOOL SKILLS ACADEMY CIC,432475,1142360,17/03/2025,"4,082.00",0,Pru Supplies And Services,10449,64501,Private Contractors,Children's Services - 1,CHISER,PRU,PRU,PRU2,PRU2,230,1.14236E+15
Blackpool Council,Reed Specialist Recruitment Ltd,432476,1001657,17/03/2025,"27,549.83","4,591.63",Balance Sheet,90000,60791,VAT ADJUSTMENT,Not Applicable - 1,NA,OWD,Organisation & Workforce Dev - 3,OWD2,Organisation & Workforce Dev - 5,CI-02-10843815,1001657432476CI-02-10843815
Blackpool Council,South Shore Community Partnership Ltd,432503,1003984,11/03/2025,531.5,0,Parks Projects,30037,63701,Grants,Community & Env Services - 1,BPLSER,PARKS,Parks - 3,PRKDEV1,Parks Developme - 5,,1.00398E+12
Blackpool Council,Enveco Blackpool Waste Services Ltd,432505,1003817,17/03/2025,"14,943.09","2,490.52",Plant And Haulage Account,50108,62004,Running Costs Diesel,Communication & Regeneration - 1,AMCPI,PJOP,Illuminations - Operations - 3,PJCA1,Plant And Haulage Account - 5,40002107,1.00382E+20
Blackpool Council,Business Risk Management Ltd,432506,1004241,21/03/2025,600,100,Audit,40078,65588,"Education, training and support",Resources - 1,TRSTOT,FBBBA,Audit & Investigations - 3,FBBBA2,Audit & Investigations - 5,2335,1.00424E+16
Blackpool Council,Business Risk Management Ltd,432507,1004241,17/03/2025,600,100,Audit,40078,65588,"Education, training and support",Resources - 1,TRSTOT,FBBBA,Audit & Investigations - 3,FBBBA2,Audit & Investigations - 5,2336,1.00424E+16
Blackpool Council,Bri-Met Ltd,432513,1000588,17/03/2025,"251,175.23","41,862.54","Insurance,Dso,Banking",90069,29711,Retention Monies - Capital,Balance Sheet Resources - 1,ZTRSTOT,ZTRSTOT2,Balance Sheet Resources - 3,ZTRSTOT4,Balance Sheet Resources - 5,54318,1.00059E+17
Blackpool Council,4tech Training Ltd,432515,1001688,17/03/2025,"8,496.00","1,416.00",Other Alternative Provision,10448,64501,Private Contractors,Children's Services - 1,CHISER,EDDIV,Education Diversity - 3,EDDIV2,Education Diversity - 5,4TT012025BCC1,10016884325154TT012025BCC1
Blackpool Council,West Lancs Roofing Ltd,432516,1001443,17/03/2025,432,72,Planning,90005,19624,Rechargeable Works Account,Communication & Regeneration BS - 1,ZAMCPI,ZAMCPI2,Balance Sheet Places - 3,ZAMCPI4,Balance Sheet Places - 5,35,1.00144E+16
Blackpool Council,GREENOME INVEST LTD,432517,1143386,17/03/2025,"1,895.00",0,Housing General,64010,61704,Bed and Breakfast Accommodation,Chief Executive - 1,CEXTOT,HOPTION,Housing Options - 3,HOPTION2,Housing Options - 5,OL-344-16,1143386432517OL-344-16
Blackpool Council,West Lancs Roofing Ltd,432518,1001443,17/03/2025,864,144,Planning,90005,19624,Rechargeable Works Account,Communication & Regeneration BS - 1,ZAMCPI,ZAMCPI2,Balance Sheet Places - 3,ZAMCPI4,Balance Sheet Places - 5,36,1.00144E+16
Blackpool Council,Abl Planning And Development Ltd,432519,1005142,25/03/2025,"1,282.50",0,Planning Development Management,50137,63413,Consultants,Communication & Regeneration - 1,AMCPI,HP,Planning Services - 3,AEH1,Built Heritage - 5,2000807/430,10051424325192000807/430
Blackpool Council,Evolution Construction Group Ltd,432537,1002824,18/03/2025,"4,340.45",723.41,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,5095,1.00282E+16
Blackpool Council,Evolution Construction Group Ltd,432539,1002824,18/03/2025,"5,668.37",944.73,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,5096,1.00282E+16
Blackpool Council,W H Tarmacadam Limited,432542,1000530,17/03/2025,"14,758.80","2,459.80",Cat 4 Flags/Flex,30272,61012,Maintenance Private Contractor,Community & Env Services - 1,BPLSER,HIGENG,Highways & Engineering - 3,SCHEME1,Highways Scheme - 5,9535,1.00053E+16
Blackpool Council,CREATE DEVELOPMENTS (BISPHAM) LTD - CHAPS PAYMENTS,432544,1140601,11/03/2025,"134,128.00",0,Business Loans,90030,19422,Create Ryscar Loan,Balance Sheet Budgets Outside Cash Limit - 1,ZBUDOCL,ZBUDOCL2,Balance Sheet Budgets Outside Cash Limit - 3,ZBUDOCL4,Balance Sheet Budgets Outside Cash Limit - 5,,1.1406E+12
Blackpool Council,Bambers Remedial Contractors Limited,432547,1000516,18/03/2025,"1,220.10",203.35,Csdp,20443,65401,Aids To Daily Living,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,21705,1.00052E+17
Blackpool Council,PUPILS PROFIT,432550,1144508,18/03/2025,552,92,St Johns -Enrichment Opportunities,10195,63711,Subscriptions,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED211,St Johns Ce - 5,2621,1.14451E+16
Blackpool Council,Bambers Remedial Contractors Limited,432552,1000516,18/03/2025,698.04,116.34,Csdp,20424,65401,Aids To Daily Living,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,21710,1.00052E+17
Blackpool Council,Keskin Tencon Limited,432559,1003756,17/03/2025,300,50,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,2425108,1.00376E+19
Blackpool Council,Hays Specialist Recruitment Ltd,432574,1000712,17/03/2025,"2,220.00",370,Capital Projects-Fee Account,40118,60791,Agency Staff,Resources - 1,TRSTOT,AED,AED - 3,AED2,AED2 - 5,1014057013,1.00071E+22
Blackpool Council,Ellis & York Ltd,432575,1001921,24/03/2025,"12,132.72","2,022.12",Tower Projections,50120,61012,Maintenance Private Contractor,Communication & Regeneration - 1,AMCPI,PJOP,Illuminations - Operations - 3,PJNB1,Lightpool - 5,12746,1.00192E+17
Blackpool Council,Sbg Contracts Ltd T/A Blackpool Fylde Glass,432578,1002000,19/03/2025,"1,953.60",325.6,R&M Recharge Acct - Queens Drive Primar,40016,61012,Maintenance Private Contractor,Resources - 1,TRSTOT,AEB,Buildings - 3,BDEC,Buildings - External Clients - 5,15350,1.002E+17
Blackpool Council,Sbg Contracts Ltd T/A Blackpool Fylde Glass,432579,1002000,19/03/2025,"2,250.00",375,R&M Recharge Acct - Queens Drive Primar,40016,61012,Maintenance Private Contractor,Resources - 1,TRSTOT,AEB,Buildings - 3,BDEC,Buildings - External Clients - 5,15351,1.002E+17
Blackpool Council,Jack Cunliffe Blackpool Ltd,432585,1000525,17/03/2025,571.18,95.2,Palatine Leisure Centre,40009,61012,Maintenance Private Contractor,Resources - 1,TRSTOT,AEB,Buildings - 3,BDLC,Buildings - Leisure Centres - 5,25839,1.00053E+17
Blackpool Council,Jack Cunliffe Blackpool Ltd,432588,1000525,17/03/2025,362.38,60.4,Palatine Leisure Centre,40009,61012,Maintenance Private Contractor,Resources - 1,TRSTOT,AEB,Buildings - 3,BDLC,Buildings - Leisure Centres - 5,25844,1.00053E+17
Blackpool Council,Jack Cunliffe Blackpool Ltd,432618,1000525,25/03/2025,325.8,54.3,R&M recharge A/C Highfurlong School,40281,61012,Maintenance Private Contractor,Resources - 1,TRSTOT,AEB,Buildings - 3,BDEC,Buildings - External Clients - 5,25895,1.00053E+17
Blackpool Council,Enveco Blackpool Waste Services Ltd,432619,1003817,17/03/2025,"1,087.69",181.28,Archive Storage,40035,62002,Repairs and Maintenance,Resources - 1,TRSTOT,AEB,Buildings - 3,BDAAAA,Buildings - Operational - 5,40002078,1.00382E+20
Blackpool Council,Enveco Blackpool Waste Services Ltd,432621,1003817,17/03/2025,378,63,R&M Recharge Acct - Devonshire Primary,40024,61012,Maintenance Private Contractor,Resources - 1,TRSTOT,AEB,Buildings - 3,BDEC,Buildings - External Clients - 5,40002090,1.00382E+20
Blackpool Council,Contract Floors Ltd,432634,1000982,20/03/2025,777.6,129.6,Pru Supplies And Services,10449,61012,Maintenance Private Contractor,Children's Services - 1,CHISER,PRU,PRU,PRU2,PRU2,INV-3360,1000982432634INV-3360
Blackpool Council,Evolution Construction Group Ltd,432635,1002824,18/03/2025,"2,847.30",474.55,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,5094,1.00282E+16
Blackpool Council,REDACTED PERSONAL DATA,432642,1144511,17/03/2025,265.44,0,Lac Financial Assistance,10544,63801,Other Expenses,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,REIMBURSEMENT,1144511432642REIMBURSEMENT
Blackpool Council,Evolution Construction Group Ltd,432645,1002824,18/03/2025,"4,743.42",790.57,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,5099,1.00282E+16
Blackpool Council,Bambers Remedial Contractors Limited,432649,1000516,18/03/2025,330.96,55.16,Csdp,20443,65401,Aids To Daily Living,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,21708,1.00052E+17
Blackpool Council,Johnson & Reeves Limited,432651,1006104,17/03/2025,"2,748.00",458,Housing General,64010,61704,Bed and Breakfast Accommodation,Chief Executive - 1,CEXTOT,HOPTION,Housing Options - 3,HOPTION2,Housing Options - 5,HO-AC-OO129,1006104432651HO-AC-OO129
Blackpool Council,Bambers Remedial Contractors Limited,432652,1000516,18/03/2025,661.92,110.32,Csdp,20424,65401,Aids To Daily Living,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,21709,1.00052E+17
Blackpool Council,Prism Medical Uk Ltd,432655,1000034,31/03/2025,403.03,67.17,Csdp,20443,65401,Aids To Daily Living,Adult Services - 1,ADULTS,COMPLA1,Adult Commissioning Placements - 3,COMPLA3,Adult Commissioning Placements - 5,5669012,1.00003E+19
Blackpool Council,Dy Property Services Ltd,432667,1002307,17/03/2025,450,0,Prevention Fund,64016,61301,Rent and Hire Of Premises,Chief Executive - 1,CEXTOT,HOPTION,Housing Options - 3,HOPTION2,Housing Options - 5,40214,1.00231E+17
Blackpool Council,N.I.I.B. Group Ltd T/A Marshall Leasing Ltd,432717,1004167,18/03/2025,564,94,Kincraig - General,10135,62201,Contract Hire,Children's Services - 1,CHISER,DELEGA,Schools - Delegated - 3,ED101,Kincraig Primary - 5,INV00000336,1004167432717INV00000336
Blackpool Council,REDACTED PERSONAL DATA,432721,1144412,17/03/2025,466,0,Staying Put,10535,65551,Rent and Rent Bonds,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA11,Senior Management JEA11 - 5,STAYING PUT - AB,1144412432721STAYING PUT - AB
Blackpool Council,REDACTED PERSONAL DATA,432723,1001256,17/03/2025,439,0,Staying Put,10535,65551,Rent and Rent Bonds,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA11,Senior Management JEA11 - 5,STAYING PUT - YEAR 1 – MG,1001256432723STAYING PUT - YEAR 1 – MG
Blackpool Council,Tmp (Uk) Ltd,432726,1000064,17/03/2025,349.06,58.18,Tro Advertising,30132,64501,Private Contractors,Community & Env Services - 1,BPLSER,TR,Transportation - 3,TRA1,Traffic Managem - 5,409350,1.00006E+18
Blackpool Council,Northern Trains Limited,432727,1004173,25/03/2025,"2,282.75",0,Staff travel scheme,90081,99187,Rail Ticket Suspense Account,Balance Sheet Blackpool Services - 1,ZBPLSER,ZBPLSER2,Balance Sheet Blackpool Services - 3,ZBPLSER4,Balance Sheet Blackpool Services - 5,94009616,1.00417E+20
Blackpool Council,Steroplast Healthcare Ltd,432733,1006634,18/03/2025,"35,410.80","5,901.80",Senior Management Staffing,30040,63401,General Services,Community & Env Services - 1,BPLSER,BUSSER,Business Services - 3,DIRCTR1,Directorate - 5,132759,1.00663E+18
Blackpool Council,Blackpool Transport Services Limited,432737,1000020,18/03/2025,"1,964.70",0,Lac Financial Assistance,10544,65507,Personal,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,2163,1.00002E+20
Blackpool Council,IMMIGRATION SOCIAL WORK SERVICES LTD,432739,1141099,26/03/2025,"2,144.40",357.4,Children'S Training,10498,60911,Training Expenses,Children's Services - 1,CHISER,CHSAFE,CHSAFE,CHSAFE1,Children's safeguarding Team 1,10731,1.1411E+17
Blackpool Council,The Studio,432745,1140981,18/03/2025,650,0,Heritage,50022,63822,Photography,Communication & Regeneration - 1,AMCPI,AH,Arts & Heritage - 3,AHH1,Heritage - 5,2123,1.14098E+16
Blackpool Council,Contract Floors Ltd,432747,1000982,20/03/2025,582.36,97.06,HRA Capital Balance Sheet,90080,99999,Error Suspense,Consolidated Balance Sheet - 1,ZCONBS,ZCASUM1,capital - 3,ZCASUM3,Capital - 5,INV-3364,1000982432747INV-3364
Blackpool Council,Dunes Day Nursery And Pre-School,432758,1002687,18/03/2025,"1,644.30",0,Mainstream Top-up,10452,64403,Special Needs - Children,Children's Services - 1,CHISER,LEARNG,Learning,JCEA1,JCEA1,ELISEFEB25,1002687432758ELISEFEB25
Blackpool Council,Marton Primary Academy And Nursery,432777,1000936,18/03/2025,"2,291.00",0,Priority Education Investment Area Grant,10594,63701,Grants,Children's Services - 1,CHISER,SIP,SIP,MNGMT1,MNGMT1,MASI 130,1000936432777MASI 130
Blackpool Council,Tfs Training Consultants Ltd,432782,1001215,25/03/2025,"1,440.00",240,Corporate Training,64004,60911,Training Expenses,Chief Executive - 1,CEXTOT,OWD,Organisation & Workforce Dev - 3,OWD2,Organisation & Workforce Dev - 5,429,1.00122E+15
Blackpool Council,Marton Primary Academy And Nursery,432784,1000936,18/03/2025,"2,291.00",0,Priority Education Investment Area Grant,10594,63701,Grants,Children's Services - 1,CHISER,SIP,SIP,MNGMT1,MNGMT1,MASI 120,1000936432784MASI 120
Blackpool Council,HM LAND REGISTRY - DIRECT DEBITS ONLY - DO NOT USE,432788,1140451,12/03/2025,504,0,"Prop, Comm & Litigation Gen",61002,63807,Legal and Court Costs,Chief Executive - 1,CEXTOT,LADTOT1,Legal Services - 3,LADTOT3,Legal Services - 5,,1.14045E+12
Blackpool Council,REDACTED PERSONAL DATA,432799,1141315,19/03/2025,603,0,Maintenance,50121,63401,General Services,Communication & Regeneration - 1,AMCPI,PJOP,Illuminations - Operations - 3,PJNA1,New Features / Schemes - C & E - 5,137,1.14132E+15
Blackpool Council,Yorkshire Building Society,432804,1000683,18/03/2025,"1,250.40",0,Brilliance,50109,61301,Rent and Hire Of Premises,Communication & Regeneration - 1,AMCPI,PJ,Illuminations Section - 3,PJQ1,Brilliance - 5,17376,1.00068E+20
Blackpool Council,JUSTICEGUIDES LTD,432807,1143232,18/03/2025,"2,463.89",410.65,Head Of Children'S Social Care,10496,63413,Consultants,Children's Services - 1,CHISER,CSCARE1,Children's social care,JEA2,Senior Management JEA2 - 5,7,1.14323E+13
Blackpool Council,Blackpool Gateway Academy,432808,1002366,18/03/2025,"34,427.00",0,Mainstream Top-up,10452,64403,Special Needs - Children,Children's Services - 1,CHISER,LEARNG,Learning,JCEA1,JCEA1,5000000143,1.00237E+22
Blackpool Council,Premier Cabs Blackpool Ltd,432810,1000784,18/03/2025,"1,680.00",280,Out of Borough Behaviour Transport,30298,62201,Contract Hire,Community & Env Services - 1,BPLSER,TRANSP,Transport Services - 3,TRCHIL1,Integrated Tran - 5,INV-539,1000784432810INV-539
Blackpool Council,BLACKPOOL SKILLS ACADEMY CIC,432816,1142360,18/03/2025,284.56,0,Other Alternative Provision,10448,64403,Special Needs - Children,Children's Services - 1,CHISER,EDDIV,Education Diversity - 3,EDDIV2,Education Diversity - 5,173,1.14236E+15
Blackpool Council,Premier Cabs Blackpool Ltd,432817,1000784,18/03/2025,"1,260.00",210,In borough behaviour,30305,62201,Contract Hire,Community & Env Services - 1,BPLSER,TRANSP,Transport Services - 3,TRCHIL1,Integrated Tran - 5,INV-549,1000784432817INV-549
Blackpool Council,National Crime Agency,432819,1001686,18/03/2025,456,0,Proceeds Of Crime,30222,63401,General Services,Community & Env Services - 1,BPLSER,PUBPRO,Public Protection - 3,PYTA1,Trading Standar - 5,SI\036962,1001686432819SI\036962
Blackpool Council,Waterloo Primary Academy,432820,1002156,18/03/2025,"65,608.00",0,Mainstream Top-up,10452,64403,Special Needs - Children,Children's Services - 1,CHISER,LEARNG,Learning,JCEA1,JCEA1,WPSI 182,1002156432820WPSI 182
Blackpool Council,Enveco Blackpool Waste Services Ltd,432825,1003817,18/03/2025,366.42,61.07,Coopers Way,20004,62501,Vehicle Insurance,Adult Services - 1,ADULTS,APCBAA,Coopers Way - 3,APCBAA2,Coopers Way - 5,40002104,1.00382E+20
Blackpool Council,Enveco Blackpool Waste Services Ltd,432826,1003817,18/03/2025,501.96,83.66,Core-Environmental Protection,30206,63401,General Services,Community & Env Services - 1,BPLSER,PUBPRO,Public Protection - 3,PYEP1,Environmental P - 5,40002105,1.00382E+20
Blackpool Council,BLACKPOOL SKILLS ACADEMY CIC,432827,1142360,18/03/2025,262,0,Pru Supplies And Services,10449,64501,Private Contractors,Children's Services - 1,CHISER,PRU,PRU,PRU2,PRU2,234,1.14236E+15
Blackpool Council,BLACKPOOL SKILLS ACADEMY CIC,432828,1142360,18/03/2025,505.89,0,Pru Supplies And Services,10449,64501,Private Contractors,Children's Services - 1,CHISER,PRU,PRU,PRU2,PRU2,232,1.14236E+15
Blackpool Council,Enveco Blackpool Waste Services Ltd,432829,1003817,18/03/2025,"1,987.38",331.23,Security Personnel,30147,63401,General Services,Community & Env Services - 1,BPLSER,SECRTY,Security Services - 3,SECURE1,Security Servic - 5,40002111,1.00382E+20
Blackpool Council,Enveco Blackpool Waste Services Ltd,432830,1003817,18/03/2025,"1,197.25",199.54,Bus Shelters,50084,62004,Running Costs Diesel,Communication & Regeneration - 1,AMCPI,VB,Visit Blackpool/Marketing Co - 3,VB2,Visit Blackpool/Marketing Co - 5,40002112,1.00382E+20
Blackpool Council,Enveco Blackpool Waste Services Ltd,432831,1003817,18/03/2025,476.7,79.45,Vitaline Services,20019,62003,Running Costs Petrol,Adult Services - 1,ADULTS,APFBAB,Vitaline - 3,APFBAB2,Vitaline - 5,40002113,1.00382E+20
Blackpool Council,Select Medical,432833,1000932,18/03/2025,"6,929.37","1,154.90",Balance Sheet,90000,19081,VAT ADJUSTMENT,Not Applicable - 1,NA,NA,Not Applicable - 3,NA,Not Applicable - 5,CHI4128,1000932432833CHI4128
Blackpool Council,Salvation Army,432836,1000662,18/03/2025,288,8,Research Project,64027,63108,Refreshments,Chief Executive - 1,CEXTOT,CORPDU1,"Corp Dev, Eng & Comms - 3",CORPDU2,"Corp Dev, Eng & Comms - 5",5045707,1.00066E+19
Blackpool Council,Salvation Army,432838,1000662,18/03/2025,288,8,Research Project,64027,63108,Refreshments,Chief Executive - 1,CEXTOT,CORPDU1,"Corp Dev, Eng & Comms - 3",CORPDU2,"Corp Dev, Eng & Comms - 5",5045709,1.00066E+19
Blackpool Council,Premier Cabs Blackpool Ltd,432844,1000784,18/03/2025,348,58,Special School Transport,30299,62201,Contract Hire,Community & Env Services - 1,BPLSER,TRANSP,Transport Services - 3,TRCHIL1,Integrated Tran - 5,INV-541,1000784432844INV-541
Blackpool Council,Technical & Electrical Services Ltd,432846,1000536,18/03/2025,723.14,120.53,Balance Sheet,90000,19081,VAT ADJUSTMENT,Not Applicable - 1,NA,NA,Not Applicable - 3,NA,Not Applicable - 5,M: 6906,1000536432846M: 6906
Blackpool Council,Premier Cabs Blackpool Ltd,432848,1000784,18/03/2025,432,72,Out of borough non behaviour transport,30301,62201,Contract Hire,Community & Env Services - 1,BPLSER,TRANSP,Transport Services - 3,TRCHIL1,Integrated Tran - 5,INV-542,1000784432848INV-542
Blackpool Council,Premier Cabs Blackpool Ltd,432853,1000784,18/03/2025,489.6,81.6,Post 16 Travel,30304,62201,Contract Hire,Community & Env Services - 1,BPLSER,TRANSP,Transport Services - 3,TRCHIL1,Integrated Tran - 5,INV-547,1000784432853INV-547
Blackpool Council,Premier Cabs Blackpool Ltd,432854,1000784,18/03/2025,"1,368.00",228,In borough Non behaviour transport,30300,62201,Contract Hire,Community & Env Services - 1,BPLSER,TRANSP,Transport Services - 3,TRCHIL1,Integrated Tran - 5,INV-543,1000784432854INV-543
