Supplier Name,Net Amount,Spend Type,Service,Department,Account,Entry Date,Payment type
HOMEDOT CARE,600,Non Lbi Domiciliary Care      ,Physical Support              ,Adult Social Care,General Fund,23-Feb-23,Invoiced
HOMEDOT CARE,600,Non Lbi Domiciliary Care      ,Physical Support              ,Adult Social Care,General Fund,03-Apr-23,Invoiced
HOMEDOT CARE,605,Non Lbi Domiciliary Care      ,Physical Support              ,Adult Social Care,General Fund,06-Mar-23,Invoiced
HOMEDOT CARE,610,Non Lbi Domiciliary Care      ,Physical Support 65-74        ,Adult Social Care,General Fund,01-May-23,Invoiced
HOMEDOT CARE,610,Non Lbi Domiciliary Care      ,Physical Support 85+          ,Adult Social Care,General Fund,29-May-23,Invoiced
HOMEDOT CARE,610,Non Lbi Domiciliary Care      ,Physical Support 65-74        ,Adult Social Care,General Fund,01-May-23,Invoiced
HOMEDOT CARE,610,Non Lbi Domiciliary Care      ,Physical Support 65-74        ,Adult Social Care,General Fund,29-May-23,Invoiced
HOMEDOT CARE,614,Non Lbi Domiciliary Care      ,Physical Support 65-74        ,Adult Social Care,General Fund,03-Apr-23,Invoiced
HOMEDOT CARE,619,Non Lbi Domiciliary Care      ,Physical Support              ,Adult Social Care,General Fund,06-Mar-23,Invoiced
HOMEDOT CARE,623,Non Lbi Domiciliary Care      ,Physical Support 85+          ,Adult Social Care,General Fund,01-May-23,Invoiced
HOMEDOT CARE,626,Non Lbi Domiciliary Care      ,Physical Support 65-74        ,Adult Social Care,General Fund,26-Jul-21,Invoiced
HOMEDOT CARE,636,Non Lbi Domiciliary Care      ,Physical Support 65-74        ,Adult Social Care,General Fund,05-Feb-23,Invoiced
HOMEDOT CARE,646,Non Lbi Domiciliary Care      ,Physical Support 75-84        ,Adult Social Care,General Fund,06-Mar-23,Invoiced
HOMEDOT CARE,649,Non Lbi Domiciliary Care      ,Physical Support 75-84        ,Adult Social Care,General Fund,06-Mar-23,Invoiced
HOMEDOT CARE,651,Non Lbi Domiciliary Care      ,Physical Support              ,Adult Social Care,General Fund,01-May-23,Invoiced
HOMEDOT CARE,652,Non Lbi Domiciliary Care      ,Physical Support 75-84        ,Adult Social Care,General Fund,06-Mar-23,Invoiced
HOMEDOT CARE,665,Non Lbi Domiciliary Care      ,Physical Support 85+          ,Adult Social Care,General Fund,23-Feb-23,Invoiced
HOMEDOT CARE,666,Non Lbi Domiciliary Care      ,Physical Support 75-84        ,Adult Social Care,General Fund,29-May-23,Invoiced
HOMEDOT CARE,693,Non Lbi Domiciliary Care      ,Physical Support 85+          ,Adult Social Care,General Fund,06-Mar-23,Invoiced
HOMEDOT CARE,695,Non Lbi Domiciliary Care      ,Learning Disability Sup 18-64 ,Adult Social Care,General Fund,03-Apr-23,Invoiced
HOMEDOT CARE,703,Non Lbi Domiciliary Care      ,Learning Disability Sup 18-64 ,Adult Social Care,General Fund,23-Feb-23,Invoiced
HOMEDOT CARE,711,Non Lbi Domiciliary Care      ,Physical Support 85+          ,Adult Social Care,General Fund,06-Mar-23,Invoiced
HOMEDOT CARE,715,Non Lbi Domiciliary Care      ,Physical Support 75-84        ,Adult Social Care,General Fund,23-Feb-23,Invoiced
HOMEDOT CARE,716,Non Lbi Domiciliary Care      ,Physical Support 75-84        ,Adult Social Care,General Fund,23-Feb-23,Invoiced
HOMEDOT CARE,716,Non Lbi Domiciliary Care      ,Physical Support 75-84        ,Adult Social Care,General Fund,23-Feb-23,Invoiced
HOMEDOT CARE,716,Non Lbi Domiciliary Care      ,Physical Support 75-84        ,Adult Social Care,General Fund,23-Feb-23,Invoiced
HOMEDOT CARE,716,Non Lbi Domiciliary Care      ,Physical Support 75-84        ,Adult Social Care,General Fund,06-Mar-23,Invoiced
HOMEDOT CARE,716,Non Lbi Domiciliary Care      ,Physical Support 75-84        ,Adult Social Care,General Fund,03-Apr-23,Invoiced
HOMEDOT CARE,716,Non Lbi Domiciliary Care      ,Physical Support 75-84        ,Adult Social Care,General Fund,03-Apr-23,Invoiced
HOMEDOT CARE,716,Non Lbi Domiciliary Care      ,Physical Support 85+          ,Adult Social Care,General Fund,23-Feb-23,Invoiced
HOMEDOT CARE,716,Non Lbi Domiciliary Care      ,Physical Support 85+          ,Adult Social Care,General Fund,06-Mar-23,Invoiced
HOMEDOT CARE,716,Non Lbi Domiciliary Care      ,Physical Support 85+          ,Adult Social Care,General Fund,03-Apr-23,Invoiced
HOMEDOT CARE,743,Non Lbi Domiciliary Care      ,Learning Disability Sup 18-64 ,Adult Social Care,General Fund,23-Feb-23,Invoiced
HOMEDOT CARE,743,Non Lbi Domiciliary Care      ,Physical Support 75-84        ,Adult Social Care,General Fund,01-May-23,Invoiced
HOMEDOT CARE,743,Non Lbi Domiciliary Care      ,Physical Support 75-84        ,Adult Social Care,General Fund,01-May-23,Invoiced
HOMEDOT CARE,743,Non Lbi Domiciliary Care      ,Physical Support 85+          ,Adult Social Care,General Fund,01-May-23,Invoiced
HOMEDOT CARE,743,Non Lbi Domiciliary Care      ,Physical Support 85+          ,Adult Social Care,General Fund,01-May-23,Invoiced
HOMEDOT CARE,743,Non Lbi Domiciliary Care      ,Physical Support 85+          ,Adult Social Care,General Fund,01-May-23,Invoiced
HOMEDOT CARE,743,Non Lbi Domiciliary Care      ,Physical Support 85+          ,Adult Social Care,General Fund,01-May-23,Invoiced
HOMEDOT CARE,743,Non Lbi Domiciliary Care      ,Physical Support 85+          ,Adult Social Care,General Fund,01-May-23,Invoiced
HOMEDOT CARE,743,Non Lbi Domiciliary Care      ,Physical Support 85+          ,Adult Social Care,General Fund,29-May-23,Invoiced
HOMEDOT CARE,743,Non Lbi Domiciliary Care      ,Physical Support 85+          ,Adult Social Care,General Fund,29-May-23,Invoiced
HOMEDOT CARE,743,Non Lbi Domiciliary Care      ,Physical Support 85+          ,Adult Social Care,General Fund,29-May-23,Invoiced
HOMEDOT CARE,743,Non Lbi Domiciliary Care      ,Physical Support 85+          ,Adult Social Care,General Fund,29-May-23,Invoiced
HOMEDOT CARE,753,Non Lbi Domiciliary Care      ,Physical Support 85+          ,Adult Social Care,General Fund,06-Mar-23,Invoiced
HOMEDOT CARE,753,Non Lbi Domiciliary Care      ,Physical Support 75-84        ,Adult Social Care,General Fund,03-Apr-23,Invoiced
HOMEDOT CARE,756,Non Lbi Domiciliary Care      ,Learning Disability Sup 18-64 ,Adult Social Care,General Fund,20-Nov-22,Invoiced
HOMEDOT CARE,759,Non Lbi Domiciliary Care      ,Physical Support 85+          ,Adult Social Care,General Fund,29-May-23,Invoiced
HOMEDOT CARE,760,Non Lbi Domiciliary Care      ,Mental Health Support 65-74   ,Adult Social Care,General Fund,06-Mar-23,Invoiced
HOMEDOT CARE,780,Non Lbi Domiciliary Care      ,Physical Support 65-74        ,Adult Social Care,General Fund,23-Feb-23,Invoiced
HOMEDOT CARE,780,Non Lbi Domiciliary Care      ,Physical Support 75-84        ,Adult Social Care,General Fund,23-Feb-23,Invoiced
HOMEDOT CARE,780,Non Lbi Domiciliary Care      ,Physical Support 75-84        ,Adult Social Care,General Fund,23-Feb-23,Invoiced
HOMEDOT CARE,780,Non Lbi Domiciliary Care      ,Physical Support 75-84        ,Adult Social Care,General Fund,23-Feb-23,Invoiced
HOMEDOT CARE,780,Non Lbi Domiciliary Care      ,Physical Support 75-84        ,Adult Social Care,General Fund,06-Mar-23,Invoiced
HOMEDOT CARE,780,Non Lbi Domiciliary Care      ,Physical Support 75-84        ,Adult Social Care,General Fund,06-Mar-23,Invoiced
HOMEDOT CARE,780,Non Lbi Domiciliary Care      ,Physical Support 75-84        ,Adult Social Care,General Fund,03-Apr-23,Invoiced
HOMEDOT CARE,780,Non Lbi Domiciliary Care      ,Physical Support 85+          ,Adult Social Care,General Fund,23-Feb-23,Invoiced
HOMEDOT CARE,780,Non Lbi Domiciliary Care      ,Physical Support 85+          ,Adult Social Care,General Fund,23-Feb-23,Invoiced
HOMEDOT CARE,780,Non Lbi Domiciliary Care      ,Physical Support 85+          ,Adult Social Care,General Fund,06-Mar-23,Invoiced
HOMEDOT CARE,780,Non Lbi Domiciliary Care      ,Physical Support 85+          ,Adult Social Care,General Fund,06-Mar-23,Invoiced
HOMEDOT CARE,780,Non Lbi Domiciliary Care      ,Physical Support 85+          ,Adult Social Care,General Fund,06-Mar-23,Invoiced
HOMEDOT CARE,780,Non Lbi Domiciliary Care      ,Physical Support 85+          ,Adult Social Care,General Fund,03-Apr-23,Invoiced
HOMEDOT CARE,780,Non Lbi Domiciliary Care      ,Physical Support 85+          ,Adult Social Care,General Fund,03-Apr-23,Invoiced
HOMEDOT CARE,780,Non Lbi Domiciliary Care      ,Physical Support 85+          ,Adult Social Care,General Fund,03-Apr-23,Invoiced
HOMEDOT CARE,780,Non Lbi Domiciliary Care      ,Physical Support 85+          ,Adult Social Care,General Fund,03-Apr-23,Invoiced
HOMEDOT CARE,782,Non Lbi Domiciliary Care      ,Physical Support 65-74        ,Adult Social Care,General Fund,06-Mar-23,Invoiced
HOMEDOT CARE,784,Non Lbi Domiciliary Care      ,Learning Disability Sup 18-64 ,Adult Social Care,General Fund,23-Feb-23,Invoiced
HOMEDOT CARE,800,Non Lbi Domiciliary Care      ,Physical Support 75-84        ,Adult Social Care,General Fund,29-May-23,Invoiced
HOMEDOT CARE,801,Non Lbi Domiciliary Care      ,Physical Support 65-74        ,Adult Social Care,General Fund,06-Mar-23,Invoiced
HOMEDOT CARE,805,Non Lbi Domiciliary Care      ,Learning Disability Sup 18-64 ,Adult Social Care,General Fund,05-Feb-23,Invoiced
HOMEDOT CARE,805,Non Lbi Domiciliary Care      ,Physical Support 85+          ,Adult Social Care,General Fund,03-Apr-23,Invoiced
HOMEDOT CARE,814,Non Lbi Domiciliary Care      ,Learning Disability Sup 18-64 ,Adult Social Care,General Fund,06-Mar-23,Invoiced
HOMEDOT CARE,818,Non Lbi Domiciliary Care      ,Mental Health Support 65-74   ,Adult Social Care,General Fund,23-Feb-23,Invoiced
HOMEDOT CARE,825,Non Lbi Domiciliary Care      ,Memory & Cognition Sup 65-74  ,Adult Social Care,General Fund,01-May-23,Invoiced
HOMEDOT CARE,826,Non Lbi Domiciliary Care      ,Learning Disability Sup 18-64 ,Adult Social Care,General Fund,03-Apr-23,Invoiced
HOMEDOT CARE,832,Non Lbi Domiciliary Care      ,Physical Support 65-74        ,Adult Social Care,General Fund,23-Feb-23,Invoiced
HOMEDOT CARE,832,Non Lbi Domiciliary Care      ,Physical Support 65-74        ,Adult Social Care,General Fund,03-Apr-23,Invoiced
HOMEDOT CARE,841,Non Lbi Domiciliary Care      ,Physical Support 65-74        ,Adult Social Care,General Fund,01-May-23,Invoiced
HOMEDOT CARE,853,Non Lbi Domiciliary Care      ,Physical Support              ,Adult Social Care,General Fund,01-May-23,Invoiced
HOMEDOT CARE,854,Non Lbi Domiciliary Care      ,Physical Support 75-84        ,Adult Social Care,General Fund,03-Apr-23,Invoiced
HOMEDOT CARE,861,Non Lbi Domiciliary Care      ,Physical Support 75-84        ,Adult Social Care,General Fund,06-Mar-23,Invoiced
HOMEDOT CARE,861,Non Lbi Domiciliary Care      ,Physical Support 85+          ,Adult Social Care,General Fund,23-Feb-23,Invoiced
HOMEDOT CARE,862,Non Lbi Domiciliary Care      ,Substance Misuse Sup 18-64    ,Adult Social Care,General Fund,23-Feb-23,Invoiced
HOMEDOT CARE,863,Non Lbi Domiciliary Care      ,Learning Disability Sup 18-64 ,Adult Social Care,General Fund,06-Mar-23,Invoiced
HOMEDOT CARE,864,Non Lbi Domiciliary Care      ,Physical Support 75-84        ,Adult Social Care,General Fund,03-Apr-23,Invoiced
HOMEDOT CARE,869,Non Lbi Domiciliary Care      ,Physical Support 75-84        ,Adult Social Care,General Fund,03-Jun-23,Invoiced
HOMEDOT CARE,876,Non Lbi Domiciliary Care      ,Physical Support              ,Adult Social Care,General Fund,29-May-23,Invoiced
HOMEDOT CARE,877,Non Lbi Domiciliary Care      ,Physical Support 75-84        ,Adult Social Care,General Fund,01-May-23,Invoiced
HOMEDOT CARE,882,Non Lbi Domiciliary Care      ,Physical Support              ,Adult Social Care,General Fund,01-May-23,Invoiced
HOMEDOT CARE,884,Non Lbi Domiciliary Care      ,Physical Support 85+          ,Adult Social Care,General Fund,06-Mar-23,Invoiced
HOMEDOT CARE,884,Non Lbi Domiciliary Care      ,Mental Health Support 18-64   ,Adult Social Care,General Fund,23-Feb-23,Invoiced
HOMEDOT CARE,884,Non Lbi Domiciliary Care      ,Mental Health Support 18-64   ,Adult Social Care,General Fund,06-Mar-23,Invoiced
HOMEDOT CARE,884,Non Lbi Domiciliary Care      ,Mental Health Support 18-64   ,Adult Social Care,General Fund,03-Apr-23,Invoiced
HOMEDOT CARE,892,Non Lbi Domiciliary Care      ,Mental Health Support 18-64   ,Adult Social Care,General Fund,01-May-23,Invoiced
HOMEDOT CARE,892,Non Lbi Domiciliary Care      ,Mental Health Support 18-64   ,Adult Social Care,General Fund,29-May-23,Invoiced
HOMEDOT CARE,895,Non Lbi Domiciliary Care      ,Physical Support 75-84        ,Adult Social Care,General Fund,03-Apr-23,Invoiced
HOMEDOT CARE,896,Non Lbi Domiciliary Care      ,Physical Support              ,Adult Social Care,General Fund,23-Feb-23,Invoiced
HOMEDOT CARE,907,Non Lbi Domiciliary Care      ,Physical Support 75-84        ,Adult Social Care,General Fund,01-May-23,Invoiced
HOMEDOT CARE,907,Non Lbi Domiciliary Care      ,Physical Support 75-84        ,Adult Social Care,General Fund,29-May-23,Invoiced
HOMEDOT CARE,915,Adult Care - Agency Services  ,Mental Health Support 65-74   ,Adult Social Care,General Fund,03-Apr-23,Invoiced
HOMEDOT CARE,918,Non Lbi Domiciliary Care      ,Physical Support 65-74        ,Adult Social Care,General Fund,01-May-23,Invoiced
HOMEDOT CARE,920,Non Lbi Domiciliary Care      ,Physical Support              ,Adult Social Care,General Fund,23-Feb-23,Invoiced
HOMEDOT CARE,920,Non Lbi Domiciliary Care      ,Physical Support              ,Adult Social Care,General Fund,06-Mar-23,Invoiced
HOMEDOT CARE,920,Non Lbi Domiciliary Care      ,Physical Support              ,Adult Social Care,General Fund,03-Apr-23,Invoiced
HOMEDOT CARE,922,Non Lbi Domiciliary Care      ,Physical Support 75-84        ,Adult Social Care,General Fund,03-Apr-23,Invoiced
HOMEDOT CARE,928,Non Lbi Domiciliary Care      ,Physical Support 75-84        ,Adult Social Care,General Fund,01-May-23,Invoiced
HOMEDOT CARE,928,Non Lbi Domiciliary Care      ,Physical Support 75-84        ,Adult Social Care,General Fund,06-Feb-23,Invoiced
HOMEDOT CARE,928,Non Lbi Domiciliary Care      ,Physical Support 75-84        ,Adult Social Care,General Fund,23-Feb-23,Invoiced
HOMEDOT CARE,928,Non Lbi Domiciliary Care      ,Physical Support 75-84        ,Adult Social Care,General Fund,06-Mar-23,Invoiced
HOMEDOT CARE,928,Non Lbi Domiciliary Care      ,Physical Support 75-84        ,Adult Social Care,General Fund,03-Apr-23,Invoiced
HOMEDOT CARE,934,Non Lbi Domiciliary Care      ,Learning Disability Sup 18-64 ,Adult Social Care,General Fund,05-Feb-23,Invoiced
HOMEDOT CARE,940,Non Lbi Domiciliary Care      ,Physical Support 75-84        ,Adult Social Care,General Fund,03-Apr-23,Invoiced
HOMEDOT CARE,948,Non Lbi Domiciliary Care      ,Physical Support 75-84        ,Adult Social Care,General Fund,23-Feb-23,Invoiced
HOMEDOT CARE,948,Non Lbi Domiciliary Care      ,Physical Support 75-84        ,Adult Social Care,General Fund,06-Mar-23,Invoiced
HOMEDOT CARE,948,Non Lbi Domiciliary Care      ,Physical Support 75-84        ,Adult Social Care,General Fund,03-Apr-23,Invoiced
HOMEDOT CARE,958,Non Lbi Domiciliary Care      ,Physical Support 75-84        ,Adult Social Care,General Fund,23-Feb-23,Invoiced
HOMEDOT CARE,968,Non Lbi Domiciliary Care      ,Physical Support 75-84        ,Adult Social Care,General Fund,23-Feb-23,Invoiced
HOMEDOT CARE,974,Non Lbi Domiciliary Care      ,Physical Support 75-84        ,Adult Social Care,General Fund,01-May-23,Invoiced
HOMEDOT CARE,974,Non Lbi Domiciliary Care      ,Physical Support 75-84        ,Adult Social Care,General Fund,29-May-23,Invoiced
HOMEDOT CARE,984,Non Lbi Domiciliary Care      ,Physical Support 75-84        ,Adult Social Care,General Fund,06-Mar-23,Invoiced
HOMEDOT CARE,992,Non Lbi Domiciliary Care      ,Mental Health Support 75-84   ,Adult Social Care,General Fund,29-May-23,Invoiced
HOMEDOT CARE,993,Non Lbi Domiciliary Care      ,I-Care -NRPF                  ,Homes & Neighbourhoods,General Fund,23-Feb-23,Invoiced
HOMEDOT CARE,993,Non Lbi Domiciliary Care      ,I-Care -NRPF                  ,Homes & Neighbourhoods,General Fund,06-Mar-23,Invoiced
HOMEDOT CARE,993,Non Lbi Domiciliary Care      ,I-Care -NRPF                  ,Homes & Neighbourhoods,General Fund,03-Apr-23,Invoiced
HOMEDOT CARE,"1,000",Non Lbi Domiciliary Care      ,Physical Support 75-84        ,Adult Social Care,General Fund,29-May-23,Invoiced
HOMEDOT CARE,"1,004",Non Lbi Domiciliary Care      ,Physical Support              ,Adult Social Care,General Fund,23-Feb-23,Invoiced
HOMEDOT CARE,"1,005",Non Lbi Domiciliary Care      ,Physical Support 75-84        ,Adult Social Care,General Fund,01-May-23,Invoiced
HOMEDOT CARE,"1,012",Non Lbi Domiciliary Care      ,Mental Health Support 65-74   ,Adult Social Care,General Fund,23-Feb-23,Invoiced
HOMEDOT CARE,"1,014",Non Lbi Domiciliary Care      ,Physical Support 75-84        ,Adult Social Care,General Fund,23-Feb-23,Invoiced
HOMEDOT CARE,"1,019",Non Lbi Domiciliary Care      ,Physical Support 75-84        ,Adult Social Care,General Fund,06-Mar-23,Invoiced
HOMEDOT CARE,"1,025",Non Lbi Domiciliary Care      ,Physical Support 75-84        ,Adult Social Care,General Fund,01-May-23,Invoiced
HOMEDOT CARE,"1,026",Non Lbi Domiciliary Care      ,Physical Support 75-84        ,Adult Social Care,General Fund,06-Mar-23,Invoiced
HOMEDOT CARE,"1,039",Non Lbi Domiciliary Care      ,Physical Support 75-84        ,Adult Social Care,General Fund,03-Apr-23,Invoiced
HOMEDOT CARE,"1,041",Non Lbi Domiciliary Care      ,Physical Support 75-84        ,Adult Social Care,General Fund,29-May-23,Invoiced
HOMEDOT CARE,"1,041",Non Lbi Domiciliary Care      ,Physical Support 65-74        ,Adult Social Care,General Fund,01-May-23,Invoiced
HOMEDOT CARE,"1,041",Non Lbi Domiciliary Care      ,Physical Support 75-84        ,Adult Social Care,General Fund,01-May-23,Invoiced
HOMEDOT CARE,"1,048",Non Lbi Domiciliary Care      ,Physical Support              ,Adult Social Care,General Fund,05-Feb-23,Invoiced
