Supplier Name, Net Amount ,Spend Type,Service,Department,Account,Entry Date,Payment type
ALINA HOMECARE SPECIALIST CARE LTD," 5,107.34 ",Supported Accommodation       ,Physical Support              ,Adult Social Services,General Fund,2 Nov 23,Invoiced
ALINA HOMECARE SPECIALIST CARE LTD," 5,129.84 ",Supported Accommodation       ,Physical Support              ,Adult Social Services,General Fund,3 Nov 23,Invoiced
ALINA HOMECARE SPECIALIST CARE LTD," 5,129.84 ",Supported Accommodation       ,Physical Support              ,Adult Social Services,General Fund,28 Nov 23,Invoiced
Alison Handling Services, 5.64 ,Purchases General,Education Library Service,Community Engagement & Wellbeing,General Fund,21 Nov 23,Purchase Card
ALISTAIR DOWNIE LTD," 1,995.00 ",General Fees & Services       ,HRA Commercial Property       ,Homes & Neighbourhoods,HRA,5 Dec 23,Invoiced
All Bar One Regent, 7.10 ,Purchases General,PAUSE,Children & Young People,General Fund,20 Oct 23,Purchase Card
All Bar One Regent, 33.45 ,Purchases General,PAUSE,Children & Young People,General Fund,20 Oct 23,Purchase Card
ALL CHANGE ARTS," 10,000.00 ",General Fees & Services       ,CIL Administration            ,Community Wealth Building,General Fund,30 Oct 23,Invoiced
ALL CHANGE ARTS," 6,225.00 ",Direct Payment To N.S.O       ,Youth Commissioning           ,Children & Young People,General Fund,25 Oct 23,Invoiced
ALL CHANGE ARTS," 5,000.00 ",Direct Payment To N.S.O       ,All Change Arts               ,Community Engagement & Wellbeing,General Fund,19 Oct 23,Invoiced
ALL CHANGE ARTS," 15,000.00 ",General Fees & Services       ,I-Care -NRPF                  ,Homes & Neighbourhoods,General Fund,23 Nov 23,Invoiced
ALL CHANGE ARTS," 45,000.00 ",General Fees & Services       ,I-Care -NRPF                  ,Homes & Neighbourhoods,General Fund,23 Nov 23,Invoiced
ALL CLEAN LONDON," 2,450.00 ",Other- Fees                   ,Wedmore                       ,Homes & Neighbourhoods,HRA,10 Oct 23,Invoiced
AllAble Ltd," 2,000.00 ",Software Purchase             ,Commercial and Risk           ,Resources,General Fund,2 Nov 23,Invoiced
ALLIED PUBLICITY SERVICES (MANCHESTER)," 1,510.08 ",General Fees & Services       ,Permits & Vouchers            ,Environment & Climate Change,General Fund,4 Oct 23,Invoiced
ALLIED PUBLICITY SERVICES (MANCHESTER)," 2,228.46 ",General Fees & Services       ,Permits & Vouchers            ,Environment & Climate Change,General Fund,3 Nov 23,Invoiced
ALLISON LODGE LTD," 6,780.00 ",Private Sector Provision      ,TA Annexes and B&B            ,Homes & Neighbourhoods,General Fund,5 Dec 23,Invoiced
ALLISON LODGE LTD," 7,140.00 ",Private Sector Provision      ,TA Annexes and B&B            ,Homes & Neighbourhoods,General Fund,9 Oct 23,Invoiced
ALLISON LODGE LTD," 7,378.00 ",Private Sector Provision      ,TA Annexes and B&B            ,Homes & Neighbourhoods,General Fund,13 Nov 23,Invoiced
ALLISON LODGE LTD," 9,750.00 ",Private Sector Provision      ,TA Annexes and B&B            ,Homes & Neighbourhoods,General Fund,9 Oct 23,Invoiced
ALLISON LODGE LTD," 9,750.00 ",Private Sector Provision      ,TA Annexes and B&B            ,Homes & Neighbourhoods,General Fund,5 Dec 23,Invoiced
ALLISON LODGE LTD," 10,075.00 ",Private Sector Provision      ,TA Annexes and B&B            ,Homes & Neighbourhoods,General Fund,13 Nov 23,Invoiced
ALLPAY LTD," 2,120.59 ",Financial Services            ,Housing General Expenses      ,Homes & Neighbourhoods,HRA,11 Dec 23,Invoiced
ALLPAY LTD," 2,123.89 ",Financial Services            ,Housing General Expenses      ,Homes & Neighbourhoods,HRA,3 Oct 23,Invoiced
ALLPAY LTD, 849.50 ,Financial Services            ,Council Tax and Business Rates,Resources,General Fund,11 Dec 23,Invoiced
ALLPAY LTD, 868.67 ,Financial Services            ,Council Tax and Business Rates,Resources,General Fund,3 Oct 23,Invoiced
ALLSTAR BUSINESS SOLUTIONS LIMITED," 6,752.39 ",Vehicles - Running Costs      ,Fleet Recharges               ,Environment & Climate Change,General Fund,6 Dec 23,Invoiced
ALORA CARE SERVICE LTD," 1,584.00 ",Non Lbi Domiciliary Care      ,Physical Support              ,Adult Social Services,General Fund,20 Oct 23,Invoiced
ALORA CARE SERVICE LTD," 1,584.00 ",Non Lbi Domiciliary Care      ,Physical Support              ,Adult Social Services,General Fund,28 Nov 23,Invoiced
ALORA CARE SERVICE LTD," 1,584.00 ",Non Lbi Domiciliary Care      ,Physical Support              ,Adult Social Services,General Fund,15 Dec 23,Invoiced
Alpha Plus Group," 8,395.00 ",Education Bodies              ,Independent School Fees -pre16,Children & Young People,General Fund,7 Dec 23,Invoiced
ALPHATRACK SYSTEMS LIMITED, 507.86 ,Door Entry Works              ,M&E - Electrical & Lifts      ,Homes & Neighbourhoods,HRA,16 Oct 23,Invoiced
ALPHATRACK SYSTEMS LIMITED, 519.35 ,Fire Protect/Hoses/Sprink/Ext ,M&E - Electrical & Lifts      ,Homes & Neighbourhoods,HRA,20 Nov 23,Invoiced
ALPHATRACK SYSTEMS LIMITED, 519.35 ,Fire Protect/Hoses/Sprink/Ext ,M&E - Electrical & Lifts      ,Homes & Neighbourhoods,HRA,20 Nov 23,Invoiced
ALPHATRACK SYSTEMS LIMITED, 519.35 ,Fire Protect/Hoses/Sprink/Ext ,M&E - Electrical & Lifts      ,Homes & Neighbourhoods,HRA,20 Nov 23,Invoiced
ALPHATRACK SYSTEMS LIMITED, 519.35 ,Fire Protect/Hoses/Sprink/Ext ,M&E - Electrical & Lifts      ,Homes & Neighbourhoods,HRA,20 Nov 23,Invoiced
ALPHATRACK SYSTEMS LIMITED, 519.35 ,Fire Protect/Hoses/Sprink/Ext ,M&E - Electrical & Lifts      ,Homes & Neighbourhoods,HRA,20 Nov 23,Invoiced
ALPHATRACK SYSTEMS LIMITED, 605.42 ,Door Entry Works              ,M&E - Electrical & Lifts      ,Homes & Neighbourhoods,HRA,11 Dec 23,Invoiced
ALPHATRACK SYSTEMS LIMITED, 606.28 ,Fire Detect/Alarms/Bells/Ligts,M&E-Electrical & Lifts(Comm)  ,Homes & Neighbourhoods,General Fund,4 Dec 23,Invoiced
ALPHATRACK SYSTEMS LIMITED, 647.70 ,Door Entry Works              ,M&E - Electrical & Lifts      ,Homes & Neighbourhoods,HRA,4 Dec 23,Invoiced
ALPHATRACK SYSTEMS LIMITED, 650.00 ,Fire Detect/Alarms/Bells/Ligts,M&E-Electrical & Lifts(Comm)  ,Homes & Neighbourhoods,General Fund,20 Nov 23,Invoiced
ALPHATRACK SYSTEMS LIMITED, 816.57 ,Door Entry Works              ,M&E - Electrical & Lifts      ,Homes & Neighbourhoods,HRA,16 Oct 23,Invoiced
ALPHATRACK SYSTEMS LIMITED, 872.44 ,Fire Protect/Hoses/Sprink/Ext ,M&E - Electrical & Lifts      ,Homes & Neighbourhoods,HRA,20 Nov 23,Invoiced
ALPHATRACK SYSTEMS LIMITED, 872.44 ,Fire Protect/Hoses/Sprink/Ext ,M&E - Electrical & Lifts      ,Homes & Neighbourhoods,HRA,4 Dec 23,Invoiced
ALPHATRACK SYSTEMS LIMITED, 905.00 ,Door Entry Works              ,M&E - Electrical & Lifts      ,Homes & Neighbourhoods,HRA,2 Oct 23,Invoiced
ALPHATRACK SYSTEMS LIMITED, 922.66 ,Door Entry Works              ,M&E - Electrical & Lifts      ,Homes & Neighbourhoods,HRA,18 Dec 23,Invoiced
ALPHATRACK SYSTEMS LIMITED, 925.00 ,Fire Protect/Hoses/Sprink/Ext ,M&E - Electrical & Lifts      ,Homes & Neighbourhoods,HRA,4 Dec 23,Invoiced
ALPHATRACK SYSTEMS LIMITED, 967.00 ,Door Entry Works              ,M&E - Electrical & Lifts      ,Homes & Neighbourhoods,HRA,6 Nov 23,Invoiced
ALPHATRACK SYSTEMS LIMITED," 1,011.63 ",Door Entry Works              ,M&E - Electrical & Lifts      ,Homes & Neighbourhoods,HRA,16 Oct 23,Invoiced
ALPHATRACK SYSTEMS LIMITED," 1,049.94 ",Door Entry Works              ,M&E - Electrical & Lifts      ,Homes & Neighbourhoods,HRA,16 Oct 23,Invoiced
ALPHATRACK SYSTEMS LIMITED," 1,243.83 ",Door Entry Works              ,M&E - Electrical & Lifts      ,Homes & Neighbourhoods,HRA,13 Nov 23,Invoiced
ALPHATRACK SYSTEMS LIMITED," 1,324.80 ",Door Entry Works              ,M&E - Electrical & Lifts      ,Homes & Neighbourhoods,HRA,13 Nov 23,Invoiced
ALPHATRACK SYSTEMS LIMITED," 1,576.03 ",Fire Detect/Alarms/Bells/Ligts,M&E-Electrical & Lifts(Comm)  ,Homes & Neighbourhoods,General Fund,2 Oct 23,Invoiced
ALPHATRACK SYSTEMS LIMITED," 2,034.22 ",Fire Detect/Alarms/Bells/Ligts,M&E - Electrical & Lifts      ,Homes & Neighbourhoods,HRA,18 Dec 23,Invoiced
ALPHATRACK SYSTEMS LIMITED," 2,070.00 ",Fire Protect/Hoses/Sprink/Ext ,M&E - Electrical & Lifts      ,Homes & Neighbourhoods,HRA,6 Nov 23,Invoiced
ALPHATRACK SYSTEMS LIMITED," 2,411.20 ",Door Entry Works              ,M&E - Electrical & Lifts      ,Homes & Neighbourhoods,HRA,13 Nov 23,Invoiced
ALPHATRACK SYSTEMS LIMITED," 2,885.00 ",Fire Protect/Hoses/Sprink/Ext ,M&E - Electrical & Lifts      ,Homes & Neighbourhoods,HRA,18 Dec 23,Invoiced
ALPHATRACK SYSTEMS LIMITED," 3,191.00 ",Door Entry Works              ,M&E - Electrical & Lifts      ,Homes & Neighbourhoods,HRA,18 Dec 23,Invoiced
ALPHATRACK SYSTEMS LIMITED," 3,955.18 ",Door Entry Works              ,M&E - Electrical & Lifts      ,Homes & Neighbourhoods,HRA,27 Nov 23,Invoiced
ALPHATRACK SYSTEMS LIMITED," 4,600.00 ",Fire Protect/Hoses/Sprink/Ext ,M&E - Electrical & Lifts      ,Homes & Neighbourhoods,HRA,4 Dec 23,Invoiced
ALPHATRACK SYSTEMS LIMITED," 7,295.00 ",Fire Detect/Alarms/Bells/Ligts,M&E - Electrical & Lifts      ,Homes & Neighbourhoods,HRA,18 Dec 23,Invoiced
ALPHATRACK SYSTEMS LIMITED," 8,275.00 ",Fire Protect/Hoses/Sprink/Ext ,M&E - Electrical & Lifts      ,Homes & Neighbourhoods,HRA,18 Dec 23,Invoiced
ALPHATRACK SYSTEMS LIMITED," 9,990.00 ",Fire Detect/Alarms/Bells/Ligts,M&E - Electrical & Lifts      ,Homes & Neighbourhoods,HRA,4 Dec 23,Invoiced
ALPHATRACK SYSTEMS LIMITED," 11,641.04 ",Door Entry Works              ,M&E - Electrical & Lifts      ,Homes & Neighbourhoods,HRA,4 Dec 23,Invoiced
ALPHATRACK SYSTEMS LIMITED," 35,342.88 ",Fire Detect/Alarms/Bells/Ligts,M&E-Electrical & Lifts(Comm)  ,Homes & Neighbourhoods,General Fund,20 Nov 23,Invoiced
Alpine Law Limited," 2,500.00 ",Compensation to Tenants       ,Disrepair team                ,Homes & Neighbourhoods,HRA,1 Nov 23,Invoiced
Alpine Law Limited," 14,750.00 ",Costs Awarded Agst The Council,Disrepair team                ,Homes & Neighbourhoods,HRA,30 Oct 23,Invoiced
ALS REMOVAL SERVICES," 4,143.12 ",General Works                 ,Copen/Vittoria Cap Wks.       ,Community Wealth Building                 ,General Fund,11 Dec 23,Invoiced
AMALGAMATED LIFTS LTD, 710.50 , Lift Maintenance             ,1 Cottage Road                ,Community Wealth Building,General Fund,11 Dec 23,Invoiced
AMALGAMATED LIFTS LTD, 812.00 ,Buildings-General             ,168-189 Fairbridge Road       ,Community Wealth Building,General Fund,3 Oct 23,Invoiced
AMALGAMATED LIFTS LTD, 812.00 ,Buildings-General             ,1 Cottage Road                ,Community Wealth Building,General Fund,2 Oct 23,Invoiced
AMALGAMATED LIFTS LTD," 1,108.24 ",General Fees & Services       ,Lifts Servicing               ,Community Wealth Building,General Fund,2 Oct 23,Invoiced
AMALGAMATED LIFTS LTD," 1,108.24 ",General Fees & Services       ,Lifts Servicing               ,Community Wealth Building,General Fund,10 Oct 23,Invoiced
AMALGAMATED LIFTS LTD," 1,228.29 ", Lift Maintenance             ,1 Cottage Road                ,Community Wealth Building,General Fund,10 Nov 23,Invoiced
AMALGAMATED LIFTS LTD," 1,228.29 ", Lift Maintenance             ,1 Cottage Road                ,Community Wealth Building,General Fund,11 Dec 23,Invoiced
AMALGAMATED LIFTS LTD," 1,228.29 ", Lift Maintenance             ,1 Cottage Road                ,Community Wealth Building,General Fund,11 Dec 23,Invoiced
AMALGAMATED LIFTS LTD," 1,733.76 ",General Fees & Services       ,Lifts Servicing               ,Community Wealth Building,General Fund,10 Oct 23,Invoiced
AMALGAMATED LIFTS LTD," 1,733.76 ",General Fees & Services       ,Lifts Servicing               ,Community Wealth Building,General Fund,11 Dec 23,Invoiced
AMALGAMATED LIFTS LTD," 1,960.47 ",General Fees & Services       ,Lifts Servicing               ,Community Wealth Building,General Fund,28 Nov 23,Invoiced
AMALGAMATED LIFTS LTD," 2,777.22 ",General Fees & Services       ,Lifts Servicing               ,Community Wealth Building,General Fund,28 Nov 23,Invoiced
AMALGAMATED LIFTS LTD," 2,777.22 ",General Fees & Services       ,Lifts Servicing               ,Community Wealth Building,General Fund,11 Dec 23,Invoiced
AMALGAMATED LIFTS LTD, 860.00 , Lift Maintenance             ,M&E Lifts Maintenance         ,Homes & Neighbourhoods,HRA,2 Oct 23,Invoiced
AMALGAMATED LIFTS LTD," 2,024.71 ", Lift Maintenance             ,M&E Lifts Maintenance         ,Homes & Neighbourhoods,HRA,23 Oct 23,Invoiced
AMALGAMATED LIFTS LTD," 2,301.70 ", Lift Maintenance             ,M&E Lifts Maintenance         ,Homes & Neighbourhoods,HRA,27 Nov 23,Invoiced
AMALGAMATED LIFTS LTD," 3,402.49 ", Lift Maintenance             ,M&E Lifts Maintenance         ,Homes & Neighbourhoods,HRA,11 Dec 23,Invoiced
AMALGAMATED LIFTS LTD," 10,318.80 ", Lift Maintenance             ,M&E Lifts Maintenance         ,Homes & Neighbourhoods,HRA,23 Oct 23,Invoiced
AMALGAMATED LIFTS LTD," 10,318.80 ", Lift Maintenance             ,M&E Lifts Maintenance         ,Homes & Neighbourhoods,HRA,11 Dec 23,Invoiced
AMALGAMATED LIFTS LTD," 11,811.00 ", Lift Maintenance             ,M&E Lifts Maintenance         ,Homes & Neighbourhoods,HRA,11 Dec 23,Invoiced
Amazon Prime,-4.50 ,Purchases General,28a King Henry's Walk Respite,Adult Social Services,General Fund,31 Oct 23,Purchase Card
Amazon Prime, 8.99 ,Purchases General,28a King Henry's Walk Respite,Adult Social Services,General Fund,23 Oct 23,Purchase Card
Amazon Prime, 8.99 ,Purchases General,Reablement & Homecare Support,Adult Social Services,General Fund,29 Dec 23,Purchase Card
Amazon Prime, 8.99 ,Purchases General,F.M. TEAM 2,Community Wealth Building,General Fund,10 Nov 23,Purchase Card
Amazon Prime,-8.99 ,Purchases General,F.M. TEAM 2,Community Wealth Building,General Fund,2 Jan 24,Purchase Card
Amazon Prime, 8.99 ,Sundry Subscriptions,Prisons,Community Engagement & Wellbeing,General Fund,26 Oct 23,Purchase Card
Amazon Prime,-7.49 ,Sundry Subscriptions,Prisons,Community Engagement & Wellbeing,General Fund,29 Nov 23,Purchase Card
Amazon Prime, 95.00 ,Library Books,Prisons,Community Engagement & Wellbeing,General Fund,29 Nov 23,Purchase Card
Amazon Prime, 8.99 ,Sundry Subscriptions,Prisons,Community Engagement & Wellbeing,General Fund,26 Nov 23,Purchase Card
Amazon Prime, 8.99 ,Purchases General,PAUSE,Children & Young People,General Fund,28 Oct 23,Purchase Card
Amazon Prime, 8.99 ,Stationery,PAUSE,Children & Young People,General Fund,28 Nov 23,Purchase Card
Amazon Prime, 114.00 ,Purchases General,Willow Children's Centre,Children & Young People,General Fund,10 Oct 23,Purchase Card
Amazon Prime, 80.00 ,Purchases General,Nature Conservation,Environment & Climate Change,General Fund,19 Oct 23,Purchase Card
Amazon Prime, 95.00 ,Purchases General,Parks Management,Environment & Climate Change,General Fund,21 Oct 23,Purchase Card
Amazon Prime, 8.99 ,Purchases General,Finance Management,Resources,General Fund,25 Oct 23,Purchase Card
Amazon* 202-5428616-13, 50.44 ,Purchases General,CDC Income Recharge,Resources,General Fund,24 Oct 23,Purchase Card
Amazon* 204-1087066-37, 25.00 ,Purchases General,RSAP Housing First            ,Homes & Neighbourhoods,General Fund,23 Nov 23,Purchase Card
Amazon* 204-1098564-21, 101.63 ,Purchases General,Sensory Social Work Team,Adult Social Services,General Fund,23 Nov 23,Purchase Card
Amazon* 204-1782743-47, 11.25 ,Purchases General,Parks & Playgrounds Infrastruc,Environment & Climate Change,General Fund,12 Oct 23,Purchase Card
Amazon* 204-1792431-07, 96.56 ,Purchases General,Chief Executive'S Office,Chief Executive,General Fund,23 Nov 23,Purchase Card
Amazon* 204-3929763-21, 23.32 ,Hardware Purchase,Islington Assembly Hall,Community Wealth Building,General Fund,20 Nov 23,Purchase Card
Amazon* 204-4763805-52, 17.47 ,Activities,Energy Doctor,Environment & Climate Change,General Fund,10 Oct 23,Purchase Card
Amazon* 204-7482221-41, 166.65 ,Purchases General,Targeted Tenant Services,Homes & Neighbourhoods,HRA,19 Oct 23,Purchase Card
Amazon* 204-7541988-03, 62.16 ,Purchases General,Trainee Social Workers,Adult Social Services,General Fund,13 Nov 23,Purchase Card
Amazon* 204-7806068-47, 12.50 ,Purchases General,Westbourne Children's Centre,Children & Young People,General Fund,21 Nov 23,Purchase Card
Amazon* 204-8339279-65, 63.75 ,Purchases General,Trainee Social Workers,Adult Social Services,General Fund,13 Nov 23,Purchase Card
Amazon* 204-8615878-69, 31.50 ,Purchases General,F.M. TEAM 2,Community Wealth Building,General Fund,1 Nov 23,Purchase Card
Amazon* 204-9336450-51, 120.64 ,Purchases General,F.M. TEAM 2,Community Wealth Building,General Fund,2 Nov 23,Purchase Card
Amazon* 205-8524090-60, 23.74 ,Purchases General,Nature Conservation,Environment & Climate Change,General Fund,10 Nov 23,Purchase Card
Amazon* 205-9521923-22, 49.99 ,Purchases General,Targetted Youth Support,Children & Young People,General Fund,25 Oct 23,Purchase Card
Amazon* 205-9521923-22, 215.83 ,Purchases General,Targetted Youth Support,Children & Young People,General Fund,24 Oct 23,Purchase Card
Amazon* 205-9521923-22, 48.32 ,Purchases General,Targetted Youth Support,Children & Young People,General Fund,24 Oct 23,Purchase Card
Amazon* 206-2011622-16, 10.42 ,Purchases General,Nature Conservation,Environment & Climate Change,General Fund,15 Nov 23,Purchase Card
Amazon* Lbi2369m, 29.94 ,Purchases General,CDC Income Recharge,Resources,General Fund,16 Oct 23,Purchase Card
