Merchant Category,Supplier,Service,Summary of Purpose of Expenditure,invoice_date,net_amount
Social Care Services,Northern Community Pathways,Services to People,Care Payments,02/05/2023,1607.14
Social Care Services,Northern Community Pathways,Services to People,Care Payments,02/05/2023,1418.57
Social Care Services,Cathmor Limited,Services to People,Care Payments,02/05/2023,5785.71
Social Care Services,Avensis Support Ltd,Services to People,Care Payments,02/05/2023,4071.43
Social Care Services,Avensis Support Ltd,Services to People,Care Payments,02/05/2023,3642.86
Social Care Services,Avensis Support Ltd,Services to People,Care Payments,02/05/2023,1214.29
Social Care Services,Bright Futures Care Ltd,Services to People,Care Payments,02/05/2023,10545
Social Care Services,Bright Futures Care Ltd,Services to People,Fees and Charges,02/05/2023,10545
Social Care Services,Bright Futures Care Ltd,Services to People,Professional Fees,02/05/2023,10545
Social Care Services,Stepping Stones Childrens Homes Ltd,Services to People,Care Payments,02/05/2023,23571.43
Social Care Services,Stepping Stones Childrens Homes Ltd,Services to People,Care Payments,02/05/2023,22992.86
Social Care Services,Paramount Childrens Services Ltd,Services to People,Care Payments,02/05/2023,24300
Social Care Services,Infinity Care Home Ltd,Services to People,Care Payments,02/05/2023,15848.57
Social Care Services,Infinity Care Home Ltd,Services to People,Care Payments,02/05/2023,15420
Social Care Services,Infinity Care Home Ltd,Services to People,Care Payments,02/05/2023,15320.29
Social Care Services,Infinity Care Home Ltd,Services to People,Care Payments,02/05/2023,528.29
Social Care Services,Right Step Ltd,Services to People,Care Payments,02/05/2023,657.14
Social Care Services,Shield Support Hub Ltd,Services to People,Care Payments,02/05/2023,5571.43
Social Care Services,Oakfield Psychological Services,Services to People,Care Payments,02/05/2023,7125
Social Care Services,Oakfield Psychological Services,Services to People,Care Payments,02/05/2023,7125
Social Care Services,Sunbeam Fostering Agency Ltd,Services to People,Care Payments,02/05/2023,3535.71
Social Care Services,Sunbeam Fostering Agency Ltd,Services to People,Care Payments,02/05/2023,3535.71
Social Care Services,Twentyfour Seven,Services to People,Care Payments,02/05/2023,18861.43
Social Care Services,Homescope Independent Living,Services to People,Care Payments,02/05/2023,19285.71
Social Care Services,Buchie Care Ltd,Services to People,Care Payments,02/05/2023,579.2
Social Care Services,Buchie Care Ltd,Services to People,Care Payments,02/05/2023,7714.29
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,1330.56
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,295.68
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,211.2
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,147.84
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,591.36
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,591.36
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,570.24
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,506.88
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,464.64
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,443.52
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,443.52
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,369.6
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,295.68
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,295.68
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,295.68
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,253.44
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,232.32
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,221.76
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,147.84
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,147.84
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,126.72
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,105.6
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,95.04
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,84.48
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,696.96
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,295.68
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,665.28
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,665.28
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,633.6
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,633.6
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,601.92
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,549.12
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,528
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,443.52
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,443.52
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,443.52
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,295.68
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,221.76
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,221.76
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,147.84
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,147.84
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,147.84
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,147.84
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,63.36
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,844.8
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,739.2
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,707.52
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,707.52
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,707.52
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,591.36
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,591.36
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,591.36
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,591.36
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,570.24
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,538.56
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,538.56
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,517.44
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,517.44
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,496.32
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,485.76
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,467.46
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,467.46
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,467.46
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,443.52
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,443.52
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,443.52
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,295.68
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,295.68
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,295.68
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,295.68
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,295.68
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,295.68
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,295.68
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,295.68
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,295.68
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,295.68
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,258.72
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,221.76
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,221.76
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,166.95
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,158.4
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,147.84
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,147.84
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,147.84
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,147.84
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,147.84
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,147.84
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,147.84
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,147.84
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,142.56
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,100.17
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,79.2
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,66.78
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,21.12
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,9.05
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,960.96
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,517.44
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,517.44
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,443.52
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,443.52
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,369.6
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,295.68
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,285.12
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,274.56
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,253.44
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,221.76
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,221.76
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,168.96
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,168.96
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,147.84
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,147.84
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,-61.33
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,-153.32
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,-214.65
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,-237.6
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,-429.3
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,-429.3
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,739.2
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,728.64
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,665.28
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,665.28
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,02/05/2023,591.36
