Merchant Category,Supplier,Service,Summary of Purpose of Expenditure,invoice_date,net_amount
Childcare Provision,Acorn Care and Education,Services to People,Fees and Charges,30/10/2023,1153.96
Childcare Provision,Acorn Care and Education,Services to People,Fees and Charges,30/10/2023,5255.61
Childcare Provision,Acorn Care and Education,Services to People,Fees and Charges,30/10/2023,3225.65
Childcare Provision,Acorn Care and Education,Services to People,Fees and Charges,30/10/2023,3314.53
Childcare Provision,Acorn Care and Education,Services to People,Fees and Charges,30/10/2023,6276.7
Childcare Provision,Acorn Care and Education,Services to People,Fees and Charges,30/10/2023,5855.35
Childcare Provision,Acorn Care and Education,Services to People,Fees and Charges,30/10/2023,5277.92
Childcare Provision,Acorn Care and Education,Services to People,Fees and Charges,30/10/2023,6845.83
Childcare Provision,Acorn Care and Education,Services to People,Fees and Charges,30/10/2023,5277.92
Childcare Provision,Acorn Care and Education,Services to People,Fees and Charges,30/10/2023,5855.35
Childcare Provision,Acorn Care and Education,Services to People,Fees and Charges,30/10/2023,5855.35
Childcare Provision,Acorn Care and Education,Services to People,Fees and Charges,30/10/2023,5277.92
Childcare Provision,Acorn Care and Education,Services to People,Fees and Charges,30/10/2023,6845.83
Childcare Provision,Acorn Care and Education,Services to People,Fees and Charges,30/10/2023,6845.83
Childcare Provision,Acorn Care and Education,Services to People,Fees and Charges,30/10/2023,5523.92
Childcare Provision,Acorn Care and Education,Services to People,Fees and Charges,30/10/2023,4979.17
Childcare Provision,Acorn Care and Education,Services to People,Fees and Charges,30/10/2023,2950.58
Childcare Provision,Acorn Care and Education,Services to People,Fees and Charges,30/10/2023,5855.33
Childcare Provision,Acorn Care and Education,Services to People,Fees and Charges,30/10/2023,5523.92
Childcare Provision,Acorn Care and Education,Services to People,Fees and Charges,30/10/2023,4399.17
Childcare Provision,Acorn Care and Education,Services to People,Fees and Charges,30/10/2023,6093.33
Childcare Provision,Acorn Care and Education,Services to People,Fees and Charges,30/10/2023,5523.92
Childcare Provision,Acorn Care and Education,Services to People,Fees and Charges,30/10/2023,6458.33
Childcare Provision,Acorn Care and Education,Services to People,Fees and Charges,30/10/2023,6458.33
Childcare Provision,Acorn Care and Education,Services to People,Fees and Charges,30/10/2023,4979.17
Property Management,Carrick & Co,Services to Place,Repairs and Maintenance,30/10/2023,570
ICT Consultancy / Support,CBC COMPUTER SYSTEM (KIRKLEES),Corporate and Support Services,Information and Communications Technology,30/10/2023,3580
Trainer / Facilitator,Child in Mind Ltd,Services to People,Fees and Charges,30/10/2023,1125
Trainer / Facilitator,Child in Mind Ltd,Services to People,Fees and Charges,30/10/2023,765
Trainer / Facilitator,Child in Mind Ltd,Services to People,Fees and Charges,30/10/2023,750
Trainer / Facilitator,Child in Mind Ltd,Services to People,Fees and Charges,30/10/2023,562.5
Trainer / Facilitator,Child in Mind Ltd,Services to People,Fees and Charges,30/10/2023,975
Trainer / Facilitator,Child in Mind Ltd,Services to People,Fees and Charges,30/10/2023,570
Facilities / Room Hire,GLL,Services to People,Office Expenses,30/10/2023,1193
Local Authority,Greater Manchester CA GMUTC only,Services to Place,Capital Expenditure - Works,30/10/2023,1715.27
Landscape / Gardening,Ground Inc limited,Services to Place,Grounds Maintenance,30/10/2023,1200
Landscape / Gardening,Ground Inc limited,Services to Place,Grounds Maintenance,30/10/2023,1229
Social Care Services,SOCIAL CARE INST FOR EXCELLENCE,Services to People,Staff Training,30/10/2023,6760
Author,Carol Ellwood-Clarke,Services to People,Professional Fees,30/10/2023,7000
Health Services,Optima Health,Corporate and Support Services,Fees and Charges,30/10/2023,8312.71
Engineering Services,Pell Frischmann Consultants Ltd,Services to Place,Professional Fees,30/10/2023,13824
Child / Family Support,Proud 2 b Parents,Services to People,Office Expenses,30/10/2023,1500
Postal / Mail / Courier Services,ROYAL MAIL,Corporate and Support Services,Office Expenses,30/10/2023,927.58
Leisure Services,The Light Cinemas Limited,Services to Place,Publicity and Promotion,30/10/2023,950.83
Local Authority,TRAFFORD COUNCIL,Corporate and Support Services,Fees and Charges,30/10/2023,103448
Postal / Mail / Courier Services,Whistl UK Limited,Corporate and Support Services,Office Expenses,30/10/2023,2031.63
Engineering Services,Atkins Limited,Services to Place,Supplies and services,30/10/2023,4932
ICT Consultancy / Support,Britannic Technologies Ltd,Corporate and Support Services,Information and Communications Technology,30/10/2023,3191.46
Catering / Food / Beverages,Culligan (UK) Limited,Services to Place,Furniture and Equipment,30/10/2023,680.5
Catering / Food / Beverages,Culligan (UK) Limited,Services to Place,Furniture and Equipment,30/10/2023,502.6
Heritage,Sharon Oldale Conservation,Services to Place,Professional Fees,30/10/2023,539
Activities and Events Provision,Warner Entertainments,Services to People,Publicity and Promotion,31/10/2023,650
Social Care Services,Care Together Consultancy Limited,Services to People,Professional Fees,31/10/2023,4388.5
Waste Recycling / Disposal,The Compost Bag Company Ltd,Services to Place,Waste Management Equipment,31/10/2023,22958.21
Transport and Travel,STOCKPORT CAR SCHEMES,Services to People,Professional Fees,31/10/2023,12833.33
Psychology / Assessment Services,Kate Brown Therapy Services,Services to People,Fees and Charges,31/10/2023,650
Disability Support,PURE INNOVATIONS LTD,Services to People,Professional Fees,31/10/2023,35500
Social Care Services,HUMAN SUPPORT GROUP LTD,Services to People,Care Payments,31/10/2023,15706.41
Environmental Services,WSP GROUP PLC,Services to Place,Professional Fees,31/10/2023,1102
Professional / Consultancy Services,Constellia Public Limited,Services to Place,Repairs and Maintenance,31/10/2023,-8625.64
Professional / Consultancy Services,Constellia Public Limited,Services to Place,Repairs and Maintenance,31/10/2023,8625.64
Professional / Consultancy Services,Constellia Public Limited,Services to Place,Repairs and Maintenance,31/10/2023,-8625.64
Professional / Consultancy Services,Constellia Public Limited,Services to Place,Repairs and Maintenance,31/10/2023,-8625.64
Professional / Consultancy Services,Constellia Public Limited,Services to Place,Repairs and Maintenance,31/10/2023,8625.64
Estate Agent,Maurice Kilbride Residential Sales,Services to Place,Professional Fees,31/10/2023,6494
Construction / Building Services,Totally Local Company Ltd,Services to People,Leasing /Transport Hire,31/10/2023,985.49
Construction / Building Services,Totally Local Company Ltd,Services to People,Leasing /Transport Hire,31/10/2023,962.34
Social Care Services,MEADOWS CARE LTD,Services to People,Fees and Charges,31/10/2023,4264.29
Environmental Services,WSP GROUP PLC,Services to Place,Professional Fees,31/10/2023,-1102
Child / Family Support,ADOPTION MATTERS NORTHWEST,Services to People,Fees and Charges,31/10/2023,706.5
Software Supplier,Barbour Logic Ltd,Services to Place,Information and Communications Technology,31/10/2023,9972
Software Supplier,Barbour Logic Ltd,Services to Place,Information and Communications Technology,31/10/2023,6654
ICT Consultancy / Support,CBC COMPUTER SYSTEM (KIRKLEES),Corporate and Support Services,Information and Communications Technology,31/10/2023,1118
ICT Consultancy / Support,CBC COMPUTER SYSTEM (KIRKLEES),Corporate and Support Services,Information and Communications Technology,31/10/2023,110
Professional / Trade Body,CIPFA,Corporate and Support Services,Staff Training,31/10/2023,695
Building Supplies,OFFERTON SAND & GRAVEL LTD,Services to Place,Repairs and Maintenance,01/11/2023,900
Building Supplies,OFFERTON SAND & GRAVEL LTD,Services to Place,Repairs and Maintenance,01/11/2023,54
Psychology / Assessment Services,Dr Sheena Webb,Services to People,Professional Fees,01/11/2023,600
Leisure Services,Stockport Active CIC,Services to People,Service Contract Payments,01/11/2023,51652.65
Construction / Building Services,Totally Local Company Ltd,Services to People,Leasing /Transport Hire,01/11/2023,884.94
Construction / Building Services,Totally Local Company Ltd,Services to People,Leasing /Transport Hire,01/11/2023,-962.34
Recruitment / Staffing,Grassroots Recruitment Ltd,Services to People,Publicity and Promotion,01/11/2023,575
Charity/Third Sector,The Friends of Bramall Hall & Park,Services to Place,Furniture and Equipment,01/11/2023,1200
Construction / Building Services,Totally Local Company Ltd,Services to People,Leasing /Transport Hire,01/11/2023,962.34
Construction / Building Services,Totally Local Company Ltd,Services to People,Leasing /Transport Hire,01/11/2023,-985.49
Construction / Building Services,Totally Local Company Ltd,Services to People,Leasing /Transport Hire,01/11/2023,985.49
Local Authority,TRAFFORD MB COUNCIL,Services to Place,Office Expenses,01/11/2023,1080
Local Authority,TRAFFORD MBC,Services to People,Third party payments - Public Sector,01/11/2023,10632
Local Authority,TRAFFORD MBC,Services to People,Third party payments - Public Sector,01/11/2023,-10632
Other Public Sector Organisation,Brentwood High School and Community,Services to People,Third party payments - Public Sector,01/11/2023,3960.03
Other Public Sector Organisation,Brentwood High School and Community,Services to People,Third party payments - Public Sector,01/11/2023,3533.87
Other Public Sector Organisation,Brentwood High School and Community,Services to People,Third party payments - Public Sector,01/11/2023,3533.87
Welfare Services,CHILD ACTION NORTHWEST,Services to People,Fees and Charges,01/11/2023,878.96
Utilities,Drax Energy Solutions Ltd,Services to Place,Utilities,01/11/2023,1434.75
Education Services,TSOM Mentoring LTD,Services to People,Professional Fees,01/11/2023,740
Utilities,Drax Energy Solutions Ltd,Services to Place,Utilities,01/11/2023,154955
Catering / Food / Beverages,Wilds Of Oldham,Corporate and Support Services,Expenses and Allowances,01/11/2023,1058.46
Stationery Supplies,Lyreco UK Ltd,Services to Place,Furniture and Equipment,02/11/2023,-924.15
Stationery Supplies,Lyreco UK Ltd,Services to Place,Furniture and Equipment,02/11/2023,-36.26
Stationery Supplies,Lyreco UK Ltd,Services to Place,Furniture and Equipment,02/11/2023,-343
Stationery Supplies,Lyreco UK Ltd,Services to Place,Furniture and Equipment,02/11/2023,-10
Stationery Supplies,Lyreco UK Ltd,Services to Place,Furniture and Equipment,02/11/2023,-1.58
Stationery Supplies,Lyreco UK Ltd,Services to Place,Furniture and Equipment,02/11/2023,-2.38
Stationery Supplies,Lyreco UK Ltd,Services to Place,Furniture and Equipment,02/11/2023,-2.78
Stationery Supplies,Lyreco UK Ltd,Services to Place,Furniture and Equipment,02/11/2023,-20
Stationery Supplies,Lyreco UK Ltd,Services to Place,Furniture and Equipment,02/11/2023,-20
Stationery Supplies,Lyreco UK Ltd,Services to Place,Furniture and Equipment,02/11/2023,-20
Stationery Supplies,Lyreco UK Ltd,Services to Place,Furniture and Equipment,02/11/2023,-2.3
Stationery Supplies,Lyreco UK Ltd,Services to Place,Furniture and Equipment,02/11/2023,-7.92
Stationery Supplies,Lyreco UK Ltd,Services to Place,Furniture and Equipment,02/11/2023,-22.46
Stationery Supplies,Lyreco UK Ltd,Services to Place,Furniture and Equipment,02/11/2023,-73.6
Stationery Supplies,Lyreco UK Ltd,Services to Place,Furniture and Equipment,02/11/2023,-20
Stationery Supplies,Lyreco UK Ltd,Services to Place,Furniture and Equipment,02/11/2023,924.15
Stationery Supplies,Lyreco UK Ltd,Services to Place,Furniture and Equipment,02/11/2023,36.26
Stationery Supplies,Lyreco UK Ltd,Services to Place,Furniture and Equipment,02/11/2023,343
Stationery Supplies,Lyreco UK Ltd,Services to Place,Furniture and Equipment,02/11/2023,10
Stationery Supplies,Lyreco UK Ltd,Services to Place,Furniture and Equipment,02/11/2023,1.58
Stationery Supplies,Lyreco UK Ltd,Services to Place,Furniture and Equipment,02/11/2023,2.38
Stationery Supplies,Lyreco UK Ltd,Services to Place,Furniture and Equipment,02/11/2023,20
Stationery Supplies,Lyreco UK Ltd,Services to Place,Furniture and Equipment,02/11/2023,20
Stationery Supplies,Lyreco UK Ltd,Services to Place,Furniture and Equipment,02/11/2023,20
Stationery Supplies,Lyreco UK Ltd,Services to Place,Furniture and Equipment,02/11/2023,2.3
Stationery Supplies,Lyreco UK Ltd,Services to Place,Furniture and Equipment,02/11/2023,7.92
Stationery Supplies,Lyreco UK Ltd,Services to Place,Furniture and Equipment,02/11/2023,22.46
Stationery Supplies,Lyreco UK Ltd,Services to Place,Furniture and Equipment,02/11/2023,73.6
Stationery Supplies,Lyreco UK Ltd,Services to Place,Furniture and Equipment,02/11/2023,20
Stationery Supplies,Lyreco UK Ltd,Services to Place,Furniture and Equipment,02/11/2023,2.78
Environmental Services,WSP GROUP PLC,Services to Place,Professional Fees,02/11/2023,4087.5
Environmental Services,WSP GROUP PLC,Services to Place,Supplies and services,02/11/2023,15308
Architectural Services,TADW ARCHITECTS,Services to Place,Capital Expenditure - Works,02/11/2023,14500
Legal Services,Ms Caroline Leggeat,Corporate and Support Services,Professional Fees,02/11/2023,850
Recruitment / Staffing,Oyster Partnership,Services to Place,Agency Staff,02/11/2023,1411.5
Financial Services,Parking and Secure Documents,Services to Place,Printing and Photocopying,02/11/2023,961.32
Legal Services,Miss Natalie Powell,Corporate and Support Services,Professional Fees,02/11/2023,550
Legal Services,LISA HOUGHTON - Legal/Law,Corporate and Support Services,Professional Fees,02/11/2023,1225
Legal Services,18 St John Street Chambers,Corporate and Support Services,Professional Fees,02/11/2023,1800
Health Services,XYLA Health & Social Services,Services to People,Fees and Charges,02/11/2023,5383
Health Services,XYLA Health & Social Services,Services to People,Fees and Charges,02/11/2023,1700
Property Management,Kajima Partnerships LTD RE Comm,Services to Place,Fees and Charges,02/11/2023,1107
Training Provision,Equilibrium and Enablement Ltd,Services to People,Fees and Charges,02/11/2023,691
Training Provision,Equilibrium and Enablement Ltd,Services to People,Fees and Charges,02/11/2023,505
Training Provision,Equilibrium and Enablement Ltd,Services to People,Fees and Charges,02/11/2023,784
Training Provision,Equilibrium and Enablement Ltd,Services to People,Fees and Charges,02/11/2023,709.5
Training Provision,Equilibrium and Enablement Ltd,Services to People,Fees and Charges,02/11/2023,591.5
Training Provision,Equilibrium and Enablement Ltd,Services to People,Fees and Charges,02/11/2023,869
Training Provision,Equilibrium and Enablement Ltd,Services to People,Fees and Charges,02/11/2023,581
Training Provision,Equilibrium and Enablement Ltd,Services to People,Fees and Charges,02/11/2023,694
Social Care Services,Keys PCE Ltd,Services to People,Fees and Charges,02/11/2023,5313.6
Social Care Services,Keys PCE Ltd,Services to People,Fees and Charges,02/11/2023,5313.6
Education Services,Strive Academy Limited,Services to People,Third party payments - Private/Voluntary Sector,02/11/2023,4320
Recruitment / Staffing,TEACHING PERSONNEL LTD,Services to People,Agency Staff,02/11/2023,1332.52
Legal Services,Temperley Taylor LLP,Corporate and Support Services,Professional Fees,02/11/2023,2215
Software Supplier,Trace Solutions,Services to Place,Information and Communications Technology,02/11/2023,1407.74
Legal Services,Trinity Chambers,Corporate and Support Services,Professional Fees,02/11/2023,1850
Psychology / Assessment Services,Aspire Therapy Services Ltd,Services to People,Fees and Charges,02/11/2023,500
Psychology / Assessment Services,Aspire Therapy Services Ltd,Services to People,Fees and Charges,02/11/2023,550
Education Services,HULME HALL GRAMMAR SCHOOL,Services to People,Fees and Charges,02/11/2023,8217
Construction / Building Services,Totally Local Company Ltd,Services to Place,Capital Expenditure - Works,02/11/2023,3031.15
Construction / Building Services,Totally Local Company Ltd,Services to Place,Capital Expenditure - Works,02/11/2023,2279.48
Construction / Building Services,Totally Local Company Ltd,Services to Place,Capital Expenditure - Works,02/11/2023,846.01
Construction / Building Services,Totally Local Company Ltd,Services to Place,Capital Expenditure - Works,02/11/2023,817.05
Construction / Building Services,Totally Local Company Ltd,Services to Place,Capital Expenditure - Works,02/11/2023,7686.25
Construction / Building Services,Totally Local Company Ltd,Services to Place,Capital Expenditure - Works,02/11/2023,3825.9
Construction / Building Services,Totally Local Company Ltd,Services to Place,Capital Expenditure - Works,02/11/2023,1894.74
Construction / Building Services,Totally Local Company Ltd,Services to Place,Capital Expenditure - Works,02/11/2023,580.72
Construction / Building Services,Totally Local Company Ltd,Services to Place,Capital Expenditure - Works,02/11/2023,4491.12
Construction / Building Services,Totally Local Company Ltd,Services to Place,Capital Expenditure - Works,02/11/2023,3877.77
Construction / Building Services,Totally Local Company Ltd,Services to Place,Highways Maintenance,02/11/2023,14477.47
Construction / Building Services,Totally Local Company Ltd,Services to Place,Highways Maintenance,02/11/2023,2528.8
Construction / Building Services,Totally Local Company Ltd,Services to Place,Capital Expenditure - Works,02/11/2023,1840
Construction / Building Services,Totally Local Company Ltd,Services to Place,Capital Expenditure - Works,02/11/2023,1828.43
Construction / Building Services,Totally Local Company Ltd,Services to Place,Highways Maintenance,02/11/2023,500
Construction / Building Services,Totally Local Company Ltd,Services to Place,Highways Maintenance,02/11/2023,992.07
Construction / Building Services,W J North Limited,Services to Place,Highways Maintenance,02/11/2023,6914.55
Construction / Building Services,W J North Limited,Services to Place,Highways Maintenance,02/11/2023,5987.28
Construction / Building Services,Connell Brothers Ltd,Corporate and Support Services,Repairs and Maintenance,03/11/2023,13733.24
Construction / Building Services,Meel Group (Projects) Limited,Services to People,Repairs and Maintenance,03/11/2023,56770.23
Construction / Building Services,J GREENWOOD (BUILDERS) LTD,Services to People,Repairs and Maintenance,03/11/2023,18556.34
Construction / Building Services,DODD GROUP (MIDLANDS) LTD,Corporate and Support Services,Repairs and Maintenance,03/11/2023,253455.92
Building Services,North Star Environmental Ltd,Corporate and Support Services,Repairs and Maintenance,03/11/2023,1195
Social Care Services,Bibby Factors a/f South Manchester,Services to People,Care Payments,03/11/2023,10731
Social Care Services,MEADOWS CARE LTD,Services to People,Fees and Charges,03/11/2023,4650
Health Services,Sandra Walker,Services to People,Fees and Charges,03/11/2023,991.9
Cleaning Services,SMC PREMIER CLEANING LTD,Services to People,Cleaning,03/11/2023,2083.71
Disability Support,STOCKPORT & DISTRICT MIND,Services to People,Fees and Charges,03/11/2023,10000
Construction / Building Services,Totally Local Company Ltd,Services to Place,Waste Management,03/11/2023,791380.92
Construction / Building Services,Totally Local Company Ltd,Services to Place,Cleaning,03/11/2023,265836.92
Construction / Building Services,Totally Local Company Ltd,Services to Place,Cleaning,03/11/2023,17869.17
Construction / Building Services,Totally Local Company Ltd,Services to Place,Highways Maintenance,03/11/2023,41101.42
Construction / Building Services,Totally Local Company Ltd,Services to Place,Grounds Maintenance,03/11/2023,185459.92
Construction / Building Services,Totally Local Company Ltd,Services to Place,Highways Maintenance,03/11/2023,162092.75
Construction / Building Services,Totally Local Company Ltd,Services to Place,Fixtures and Fittings,03/11/2023,81559.17
Construction / Building Services,Totally Local Company Ltd,Services to Place,Grounds Maintenance,03/11/2023,14451.67
Construction / Building Services,Totally Local Company Ltd,Services to Place,Grounds Maintenance,03/11/2023,37333
Construction / Building Services,Totally Local Company Ltd,Services to Place,Capital Expenditure - Works,03/11/2023,41666.67
Construction / Building Services,Totally Local Company Ltd,Services to Place,Rents,03/11/2023,3954.17
Transport and Travel,Westfield Minibuses,Services to People,Travelling Expenses,03/11/2023,1760
Engineering Services,WILDE CONSULTANTS LTD,Services to Place,Professional Fees,03/11/2023,5297.53
Health Services,Boost Wellbeing CIC,Services to Place,Furniture and Equipment,03/11/2023,1500
Training Provision,Equilibrium and Enablement Ltd,Services to People,Fees and Charges,03/11/2023,581
Education Services,GOVAS,Services to People,Fees and Charges,03/11/2023,920
Arts / Cultural Services,Grit Studios CIC,Services to Place,Professional Fees,03/11/2023,510
Sports/Outdoor Activities,Matthew Hatton,Services to People,Publicity and Promotion,03/11/2023,2200
Construction / Building Services,MILLERCARE LTD,Services to People,Capital Expenditure - Works,03/11/2023,520
Research / Analysis,Nexbib Solutions Ltd,Corporate and Support Services,Repairs and Maintenance,03/11/2023,940
Research / Analysis,Nexbib Solutions Ltd,Corporate and Support Services,Repairs and Maintenance,03/11/2023,1315
Research / Analysis,Nexbib Solutions Ltd,Corporate and Support Services,Repairs and Maintenance,03/11/2023,1010
Charity/Third Sector,THE WELLSPRING (STOCKPORT),Services to People,Third party payments - Private/Voluntary Sector,03/11/2023,5000
Charity/Third Sector,THE WELLSPRING (STOCKPORT),Services to People,Third party payments - Private/Voluntary Sector,03/11/2023,550
Social Care Services,First Responder,Services to People,Staff Training,03/11/2023,800
Construction / Building Services,GEORGE COX & SONS LTD,Services to Place,Repairs and Maintenance,03/11/2023,5625.71
Construction / Building Services,Eurovia Specialist Treatments Ltd,Services to Place,Highways Maintenance,03/11/2023,10599.48
Construction / Building Services,Eurovia Specialist Treatments Ltd,Services to Place,Highways Maintenance,03/11/2023,992.35
Construction / Building Services,Eurovia Specialist Treatments Ltd,Services to Place,Repairs and Maintenance,03/11/2023,2888.92
Construction / Building Services,Eurovia Specialist Treatments Ltd,Services to Place,Highways Maintenance,03/11/2023,2187.17
Construction / Building Services,Eurovia Specialist Treatments Ltd,Services to Place,Capital Expenditure - Works,03/11/2023,16020.85
Construction / Building Services,Eurovia Specialist Treatments Ltd,Services to Place,Capital Expenditure - Works,03/11/2023,50753.46
Construction / Building Services,Eurovia Specialist Treatments Ltd,Services to Place,Capital Expenditure - Works,03/11/2023,2889.45
Construction / Building Services,Eurovia Specialist Treatments Ltd,Services to Place,Capital Expenditure - Works,03/11/2023,4238.69
Construction / Building Services,Eurovia Specialist Treatments Ltd,Services to Place,Capital Expenditure - Works,03/11/2023,1947.7
Construction / Building Services,Eurovia Specialist Treatments Ltd,Services to Place,Capital Expenditure - Works,03/11/2023,3988.31
Construction / Building Services,Eurovia Specialist Treatments Ltd,Services to Place,Capital Expenditure - Works,03/11/2023,3096.4
Construction / Building Services,Totally Local Company Ltd,Services to Place,Grounds Maintenance,04/11/2023,1089.33
Construction / Building Services,Totally Local Company Ltd,Services to Place,Cleaning,04/11/2023,83819.6
Construction / Building Services,Totally Local Company Ltd,Services to Place,Grounds Maintenance,04/11/2023,4645.98
Counselling Services,BEACON COUNSELLING,Corporate and Support Services,Fees and Charges,04/11/2023,7896
Education Services,Broadstones School Ltd,Services to People,Fees and Charges,04/11/2023,3250
Education Services,Broadstones School Ltd,Services to People,Fees and Charges,04/11/2023,3250
Education Services,Broadstones School Ltd,Services to People,Fees and Charges,04/11/2023,3250
Education Services,Broadstones School Ltd,Services to People,Fees and Charges,04/11/2023,3250
Education Services,Broadstones School Ltd,Services to People,Fees and Charges,04/11/2023,3250
Education Services,Broadstones School Ltd,Services to People,Fees and Charges,04/11/2023,4333.33
Education Services,Broadstones School Ltd,Services to People,Fees and Charges,04/11/2023,3250
Education Services,Broadstones School Ltd,Services to People,Fees and Charges,04/11/2023,3250
Education Services,Broadstones School Ltd,Services to People,Fees and Charges,04/11/2023,3487.25
Education Services,Broadstones School Ltd,Services to People,Fees and Charges,04/11/2023,3250
Education Services,Broadstones School Ltd,Services to People,Fees and Charges,04/11/2023,3487.25
Education Services,Broadstones School Ltd,Services to People,Fees and Charges,04/11/2023,3487.25
Education Services,Broadstones School Ltd,Services to People,Fees and Charges,04/11/2023,3487.25
Education Services,Broadstones School Ltd,Services to People,Fees and Charges,04/11/2023,4934.75
Education Services,Broadstones School Ltd,Services to People,Fees and Charges,04/11/2023,3487.25
Further and Higher Education,Macclesfield Tutorial College,Services to People,Third party payments - Private/Voluntary Sector,04/11/2023,-1513
Further and Higher Education,Macclesfield Tutorial College,Services to People,Third party payments - Private/Voluntary Sector,04/11/2023,1513
Health Services,Mastercall Healthcare,Services to People,Supplies and services,04/11/2023,4132
Cafe / Bar / Food Outlet,Mosaic Bramall Ltd,Corporate and Support Services,Expenses and Allowances,04/11/2023,4574.09
Cafe / Bar / Food Outlet,Mosaic Bramall Ltd,Corporate and Support Services,Expenses and Allowances,04/11/2023,2063.18
Construction / Building Services,STOCKPORT FENCING LTD,Services to People,Repairs and Maintenance,04/11/2023,7025
Transport and Travel,Westfield Minibuses,Services to People,Travelling Expenses,04/11/2023,1980
Sports/Outdoor Activities,Stockport County 2010 Ltd,Corporate and Support Services,Publicity and Promotion,04/11/2023,547.5
Digital / Media Services,APS GROUP,Corporate and Support Services,Printing and Photocopying,04/11/2023,1975.96
Social Care Services,THE TOGETHER TRUST CENTRE,Services to People,Fees and Charges,04/11/2023,23673.17
Construction / Building Services,Totally Local Company Ltd,Services to People,Professional Fees,04/11/2023,1463
Construction / Building Services,Totally Local Company Ltd,Services to Place,Supplies and services,04/11/2023,950
Construction / Building Services,Totally Local Company Ltd,Services to Place,Supplies and services,04/11/2023,1694
Waste Recycling / Disposal,WASTE SOLUTIONS SK,Services to Place,Waste Management,04/11/2023,4283.19
Social Care Services,PENARTH GROUP,Services to People,Fees and Charges,06/11/2023,9595.3
Social Care Services,PENARTH GROUP,Services to People,Fees and Charges,06/11/2023,5415.3
Social Care Services,PENARTH GROUP,Services to People,Fees and Charges,06/11/2023,5415.3
Social Care Services,PENARTH GROUP,Services to People,Fees and Charges,06/11/2023,5415.3
Social Care Services,PENARTH GROUP,Services to People,Fees and Charges,06/11/2023,5415.3
Social Care Services,PENARTH GROUP,Services to People,Fees and Charges,06/11/2023,9595.3
Social Care Services,PENARTH GROUP,Services to People,Fees and Charges,06/11/2023,5415.3
Social Care Services,PENARTH GROUP,Services to People,Fees and Charges,06/11/2023,9595.3
Psychology / Assessment Services,Aspire Therapy Services Ltd,Services to People,Fees and Charges,06/11/2023,500
Advisory Services,Healthwatch Stockport,Services to People,Service Contract Payments,06/11/2023,13750
Professional / Consultancy Services,A Pacini Ltd,Services to Place,Agency Staff,06/11/2023,4206
Environmental Services,WSP GROUP PLC,Services to Place,Professional Fees,06/11/2023,9183.98
Psychology / Assessment Services,Action First Assessments Ltd,Services to People,Fees and Charges,06/11/2023,760
Psychology / Assessment Services,Action First Assessments Ltd,Services to People,Fees and Charges,06/11/2023,960
Psychology / Assessment Services,Action First Assessments Ltd,Services to People,Fees and Charges,06/11/2023,760
Social Care Services,Agricultural and Rural Centre CIC,Services to People,Third party payments - Private/Voluntary Sector,06/11/2023,1800
Security / Safety,TEC Services Association CIC,Services to Place,Capital Expenditure - Works,06/11/2023,10500
Estate Agent,Maurice Kilbride Residential Sales,Services to Place,Professional Fees,06/11/2023,-6494
NHS Organisation,PENNINE CARE NHS TRUST,Services to People,Third party payments - Public Sector,06/11/2023,3703.5
NHS Organisation,PENNINE CARE NHS TRUST,Services to People,Salaries,06/11/2023,5000
NHS Organisation,PENNINE CARE NHS TRUST,Services to People,Professional Fees,06/11/2023,4381.5
NHS Organisation,PENNINE CARE NHS TRUST,Services to People,Salaries,06/11/2023,4000
NHS Organisation,PENNINE CARE NHS TRUST,Services to People,Salaries,06/11/2023,82958.33
Legal Services,LISA HOUGHTON - Legal/Law,Corporate and Support Services,Professional Fees,06/11/2023,600
Building Services,Story Contracting Ltd,Services to Place,Professional Fees,06/11/2023,33593.89
Engineering Services,Atkins Limited,Services to Place,Professional Fees,06/11/2023,6327.26
Engineering Services,Atkins Limited,Services to Place,Professional Fees,06/11/2023,3976.57
Professional / Consultancy Services,AECOM,Services to People,Repairs and Maintenance,06/11/2023,5060
Surveyor,Fisher German LLP,Services to Place,Repairs and Maintenance,06/11/2023,7140
Furniture and Furnishings,FURNITURE RESOURCE CENTRE,Services to People,Furniture and Equipment,06/11/2023,253.57
Furniture and Furnishings,FURNITURE RESOURCE CENTRE,Services to People,Furniture and Equipment,06/11/2023,62.16
Furniture and Furnishings,FURNITURE RESOURCE CENTRE,Services to People,Furniture and Equipment,06/11/2023,54.76
Furniture and Furnishings,FURNITURE RESOURCE CENTRE,Services to People,Furniture and Equipment,06/11/2023,50.91
Furniture and Furnishings,FURNITURE RESOURCE CENTRE,Services to People,Furniture and Equipment,06/11/2023,61.27
Furniture and Furnishings,FURNITURE RESOURCE CENTRE,Services to People,Furniture and Equipment,06/11/2023,2.64
Furniture and Furnishings,FURNITURE RESOURCE CENTRE,Services to People,Furniture and Equipment,06/11/2023,18.21
Furniture and Furnishings,FURNITURE RESOURCE CENTRE,Services to People,Furniture and Equipment,06/11/2023,2.3
Furniture and Furnishings,FURNITURE RESOURCE CENTRE,Services to People,Furniture and Equipment,06/11/2023,8.48
Furniture and Furnishings,FURNITURE RESOURCE CENTRE,Services to People,Furniture and Equipment,06/11/2023,12.5
Furniture and Furnishings,FURNITURE RESOURCE CENTRE,Services to People,Furniture and Equipment,06/11/2023,3.15
ICT Consultancy / Support,CBC COMPUTER SYSTEM (KIRKLEES),Services to People,Information and Communications Technology,06/11/2023,5990
