Merchant Category,Supplier,Service,Summary of Purpose of Expenditure,invoice_date,net_amount
Legal Services,Rebecca Titus-Cobb,Services to People,Legal Fees,05/07/2023,916.67
Social Care Services,Millbrook Healthcare Ltd,Services to People,Furniture and Equipment,29/06/2023,91166.62
Housing Services,Falcon Housing Association,Services to People,Rents,03/07/2023,1799.77
Arts / Cultural Services,Heatons Arts Trail,Corporate and Support Services,Publicity and Promotion,29/06/2023,646
Social Care Services,PossAbilities CIC,Services to People,Care Payments,03/07/2023,3009.49
Charity/Third Sector,Hatters Project Ltd,Corporate and Support Services,Publicity and Promotion,29/06/2023,1150
Charity/Third Sector Support,"""Redact - Personal Information""",Corporate and Support Services,Publicity and Promotion,29/06/2023,562
Construction / Building Services,JR FOY & SON LTD,Services to Place,Repairs and Maintenance,05/07/2023,850
Design Services,Helen Middleton Studio,Services to Place,Fees and Charges,30/06/2023,945
Charity/Third Sector,ROYAL BRITISH LEGION HAZEL GROVE,Corporate and Support Services,Publicity and Promotion,29/06/2023,1100
Insurance Services,Arthur J Gallagher Insurance Broker,Corporate and Support Services,Insurance,29/06/2023,1556.4
Books / Magazines / Media,PETERS Ltd,Corporate and Support Services,Library Equipment,30/06/2023,622.43
Books / Magazines / Media,PETERS Ltd,Corporate and Support Services,Library Equipment,30/06/2023,903.23
Recruitment / Staffing,TEACHING PERSONNEL LTD,Services to People,Fees and Charges,13/07/2023,2743.01
Construction / Building Services,DOOR CARE & SECURITY LTD,Services to Place,Repairs and Maintenance,01/07/2023,553
Professional / Consultancy Services,Fire Safety Solutions Ltd,Services to Place,Capital Expenditure - Works,30/06/2023,3800
Construction / Building Services,DOOR CARE & SECURITY LTD,Services to Place,Repairs and Maintenance,01/07/2023,507.84
Construction / Building Services,DOOR CARE & SECURITY LTD,Services to Place,Repairs and Maintenance,01/07/2023,841.28
Housing Services,STOCKPORT HOMES LTD,Services to Place,Capital Expenditure - Works,30/06/2023,15144.85
Social Care Services,Prolife Healthcare Services,Services to People,Care Payments,03/07/2023,972.85
Social Care Services,Prolife Healthcare Services,Services to People,Care Payments,03/07/2023,910.84
Social Care Services,Prolife Healthcare Services,Services to People,Care Payments,03/07/2023,543.78
Social Care Services,Prolife Healthcare Services,Services to People,Care Payments,03/07/2023,562.66
Social Care Services,Prolife Healthcare Services,Services to People,Care Payments,03/07/2023,686.88
Social Care Services,Prolife Healthcare Services,Services to People,Care Payments,03/07/2023,1188
Social Care Services,Prolife Healthcare Services,Services to People,Care Payments,03/07/2023,1135.2
Building Services,Structec (NW) Ltd,Services to Place,Capital Expenditure - Works,30/06/2023,6007.43
Communications and Technology,Gamma Telecom Limited,Corporate and Support Services,Information and Communications Technology,20/07/2023,3038.45
Postal / Mail / Courier Services,ROYAL MAIL,Corporate and Support Services,Office Expenses,05/07/2023,2476.98
Social Care Services,Caretech Community Services Ltd,Services to People,Care Payments,03/07/2023,2609.58
Housing Services,Three Sixty SHG Ltd,Services to Place,Capital Expenditure - Works,30/06/2023,55408.44
Construction / Building Services,STANNAH STAIRLIFT LTD,Services to Place,Capital Expenditure - Works,30/06/2023,2705
Building Services,Structec (NW) Ltd,Services to Place,Capital Expenditure - Works,30/06/2023,4612.44
Building Services,Structec (NW) Ltd,Services to Place,Capital Expenditure - Works,30/06/2023,3257.48
Building Services,Structec (NW) Ltd,Services to Place,Capital Expenditure - Works,30/06/2023,6754.35
Translation / Interpreter,Kamela Tahsildar,Services to People,Professional Fees,30/06/2023,1755
Social Care Services,Harbour Healthcare Ltd,Services to People,Care Payments,03/07/2023,4050.4
Social Care Services,Harbour Healthcare Ltd,Services to People,Care Payments,03/07/2023,4050.4
Social Care Services,Harbour Healthcare Ltd,Services to People,Care Payments,03/07/2023,4050.4
Social Care Services,Harbour Healthcare Ltd,Services to People,Care Payments,03/07/2023,4050.4
Social Care Services,Harbour Healthcare Ltd,Services to People,Care Payments,03/07/2023,4050.4
Books / Magazines / Media,PETERS Ltd,Corporate and Support Services,Library Equipment,03/07/2023,1038.79
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,29.25
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,2
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,1.8
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,36
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,22.5
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,24.3
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,29.5
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,7
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to Place,Agency Staff,30/06/2023,13.35
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,31.59
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,8.32
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,2.25
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,17.91
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to Place,Agency Staff,30/06/2023,12.45
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,22.05
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to Place,Agency Staff,30/06/2023,21.6
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,23.47
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,50.85
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,29.25
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,51.26
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,9.58
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,3.15
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,55.67
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to Place,Agency Staff,30/06/2023,27.9
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to Place,Agency Staff,30/06/2023,22.05
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to Place,Agency Staff,30/06/2023,26.55
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to Place,Agency Staff,30/06/2023,29.25
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,1579.46
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,1245.2
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,1208.96
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,976.8
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,743.38
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,828.82
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,1210.64
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,185
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,1211.01
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,916.2
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,1396.01
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,1396.01
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,1396.01
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,1396.01
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,1396.01
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,199.19
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,1125.9
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,1131.9
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,1573.61
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,1396.01
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,1396.01
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,1507.01
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,1211.01
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,1292.69
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,1205.47
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,337.36
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Corporate and Support Services,Agency Staff,30/06/2023,2411.61
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to Place,Agency Staff,30/06/2023,1507.68
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to Place,Agency Staff,30/06/2023,1535.39
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,1273.44
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,1857.11
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to Place,Agency Staff,30/06/2023,1544.01
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,361.27
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,118.79
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,1396.01
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,1405.26
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to Place,Agency Staff,30/06/2023,1496.17
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to Place,Agency Staff,30/06/2023,1463.64
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,321.12
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,1131.6
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,494.13
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,1396.01
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,1506.64
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,1662.34
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,1395.64
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,1146.19
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,321.31
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,1358.28
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,289.51
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,1455.21
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,1396.01
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,1507.01
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,600.07
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,563.88
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,1254.52
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,634.71
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,1301.12
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,200
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,1414.84
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,89.08
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,193.01
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,364.99
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,1396.01
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,1396.01
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,222.71
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,272.19
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,638.01
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,699.3
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,1507.01
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,862.47
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,1668.17
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,1647.57
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Corporate and Support Services,Agency Staff,30/06/2023,519.58
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,1277.61
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,1403.78
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,245.48
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,792.33
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,1125.9
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,262.71
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,1396.01
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,1320.55
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,1396.01
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,1578.72
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,1579.53
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,1098.68
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,848.7
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,1507.01
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,395.3
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,1662.34
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,178.18
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,1104.52
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,1388.24
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,1396.01
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,1396.01
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to Place,Agency Staff,30/06/2023,1447.38
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to Place,Agency Staff,30/06/2023,1528.69
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to Place,Agency Staff,30/06/2023,1431.11
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,498.81
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,30/06/2023,253.33
Charity/Third Sector,ESC Schools,Services to People,Third party payments - Private/Voluntary Sector,03/07/2023,18800
Community Building / Facility,Heaton Norris Pavilion Community Ce,Services to People,Third party payments - Private/Voluntary Sector,03/07/2023,21600
Building Services,Final Fix Ltd,Services to Place,Third party payments - Private/Voluntary Sector,03/07/2023,2250
Leisure Services,Stockport Active CIC,Services to People,Third party payments - Private/Voluntary Sector,03/07/2023,12600
Charity/Third Sector,PIE: Pursuing Individual Excellence,Services to People,Third party payments - Private/Voluntary Sector,03/07/2023,5760
Sports/Outdoor Activities,Progressive Sports (South Mancheste,Services to People,Third party payments - Private/Voluntary Sector,03/07/2023,18800
Sports/Outdoor Activities,Progressive Sports (South Mancheste,Services to People,Third party payments - Private/Voluntary Sector,03/07/2023,6900
Training Provision,Starting Point Community Learning P,Services to People,Third party payments - Private/Voluntary Sector,03/07/2023,5760
Charity/Third Sector,The Cherry Tree Project,Services to People,Third party payments - Private/Voluntary Sector,03/07/2023,8640
Sports/Outdoor Activities,UK Sports FC,Services to People,Third party payments - Private/Voluntary Sector,03/07/2023,4440
Charity/Third Sector,Didsbury FC,Services to People,Third party payments - Private/Voluntary Sector,03/07/2023,4320
Sports/Outdoor Activities,LITTLE SPORTS COACHING LTD,Services to People,Third party payments - Private/Voluntary Sector,03/07/2023,6128
Charity/Third Sector Support,Marple Youth Project CIC,Services to People,Third party payments - Private/Voluntary Sector,03/07/2023,4128
Sports/Outdoor Activities,STOCKPORT COUNTY Community Foundati,Services to People,Third party payments - Private/Voluntary Sector,03/07/2023,3062.4
Charity/Third Sector,SKylight Ltd,Services to People,Third party payments - Private/Voluntary Sector,03/07/2023,4416
Insurance Services,Arthur J Gallagher Insurance Broker,Services to Place,Insurance,05/07/2023,145275.2
Central Government Department,HMRC,#N/A,Other Payments,30/06/2023,5996.4
Central Government Department,HMRC,#N/A,Other Payments,30/06/2023,290
Central Government Department,HMRC,#N/A,Other Payments,30/06/2023,3062.45
Central Government Department,HMRC,#N/A,Other Payments,30/06/2023,4813.92
Central Government Department,HMRC,#N/A,Other Payments,30/06/2023,3326.8
Central Government Department,HMRC,#N/A,Other Payments,30/06/2023,703.64
Central Government Department,HMRC,#N/A,Other Payments,30/06/2023,1730.79
Social Care Services,MARY & JOSEPH HOUSE,Services to People,Care Payments,03/07/2023,1097.2
Central Government Department,HMRC,#N/A,Other Payments,30/06/2023,138310.92
Central Government Department,HMRC,#N/A,Other Payments,30/06/2023,13382
Central Government Department,HMRC,#N/A,Other Payments,30/06/2023,384
Central Government Department,HMRC,#N/A,Other Payments,30/06/2023,82113.96
Central Government Department,HMRC,#N/A,Other Payments,30/06/2023,118951.98
Central Government Department,HMRC,Non-General Fund Items,Salaries,30/06/2023,4828
Central Government Department,HMRC,#N/A,Other Payments,30/06/2023,-12221.52
Central Government Department,HMRC,#N/A,Other Payments,30/06/2023,35329.6
Social Care Services,AUTISM+ PA SERVICES LTD,Services to People,Care Payments,03/07/2023,806
Central Government Department,HMRC,#N/A,Other Payments,30/06/2023,5738.94
Central Government Department,HMRC,#N/A,Other Payments,30/06/2023,250
Central Government Department,HMRC,#N/A,Other Payments,30/06/2023,53
Central Government Department,HMRC,#N/A,Other Payments,30/06/2023,3283.49
Central Government Department,HMRC,#N/A,Other Payments,30/06/2023,5269.17
Central Government Department,HMRC,#N/A,Other Payments,30/06/2023,-258.75
Central Government Department,HMRC,#N/A,Other Payments,30/06/2023,3841.6
Central Government Department,HMRC,#N/A,Other Payments,30/06/2023,130
Central Government Department,HMRC,#N/A,Other Payments,30/06/2023,1951.07
Central Government Department,HMRC,#N/A,Other Payments,30/06/2023,3093.15
Central Government Department,HMRC,#N/A,Other Payments,30/06/2023,-634.73
Central Government Department,HMRC,#N/A,Other Payments,30/06/2023,1829632.91
Central Government Department,HMRC,#N/A,Other Payments,30/06/2023,99309
Central Government Department,HMRC,#N/A,Other Payments,30/06/2023,3885
Central Government Department,HMRC,#N/A,Other Payments,30/06/2023,1068798.44
Central Government Department,HMRC,#N/A,Other Payments,30/06/2023,1563139.55
Central Government Department,HMRC,Corporate and Support Services (Tech),Salaries,30/06/2023,38934.94
Central Government Department,HMRC,#N/A,Other Payments,30/06/2023,36869.06
Central Government Department,HMRC,#N/A,Other Payments,30/06/2023,-86086.64
Central Government Department,HMRC,#N/A,Other Payments,30/06/2023,288.25
Central Government Department,HMRC,#N/A,Other Payments,30/06/2023,849.6
Central Government Department,HMRC,#N/A,Other Payments,30/06/2023,280.04
Central Government Department,HMRC,#N/A,Other Payments,30/06/2023,1787.2
Central Government Department,HMRC,#N/A,Other Payments,30/06/2023,204
Central Government Department,HMRC,#N/A,Other Payments,30/06/2023,974.32
Recruitment / Staffing,TEACHING PERSONNEL LTD,Services to People,Fees and Charges,04/07/2023,3045.57
Recruitment / Staffing,TEACHING PERSONNEL LTD,Services to People,Fees and Charges,04/07/2023,2485.34
Books / Magazines / Media,ULVERSCROFT LARGE PRINT BOOKS LTD,Corporate and Support Services,Library Equipment,03/07/2023,1010.4
Housing Services,STOCKPORT HOMES LTD,Services to Place,Fees and Charges,05/07/2023,9920.79
Housing Services,STOCKPORT HOMES LTD,Corporate and Support Services,Repairs and Maintenance,03/07/2023,4818.32
Housing Services,STOCKPORT HOMES LTD,Corporate and Support Services,Repairs and Maintenance,03/07/2023,2617.56
Social Care Services,THE TOGETHER TRUST CENTRE,Services to People,Care Payments,04/07/2023,813.62
Mobility Equipment / Supplies,MOBILITY SUPPLIES LTD,Services to People,Furniture and Equipment,03/07/2023,1763.5
Mobility Equipment / Supplies,ABLEWORLD (UK) LTD,Services to People,Furniture and Equipment,03/07/2023,770.2
Construction / Building Services,MILLERCARE LTD,Services to People,Furniture and Equipment,03/07/2023,2927.95
Construction / Building Services,Totally Local Company Ltd,Services to Place,Grounds Maintenance,26/07/2023,1262.31
Education Services,Edstart Specialist Education Ltd,Services to People,Fees and Charges,04/07/2023,17633.33
Recruitment / Staffing,TEACHING PERSONNEL LTD,Services to People,Fees and Charges,13/07/2023,1950.11
Recruitment / Staffing,TEACHING PERSONNEL LTD,Services to People,Fees and Charges,13/07/2023,2302.51
Construction / Building Services,JR FOY & SON LTD,Services to Place,Repairs and Maintenance,06/07/2023,1601.92
Construction / Building Services,Totally Local Company Ltd,Services to Place,Cleaning,04/07/2023,500
Construction / Building Services,JR FOY & SON LTD,Services to Place,Repairs and Maintenance,06/07/2023,1556
Transport and Travel,Freerun Private Services,Services to People,Leasing /Transport Hire,04/07/2023,720
Transport and Travel,Freerun Private Services,Services to People,Leasing /Transport Hire,04/07/2023,1387.5
Transport and Travel,Freerun Private Services,Services to People,Leasing /Transport Hire,04/07/2023,15187.5
Estate Agent,MAIN & MAIN,Services to People,Rents,06/07/2023,925
Recruitment / Staffing,PS Recruitment Specialists,Services to People,Care Payments,04/07/2023,624
Estate Agent,MAIN & MAIN,Services to People,Rents,06/07/2023,925
Estate Agent,MAIN & MAIN,Services to People,Rents,06/07/2023,925
Estate Agent,MAIN & MAIN,Services to People,Rents,06/07/2023,925
Facilities Management,ROBERTSON FACILITIES MANAGEMENT LTD,Services to Place,Repairs and Maintenance,05/07/2023,1478.4
Facilities Management,ROBERTSON FACILITIES MANAGEMENT LTD,Services to Place,Repairs and Maintenance,05/07/2023,2049.6
Facilities Management,ROBERTSON FACILITIES MANAGEMENT LTD,Services to Place,Repairs and Maintenance,05/07/2023,649.6
Facilities Management,ROBERTSON FACILITIES MANAGEMENT LTD,Services to Place,Repairs and Maintenance,05/07/2023,1478.4
Facilities Management,ROBERTSON FACILITIES MANAGEMENT LTD,Services to Place,Repairs and Maintenance,05/07/2023,33613.79
Facilities Management,ROBERTSON FACILITIES MANAGEMENT LTD,Services to Place,Office Expenses,05/07/2023,8494.34
Facilities Management,ROBERTSON FACILITIES MANAGEMENT LTD,Services to Place,Office Expenses,05/07/2023,10769.81
Facilities Management,ROBERTSON FACILITIES MANAGEMENT LTD,Services to Place,Fees and Charges,05/07/2023,1327.84
Facilities Management,ROBERTSON FACILITIES MANAGEMENT LTD,Services to Place,Repairs and Maintenance,05/07/2023,1075.2
Facilities Management,ROBERTSON FACILITIES MANAGEMENT LTD,Services to Place,Repairs and Maintenance,05/07/2023,2788.62
Social Care Services,Seashell Trust,Services to People,Care Payments,03/07/2023,5341.26
Social Care Services,ILBP Support Ltd,Services to People,Care Payments,03/07/2023,9334
Social Care Services,Rainbow Personnel ISF,Services to People,Care Payments,03/07/2023,7728
Social Care Services,Rainbow Personnel ISF,Services to People,Care Payments,03/07/2023,15456
Social Care Services,Rainbow Personnel ISF,Services to People,Care Payments,03/07/2023,15456
Social Care Services,Rainbow Personnel ISF,Services to People,Care Payments,03/07/2023,15456
Social Care Services,Unique Community Services Ltd,Services to People,Care Payments,03/07/2023,15715.36
Education Services,Younger Generation Can,Services to People,Publicity and Promotion,07/07/2023,1660
Construction / Building Services,DODD GROUP (MIDLANDS) LTD,Services to Place,Capital Expenditure - Works,06/07/2023,728.85
Construction / Building Services,DODD GROUP (MIDLANDS) LTD,#N/A,Other Payments,06/07/2023,-145.77
Construction / Building Services,DODD GROUP (MIDLANDS) LTD,#N/A,Other Payments,06/07/2023,145.77
Social Care Services,INDEPENDENT OPTIONS (NORTH WEST),Services to People,Care Payments,13/07/2023,142394.27
Engineering Services,ASH Integrated Services Ltd,Corporate and Support Services,Fees and Charges,07/07/2023,872.75
Engineering Services,ASH Integrated Services Ltd,Corporate and Support Services,Fees and Charges,07/07/2023,1260.86
Psychology / Assessment Services,JSA Psychotherapy Ltd,Services to People,Legal Fees,05/07/2023,1500
Transport and Travel,A AND G Duncan - Taxis,Services to People,Leasing /Transport Hire,05/07/2023,1470
Transport and Travel,A AND G Duncan - Taxis,Services to People,Leasing /Transport Hire,05/07/2023,2268
Equipment Supplies,PAKFLATT (UK) LTD,Corporate and Support Services,Furniture and Equipment,05/07/2023,2021.96
,*Redact - Personal Information,Services to Place,Supplies and services,07/07/2023,10738.31
,*Redact - Personal Information,Services to Place,Supplies and services,07/07/2023,14351.02
Financial Services,PayPoint - CSGA Payments,Corporate and Support Services,Utilities,11/07/2023,5150.87
Other Public Sector Organisation,TEACHERS PENSIONS,#N/A,Other Payments,05/07/2023,96974.75
Other Public Sector Organisation,TEACHERS PENSIONS,#N/A,Other Payments,05/07/2023,11250.82
Other Public Sector Organisation,TEACHERS PENSIONS,#N/A,Other Payments,05/07/2023,23304.12
Other Public Sector Organisation,TEACHERS PENSIONS,#N/A,Other Payments,05/07/2023,113081.49
Other Public Sector Organisation,TEACHERS PENSIONS,#N/A,Other Payments,05/07/2023,33284.42
Other Public Sector Organisation,TEACHERS PENSIONS,#N/A,Other Payments,05/07/2023,14899.12
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Travelling Expenses,05/07/2023,1197.07
