DCC Supplier Payments Over £500,,,,,,,,,,,
,,,,,,,,,,,
Directorate Description,Department Description,Division Description,Section Description,Supplier Name,Payment Date,Payment Reference,System Reference,Exclusive Amount,Purpose of Spend,Procurement Classification,Selection Code 3 Description
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ODYSSEY COLLABORATIVE TRUST SPRINGFIELD PRIMARY SCHOOL,26/11/2024,00153250,633450,615.36,Enhanced Resource Units,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ODYSSEY COLLABORATIVE TRUST SPRINGFIELD PRIMARY SCHOOL,26/11/2024,00153250,633451,615.36,Enhanced Resource Units,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ODYSSEY COLLABORATIVE TRUST SPRINGFIELD PRIMARY SCHOOL,26/11/2024,00153250,633452,615.36,Enhanced Resource Units,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ODYSSEY COLLABORATIVE TRUST SPRINGFIELD PRIMARY SCHOOL,26/11/2024,00153250,633453,615.36,Enhanced Resource Units,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ODYSSEY COLLABORATIVE TRUST SPRINGFIELD PRIMARY SCHOOL,26/11/2024,00153250,633454,615.36,Enhanced Resource Units,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ODYSSEY COLLABORATIVE TRUST SPRINGFIELD PRIMARY SCHOOL,26/11/2024,00153250,633455,615.36,Enhanced Resource Units,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ODYSSEY COLLABORATIVE TRUST SPRINGFIELD PRIMARY SCHOOL,26/11/2024,00153250,633456,615.36,Enhanced Resource Units,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ODYSSEY COLLABORATIVE TRUST SPRINGFIELD PRIMARY SCHOOL,26/11/2024,00153250,633457,615.36,Enhanced Resource Units,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ODYSSEY COLLABORATIVE TRUST SPRINGFIELD PRIMARY SCHOOL,26/11/2024,00153250,633458,615.36,Enhanced Resource Units,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ODYSSEY COLLABORATIVE TRUST SPRINGFIELD PRIMARY SCHOOL,26/11/2024,00153250,633459,615.36,Enhanced Resource Units,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ODYSSEY COLLABORATIVE TRUST SPRINGFIELD PRIMARY SCHOOL,26/11/2024,00153250,633460,615.36,Enhanced Resource Units,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ODYSSEY COLLABORATIVE TRUST SPRINGFIELD PRIMARY SCHOOL,26/11/2024,00153250,633461,615.36,Enhanced Resource Units,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ODYSSEY COLLABORATIVE TRUST SPRINGFIELD PRIMARY SCHOOL,26/11/2024,00153250,633462,615.36,Enhanced Resource Units,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ODYSSEY COLLABORATIVE TRUST SPRINGFIELD PRIMARY SCHOOL,26/11/2024,00153250,633463,615.36,Enhanced Resource Units,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST HEAD OFFICE,26/11/2024,00153259,633464,"1,244.08",Special Schools,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST HEAD OFFICE,26/11/2024,00153259,633465,"1,244.08",Special Schools,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST HEAD OFFICE,26/11/2024,00153259,633466,"1,244.08",Special Schools,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST HEAD OFFICE,26/11/2024,00153259,633467,"1,244.08",Special Schools,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST HEAD OFFICE,26/11/2024,00153259,633468,"1,244.08",Special Schools,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST HEAD OFFICE,26/11/2024,00153259,633469,"1,244.08",Special Schools,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST HEAD OFFICE,26/11/2024,00153259,633470,"1,244.08",Special Schools,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST HEAD OFFICE,26/11/2024,00153259,633471,"1,244.08",Special Schools,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST HEAD OFFICE,26/11/2024,00153259,633472,"1,244.08",Special Schools,10 - Company,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE SPENCER ACADEMIES TRUST ST GILES SCHOOL,26/11/2024,00153198,633473,859.84,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE SPENCER ACADEMIES TRUST ST GILES SCHOOL,26/11/2024,00153198,633474,859.84,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE SPENCER ACADEMIES TRUST ST GILES SCHOOL,26/11/2024,00153198,633475,859.84,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE SPENCER ACADEMIES TRUST ST GILES SCHOOL,26/11/2024,00153198,633476,859.84,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE SPENCER ACADEMIES TRUST ST GILES SCHOOL,26/11/2024,00153198,633477,846.12,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE SPENCER ACADEMIES TRUST ST GILES SCHOOL,26/11/2024,00153198,633478,859.84,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE SPENCER ACADEMIES TRUST ST GILES SCHOOL,26/11/2024,00153198,633479,859.84,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE SPENCER ACADEMIES TRUST ST GILES SCHOOL,26/11/2024,00153198,633480,859.84,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE SPENCER ACADEMIES TRUST ST GILES SCHOOL,26/11/2024,00153198,633481,859.84,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE SPENCER ACADEMIES TRUST ST GILES SCHOOL,26/11/2024,00153198,633482,859.84,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE SPENCER ACADEMIES TRUST ST GILES SCHOOL,26/11/2024,00153198,633483,859.84,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE SPENCER ACADEMIES TRUST ST GILES SCHOOL,26/11/2024,00153198,633484,859.84,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE SPENCER ACADEMIES TRUST ST GILES SCHOOL,26/11/2024,00153198,633485,859.84,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE SPENCER ACADEMIES TRUST ST GILES SCHOOL,26/11/2024,00153198,633486,859.84,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE SPENCER ACADEMIES TRUST ST GILES SCHOOL,26/11/2024,00153198,633487,859.84,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE SPENCER ACADEMIES TRUST ST GILES SCHOOL,26/11/2024,00153198,633488,859.84,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE SPENCER ACADEMIES TRUST ST GILES SCHOOL,26/11/2024,00153198,633489,859.84,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE SPENCER ACADEMIES TRUST ST GILES SCHOOL,26/11/2024,00153198,633490,859.84,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE SPENCER ACADEMIES TRUST ST GILES SCHOOL,26/11/2024,00153198,633491,859.84,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE SPENCER ACADEMIES TRUST ST GILES SCHOOL,26/11/2024,00153198,633492,859.84,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE SPENCER ACADEMIES TRUST ST GILES SCHOOL,26/11/2024,00153198,633493,859.84,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE SPENCER ACADEMIES TRUST ST GILES SCHOOL,26/11/2024,00153198,633494,859.84,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE SPENCER ACADEMIES TRUST ST GILES SCHOOL,26/11/2024,00153198,633495,859.84,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE SPENCER ACADEMIES TRUST ST GILES SCHOOL,26/11/2024,00153198,633496,859.84,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE SPENCER ACADEMIES TRUST ST GILES SCHOOL,26/11/2024,00153198,633497,846.12,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE SPENCER ACADEMIES TRUST ST GILES SCHOOL,26/11/2024,00153198,633498,859.84,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE SPENCER ACADEMIES TRUST ST GILES SCHOOL,26/11/2024,00153198,633499,859.84,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE SPENCER ACADEMIES TRUST ST GILES SCHOOL,26/11/2024,00153198,633500,859.84,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE SPENCER ACADEMIES TRUST ST GILES SCHOOL,26/11/2024,00153198,633501,859.84,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE SPENCER ACADEMIES TRUST ST GILES SCHOOL,26/11/2024,00153198,633502,859.84,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE SPENCER ACADEMIES TRUST ST GILES SCHOOL,26/11/2024,00153198,633503,859.84,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE SPENCER ACADEMIES TRUST ST GILES SCHOOL,26/11/2024,00153198,633504,859.84,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE SPENCER ACADEMIES TRUST ST GILES SCHOOL,26/11/2024,00153198,633505,859.84,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST ST MARTINS SCHOOL,26/11/2024,00153257,633564,535.71,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST ST MARTINS SCHOOL,26/11/2024,00153257,633565,568.21,Special Schools,20 - Public/Government Agency,Public/Government Agency
