DCC Transparency Report Supplier Payment over £500,,,,,,,,,,,
,,,,,,,,,,,
Directorate Description,Department Description,Division Description,Section Description,Supplier Name,Payment Date,Payment Reference,System Reference,Exclusive Amount,Purpose of Spend,Procurement Classification,Selection Code 3 Description
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,DERBY ROAD CARE HOME,25/06/2024,112253,473565,"10,487.80",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,WINSLOW COURT LTD,25/06/2024,113022,473566,"14,347.12",Preparing for adulthood 18-24 LD ? R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,CYGNET LEARNING DISABILITIES MIDLANDS LIMITED,25/06/2024,112740,473567,"7,522.60",Central Adults (under 65) LD - R/N,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,ELIZABETH FITZROY HOMES,25/06/2024,112117,473569,"6,741.56",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,BRIJ CARE LTD,25/06/2024,113296,473570,"-12,950.00",Central/East MH Support OP (over 65) - R/N,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,BRIJ CARE LTD,25/06/2024,113296,473571,"-7,400.00",Central/East MH Support OP (over 65) - R/N,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,BRIJ CARE LTD,25/06/2024,113296,473572,"7,400.00",Central OP (over 65) Mental Health - R/N,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,BRIJ CARE LTD,25/06/2024,113296,473573,"-7,400.00",Central/East MH Support OP (over 65) - R/N,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,BRIJ CARE LTD,25/06/2024,113296,473574,"7,400.00",Central OP (over 65) Mental Health - R/N,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,FULLWOOD HOUSE ACH LTD,25/06/2024,112495,473575,"3,206.52",West/South MH Support OP (over 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ADVINIA CARE HOMES LIMITED,25/06/2024,113277,473577,"1,888.92",West/South MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,VALORUM CARE LTD,25/06/2024,112792,473578,"2,504.00",Central/East MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,BRIJ CARE LTD,25/06/2024,113296,473579,"12,950.00",Central OP (over 65) Mental Health - R/N,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,BRIJ CARE LTD,25/06/2024,113296,473580,"7,400.00",Central OP (over 65) Mental Health - R/N,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,VALORUM CARE LTD,25/06/2024,112792,473581,"6,432.00",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,MGB CARE SERVICES,25/06/2024,112212,473582,"8,159.48",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,MGB CARE SERVICES,25/06/2024,112212,473583,"8,635.96",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,MGB CARE SERVICES,25/06/2024,112212,473584,"5,369.24",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Support with Memory and Cognition,MONARCH CONSULTANTS LIMITED,25/06/2024,112774,473585,"3,099.32",Central OP (over 65) Memory - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,MGB CARE SERVICES,25/06/2024,112212,473586,"3,874.56",Central OP (Over 65) LD - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,MONARCH CONSULTANTS LIMITED,25/06/2024,112774,473587,"1,308.40",West/South MH Support OP (over 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,CRAEGMOOR HEALTHCARE,25/06/2024,112238,473588,"2,684.00",West OP (Over 65) LD - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,HAREWOOD PARK NURSING HOME,25/06/2024,112147,473589,"3,541.16",Central OP (Over 65) LD - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Sensory Support,HEANOR PARK CARE HOME,25/06/2024,113071,473590,"5,740.00",East OP (over 65) Sensory - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Sensory Support,HEANOR PARK CARE HOME,25/06/2024,113071,473591,"5,740.00",West OP (over 65) Sensory - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Support with Memory and Cognition,HEANOR PARK CARE HOME,25/06/2024,113071,473592,"5,348.00",South OP (over 65) Memory - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,VALORUM CARE LTD,25/06/2024,112792,473593,"4,589.20",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,VALORUM CARE LTD,25/06/2024,112792,473594,"4,589.20",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,HEATHCOTES M LTD,25/06/2024,112713,473595,"-7,205.72",Preparing for adulthood 18-24 LD ? R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,HEATHCOTES M LTD,25/06/2024,112713,473596,"-3,602.86",Preparing for adulthood 18-24 LD ? R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,HEATHCOTES M LTD,25/06/2024,112713,473597,"11,474.12",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,FULLWOOD HOUSE ACH LTD,25/06/2024,112495,473598,"1,500.00",West/South MH Support OP (over 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,GILBY HOUSE NURSING HOME,25/06/2024,112583,473599,992.6,Central/East MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,S2 CARE LTD GOKUL VRANDAVAN RESIDENTIAL HOME,25/06/2024,113177,473600,"2,507.12",Central OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,HEATHCOTES M LTD,25/06/2024,112713,473602,"4,068.72",Preparing for adulthood 18-24 LD ? R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,HEATHCOTES M LTD,25/06/2024,112713,473603,"8,137.44",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,HEATHCOTES M LTD,25/06/2024,112713,473604,"8,137.44",Preparing for adulthood 18-24 LD ? R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,HEATHCOTES M LTD,25/06/2024,112713,473605,"2,034.36",Preparing for adulthood 18-24 LD ? R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,HEATHCOTES M LTD,25/06/2024,112713,473606,"8,137.44",Preparing for adulthood 18-24 LD ? R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,HEATHCOTES M LTD,25/06/2024,112713,473607,"8,137.44",Preparing for adulthood 18-24 LD ? R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,HEATHCOTES CARE LTD,25/06/2024,112291,473609,"9,967.12",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,POTENSIAL LTD,25/06/2024,112598,473610,"5,695.84",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,HOWSON CARE CENTRE LTD,25/06/2024,112363,473611,"-1,125.70",Central/East MH Support OP (over 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,HEATHCOTES M LTD,25/06/2024,112713,473612,"9,644.36",Ordinary Lives PD Support (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,HEATHCOTES M LTD,25/06/2024,112713,473613,"7,846.82",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,HOWSON CARE CENTRE LTD,25/06/2024,112363,473614,"1,213.50",Central/East MH Support OP (over 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,HOWSON CARE CENTRE LTD,25/06/2024,112363,473615,"-2,251.40",Central/East MH Support OP (over 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,HOWSON CARE CENTRE LTD,25/06/2024,112363,473616,"2,427.00",Central/East MH Support OP (over 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,HOWSON CARE CENTRE LTD,25/06/2024,112363,473617,"2,427.00",Central/East MH Support OP (over 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,HEATHCOTES M LTD,25/06/2024,112713,473618,"6,103.08",Preparing for adulthood 18-24 LD ? R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,HOWSON CARE CENTRE LTD,25/06/2024,112363,473619,"2,427.00",Central/East MH Support OP (over 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ISLAND PLACE,25/06/2024,112310,473620,"1,396.43",Central/East MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ISLAND PLACE,25/06/2024,112310,473621,"1,700.00",Central/East MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ISLAND PLACE,25/06/2024,112310,473622,"1,700.00",Central/East MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,HOWSON CARE CENTRE LTD,25/06/2024,112363,473623,"-2,251.40",Central/East MH Support OP (over 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ISLAND PLACE,25/06/2024,112310,473624,"1,700.00",Central/East MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ISLAND PLACE,25/06/2024,112310,473625,"1,700.00",Central/East MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,HEATHCOTES CARE LTD,25/06/2024,112291,473626,"2,979.12",Central/East MH Support OP (over 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ISLAND PLACE,25/06/2024,112310,473627,"1,700.00",Central/East MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ISLAND PLACE,25/06/2024,112310,473628,"1,700.00",Central/East MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ISLAND PLACE,25/06/2024,112310,473629,"1,700.00",Central/East MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ISLAND PLACE,25/06/2024,112310,473630,"1,700.00",Central/East MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ISLAND PLACE,25/06/2024,112310,473631,"1,700.00",Central/East MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ISLAND PLACE,25/06/2024,112310,473632,"1,700.00",Central/East MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ISLAND PLACE,25/06/2024,112310,473633,"1,700.00",Central/East MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ISLAND PLACE,25/06/2024,112310,473634,"1,700.00",Central/East MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ISLAND PLACE,25/06/2024,112310,473635,"1,275.00",Central/East MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ISLAND PLACE,25/06/2024,112310,473636,"1,700.00",Central/East MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ISLAND PLACE,25/06/2024,112310,473637,"1,700.00",Central/East MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ISLAND PLACE,25/06/2024,112310,473638,"1,700.00",Central/East MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ISLAND PLACE,25/06/2024,112310,473639,"1,700.00",Central/East MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,JAMES COURT RESIDENTIAL HOME,25/06/2024,112360,473640,"2,288.84",Central OP (Over 65) LD - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,IVONBROOK PROPERTIES,25/06/2024,112897,473641,"3,900.00",South OP (Over 65) LD - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,RUSHCLIFFE CARE LTD JASMINE COURT,25/06/2024,112262,473642,"2,040.00",West/South MH Memory Support (over 65) - R/N,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,SERVOL COMMUNITY TRUST,25/06/2024,112175,473643,"3,080.68",Central OP (under 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,RUSHCLIFFE CARE LTD JASMINE COURT,25/06/2024,112262,473644,"3,918.00",South OP (Over 65) Physical - R/N,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,KIRKSTALL COURT CARE HOME,25/06/2024,112272,473645,"3,943.00",West OP (Over 65) LD - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,HC ONE OVAL LTD,25/06/2024,112361,473646,"2,497.68",Central OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,14 LINBY DRIVE,25/06/2024,112288,473648,"4,430.64",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
