DIRECTORATE,SECTION,DIVISION,VENDOR_NAME,VENDOR_SITE_ID,PAYMENT_DATE,VOUCHER_NO,AMOUNT,IRRECOVERABLE VATE,PURPOSE_OF_SPEND,PROCUREMENT_CLASSIFICATION
People Services - Children & Young People,Integrated Services,Non-Schools,COMPASS FOSTERING CENTRAL LTD,1702479,07/02/2023,4160490,"3,081.32",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,COMPASS FOSTERING CENTRAL LTD,1702479,07/02/2023,4160491,"5,191.08",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,COMPLETE NURSING SERVICES LTD,388454,07/02/2023,4158505,"2,001.76",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CONSENSUS SUPPORT SERVICES LIMITED,1810469,07/02/2023,4160103,"7,181.56",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CONSENSUS SUPPORT SERVICES LIMITED,1810469,07/02/2023,4160174,"6,916.48",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,CORA FOUNDATION,1662486,07/02/2023,4160985,"2,400.00",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,CORA FOUNDATION,1662486,07/02/2023,4160986,"20,923.71",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,CORA FOUNDATION,1662486,07/02/2023,4160274,"6,000.00",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Community Support,CRAEGMOOR HEALTHCARE,10478,07/02/2023,4160069,"1,604.60",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CRAEGMOOR WIGGINTON COTTAGE,896468,07/02/2023,4158814,"9,969.68",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CRAEGMOOR WIGGINTON COTTAGE,896468,07/02/2023,4158796,"14,093.76",0.00,N/A,N/A
People Services - Children & Young People,Integrated Services,Non-Schools,CREDO CARE LTD,1109505,07/02/2023,4161028,"6,532.48",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,CRT CARE SERVICES,1666480,07/02/2023,4157579,546.14,0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,CRT CARE SERVICES,1666480,07/02/2023,4158058,546.14,0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,CRT CARE SERVICES,1666480,07/02/2023,4158059,"1,211.32",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,CRT CARE SERVICES,1666480,07/02/2023,4157898,"1,211.32",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,CRT CARE SERVICES,1666480,07/02/2023,4157429,514.02,0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,CRT CARE SERVICES,1666480,07/02/2023,4158264,668.96,0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,CRT CARE SERVICES,1666480,07/02/2023,4157977,542.36,0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Community Support,CRT CARE SERVICES,1666480,07/02/2023,4158071,660.96,0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Community Support,CRT CARE SERVICES,1666480,07/02/2023,4157907,525.26,0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Community Support,CRT CARE SERVICES,1666480,07/02/2023,4157984,547.60,0.00,N/A,N/A
People Services - Adults and Health,Mental Health Support,Community Support,CRT CARE SERVICES,1666480,07/02/2023,4158190,558.80,0.00,N/A,N/A
People Services - Adults and Health,Mental Health Support,Community Support,CRT CARE SERVICES,1666480,07/02/2023,4158073,998.56,0.00,N/A,N/A
People Services - Adults and Health,Mental Health Support,Community Support,CRT CARE SERVICES,1666480,07/02/2023,4157747,998.86,0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Community Support,CYGNET LEARNING DISABILITIES MIDLANDS LIMITED,959473,07/02/2023,4159962,"7,023.92",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CYGNET LEARNING DISABILITIES MIDLANDS LIMITED,959473,07/02/2023,4160028,"10,404.20",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Community Support,CYGNET LEARNING DISABILITIES MIDLANDS LIMITED,959473,07/02/2023,4160027,"5,378.00",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,CYGNET LEARNING DISABILITIES MIDLANDS LIMITED,959473,07/02/2023,4159918,"8,492.84",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CYGNET NW LTD,920472,07/02/2023,4158836,"8,893.36",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,CYGNET NW LTD,920472,07/02/2023,4158837,"11,479.24",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,DALE TOPCO LTD,1846470,07/02/2023,4160001,"1,432.00",0.00,N/A,N/A
People Services - Adults and Health,Support with Memory and Cognition,Community Support,DALE TOPCO LTD,1846470,07/02/2023,4160130,"2,400.00",0.00,N/A,N/A
People Services - Adults and Health,Mental Health Support,Mental Health,DALE TOPCO LTD,1846470,07/02/2023,4160002,"3,750.40",0.00,N/A,N/A
People Services - Adults and Health,Mental Health Support,Mental Health,DALE TOPCO LTD,1846470,07/02/2023,4160057,"1,600.00",0.00,N/A,N/A
People Services - Adults and Health,Mental Health Support,Mental Health,DALE TOPCO LTD,1846470,07/02/2023,4160058,"2,400.00",0.00,N/A,N/A
People Services - Adults and Health,Mental Health Support,Mental Health,DALE TOPCO LTD,1846470,07/02/2023,4159934,"2,400.00",0.00,N/A,N/A
People Services - Adults and Health,Sensory Support,Community Support,DALE TOPCO LTD,1846470,07/02/2023,4159935,"2,400.00",0.00,N/A,N/A
People Services - Adults and Health,Mental Health Support,Mental Health,DALE TOPCO LTD,1846470,07/02/2023,4160131,"2,256.00",0.00,N/A,N/A
People Services - Adults and Health,Mental Health Support,Mental Health,DALE TOPCO LTD,1846470,07/02/2023,4160003,"1,600.00",0.00,N/A,N/A
Corporate Resources,Financial Services,Financial Services,DATATANK LTD,553448,07/02/2023,4161242,"3,750.00",0.00,Council Tax Billing,Information Technology Broadcasting and-Communications Devices and Accessories
People Services - Children & Young People,Non Delegated Schools Budget,Schools Block,DCG,1254471,07/02/2023,4155101,"595,440.00",0.00,Post 16 LDD,Education and Training Services
Corporate Resources,Digital Services & Customer Management,Digital Services & Customer Management,DEBIT FINANCE COLLECTIONS PLC,1807477,07/02/2023,4129943,"1,688.04",0.00,N/A,N/A
Communities & Place,"Waste, Street Cleansing & Fleet",Public Protection and Streetride,DENNIS EAGLE LTD,1121,07/02/2023,4144201,"4,592.50",0.00,Vehicle Maintenance,Commercial and Military and Private Vehi
People Services - Children & Young People,Commissioning,Non-Schools,DERBY CITY BSF LIMITED,127009,07/02/2023,4161211,844.14,0.00,N/A,N/A
People Services - Children & Young People,Commissioning,Non-Schools,DERBY CITY BSF LIMITED,127009,07/02/2023,4161211,"2,553.77",0.00,N/A,N/A
People Services - Children & Young People,Commissioning,Non-Schools,DERBY CITY BSF LIMITED,127009,07/02/2023,4161211,"7,326.50",0.00,N/A,N/A
People Services - Children & Young People,Commissioning,Non-Schools,DERBY CITY BSF LIMITED,127009,07/02/2023,4161211,"470,188.77",0.00,N/A,N/A
People Services - Children & Young People,Commissioning,Non-Schools,DERBY CITY BSF LIMITED,127009,07/02/2023,4161211,"4,107.38",0.00,N/A,N/A
People Services - Children & Young People,Commissioning,Non-Schools,DERBY CITY BSF LIMITED,127009,07/02/2023,4161211,"3,537.13",0.00,N/A,N/A
People Services - Children & Young People,Commissioning,Non-Schools,DERBY CITY BSF LIMITED,127009,07/02/2023,4161211,"29,239.14",0.00,N/A,N/A
People Services - Children & Young People,Commissioning,Non-Schools,DERBY CITY BSF LIMITED,127009,07/02/2023,4161211,510.67,0.00,N/A,N/A
People Services - Children & Young People,Commissioning,Non-Schools,DERBY CITY BSF LIMITED,127009,07/02/2023,4161211,"22,387.10",0.00,N/A,N/A
People Services - Children & Young People,Commissioning,Non-Schools,DERBY CITY BSF LIMITED,127009,07/02/2023,4161211,708.41,0.00,N/A,N/A
People Services - Children & Young People,Commissioning,Non-Schools,DERBY CITY BSF LIMITED,127009,07/02/2023,4161211,"1,141.50",0.00,N/A,N/A
People Services - Children & Young People,Commissioning,Non-Schools,DERBY CITY BSF LIMITED,127009,07/02/2023,4161211,"1,390.15",0.00,N/A,N/A
People Services - Children & Young People,Commissioning,Non-Schools,DERBY CITY BSF LIMITED,127009,07/02/2023,4161211,"4,707.69",0.00,N/A,N/A
People Services - Children & Young People,Commissioning,Non-Schools,DERBY CITY BSF LIMITED,127009,07/02/2023,4161211,"3,646.70",0.00,N/A,N/A
Communities & Place,Strategic Housing,City Development & Growth,DERBY CITY COUNCIL - FUND 13,1145,07/02/2023,4152219,558.72,0.00,N/A,N/A
Communities & Place,Strategic Housing,City Development & Growth,DERBY CITY COUNCIL - FUND 13,1145,07/02/2023,4152220,605.28,0.00,N/A,N/A
Communities & Place,Strategic Housing,City Development & Growth,DERBY CITY COUNCIL - FUND 13,1145,07/02/2023,4152217,"1,226.50",0.00,N/A,N/A
Communities & Place,Strategic Housing,City Development & Growth,DERBY CITY COUNCIL - FUND 13,1145,07/02/2023,4152214,512.16,0.00,N/A,N/A
Communities & Place,Strategic Housing,City Development & Growth,DERBY CITY COUNCIL C/TAX,1036478,07/02/2023,4155328,600.15,0.00,N/A,N/A
Communities & Place,Strategic Housing,City Development & Growth,DERBY GUESTHOUSE LTD,255426,07/02/2023,4157161,600.00,0.00,Housing Options (Private),Travel and Food and Lodging and Entertai
Communities & Place,Strategic Housing,City Development & Growth,DERBY GUESTHOUSE LTD,255426,07/02/2023,4157160,"2,160.00",0.00,Housing Options (Private),Travel and Food and Lodging and Entertai
Communities & Place,Strategic Housing,City Development & Growth,DERBY GUESTHOUSE LTD,255426,07/02/2023,4157159,"1,200.00",0.00,Housing Options (Private),Travel and Food and Lodging and Entertai
Communities & Place,Strategic Housing,City Development & Growth,DERBY GUESTHOUSE LTD,255426,07/02/2023,4157157,"1,200.00",0.00,Housing Options (Private),Travel and Food and Lodging and Entertai
Communities & Place,Strategic Housing,City Development & Growth,DERBY GUESTHOUSE LTD,255426,07/02/2023,4157156,960.00,0.00,Housing Options (Private),Travel and Food and Lodging and Entertai
Communities & Place,Strategic Housing,City Development & Growth,DERBY GUESTHOUSE LTD,255426,07/02/2023,4157155,650.00,0.00,Housing Options (Private),Travel and Food and Lodging and Entertai
Communities & Place,Strategic Housing,City Development & Growth,DERBY GUESTHOUSE LTD,255426,07/02/2023,4157150,"1,200.00",0.00,Housing Options (Private),Travel and Food and Lodging and Entertai
Communities & Place,Strategic Housing,City Development & Growth,DERBY GUESTHOUSE LTD,255426,07/02/2023,4157149,960.00,0.00,Housing Options (Private),Travel and Food and Lodging and Entertai
Communities & Place,Strategic Housing,City Development & Growth,DERBY GUESTHOUSE LTD,255426,07/02/2023,4157148,960.00,0.00,Housing Options (Private),Travel and Food and Lodging and Entertai
Communities & Place,Strategic Housing,City Development & Growth,DERBY GUESTHOUSE LTD,255426,07/02/2023,4155139,"1,050.00",0.00,Housing Options (Private),Travel and Food and Lodging and Entertai
Control Accounts,Control Accounts,Control Accounts,DERBY HOMES LTD,1078471,07/02/2023,4147844,"1,023.42",0.00,Suspense-Derby Homes Income,Building and Construction and Maintenanc
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,DERBY ROAD CARE HOME,10579,07/02/2023,4159959,"9,353.84",0.00,N/A,N/A
People Services - Adults and Health,Learning Disability Support,Transitions and Ordinary Lives,DERBY ROAD CARE HOME,10579,07/02/2023,4160149,"9,104.64",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,DERBYSHIRE CARE SERVICES,388459,07/02/2023,4158385,535.68,0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,DERBYSHIRE CARE SERVICES,388459,07/02/2023,4157650,642.64,0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,DERBYSHIRE CARE SERVICES,388459,07/02/2023,4157487,922.60,0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,DERBYSHIRE CARE SERVICES,388459,07/02/2023,4158386,720.00,0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,DERBYSHIRE CARE SERVICES,388459,07/02/2023,4157327,720.00,0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,DERBYSHIRE CARE SERVICES,388459,07/02/2023,4158556,725.32,0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,DERBYSHIRE CARE SERVICES,388459,07/02/2023,4158560,"1,109.02",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,DERBYSHIRE CARE SERVICES,388459,07/02/2023,4157648,769.44,0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,DERBYSHIRE CARE SERVICES,388459,07/02/2023,4157944,606.28,0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,DERBYSHIRE CARE SERVICES,388459,07/02/2023,4158550,752.32,0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,DERBYSHIRE CARE SERVICES,388459,07/02/2023,4158551,939.04,0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,DERBYSHIRE CARE SERVICES,388459,07/02/2023,4158552,"1,519.52",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,DERBYSHIRE CARE SERVICES,388459,07/02/2023,4158466,769.44,0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,DERBYSHIRE CARE SERVICES,388459,07/02/2023,4158467,872.76,0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,DERBYSHIRE CARE SERVICES,388459,07/02/2023,4158532,"1,104.32",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,DERBYSHIRE CARE SERVICES,388459,07/02/2023,4158533,"1,104.32",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,DERBYSHIRE CARE SERVICES,388459,07/02/2023,4158534,"1,153.28",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,DERBYSHIRE CARE SERVICES,388459,07/02/2023,4158535,"1,224.64",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,DERBYSHIRE CARE SERVICES,388459,07/02/2023,4158536,"1,380.80",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,DERBYSHIRE CARE SERVICES,388459,07/02/2023,4158114,781.12,0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,DERBYSHIRE CARE SERVICES,388459,07/02/2023,4158115,850.76,0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,DERBYSHIRE CARE SERVICES,388459,07/02/2023,4157765,501.00,0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,DERBYSHIRE CARE SERVICES,388459,07/02/2023,4157766,710.56,0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,DERBYSHIRE CARE SERVICES,388459,07/02/2023,4157774,802.08,0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,DERBYSHIRE CARE SERVICES,388459,07/02/2023,4157775,"1,279.72",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,DERBYSHIRE CARE SERVICES,388459,07/02/2023,4157776,"1,380.80",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,DERBYSHIRE CARE SERVICES,388459,07/02/2023,4158013,944.32,0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,DERBYSHIRE CARE SERVICES,388459,07/02/2023,4158014,"1,055.36",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,DERBYSHIRE CARE SERVICES,388459,07/02/2023,4158015,"1,153.28",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,DERBYSHIRE CARE SERVICES,388459,07/02/2023,4158016,"1,279.72",0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,DERBYSHIRE CARE SERVICES,388459,07/02/2023,4158010,796.92,0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,DERBYSHIRE CARE SERVICES,388459,07/02/2023,4158011,868.04,0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,DERBYSHIRE CARE SERVICES,388459,07/02/2023,4158012,931.04,0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,DERBYSHIRE CARE SERVICES,388459,07/02/2023,4158522,606.24,0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,DERBYSHIRE CARE SERVICES,388459,07/02/2023,4158531,944.32,0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,DERBYSHIRE CARE SERVICES,388459,07/02/2023,4158105,563.36,0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,DERBYSHIRE CARE SERVICES,388459,07/02/2023,4158106,606.24,0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,DERBYSHIRE CARE SERVICES,388459,07/02/2023,4158107,641.92,0.00,N/A,N/A
People Services - Adults and Health,Physical Support,Community Support,DERBYSHIRE CARE SERVICES,388459,07/02/2023,4157938,"1,417.28",0.00,N/A,N/A
