DCC Transparency Report Supplier Payment over £500,,,,,,,,,,,
,,,,,,,,,,,
Directorate Description,Department Description,Division Description,Section Description,Supplier Name,Payment Date,Payment Reference,System Reference,Exclusive Amount,Purpose of Spend,Procurement Classification,Selection Code 3 Description
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,HEATHCOTES M LTD,30/04/2024,97692,410412,"5,234.76",Central/East MH Support OP (over 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,LARWOOD HOUSE,30/04/2024,97538,410414,"6,449.32",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,CYGNET NW LTD,30/04/2024,97671,410415,"9,524.80",Preparing for adulthood 18-24 LD ? R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,CYGNET NW LTD,30/04/2024,97671,410416,"12,294.28",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,HEATHCOTES M LTD,30/04/2024,97692,410417,"1,308.69",Central/East MH Support OP (over 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,MCMORROW HOUSE,30/04/2024,98098,410418,"-1,897.37",Preparing for adulthood 18-24 LD ? R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,MCMORROW HOUSE,30/04/2024,98098,410419,"-4,829.68",Preparing for adulthood 18-24 LD ? R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,HEGARTY CARE LIMITED,30/04/2024,97708,410420,"3,725.00",Central/East MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,HEGARTY CARE LIMITED,30/04/2024,97708,410421,"12,250.00",East OP (Over 65) LD - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,MCMORROW HOUSE,30/04/2024,98098,410422,"-4,829.68",Preparing for adulthood 18-24 LD ? R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,MCMORROW HOUSE,30/04/2024,98098,410424,"-4,829.68",Preparing for adulthood 18-24 LD ? R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,MCMORROW HOUSE,30/04/2024,98098,410425,"-1,207.42",Preparing for adulthood 18-24 LD ? R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,MCMORROW HOUSE,30/04/2024,98098,410426,"-3,622.26",Preparing for adulthood 18-24 LD ? R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,MCMORROW HOUSE,30/04/2024,98098,410427,"26,045.77",Preparing for adulthood 18-24 LD ? R/N,40 - SME,SME
People Services - Adults and Health,Commissioning & Delivery,Integrated Commissioning,Integrated Commissioning,KENWARD TRUST,30/04/2024,97882,410428,"4,500.00",Drugs & Alcohol,40 - SME,SME
People Services - Adults and Health,Commissioning & Delivery,Integrated Commissioning,Integrated Commissioning,KENWARD TRUST,30/04/2024,97882,410429,"-1,211.76",Drugs & Alcohol,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,VALORUM CARE LTD,30/04/2024,97783,410431,"5,391.00",Ordinary Lives LD (over 65) - R/N,40 - SME,SME
People Services - Adults and Health,Commissioning & Delivery,Integrated Commissioning,Integrated Commissioning,NELSON HOUSE,30/04/2024,97568,410432,"3,260.00",Drugs & Alcohol,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,PROGRESS ADULT LIVING SERVICE,30/04/2024,98233,410435,"14,136.00",Ordinary Lives PD Support (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,PROGRESS ADULT LIVING SERVICE,30/04/2024,98233,410436,"9,146.88",Central Adults (under 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,OAKLANDS DERBY,30/04/2024,98263,410437,"2,836.16",Central OP (under 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,PROGRESS ADULT LIVING SERVICE,30/04/2024,98233,410438,"11,024.00",Preparing for adulthood 18-24 LD ? R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,ACHIEVE TOGETHER LIMITED,30/04/2024,98206,410439,"3,065.72",Ordinary Lives Sensory Support (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,SCOTIA HEALTH CARE LIMITED,30/04/2024,98216,410440,"3,679.36",West/South MH Support OP (over 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,SCOTIA HEALTH CARE LIMITED,30/04/2024,98216,410441,"3,679.36",West/South MH Support OP (over 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,OAKLANDS DERBY,30/04/2024,98263,410442,"2,420.72",Central/East MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,OAKLANDS DERBY,30/04/2024,98263,410443,"2,711.32",Central/East MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OPTIONS AUTISM 6 LTD,30/04/2024,97601,410444,"8,748.60",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,VOYAGE LTD,30/04/2024,97159,410446,"6,820.56",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,ORLA HOUSE,30/04/2024,97131,410447,"10,186.84",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,VOYAGE 2 LTD,30/04/2024,97351,410448,"7,908.28",Ordinary Lives LD (under 65) - R/N,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,ACHIEVE TOGETHER LIMITED,30/04/2024,98206,410449,"5,043.28",Ordinary Lives Sensory Support (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,SCOTIA HEALTH CARE LIMITED,30/04/2024,98216,410450,"3,425.04",West/South MH Support OP (over 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,SCOTIA HEALTH CARE LIMITED,30/04/2024,98216,410451,"3,679.36",West/South MH Support OP (over 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,SCOTIA HEALTH CARE LIMITED,30/04/2024,98216,410452,"1,467.87",West/South MH Support OP (over 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,SCOTIA HEALTH CARE LIMITED,30/04/2024,98216,410453,"1,957.17",West OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,SCOTIA HEALTH CARE LIMITED,30/04/2024,98216,410454,"3,425.04",West OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,SCOTIA HEALTH CARE LIMITED,30/04/2024,98216,410455,"3,425.04",West OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,SCOTIA HEALTH CARE LIMITED,30/04/2024,98216,410456,"3,425.04",West OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,RETHINK MENTAL ILLNESS,30/04/2024,97357,410457,"2,476.76",Central/East MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,THE VILLAS CARE HOMES LTD,30/04/2024,97424,410458,"2,608.00",West/South MH Support OP (over 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,THE VILLAS CARE HOMES LTD,30/04/2024,97424,410459,"2,610.80",Central OP (Over 65) LD - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,SCOTIA HEALTH CARE LIMITED,30/04/2024,98216,410461,"3,302.72",West/South MH Support OP (over 65) - R/N,40 - SME,SME
Communities & Place,City Growth & Vibrancy,Regeneration and Economic Growth,Regeneration Projects,"PRECISION RESOURCE GROUP LIMITED PANORAMIC ASSOCIATES, IO ASSOCIATES, PANORAMIC ",30/04/2024,98391,410463,"1,455.00",Regeneration Projects,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,THE VILLAS CARE HOMES LTD,30/04/2024,97424,410464,"1,180.00",Central/East MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,THE VILLAS CARE HOMES LTD,30/04/2024,97424,410465,"2,577.60",Central/East MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,THE VILLAS CARE HOMES LTD,30/04/2024,97424,410466,"3,086.08",Central/East MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,THE VILLAS CARE HOMES LTD,30/04/2024,97424,410467,"2,428.60",Central/East MH Support OP (over 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,THE VILLAS CARE HOMES LTD,30/04/2024,97424,410468,"1,864.08",Central/East MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,THE VILLAS CARE HOMES LTD,30/04/2024,97424,410469,"2,130.36",Central/East MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,SCOTIA HEALTH CARE LIMITED,30/04/2024,98216,410470,"3,425.04",West OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,SCOTIA HEALTH CARE LIMITED,30/04/2024,98216,410471,"3,425.04",West OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,THE VILLAS CARE HOMES LTD,30/04/2024,97424,410472,"6,360.00",West/South MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,AUTONOMY HEALTHCARE LTD,30/04/2024,97534,410473,"9,761.08",West/South MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,VINEGAR HOUSE,30/04/2024,97259,410474,"1,996.00",Central/East MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,SCOTIA HEALTH CARE LIMITED,30/04/2024,98216,410475,"2,813.43",West OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,VINEGAR HOUSE,30/04/2024,97259,410476,"1,700.00",West OP (under 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,VINEGAR HOUSE,30/04/2024,97259,410477,"2,031.08",West/South MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,VINEGAR HOUSE,30/04/2024,97259,410478,"2,794.40",West/South MH Support OP (over 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,VINEGAR HOUSE,30/04/2024,97259,410479,812,West/South MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,SCOTIA HEALTH CARE LIMITED,30/04/2024,98216,410480,"3,425.04",West OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,SCOTIA HEALTH CARE LIMITED,30/04/2024,98216,410481,611.61,West OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,WARING CLOSE,30/04/2024,97527,410482,"7,827.28",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,WARING CLOSE,30/04/2024,97527,410483,"1,366.20",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,WESTERN HOUSE,30/04/2024,97337,410484,"2,362.16",Central/East MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,WESTERN HOUSE,30/04/2024,97337,410485,"2,362.16",Central/East MH PD Support (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,ABBEY COURT RESIDENTIAL AND NURSING HOME,30/04/2024,97111,410486,"-1,216.14",West OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,WESTERN HOUSE,30/04/2024,97337,410487,"2,466.72",West/South MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,WESTERN MOUNT LODGE,30/04/2024,97140,410488,"2,881.56",West/South MH Support Adults (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,WESTERN MOUNT LODGE,30/04/2024,97140,410490,902.88,Central OP (under 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,ABBEY COURT RESIDENTIAL AND NURSING HOME,30/04/2024,97111,410491,-608.07,West OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,WESTERN MOUNT LODGE,30/04/2024,97140,410492,"1,171.12",Central OP (under 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,ABBEY COURT RESIDENTIAL AND NURSING HOME,30/04/2024,97111,410493,-608.07,West OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,WESTERN MOUNT LODGE,30/04/2024,97140,410494,"3,129.20",Central/East MH Support OP (over 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,ABBEY COURT RESIDENTIAL AND NURSING HOME,30/04/2024,97111,410495,"-1,311.00",West OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,WESTERN MOUNT LODGE,30/04/2024,97140,410496,"1,789.52",Central/East MH Support OP (over 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,WESTERN MOUNT LODGE,30/04/2024,97140,410497,"2,326.44",Central/East MH PD Support (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,ABBEY COURT RESIDENTIAL AND NURSING HOME,30/04/2024,97111,410498,"2,692.48",Central OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,CRAEGMOOR WIGGINTON COTTAGE,30/04/2024,97704,410500,"9,969.68",Ordinary Lives LD (under 65) - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,ABBEY COURT RESIDENTIAL AND NURSING HOME,30/04/2024,97111,410501,"2,622.00",West OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,ABBEY COURT RESIDENTIAL AND NURSING HOME,30/04/2024,97111,410502,"2,622.00",West OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,ABBEY COURT RESIDENTIAL AND NURSING HOME,30/04/2024,97111,410503,"2,622.00",West OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,ABBEY COURT RESIDENTIAL AND NURSING HOME,30/04/2024,97111,410504,"2,622.00",West OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,ABBEY COURT RESIDENTIAL AND NURSING HOME,30/04/2024,97111,410505,"2,622.00",West OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,ABBEY COURT RESIDENTIAL AND NURSING HOME,30/04/2024,97111,410506,"2,622.00",West OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,CRAEGMOOR WIGGINTON COTTAGE,30/04/2024,97704,410507,"21,522.16",Preparing for adulthood 18-24 LD ? R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ABBEY COURT RESIDENTIAL AND NURSING HOME,30/04/2024,97111,410508,"2,622.00",West OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,ABBEY COURT RESIDENTIAL AND NURSING HOME,30/04/2024,97111,410509,"2,622.00",West OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,ABBEY COURT RESIDENTIAL AND NURSING HOME,30/04/2024,97111,410510,"2,622.00",West OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,ABBEY COURT RESIDENTIAL AND NURSING HOME,30/04/2024,97111,410511,"2,702.00",West OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,ABBEY COURT RESIDENTIAL AND NURSING HOME,30/04/2024,97111,410512,"2,692.48",West OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,ABBEY COURT RESIDENTIAL AND NURSING HOME,30/04/2024,97111,410513,"2,622.00",West OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,ABBEY COURT RESIDENTIAL AND NURSING HOME,30/04/2024,97111,410514,"2,692.48",West OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,ABBEY COURT RESIDENTIAL AND NURSING HOME,30/04/2024,97111,410515,"2,692.48",West OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,ABBEY COURT RESIDENTIAL AND NURSING HOME,30/04/2024,97111,410516,"2,497.68",South OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,ABBEY COURT RESIDENTIAL AND NURSING HOME,30/04/2024,97111,410517,624.42,South OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,ABBEY COURT RESIDENTIAL AND NURSING HOME,30/04/2024,97111,410519,"1,216.14",West OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,ABBEY COURT RESIDENTIAL AND NURSING HOME,30/04/2024,97111,410520,"1,216.14",West OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Support with Memory and Cognition,ABBEY COURT RESIDENTIAL AND NURSING HOME,30/04/2024,97111,410521,"2,408.48",West OP (over 65) Memory - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Support with Memory and Cognition,ABBEY COURT RESIDENTIAL AND NURSING HOME,30/04/2024,97111,410522,"2,497.68",West OP (over 65) Memory - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Support with Memory and Cognition,ABBEY COURT RESIDENTIAL AND NURSING HOME,30/04/2024,97111,410523,"2,497.68",West OP (over 65) Memory - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,ABBEY COURT RESIDENTIAL AND NURSING HOME,30/04/2024,97111,410524,"1,248.84",South OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Support with Memory and Cognition,ABBEY COURT RESIDENTIAL AND NURSING HOME,30/04/2024,97111,410525,"2,497.68",West OP (over 65) Memory - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Support with Memory and Cognition,ABBEY COURT RESIDENTIAL AND NURSING HOME,30/04/2024,97111,410526,"2,497.68",West OP (over 65) Memory - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Support with Memory and Cognition,ABBEY COURT RESIDENTIAL AND NURSING HOME,30/04/2024,97111,410527,624.42,West OP (over 65) Memory - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Support with Memory and Cognition,ABBEY COURT RESIDENTIAL AND NURSING HOME,30/04/2024,97111,410528,"-1,311.00",West OP (over 65) Memory - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Support with Memory and Cognition,ABBEYDALE,30/04/2024,97110,410530,"1,692.36",West OP (over 65) Memory - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,ABBEYDALE,30/04/2024,97110,410531,"1,692.36",West OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,ABBEYDALE,30/04/2024,97110,410532,"2,102.32",West OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Support with Memory and Cognition,ABBEYDALE,30/04/2024,97110,410533,"2,692.48",West OP (over 65) Memory - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,ABBEYDALE,30/04/2024,97110,410534,"2,692.48",West OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,ABBEYDALE,30/04/2024,97110,410535,"2,692.48",West OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ABBEYDALE,30/04/2024,97110,410536,"1,784.06",West OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Support with Memory and Cognition,ABBEY COURT RESIDENTIAL AND NURSING HOME,30/04/2024,97111,410537,"2,692.48",West OP (over 65) Memory - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ABBEYDALE,30/04/2024,97110,410538,"1,358.80",West OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ABBEYDALE,30/04/2024,97110,410539,"2,497.68",West OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Support with Memory and Cognition,ABBEY COURT RESIDENTIAL AND NURSING HOME,30/04/2024,97111,410540,624.42,West OP (over 65) Memory - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Support with Memory and Cognition,ABBEY COURT RESIDENTIAL AND NURSING HOME,30/04/2024,97111,410541,"1,346.24",West OP (over 65) Memory - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,ABBEYDALE,30/04/2024,97110,410542,"1,694.85",West OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ABBEYDALE,30/04/2024,97110,410543,"1,902.32",West OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ABBEYDALE,30/04/2024,97110,410544,624.42,West OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ABBEYDALE,30/04/2024,97110,410547,624.42,West OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,ABBEYDALE,30/04/2024,97110,410548,624.42,West OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,ABBEYDALE,30/04/2024,97110,410549,"1,346.24",West OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ABBEYDALE,30/04/2024,97110,410550,"1,346.24",West OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,ABBEYDALE,30/04/2024,97110,410551,"1,155.15",West OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,ABBEYDALE,30/04/2024,97110,410552,"1,276.74",West OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,ABBEYDALE,30/04/2024,97110,410553,624.42,West OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ABBEYDALE,30/04/2024,97110,410554,"1,902.32",West OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BROOKFIELDS PNH LTD,30/04/2024,97118,410555,552.16,Central OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BROOKFIELDS PNH LTD,30/04/2024,97118,410556,783.48,Central OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BROOKFIELDS PNH LTD,30/04/2024,97118,410557,"1,080.96",Central OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BROOKFIELDS PNH LTD,30/04/2024,97118,410558,"2,692.48",Central OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BROOKFIELDS PNH LTD,30/04/2024,97118,410559,"2,692.48",Central OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BROOKFIELDS PNH LTD,30/04/2024,97118,410560,"2,692.48",Central OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BROOKFIELDS PNH LTD,30/04/2024,97118,410561,"3,851.60",Central OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ABBEYDALE,30/04/2024,97110,410562,"1,426.74",West OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,ABBEYDALE,30/04/2024,97110,410563,"2,692.48",West OP (over 65) Mental Health - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BROOKFIELDS PNH LTD,30/04/2024,97118,410564,"1,159.12",West OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,ABBEYDALE,30/04/2024,97110,410565,"2,692.48",West OP (Over 65) Physical - R/N,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,BROOKFIELDS PNH LTD,30/04/2024,97118,410566,"2,692.48",West OP (Over 65) Physical - R/N,40 - SME,SME
