DCC Supplier Payments Over �500,,,,,,,,,,,
,,,,,,,,,,,
Directorate Description,Department Description,Division Description,Section Description,Supplier Name,Payment Date,Payment Reference,System Reference,Exclusive Amount,Purpose of Spend,Procurement Classification,Selection Code 3 Description
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,03/09/2024,00130516,545618,"7,807.80",Preparing for Adulthood MH Support - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,OAKLANDS SUPPORT LIMITED,03/09/2024,00130516,545619,811.44,South Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,OAKLANDS SUPPORT LIMITED,03/09/2024,00130516,545620,"2,014.88",South Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,03/09/2024,00130516,545621,"6,246.24",Preparing for Adulthood MH Support - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,03/09/2024,00130516,545622,"1,264.12",Preparing for Adulthood MH Support - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,03/09/2024,00130516,545623,"1,819.76",Preparing for Adulthood MH Support - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,03/09/2024,00130516,545624,"4,684.68",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,03/09/2024,00130516,545625,"15,615.60",Ordinary Lives LD Support (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,OAKLANDS SUPPORT LIMITED,03/09/2024,00130516,545626,"1,119.12",West/South MH Support Adults (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,OAKLANDS SUPPORT LIMITED,03/09/2024,00130516,545627,"1,171.40",West/South MH Support Adults (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,OAKLANDS SUPPORT LIMITED,03/09/2024,00130516,545628,"1,561.56",West/South MH Support Adults (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,03/09/2024,00130516,545629,"1,295.28",Preparing for Adulthood MH Support - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Transitions and Ordinary Lives,Learning Disability Support,OAKLANDS SUPPORT LIMITED,03/09/2024,00130516,545630,"2,132.89",Preparing for Adulthood MH Support - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,OAKLANDS SUPPORT LIMITED,03/09/2024,00130516,545632,"1,745.03",Central Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,OAKLANDS SUPPORT LIMITED,03/09/2024,00130516,545633,"1,823.16",Central Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,ELLIE SUNRISE HEALTHCARE LTD,03/09/2024,00130503,545634,524,South OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,ELLIE SUNRISE HEALTHCARE LTD,03/09/2024,00130503,545635,524,South OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,ELLIE SUNRISE HEALTHCARE LTD,03/09/2024,00130503,545639,"1,190.00",South OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,ELLIE SUNRISE HEALTHCARE LTD,03/09/2024,00130503,545640,"1,190.00",South OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,ELLIE SUNRISE HEALTHCARE LTD,03/09/2024,00130503,545641,612.36,Central OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,ELLIE SUNRISE HEALTHCARE LTD,03/09/2024,00130503,545642,612.36,Central OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,I CARE GB LTD,03/09/2024,00130335,545646,"1,253.52",Central OP (over 65) Physical - DP/Mgd,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,I CARE GB LTD,03/09/2024,00130335,545647,"1,253.52",Central OP (over 65) Physical - DP/Mgd,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,I CARE GB LTD,03/09/2024,00130335,545648,"1,414.00",East OP (over 65) Physical - DP/Mgd,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,I CARE GB LTD,03/09/2024,00130335,545649,"1,414.00",East OP (over 65) Physical - DP/Mgd,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,CHANGING LIVES UK QUALITY CARE LTD,03/09/2024,00130513,545650,"2,712.00",South OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,CHANGING LIVES UK QUALITY CARE LTD,03/09/2024,00130513,545651,"2,994.00",South OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,I CARE GB LTD,03/09/2024,00130335,545652,556.63,East OP (over 65) Physical - DP/Mgd,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,I CARE GB LTD,03/09/2024,00130335,545653,"1,135.40",East OP (over 65) Physical - DP/Mgd,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,I CARE GB LTD,03/09/2024,00130335,545654,"1,135.40",East OP (over 65) Physical - DP/Mgd,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,I CARE GB LTD,03/09/2024,00130335,545655,"1,135.40",East OP (over 65) Physical - DP/Mgd,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,ETIQUETTE RECRUITMENT AND STAFFING LTD,03/09/2024,00130545,545657,644.48,South OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,ETIQUETTE RECRUITMENT AND STAFFING LTD,03/09/2024,00130545,545658,644.48,South OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,LIFEWAYS COMMUNITY CARE LTD,03/09/2024,00130160,545663,-520.52,West/South MH Support Adults (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,LIFEWAYS COMMUNITY CARE LTD,03/09/2024,00130160,545672,519.22,West/South MH Support Adults (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,LIFEWAYS COMMUNITY CARE LTD,03/09/2024,00130160,545673,520.52,West/South MH Support Adults (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,LIFEWAYS COMMUNITY CARE LTD,03/09/2024,00130160,545676,824.36,Central Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,LIFEWAYS COMMUNITY CARE LTD,03/09/2024,00130160,545677,"1,888.95",Central Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,LIFEWAYS COMMUNITY CARE LTD,03/09/2024,00130160,545678,"2,158.80",Central Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,LIFEWAYS COMMUNITY CARE LTD,03/09/2024,00130160,545682,559.16,West/South MH Support Adults (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,LIFEWAYS COMMUNITY CARE LTD,03/09/2024,00130160,545684,647.64,South Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,LIFEWAYS COMMUNITY CARE LTD,03/09/2024,00130160,545685,791.56,South Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,LIFEWAYS COMMUNITY CARE LTD,03/09/2024,00130160,545687,824.36,Central Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,LIFEWAYS COMMUNITY CARE LTD,03/09/2024,00130160,545688,"1,439.20",Central Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,LIFEWAYS COMMUNITY CARE LTD,03/09/2024,00130160,545689,"1,888.95",Central Adults (under 65) LD - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,LIFEWAYS COMMUNITY CARE LTD,03/09/2024,00130160,545694,-520.52,West/South MH Support Adults (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Mental Health Support,LIFEWAYS COMMUNITY CARE LTD,03/09/2024,00130160,545702,559.16,West/South MH Support Adults (under 65) - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,I CARE GB LTD,03/09/2024,00130335,545704,"1,095.10",East OP (over 65) Physical - DP/Mgd,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,I CARE GB LTD,03/09/2024,00130335,545705,"1,095.10",East OP (over 65) Physical - DP/Mgd,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,FOSSE HEALTHCARE LTD,03/09/2024,00130326,545710,"1,228.31",Central OP (over 65) Physical - DP/Mgd,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,FOSSE HEALTHCARE LTD,03/09/2024,00130326,545711,667.39,Central Adults (under 65) Physical - DP/Mgd,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,FOSSE HEALTHCARE LTD,03/09/2024,00130326,545712,544.45,Central OP (over 65) Physical - DP/Mgd,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,FOSSE HEALTHCARE LTD,03/09/2024,00130326,545713,"1,039.98",Central OP (over 65) Physical - DP/Mgd,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,FOSSE HEALTHCARE LTD,03/09/2024,00130326,545714,"1,254.10",Central OP (over 65) Physical - DP/Mgd,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,FOSSE HEALTHCARE LTD,03/09/2024,00130326,545715,634.4,West OP (over 65) Physical - DP/Mgd,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,FOSSE HEALTHCARE LTD,03/09/2024,00130326,545716,"1,555.81",Central OP (over 65) Physical - DP/Mgd,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,FOSSE HEALTHCARE LTD,03/09/2024,00130326,545718,"1,106.21",Central OP (over 65) Physical - DP/Mgd,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Learning Disability Support,FOSSE HEALTHCARE LTD,03/09/2024,00130326,545719,906.29,Central Adults (under 65) LD - DP/Mgd,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,FOSSE HEALTHCARE LTD,03/09/2024,00130326,545725,"1,180.14",West OP (over 65) Physical - DP/Mgd,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,I CARE GB LTD,03/09/2024,00130335,545727,"1,006.14",East Adults (under 65) Physical - DP/Mgd,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,I CARE GB LTD,03/09/2024,00130335,545728,"1,274.52",Central OP (over 65) Physical - DP/Mgd,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,ETIQUETTE RECRUITMENT AND STAFFING LTD,03/09/2024,00130545,545730,662.1,East OP (over 65) Physical - DP/Mgd,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Community Support,Physical Support,ETIQUETTE RECRUITMENT AND STAFFING LTD,03/09/2024,00130545,545731,662.1,East OP (over 65) Physical - DP/Mgd,40 - SME,SME
Adults Health and Housing,Adults Health and Housing,Adults Health and Housing,Adults Health and Housing,J & K DEVELOPMENTS LTD,03/09/2024,00130094,545735,"8,000.00",REFCUS - Disabled Facilities Grant 96 Act,40 - SME,SME
People Services - Children & Young People,Non-Schools,Integrated Services,Children In Care,REDACTED,03/09/2024,00131057,545888,709.6,Leaving & After Care,30 - Individual (Non Business),Individual (Non Business)
People Services - Children & Young People,Non-Schools,Integrated Services,Fostering,REDACTED,03/09/2024,00130191,545889,"1,943.55",Fostering Allowances,30 - Individual (Non Business),Individual (Non Business)
People Services - Children & Young People,Non-Schools,Integrated Services,Fostering,REDACTED,03/09/2024,00130191,545895,785,Fostering Allowances,30 - Individual (Non Business),Individual (Non Business)
People Services - Children & Young People,Non-Schools,Integrated Services,Fostering,REDACTED,03/09/2024,00130082,545899,"1,000.00",Fostering Allowances,30 - Individual (Non Business),Individual (Non Business)
People Services - Children & Young People,Non-Schools,Integrated Services,Fostering,REDACTED,03/09/2024,00130983,545900,"1,000.00",Fostering Allowances,30 - Individual (Non Business),Individual (Non Business)
People Services - Children & Young People,Non-Schools,Integrated Services,Fostering,REDACTED,03/09/2024,00130191,545904,667.25,Fostering Allowances,30 - Individual (Non Business),Individual (Non Business)
People Services - Children & Young People,Non-Schools,Integrated Services,Fostering,REDACTED,03/09/2024,00130704,545908,"1,000.00",Fostering Allowances,30 - Individual (Non Business),Individual (Non Business)
Chief Executives,Digital & Physical Infrastructure and Customer Engagement,Digital Enablement & Automation,Digital Services,CDW LTD,03/09/2024,00130330,545920,"3,822.37",IT Infrastructure,10 - Company,Company
Neighbourhoods,Neighbourhoods,Neighbourhoods,Neighbourhoods,GREENHATCH GROUP LIMITED,03/09/2024,00130655,545922,"1,390.00",Nottingham Rd/Lodge Ln Crossing Refurbishment,40 - SME,SME
Communities & Place,City Sustainability,Highways Maintenance,Highways Maintenance,STACEY ASPHALT LIMITED,03/09/2024,00130541,545923,"3,300.50",Highways Maintenance Works,40 - SME,SME
Neighbourhoods,Neighbourhoods,Neighbourhoods,Neighbourhoods,GREENHATCH GROUP LIMITED,03/09/2024,00130655,545924,"1,590.00",Nottingham Rd/Lodge Ln Crossing Refurbishment,40 - SME,SME
Communities & Place,City Sustainability,Highways Maintenance,Highways Maintenance,STACEY ASPHALT LIMITED,03/09/2024,00130541,545925,"1,463.45",Highways Maintenance Works,40 - SME,SME
Communities & Place,City Sustainability,Highways Maintenance,Highways Maintenance,STACEY ASPHALT LIMITED,03/09/2024,00130541,545926,"3,280.32",Highways Maintenance Works,40 - SME,SME
Communities & Place,City Sustainability,Highways Maintenance,Highways Maintenance,STACEY ASPHALT LIMITED,03/09/2024,00130541,545927,"1,361.77",Highways Maintenance Works,40 - SME,SME
