DCC Supplier Payments Over £500,,,,,,,,,,,
,,,,,,,,,,,
Directorate Description,Department Description,Division Description,Section Description,Supplier Name,Payment Date,Payment Reference,System Reference,Exclusive Amount,Purpose of Spend,Procurement Classification,Selection Code 3 Description
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606869,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606870,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606871,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606872,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606873,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606874,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606875,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606876,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606877,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606878,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606879,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606880,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606881,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606882,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606883,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606884,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606885,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606886,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606887,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606888,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606889,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606890,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606891,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606892,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606893,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606894,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606895,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606896,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606897,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606898,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606899,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606900,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606901,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606902,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606903,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606904,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606905,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606906,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606907,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606908,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606909,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606910,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606911,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606912,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606913,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606914,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606915,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606916,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606917,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606918,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606919,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606920,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606921,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606922,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606923,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606924,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606925,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606926,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606927,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606928,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606933,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606934,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606935,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606936,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606937,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606938,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606942,-508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606943,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606944,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606945,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606946,-508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606947,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606948,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606949,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606950,-508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606951,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606952,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606953,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606954,-508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606955,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606956,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ESTEEM MULTI ACADEMY TRUST ST CLARE'S SCHOOL,29/10/2024,145268,606957,508.08,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST ST ANDREWS ACADEMY,29/10/2024,145327,606958,820.76,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST ST ANDREWS ACADEMY,29/10/2024,145327,606959,820.76,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST ST ANDREWS ACADEMY,29/10/2024,145327,606960,820.76,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST ST ANDREWS ACADEMY,29/10/2024,145327,606961,820.76,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST ST ANDREWS ACADEMY,29/10/2024,145327,606962,820.76,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST ST ANDREWS ACADEMY,29/10/2024,145327,606963,820.76,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST ST ANDREWS ACADEMY,29/10/2024,145327,606964,820.76,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST ST ANDREWS ACADEMY,29/10/2024,145327,606965,820.76,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST ST ANDREWS ACADEMY,29/10/2024,145327,606966,820.76,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST ST ANDREWS ACADEMY,29/10/2024,145327,606967,820.76,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST ST ANDREWS ACADEMY,29/10/2024,145327,606968,820.76,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST ST ANDREWS ACADEMY,29/10/2024,145327,606969,820.76,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST ST ANDREWS ACADEMY,29/10/2024,145327,606970,820.76,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST ST ANDREWS ACADEMY,29/10/2024,145327,606971,820.76,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST ST ANDREWS ACADEMY,29/10/2024,145327,606972,820.76,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST ST ANDREWS ACADEMY,29/10/2024,145327,606973,820.76,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST ST ANDREWS ACADEMY,29/10/2024,145327,606974,820.76,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST ST ANDREWS ACADEMY,29/10/2024,145327,606975,820.76,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST ST ANDREWS ACADEMY,29/10/2024,145327,606976,820.76,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST ST ANDREWS ACADEMY,29/10/2024,145327,606977,820.76,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST ST ANDREWS ACADEMY,29/10/2024,145327,606978,820.76,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST ST ANDREWS ACADEMY,29/10/2024,145327,606979,820.76,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST ST ANDREWS ACADEMY,29/10/2024,145327,606980,820.76,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST ST ANDREWS ACADEMY,29/10/2024,145327,606981,820.76,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST ST ANDREWS ACADEMY,29/10/2024,145327,606982,820.76,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST ST ANDREWS ACADEMY,29/10/2024,145327,606983,820.76,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST ST ANDREWS ACADEMY,29/10/2024,145327,606984,820.76,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST ST ANDREWS ACADEMY,29/10/2024,145327,606985,820.76,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST ST ANDREWS ACADEMY,29/10/2024,145327,606986,820.76,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST ST ANDREWS ACADEMY,29/10/2024,145327,606987,820.76,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST ST ANDREWS ACADEMY,29/10/2024,145327,606988,820.76,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST ST ANDREWS ACADEMY,29/10/2024,145327,606989,820.76,Special Schools,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHAW EDUCATION TRUST ST ANDREWS ACADEMY,29/10/2024,145327,606990,820.76,Special Schools,20 - Public/Government Agency,Public/Government Agency
