DCC Transparency Report Supplier Payment over £500,,,,,,,,,,,
,,,,,,,,,,,
Directorate Description,Department Description,Division Description,Section Description,Supplier Name,Payment Date,Payment Reference,System Reference,Exclusive Amount,Purpose of Spend,Procurement Classification,Selection Code 3 Description
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,KEYS PCE LTD,28/05/2024,105380,449007,800,Housing Placements for Young People,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,KEYS PCE LTD,28/05/2024,105380,449008,548.57,Housing Placements for Young People,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,KEYS PCE LTD,28/05/2024,105380,449009,960,Housing Placements for Young People,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,KEYS PCE LTD,28/05/2024,105380,449010,"1,500.00",Housing Placements for Young People,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,KEYS PCE LTD,28/05/2024,105380,449011,960,Housing Placements for Young People,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,KEYS PCE LTD,28/05/2024,105380,449012,"1,500.00",Housing Placements for Young People,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,KEYS PCE LTD,28/05/2024,105380,449013,800,Housing Placements for Young People,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,KEYS PCE LTD,28/05/2024,105380,449014,960,Housing Placements for Young People,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,KEYS PCE LTD,28/05/2024,105380,449015,960,Housing Placements for Young People,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,KEYS PCE LTD,28/05/2024,105380,449016,"1,500.00",Housing Placements for Young People,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,KEYS PCE LTD,28/05/2024,105380,449017,800,Housing Placements for Young People,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,KEYS PCE LTD,28/05/2024,105380,449018,"1,200.00",Housing Placements for Young People,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,KEYS PCE LTD,28/05/2024,105380,449020,"1,514.29",Housing Placements for Young People,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,KEYS PCE LTD,28/05/2024,105380,449023,800,Housing Placements for Young People,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,CORNERSTONES GROUP LTD,28/05/2024,105325,449024,"1,000.00",Housing Placements for Young People,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,CORNERSTONES GROUP LTD,28/05/2024,105325,449025,642.86,Housing Placements for Young People,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,CORNERSTONES GROUP LTD,28/05/2024,105325,449026,"1,000.00",Housing Placements for Young People,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,CORNERSTONES GROUP LTD,28/05/2024,105325,449027,"1,000.00",Housing Placements for Young People,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,CORNERSTONES GROUP LTD,28/05/2024,105325,449028,"1,000.00",Housing Placements for Young People,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,CORNERSTONES GROUP LTD,28/05/2024,105325,449029,"1,000.00",Housing Placements for Young People,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,CORNERSTONES GROUP LTD,28/05/2024,105325,449030,642.86,Housing Placements for Young People,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,CORNERSTONES GROUP LTD,28/05/2024,105325,449031,"1,000.00",Housing Placements for Young People,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,CORNERSTONES GROUP LTD,28/05/2024,105325,449032,"1,000.00",Housing Placements for Young People,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,CORNERSTONES GROUP LTD,28/05/2024,105325,449033,"1,000.00",Housing Placements for Young People,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,CORNERSTONES GROUP LTD,28/05/2024,105325,449034,"1,580.00",Housing Placements for Young People,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,CORNERSTONES GROUP LTD,28/05/2024,105325,449035,800,Housing Placements for Young People,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,CORNERSTONES GROUP LTD,28/05/2024,105325,449036,"1,580.00",Housing Placements for Young People,40 - SME,SME
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,CORNERSTONES GROUP LTD,28/05/2024,105325,449037,800,Housing Placements for Young People,40 - SME,SME
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,THE RIVERSIDE GROUP LTD,28/05/2024,104808,449041,-997.2,Agency Residential,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,THE RIVERSIDE GROUP LTD,28/05/2024,104808,449042,-997.2,Agency Residential,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,THE RIVERSIDE GROUP LTD,28/05/2024,104808,449045,"-1,317.73",Agency Residential,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,THE RIVERSIDE GROUP LTD,28/05/2024,104808,449050,641.06,Agency Residential,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,THE RIVERSIDE GROUP LTD,28/05/2024,104808,449051,641.06,Agency Residential,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,THE RIVERSIDE GROUP LTD,28/05/2024,104808,449052,747.9,Agency Residential,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,THE RIVERSIDE GROUP LTD,28/05/2024,104808,449053,997.2,Agency Residential,10 - Company,Company
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,THE RIVERSIDE GROUP LTD,28/05/2024,104808,449072,626.08,Housing Placements for Young People,10 - Company,Company
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Children's Safeguarding Services Localit,THE RIVERSIDE GROUP LTD,28/05/2024,104808,449073,626.08,Housing Placements for Young People,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,28/05/2024,104944,449074,"-1,821.86",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,28/05/2024,104944,449075,"-1,894.74",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,28/05/2024,104944,449076,"1,538.66",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,28/05/2024,104944,449077,"1,600.20",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,28/05/2024,104944,449078,"3,200.40",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,28/05/2024,104944,449079,"1,485.43",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,COMPASS FOSTERING CENTRAL LTD,28/05/2024,104944,449080,"1,485.43",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,CREDO CARE LTD,28/05/2024,104839,449082,"7,269.32",Agency Fostering,40 - SME,SME
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,PARK FOSTER CARE LTD,28/05/2024,104847,449083,"3,288.24",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,PARK FOSTER CARE LTD,28/05/2024,104847,449084,"3,288.24",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,PARK FOSTER CARE LTD,28/05/2024,104847,449085,"4,932.36",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,PARK FOSTER CARE LTD,28/05/2024,104847,449086,-871.5,Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,PARK FOSTER CARE LTD,28/05/2024,104847,449087,933.15,Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,PARK FOSTER CARE LTD,28/05/2024,104847,449088,"-3,486.00",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,PARK FOSTER CARE LTD,28/05/2024,104847,449089,"3,732.60",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,PARK FOSTER CARE LTD,28/05/2024,104847,449090,"-3,486.00",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,PARK FOSTER CARE LTD,28/05/2024,104847,449091,"3,732.60",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,PARK FOSTER CARE LTD,28/05/2024,104847,449092,-790,Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,PARK FOSTER CARE LTD,28/05/2024,104847,449093,"-2,614.50",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,PARK FOSTER CARE LTD,28/05/2024,104847,449094,933.15,Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,PARK FOSTER CARE LTD,28/05/2024,104847,449095,"2,799.45",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,PARK FOSTER CARE LTD,28/05/2024,104847,449096,"-3,160.00",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,PARK FOSTER CARE LTD,28/05/2024,104847,449097,"3,732.60",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,PARK FOSTER CARE LTD,28/05/2024,104847,449098,"-3,160.00",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,PARK FOSTER CARE LTD,28/05/2024,104847,449099,"3,732.60",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,PARK FOSTER CARE LTD,28/05/2024,104847,449100,"-3,160.00",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,PARK FOSTER CARE LTD,28/05/2024,104847,449101,"3,732.60",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,PARK FOSTER CARE LTD,28/05/2024,104847,449102,"-3,160.00",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,PARK FOSTER CARE LTD,28/05/2024,104847,449103,"3,732.60",Agency Fostering,10 - Company,Company
