DCC Supplier Payments Over �500,,,,,,,,,,,
,,,,,,,,,,,
Directorate Description,Department Description,Division Description,Section Description,Supplier Name,Payment Date,Payment Reference,System Reference,Exclusive Amount,Purpose of Spend,Procurement Classification,Selection Code 3 Description
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,MITIE TECHNICAL FACILITIES MANAGEMENT LTD,27/08/2024,00128834,543152,854.65,Repair & Maintenance Works,10 - Company,Company
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,HIGHFIELD JOINERY AND BUILD SERVS LTD,27/08/2024,00128787,543154,"33,730.00",Rechargeable Work,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,B & K PROPERTY SERVICES LTD,27/08/2024,00128799,543155,"1,258.00",Repair & Maintenance Works,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,B & K PROPERTY SERVICES LTD,27/08/2024,00128799,543156,"1,892.00",Repair & Maintenance Works,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,B & K PROPERTY SERVICES LTD,27/08/2024,00128799,543157,"1,269.00",Repair & Maintenance Works,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,B & K PROPERTY SERVICES LTD,27/08/2024,00128799,543159,"14,899.00",Rechargeable Work,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,DERBY HOMES LTD,27/08/2024,00128780,543163,644.80,Repair & Maintenance Works,20 - Public/Government Agency,Public/Government Agency
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,DERBY HOMES LTD,27/08/2024,00128780,543170,949.81,St James Infant,20 - Public/Government Agency,Public/Government Agency
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,DERBY HOMES LTD,27/08/2024,00128780,543176,627.00,Kingsmead,20 - Public/Government Agency,Public/Government Agency
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,MIDLAND COUNTIES HEATING SERVICES,27/08/2024,00128749,543179,982.13,Building Services,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,MIDLAND COUNTIES HEATING SERVICES,27/08/2024,00128749,543186,632.67,Repair & Maintenance Works,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,MIDLAND COUNTIES HEATING SERVICES,27/08/2024,00128749,543187,669.16,Repair & Maintenance Works,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,MIDLAND COUNTIES HEATING SERVICES,27/08/2024,00128749,543188,594.66,Repair & Maintenance Works,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,MIDLAND COUNTIES HEATING SERVICES,27/08/2024,00128749,543189,534.40,Repair & Maintenance Works,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,MIDLAND COUNTIES HEATING SERVICES,27/08/2024,00128749,543192,746.92,Rosehill Infant,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,MIDLAND COUNTIES HEATING SERVICES,27/08/2024,00128749,543193,555.57,Roe Farm Junior,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,MIDLAND COUNTIES HEATING SERVICES,27/08/2024,00128749,543195,"1,612.60",Repair & Maintenance Works,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,MIDLAND COUNTIES HEATING SERVICES,27/08/2024,00128749,543200,686.00,Stonhill Nursery,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,MIDLAND COUNTIES HEATING SERVICES,27/08/2024,00128749,543201,506.75,Repair & Maintenance Works,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,MIDLAND COUNTIES HEATING SERVICES,27/08/2024,00128749,543202,571.49,Repair & Maintenance Works,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,MIDLAND COUNTIES HEATING SERVICES,27/08/2024,00128749,543216,956.25,Repair & Maintenance Works,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,MIDLAND COUNTIES HEATING SERVICES,27/08/2024,00128749,543231,"2,487.61",Repair & Maintenance Works,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,MIDLAND COUNTIES HEATING SERVICES,27/08/2024,00128749,543232,"7,699.68",Repair & Maintenance Works,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,MIDLAND COUNTIES HEATING SERVICES,27/08/2024,00128749,543233,"1,674.53",Rechargeable Work,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,MIDLAND COUNTIES HEATING SERVICES,27/08/2024,00128749,543237,669.37,Building Services,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,MIDLAND COUNTIES HEATING SERVICES,27/08/2024,00128749,543246,"1,484.44",Repair & Maintenance Works,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,MIDLAND COUNTIES HEATING SERVICES,27/08/2024,00128749,543248,648.56,Repair & Maintenance Works,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,MIDLAND COUNTIES HEATING SERVICES,27/08/2024,00128749,543251,"4,612.50",Repair & Maintenance Works,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,MIDLAND COUNTIES HEATING SERVICES,27/08/2024,00128749,543262,523.71,Repair & Maintenance Works,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,MIDLAND COUNTIES HEATING SERVICES,27/08/2024,00128749,543266,948.77,Repair & Maintenance Works,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,MIDLAND COUNTIES HEATING SERVICES,27/08/2024,00128749,543274,"32,744.95",Repair & Maintenance Works,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,MIDLAND COUNTIES HEATING SERVICES,27/08/2024,00128749,543282,501.86,Building Services,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,MIDLAND COUNTIES HEATING SERVICES,27/08/2024,00128749,543283,"2,453.47",Rechargeable Work,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,MIDLAND COUNTIES HEATING SERVICES,27/08/2024,00128749,543284,858.30,Repair & Maintenance Works,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,MIDLAND COUNTIES HEATING SERVICES,27/08/2024,00128749,543304,"25,000.00",Repair & Maintenance Works,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,ABBEY GLASS DERBY LTD.,27/08/2024,00128750,543308,"1,287.22",Repair & Maintenance Works,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,MIDLAND COUNTIES HEATING SERVICES,27/08/2024,00128749,543334,"-32,744.95",Repair & Maintenance Works,40 - SME,SME
Neighbourhoods,Neighbourhoods,Neighbourhoods,Neighbourhoods,SEDDON CONSTRUCTION LTD,27/08/2024,00128873,543335,"124,187.20",Kedleston Road Heating System,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,KONE PLC,27/08/2024,00128801,543338,538.46,Repair & Maintenance Works,10 - Company,Company
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,KONE PLC,27/08/2024,00128801,543339,976.00,Repair & Maintenance Works,10 - Company,Company
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,KONE PLC,27/08/2024,00128801,543340,678.00,Repair & Maintenance Works,10 - Company,Company
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,KONE PLC,27/08/2024,00128801,543341,"5,544.86",Repair & Maintenance Works,10 - Company,Company
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,KONE PLC,27/08/2024,00128801,543342,737.40,Repair & Maintenance Works,10 - Company,Company
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,LANGLEY GATES AND RAILINGS LTD,27/08/2024,00128768,543348,"1,275.00",Repair & Maintenance Works,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,LANGLEY GATES AND RAILINGS LTD,27/08/2024,00128768,543349,"3,250.00",Repair & Maintenance Works,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,DERBY HOMES LTD,27/08/2024,00128780,543367,632.82,Rosehill Infant,20 - Public/Government Agency,Public/Government Agency
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,DERBY HOMES LTD,27/08/2024,00128780,543385,875.16,Repair & Maintenance Works,20 - Public/Government Agency,Public/Government Agency
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,DERBY HOMES LTD,27/08/2024,00128780,543388,"1,437.91",Repair & Maintenance Works,20 - Public/Government Agency,Public/Government Agency
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,DERBY HOMES LTD,27/08/2024,00128780,543418,533.45,Ravensdale Infant,20 - Public/Government Agency,Public/Government Agency
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,DERBY HOMES LTD,27/08/2024,00128780,543428,898.99,Repair & Maintenance Works,20 - Public/Government Agency,Public/Government Agency
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,DERBY HOMES LTD,27/08/2024,00128780,543429,"1,538.61",Dale Primary,20 - Public/Government Agency,Public/Government Agency
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,DERBY HOMES LTD,27/08/2024,00128780,543441,539.61,Repair & Maintenance Works,20 - Public/Government Agency,Public/Government Agency
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,DERBY HOMES LTD,27/08/2024,00128780,543442,660.37,Repair & Maintenance Works,20 - Public/Government Agency,Public/Government Agency
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,MIDLAND COUNTIES HEATING SERVICES,27/08/2024,00128749,543456,671.63,Kingsmead,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Property and Consultancy Services,Building - Repairs & Maintenance,E ON CONTROL SOLUTIONS LIMITED,27/08/2024,00129123,543461,"1,920.00",Repair & Maintenance Works,40 - SME,SME
People Services - Children & Young People,Non-Schools,Integrated Services,Fostering,REDACTED,27/08/2024,00129681,543494,607.14,Fostering Allowances,30 - Individual (Non Business),Individual (Non Business)
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,ADEEL SHOAIB AWAMI TRAVEL LTD,27/08/2024,00129252,543496,"1,400.55",Home To School Transport - SEN,60 - Sole Trader,Sole Trader
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,ADEEL SHOAIB AWAMI TRAVEL LTD,27/08/2024,00129252,543498,"1,475.55",Home To School Transport - SEN,60 - Sole Trader,Sole Trader
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,ADEEL SHOAIB AWAMI TRAVEL LTD,27/08/2024,00129252,543499,"1,372.44",Home To School Transport - SEN,60 - Sole Trader,Sole Trader
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,ADEEL SHOAIB AWAMI TRAVEL LTD,27/08/2024,00129252,543500,"1,050.00",Home To School Transport - SEN,60 - Sole Trader,Sole Trader
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,ADEEL SHOAIB AWAMI TRAVEL LTD,27/08/2024,00129252,543501,"1,404.00",Home To School Transport - SEN,60 - Sole Trader,Sole Trader
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,ADEEL SHOAIB AWAMI TRAVEL LTD,27/08/2024,00129252,543502,"1,025.55",Home To School Transport - SEN,60 - Sole Trader,Sole Trader
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,ADEEL SHOAIB AWAMI TRAVEL LTD,27/08/2024,00129252,543505,"1,018.96",Home To School Transport - SEN,60 - Sole Trader,Sole Trader
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,ADEEL SHOAIB AWAMI TRAVEL LTD,27/08/2024,00129252,543507,"1,372.44",Home To School Transport - SEN,60 - Sole Trader,Sole Trader
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,ADEEL SHOAIB AWAMI TRAVEL LTD,27/08/2024,00129252,543510,"1,328.00",Home To School Transport - SEN,60 - Sole Trader,Sole Trader
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,ADEEL SHOAIB AWAMI TRAVEL LTD,27/08/2024,00129252,543511,"1,604.29",Home To School Transport - SEN,60 - Sole Trader,Sole Trader
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,ADEEL SHOAIB AWAMI TRAVEL LTD,27/08/2024,00129252,543512,"1,310.55",Home To School Transport - SEN,60 - Sole Trader,Sole Trader
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,ADEEL SHOAIB AWAMI TRAVEL LTD,27/08/2024,00129252,543513,"1,475.55",Home To School Transport - SEN,60 - Sole Trader,Sole Trader
Neighbourhoods,Neighbourhoods,Neighbourhoods,Neighbourhoods,CADENT GAS LIMITED,27/08/2024,00129070,543515,"105,694.79",Our City Our River - Package 2,10 - Company,Company
Communities & Place,City Growth & Vibrancy,Regeneration and Economic Growth,Economic Growth,DERVENTIO EDUCATION LIMITED.,27/08/2024,00129088,543517,"2,255.00",Ascend Revenue,20 - Public/Government Agency,Public/Government Agency
Communities & Place,City Growth & Vibrancy,Culture & Leisure,"Culture, Business Development & Tourism",DERBY QUAD ENTERPRISES LTD,27/08/2024,00128793,543519,"1,450.00",Derby Live - Outdoor Events,40 - SME,SME
Neighbourhoods,Neighbourhoods,Neighbourhoods,Neighbourhoods,XAIS ASSET MANAGEMENT LTD,27/08/2024,00129204,543520,"7,781.26",Asset Management,40 - SME,SME
People Services - Children & Young People,Non-Schools,Learning & Inclusion,Inclusion & Intervention,RENAISSANCE MANAGEMENT CONSULTANCY LIMITED,27/08/2024,00129322,543521,"50,000.00",Short Breaks Innovation Fund SEND,40 - SME,SME
People Services - Children & Young People,Non-Schools,Integrated Services,Fostering,DERBYSHIRE COUNTY COUNCIL,27/08/2024,00128727,543525,"3,180.00",Mockingbird Project,20 - Public/Government Agency,Public/Government Agency
Communities & Place,City Growth & Vibrancy,Culture & Leisure,"Culture, Business Development & Tourism",DERBY QUAD ENTERPRISES LTD,27/08/2024,00128793,543526,"1,450.00",Derby Live - Outdoor Events,40 - SME,SME
Chief Executives,Digital & Physical Infrastructure and Customer Engagement,Digital Enablement & Automation,Digital Services,CDW LTD,27/08/2024,00129036,543527,988.00,IT Infrastructure,10 - Company,Company
Chief Executives,Digital & Physical Infrastructure and Customer Engagement,"Accommodation, Facilities and H&S",Connect Project,CLEAN GREEN CLEANING SERVICES LTD,27/08/2024,00129646,543537,"4,772.50",Shot Tower,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Youth Offending Service,SHARED SERVICES CONNECTED LTD HM PRISON & PROBATION SERVICE - NOMS,27/08/2024,00129122,543542,"8,225.00",Police Escorts,40 - SME,SME
Communities & Place,City Growth & Vibrancy,Culture & Leisure,"Culture, Business Development & Tourism",UTOPIA FESTIVALS LIMITED,27/08/2024,00129566,543546,"3,936.85",Derby Live - Outdoor Events,40 - SME,SME
Corporate,Corporate,Corporate,Corporate Resources Other,MATRIX SCM LTD,27/08/2024,00128868,543568,"98,010.52",Temporary Workers Control A/C,10 - Company,Company
Neighbourhoods,Neighbourhoods,Neighbourhoods,Neighbourhoods,BALFOUR BEATTY CIVIL ENGINEERING LTD,27/08/2024,00128860,543630,"475,279.29",TCF Tranche 2 - LCWIP: Nottingham Road,40 - SME,SME
Communities & Place,City Sustainability,Climate & Environment,Parks & Outdoor Recreation,EMS SECURITY SERVICES LTD,29/08/2024,00129787,388411,"1,068.16",Arboretum Park,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Estates & Property Review,Strategic Asset Management,G2V RECRUITMENT GROUP LIMITED VIVID RESOURCING,29/08/2024,00129801,432010,"2,150.83",Valuation,40 - SME,SME
Communities & Place,City Sustainability,Highways Maintenance,Highways Maintenance,INSTARMAC GROUP PLC,29/08/2024,00129720,454114,"1,441.44",Highways Maintenance Reactionary Works,10 - Company,Company
Chief Executives,"Corporate Governance, Procurement & Property",Estates & Property Review,Strategic Asset Management,G2V RECRUITMENT GROUP LIMITED VIVID RESOURCING,29/08/2024,00129801,457066,"3,523.50",Valuation,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Estates & Property Review,Strategic Asset Management,G2V RECRUITMENT GROUP LIMITED VIVID RESOURCING,29/08/2024,00129801,464442,"1,662.67",Valuation,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Estates & Property Review,Strategic Asset Management,G2V RECRUITMENT GROUP LIMITED VIVID RESOURCING,29/08/2024,00129801,475243,"2,020.33",Valuation,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Estates & Property Review,Strategic Asset Management,G2V RECRUITMENT GROUP LIMITED VIVID RESOURCING,29/08/2024,00129801,481795,"2,150.83",Valuation,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Estates & Property Review,Strategic Asset Management,G2V RECRUITMENT GROUP LIMITED VIVID RESOURCING,29/08/2024,00129801,492476,"2,005.83",Valuation,40 - SME,SME
People Services - Adults and Health,Adult Social Care,Senior Management,Senior Management,OT DIRECT LTD,29/08/2024,00129938,493360,"1,350.00",Senior Management,10 - Company,Company
People Services - Children & Young People,Non-Schools,Early Help & Children?s Safeguarding,Early Help Children Centres Locality 2,HENRY,29/08/2024,00129899,501150,"3,000.00",Allenton Childrens Centre,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Estates & Property Review,Strategic Asset Management,G2V RECRUITMENT GROUP LIMITED VIVID RESOURCING,29/08/2024,00129801,503422,"4,301.66",Valuation,40 - SME,SME
Chief Executives,Finance & Business Support,Business Support & Information Governance,Business Support,HAYS SPECIALIST RECRUITMENT LTD,29/08/2024,00129701,516685,856.18,Social Care Finance,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Estates & Property Review,Strategic Asset Management,G2V RECRUITMENT GROUP LIMITED VIVID RESOURCING,29/08/2024,00129801,518179,"4,301.66",Valuation,40 - SME,SME
Neighbourhoods,Neighbourhoods,Neighbourhoods,Neighbourhoods,WATERMAN ASPEN LTD,29/08/2024,00129706,521266,"4,644.00",TCF Tranche 2 - Bus & Rapid Transit Links: Partnership Corri,40 - SME,SME
Chief Executives,Human Resources and Organisational Devel,Human Resources and Workforce Development,Occupational Health,REDACTED,29/08/2024,00129952,522011,"1,200.00",Occupational Health,20 - Public/Government Agency,Public/Government Agency
Communities & Place,Communities,Waste Disposal,Waste Disposal,H W MARTIN WASTE LIMITED,29/08/2024,00129822,522419,"100,017.62",Waste Disposal,40 - SME,SME
Neighbourhoods,Neighbourhoods,Neighbourhoods,Neighbourhoods,INFINITY PARK DERBY LLP,29/08/2024,00129803,523632,"194,875.00",NAMRC Midlands,40 - SME,SME
People Services - Children & Young People,Schools Block,Learning & Inclusion - Schools Block,STEPS - Schools Block,CONNEVANS LTD,29/08/2024,00129705,525131,"9,460.00",Specialist Support Teaching Services (SSTS),40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Democracy & Elections,Democracy - Electoral Services/ Land Cha,RADIANT MEDIA LIMITED,29/08/2024,00129893,530880,750.00,Conduct of National Elections,40 - SME,SME
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,MUVE HOMECARE LTD,29/08/2024,00129928,531195,"1,008.00",Agency Fostering,10 - Company,Company
People Services - Adults and Health,Integration & Prevention,Home First,Social Care Activities,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,29/08/2024,00129751,532397,"2,909.49",Home First: Community & Perth House,40 - SME,SME
Chief Executives,"Corporate Governance, Procurement & Property",Estates & Property Review,Strategic Asset Management,G2V RECRUITMENT GROUP LIMITED VIVID RESOURCING,29/08/2024,00129801,537937,"2,711.50",Valuation,40 - SME,SME
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,REDACTED,29/08/2024,00129925,538166,585.90,Home To School Transport - SEN,30 - Individual (Non Business),Individual (Non Business)
Communities & Place,Communities,Waste Disposal,Stores Road Depot & Fleet Management,ENTERPRISE FLEX E RENT LTD,29/08/2024,00129783,538399,"1,310.19",Fleet Hire,10 - Company,Company
Communities & Place,City Growth & Vibrancy,Culture & Leisure,"Leisure - Management,Sales, Marketing &",BOOKER,29/08/2024,00129725,538638,"1,026.89",Derby Live Catering - Derby Arena,10 - Company,Company
Communities & Place,City Growth & Vibrancy,Culture & Leisure,"Leisure - Management,Sales, Marketing &",BOOKER,29/08/2024,00129725,538647,"1,072.34",Derby Live Catering - Markeaton Park,10 - Company,Company
Communities & Place,City Growth & Vibrancy,Culture & Leisure,"Leisure - Management,Sales, Marketing &",BOOKER,29/08/2024,00129725,538662,793.12,Derby Live Catering - Markeaton Park,10 - Company,Company
Communities & Place,City Growth & Vibrancy,Culture & Leisure,"Leisure - Management,Sales, Marketing &",BOOKER,29/08/2024,00129725,538665,607.05,Derby Live Catering - Markeaton Park,10 - Company,Company
Communities & Place,City Growth & Vibrancy,Culture & Leisure,"Leisure - Management,Sales, Marketing &",BOOKER,29/08/2024,00129725,538668,758.36,Derby Live Catering - Markeaton Park,10 - Company,Company
Communities & Place,City Growth & Vibrancy,Culture & Leisure,"Leisure - Management,Sales, Marketing &",BOOKER,29/08/2024,00129725,538672,"1,149.44",Derby Live Catering - Markeaton Park,10 - Company,Company
Communities & Place,City Sustainability,Climate & Environment,Healthy Living,CDW LTD,29/08/2024,00129785,538747,975.86,NHS Pilot,10 - Company,Company
Communities & Place,Communities,Waste Disposal,Stores Road Depot & Fleet Management,TIP TRAILER SERVICES UK LTD,29/08/2024,00129919,539815,755.00,Fleet Hire,10 - Company,Company
People Services - Adults and Health,Adult Social Care,Senior Management,Senior Management,OT DIRECT LTD,29/08/2024,00129938,539831,"1,800.00",Senior Management,10 - Company,Company
Communities & Place,City Sustainability,Highways Maintenance,Highways Maintenance,INSTARMAC GROUP PLC,29/08/2024,00129720,539976,"7,435.80",Highways Maintenance Reactionary Works,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Agency Placements,MUVE HOMECARE LTD,29/08/2024,00129928,540015,"1,260.00",Agency Fostering,10 - Company,Company
People Services - Children & Young People,Non-Schools,Integrated Services,Fostering,THE FOSTERING NETWORK,29/08/2024,00129819,540016,"6,548.69",Fostering Team,40 - SME,SME
Chief Executives,Human Resources and Organisational Devel,Human Resources and Workforce Development,Occupational Health,REDACTED,29/08/2024,00129951,540021,"1,400.00",Occupational Health,20 - Public/Government Agency,Public/Government Agency
People Services - Children & Young People,Non-Schools,Integrated Services,Fostering,THE FOSTERING NETWORK,29/08/2024,00129819,540025,"2,214.66",Fostering Team,40 - SME,SME
People Services - Adults and Health,Public Health,Public Health,Drugs and Alcohol,THE RIVERSIDE GROUP LTD,29/08/2024,00129746,540033,"35,531.67",Integrated Substance Misuse Service,10 - Company,Company
Communities & Place,City Growth & Vibrancy,Culture & Leisure,"Leisure - Management,Sales, Marketing &",BOOKER,29/08/2024,00129725,542555,748.77,Derby Live Catering - Alvaston Park,10 - Company,Company
Communities & Place,City Growth & Vibrancy,Culture & Leisure,"Leisure - Management,Sales, Marketing &",BOOKER,29/08/2024,00129725,542564,564.75,Derby Live Catering - Markeaton Park,10 - Company,Company
People Services - Children & Young People,Non-Schools,Commissioning,Home to School Transport,REDACTED,29/08/2024,00129872,542570,"1,841.79",Home To School Transport - SEN,30 - Individual (Non Business),Individual (Non Business)
Communities & Place,City Growth & Vibrancy,Culture & Leisure,"Culture, Business Development & Tourism",LIVE NATION (MUSIC) UK LTD CUFFE AND TAYLOR,29/08/2024,00129820,542681,"54,917.50",Derby Live - Outdoor Events,40 - SME,SME
Communities & Place,City Growth & Vibrancy,Culture & Leisure,"Culture, Business Development & Tourism",LOSTBOYS PRODUCTIONS,29/08/2024,00129743,542699,"1,350.00",Derby Live - Outdoor Events,40 - SME,SME
Adults Health and Housing,Adults Health and Housing,Adults Health and Housing,Adults Health and Housing,OAKLANDS SUPPORT LIMITED,29/08/2024,00129809,543022,800.00,Appointeeships (SSGA0227),40 - SME,SME
Communities & Place,City Sustainability,Highways Maintenance,Grounds Maintenance,ORIGIN AMENITY SOLUTIONS,29/08/2024,00129853,543495,985.00,Grounds Maintenance,10 - Company,Company
Neighbourhoods,Neighbourhoods,Neighbourhoods,Neighbourhoods,BALFOUR BEATTY CIVIL ENGINEERING LTD,29/08/2024,00129753,543643,"28,067.03",TCF Tranche 2 - LCWIP: Nottingham Road,40 - SME,SME
Adults Health and Housing,Adults Health and Housing,Adults Health and Housing,Adults Health and Housing,DERBY HOMES LTD,29/08/2024,00129730,543659,"6,569.00",UPRN 10000H&B - New Build and Acquisitions,20 - Public/Government Agency,Public/Government Agency
Neighbourhoods,Neighbourhoods,Neighbourhoods,Neighbourhoods,XAIS ASSET MANAGEMENT LTD,29/08/2024,00129811,543666,"6,534.38",Asset Management,40 - SME,SME
Communities & Place,City Sustainability,Traffic & Transportation,Network Mgmnt & Highway Dev Control,YUNEX LIMITED,29/08/2024,00129856,543672,"1,144.62",Network Management,40 - SME,SME
Chief Executives,Digital & Physical Infrastructure and Customer Engagement,Customer Engagement & Registration Services,Customer Management,PAYPOINT PAYMENT SERVICES LTD,29/08/2024,00129900,543682,"4,401.94",Local Assistance,40 - SME,SME
People Services - Adults and Health,Public Health,Public Health,Drugs and Alcohol,THE RIVERSIDE GROUP LTD,29/08/2024,00129746,543691,"35,531.67",Integrated Substance Misuse Service,10 - Company,Company
Communities & Place,City Growth & Vibrancy,Culture & Leisure,Leisure,EAST MIDLANDS VENDING LTD,29/08/2024,00129871,543696,974.89,Springwood Centre DSO,40 - SME,SME
