Proclass,Proclass(T),Supplier,Supplier(T) ,Directorate(T),Cost Centre,Cost Centre(T),Account Code,Account Code(T),Transaction No,Period,Transaction Date,Amount,Comments
321017,Residential Care,407413,Triple S Care & Support Services,People,10257,LD Residential Care Placements,R5008,Other agencies,20054302,202301,04/04/2023,2218.25,
321017,Residential Care,407413,Triple S Care & Support Services,People,10257,LD Residential Care Placements,R5008,Other agencies,20054005,202301,04/04/2023,2166.14,
321017,Residential Care,407413,Triple S Care & Support Services,People,10257,LD Residential Care Placements,R5008,Other agencies,20054005,202301,04/04/2023,2166.14,
321017,Residential Care,407413,Triple S Care & Support Services,People,10257,LD Residential Care Placements,R5008,Other agencies,20054005,202301,04/04/2023,1547.24,
321017,Residential Care,407413,Triple S Care & Support Services,People,10257,LD Residential Care Placements,R5008,Other agencies,20054005,202301,04/04/2023,618.9,
321017,Residential Care,407413,Triple S Care & Support Services,People,10257,LD Residential Care Placements,R5008,Other agencies,20054005,202301,04/04/2023,2166.14,
321017,Residential Care,407413,Triple S Care & Support Services,People,10257,LD Residential Care Placements,R5008,Other agencies,20054302,202301,04/04/2023,2218.25,
321017,Residential Care,407413,Triple S Care & Support Services,People,10257,LD Residential Care Placements,R5008,Other agencies,20054302,202301,04/04/2023,1584.46,
321017,Residential Care,407413,Triple S Care & Support Services,People,10257,LD Residential Care Placements,R5008,Other agencies,20054302,202301,04/04/2023,633.79,
182000,Waste Management,420245,Trust Hygiene Services Ltd,Place,11462,Clinical Commercial,R2703,Waste Collection,3682795,202301,31/03/2023,1023.2,
211200,Office Furniture,412624,Tsunami Axis Ltd,People,11355,E & TS Occupational Therapy Service,R4005,Furniture,3685747,202301,18/04/2023,3716.67,
201700,Grants,422207,Tu Pack Ltd,Place,10429,ERDF - Green Business Programme,C5000,Grants,3681635,202301,06/04/2023,7100,
101400,Building General Materials,405319,Tudor Environmental,Place,11771,Streetpride South,R4007,Materials,3684443,202301,11/04/2023,567.96,
241510,Horticultural Tools & Equipment,405319,Tudor Environmental,Place,11771,Streetpride South,R4000,Equipment & Tools - Purchase,3684444,202301,11/04/2023,581.05,
102000,Machine Tools,405319,Tudor Environmental,Place,10171,Streetpride North,R4000,Equipment & Tools - Purchase,3682812,202301,04/04/2023,857.4,
321311,Disabled Equipment,405321,Tunstall Healthcare (UK) Ltd,People,10491,Telecare and Assistive Technology,R4000,Equipment & Tools - Purchase,3682804,202301,19/01/2023,900,
271200,ICT Hardware,405321,Tunstall Healthcare (UK) Ltd,Place,10053,OPR0276 London Road 259 Whitley Depot,C3004,Network Installation,3681452,202301,15/06/2022,3484,
271440,Software,405321,Tunstall Healthcare (UK) Ltd,Place,11027,ESU – Emergency Services Unit,R4530,Computing -  Software,3680160,202301,15/06/2022,848.67,
321014,Domiciliary Care,421320,Turning Point (Services) Ltd,People,10949,LD Home Care,R5008,Other agencies,20056824,202301,03/04/2023,854.7,
321014,Domiciliary Care,421320,Turning Point (Services) Ltd,People,10949,LD Home Care,R5008,Other agencies,20056824,202301,03/04/2023,854.7,
321014,Domiciliary Care,421320,Turning Point (Services) Ltd,People,10949,LD Home Care,R5008,Other agencies,20056824,202301,03/04/2023,854.7,
321014,Domiciliary Care,421320,Turning Point (Services) Ltd,People,10949,LD Home Care,R5008,Other agencies,20056824,202301,03/04/2023,854.7,
321017,Residential Care,409804,Turning Point Services Ltd,People,10257,LD Residential Care Placements,R5008,Other agencies,20054250,202301,04/04/2023,1949.34,
321017,Residential Care,409804,Turning Point Services Ltd,People,10257,LD Residential Care Placements,R5008,Other agencies,20054250,202301,04/04/2023,1949.34,
321017,Residential Care,409804,Turning Point Services Ltd,People,10257,LD Residential Care Placements,R5008,Other agencies,20054250,202301,04/04/2023,1392.39,
321017,Residential Care,409804,Turning Point Services Ltd,People,10257,LD Residential Care Placements,R5008,Other agencies,20054250,202301,04/04/2023,1949.34,
321017,Residential Care,409804,Turning Point Services Ltd,People,10257,LD Residential Care Placements,R5008,Other agencies,20054357,202301,04/04/2023,1068.66,
321017,Residential Care,409804,Turning Point Services Ltd,People,10257,LD Residential Care Placements,R5008,Other agencies,20054357,202301,04/04/2023,763.33,
321017,Residential Care,409804,Turning Point Services Ltd,People,10257,LD Residential Care Placements,R5008,Other agencies,20054250,202301,04/04/2023,556.95,
321017,Residential Care,409804,Turning Point Services Ltd,People,10257,LD Residential Care Placements,R5008,Other agencies,20054357,202301,04/04/2023,1068.66,
321017,Residential Care,409804,Turning Point Services Ltd,People,10257,LD Residential Care Placements,R5008,Other agencies,20054357,202301,04/04/2023,1068.66,
321117,Childrens Residential Care,426414,Twenty Four-Seven HSA for Young People Limited,People,10418,Residential - External Fees,R5008,Other agencies,3684489,202301,05/04/2023,20642.75,
321117,Childrens Residential Care,426414,Twenty Four-Seven HSA for Young People Limited,People,10418,Residential - External Fees,R5008,Other agencies,3684487,202301,05/04/2023,16346.57,
321117,Childrens Residential Care,422669,Twinning Solutions Coventry CIC,People,11194,Specialist Training and Employment Programme (STEP),R5008,Other agencies,3682679,202301,29/03/2023,924,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20058117,202301,18/04/2023,628.95,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20058117,202301,18/04/2023,628.95,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20058117,202301,18/04/2023,628.95,
261414,Social & Community Care,420850,UK Caring Services Ltd,People,11002,LD Individual Service Funds,R5008,Other agencies,20055157,202301,04/04/2023,575.04,
261414,Social & Community Care,420850,UK Caring Services Ltd,People,11002,LD Individual Service Funds,R5008,Other agencies,20055157,202301,04/04/2023,575.04,
261414,Social & Community Care,420850,UK Caring Services Ltd,People,11002,LD Individual Service Funds,R5008,Other agencies,20055157,202301,04/04/2023,575.04,
261414,Social & Community Care,420850,UK Caring Services Ltd,People,11002,LD Individual Service Funds,R5008,Other agencies,20055157,202301,04/04/2023,575.04,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056641,202301,03/04/2023,817.64,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056641,202301,03/04/2023,817.64,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20055677,202301,03/04/2023,880.53,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20055677,202301,03/04/2023,2102.49,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20055677,202301,03/04/2023,1293.84,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20055673,202301,03/04/2023,503.16,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20055673,202301,03/04/2023,646.92,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20055673,202301,03/04/2023,1725.12,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056650,202301,03/04/2023,763.73,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056679,202301,03/04/2023,566.06,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056680,202301,03/04/2023,503.16,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056680,202301,03/04/2023,503.16,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056680,202301,03/04/2023,503.16,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056663,202301,03/04/2023,628.95,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056685,202301,03/04/2023,628.95,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056686,202301,03/04/2023,566.06,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056642,202301,03/04/2023,566.06,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056680,202301,03/04/2023,503.16,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056650,202301,03/04/2023,763.73,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056650,202301,03/04/2023,763.73,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056650,202301,03/04/2023,763.73,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056641,202301,03/04/2023,817.64,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056641,202301,03/04/2023,817.64,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056642,202301,03/04/2023,566.06,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056706,202301,03/04/2023,566.06,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056699,202301,03/04/2023,503.16,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056713,202301,03/04/2023,691.85,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056713,202301,03/04/2023,691.85,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056713,202301,03/04/2023,691.85,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056713,202301,03/04/2023,691.85,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056714,202301,03/04/2023,566.06,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056638,202301,03/04/2023,880.53,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056678,202301,03/04/2023,566.06,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056678,202301,03/04/2023,691.85,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056683,202301,03/04/2023,503.16,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056663,202301,03/04/2023,628.95,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20055673,202301,03/04/2023,934.44,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056688,202301,03/04/2023,503.16,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056688,202301,03/04/2023,503.16,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056688,202301,03/04/2023,503.16,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056688,202301,03/04/2023,503.16,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056644,202301,03/04/2023,566.06,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056699,202301,03/04/2023,503.16,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056699,202301,03/04/2023,503.16,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056699,202301,03/04/2023,503.16,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056714,202301,03/04/2023,566.06,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056679,202301,03/04/2023,566.06,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056679,202301,03/04/2023,566.06,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056679,202301,03/04/2023,566.06,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056714,202301,03/04/2023,566.06,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056714,202301,03/04/2023,566.06,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056685,202301,03/04/2023,628.95,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056685,202301,03/04/2023,628.95,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056705,202301,03/04/2023,691.85,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056705,202301,03/04/2023,664.89,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056705,202301,03/04/2023,664.89,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056705,202301,03/04/2023,664.89,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056825,202301,03/04/2023,503.16,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056683,202301,03/04/2023,503.16,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056683,202301,03/04/2023,503.16,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056696,202301,03/04/2023,566.06,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056660,202301,03/04/2023,503.16,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056825,202301,03/04/2023,503.16,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056825,202301,03/04/2023,503.16,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056825,202301,03/04/2023,503.16,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056638,202301,03/04/2023,880.53,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056683,202301,03/04/2023,503.16,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056660,202301,03/04/2023,503.16,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056660,202301,03/04/2023,503.16,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056663,202301,03/04/2023,628.95,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056656,202301,03/04/2023,566.06,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056657,202301,03/04/2023,628.95,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056657,202301,03/04/2023,628.95,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056657,202301,03/04/2023,628.95,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056657,202301,03/04/2023,628.95,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056638,202301,03/04/2023,880.53,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056638,202301,03/04/2023,682.86,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056685,202301,03/04/2023,628.95,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056664,202301,03/04/2023,566.06,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056664,202301,03/04/2023,566.06,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056664,202301,03/04/2023,566.06,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056642,202301,03/04/2023,566.06,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056644,202301,03/04/2023,566.06,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056644,202301,03/04/2023,566.06,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056696,202301,03/04/2023,566.06,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056696,202301,03/04/2023,566.06,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056696,202301,03/04/2023,566.06,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056686,202301,03/04/2023,566.06,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056686,202301,03/04/2023,566.06,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056686,202301,03/04/2023,566.06,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20056663,202301,03/04/2023,628.95,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10949,LD Home Care,R5008,Other agencies,20056661,202301,03/04/2023,943.43,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10949,LD Home Care,R5008,Other agencies,20056661,202301,03/04/2023,943.43,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10949,LD Home Care,R5008,Other agencies,20056637,202301,03/04/2023,503.16,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10949,LD Home Care,R5008,Other agencies,20056653,202301,03/04/2023,530.12,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10949,LD Home Care,R5008,Other agencies,20056653,202301,03/04/2023,530.12,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10949,LD Home Care,R5008,Other agencies,20056653,202301,03/04/2023,530.12,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10949,LD Home Care,R5008,Other agencies,20056675,202301,03/04/2023,754.74,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10949,LD Home Care,R5008,Other agencies,20056675,202301,03/04/2023,754.74,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10949,LD Home Care,R5008,Other agencies,20056717,202301,03/04/2023,503.16,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10949,LD Home Care,R5008,Other agencies,20056661,202301,03/04/2023,943.43,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10949,LD Home Care,R5008,Other agencies,20056661,202301,03/04/2023,943.43,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10949,LD Home Care,R5008,Other agencies,20056675,202301,03/04/2023,539.1,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10949,LD Home Care,R5008,Other agencies,20056667,202301,03/04/2023,691.85,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10949,LD Home Care,R5008,Other agencies,20056667,202301,03/04/2023,691.85,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10949,LD Home Care,R5008,Other agencies,20056667,202301,03/04/2023,691.85,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10949,LD Home Care,R5008,Other agencies,20056667,202301,03/04/2023,691.85,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10949,LD Home Care,R5008,Other agencies,20056637,202301,03/04/2023,503.16,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10949,LD Home Care,R5008,Other agencies,20056637,202301,03/04/2023,503.16,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10949,LD Home Care,R5008,Other agencies,20056694,202301,03/04/2023,609.84,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10949,LD Home Care,R5008,Other agencies,20056694,202301,03/04/2023,609.84,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10949,LD Home Care,R5008,Other agencies,20056653,202301,03/04/2023,530.12,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10949,LD Home Care,R5008,Other agencies,20056715,202301,03/04/2023,745.76,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10949,LD Home Care,R5008,Other agencies,20056715,202301,03/04/2023,745.76,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10949,LD Home Care,R5008,Other agencies,20056715,202301,03/04/2023,745.76,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10949,LD Home Care,R5008,Other agencies,20056715,202301,03/04/2023,745.76,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10949,LD Home Care,R5008,Other agencies,20056635,202301,03/04/2023,1509.48,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10949,LD Home Care,R5008,Other agencies,20056635,202301,03/04/2023,1509.48,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10949,LD Home Care,R5008,Other agencies,20056635,202301,03/04/2023,1509.48,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10949,LD Home Care,R5008,Other agencies,20056635,202301,03/04/2023,1078.2,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10949,LD Home Care,R5008,Other agencies,20056694,202301,03/04/2023,609.84,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10949,LD Home Care,R5008,Other agencies,20056654,202301,03/04/2023,566.06,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10949,LD Home Care,R5008,Other agencies,20056654,202301,03/04/2023,566.06,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10949,LD Home Care,R5008,Other agencies,20056654,202301,03/04/2023,566.06,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10949,LD Home Care,R5008,Other agencies,20056654,202301,03/04/2023,566.06,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20055676,202301,10/03/2023,1221.96,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20055676,202301,10/03/2023,1365.72,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20055676,202301,10/03/2023,862.56,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20055676,202301,10/03/2023,673.88,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20055676,202301,10/03/2023,673.88,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20055676,202301,10/03/2023,700.83,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20055676,202301,10/03/2023,3018.96,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20055675,202301,06/02/2023,1976.7,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10722,OP Home Care,R5008,Other agencies,20055675,202301,06/02/2023,2443.92,
321014,Domiciliary Care,420850,UK Caring Services Ltd,People,10949,LD Home Care,R5008,Other agencies,20055674,202301,06/02/2023,1221.96,
182011,Waste Consumables,405349,UK Container Maintenance Ltd,Place,11472,Bulk Bins Commercial,R4007,Materials,3682910,202301,03/04/2023,4786,
182011,Waste Consumables,405349,UK Container Maintenance Ltd,Place,11472,Bulk Bins Commercial,R4007,Materials,3682668,202301,16/03/2023,568,
291400,Sport & Fitness,426568,UK Corporate Sports & Events Ltd,Place,10096,Sports Development,R5008,Other agencies,3680725,202301,10/03/2023,5000,
321050,"Temporary Accommodation, Short Stay",424620,UK Housing Group Ltd,People,10225,Housing - B&B Accommodation,R2202,Rent - Client Accomodation,3682665,202301,27/03/2023,16460,
171113,Library Books,405357,Ulverscroft Large Print Book Ltd,People,11753,Libraries - Service Development,R4302,"Books, Publications and Digital Media",3684440,202301,28/02/2023,583.74,
191600,Printing,426091,Unifiedpost Limited,Place,10761,Revenues - Ctax and NNDR collection team,R4300,"Printing, Stationery and General Office Expenses",3685465,202301,31/03/2023,56409.41,
191600,Printing,426091,Unifiedpost Limited,Place,10761,Revenues - Ctax and NNDR collection team,R4300,"Printing, Stationery and General Office Expenses",3685467,202301,31/03/2023,2277.77,
191600,Printing,426091,Unifiedpost Limited,Place,10761,Revenues - Ctax and NNDR collection team,R4300,"Printing, Stationery and General Office Expenses",3685468,202301,31/03/2023,5782.9,
271440,Software,405370,Unit4 Business Software Ltd,People,11894,ICT Systems,R4530,Computing -  Software,3680737,202301,03/03/2023,-11147.92,
271515,Website Development,405370,Unit4 Business Software Ltd,People,11894,ICT Systems,R4530,Computing -  Software,3682667,202301,26/01/2023,-2167.83,
261200,Professional & Advisory Services,425687,United Children´s Services Limited T/A The Laurels.,People,10169,Section17 Payments South,R4400,Services - Professional Fees,3682854,202301,31/12/2022,647.5,
261520,Training,413716,University Hospitals Birmingham NHS Foundation Trust,People,11580,Family Hubs & Start for Life,R1651,Training (Employer Costs),3679611,202301,10/03/2023,4125,
261200,Professional & Advisory Services,405374,University Hospitals Coventry & Warwickshire NHS Trust,Place,10797,Coroners,R4401,Services - Fees and Charges,3685012,202301,24/04/2023,-9657,
151510,Public Health,405374,University Hospitals Coventry & Warwickshire NHS Trust,People,10419,Health Protection/Inf Diseases,R5008,Other agencies,3685147,202301,21/04/2023,4716,
209999,Financial Services - not elsewhere classified,405374,University Hospitals Coventry & Warwickshire NHS Trust,Place,11808,Third party expenditure supported by S106 contributions,R5006,Other establishments,3685686,202301,19/04/2023,48681.99,
209999,Financial Services - not elsewhere classified,405374,University Hospitals Coventry & Warwickshire NHS Trust,Place,11808,Third party expenditure supported by S106 contributions,R5006,Other establishments,3685687,202301,19/04/2023,260259.37,
209999,Financial Services - not elsewhere classified,405374,University Hospitals Coventry & Warwickshire NHS Trust,Contingency and Central Budgets,10408,Corporate - Capital,R5006,Other establishments,3685691,202301,19/04/2023,191098.37,
311600,Healthcare Services,405374,University Hospitals Coventry & Warwickshire NHS Trust,Place,11808,Third party expenditure supported by S106 contributions,R5003,Health authorities,3685684,202301,19/04/2023,26129.26,
311600,Healthcare Services,405374,University Hospitals Coventry & Warwickshire NHS Trust,Place,11808,Third party expenditure supported by S106 contributions,R5003,Health authorities,3685685,202301,19/04/2023,68609.22,
311600,Healthcare Services,405374,University Hospitals Coventry & Warwickshire NHS Trust,Place,11808,Third party expenditure supported by S106 contributions,R5003,Health authorities,3685688,202301,19/04/2023,30073.71,
311600,Healthcare Services,405374,University Hospitals Coventry & Warwickshire NHS Trust,Place,11808,Third party expenditure supported by S106 contributions,R5003,Health authorities,3685689,202301,19/04/2023,40690.73,
