Proclass,Proclass(T),Supplier,Supplier(T)2,Directorate(T),Cost Centre,Cost Centre(T),Account Code,Account Code(T),Transaction No,Period,Transaction Date,Amount,Comments
321017,Residential Care,404133,Prismo Road Markings Ltd,Place,10498,Highways: Lining,R4007,Materials,3698224,202303,19/06/2023,2113.8,
321017,Residential Care,404138,Proactive Personnel Ltd,Place,11277,Fleet Services,R1100,Agency Staff,3700111,202303,14/06/2023,3146.13,
321017,Residential Care,404138,Proactive Personnel Ltd,Place,11179,Passenger Transport,R1100,Agency Staff,3699654,202303,14/06/2023,670.07,
321017,Residential Care,404138,Proactive Personnel Ltd,Place,11277,Fleet Services,R1100,Agency Staff,3697117,202303,07/06/2023,2420.31,
321017,Residential Care,404138,Proactive Personnel Ltd,Place,11179,Passenger Transport,R1100,Agency Staff,3695194,202303,07/06/2023,1054.58,
321017,Residential Care,404138,Proactive Personnel Ltd,Place,11277,Fleet Services,R1100,Agency Staff,3695412,202303,31/05/2023,3675.37,
321017,Residential Care,404138,Proactive Personnel Ltd,Place,11179,Passenger Transport,R1100,Agency Staff,3695193,202303,31/05/2023,1468.16,
321017,Residential Care,404138,Proactive Personnel Ltd,Place,11277,Fleet Services,R1100,Agency Staff,3695411,202303,24/05/2023,2071.65,
321017,Residential Care,404138,Proactive Personnel Ltd,Place,11277,Fleet Services,R1100,Agency Staff,3693688,202303,18/05/2023,1818.11,
321017,Residential Care,404138,Proactive Personnel Ltd,Place,11277,Fleet Services,R1100,Agency Staff,3693687,202303,10/05/2023,2025.62,
321017,Residential Care,404138,Proactive Personnel Ltd,Place,11179,Passenger Transport,R1100,Agency Staff,3695192,202303,19/04/2023,866.85,
321017,Residential Care,425825,Progress Adult Living Services Ltd,People,10949,LD Home Care,R5008,Other agencies,20071385,202303,30/05/2023,2159.84,
321017,Residential Care,425825,Progress Adult Living Services Ltd,People,10949,LD Home Care,R5008,Other agencies,20071385,202303,30/05/2023,2159.84,
321017,Residential Care,425825,Progress Adult Living Services Ltd,People,10949,LD Home Care,R5008,Other agencies,20071385,202303,30/05/2023,2159.84,
321017,Residential Care,425825,Progress Adult Living Services Ltd,People,10949,LD Home Care,R5008,Other agencies,20071385,202303,30/05/2023,2159.84,
321017,Residential Care,425825,Progress Adult Living Services Ltd,People,10949,LD Home Care,R5008,Other agencies,20071386,202303,30/05/2023,2159.84,
321017,Residential Care,425825,Progress Adult Living Services Ltd,People,10949,LD Home Care,R5008,Other agencies,20071386,202303,30/05/2023,2159.84,
321017,Residential Care,425825,Progress Adult Living Services Ltd,People,10949,LD Home Care,R5008,Other agencies,20071386,202303,30/05/2023,2159.84,
321017,Residential Care,425825,Progress Adult Living Services Ltd,People,10949,LD Home Care,R5008,Other agencies,20071386,202303,30/05/2023,2159.84,
321017,Residential Care,404146,Progress Childrens Services Ltd,People,10706,Fostering - External Fees,R5008,Other agencies,3699541,202303,01/06/2023,3549.17,
321017,Residential Care,404146,Progress Childrens Services Ltd,People,10706,Fostering - External Fees,R5008,Other agencies,3696776,202303,01/06/2023,3549.17,
321017,Residential Care,404146,Progress Childrens Services Ltd,People,10706,Fostering - External Fees,R5008,Other agencies,3699257,202303,01/06/2023,3956.57,
321017,Residential Care,404146,Progress Childrens Services Ltd,People,10706,Fostering - External Fees,R5008,Other agencies,3697949,202303,06/04/2023,3232.14,
321017,Residential Care,404146,Progress Childrens Services Ltd,People,10706,Fostering - External Fees,R5008,Other agencies,3697947,202303,01/04/2023,3479.57,
321017,Residential Care,404146,Progress Childrens Services Ltd,People,10706,Fostering - External Fees,R5008,Other agencies,3697948,202303,01/04/2023,3479.57,
321017,Residential Care,404146,Progress Childrens Services Ltd,People,10706,Fostering - External Fees,R5008,Other agencies,3699249,202303,01/02/2023,3247.6,
321017,Residential Care,424530,Property Management & Event Safety Limited,Place,11456,General Events,R4401,Services - Fees and Charges,3695159,202303,05/06/2023,930,
321017,Residential Care,424530,Property Management & Event Safety Limited,Place,11600,Godiva Event,R4401,Services - Fees and Charges,3694875,202303,05/06/2023,2750,
321017,Residential Care,414871,Prospects Services,Place,11470,Ambition2,R4701,External Funding (Grants) to external bodies,3693188,202303,30/05/2023,74165.31,
321017,Residential Care,414871,Prospects Services,Place,11470,Ambition2,R4701,External Funding (Grants) to external bodies,3693188,202303,30/05/2023,2160.45,
321017,Residential Care,417578,Prospero Recruitment Ltd,People,11901,SEN: Education other than at school,R4400,Services - Professional Fees,3699517,202303,19/06/2023,500,
321017,Residential Care,417578,Prospero Recruitment Ltd,People,11901,SEN: Education other than at school,R4400,Services - Professional Fees,3699518,202303,19/06/2023,500,
321017,Residential Care,417578,Prospero Recruitment Ltd,People,11901,SEN: Education other than at school,R4400,Services - Professional Fees,3699516,202303,19/06/2023,720,
321017,Residential Care,417578,Prospero Recruitment Ltd,People,10232,Children´s Disability,R5008,Other agencies,3698440,202303,15/06/2023,1728,
321017,Residential Care,417578,Prospero Recruitment Ltd,People,10232,Children´s Disability,R5008,Other agencies,3698270,202303,15/06/2023,1016.95,
321017,Residential Care,417578,Prospero Recruitment Ltd,People,10232,Children´s Disability,R5008,Other agencies,3696804,202303,09/06/2023,619.15,
321017,Residential Care,417578,Prospero Recruitment Ltd,People,10232,Children´s Disability,R5008,Other agencies,3696806,202303,09/06/2023,1583.55,
321017,Residential Care,417578,Prospero Recruitment Ltd,People,10232,Children´s Disability,R5008,Other agencies,3696808,202303,09/06/2023,556.82,
321017,Residential Care,417578,Prospero Recruitment Ltd,People,10232,Children´s Disability,R5008,Other agencies,3697919,202303,09/06/2023,2351.88,
321017,Residential Care,417578,Prospero Recruitment Ltd,People,10232,Children´s Disability,R5008,Other agencies,3697916,202303,01/06/2023,1809.9,
321017,Residential Care,417578,Prospero Recruitment Ltd,People,10232,Children´s Disability,R5008,Other agencies,3694476,202303,26/05/2023,1463.6,
321017,Residential Care,417578,Prospero Recruitment Ltd,People,10232,Children´s Disability,R5008,Other agencies,3694475,202303,19/05/2023,1573.75,
321017,Residential Care,417578,Prospero Recruitment Ltd,People,11901,SEN: Education other than at school,R4400,Services - Professional Fees,3693191,202303,17/05/2023,576,
321017,Residential Care,417578,Prospero Recruitment Ltd,People,11901,SEN: Education other than at school,R4400,Services - Professional Fees,3693193,202303,17/05/2023,600,
321017,Residential Care,417578,Prospero Recruitment Ltd,People,10232,Children´s Disability,R5008,Other agencies,3694474,202303,11/05/2023,1456.85,
321017,Residential Care,417578,Prospero Recruitment Ltd,People,10232,Children´s Disability,R5008,Other agencies,3694473,202303,05/05/2023,2022.4,
321017,Residential Care,417578,Prospero Recruitment Ltd,People,10232,Children´s Disability,R5008,Other agencies,3694472,202303,27/04/2023,844.5,
321017,Residential Care,417578,Prospero Recruitment Ltd,People,10232,Children´s Disability,R5008,Other agencies,3694471,202303,20/04/2023,2865.2,
321017,Residential Care,417578,Prospero Recruitment Ltd,People,10232,Children´s Disability,R5008,Other agencies,3694470,202303,13/04/2023,2744.5,
321017,Residential Care,417578,Prospero Recruitment Ltd,People,10232,Children´s Disability,R5008,Other agencies,3694469,202303,06/04/2023,1419.05,
321017,Residential Care,417578,Prospero Recruitment Ltd,People,10232,Children´s Disability,R5008,Other agencies,3694468,202303,30/03/2023,1420.4,
321017,Residential Care,417578,Prospero Recruitment Ltd,People,10232,Children´s Disability,R5008,Other agencies,3694467,202303,23/03/2023,662.75,
321017,Residential Care,417578,Prospero Recruitment Ltd,People,10232,Children´s Disability,R5008,Other agencies,3694461,202303,15/03/2023,664.1,
321017,Residential Care,417578,Prospero Recruitment Ltd,People,10232,Children´s Disability,R5008,Other agencies,3694460,202303,10/03/2023,673.1,
321017,Residential Care,417578,Prospero Recruitment Ltd,People,10232,Children´s Disability,R5008,Other agencies,3694459,202303,03/03/2023,1278.25,
321017,Residential Care,417578,Prospero Recruitment Ltd,People,10232,Children´s Disability,R5008,Other agencies,3694458,202303,23/02/2023,1240,
321017,Residential Care,417578,Prospero Recruitment Ltd,People,10232,Children´s Disability,R5008,Other agencies,3694457,202303,16/02/2023,1167.85,
321017,Residential Care,422787,Protea Care Homes (Kent) Ltd,People,10805,MH Home Care,R5008,Other agencies,20077854,202303,25/06/2023,644.4,
321017,Residential Care,422787,Protea Care Homes (Kent) Ltd,People,10805,MH Home Care,R5008,Other agencies,20077854,202303,25/06/2023,644.4,
321017,Residential Care,422787,Protea Care Homes (Kent) Ltd,People,10805,MH Home Care,R5008,Other agencies,20077854,202303,25/06/2023,644.4,
321017,Residential Care,422787,Protea Care Homes (Kent) Ltd,People,10805,MH Home Care,R5008,Other agencies,20077854,202303,25/06/2023,644.4,
321017,Residential Care,422787,Protea Care Homes (Kent) Ltd,People,10805,MH Home Care,R5008,Other agencies,20071387,202303,30/05/2023,644.4,
321017,Residential Care,422787,Protea Care Homes (Kent) Ltd,People,10805,MH Home Care,R5008,Other agencies,20071387,202303,30/05/2023,644.4,
321017,Residential Care,422787,Protea Care Homes (Kent) Ltd,People,10805,MH Home Care,R5008,Other agencies,20071387,202303,30/05/2023,644.4,
321017,Residential Care,422787,Protea Care Homes (Kent) Ltd,People,10805,MH Home Care,R5008,Other agencies,20071387,202303,30/05/2023,644.4,
321017,Residential Care,418980,Protocol Education,People,11901,SEN: Education other than at school,R4400,Services - Professional Fees,3699347,202303,14/06/2023,592.9,
321017,Residential Care,426456,Proud2Be CIC,People,11129,Internal Fostering Fees,R1651,Training (Employer Costs),3699874,202303,21/06/2023,1900,
321017,Residential Care,404178,Pulse Healthcare Limited,People,10416,LAC Permanency,R4400,Services - Professional Fees,3695406,202303,30/05/2023,207393.9,
321017,Residential Care,416969,Pyramid Care CIC,People,10706,Fostering - External Fees,R5008,Other agencies,3697559,202303,01/06/2023,6053.06,
321017,Residential Care,416969,Pyramid Care CIC,People,10706,Fostering - External Fees,R5008,Other agencies,3693990,202303,01/05/2023,5857.8,
321017,Residential Care,403677,Quadient UK Ltd,People,11282,Post and Fastprint,R4503,Comms - Postages,3693981,202303,29/04/2023,46878.38,
321017,Residential Care,403677,Quadient UK Ltd,People,11282,Post and Fastprint,R4503,Comms - Postages,3693981,202303,29/04/2023,-46378.38,
321017,Residential Care,403677,Quadient UK Ltd,People,11282,Post and Fastprint,R4503,Comms - Postages,3693981,202303,29/04/2023,46378.38,
321017,Residential Care,404197,Quality Education Solutions Ltd T/A QES,People,11466,Lifestyles/Obesity/Physical Activity,R5008,Other agencies,3696294,202303,08/06/2023,10445,
321017,Residential Care,419906,Quality Protects Children Ltd,People,10418,Residential - External Fees,R5008,Other agencies,3697153,202303,31/05/2023,30402.15,
321017,Residential Care,413000,Qualsafe Ltd,Place,10526,"Adult Ed - Health, Early Years and Education",R4007,Materials,3698461,202303,14/06/2023,826.7,
321017,Residential Care,424089,Quantum Trainers Ltd,Place,11084,ERDF - Innovation Programme,R4701,External Funding (Grants) to external bodies,3695110,202303,09/06/2023,10250,
321017,Residential Care,422323,Quartix Limited,Place,11277,Fleet Services,R3009,Vehicle Parts,3693684,202303,11/05/2023,2625,
321017,Residential Care,404213,R & N Builders,People,10104,E & TS Disabled Facility Grant team,C5000,Grants,3698612,202303,08/06/2023,5210,
321017,Residential Care,404213,R & N Builders,People,10104,E & TS Disabled Facility Grant team,C5000,Grants,3698612,202303,08/06/2023,655,
321017,Residential Care,404213,R & N Builders,People,10104,E & TS Disabled Facility Grant team,C5000,Grants,3695673,202303,30/05/2023,5855,
321017,Residential Care,425334,R & R Contracts - Renovation & Refurbishment Limited,People,10596,"Education Capital, Planning & Development",C1100,Construction,3695361,202303,06/06/2023,62655.96,
321017,Residential Care,417856,R G Stone (Buildings) Ltd,People,10596,"Education Capital, Planning & Development",C1100,Construction,3700132,202303,27/06/2023,249591.45,
321017,Residential Care,404239,R Savage Plant Hire Co Ltd,Place,10626,Waste Transfer Station,R4001,Equipment & Tools - Hire,3697475,202303,31/05/2023,2240,
321017,Residential Care,404239,R Savage Plant Hire Co Ltd,Place,11771,Streetpride Area 3,R4001,Equipment & Tools - Hire,3696750,202303,31/05/2023,1400,
321017,Residential Care,404239,R Savage Plant Hire Co Ltd,Place,10626,Waste Transfer Station,R4003,Equipment & Tools - R & M,3697474,202303,30/05/2023,1101.5,
321017,Residential Care,404239,R Savage Plant Hire Co Ltd,Place,10626,Waste Transfer Station,R4001,Equipment & Tools - Hire,3696315,202303,30/04/2023,2016,
321017,Residential Care,404239,R Savage Plant Hire Co Ltd,Place,11771,Streetpride Area 3,R4001,Equipment & Tools - Hire,3698173,202303,30/04/2023,1400,
321017,Residential Care,408120,R W Services Contractors Ltd,Place,11930,Highways Holding - Confirm,R2076,Highways Work,3697491,202303,31/05/2023,11691.88,
321017,Residential Care,408120,R W Services Contractors Ltd,Place,11930,Highways Holding - Confirm,R2076,Highways Work,3697492,202303,31/05/2023,79121.88,
321017,Residential Care,408120,R W Services Contractors Ltd,Place,11930,Highways Holding - Confirm,R2076,Highways Work,3697490,202303,23/05/2023,32695.93,
321017,Residential Care,424480,R.E.A.L Independent Schools Ilkeston,People,11338,SEN Independent Specialist Placements,R5008,Other agencies,3697018,202303,01/04/2023,16983.33,
321017,Residential Care,424480,R.E.A.L Independent Schools Ilkeston,People,11338,SEN Independent Specialist Placements,R5008,Other agencies,3697019,202303,01/04/2023,15661.01,
321017,Residential Care,418491,R53 Engineering Ltd,Place,11084,ERDF - Innovation Programme,R4701,External Funding (Grants) to external bodies,3698241,202303,23/06/2023,33750,
321017,Residential Care,418491,R53 Engineering Ltd,Place,11577,ERDF - Business support programme,C5000,Grants,3698134,202303,22/06/2023,4997,
321017,Residential Care,426627,Rachel Quillan,People,10418,Residential - External Fees,R5008,Other agencies,3700154,202303,20/06/2023,1596,
321017,Residential Care,426627,Rachel Quillan,People,10418,Residential - External Fees,R5008,Other agencies,3696379,202303,15/06/2023,11400.79,
321017,Residential Care,404249,Radford Community Association Ltd,Place,11511,IDR2577 Jubilee Crescent Radford Library,R2200,Rent,3699710,202303,21/06/2023,2822.87,
321017,Residential Care,404249,Radford Community Association Ltd,Place,11511,IDR2577 Jubilee Crescent Radford Library,R2200,Rent,3699711,202303,21/06/2023,2068,
