Proclass,Proclass(T),Supplier,Supplier(T) ,Directorate(T),Cost Centre,Cost Centre(T),Account Code,Account Code(T),Transaction No,Period,Transaction Date,Amount
150000,Consultancy,405531,Waterman Aspen Ltd,Place,10869,Air Quality Early Measures,C6002,Fees - External Staff,3729756,202308,31/10/2023,6755.2
150000,Consultancy,405531,Waterman Aspen Ltd,Place,10869,Air Quality Early Measures,C6002,Fees - External Staff,3730047,202308,31/10/2023,2879.25
150000,Consultancy,405531,Waterman Aspen Ltd,Place,11106,City Region Sustainable Transport Settlement (CRSTS),C6002,Fees - External Staff,3732030,202308,31/10/2023,817.59
150000,Consultancy,405531,Waterman Aspen Ltd,Place,11106,City Region Sustainable Transport Settlement (CRSTS),C6002,Fees - External Staff,3732030,202308,31/10/2023,2688.09
150000,Consultancy,405531,Waterman Aspen Ltd,Place,11646,Urban Traffic Control,R4403,Services - Consultancy fees,3731692,202308,31/10/2023,704.1
150000,Consultancy,405531,Waterman Aspen Ltd,Place,10869,Air Quality Early Measures,C6002,Fees - External Staff,3729761,202308,31/10/2023,7973.26
150000,Consultancy,405531,Waterman Aspen Ltd,Place,10869,Air Quality Early Measures,C6002,Fees - External Staff,3733002,202308,31/10/2023,1990
150000,Consultancy,405531,Waterman Aspen Ltd,Place,11106,City Region Sustainable Transport Settlement (CRSTS),C6002,Fees - External Staff,3730031,202308,31/10/2023,3423.75
150000,Consultancy,405531,Waterman Aspen Ltd,Place,11106,City Region Sustainable Transport Settlement (CRSTS),C6002,Fees - External Staff,3733002,202308,31/10/2023,1990
150000,Consultancy,405531,Waterman Aspen Ltd,Place,11106,City Region Sustainable Transport Settlement (CRSTS),C6002,Fees - External Staff,3733002,202308,31/10/2023,1990
150000,Consultancy,405531,Waterman Aspen Ltd,Place,10869,Air Quality Early Measures,C6002,Fees - External Staff,3729763,202308,31/10/2023,8400
150000,Consultancy,405531,Waterman Aspen Ltd,Place,11106,City Region Sustainable Transport Settlement (CRSTS),C6002,Fees - External Staff,3729752,202308,31/10/2023,4865.04
150000,Consultancy,405531,Waterman Aspen Ltd,Place,10869,Air Quality Early Measures,C6002,Fees - External Staff,3733002,202308,31/10/2023,1990
150000,Consultancy,405531,Waterman Aspen Ltd,Place,10906,Cycling Projects,R4403,Services - Consultancy fees,3732029,202308,31/10/2023,2279.3
150000,Consultancy,405531,Waterman Aspen Ltd,Place,10397,Director - Transport & Highways,R4403,Services - Consultancy fees,3733001,202308,31/10/2023,10944
150000,Consultancy,405531,Waterman Aspen Ltd,Place,10961,Public Realm Projects,C6002,Fees - External Staff,3731300,202308,31/10/2023,2662.14
150000,Consultancy,405531,Waterman Aspen Ltd,Place,10869,Air Quality Early Measures,C6002,Fees - External Staff,3730036,202308,31/10/2023,2522.65
150000,Consultancy,405531,Waterman Aspen Ltd,Place,11106,City Region Sustainable Transport Settlement (CRSTS),C6002,Fees - External Staff,3730048,202308,31/10/2023,2610
150000,Consultancy,405531,Waterman Aspen Ltd,Place,10961,Public Realm Projects,C6002,Fees - External Staff,3731300,202308,31/10/2023,614.34
150000,Consultancy,405531,Waterman Aspen Ltd,Place,11345,Car Parks,C6002,Fees - External Staff,3730027,202308,31/10/2023,1631.76
150000,Consultancy,405531,Waterman Aspen Ltd,Place,11106,City Region Sustainable Transport Settlement (CRSTS),C6002,Fees - External Staff,3729752,202308,31/10/2023,4865.04
150000,Consultancy,405531,Waterman Aspen Ltd,Place,10961,Public Realm Projects,C6002,Fees - External Staff,3731300,202308,31/10/2023,3413
150000,Consultancy,405531,Waterman Aspen Ltd,Place,11106,City Region Sustainable Transport Settlement (CRSTS),C6002,Fees - External Staff,3730048,202308,31/10/2023,870
150000,Consultancy,405531,Waterman Aspen Ltd,Place,10869,Air Quality Early Measures,C6002,Fees - External Staff,3730041,202308,31/10/2023,7841.28
150000,Consultancy,405531,Waterman Aspen Ltd,Place,10968,Transport Infrastructure Projects,R4403,Services - Consultancy fees,3731692,202308,31/10/2023,2816.42
150000,Consultancy,405531,Waterman Aspen Ltd,Place,10961,Public Realm Projects,C6002,Fees - External Staff,3730027,202308,31/10/2023,3464.13
150000,Consultancy,405531,Waterman Aspen Ltd,Place,10869,Air Quality Early Measures,C6002,Fees - External Staff,3729754,202308,31/10/2023,6217.2
150000,Consultancy,405531,Waterman Aspen Ltd,Place,10869,Air Quality Early Measures,C6002,Fees - External Staff,3730047,202308,31/10/2023,2617.5
150000,Consultancy,405531,Waterman Aspen Ltd,Place,10653,Strategic Transportation,C6002,Fees - External Staff,3731693,202308,31/10/2023,10438.04
150000,Consultancy,405531,Waterman Aspen Ltd,Place,11106,City Region Sustainable Transport Settlement (CRSTS),C6002,Fees - External Staff,3732030,202308,31/10/2023,693.71
151900,Project Management Consultants,405531,Waterman Aspen Ltd,Place,10653,Strategic Transportation,C6002,Fees - External Staff,3728370,202308,31/10/2023,-11454
151900,Project Management Consultants,405531,Waterman Aspen Ltd,Place,10653,Strategic Transportation,C6002,Fees - External Staff,3728373,202308,31/10/2023,18084
151900,Project Management Consultants,405531,Waterman Aspen Ltd,Place,10653,Strategic Transportation,C6002,Fees - External Staff,3728392,202308,31/10/2023,5480
151900,Project Management Consultants,405531,Waterman Aspen Ltd,Place,10653,Strategic Transportation,C6002,Fees - External Staff,3729758,202308,31/10/2023,7267.5
151900,Project Management Consultants,405531,Waterman Aspen Ltd,Place,10653,Strategic Transportation,C6002,Fees - External Staff,3732030,202308,31/10/2023,1077.72
151900,Project Management Consultants,405531,Waterman Aspen Ltd,Place,10653,Strategic Transportation,C6002,Fees - External Staff,3730046,202308,31/10/2023,12299.76
151900,Project Management Consultants,405531,Waterman Aspen Ltd,Place,10653,Strategic Transportation,C6002,Fees - External Staff,3729760,202308,31/10/2023,2890
151900,Project Management Consultants,405531,Waterman Aspen Ltd,Place,10653,Strategic Transportation,C6002,Fees - External Staff,3728606,202308,31/10/2023,10004
151900,Project Management Consultants,405531,Waterman Aspen Ltd,Place,10653,Strategic Transportation,C6002,Fees - External Staff,3728389,202308,31/10/2023,3360
151900,Project Management Consultants,405531,Waterman Aspen Ltd,Place,10653,Strategic Transportation,C6002,Fees - External Staff,3729757,202308,31/10/2023,10560
151900,Project Management Consultants,405531,Waterman Aspen Ltd,Place,10653,Strategic Transportation,C6002,Fees - External Staff,3728388,202308,31/10/2023,10160
151900,Project Management Consultants,405531,Waterman Aspen Ltd,Place,10653,Strategic Transportation,C6002,Fees - External Staff,3729753,202308,31/10/2023,11102.57
151900,Project Management Consultants,405531,Waterman Aspen Ltd,Place,10653,Strategic Transportation,C6002,Fees - External Staff,3728382,202308,31/10/2023,1658.34
151900,Project Management Consultants,405531,Waterman Aspen Ltd,Place,10653,Strategic Transportation,C6002,Fees - External Staff,3728390,202308,31/10/2023,4868.5
151900,Project Management Consultants,405531,Waterman Aspen Ltd,Place,10653,Strategic Transportation,C6002,Fees - External Staff,3729755,202308,31/10/2023,12469.38
151900,Project Management Consultants,405531,Waterman Aspen Ltd,Place,10653,Strategic Transportation,C6002,Fees - External Staff,3728391,202308,31/10/2023,6546.78
150000,Consultancy,405531,Waterman Aspen Ltd,Place,11359,Traffic Management,C6002,Fees - External Staff,3728274,202308,30/09/2023,1383.89
150000,Consultancy,405531,Waterman Aspen Ltd,Place,10906,Cycling Projects,C6002,Fees - External Staff,3728938,202308,30/09/2023,7306.25
150000,Consultancy,405531,Waterman Aspen Ltd,Place,11359,Traffic Management,C6002,Fees - External Staff,3729043,202308,30/09/2023,1494.12
150000,Consultancy,405531,Waterman Aspen Ltd,Place,11359,Traffic Management,C6002,Fees - External Staff,3728274,202308,30/09/2023,1998.95
150000,Consultancy,405531,Waterman Aspen Ltd,Place,11631,Highways Asset Management,C6002,Fees - External Staff,3732733,202308,30/09/2023,11577.3
150000,Consultancy,405531,Waterman Aspen Ltd,Place,10906,Cycling Projects,C6002,Fees - External Staff,3728938,202308,30/09/2023,525
150000,Consultancy,405531,Waterman Aspen Ltd,Place,11359,Traffic Management,R4403,Services - Consultancy fees,3729043,202308,30/09/2023,4414.05
150000,Consultancy,405531,Waterman Aspen Ltd,Place,11359,Traffic Management,C6002,Fees - External Staff,3728274,202308,30/09/2023,1161.78
150000,Consultancy,405531,Waterman Aspen Ltd,Place,10653,Strategic Transportation,C6002,Fees - External Staff,3728937,202308,30/09/2023,4728.64
261400,Temporary & Agency Staff,405531,Waterman Aspen Ltd,Place,11155,Highways S38/278 Adoptions,R1100,Agency Staff,3732739,202308,30/09/2023,6417.44
261400,Temporary & Agency Staff,405531,Waterman Aspen Ltd,Place,11155,Highways S38/278 Adoptions,R1100,Agency Staff,3732732,202308,30/09/2023,5846.91
261400,Temporary & Agency Staff,405531,Waterman Aspen Ltd,Place,11154,Highways: Overhead,R1100,Agency Staff,3732734,202308,30/09/2023,7418.38
261400,Temporary & Agency Staff,405531,Waterman Aspen Ltd,Place,11155,Highways S38/278 Adoptions,R1100,Agency Staff,3732742,202308,30/09/2023,7040
261400,Temporary & Agency Staff,405531,Waterman Aspen Ltd,Place,11155,Highways S38/278 Adoptions,R1100,Agency Staff,3732730,202308,30/09/2023,6417.44
261400,Temporary & Agency Staff,405531,Waterman Aspen Ltd,Place,11155,Highways S38/278 Adoptions,R1100,Agency Staff,3732736,202308,30/09/2023,4480
150000,Consultancy,405531,Waterman Aspen Ltd,Place,10653,Strategic Transportation,C6002,Fees - External Staff,3732729,202308,30/08/2023,10438.04
150000,Consultancy,405531,Waterman Aspen Ltd,Place,11359,Traffic Management,C6002,Fees - External Staff,3729423,202308,30/08/2023,1376.55
150000,Consultancy,405531,Waterman Aspen Ltd,Place,10906,Cycling Projects,R4403,Services - Consultancy fees,3731637,202308,30/08/2023,1741.68
150000,Consultancy,405531,Waterman Aspen Ltd,Place,10906,Cycling Projects,C6002,Fees - External Staff,3731637,202308,30/08/2023,2612.53
150000,Consultancy,405531,Waterman Aspen Ltd,Place,11359,Traffic Management,C6002,Fees - External Staff,3729423,202308,30/08/2023,917.7
150000,Consultancy,405531,Waterman Aspen Ltd,Place,11631,Highways Asset Management,C6002,Fees - External Staff,3732722,202308,30/08/2023,9399.66
150000,Consultancy,405531,Waterman Aspen Ltd,Place,11359,Traffic Management,C6002,Fees - External Staff,3729423,202308,30/08/2023,688.28
150000,Consultancy,405531,Waterman Aspen Ltd,Place,11359,Traffic Management,C6002,Fees - External Staff,3729423,202308,30/08/2023,1376.55
150000,Consultancy,405531,Waterman Aspen Ltd,Place,11359,Traffic Management,C6002,Fees - External Staff,3729423,202308,30/08/2023,688.28
150000,Consultancy,405531,Waterman Aspen Ltd,Place,11359,Traffic Management,C6002,Fees - External Staff,3729423,202308,30/08/2023,691.94
150000,Consultancy,405531,Waterman Aspen Ltd,Place,11359,Traffic Management,R4403,Services - Consultancy fees,3729423,202308,30/08/2023,4588.5
150000,Consultancy,405531,Waterman Aspen Ltd,Place,11359,Traffic Management,C6002,Fees - External Staff,3729423,202308,30/08/2023,688.28
150000,Consultancy,405531,Waterman Aspen Ltd,Place,11359,Traffic Management,C6002,Fees - External Staff,3729423,202308,30/08/2023,699.27
150000,Consultancy,405531,Waterman Aspen Ltd,Place,10869,Air Quality Early Measures,R4403,Services - Consultancy fees,3731637,202308,30/08/2023,1741.68
150000,Consultancy,405531,Waterman Aspen Ltd,Place,10869,Air Quality Early Measures,C6002,Fees - External Staff,3731637,202308,30/08/2023,2177.1
150000,Consultancy,405531,Waterman Aspen Ltd,Place,11359,Traffic Management,C6002,Fees - External Staff,3729423,202308,30/08/2023,688.28
150000,Consultancy,405531,Waterman Aspen Ltd,Place,11359,Traffic Management,C6002,Fees - External Staff,3729423,202308,30/08/2023,688.28
150000,Consultancy,405531,Waterman Aspen Ltd,Place,10653,Strategic Transportation,C6002,Fees - External Staff,3728050,202308,30/08/2023,5404.16
150000,Consultancy,405531,Waterman Aspen Ltd,Place,11359,Traffic Management,C6002,Fees - External Staff,3729423,202308,30/08/2023,825.93
150000,Consultancy,405531,Waterman Aspen Ltd,Place,11359,Traffic Management,C6002,Fees - External Staff,3729423,202308,30/08/2023,1147.1
261400,Temporary & Agency Staff,405531,Waterman Aspen Ltd,Place,11155,Highways S38/278 Adoptions,R1100,Agency Staff,3732725,202308,30/08/2023,6144.21
261400,Temporary & Agency Staff,405531,Waterman Aspen Ltd,Place,10082,NRSWA/TMA Streetworks,R1100,Agency Staff,3732723,202308,30/08/2023,4305
261400,Temporary & Agency Staff,405531,Waterman Aspen Ltd,Place,11155,Highways S38/278 Adoptions,R1100,Agency Staff,3732724,202308,30/08/2023,6755.2
261400,Temporary & Agency Staff,405531,Waterman Aspen Ltd,Place,11154,Highways: Overhead,R1100,Agency Staff,3732717,202308,30/08/2023,5760.15
261400,Temporary & Agency Staff,405531,Waterman Aspen Ltd,Place,11155,Highways S38/278 Adoptions,R1100,Agency Staff,3732726,202308,30/08/2023,6400
261400,Temporary & Agency Staff,405531,Waterman Aspen Ltd,Place,11155,Highways S38/278 Adoptions,R1100,Agency Staff,3732727,202308,30/08/2023,7350
261400,Temporary & Agency Staff,405531,Waterman Aspen Ltd,Place,11155,Highways S38/278 Adoptions,R1100,Agency Staff,3732721,202308,30/08/2023,5741.92
150000,Consultancy,405531,Waterman Aspen Ltd,Place,10869,Air Quality Early Measures,R4403,Services - Consultancy fees,3731634,202308,31/07/2023,720.95
150000,Consultancy,405531,Waterman Aspen Ltd,Place,10869,Air Quality Early Measures,C6002,Fees - External Staff,3731634,202308,31/07/2023,901.19
150000,Consultancy,405531,Waterman Aspen Ltd,Place,10869,Air Quality Early Measures,C6002,Fees - External Staff,3731635,202308,31/07/2023,7424
150000,Consultancy,405531,Waterman Aspen Ltd,Place,10869,Air Quality Early Measures,C6002,Fees - External Staff,3731636,202308,31/07/2023,8980.95
150000,Consultancy,405531,Waterman Aspen Ltd,Place,10906,Cycling Projects,C6002,Fees - External Staff,3731634,202308,31/07/2023,1081.43
150000,Consultancy,405531,Waterman Aspen Ltd,Place,10906,Cycling Projects,R4403,Services - Consultancy fees,3731634,202308,31/07/2023,720.95
151900,Project Management Consultants,405531,Waterman Aspen Ltd,Place,10653,Strategic Transportation,C6002,Fees - External Staff,3731288,202308,31/07/2023,5890
150000,Consultancy,405531,Waterman Aspen Ltd,Place,10906,Cycling Projects,C6002,Fees - External Staff,3731642,202308,30/06/2023,620
150000,Consultancy,405531,Waterman Aspen Ltd,Place,10906,Cycling Projects,R4403,Services - Consultancy fees,3731642,202308,30/06/2023,2479.98
150000,Consultancy,405531,Waterman Aspen Ltd,Place,10906,Cycling Projects,C6002,Fees - External Staff,3731642,202308,30/06/2023,3719.98
150000,Consultancy,405531,Waterman Aspen Ltd,Place,10653,Strategic Transportation,C6002,Fees - External Staff,3727870,202308,30/06/2023,3106.24
150000,Consultancy,405531,Waterman Aspen Ltd,Place,10869,Air Quality Early Measures,R4403,Services - Consultancy fees,3731642,202308,30/06/2023,2479.98
150000,Consultancy,405531,Waterman Aspen Ltd,Place,10653,Strategic Transportation,C6002,Fees - External Staff,3727870,202308,30/06/2023,5000
150000,Consultancy,405531,Waterman Aspen Ltd,Place,10869,Air Quality Early Measures,C6002,Fees - External Staff,3731642,202308,30/06/2023,3099.96
261400,Temporary & Agency Staff,405531,Waterman Aspen Ltd,Place,10082,NRSWA/TMA Streetworks,R1100,Agency Staff,3727869,202308,30/06/2023,6432
150000,Consultancy,405531,Waterman Aspen Ltd,Place,10906,Cycling Projects,C6002,Fees - External Staff,3731641,202308,31/05/2023,1008.97
150000,Consultancy,405531,Waterman Aspen Ltd,Place,10869,Air Quality Early Measures,C6002,Fees - External Staff,3731641,202308,31/05/2023,5044.8
150000,Consultancy,405531,Waterman Aspen Ltd,Place,10906,Cycling Projects,C6002,Fees - External Staff,3731641,202308,31/05/2023,6053.79
150000,Consultancy,405531,Waterman Aspen Ltd,Place,11155,Highways S38/278 Adoptions,R4403,Services - Consultancy fees,3728530,202308,31/05/2023,1281.38
150000,Consultancy,405531,Waterman Aspen Ltd,Place,10906,Cycling Projects,R4403,Services - Consultancy fees,3731641,202308,31/05/2023,4035.85
150000,Consultancy,405531,Waterman Aspen Ltd,Place,10653,Strategic Transportation,C6002,Fees - External Staff,3728530,202308,31/05/2023,823.29
150000,Consultancy,405531,Waterman Aspen Ltd,Place,10653,Strategic Transportation,C6002,Fees - External Staff,3728530,202308,31/05/2023,3637.25
150000,Consultancy,405531,Waterman Aspen Ltd,Place,10869,Air Quality Early Measures,R4403,Services - Consultancy fees,3731641,202308,31/05/2023,4035.85
361510,Taxi Services - Non Staff,405540,Wayne Docking Taxis Ltd,People,11170,Behaviour Support - Primary Centres,R3204,Travel Costs - Non Employees,3732587,202308,30/09/2023,1105
361510,Taxi Services - Non Staff,405540,Wayne Docking Taxis Ltd,People,11170,Behaviour Support - Primary Centres,R3204,Travel Costs - Non Employees,3732961,202308,30/09/2023,1105
361510,Taxi Services - Non Staff,405540,Wayne Docking Taxis Ltd,People,11114,LAC Transport,R3204,Travel Costs - Non Employees,3732590,202308,30/09/2023,2235
361510,Taxi Services - Non Staff,405540,Wayne Docking Taxis Ltd,People,10232,Children´s Disability,R3204,Travel Costs - Non Employees,3732962,202308,30/09/2023,1015
361510,Taxi Services - Non Staff,405540,Wayne Docking Taxis Ltd,People,11114,LAC Transport,R3204,Travel Costs - Non Employees,3732589,202308,30/09/2023,1040
361600,Home to School,405540,Wayne Docking Taxis Ltd,People,10066,Transport External Placements,R3204,Travel Costs - Non Employees,3732588,202308,30/09/2023,915
361600,Home to School,405540,Wayne Docking Taxis Ltd,People,10066,Transport External Placements,R3204,Travel Costs - Non Employees,3732578,202308,30/09/2023,1840
361600,Home to School,405540,Wayne Docking Taxis Ltd,People,10066,Transport External Placements,R3204,Travel Costs - Non Employees,3732581,202308,30/09/2023,4050
361600,Home to School,405540,Wayne Docking Taxis Ltd,People,10066,Transport External Placements,R3204,Travel Costs - Non Employees,3732582,202308,30/09/2023,4815
321017,Residential Care,422007,WCS Care Group Ltd - Woodside Care Village,People,10614,PI Residential Care Placements,R5008,Other agencies,20113175,202308,13/11/2023,1693.69
321017,Residential Care,422007,WCS Care Group Ltd - Woodside Care Village,People,10614,PI Residential Care Placements,R5008,Other agencies,20113175,202308,13/11/2023,1693.69
321017,Residential Care,422007,WCS Care Group Ltd - Woodside Care Village,People,10614,PI Residential Care Placements,R5008,Other agencies,20113175,202308,13/11/2023,1693.69
321017,Residential Care,422007,WCS Care Group Ltd - Woodside Care Village,People,10614,PI Residential Care Placements,R5008,Other agencies,20113175,202308,13/11/2023,1693.69
201700,Grants,418629,Weavers Care Home Ltd,People,12111,Adult Social Care Digital Transformation Fund,R4701,External Funding (Grants) to external bodies,3731258,202308,16/11/2023,2654
321017,Residential Care,418629,Weavers Care Home Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20113577,202308,13/11/2023,813.14
321017,Residential Care,418629,Weavers Care Home Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20113620,202308,13/11/2023,796.34
321017,Residential Care,418629,Weavers Care Home Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20113620,202308,13/11/2023,796.34
321017,Residential Care,418629,Weavers Care Home Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20113192,202308,13/11/2023,717.79
321017,Residential Care,418629,Weavers Care Home Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20113642,202308,13/11/2023,796.34
321017,Residential Care,418629,Weavers Care Home Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20113591,202308,13/11/2023,813.14
321017,Residential Care,418629,Weavers Care Home Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20113618,202308,13/11/2023,796.34
321017,Residential Care,418629,Weavers Care Home Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20113192,202308,13/11/2023,717.79
321017,Residential Care,418629,Weavers Care Home Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20113629,202308,13/11/2023,813.14
321017,Residential Care,418629,Weavers Care Home Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20113642,202308,13/11/2023,796.34
321017,Residential Care,418629,Weavers Care Home Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20113591,202308,13/11/2023,813.14
321017,Residential Care,418629,Weavers Care Home Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20113618,202308,13/11/2023,796.34
321017,Residential Care,418629,Weavers Care Home Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20113593,202308,13/11/2023,1077.45
321017,Residential Care,418629,Weavers Care Home Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20113672,202308,13/11/2023,746.34
321017,Residential Care,418629,Weavers Care Home Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20113438,202308,13/11/2023,539.32
321017,Residential Care,418629,Weavers Care Home Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20113629,202308,13/11/2023,813.14
321017,Residential Care,418629,Weavers Care Home Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20113629,202308,13/11/2023,813.14
321017,Residential Care,418629,Weavers Care Home Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20113591,202308,13/11/2023,813.14
321017,Residential Care,418629,Weavers Care Home Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20113593,202308,13/11/2023,1077.45
321017,Residential Care,418629,Weavers Care Home Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20113672,202308,13/11/2023,746.34
321017,Residential Care,418629,Weavers Care Home Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20113192,202308,13/11/2023,717.79
321017,Residential Care,418629,Weavers Care Home Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20113624,202308,13/11/2023,813.14
321017,Residential Care,418629,Weavers Care Home Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20113629,202308,13/11/2023,813.14
321017,Residential Care,418629,Weavers Care Home Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20113574,202308,13/11/2023,647.18
321017,Residential Care,418629,Weavers Care Home Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20113618,202308,13/11/2023,796.34
321017,Residential Care,418629,Weavers Care Home Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20113438,202308,13/11/2023,539.32
321017,Residential Care,418629,Weavers Care Home Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20113192,202308,13/11/2023,717.79
321017,Residential Care,418629,Weavers Care Home Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20113186,202308,13/11/2023,705.88
321017,Residential Care,418629,Weavers Care Home Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20113642,202308,13/11/2023,796.34
321017,Residential Care,418629,Weavers Care Home Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20113186,202308,13/11/2023,705.88
321017,Residential Care,418629,Weavers Care Home Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20113063,202308,13/11/2023,705.16
321017,Residential Care,418629,Weavers Care Home Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20113186,202308,13/11/2023,705.88
321017,Residential Care,418629,Weavers Care Home Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20113063,202308,13/11/2023,705.16
321017,Residential Care,418629,Weavers Care Home Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20113186,202308,13/11/2023,705.88
321017,Residential Care,418629,Weavers Care Home Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20113672,202308,13/11/2023,746.34
321017,Residential Care,418629,Weavers Care Home Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20113618,202308,13/11/2023,796.34
321017,Residential Care,418629,Weavers Care Home Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20113574,202308,13/11/2023,647.18
321017,Residential Care,418629,Weavers Care Home Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20113577,202308,13/11/2023,813.14
321017,Residential Care,418629,Weavers Care Home Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20113624,202308,13/11/2023,813.14
321017,Residential Care,418629,Weavers Care Home Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20113438,202308,13/11/2023,539.32
321017,Residential Care,418629,Weavers Care Home Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20113574,202308,13/11/2023,647.18
321017,Residential Care,418629,Weavers Care Home Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20113063,202308,13/11/2023,705.16
321017,Residential Care,418629,Weavers Care Home Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20113593,202308,13/11/2023,1077.45
321017,Residential Care,418629,Weavers Care Home Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20113642,202308,13/11/2023,796.34
321017,Residential Care,418629,Weavers Care Home Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20113063,202308,13/11/2023,705.16
321017,Residential Care,418629,Weavers Care Home Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20113672,202308,13/11/2023,746.34
321017,Residential Care,418629,Weavers Care Home Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20113577,202308,13/11/2023,813.14
321017,Residential Care,418629,Weavers Care Home Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20113624,202308,13/11/2023,580.81
321017,Residential Care,418629,Weavers Care Home Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20113620,202308,13/11/2023,796.34
321017,Residential Care,418629,Weavers Care Home Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20113591,202308,13/11/2023,813.14
321017,Residential Care,418629,Weavers Care Home Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20113593,202308,13/11/2023,1077.45
321017,Residential Care,418629,Weavers Care Home Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20113438,202308,13/11/2023,539.32
321017,Residential Care,418629,Weavers Care Home Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20113574,202308,13/11/2023,647.18
321017,Residential Care,418629,Weavers Care Home Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20113577,202308,13/11/2023,813.14
321017,Residential Care,418629,Weavers Care Home Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20113620,202308,13/11/2023,796.34
201800,Insurance,411318,Weightmans LLP ,Place,10800,Insurance recharges,R4875,Insurances - Public Liability,3732034,202308,25/09/2023,658
151510,Public Health,427472,Wellbeing Monitor Ltd,People,10419,Health Protection/Inf Diseases,R5008,Other agencies,3727772,202308,31/10/2023,1633.33
391450,Highways Guard Rails & Signs,415403,West Midlands Combined Authority,Place,11646,Urban Traffic Control,R2076,Highways Work,3734530,202308,26/11/2023,600
231810,Highways Surveys,415403,West Midlands Combined Authority,Place,11106,City Region Sustainable Transport Settlement (CRSTS),R2076,Highways Work,3731823,202308,13/11/2023,2400
150000,Consultancy,415403,West Midlands Combined Authority,Place,10653,Strategic Transportation,R4403,Services - Consultancy fees,3729863,202308,30/10/2023,5284.35
150000,Consultancy,415403,West Midlands Combined Authority,Place,10869,Air Quality Early Measures,R4403,Services - Consultancy fees,3729862,202308,30/10/2023,2000
261600,Travel & Subsistence,405576,West Midlands Travel Ltd,People,10211,Refugee Resettlement Programme,R3204,Travel Costs - Non Employees,3731432,202308,10/11/2023,1208.45
261600,Travel & Subsistence,405576,West Midlands Travel Ltd,People,10833,School Transport: Bus Passes,R3204,Travel Costs - Non Employees,3731279,202308,08/11/2023,26379
181000,Demolition & Asbestos Removal,405588,Western Power Distribution,Place,11345,Car Parks,C1101,Demolition,3733968,202308,29/11/2023,2396.71
391200,Engineering,405588,Western Power Distribution,Place,10869,Air Quality Early Measures,C1106,Engineering Works,3729324,202308,26/10/2023,1323.52
