Proclass,Proclass(T),Supplier,Supplier(T) ,Directorate(T),Cost Centre,Cost Centre(T),Account Code,Account Code(T),Transaction No,Period,Transaction Date,Amount,Comments
321017,Residential Care,405761,Abbeyfield Coventry Society,People,11947,OP Residential Care Placements,R5008,Other agencies,20100451,202306,16/09/2023,925.71,
321017,Residential Care,405761,Abbeyfield Coventry Society,People,11947,OP Residential Care Placements,R5008,Other agencies,20100451,202306,16/09/2023,925.71,
321017,Residential Care,405761,Abbeyfield Coventry Society,People,11947,OP Residential Care Placements,R5008,Other agencies,20099924,202306,16/09/2023,1010.81,
321017,Residential Care,405761,Abbeyfield Coventry Society,People,11947,OP Residential Care Placements,R5008,Other agencies,20100015,202306,16/09/2023,638.87,
321017,Residential Care,405761,Abbeyfield Coventry Society,People,11947,OP Residential Care Placements,R5008,Other agencies,20100231,202306,16/09/2023,1134,
321017,Residential Care,405761,Abbeyfield Coventry Society,People,11947,OP Residential Care Placements,R5008,Other agencies,20099859,202306,16/09/2023,650.78,
321017,Residential Care,405761,Abbeyfield Coventry Society,People,11947,OP Residential Care Placements,R5008,Other agencies,20100451,202306,16/09/2023,925.71,
321017,Residential Care,405761,Abbeyfield Coventry Society,People,11947,OP Residential Care Placements,R5008,Other agencies,20100451,202306,16/09/2023,925.71,
321017,Residential Care,405761,Abbeyfield Coventry Society,People,11947,OP Residential Care Placements,R5008,Other agencies,20099996,202306,16/09/2023,678.62,
321017,Residential Care,405761,Abbeyfield Coventry Society,People,11947,OP Residential Care Placements,R5008,Other agencies,20100451,202306,16/09/2023,925.71,
321017,Residential Care,405761,Abbeyfield Coventry Society,People,11947,OP Residential Care Placements,R5008,Other agencies,20100451,202306,16/09/2023,925.71,
321017,Residential Care,405761,Abbeyfield Coventry Society,People,11947,OP Residential Care Placements,R5008,Other agencies,20100383,202306,16/09/2023,1010.81,
321017,Residential Care,405761,Abbeyfield Coventry Society,People,11947,OP Residential Care Placements,R5008,Other agencies,20100015,202306,16/09/2023,638.87,
321017,Residential Care,405761,Abbeyfield Coventry Society,People,11947,OP Residential Care Placements,R5008,Other agencies,20099859,202306,16/09/2023,650.78,
321017,Residential Care,405761,Abbeyfield Coventry Society,People,11947,OP Residential Care Placements,R5008,Other agencies,20099996,202306,16/09/2023,678.62,
321017,Residential Care,405761,Abbeyfield Coventry Society,People,11947,OP Residential Care Placements,R5008,Other agencies,20100451,202306,16/09/2023,925.71,
321017,Residential Care,405761,Abbeyfield Coventry Society,People,11947,OP Residential Care Placements,R5008,Other agencies,20100451,202306,16/09/2023,925.71,
321017,Residential Care,405761,Abbeyfield Coventry Society,People,11947,OP Residential Care Placements,R5008,Other agencies,20100015,202306,16/09/2023,638.87,
321017,Residential Care,405761,Abbeyfield Coventry Society,People,11947,OP Residential Care Placements,R5008,Other agencies,20099924,202306,16/09/2023,1010.81,
321017,Residential Care,405761,Abbeyfield Coventry Society,People,11947,OP Residential Care Placements,R5008,Other agencies,20100015,202306,16/09/2023,638.87,
321017,Residential Care,405761,Abbeyfield Coventry Society,People,11947,OP Residential Care Placements,R5008,Other agencies,20099924,202306,16/09/2023,1010.81,
321017,Residential Care,405761,Abbeyfield Coventry Society,People,11947,OP Residential Care Placements,R5008,Other agencies,20099924,202306,16/09/2023,1010.81,
321017,Residential Care,405761,Abbeyfield Coventry Society,People,11947,OP Residential Care Placements,R5008,Other agencies,20099056,202306,13/09/2023,-566.58,
321017,Residential Care,405761,Abbeyfield Coventry Society,People,11947,OP Residential Care Placements,R5008,Other agencies,20099056,202306,13/09/2023,-566.58,
321017,Residential Care,405761,Abbeyfield Coventry Society,People,11947,OP Residential Care Placements,R5008,Other agencies,20099056,202306,13/09/2023,-566.58,
321017,Residential Care,405761,Abbeyfield Coventry Society,People,11947,OP Residential Care Placements,R5008,Other agencies,20099056,202306,13/09/2023,-574.64,
321017,Residential Care,405761,Abbeyfield Coventry Society,People,11947,OP Residential Care Placements,R5008,Other agencies,20099056,202306,13/09/2023,-566.58,
321017,Residential Care,405761,Abbeyfield Coventry Society,People,11947,OP Residential Care Placements,R5008,Other agencies,20098921,202306,30/08/2023,1134,
321017,Residential Care,405761,Abbeyfield Coventry Society,People,11947,OP Residential Care Placements,R5008,Other agencies,20098921,202306,30/08/2023,1061,
321017,Residential Care,405761,Abbeyfield Coventry Society,People,11947,OP Residential Care Placements,R5008,Other agencies,20098921,202306,30/08/2023,1134,
321017,Residential Care,405761,Abbeyfield Coventry Society,People,11947,OP Residential Care Placements,R5008,Other agencies,20098921,202306,30/08/2023,1134,
321017,Residential Care,405761,Abbeyfield Coventry Society,People,11947,OP Residential Care Placements,R5008,Other agencies,20098921,202306,30/08/2023,1134,
181100,Forensic & Laboratory,408575,Abbott Toxicology Limited,People,10558,FDAC - Family Drug and Alcohol Court,R4401,Services - Fees and Charges,3715802,202306,31/08/2023,3722.9,
261520,Training,417398,Ability Smart Limited,People,10300,Internal Fostering Team,R1651,Training (Employer Costs),3716223,202306,21/08/2023,535,
261520,Training,417398,Ability Smart Limited,People,10300,Internal Fostering Team,R1651,Training (Employer Costs),3716223,202306,21/08/2023,2052,
261520,Training,417398,Ability Smart Limited,People,10300,Internal Fostering Team,R1651,Training (Employer Costs),3716223,202306,21/08/2023,1368,
391111,Buildings Repair & Maintenance,421505,AC Building Services Ltd,Place,11288,Compliance,R2079,Property Repairs & Maintenance - Servicing,3718440,202306,18/09/2023,3662,
261517,ICT Consultancy,427363,Access Systems (UK) Ltd,People,11847,ICT & Digital,C6002,Fees - External Staff,3717845,202306,31/08/2023,5000,
271440,Software,427363,Access Systems (UK) Ltd,People,11894,ICT Systems,R4530,Computing -  Software,3717845,202306,31/08/2023,20000,
321017,Residential Care,416401,Accomplish Group Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20100159,202306,16/09/2023,774,
321017,Residential Care,416401,Accomplish Group Ltd,People,11301,MH Residential Care Placements,R5008,Other agencies,20100207,202306,16/09/2023,581.29,
321017,Residential Care,416401,Accomplish Group Ltd,People,10257,LD Residential Care Placements,R5008,Other agencies,20099777,202306,16/09/2023,1945.51,
321017,Residential Care,416401,Accomplish Group Ltd,People,11301,MH Residential Care Placements,R5008,Other agencies,20099948,202306,16/09/2023,2375.9,
321017,Residential Care,416401,Accomplish Group Ltd,People,11301,MH Residential Care Placements,R5008,Other agencies,20100207,202306,16/09/2023,581.29,
321017,Residential Care,416401,Accomplish Group Ltd,People,11301,MH Residential Care Placements,R5008,Other agencies,20100132,202306,16/09/2023,1085.37,
321017,Residential Care,416401,Accomplish Group Ltd,People,10257,LD Residential Care Placements,R5008,Other agencies,20100085,202306,16/09/2023,2288.56,
321017,Residential Care,416401,Accomplish Group Ltd,People,11301,MH Residential Care Placements,R5008,Other agencies,20099770,202306,16/09/2023,1922.34,
321017,Residential Care,416401,Accomplish Group Ltd,People,11301,MH Residential Care Placements,R5008,Other agencies,20100276,202306,16/09/2023,1253.5,
321017,Residential Care,416401,Accomplish Group Ltd,People,11301,MH Residential Care Placements,R5008,Other agencies,20100138,202306,16/09/2023,1134.2,
321017,Residential Care,416401,Accomplish Group Ltd,People,10257,LD Residential Care Placements,R5008,Other agencies,20099811,202306,16/09/2023,2762.79,
321017,Residential Care,416401,Accomplish Group Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20100159,202306,16/09/2023,774,
321017,Residential Care,416401,Accomplish Group Ltd,People,10257,LD Residential Care Placements,R5008,Other agencies,20100085,202306,16/09/2023,2288.56,
321017,Residential Care,416401,Accomplish Group Ltd,People,10257,LD Residential Care Placements,R5008,Other agencies,20100157,202306,16/09/2023,2069.08,
321017,Residential Care,416401,Accomplish Group Ltd,People,11301,MH Residential Care Placements,R5008,Other agencies,20100132,202306,16/09/2023,1085.37,
321017,Residential Care,416401,Accomplish Group Ltd,People,11301,MH Residential Care Placements,R5008,Other agencies,20099948,202306,16/09/2023,2375.9,
321017,Residential Care,416401,Accomplish Group Ltd,People,11301,MH Residential Care Placements,R5008,Other agencies,20099770,202306,16/09/2023,1922.34,
321017,Residential Care,416401,Accomplish Group Ltd,People,11301,MH Residential Care Placements,R5008,Other agencies,20100138,202306,16/09/2023,1134.2,
321017,Residential Care,416401,Accomplish Group Ltd,People,10257,LD Residential Care Placements,R5008,Other agencies,20099811,202306,16/09/2023,2762.79,
321017,Residential Care,416401,Accomplish Group Ltd,People,10257,LD Residential Care Placements,R5008,Other agencies,20100157,202306,16/09/2023,2069.08,
321017,Residential Care,416401,Accomplish Group Ltd,People,11301,MH Residential Care Placements,R5008,Other agencies,20100132,202306,16/09/2023,1085.37,
321017,Residential Care,416401,Accomplish Group Ltd,People,11301,MH Residential Care Placements,R5008,Other agencies,20100276,202306,16/09/2023,1253.5,
321017,Residential Care,416401,Accomplish Group Ltd,People,10257,LD Residential Care Placements,R5008,Other agencies,20100144,202306,16/09/2023,2996.04,
321017,Residential Care,416401,Accomplish Group Ltd,People,10257,LD Residential Care Placements,R5008,Other agencies,20100144,202306,16/09/2023,2996.04,
321017,Residential Care,416401,Accomplish Group Ltd,People,11301,MH Residential Care Placements,R5008,Other agencies,20100207,202306,16/09/2023,581.29,
321017,Residential Care,416401,Accomplish Group Ltd,People,11301,MH Residential Care Placements,R5008,Other agencies,20099770,202306,16/09/2023,1922.34,
321017,Residential Care,416401,Accomplish Group Ltd,People,11301,MH Residential Care Placements,R5008,Other agencies,20100132,202306,16/09/2023,1085.37,
321017,Residential Care,416401,Accomplish Group Ltd,People,11301,MH Residential Care Placements,R5008,Other agencies,20100276,202306,16/09/2023,1253.5,
321017,Residential Care,416401,Accomplish Group Ltd,People,11301,MH Residential Care Placements,R5008,Other agencies,20100138,202306,16/09/2023,1134.2,
321017,Residential Care,416401,Accomplish Group Ltd,People,10257,LD Residential Care Placements,R5008,Other agencies,20100144,202306,16/09/2023,2996.04,
321017,Residential Care,416401,Accomplish Group Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20100159,202306,16/09/2023,774,
321017,Residential Care,416401,Accomplish Group Ltd,People,10257,LD Residential Care Placements,R5008,Other agencies,20100085,202306,16/09/2023,2288.56,
321017,Residential Care,416401,Accomplish Group Ltd,People,10257,LD Residential Care Placements,R5008,Other agencies,20099777,202306,16/09/2023,1945.51,
321017,Residential Care,416401,Accomplish Group Ltd,People,10257,LD Residential Care Placements,R5008,Other agencies,20100157,202306,16/09/2023,2069.08,
321017,Residential Care,416401,Accomplish Group Ltd,People,11301,MH Residential Care Placements,R5008,Other agencies,20099770,202306,16/09/2023,1922.34,
321017,Residential Care,416401,Accomplish Group Ltd,People,11301,MH Residential Care Placements,R5008,Other agencies,20099948,202306,16/09/2023,2375.9,
321017,Residential Care,416401,Accomplish Group Ltd,People,11301,MH Residential Care Placements,R5008,Other agencies,20100276,202306,16/09/2023,1253.5,
321017,Residential Care,416401,Accomplish Group Ltd,People,11301,MH Residential Care Placements,R5008,Other agencies,20100138,202306,16/09/2023,1134.2,
321017,Residential Care,416401,Accomplish Group Ltd,People,10257,LD Residential Care Placements,R5008,Other agencies,20099811,202306,16/09/2023,2762.79,
321017,Residential Care,416401,Accomplish Group Ltd,People,10257,LD Residential Care Placements,R5008,Other agencies,20100144,202306,16/09/2023,2996.04,
321017,Residential Care,416401,Accomplish Group Ltd,People,10257,LD Residential Care Placements,R5008,Other agencies,20099811,202306,16/09/2023,2762.79,
321017,Residential Care,416401,Accomplish Group Ltd,People,11947,OP Residential Care Placements,R5008,Other agencies,20100159,202306,16/09/2023,774,
321017,Residential Care,416401,Accomplish Group Ltd,People,10257,LD Residential Care Placements,R5008,Other agencies,20100085,202306,16/09/2023,2288.56,
321017,Residential Care,416401,Accomplish Group Ltd,People,10257,LD Residential Care Placements,R5008,Other agencies,20099777,202306,16/09/2023,1945.51,
321017,Residential Care,416401,Accomplish Group Ltd,People,10257,LD Residential Care Placements,R5008,Other agencies,20099777,202306,16/09/2023,1945.51,
321017,Residential Care,416401,Accomplish Group Ltd,People,10257,LD Residential Care Placements,R5008,Other agencies,20100157,202306,16/09/2023,2069.08,
321017,Residential Care,416401,Accomplish Group Ltd,People,11301,MH Residential Care Placements,R5008,Other agencies,20100207,202306,16/09/2023,581.29,
321017,Residential Care,416401,Accomplish Group Ltd,People,11301,MH Residential Care Placements,R5008,Other agencies,20099948,202306,16/09/2023,2375.9,
320000,Social Community Care Supplies & Services,405766,Accord Housing Association Ltd,People,10789,OP Supported and other Accommodation,R5008,Other agencies,20100817,202306,16/09/2023,2164.28,
320000,Social Community Care Supplies & Services,405766,Accord Housing Association Ltd,People,10789,OP Supported and other Accommodation,R5008,Other agencies,20100900,202306,16/09/2023,749.51,
320000,Social Community Care Supplies & Services,405766,Accord Housing Association Ltd,People,10789,OP Supported and other Accommodation,R5008,Other agencies,20100817,202306,16/09/2023,2164.28,
320000,Social Community Care Supplies & Services,405766,Accord Housing Association Ltd,People,10789,OP Supported and other Accommodation,R5008,Other agencies,20100900,202306,16/09/2023,749.51,
320000,Social Community Care Supplies & Services,405766,Accord Housing Association Ltd,People,10789,OP Supported and other Accommodation,R5008,Other agencies,20100844,202306,16/09/2023,594.3,
320000,Social Community Care Supplies & Services,405766,Accord Housing Association Ltd,People,10789,OP Supported and other Accommodation,R5008,Other agencies,20100845,202306,16/09/2023,514.46,
320000,Social Community Care Supplies & Services,405766,Accord Housing Association Ltd,People,10789,OP Supported and other Accommodation,R5008,Other agencies,20100850,202306,16/09/2023,683,
320000,Social Community Care Supplies & Services,405766,Accord Housing Association Ltd,People,11851,MH Supported and other Accommodation,R5008,Other agencies,20100851,202306,16/09/2023,2048.98,
320000,Social Community Care Supplies & Services,405766,Accord Housing Association Ltd,People,10789,OP Supported and other Accommodation,R5008,Other agencies,20100845,202306,16/09/2023,514.46,
