Proclass,Proclass(T),Supplier,Supplier(T) ,Directorate(T),Cost Centre,Cost Centre(T),Account Code,Account Code(T),Transaction No,Period,Transaction Date,Amount,Comments
321016,Nursing Homes,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20145770,202312,02/03/2024,"1,222.70",
321016,Nursing Homes,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20145770,202312,02/03/2024,"1,222.70",
321016,Nursing Homes,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20145770,202312,02/03/2024,"1,222.70",
321016,Nursing Homes,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20145644,202312,02/03/2024,"1,523.72",
321016,Nursing Homes,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20145644,202312,02/03/2024,"1,523.72",
321016,Nursing Homes,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20145547,202312,02/03/2024,"1,311.97",
321016,Nursing Homes,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20145547,202312,02/03/2024,"1,311.97",
321016,Nursing Homes,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20145837,202312,02/03/2024,"1,139.93",
321016,Nursing Homes,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20145811,202312,02/03/2024,"1,042.98",
321016,Nursing Homes,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20145811,202312,02/03/2024,"1,042.98",
321016,Nursing Homes,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,11945,OP Nursing Care Placements,R5008,Other agencies,20145770,202312,02/03/2024,"1,002.99",
321016,Nursing Homes,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,11075,MH Nursing Care Placements,R5008,Other agencies,20145701,202312,02/03/2024,658.58,
321016,Nursing Homes,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,11075,MH Nursing Care Placements,R5008,Other agencies,20145701,202312,02/03/2024,658.58,
321016,Nursing Homes,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,11075,MH Nursing Care Placements,R5008,Other agencies,20145701,202312,02/03/2024,658.58,
321016,Nursing Homes,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,11075,MH Nursing Care Placements,R5008,Other agencies,20145701,202312,02/03/2024,658.58,
321016,Nursing Homes,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,11075,MH Nursing Care Placements,R5008,Other agencies,20145578,202312,02/03/2024,"1,297.98",
321016,Nursing Homes,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,11075,MH Nursing Care Placements,R5008,Other agencies,20145643,202312,02/03/2024,649.00,
321016,Nursing Homes,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,11075,MH Nursing Care Placements,R5008,Other agencies,20145643,202312,02/03/2024,649.00,
321016,Nursing Homes,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,11075,MH Nursing Care Placements,R5008,Other agencies,20145643,202312,02/03/2024,649.00,
321016,Nursing Homes,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,11075,MH Nursing Care Placements,R5008,Other agencies,20145643,202312,02/03/2024,649.00,
321016,Nursing Homes,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,11075,MH Nursing Care Placements,R5008,Other agencies,20145645,202312,02/03/2024,"1,118.67",
321016,Nursing Homes,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,11075,MH Nursing Care Placements,R5008,Other agencies,20145645,202312,02/03/2024,"1,118.67",
321016,Nursing Homes,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,11075,MH Nursing Care Placements,R5008,Other agencies,20145645,202312,02/03/2024,"1,118.67",
321016,Nursing Homes,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,11075,MH Nursing Care Placements,R5008,Other agencies,20145645,202312,02/03/2024,"1,118.67",
321016,Nursing Homes,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,11075,MH Nursing Care Placements,R5008,Other agencies,20145578,202312,02/03/2024,"1,297.98",
321016,Nursing Homes,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,11075,MH Nursing Care Placements,R5008,Other agencies,20145578,202312,02/03/2024,"1,297.98",
321016,Nursing Homes,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,11075,MH Nursing Care Placements,R5008,Other agencies,20145578,202312,02/03/2024,"1,297.98",
321016,Nursing Homes,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,10834,LD Nursing Care Placements,R5008,Other agencies,20145695,202312,02/03/2024,"2,511.39",
321016,Nursing Homes,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,10834,LD Nursing Care Placements,R5008,Other agencies,20145695,202312,02/03/2024,"2,511.39",
321016,Nursing Homes,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,10834,LD Nursing Care Placements,R5008,Other agencies,20145695,202312,02/03/2024,"2,511.39",
321016,Nursing Homes,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,10834,LD Nursing Care Placements,R5008,Other agencies,20145633,202312,02/03/2024,"1,072.25",
321016,Nursing Homes,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,10834,LD Nursing Care Placements,R5008,Other agencies,20145634,202312,02/03/2024,"2,184.00",
321016,Nursing Homes,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,10834,LD Nursing Care Placements,R5008,Other agencies,20145634,202312,02/03/2024,"2,184.00",
321016,Nursing Homes,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,10834,LD Nursing Care Placements,R5008,Other agencies,20145634,202312,02/03/2024,"2,184.00",
321016,Nursing Homes,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,10834,LD Nursing Care Placements,R5008,Other agencies,20145793,202312,02/03/2024,"1,215.64",
321016,Nursing Homes,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,10834,LD Nursing Care Placements,R5008,Other agencies,20145793,202312,02/03/2024,"1,215.64",
321016,Nursing Homes,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,10834,LD Nursing Care Placements,R5008,Other agencies,20145793,202312,02/03/2024,"1,215.64",
321016,Nursing Homes,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,10834,LD Nursing Care Placements,R5008,Other agencies,20145793,202312,02/03/2024,"1,215.64",
321016,Nursing Homes,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,10834,LD Nursing Care Placements,R5008,Other agencies,20145793,202312,02/03/2024,"1,215.64",
321016,Nursing Homes,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,10834,LD Nursing Care Placements,R5008,Other agencies,20145793,202312,02/03/2024,"1,215.64",
321016,Nursing Homes,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,10834,LD Nursing Care Placements,R5008,Other agencies,20145695,202312,02/03/2024,"2,511.39",
321016,Nursing Homes,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,10834,LD Nursing Care Placements,R5008,Other agencies,20145720,202312,02/03/2024,"1,222.70",
321016,Nursing Homes,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,10834,LD Nursing Care Placements,R5008,Other agencies,20145720,202312,02/03/2024,"1,222.70",
321016,Nursing Homes,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,10834,LD Nursing Care Placements,R5008,Other agencies,20145793,202312,02/03/2024,"1,215.64",
321016,Nursing Homes,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,10834,LD Nursing Care Placements,R5008,Other agencies,20145793,202312,02/03/2024,"1,215.64",
321016,Nursing Homes,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,10834,LD Nursing Care Placements,R5008,Other agencies,20145794,202312,02/03/2024,776.94,
321016,Nursing Homes,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,10834,LD Nursing Care Placements,R5008,Other agencies,20145824,202312,02/03/2024,"1,114.51",
321016,Nursing Homes,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,10834,LD Nursing Care Placements,R5008,Other agencies,20145824,202312,02/03/2024,"1,114.51",
321016,Nursing Homes,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,10834,LD Nursing Care Placements,R5008,Other agencies,20145824,202312,02/03/2024,"1,114.51",
321016,Nursing Homes,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,10834,LD Nursing Care Placements,R5008,Other agencies,20145824,202312,02/03/2024,"1,114.51",
321016,Nursing Homes,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,10834,LD Nursing Care Placements,R5008,Other agencies,20145585,202312,02/03/2024,"1,072.24",
321016,Nursing Homes,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,10834,LD Nursing Care Placements,R5008,Other agencies,20145585,202312,02/03/2024,"1,072.24",
321016,Nursing Homes,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,10834,LD Nursing Care Placements,R5008,Other agencies,20145585,202312,02/03/2024,"1,072.24",
321016,Nursing Homes,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,10834,LD Nursing Care Placements,R5008,Other agencies,20145793,202312,02/03/2024,"1,215.64",
321016,Nursing Homes,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,10834,LD Nursing Care Placements,R5008,Other agencies,20145793,202312,02/03/2024,694.65,
321016,Nursing Homes,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,10834,LD Nursing Care Placements,R5008,Other agencies,20145793,202312,02/03/2024,"1,215.64",
321016,Nursing Homes,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,10834,LD Nursing Care Placements,R5008,Other agencies,20145793,202312,02/03/2024,"1,215.64",
321016,Nursing Homes,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,10834,LD Nursing Care Placements,R5008,Other agencies,20145793,202312,02/03/2024,"1,215.64",
321016,Nursing Homes,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,10834,LD Nursing Care Placements,R5008,Other agencies,20145793,202312,02/03/2024,"1,215.64",
321016,Nursing Homes,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,10834,LD Nursing Care Placements,R5008,Other agencies,20145793,202312,02/03/2024,"1,215.64",
321016,Nursing Homes,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,10834,LD Nursing Care Placements,R5008,Other agencies,20145793,202312,02/03/2024,"1,215.64",
321016,Nursing Homes,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,10834,LD Nursing Care Placements,R5008,Other agencies,20145585,202312,02/03/2024,"1,072.24",
321016,Nursing Homes,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,10834,LD Nursing Care Placements,R5008,Other agencies,20145633,202312,02/03/2024,"1,072.25",
321016,Nursing Homes,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,10834,LD Nursing Care Placements,R5008,Other agencies,20145633,202312,02/03/2024,"1,072.25",
321016,Nursing Homes,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,10834,LD Nursing Care Placements,R5008,Other agencies,20145633,202312,02/03/2024,"1,072.25",
321016,Nursing Homes,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,10834,LD Nursing Care Placements,R5008,Other agencies,20145720,202312,02/03/2024,"1,222.70",
321016,Nursing Homes,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,10834,LD Nursing Care Placements,R5008,Other agencies,20145720,202312,02/03/2024,"1,222.70",
321016,Nursing Homes,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,10834,LD Nursing Care Placements,R5008,Other agencies,20145634,202312,02/03/2024,"2,184.00",
321017,Residential Care,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,11947,OP Residential Care Placements,R5008,Other agencies,20145429,202312,02/03/2024,"1,998.71",
321017,Residential Care,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,11947,OP Residential Care Placements,R5008,Other agencies,20145429,202312,02/03/2024,"1,998.71",
321017,Residential Care,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,11947,OP Residential Care Placements,R5008,Other agencies,20145429,202312,02/03/2024,"1,998.71",
321017,Residential Care,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,11947,OP Residential Care Placements,R5008,Other agencies,20145429,202312,02/03/2024,"1,998.71",
321017,Residential Care,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,11947,OP Residential Care Placements,R5008,Other agencies,20145429,202312,02/03/2024,"1,998.71",
321017,Residential Care,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,11947,OP Residential Care Placements,R5008,Other agencies,20145429,202312,02/03/2024,"1,998.71",
321017,Residential Care,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,11947,OP Residential Care Placements,R5008,Other agencies,20145429,202312,02/03/2024,"1,998.71",
321017,Residential Care,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,11947,OP Residential Care Placements,R5008,Other agencies,20145429,202312,02/03/2024,"1,998.71",
321017,Residential Care,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,11947,OP Residential Care Placements,R5008,Other agencies,20145429,202312,02/03/2024,"1,998.71",
321017,Residential Care,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,11947,OP Residential Care Placements,R5008,Other agencies,20145429,202312,02/03/2024,"1,998.71",
321017,Residential Care,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,11947,OP Residential Care Placements,R5008,Other agencies,20145429,202312,02/03/2024,"1,998.71",
321017,Residential Care,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,11947,OP Residential Care Placements,R5008,Other agencies,20145429,202312,02/03/2024,"1,998.71",
321017,Residential Care,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,11947,OP Residential Care Placements,R5008,Other agencies,20145429,202312,02/03/2024,"1,998.71",
321017,Residential Care,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,11947,OP Residential Care Placements,R5008,Other agencies,20145429,202312,02/03/2024,"1,998.71",
321017,Residential Care,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,11947,OP Residential Care Placements,R5008,Other agencies,20145429,202312,02/03/2024,"1,998.71",
321017,Residential Care,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,11947,OP Residential Care Placements,R5008,Other agencies,20145429,202312,02/03/2024,"1,998.71",
321017,Residential Care,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,11947,OP Residential Care Placements,R5008,Other agencies,20145429,202312,02/03/2024,"1,998.71",
321017,Residential Care,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,11947,OP Residential Care Placements,R5008,Other agencies,20145429,202312,02/03/2024,"1,998.71",
321017,Residential Care,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,11947,OP Residential Care Placements,R5008,Other agencies,20145429,202312,02/03/2024,"1,998.71",
321017,Residential Care,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,11947,OP Residential Care Placements,R5008,Other agencies,20145429,202312,02/03/2024,"1,998.71",
321017,Residential Care,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,11947,OP Residential Care Placements,R5008,Other agencies,20145429,202312,02/03/2024,"1,998.71",
321017,Residential Care,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,11947,OP Residential Care Placements,R5008,Other agencies,20145429,202312,02/03/2024,"1,998.71",
321017,Residential Care,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,11947,OP Residential Care Placements,R5008,Other agencies,20145429,202312,02/03/2024,"1,998.71",
321017,Residential Care,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,11947,OP Residential Care Placements,R5008,Other agencies,20145429,202312,02/03/2024,"1,998.71",
321017,Residential Care,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,11947,OP Residential Care Placements,R5008,Other agencies,20145429,202312,02/03/2024,"1,998.71",
321017,Residential Care,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,11947,OP Residential Care Placements,R5008,Other agencies,20145429,202312,02/03/2024,"1,998.71",
321017,Residential Care,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,11301,MH Residential Care Placements,R5008,Other agencies,20144804,202312,02/03/2024,"1,174.84",
321017,Residential Care,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,11301,MH Residential Care Placements,R5008,Other agencies,20144804,202312,02/03/2024,"1,174.84",
321017,Residential Care,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,11301,MH Residential Care Placements,R5008,Other agencies,20144804,202312,02/03/2024,"1,174.84",
321017,Residential Care,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,11301,MH Residential Care Placements,R5008,Other agencies,20144804,202312,02/03/2024,"1,174.84",
321017,Residential Care,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,11301,MH Residential Care Placements,R5008,Other agencies,20144801,202312,02/03/2024,995.87,
321017,Residential Care,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,11301,MH Residential Care Placements,R5008,Other agencies,20144810,202312,02/03/2024,"2,088.11",
321017,Residential Care,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,11301,MH Residential Care Placements,R5008,Other agencies,20144801,202312,02/03/2024,995.87,
321017,Residential Care,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,11301,MH Residential Care Placements,R5008,Other agencies,20144801,202312,02/03/2024,995.87,
321017,Residential Care,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,11301,MH Residential Care Placements,R5008,Other agencies,20144801,202312,02/03/2024,995.87,
321017,Residential Care,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,11301,MH Residential Care Placements,R5008,Other agencies,20144810,202312,02/03/2024,"2,088.11",
321017,Residential Care,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,11301,MH Residential Care Placements,R5008,Other agencies,20144810,202312,02/03/2024,"2,088.11",
321017,Residential Care,417515,St Matthews (Broad Lane) Ltd - Hawthorne House,People,11301,MH Residential Care Placements,R5008,Other agencies,20144810,202312,02/03/2024,"2,088.11",
321016,Nursing Homes,411068,St Matthews Healthcare,People,11075,MH Nursing Care Placements,R5008,Other agencies,20145688,202312,02/03/2024,"1,349.13",
321016,Nursing Homes,411068,St Matthews Healthcare,People,11075,MH Nursing Care Placements,R5008,Other agencies,20145688,202312,02/03/2024,"1,349.13",
321016,Nursing Homes,411068,St Matthews Healthcare,People,11075,MH Nursing Care Placements,R5008,Other agencies,20145688,202312,02/03/2024,"1,349.13",
321016,Nursing Homes,411068,St Matthews Healthcare,People,11075,MH Nursing Care Placements,R5008,Other agencies,20145688,202312,02/03/2024,"1,349.13",
321016,Nursing Homes,426280,St Matthews North Ltd T/A Broomhill - Willow Brook,People,11945,OP Nursing Care Placements,R5008,Other agencies,20145563,202312,02/03/2024,"2,237.43",
321016,Nursing Homes,426280,St Matthews North Ltd T/A Broomhill - Willow Brook,People,11945,OP Nursing Care Placements,R5008,Other agencies,20145563,202312,02/03/2024,"2,237.43",
321016,Nursing Homes,426280,St Matthews North Ltd T/A Broomhill - Willow Brook,People,11945,OP Nursing Care Placements,R5008,Other agencies,20145563,202312,02/03/2024,"2,237.43",
321016,Nursing Homes,426280,St Matthews North Ltd T/A Broomhill - Willow Brook,People,11945,OP Nursing Care Placements,R5008,Other agencies,20145563,202312,02/03/2024,"2,237.43",
201700,Grants,415983,St Michael´s Academy,People,10118,Looked After Children Education Service - Pupil Premium Plus,R4701,External Funding (Grants) to external bodies,3759285,202312,20/03/2024,800.00,
201700,Grants,404861,St Nicolas C of E Academy,People,10118,Looked After Children Education Service - Pupil Premium Plus,R4701,External Funding (Grants) to external bodies,3759286,202312,20/03/2024,800.00,
201700,Grants,424142,St Paul With St Luke CoE Primary School,People,10118,Looked After Children Education Service - Pupil Premium Plus,R4701,External Funding (Grants) to external bodies,3759288,202312,20/03/2024,800.00,
321117,Childrens Residential Care,404866,St Pauls (Independent) School,People,11338,SEN Independent Specialist Placements,R5008,Other agencies,3755197,202312,27/02/2024,"16,394.34",
321117,Childrens Residential Care,404866,St Pauls (Independent) School,People,11338,SEN Independent Specialist Placements,R5008,Other agencies,3756246,202312,27/02/2024,"16,394.34",
321117,Childrens Residential Care,404866,St Pauls (Independent) School,People,11338,SEN Independent Specialist Placements,R5008,Other agencies,3756244,202312,27/02/2024,"16,394.34",
321117,Childrens Residential Care,404866,St Pauls (Independent) School,People,11338,SEN Independent Specialist Placements,R5008,Other agencies,3756245,202312,27/02/2024,"16,394.34",
321117,Childrens Residential Care,404866,St Pauls (Independent) School,People,11338,SEN Independent Specialist Placements,R5008,Other agencies,3756253,202312,27/02/2024,"16,394.34",
321117,Childrens Residential Care,404866,St Pauls (Independent) School,People,11338,SEN Independent Specialist Placements,R5008,Other agencies,3756581,202312,22/01/2024,-897.44,
321117,Childrens Residential Care,404866,St Pauls (Independent) School,People,11338,SEN Independent Specialist Placements,R5008,Other agencies,3756242,202312,30/11/2023,"16,394.34",
321117,Childrens Residential Care,404866,St Pauls (Independent) School,People,11338,SEN Independent Specialist Placements,R5008,Other agencies,3755196,202312,30/11/2023,"16,394.34",
321117,Childrens Residential Care,404866,St Pauls (Independent) School,People,11338,SEN Independent Specialist Placements,R5008,Other agencies,3756240,202312,30/11/2023,"16,394.34",
321117,Childrens Residential Care,404866,St Pauls (Independent) School,People,11338,SEN Independent Specialist Placements,R5008,Other agencies,3754879,202312,30/11/2023,"16,394.34",
321117,Childrens Residential Care,404866,St Pauls (Independent) School,People,11338,SEN Independent Specialist Placements,R5008,Other agencies,3756236,202312,10/05/2023,"32,788.68",
321117,Childrens Residential Care,404866,St Pauls (Independent) School,People,11338,SEN Independent Specialist Placements,R5008,Other agencies,3756237,202312,10/05/2023,"22,047.54",
201700,Grants,408514,St Pauls C of E Primary School,People,10118,Looked After Children Education Service - Pupil Premium Plus,R4701,External Funding (Grants) to external bodies,3759289,202312,20/03/2024,"1,600.00",
201700,Grants,408514,St Pauls C of E Primary School,People,10118,Looked After Children Education Service - Pupil Premium Plus,R4701,External Funding (Grants) to external bodies,3759450,202312,20/03/2024,800.00,
201700,Grants,404867,St Pauls School,People,10118,Looked After Children Education Service - Pupil Premium Plus,R4701,External Funding (Grants) to external bodies,3759290,202312,20/03/2024,"1,600.00",
201700,Grants,421820,St Thomas Aquinas MAT - Saint Martins Catholic Academy,People,10118,Looked After Children Education Service - Pupil Premium Plus,R4701,External Funding (Grants) to external bodies,3759268,202312,20/03/2024,800.00,
201700,Grants,408665,St Thomas More Catholic School & Sixth Form College,People,10118,Looked After Children Education Service - Pupil Premium Plus,R4701,External Funding (Grants) to external bodies,3759292,202312,20/03/2024,800.00,
201700,Grants,423968,Staffordshire Winter Sports Club Ltd - Coventry,People,10808,Holiday Activities and Food Programme,R4701,External Funding (Grants) to external bodies,3758343,202312,22/02/2024,"6,800.00",
321050,"Temporary Accommodation, Short Stay",416070,Stamp Accommodation Service Ltd,People,10225,Housing - B&B Accommodation,R2202,Rent - Client Accomodation,3763011,202312,25/03/2024,"73,014.00",
321050,"Temporary Accommodation, Short Stay",416070,Stamp Accommodation Service Ltd,People,10225,Housing - B&B Accommodation,R2202,Rent - Client Accomodation,3758920,202312,01/03/2024,"68,545.00",
391111,Buildings Repair & Maintenance,404890,Stannah Lift Service Ltd,Place,10828,OPR0678 Croft Road 2 Collection Centre,R2079,Property Repairs & Maintenance - Servicing,3761574,202312,15/03/2024,"3,296.35",
240000,Horticultural,417691,Stantia Ltd T/A Coventry Turf & Landscaping,Place,11515,Cemeteries,R2075,Grounds Maintenance,3756504,202312,01/03/2024,"2,119.17",
101400,Building General Materials,404896,Star Metalwork Ltd,Place,11154,Highways: Overhead,R4007,Materials,3761489,202312,18/03/2024,540.00,
150000,Consultancy,428028,Starfish Search Limited,Place,11407,Chief Executive,R4403,Services - Consultancy fees,3761609,202312,08/03/2024,"4,720.00",
321117,Childrens Residential Care,426499,Starlight Support Services Ltd,People,10418,Residential - External Fees,R5008,Other agencies,3762970,202312,21/03/2024,"79,693.74",
321117,Childrens Residential Care,426499,Starlight Support Services Ltd,People,10418,Residential - External Fees,R5008,Other agencies,3756981,202312,23/02/2024,"74,550.88",
391200,Engineering,426125,Statfold Engineering Limited,Place,10653,Strategic Transportation,C1106,Engineering Works,3748929,202312,30/01/2024,"3,800.00",
391111,Buildings Repair & Maintenance,404902,Status Alarms Ltd,Place,11288,Compliance,R2078,Property Repairs & Maintenance - Minor Programmed Works,3754781,202312,01/03/2024,"3,352.84",
391111,Buildings Repair & Maintenance,404902,Status Alarms Ltd,Place,11288,Compliance,R2077,Property Repairs & Maintenance - Reactive,3755084,202312,28/02/2024,613.39,
192213,Manned Guarding,420819,Stef & Philips Ltd,People,10225,Housing - B&B Accommodation,R2706,Security,3758069,202312,29/02/2024,"6,075.00",
201700,Grants,425384,REDACTED PERSON DATA,People,11381,Homes for Ukraine,R6290,Client Support,3756643,202312,29/02/2024,500.00,
201700,Grants,423272,Stephanie Ghafoor,People,10890,Early Years funding for non-school settings,R4701,External Funding (Grants) to external bodies,3760384,202312,19/02/2024,"2,555.71",
201700,Grants,423272,Stephanie Ghafoor,People,10890,Early Years funding for non-school settings,R4701,External Funding (Grants) to external bodies,3760475,202312,19/02/2024,550.19,
201700,Grants,423272,Stephanie Ghafoor,People,10890,Early Years funding for non-school settings,R4701,External Funding (Grants) to external bodies,3760171,202312,19/02/2024,"4,017.60",
321014,Domiciliary Care,424769,Stephen Support Services Ltd T/A Clements Healthcare,People,10722,OP Home Care,R5008,Other agencies,20147200,202312,08/03/2024,560.00,
321014,Domiciliary Care,424769,Stephen Support Services Ltd T/A Clements Healthcare,People,10722,OP Home Care,R5008,Other agencies,20147255,202312,08/03/2024,700.00,
321014,Domiciliary Care,424769,Stephen Support Services Ltd T/A Clements Healthcare,People,10722,OP Home Care,R5008,Other agencies,20147255,202312,08/03/2024,700.00,
321014,Domiciliary Care,424769,Stephen Support Services Ltd T/A Clements Healthcare,People,10722,OP Home Care,R5008,Other agencies,20147130,202312,08/03/2024,560.00,
321014,Domiciliary Care,424769,Stephen Support Services Ltd T/A Clements Healthcare,People,10722,OP Home Care,R5008,Other agencies,20147130,202312,08/03/2024,560.00,
321014,Domiciliary Care,424769,Stephen Support Services Ltd T/A Clements Healthcare,People,10722,OP Home Care,R5008,Other agencies,20147130,202312,08/03/2024,560.00,
321014,Domiciliary Care,424769,Stephen Support Services Ltd T/A Clements Healthcare,People,10722,OP Home Care,R5008,Other agencies,20147210,202312,08/03/2024,630.00,
321014,Domiciliary Care,424769,Stephen Support Services Ltd T/A Clements Healthcare,People,10722,OP Home Care,R5008,Other agencies,20147210,202312,08/03/2024,630.00,
321014,Domiciliary Care,424769,Stephen Support Services Ltd T/A Clements Healthcare,People,10722,OP Home Care,R5008,Other agencies,20147210,202312,08/03/2024,630.00,
321014,Domiciliary Care,424769,Stephen Support Services Ltd T/A Clements Healthcare,People,10722,OP Home Care,R5008,Other agencies,20147210,202312,08/03/2024,630.00,
321014,Domiciliary Care,424769,Stephen Support Services Ltd T/A Clements Healthcare,People,10722,OP Home Care,R5008,Other agencies,20147255,202312,08/03/2024,700.00,
