Authority,Departments,Spending area,Expense type,Posting date,Doc ref,Amount,Cap / Rev,Supplier name (Amended)
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45154,2216122127,928,R,ARJO LTD
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45154,2216122127,928,R,ARJO LTD
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45169,2216140386,3712,R,ARJO LTD
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45169,2216140386,928,R,ARJO LTD
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45160,2216133657,503,R,BES REHAB
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45156,2216130987,587.1,R,Care & Independence Ltd
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45161,2216135084,714.4,R,Care & Independence Ltd
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45142,2216114175,599.29,R,D M ORTHOTICS
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45142,2216114178,599.29,R,D M ORTHOTICS
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45161,2216134702,599.29,R,D M ORTHOTICS
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45161,2216134703,599.29,R,D M ORTHOTICS
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45161,2216134704,599.29,R,D M ORTHOTICS
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45161,2216134705,599.29,R,D M ORTHOTICS
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45167,2216138116,599.29,R,D M ORTHOTICS
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45167,2216138122,599.29,R,D M ORTHOTICS
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45169,2216140048,503.54,R,D M ORTHOTICS
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45142,2216114203,584,R,Enableaid Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45142,2216114216,544,R,Enableaid Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45142,2216114281,1743,R,Etac Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45153,2216121715,2889,R,Etac Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45154,2216122090,2271,R,Etac Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45159,2216132706,2308,R,Etac Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45162,2216135586,1322,R,Etac Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45168,2216139458,1249,R,Etac Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45142,2216114079,995,R,Herida Healthcare Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45142,2216114079,995,R,Herida Healthcare Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45142,2216114079,1990,R,Herida Healthcare Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45149,2216118568,995,R,Herida Healthcare Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45163,2216136432,995,R,Herida Healthcare Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45163,2216136433,995,R,Herida Healthcare Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45141,2216111765,2034,R,JAMES LECKEY DESIGN LTD
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45148,2216117686,975,R,JAMES LECKEY DESIGN LTD
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45148,2216117688,1576,R,JAMES LECKEY DESIGN LTD
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45168,2216139452,754,R,JAMES LECKEY DESIGN LTD
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45169,2216139931,876,R,JAMES LECKEY DESIGN LTD
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45139,2216109184,1989,R,JENX LIMITED
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45142,2216114236,1133,R,JENX LIMITED
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45152,2216120277,4053,R,JENX LIMITED
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45154,2216122255,3122,R,JENX LIMITED
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45160,2216133670,3551,R,JENX LIMITED
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45163,2216137473,585,R,JENX LIMITED
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45169,2216139893,2570,R,JENX LIMITED
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45141,2216111767,2721,R,Pressure Care Management Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45153,2216121357,1195,R,Pressure Care Management Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45148,2216117689,696.96,R,PRISM MEDICAL UK
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45148,2216117690,604.3,R,PRISM MEDICAL UK
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45152,2216120929,1742.4,R,PRISM MEDICAL UK
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45152,2216120929,1161.6,R,PRISM MEDICAL UK
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45155,2216126590,696.96,R,PRISM MEDICAL UK
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45155,2216126593,580.8,R,PRISM MEDICAL UK
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45163,2216136441,580.8,R,PRISM MEDICAL UK
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45163,2216136441,696.96,R,PRISM MEDICAL UK
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45145,2216115317,1553.45,R,SCAN MOBILITY LTD
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45152,2216120343,1078.07,R,SCAN MOBILITY LTD
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45139,2216109711,873,R,THE HELPING HAND COMPANY (LEDBURY)
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45147,2216117207,1421,R,THE HELPING HAND COMPANY (LEDBURY)
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45147,2216117395,1284.2,R,THE HELPING HAND COMPANY (LEDBURY)
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45147,2216117397,1830.96,R,THE HELPING HAND COMPANY (LEDBURY)
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45153,2216121909,1353.8,R,THE HELPING HAND COMPANY (LEDBURY)
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45156,2216130976,992,R,THE HELPING HAND COMPANY (LEDBURY)
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45163,2216136393,695.07,R,WEALDEN REHAB
Hampshire County Council,Adults' Health and Care,Inpatient Detoxification,Medical and Counselling Fees,45146,2216116176,268543.15,R,Midlands Partnership NHS FT
Hampshire County Council,Adults' Health and Care,LD - Transport,HTM / Other Vehicle - Hire Charges,45140,2216110189,539.2,R,BASINGSTOKE COMMUNITY TRANSPORT
Hampshire County Council,Adults' Health and Care,LD - Transport,HTM / Other Vehicle - Hire Charges,45154,2216122322,808.56,R,BASINGSTOKE COMMUNITY TRANSPORT
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45147,2216117121,576,R,A 2 B TAXI SERVICES
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45147,2216117518,624,R,A 2 B TAXI SERVICES
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45156,2216132278,576,R,Abbey Cars (Romsey) Ltd
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45139,2216109117,1470,R,ABC Transport Services Ltd
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45145,2216114777,610,R,A-Line Taxis
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45145,2216115277,520,R,A-Line Taxis
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45147,2216117492,560,R,A-Line Taxis
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45147,2216117503,600,R,A-Line Taxis
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45147,2216117507,800,R,A-Line Taxis
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45163,2216138000,1620,R,ALTON EIGHTS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45141,2216111949,1890,R,AMK CHAUFFEUR DRIVE LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45141,2216111972,2280,R,AMK CHAUFFEUR DRIVE LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45147,2216117579,1710,R,AMK CHAUFFEUR DRIVE LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45167,2216138232,2280,R,AMK CHAUFFEUR DRIVE LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45140,2216111092,980,R,Andicars Havant Limited
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45140,2216111097,1270,R,Andicars Havant Limited
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45140,2216111103,532,R,Andicars Havant Limited
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45141,2216111609,1040,R,Andicars Havant Limited
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45141,2216112081,1805.5,R,Andicars Havant Limited
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45141,2216112083,1098,R,Andicars Havant Limited
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45141,2216112084,754,R,Andicars Havant Limited
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45142,2216114110,1028,R,Andicars Havant Limited
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45147,2216117565,640,R,Andtax Coltax
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45139,2216109175,630,R,AQUA CARS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45140,2216110105,780,R,AQUA CARS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45140,2216110108,960,R,AQUA CARS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45140,2216110109,1040,R,AQUA CARS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45140,2216110112,1720,R,AQUA CARS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45140,2216110115,572,R,AQUA CARS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45141,2216112141,715,R,AQUA CARS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45141,2216112144,880,R,AQUA CARS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45141,2216112146,600,R,AQUA CARS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45147,2216117460,621,R,AQUA CARS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45147,2216117546,840,R,AQUA CARS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45140,2216110537,2808,R,ATLAS CARS
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45147,2216117555,506,R,B J Taxi's
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45147,2216117557,540,R,Bundays Private Hire
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45147,2216117560,820,R,Bundays Private Hire
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45139,2216109097,1680,R,C RANDALL
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45146,2216116095,942,R,Carisma Private Hire Limited
