Authority,Departments,Spending area,Expense type,Posting date,Doc ref,Amount,Cap / Rev,Supplier name (Amended)
Hampshire County Council,Children's Services,Social Work - Other Funded,Agency Staff,45042,2215965412,5425.05,R,Sanctuary Personnel Ltd
Hampshire County Council,Children's Services,Social Work - Other Funded,Agency Staff,45042,2215965413,5425.05,R,Sanctuary Personnel Ltd
Hampshire County Council,Children's Services,Sopley Cty Primary Bransgore,Payments to main contractor,45041,2215964409,770,C,D SHUTLER
Hampshire County Council,Children's Services,Sopley Cty Primary Bransgore,Payments to main contractor,45041,2215964409,850,C,D SHUTLER
Hampshire County Council,Children's Services,Sopley Cty Primary Bransgore,Payments to main contractor,45041,2215964409,4450,C,D SHUTLER
Hampshire County Council,Children's Services,Sopley Cty Primary Bransgore,Payments to main contractor,45041,2215964409,3100,C,D SHUTLER
Hampshire County Council,Children's Services,South Ham Library Basingstoke,Mechanical Maintenance,45042,3400212835,3430.57,R,Corrigenda Limited t/a Corrigenda F
Hampshire County Council,Children's Services,St Francis Day Special Fareham,Payments to main contractor,45020,3400212444,2357.06,C,MRC MARTIN REYNOLDS CONSTRUCTION
Hampshire County Council,Children's Services,St Francis Day Special Fareham,Payments to main contractor,45020,3400212444,5369.18,C,MRC MARTIN REYNOLDS CONSTRUCTION
Hampshire County Council,Children's Services,St James Ce(C) Pry Emsworth,Building Reg.Fees,45029,3400212546,1201.2,C,FAREHAM & GOSPORT BOROUGH COUNCIL
Hampshire County Council,Children's Services,St Johns Ce(C) Pry Rowlnd Cstl,Computer Equipment,45017,2215960478,2616.64,C,Agile ICT
Hampshire County Council,Children's Services,St Johns Ce(C) Pry Rowlnd Cstl,Non Scola Reclad. & Window Repl. - CM,45037,3400212732,675,C,DAYS WINDOW & DOOR SERVICES LTD
Hampshire County Council,Children's Services,St Johns Ce(C) Pry Rowlnd Cstl,Payments to main contractor,45042,3400212842,2729.69,C,Aluminium Door & Window SolutionsL
Hampshire County Council,Children's Services,St Johns Ce(C) Pry Rowlnd Cstl,Payments to main contractor,45042,3400212842,3373.54,C,Aluminium Door & Window SolutionsL
Hampshire County Council,Children's Services,St Johns Ce(C) Pry Rowlnd Cstl,Payments to main contractor,45019,3400212387,3505.97,C,Joedan Manufacturing UK Ltd
Hampshire County Council,Children's Services,St Johns Ce(C) Pry Rowlnd Cstl,Payments to main contractor,45019,3400212387,19837.09,C,Joedan Manufacturing UK Ltd
Hampshire County Council,Children's Services,St Johns Ce(C) Pry Rowlnd Cstl,Payments to main contractor,45030,3400212654,39031.43,C,SALISBURY GLASS CENTRE LTD
Hampshire County Council,Children's Services,St Johns Ce(C) Pry Rowlnd Cstl,Payments to main contractor,45037,3400212716,1206,C,T Coleborn & Son Ltd
Hampshire County Council,Children's Services,St Lukes Ce (C) Primary Sway,Furniture & Equipment,45021,2215955941,1075.2,C,Fareham Blinds
Hampshire County Council,Children's Services,Staying Put OLA with HCC carers,Client Lodgings and Accommodation,45034,2215955262,1052.9,R,Ann Phillips
Hampshire County Council,Children's Services,Staying Put OLA with HCC carers,Client Lodgings and Accommodation,45037,4510264840,526.45,R,Ann Phillips
Hampshire County Council,Children's Services,Staying Put OLA with HCC carers,Client Lodgings and Accommodation,45043,4510265279,526.45,R,Ann Phillips
Hampshire County Council,Children's Services,Steep Ce(C) Primary,Computer Equipment,45028,2215942097,674.97,C,Mediabase Direct Ltd
Hampshire County Council,Children's Services,Step Up to Social Work,Other Training Courses and Qualification,45036,2215958833,16200,R,UNIVERSITY OF WINCHESTER
Hampshire County Council,Children's Services,Stoke Park Infant Bishopstoke,Major Roof Repairs - CM,45019,3400212402,12850,C,BEQUIP LTD
Hampshire County Council,Children's Services,Stoke Park Infant Bishopstoke,Major Roof Repairs - CM,45021,3400212446,64922.6,C,E W Beard Ltd
Hampshire County Council,Children's Services,Stoke Park Infant Bishopstoke,Major Roof Repairs - CM,45021,3400212446,14360.51,C,E W Beard Ltd
Hampshire County Council,Children's Services,Stoke Park Infant Bishopstoke,Major Roof Repairs - CM,45021,3400212446,34863.1,C,E W Beard Ltd
Hampshire County Council,Children's Services,Stoke Park Infant Bishopstoke,Major Roof Repairs - CM,45021,3400212446,15762.22,C,E W Beard Ltd
Hampshire County Council,Children's Services,Stubbington Library,General Refuse Collection and Disposal,45027,2215940142,607.99,R,FAREHAM BOROUGH COUNCIL
Hampshire County Council,Children's Services,Stubbington Library,Uniform Business Rates,45017,3500253263,1162.46,R,FAREHAM BOROUGH COUNCIL
Hampshire County Council,Children's Services,Stubbington Library,Uniform Business Rates,45042,3500253524,1162,R,FAREHAM BOROUGH COUNCIL
Hampshire County Council,Children's Services,Stubbington Study Centre,Non System - Electricity,45044,3111249679,2515.48,R,NPOWER
Hampshire County Council,Children's Services,Stubbington Study Centre,Uniform Business Rates,45022,3500253444,2688,R,FAREHAM BOROUGH COUNCIL
Hampshire County Council,Children's Services,Stubbington Study Centre,Uniform Business Rates,45042,3500253531,2688,R,FAREHAM BOROUGH COUNCIL
Hampshire County Council,Children's Services,Sun Hill Infant Alresford,Payments to main contractor,45029,2215964042,2420,C,S Jackson Fencing
Hampshire County Council,Children's Services,Swanwick Ldge-Secure-Non Del,Electrical Maintenance,45030,3400212631,4461.77,R,Emcor Group (UK) Plc
Hampshire County Council,Children's Services,Swanwick Ldge-Secure-Non Del,External Decorations,45030,3400212655,30300.72,R,Bell Decorating Group Ltd
Hampshire County Council,Children's Services,Swanwick Ldge-Secure-Non Del,Mechanical Maintenance,45030,3400212631,1671.25,R,Emcor Group (UK) Plc
Hampshire County Council,Children's Services,Swanwick Ldge-Secure-Non Del,Mechanical Maintenance,45030,3400212631,1537.53,R,Emcor Group (UK) Plc
Hampshire County Council,Children's Services,Swanwick Ldge-Secure-Non Del,Mechanical Maintenance,45030,3400212633,3101.02,R,Emcor Group (UK) Plc
Hampshire County Council,Children's Services,Swanwick Ldge-Secure-Non Del,Mechanical Maintenance,45030,3400212633,5105.35,R,Emcor Group (UK) Plc
Hampshire County Council,Children's Services,Swanwick Ldge-Secure-Non Del,Mechanical Maintenance,45030,3400212641,6449.41,R,Emcor Group (UK) Plc
Hampshire County Council,Children's Services,Swanwick Ldge-Secure-Non Del,Payments to main contractor,45044,3400212856,14104.49,C,ANCHOR PIPEWORK LTD
Hampshire County Council,Children's Services,Swanwick Ldge-Secure-Non Del,Payments to main contractor,45044,3400212856,15142.58,C,ANCHOR PIPEWORK LTD
Hampshire County Council,Children's Services,Swanwick Ldge-Secure-Non Del,Roof Building Repairs,45035,3400212673,578.4,R,HAMPSHIRE PARTITIONING CONTRACTS LT
Hampshire County Council,Children's Services,Swanwick Ldge-Secure-Non Del,Roof Building Repairs,45035,3400212673,3985.21,R,HAMPSHIRE PARTITIONING CONTRACTS LT
Hampshire County Council,Children's Services,Swanwick Ldge-Secure-Non Del,Roof Building Repairs,45035,3400212673,2195.2,R,HAMPSHIRE PARTITIONING CONTRACTS LT
Hampshire County Council,Children's Services,Tadley Library,Uniform Business Rates,45017,3500253199,1882.59,R,BASINGSTOKE & DEANE BOROUGH COUNCIL
Hampshire County Council,Children's Services,Tadley Library,Uniform Business Rates,45042,3500253461,1879,R,BASINGSTOKE & DEANE BOROUGH COUNCIL
Hampshire County Council,Children's Services,Test Valley CAST 2 - Section 17,Other Expenses,45028,2215941809,1088,R,LEXTOX
Hampshire County Council,Children's Services,Test Valley CAST 2 - Trans&OthServ,Transport Contracts (0-8 seats),45035,2215956036,1250,R,Horizon Travel Ltd
Hampshire County Council,Children's Services,Test Valley CAST 3 - IH Fostering,Hired and Contracted Services,45036,2215957969,655,R,Chances Gives Choices
Hampshire County Council,Children's Services,Test Valley CAST 4 - Section 17,Other Expenses,45042,2215966494,804,R,LEXTOX
Hampshire County Council,Children's Services,The Clere Secondary School - Catering,IT Software,45044,2215970281,3360.93,R,Cunninghams Cash Registers Ltd
Hampshire County Council,Children's Services,The Mead Children's Home,Agency Staff,45040,2215961728,2970.3,R,HAMPSHIRE & ISLE OF WIGHT COMMUNITY
Hampshire County Council,Children's Services,The Mead Children's Home,Non System - Electricity,45044,3111249660,839.64,R,NPOWER
Hampshire County Council,Children's Services,The Mead Children's Home,Staff - Allowances,45040,2215961729,4548,R,Hants & Kent Comm Servs LLP
Hampshire County Council,Children's Services,Thornden  School - Catering,Catering Provisions,45020,2215936595,633.41,R,The Real Wrap Co Ltd
Hampshire County Council,Children's Services,Totton Library,Uniform Business Rates,45017,3500253314,924.5,R,New Forest District Council
Hampshire County Council,Children's Services,Totton Library,Uniform Business Rates,45042,3500253576,923,R,New Forest District Council
Hampshire County Council,Children's Services,Tower Hill Community Cove,Computer Equipment,45041,2215964861,1380,C,HARRAP COMPUTER SYSTEMS LTD
Hampshire County Council,Children's Services,Tower Hill Community Cove,Payments to main contractor,45044,3400212887,16753.89,C,Corrigenda Limited t/a Corrigenda F
Hampshire County Council,Children's Services,Tower Hill Community Cove,Payments to main contractor,45044,3400212887,3489.12,C,Corrigenda Limited t/a Corrigenda F
Hampshire County Council,Children's Services,Tower Hill Community Cove,Payments to main contractor,45044,3400212887,790.69,C,Corrigenda Limited t/a Corrigenda F
Hampshire County Council,Children's Services,Tower Hill Community Cove,Payments to main contractor,45044,3400212887,5593.9,C,Corrigenda Limited t/a Corrigenda F
Hampshire County Council,Children's Services,Tower Hill Community Cove,Payments to main contractor,45044,3400212888,1045.34,C,Corrigenda Limited t/a Corrigenda F
Hampshire County Council,Children's Services,Tower Hill Community Cove,Payments to main contractor,45044,3400212888,912.73,C,Corrigenda Limited t/a Corrigenda F
Hampshire County Council,Children's Services,Tower Hill Community Cove,Payments to main contractor,45044,3400212888,1243.63,C,Corrigenda Limited t/a Corrigenda F
Hampshire County Council,Children's Services,Tower Hill Community Cove,Payments to main contractor,45041,2215964817,600,C,Skyforge Electrical Solutions Ltd
Hampshire County Council,Children's Services,Tower Hill Community Cove,Payments to main contractor,45041,2215964817,754.73,C,Skyforge Electrical Solutions Ltd
Hampshire County Council,Children's Services,Tower Hill Community Cove,Payments to main contractor,45041,2215964831,5713.24,C,Skyforge Electrical Solutions Ltd
Hampshire County Council,Children's Services,Tower Hill Community Cove,Payments to main contractor,45041,2215964831,4800,C,Skyforge Electrical Solutions Ltd
Hampshire County Council,Children's Services,Tower Hill Community Cove,Payments to main contractor,45041,2215964837,540,C,Skyforge Electrical Solutions Ltd
Hampshire County Council,Children's Services,Tower Hill Community Cove,Payments to main contractor,45041,2215964837,590.04,C,Skyforge Electrical Solutions Ltd
Hampshire County Council,Children's Services,Tower Hill Community Cove,Payments to main contractor,45041,2215964842,540,C,Skyforge Electrical Solutions Ltd
Hampshire County Council,Children's Services,Tower Hill Community Cove,Payments to main contractor,45041,2215964842,590.04,C,Skyforge Electrical Solutions Ltd
Hampshire County Council,Children's Services,Toynbee Sch Chandlers Ford,Alt assoc with AIS,45033,2215966231,20296,C,JDC OUTDOOR SERVICES LTD
Hampshire County Council,Children's Services,Training,Training related expenditure,45028,2215941772,1600,R,Highfield Awarding Body for
Hampshire County Council,Children's Services,Trosnant First Havant,Payments to main contractor,45040,2215962949,12602.87,C,Rhythm and Hues
Hampshire County Council,Children's Services,Trosnant Middle Havant,Payments to main contractor,45042,3400212813,25679.74,C,HAZLEMERE WINDOW COMPANY LTD
Hampshire County Council,Children's Services,Trosnant Middle Havant,Payments to main contractor,45040,2215962946,2727.5,C,Rhythm and Hues
Hampshire County Council,Children's Services,TV CAST 2 - CLA Post 16 - Supp Acc,Payments to Private Contractors,45022,2215938376,5589.29,R,Family Assessment and Support Servi
Hampshire County Council,Children's Services,TV CAST 2 - CLA Post 16 - Supp Acc,Payments to Private Contractors,45022,2215938388,34653.57,R,Family Assessment and Support Servi
Hampshire County Council,Children's Services,TV CAST 2 - CLA Post 16 - Supp Acc,Payments to Private Contractors,45034,2215954107,33535.71,R,Family Assessment and Support Servi
Hampshire County Council,Children's Services,TV CAST 3 - CLA Post 16 - Supp Acc,Client Lodgings and Accommodation,45029,2215942541,1443.05,R,ALABARE CHRISTIAN CARE CENTRE
Hampshire County Council,Children's Services,TV CAST 3 - CLA Post 16 - Supp Acc,Client Lodgings and Accommodation,45029,2215942552,558.6,R,ALABARE CHRISTIAN CARE CENTRE
Hampshire County Council,Children's Services,TV CAST 3 - CLA Post 16 - Supp Acc,Client Lodgings and Accommodation,45029,2215942585,1443.05,R,ALABARE CHRISTIAN CARE CENTRE
Hampshire County Council,Children's Services,TV CAST 3 - CLA Post 16 - Supp Acc,Client Lodgings and Accommodation,45029,2215942593,1908.55,R,ALABARE CHRISTIAN CARE CENTRE
Hampshire County Council,Children's Services,UASC - CLA Post 16 - Supp Acc,Client Lodgings and Accommodation,45020,2215936552,976,R,CM Supported Living Services ltd
Hampshire County Council,Children's Services,UASC - CLA Post 16 - Supp Acc,Client Lodgings and Accommodation,45030,2215944537,6313.73,R,Highlands Care Solutions
Hampshire County Council,Children's Services,UASC - CLA Post 16 - Supp Acc,Client Lodgings and Accommodation,45033,2215948787,5964.98,R,Highlands Care Solutions
Hampshire County Council,Children's Services,UASC - CLA Post 16 - Supp Acc,Client Lodgings and Accommodation,45033,2215948811,5964.98,R,Highlands Care Solutions
Hampshire County Council,Children's Services,UASC - CLA Post 16 - Supp Acc,Client Lodgings and Accommodation,45021,2215937901,4084,R,Northbright Care
Hampshire County Council,Children's Services,UASC - CLA Post 16 - Supp Acc,Client Lodgings and Accommodation,45043,2215967195,4084,R,Northbright Care
Hampshire County Council,Children's Services,UASC - CLA Post 16 - Supp Acc,Client Lodgings and Accommodation,45020,2215935617,3786.43,R,Sakura Care Limited
Hampshire County Council,Children's Services,UASC - CLA Post 16 - Supp Acc,Client Lodgings and Accommodation,45022,2215938213,3447.63,R,Sakura Care Limited
Hampshire County Council,Children's Services,UASC - CLA Post 16 - Supp Acc,Client Lodgings and Accommodation,45029,2215942615,3336.42,R,Sakura Care Limited
Hampshire County Council,Children's Services,UASC - CLA Post 16 - Supp Acc,Client Lodgings and Accommodation,45029,2215942687,3336.42,R,Sakura Care Limited
Hampshire County Council,Children's Services,UASC - CLA Post 16 - Supp Acc,Client Lodgings and Accommodation,45029,2215942721,3336.42,R,Sakura Care Limited
Hampshire County Council,Children's Services,UASC - CLA Post 16 - Supp Acc,Client Lodgings and Accommodation,45029,2215942729,3336.42,R,Sakura Care Limited
Hampshire County Council,Children's Services,UASC - CLA Post 16 - Supp Acc,Client Lodgings and Accommodation,45029,2215942780,3664.29,R,Sakura Care Limited
Hampshire County Council,Children's Services,UASC - CLA Post 16 - Supp Acc,Client Lodgings and Accommodation,45029,2215942840,3336.42,R,Sakura Care Limited
Hampshire County Council,Children's Services,UASC - CLA Post 16 - Supp Acc,Client Lodgings and Accommodation,45030,2215944363,3336.42,R,Sakura Care Limited
Hampshire County Council,Children's Services,UASC - CLA Post 16 - Supp Acc,Client Lodgings and Accommodation,45030,2215944381,3336.42,R,Sakura Care Limited
Hampshire County Council,Children's Services,UASC - CLA Post 16 - Supp Acc,Client Lodgings and Accommodation,45030,2215944485,3336.42,R,Sakura Care Limited
Hampshire County Council,Children's Services,UASC - CLA Post 16 - Supp Acc,Client Lodgings and Accommodation,45042,2215965416,667.28,R,Sakura Care Limited
Hampshire County Council,Children's Services,UASC - CLA Post 16 - Supp Acc,Client Lodgings and Accommodation,45034,2215954477,943.69,R,STEP BY STEP PARTNERSHIP LTD
Hampshire County Council,Children's Services,UASC - CLA Post 16 - Supp Acc,Client Lodgings and Accommodation,45034,2215954486,943.69,R,STEP BY STEP PARTNERSHIP LTD
Hampshire County Council,Children's Services,UASC - CLA Post 16 - Supp Acc,Client Lodgings and Accommodation,45034,2215954515,1060.11,R,STEP BY STEP PARTNERSHIP LTD
Hampshire County Council,Children's Services,UASC - IFA,Payments to Private Contractors,45036,2215957911,4212.5,R,BANYA FAMILY PLACEMENT
Hampshire County Council,Children's Services,UASC - IFA,Payments to Private Contractors,45021,2215937462,4290.4,R,Fair Ways Community Benefit Society
Hampshire County Council,Children's Services,UASC - IFA,Payments to Private Contractors,45043,2215967835,4152,R,Fair Ways Community Benefit Society
Hampshire County Council,Children's Services,UASC - IFA,Payments to Private Contractors,45043,2215968203,4152,R,Fair Ways Community Benefit Society
Hampshire County Council,Children's Services,UASC - IFA,Payments to Private Contractors,45029,2215942877,1392,R,Sunbeam Fostering Agency Ltd
Hampshire County Council,Children's Services,UASC - IFA,Payments to Private Contractors,45029,2215942879,1392,R,Sunbeam Fostering Agency Ltd
Hampshire County Council,Children's Services,UASC - IFA,Payments to Private Contractors,45037,2215961132,3596,R,Sunbeam Fostering Agency Ltd
Hampshire County Council,Children's Services,UASC - IFA,Payments to Private Contractors,45037,2215961141,3596,R,Sunbeam Fostering Agency Ltd
Hampshire County Council,Children's Services,Unit C Warehouse  - asset charges only,Non System - Electricity,45044,3111249564,2219.16,R,NPOWER
Hampshire County Council,Children's Services,Unit C Warehouse  - asset charges only,Payments to main contractor,45037,3400212770,629.73,C,EvoEnergy Ltd
Hampshire County Council,Children's Services,Unit C Warehouse  - asset charges only,Payments to main contractor,45037,3400212770,1861.36,C,EvoEnergy Ltd
Hampshire County Council,Children's Services,Unit C Warehouse  - asset charges only,Payments to main contractor,45037,3400212770,717.31,C,EvoEnergy Ltd
Hampshire County Council,Children's Services,Unit C Warehouse  - asset charges only,Payments to main contractor,45037,3400212770,783.85,C,EvoEnergy Ltd
Hampshire County Council,Children's Services,Unit C Warehouse  - asset charges only,Payments to main contractor,45037,3400212770,1175.04,C,EvoEnergy Ltd
Hampshire County Council,Children's Services,Unit C Warehouse  - asset charges only,Payments to main contractor,45037,3400212770,703.1,C,EvoEnergy Ltd
Hampshire County Council,Children's Services,Unit C Warehouse  - asset charges only,Payments to main contractor,45037,3400212770,687.67,C,EvoEnergy Ltd
Hampshire County Council,Children's Services,Unit C Warehouse  - asset charges only,Payments to main contractor,45037,3400212770,687.67,C,EvoEnergy Ltd
Hampshire County Council,Children's Services,Unit C Warehouse  - asset charges only,Payments to main contractor,45037,3400212770,911.02,C,EvoEnergy Ltd
Hampshire County Council,Children's Services,Unit C Warehouse  - asset charges only,Payments to main contractor,45037,3400212770,726.57,C,EvoEnergy Ltd
Hampshire County Council,Children's Services,Unit C Warehouse  - asset charges only,Payments to main contractor,45037,3400212770,683.36,C,EvoEnergy Ltd
Hampshire County Council,Children's Services,Unit C Warehouse  - asset charges only,Payments to main contractor,45037,3400212770,1354.36,C,EvoEnergy Ltd
Hampshire County Council,Children's Services,Unit C Warehouse  - asset charges only,Payments to main contractor,45037,3400212770,687.64,C,EvoEnergy Ltd
Hampshire County Council,Children's Services,Unit C Warehouse  - asset charges only,Payments to main contractor,45037,3400212770,692.64,C,EvoEnergy Ltd
Hampshire County Council,Children's Services,Unit C Warehouse  - asset charges only,Payments to main contractor,45019,3400212407,1190.41,C,Solar Voltaics Ltd
Hampshire County Council,Children's Services,Unit C Warehouse  - asset charges only,Payments to main contractor,45019,3400212407,519.52,C,Solar Voltaics Ltd
Hampshire County Council,Children's Services,Unit C Warehouse  - asset charges only,Payments to main contractor,45019,3400212407,1334.22,C,Solar Voltaics Ltd
Hampshire County Council,Children's Services,Unit C Warehouse  - asset charges only,Payments to main contractor,45019,3400212407,1119.38,C,Solar Voltaics Ltd
Hampshire County Council,Children's Services,Unit C Warehouse  - asset charges only,Payments to main contractor,45019,3400212407,1036.83,C,Solar Voltaics Ltd
Hampshire County Council,Children's Services,Unit C Warehouse  - asset charges only,Payments to main contractor,45019,3400212407,668.66,C,Solar Voltaics Ltd
Hampshire County Council,Children's Services,Unit C Warehouse  - asset charges only,Payments to main contractor,45019,3400212407,1354.72,C,Solar Voltaics Ltd
Hampshire County Council,Children's Services,Unit C Warehouse  - asset charges only,Payments to main contractor,45019,3400212407,1306.63,C,Solar Voltaics Ltd
Hampshire County Council,Children's Services,Unit C Warehouse  - asset charges only,Payments to main contractor,45019,3400212407,781.08,C,Solar Voltaics Ltd
Hampshire County Council,Children's Services,Unit C Warehouse  - asset charges only,Payments to main contractor,45019,3400212407,1046.34,C,Solar Voltaics Ltd
Hampshire County Council,Children's Services,Unit C Warehouse  - asset charges only,Payments to main contractor,45019,3400212407,630.37,C,Solar Voltaics Ltd
Hampshire County Council,Children's Services,Unit C Warehouse  - asset charges only,Payments to main contractor,45019,3400212407,1260.05,C,Solar Voltaics Ltd
Hampshire County Council,Children's Services,Virtual School - Pupil Premium,"Author, Speaker and Lecturer Fees",45034,3111244542,6160,R,Childrens Services
Hampshire County Council,Children's Services,Virtual School - Pupil Premium,"Author, Speaker and Lecturer Fees",45034,3111244543,1040,R,Childrens Services
Hampshire County Council,Children's Services,Virtual School - Pupil Premium,IT Software,45033,2215948554,500,R,STONE COMPUTERS
Hampshire County Council,Children's Services,Virtual School - Pupil Premium,Purchase of IT Equipment,45033,2215948554,600,R,STONE COMPUTERS
Hampshire County Council,Children's Services,Virtual School - Recovery Premium,Other Expenses,45044,3111249234,1560,R,Childrens Services
Hampshire County Council,Children's Services,Vyne Secondary Basingstoke,Major Roof Repairs - CM,45019,3400212390,59178.71,C,Breyer Group PLC
Hampshire County Council,Children's Services,Vyne Secondary Basingstoke,Major Roof Repairs - CM,45019,3400212390,3672.47,C,Breyer Group PLC
Hampshire County Council,Children's Services,Wallisdean Cty Infant Fareham,Site Works,45033,2215963697,2035,C,D B STAMP & A R CAMMISH
Hampshire County Council,Children's Services,Wallisdean Cty Junior Fareham,Computer Equipment,45017,2215954054,3379.59,C,ROCKET COMPUTER SERVICES
Hampshire County Council,Children's Services,Warren Park F&M Havant,Payments to main contractor,45019,3400212407,1172.98,C,Solar Voltaics Ltd
Hampshire County Council,Children's Services,Waterloo School Waterlooville,Boiler / Major Plant Replacement - CM,45044,3400212876,1145.7,C,Corrigenda Limited t/a Corrigenda F
Hampshire County Council,Children's Services,Waterlooville Library,Equipment,45037,3400212722,543.88,R,Corrigenda Limited t/a Corrigenda F
Hampshire County Council,Children's Services,Waterlooville Library,Non System - Electricity,45044,3111249678,1949.79,R,NPOWER
Hampshire County Council,Children's Services,Waterlooville Library,Uniform Business Rates,45017,3500253295,3712,R,Havant Borough Council
Hampshire County Council,Children's Services,Waterlooville Library,Uniform Business Rates,45042,3500253557,3712,R,Havant Borough Council
Hampshire County Council,Children's Services,Wellington Primary School,Payments to main contractor,45035,2215960677,11453.33,C,Log Cabins For Sale Ltd
Hampshire County Council,Children's Services,Wessex Dance Academy,Uniform Business Rates,45017,3500253395,1333.25,R,WINCHESTER CITY COUNCIL
Hampshire County Council,Children's Services,Wessex Dance Academy,Uniform Business Rates,45042,3500253654,1335,R,WINCHESTER CITY COUNCIL
Hampshire County Council,Children's Services,West End Library,Rent,45042,4510265166,1132.25,R,WESTEND PARISH COUNCIL
Hampshire County Council,Children's Services,Westgate Secondary Winchester,Boiler / Major Plant Replacement - CM,45028,3400212533,1340.14,C,ANCHOR PIPEWORK LTD
Hampshire County Council,Children's Services,Westgate Secondary Winchester,Boiler / Major Plant Replacement - CM,45028,3400212533,7143.5,C,ANCHOR PIPEWORK LTD
Hampshire County Council,Children's Services,Westgate Secondary Winchester,Payments to main contractor,45019,3400212407,811.32,C,Solar Voltaics Ltd
Hampshire County Council,Children's Services,Westgate Secondary Winchester,Payments to main contractor,45019,3400212407,1877.79,C,Solar Voltaics Ltd
Hampshire County Council,Children's Services,Whitchurch Library,Non System - Electricity,45044,3111249820,634.32,R,NPOWER
Hampshire County Council,Children's Services,Whitewater Ce Primary B'Stoke,Furniture & Equipment,45036,2215958094,1150,C,Arkle Electrical Ltd
Hampshire County Council,Children's Services,Whitewater Ce Primary B'Stoke,Furniture & Equipment,45036,2215958094,687.92,C,Arkle Electrical Ltd
Hampshire County Council,Children's Services,Wickham Ce(C) Primary,Furniture & Equipment,45040,2215963327,859.65,C,SOLENT BLIND & CURTAIN COMPANY
Hampshire County Council,Children's Services,Winchester Library,Electrical Maintenance,45042,3400212841,1545.14,R,Corrigenda Limited t/a Corrigenda F
Hampshire County Council,Children's Services,Yateley Library,Non System - Electricity,45044,3111249372,1234.37,R,NPOWER
Hampshire County Council,Children's Services,Yateley Secondary,Payments to main contractor,45035,3400212674,1444.84,C,E W Beard Ltd
Hampshire County Council,Children's Services,Young Carers Grant - FSS,Payments to Voluntary bodies,45034,2215954774,13683.75,R,ONE COMMUNITY
Hampshire County Council,Corporate Services,Audit Fee,Other Services,45044,2215970620,24860,R,Ernst & Young LLP
Hampshire County Council,Corporate Services,Audit Fee,Other Services,45044,3111249246,692,R,Ernst & Young LLP
Hampshire County Council,Corporate Services,Chief Executive Office,Other Training Courses and Qualification,45033,2215949274,780,R,COUNTY COUNCILS NETWORK
Hampshire County Council,Corporate Services,Chief Executive Office,Other Training Courses and Qualification,45028,2215941706,505.9,R,Local Government Association
Hampshire County Council,Corporate Services,Chief Executive Office,Staff Advertising - General,45033,2215948654,1750,R,ODGERS BERNDTSON
Hampshire County Council,Corporate Services,Chief Executives Leadership Budget,Other Training Courses and Qualification,45037,2215959281,950,R,Kaz White Limited
Hampshire County Council,Corporate Services,Childcare Vouchers Scheme,Childcare Management Fees,45041,3111248524,17245.13,R,Fideliti Limited
Hampshire County Council,Corporate Services,Children's Services - Insured Losses,Employee Related Insurance,45028,3111244128,42500,R,Childrens Services
Hampshire County Council,Corporate Services,Children's Services - Insured Losses,Employee Related Insurance,45042,3111248689,13500,R,Childrens Services
Hampshire County Council,Corporate Services,Children's Services - Insured Losses,Employee Related Insurance,45040,3111247642,1575,R,Corporate Resources
Hampshire County Council,Corporate Services,Children's Services - Insured Losses,Employee Related Insurance,45040,3111247644,15500,R,Corporate Resources
Hampshire County Council,Corporate Services,Children's Services - Insured Losses,Employee Related Insurance,45042,3111248690,627,R,Corporate Resources
Hampshire County Council,Corporate Services,Children's Services - Insured Losses,Employee Related Insurance,45042,3111248691,665,R,Corporate Resources
Hampshire County Council,Corporate Services,Children's Services - Insured Losses,Employee Related Insurance,45042,3111248692,22500,R,Corporate Resources
Hampshire County Council,Corporate Services,Children's Services - Insured Losses,Employee Related Insurance,45035,2215955848,5000,R,Ella Davis
Hampshire County Council,Corporate Services,Children's Services - Insured Losses,Employee Related Insurance,45021,2215937671,1100,R,J WINSOR
Hampshire County Council,Corporate Services,Children's Services - Insured Losses,Employee Related Insurance,45041,2215963812,900,R,J WINSOR
Hampshire County Council,Corporate Services,Children's Services - Insured Losses,Employee Related Insurance,45044,2215968631,500,R,J WINSOR
Hampshire County Council,Corporate Services,Children's Services - Insured Losses,Employee Related Insurance,45036,2215958375,1440,R,T COLLINS
Hampshire County Council,Corporate Services,Children's Services - Insured Losses,Employee Related Insurance,45043,2215967566,900,R,T COLLINS
Hampshire County Council,Corporate Services,Children's Services - Insured Losses,Premises Insurance - General,45029,2215942143,708.55,R,BASINGSTOKE AND DEANE
Hampshire County Council,Corporate Services,Com Prop Legal Ext Clients,Other Expenses,45021,3111236733,1791,R,Corporate Resources
Hampshire County Council,Corporate Services,Communications & Engagement Central,Other Training Courses and Qualification,45017,2215936003,750,R,INCLUSIVE EMPLOYERS LTD
Hampshire County Council,Corporate Services,Connect to Hampshire JV,Other Services,45021,2215937348,7725500,R,Hants & Kent Comm Servs LLP
Hampshire County Council,Corporate Services,Corporate Finance,Hired and Contracted Services,45033,2215949632,6000,R,Creditsafe Business Solutions Ltd
Hampshire County Council,Corporate Services,Corporate Hospitality-Chairmans Events,Furniture,45043,2215967871,595.89,R,THOMAS FATTORINI LTD
Hampshire County Council,Corporate Services,Corporate Hospitality-Leaders Events,Other Training Courses and Qualification,45033,2215949186,780,R,COUNTY COUNCILS NETWORK
Hampshire County Council,Corporate Services,Data Centre,IT Software,45027,2215940584,600,R,CANON (UK) LTD
