Authority,Departments,Spending area,Expense type,Posting date,Doc ref,Amount,Cap / Rev,Supplier name (Amended)
Hampshire County Council,Children's Services,NF & TV CIC - IH Fostering,Other Services,45055,2215980016,572.93,R,PROSPERO TEACHING
Hampshire County Council,Children's Services,NF & TV CIC - IH Fostering,Other Services,45055,2215980022,2452.35,R,PROSPERO TEACHING
Hampshire County Council,Children's Services,NF & TV CIC - IH Fostering,Other Services,45063,2215995474,6088.89,R,PROSPERO TEACHING
Hampshire County Council,Children's Services,NF & TV CIC - IH Fostering,Other Services,45063,2215995475,6144.85,R,PROSPERO TEACHING
Hampshire County Council,Children's Services,NF & TV CIC - IH Fostering,Other Services,45063,2215995477,6964.7,R,PROSPERO TEACHING
Hampshire County Council,Children's Services,NF & TV CIC - IH Fostering,Other Services,45063,2215995479,5941.94,R,PROSPERO TEACHING
Hampshire County Council,Children's Services,NF & TV CIC - IH Fostering,Other Services,45065,2216001973,5569.34,R,PROSPERO TEACHING
Hampshire County Council,Children's Services,NF & TV CIC - IH Fostering,Other Services,45072,2216011450,1335,R,PROSPERO TEACHING
Hampshire County Council,Children's Services,NF & TV CIC - IH Fostering,Other Services,45072,2216011454,1705.91,R,PROSPERO TEACHING
Hampshire County Council,Children's Services,NF & TV CIC - IH Fostering,Other Services,45072,2216011457,1307.76,R,PROSPERO TEACHING
Hampshire County Council,Children's Services,NF & TV CIC - IH Fostering,Other Services,45072,2216011461,840,R,PROSPERO TEACHING
Hampshire County Council,Children's Services,NF & TV CIC - IH Fostering,Other Services,45072,2216011462,4343.47,R,PROSPERO TEACHING
Hampshire County Council,Children's Services,NF & TV CIC - IH Fostering,Other Services,45055,2215979749,736,R,Wyvern College Academy Trust
Hampshire County Council,Children's Services,NF CAST 1 - CLA Post 16 - Supp Acc,Client Lodgings and Accommodation,45069,2216006331,7497.6,R,Sportfit Support Services Limited
Hampshire County Council,Children's Services,NF CAST 1 - CLA Post 16 - Supp Acc,Client Lodgings and Accommodation,45069,2216006338,14058,R,Sportfit Support Services Limited
Hampshire County Council,Children's Services,NF CAST 2 - CLA Post 16 - Supp Acc,Payments to Private Contractors,45068,2216004254,8356,R,Fair Ways Community Benefit Society
Hampshire County Council,Children's Services,NF CAST 2 - CLA Post 16 - Supp Acc,Payments to Private Contractors,45071,2216009407,1790.58,R,Fair Ways Community Benefit Society
Hampshire County Council,Children's Services,NF CAST 2 - CLA Post 16 - Supp Acc,Payments to Private Contractors,45071,2216009412,15518.29,R,Fair Ways Community Benefit Society
Hampshire County Council,Children's Services,NF CAST 2 - CLA Post 16 - Supp Acc,Payments to Private Contractors,45071,2216009417,1193.71,R,Fair Ways Community Benefit Society
Hampshire County Council,Children's Services,NF CAST 2 - CLA Post 16 - Supp Acc,Payments to Private Contractors,45071,2216009424,8356,R,Fair Ways Community Benefit Society
Hampshire County Council,Children's Services,NF CAST 2 - CLA Post 16 - Supp Acc,Payments to Private Contractors,45071,2216009438,8356,R,Fair Ways Community Benefit Society
Hampshire County Council,Children's Services,NF CAST 3 - CLA Post 16 - Supp Acc,Client Lodgings and Accommodation,45071,2216010204,8785.8,R,Netpex (Head office)
Hampshire County Council,Children's Services,NF CAST 3 - CLA Post 16 - Supp Acc,Client Lodgings and Accommodation,45071,2216010247,878.58,R,Netpex (Head office)
Hampshire County Council,Children's Services,NF CAST 3 - CLA Post 16 - Supp Acc,Client Lodgings and Accommodation,45071,2216009832,5299.46,R,Phoenix Care
Hampshire County Council,Children's Services,NF CAST 3 - CLA Post 16 - Supp Acc,Client Lodgings and Accommodation,45061,2215987609,7145.19,R,Sportfit Support Services Limited
Hampshire County Council,Children's Services,NF CAST 3 - CLA Post 16 - Supp Acc,Client Lodgings and Accommodation,45061,2215987613,5532.17,R,Sportfit Support Services Limited
Hampshire County Council,Children's Services,NF CAST 3 - CLA Post 16 - Supp Acc,Hired and Contracted Services,45064,2216000405,500,R,Personal Payments
Hampshire County Council,Children's Services,NF CAST 4 - CLA Post 16 - Supp Acc,Client Lodgings and Accommodation,45077,2216013330,5589.28,R,Family Assessment and Support Servi
Hampshire County Council,Children's Services,NF CAST 4 - CLA Post 16 - Supp Acc,Payments to Private Contractors,45057,2215984077,34653.57,R,Family Assessment and Support Servi
Hampshire County Council,Children's Services,NF CAST 4 - CLA Post 16 - Supp Acc,Payments to Private Contractors,45062,2215989393,33535.71,R,Family Assessment and Support Servi
Hampshire County Council,Children's Services,NF CAST 4 - CLA Post 16 - Supp Acc,Payments to Private Contractors,45077,2216013330,4471.43,R,Family Assessment and Support Servi
Hampshire County Council,Children's Services,North Baddesley Cty Infant,"Alterations under £10,000",45049,2215974125,1694.5,C,COUNTY LOCKSMITHS (CHANDLERS FORD)
Hampshire County Council,Children's Services,Oak Meadow Children's Centre-Cap Chgs,Reactive Fabric Repairs,45065,3400213269,4783.68,R,TEW BROS LTD
Hampshire County Council,Children's Services,Oakley Ce(C) Junior,Computer Equipment,45057,2215984189,7171.76,C,HARRAP COMPUTER SYSTEMS LTD
Hampshire County Council,Children's Services,Oakley Cty Infant,Furniture & Equipment,45047,2215989957,4427.16,C,Cutting Edge Fabrics Limited
Hampshire County Council,Children's Services,Oakley Cty Infant,Payments to main contractor,45069,2216017793,40000,C,ESP SCOTLAND LTD
Hampshire County Council,Children's Services,Oakwood Infant Hartley Wintney,Computer Equipment,45063,2216008489,1193,C,HARRAP COMPUTER SYSTEMS LTD
Hampshire County Council,Children's Services,Orchard Lea Cty Jnr Fareham,Payments to main contractor,45063,2216010862,788,C,K & M FENCING LTD
Hampshire County Council,Children's Services,Orchard Lea Cty Jnr Fareham,Payments to main contractor,45068,2216010865,788,C,K & M FENCING LTD
Hampshire County Council,Children's Services,Orchard Lea Cty Jnr Fareham,Payments to main contractor,45070,2216010872,537.22,C,K & M FENCING LTD
Hampshire County Council,Children's Services,Parsonage Farm Nur/Infant Cove,Arboriculture/landscaping,45064,2216000560,3716.5,C,Playforce Ltd
Hampshire County Council,Children's Services,Participation & Lifelong Learning Mngmnt,Service Charges - Premises,45057,2215983150,2112,R,Green Building Maintenance Ltd
Hampshire County Council,Children's Services,Pennington Ce(C) J Lymington,Payments to main contractor,45051,2215980083,1216.12,C,Wyatts Tracks and Blinds Ltd
Hampshire County Council,Children's Services,Petersfield Cty Infant,Computer Equipment,45062,2216007724,2960,C,Rocket Computer Services
Hampshire County Council,Children's Services,Petersfield Library,Non System - Electricity,45062,3111261197,1755.5,R,NPOWER
Hampshire County Council,Children's Services,Petersfield Library,Non System - Gas,45055,3111258809,1201.78,R,TOTALENERGIES GAS & POWER LIMITED
Hampshire County Council,Children's Services,Petersfield Library,Premises Repairs,45077,3111265635,1012,R,Corporate Resources
Hampshire County Council,Children's Services,Petersfield Library,Uniform Business Rates,45072,3500254086,3046,R,EAST HAMPSHIRE DISTRICT COUNCIL
Hampshire County Council,Children's Services,Pinewood Infant Farnborough,Computer Equipment,45054,2215988289,5670,C,HARRAP COMPUTER SYSTEMS LTD
Hampshire County Council,Children's Services,Pinewood Infant Farnborough,Payments to main contractor,45065,3400213291,4820.36,C,R V DART & SONS (BUILDERS) LTD
Hampshire County Council,Children's Services,PLO Court Fees,Legal Costs,45069,2216006955,658.86,R,Anglia DNA Services Limited
Hampshire County Council,Children's Services,PLO Court Fees,Legal Costs,45071,2216009065,6685.2,R,Personal Payments
Hampshire County Council,Children's Services,PLO Court Fees,Legal Costs,45051,2215979140,1823,R,CARTER BROWN THE EXPERT SERVICE
Hampshire County Council,Children's Services,PLO Court Fees,Legal Costs,45051,3111257812,527.72,R,Childrens Services
Hampshire County Council,Children's Services,PLO Court Fees,Legal Costs,45061,2215987008,1014,R,DNA WORLDWIDE GROUP
Hampshire County Council,Children's Services,PLO Court Fees,Legal Costs,45061,2215987847,915,R,DNA WORLDWIDE GROUP
Hampshire County Council,Children's Services,PLO Court Fees,Legal Costs,45063,2215995338,701,R,DNA WORLDWIDE GROUP
Hampshire County Council,Children's Services,PLO Court Fees,Legal Costs,45068,2216003633,552,R,DNA WORLDWIDE GROUP
Hampshire County Council,Children's Services,PLO Court Fees,Legal Costs,45069,2216007009,760,R,DNA WORLDWIDE GROUP
Hampshire County Council,Children's Services,PLO Court Fees,Legal Costs,45069,2216007013,1146,R,DNA WORLDWIDE GROUP
Hampshire County Council,Children's Services,PLO Court Fees,Legal Costs,45069,2216007017,948,R,DNA WORLDWIDE GROUP
Hampshire County Council,Children's Services,PLO Court Fees,Legal Costs,45076,2216012791,1031,R,DNA WORLDWIDE GROUP
Hampshire County Council,Children's Services,PLO Court Fees,Legal Costs,45076,2216012793,665,R,DNA WORLDWIDE GROUP
Hampshire County Council,Children's Services,PLO Court Fees,Legal Costs,45076,2216012797,840,R,DNA WORLDWIDE GROUP
Hampshire County Council,Children's Services,PLO Court Fees,Legal Costs,45076,2216012801,665,R,DNA WORLDWIDE GROUP
Hampshire County Council,Children's Services,PLO Court Fees,Legal Costs,45077,2216013840,1163,R,DNA WORLDWIDE GROUP
Hampshire County Council,Children's Services,PLO Court Fees,Legal Costs,45061,2215988593,777.03,R,EXPERT IN MIND
Hampshire County Council,Children's Services,PLO Court Fees,Legal Costs,45069,2216006471,3182.4,R,EXPERT IN MIND
Hampshire County Council,Children's Services,PLO Court Fees,Legal Costs,45072,2216011376,1612.8,R,EXPERT IN MIND
Hampshire County Council,Children's Services,PLO Court Fees,Legal Costs,45049,2215973635,920.4,R,GARY TAYLOR ASSOCIATES LIMITED
Hampshire County Council,Children's Services,PLO Court Fees,Legal Costs,45049,2215973650,1672.6,R,GARY TAYLOR ASSOCIATES LIMITED
Hampshire County Council,Children's Services,PLO Court Fees,Legal Costs,45077,2216013485,893.7,R,GARY TAYLOR ASSOCIATES LIMITED
Hampshire County Council,Children's Services,PLO Court Fees,Legal Costs,45077,2216013480,540,R,MEWA LLP
Hampshire County Council,Children's Services,PLO Court Fees,Legal Costs,45062,2215990197,1076.4,R,Morgan Psychological Services Ltd
Hampshire County Council,Children's Services,PLO Court Fees,Legal Costs,45062,2215990205,725.4,R,Morgan Psychological Services Ltd
Hampshire County Council,Children's Services,PLO Court Fees,Legal Costs,45063,2215995322,655.2,R,Morgan Psychological Services Ltd
Hampshire County Council,Children's Services,PLO Court Fees,Legal Costs,45072,2216012180,1029.6,R,Morgan Psychological Services Ltd
Hampshire County Council,Children's Services,PLO Court Fees,Legal Costs,45077,2216013479,631.8,R,Morgan Psychological Services Ltd
Hampshire County Council,Children's Services,PLO Court Fees,Legal Costs,45065,2216002533,500,R,Personal Payments
Hampshire County Council,Children's Services,Portchester Library,Non System - Electricity,45062,3111260463,503.03,R,NPOWER
Hampshire County Council,Children's Services,Portchester Library,Uniform Business Rates,45072,3500254135,1406,R,FAREHAM BOROUGH COUNCIL
Hampshire County Council,Children's Services,Poulner Cty Junior Ringwood,Major Roof Repairs - CM,45070,3400213325,161748.55,C,HAMPSHIRE PARTITIONING CONTRACTS LT
Hampshire County Council,Children's Services,Poulner Cty Junior Ringwood,Major Roof Repairs - CM,45070,3400213325,5135.43,C,HAMPSHIRE PARTITIONING CONTRACTS LT
Hampshire County Council,Children's Services,Professional development programme,Payments to Other Establishments,45049,3111250419,528,R,Alphabets Pre-school
Hampshire County Council,Children's Services,Professional development programme,Payments to Other Establishments,45049,3111250420,528,R,Alverbridge Nursery
Hampshire County Council,Children's Services,Professional development programme,Payments to Other Establishments,45049,3111250422,792,R,Candover Valley Pre-School
Hampshire County Council,Children's Services,Professional development programme,Payments to Other Establishments,45049,3111250428,528,R,Good Shepherd Pre-School
Hampshire County Council,Children's Services,Professional development programme,Payments to Other Establishments,45049,3111250430,528,R,Little Explorers Nursery & Pre-scho
Hampshire County Council,Children's Services,Professional development programme,Payments to Other Establishments,45049,3111250432,528,R,Medstead Pre-School & Nursery
Hampshire County Council,Children's Services,Professional development programme,Payments to Other Establishments,45049,3111250436,528,R,Pear Tree Day Nursery
Hampshire County Council,Children's Services,Professional development programme,Payments to Other Establishments,45049,3111250438,1584,R,Shepherds Spring Pre-school Nursery
Hampshire County Council,Children's Services,Professional development programme,Payments to Other Establishments,45049,3111250443,528,R,St Bernards Nursery
Hampshire County Council,Children's Services,Professional development programme,Payments to Other Establishments,45049,3111250444,528,R,St Clares Pre-School
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45050,2215975133,15642.6,R,4D Care Ltd
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45050,2215975137,2571.42,R,4D Care Ltd
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45068,2216003880,1871,R,A Wilderness Way Ltd
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45068,2216003880,56848.88,R,A Wilderness Way Ltd
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45057,2215983579,12750,R,Achieve Care Limited
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45062,2215988967,16488.96,R,Acorn Care and Education Limited
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45062,2215989032,16488.96,R,Acorn Care and Education Limited
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45055,2215979897,29380.13,R,AMEGREEN CHILDRENS SERVICES LIMITED
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45057,2215983039,5467.53,R,Arc Hd Brocklands
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45065,2216000825,5467.53,R,Arc Hd Brocklands
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45065,2216000826,5467.53,R,Arc Hd Brocklands
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45068,2216004763,5467.53,R,Arc Hd Brocklands
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45068,2216004770,5467.53,R,Arc Hd Brocklands
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45068,2216004782,5467.53,R,Arc Hd Brocklands
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45071,2216010260,5467.53,R,Arc Hd Brocklands
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45071,2216010266,5467.53,R,Arc Hd Brocklands
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45071,2216010275,5467.53,R,Arc Hd Brocklands
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45077,2216013398,5467.53,R,Arc Hd Brocklands
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45065,2216000858,19808.7,R,Central & Southern Homes Ltd
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45056,2215981829,18582.86,R,COXLEASE
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45077,2216013887,19202.29,R,COXLEASE
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45057,2215983590,19698.77,R,Esland North (HQ)
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45056,2215981884,22136.1,R,Fair Ways Community Benefit Society
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45056,2215981899,21267.9,R,Fair Ways Community Benefit Society
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45056,2215981914,21267.9,R,Fair Ways Community Benefit Society
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45056,2215981929,20850.9,R,Fair Ways Community Benefit Society
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45071,2216010436,35154,R,Fair Ways Community Benefit Society
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45064,2215999380,73071.42,R,Flourish Childrens services Ltd
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45051,2215978929,20087.14,R,Highlands (Fareham) Limited
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45069,2216007065,20087.14,R,Highlands (Fareham) Limited
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45055,2215979821,15338.57,R,HILLCREST CARE LTD
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45062,2215989059,3214.29,R,HILLCREST CARE LTD
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45062,2215990266,13293.43,R,HILLCREST CARE LTD
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45062,2215990273,15849.86,R,HILLCREST CARE LTD
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45072,2216011447,14574.25,R,HILLCREST CARE LTD
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45057,2215984201,37956,R,Idem Living Ltd
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45055,2215979955,16164.29,R,Kedleston Ltd
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45055,2215979961,15642.86,R,Kedleston Ltd
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45050,2215976009,27910.63,R,Keys PCE Limited
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45050,2215976606,42107.14,R,Keys PCE Limited
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45055,2215980181,39300,R,Keys PCE Limited
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45055,2215980187,11228.57,R,Keys PCE Limited
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45055,2215980194,43510.71,R,Keys PCE Limited
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45076,2216012442,16900,R,Keys PCE Limited
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45077,2216013314,20150,R,Keys PCE Limited
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45077,2216013319,18200,R,Keys PCE Limited
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45077,2216013324,20150,R,Keys PCE Limited
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45077,2216013333,20475,R,Keys PCE Limited
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45077,2216013606,20475,R,Keys PCE Limited
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45055,2215980362,38421.43,R,NEW FOREST CARE LTD
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45056,2215981117,34285.71,R,NEW FOREST CARE LTD
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45056,2215981120,35428.57,R,NEW FOREST CARE LTD
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45049,2215973683,24000,R,Nirmal Homes Ltd
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45055,2215980781,41194.16,R,Nurture One Ltd (HEAD OFFICE)
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45057,2215983917,41194.16,R,Nurture One Ltd (HEAD OFFICE)
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45062,2215990113,40968.76,R,Nurture One Ltd (HEAD OFFICE)
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45071,2216009118,32142.75,R,Positif Care
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45071,2216009123,25714.2,R,Positif Care
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45058,2215984460,1942.98,R,PROSPERO TEACHING
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45058,2215984461,1295.32,R,PROSPERO TEACHING
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45058,2215984463,3238.3,R,PROSPERO TEACHING
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45058,2215984464,3238.3,R,PROSPERO TEACHING
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45058,2215984465,1942.98,R,PROSPERO TEACHING
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45058,2215984466,1942.98,R,PROSPERO TEACHING
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45058,2215984468,2590.64,R,PROSPERO TEACHING
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45058,2215984469,2590.64,R,PROSPERO TEACHING
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45058,2215984471,2647.64,R,PROSPERO TEACHING
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45058,2215984473,1942.98,R,PROSPERO TEACHING
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45058,2215984475,2590.64,R,PROSPERO TEACHING
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45058,2215984480,1942.98,R,PROSPERO TEACHING
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45058,2215984493,2590.64,R,PROSPERO TEACHING
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45058,2215984497,2590.64,R,PROSPERO TEACHING
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45058,2215984499,1295.32,R,PROSPERO TEACHING
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45058,2215984595,9067.24,R,PROSPERO TEACHING
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45058,2215985643,2590.64,R,PROSPERO TEACHING
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45058,2215985647,1942.98,R,PROSPERO TEACHING
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45058,2215985650,1942.98,R,PROSPERO TEACHING
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45058,2215985654,2590.64,R,PROSPERO TEACHING
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45058,2215985659,1942.98,R,PROSPERO TEACHING
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45058,2215985662,2590.64,R,PROSPERO TEACHING
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45058,2215985665,1295.32,R,PROSPERO TEACHING
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45058,2215985669,1295.32,R,PROSPERO TEACHING
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45058,2215985675,647.66,R,PROSPERO TEACHING
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45058,2215985677,1942.98,R,PROSPERO TEACHING
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45058,2215985680,1295.32,R,PROSPERO TEACHING
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45058,2215985705,2627.85,R,PROSPERO TEACHING
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45058,2215985710,1295.32,R,PROSPERO TEACHING
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45058,2215985713,2640.64,R,PROSPERO TEACHING
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45058,2215985715,1942.98,R,PROSPERO TEACHING
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45058,2215985717,647.66,R,PROSPERO TEACHING
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45058,2215985719,1942.98,R,PROSPERO TEACHING
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45058,2215985724,1942.98,R,PROSPERO TEACHING
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45058,2215985727,1942.98,R,PROSPERO TEACHING
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45058,2215985732,1295.32,R,PROSPERO TEACHING
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45058,2215985815,9067.24,R,PROSPERO TEACHING
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45058,2215985821,10362.56,R,PROSPERO TEACHING
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45058,2215985826,10362.56,R,PROSPERO TEACHING
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45058,2215985830,9067.24,R,PROSPERO TEACHING
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45076,2216012426,2391.36,R,PROSPERO TEACHING
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45072,2216011231,22087.51,R,Reflexions Care Group Limited
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45055,2215980275,15477.99,R,ROC Northwest Limited
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45057,2215982842,23831.25,R,Solent Child Care Ltd
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45062,2215990239,17142.9,R,Surecare Residential Limited
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45062,2215990251,5142.86,R,Surecare Residential Limited
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45057,2215982813,21846.9,R,SWAAY
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45058,2215985629,25980.86,R,The Esland Group (HQ)
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45064,2216000107,18527.81,R,Unity Residential Care Services
Hampshire County Council,Children's Services,Purchase Residential Care - Eastern,Payments to Private Contractors,45064,2216000226,18527.81,R,Unity Residential Care Services
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45063,2215995431,16928.7,R,ABC Care and Education Ltd.
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45055,2215979917,38854.78,R,AMEGREEN CHILDRENS SERVICES LIMITED
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45062,2215990158,63922.38,R,AMEGREEN CHILDRENS SERVICES LIMITED
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45057,2215982902,5467.53,R,Arc Hd Brocklands
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45065,2216000821,5467.53,R,Arc Hd Brocklands
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45065,2216000822,5467.53,R,Arc Hd Brocklands
Hampshire County Council,Children's Services,Purchase Residential Care - Western,Payments to Private Contractors,45065,2216000823,5467.53,R,Arc Hd Brocklands
