Authority,Departments,Spending area,Expense type,Posting date,Doc ref,Amount,Cap / Rev,Supplier name (Amended)
Hampshire County Council,Children's Services,CWD - North East - Direct Payments,Social Care - Direct Payments,45188,2216170040,811.93,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North East - Direct Payments,Social Care - Direct Payments,45188,2216170087,834.52,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North East - Direct Payments,Social Care - Direct Payments,45188,2216170178,1825.9,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North East - Direct Payments,Social Care - Direct Payments,45188,2216170210,949.84,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North East - Direct Payments,Social Care - Direct Payments,45188,2216170211,1757.92,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North East - Direct Payments,Social Care - Direct Payments,45188,2216170267,1760.8,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North East - Direct Payments,Social Care - Direct Payments,45188,2216170322,626.2,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North East - Direct Payments,Social Care - Direct Payments,45188,2216170519,672.7,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North East - Direct Payments,Social Care - Direct Payments,45188,2216170520,672.7,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North East - Direct Payments,Social Care - Direct Payments,45188,2216170527,1355.01,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North East - Direct Payments,Social Care - Direct Payments,45188,2216170686,1115.38,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North East - Direct Payments,Social Care - Direct Payments,45188,2216170694,607.6,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North East - Direct Payments,Social Care - Direct Payments,45188,2216170748,4660.54,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North East - Direct Payments,Social Care - Direct Payments,45188,2216170800,607.6,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North East - Direct Payments,Social Care - Direct Payments,45188,2216170847,2210.92,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North East - Direct Payments,Social Care - Direct Payments,45188,2216170920,2421.72,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North East - Direct Payments,Social Care - Direct Payments,45188,2216170988,990.76,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North East - Direct Payments,Social Care - Direct Payments,45188,2216171138,3489.36,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North East - Direct Payments,Social Care - Direct Payments,45188,2216171344,903.34,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North East - Direct Payments,Social Care - Direct Payments,45188,2216171478,607.6,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North East - Direct Payments,Social Care - Direct Payments,45188,2216171539,1011.22,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North East - Direct Payments,Social Care - Direct Payments,45190,2216175622,1194.36,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North East - Respite(P),Other Expenses,45187,2216167556,8566.74,R,Whispers Care Solutions Winchester
Hampshire County Council,Children's Services,CWD - North East - Respite(P),Other Expenses,45187,2216167557,598.27,R,Whispers Care Solutions Winchester
Hampshire County Council,Children's Services,CWD - North East - Respite(P),Payments to Private Contractors,45195,2216181901,12911.5,R,Priors Court School
Hampshire County Council,Children's Services,CWD - North East - Respite(P),Payments to Private Contractors,45195,2216181926,12495,R,Priors Court School
Hampshire County Council,Children's Services,CWD - North East - Respite(P),Payments to Private Contractors,45195,2216181932,12911.5,R,Priors Court School
Hampshire County Council,Children's Services,CWD - North East - Respite(P),Payments to Private Contractors,45198,2216185121,1282.5,R,PURPLE OAK SUPPORT
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45175,2216148031,699.62,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45177,2216152117,768.37,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45177,2216152135,592.54,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45177,2216152148,1127.48,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45177,2216152151,3840,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45177,2216152196,536.05,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45177,2216152450,297935,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45181,2216155599,3336.1,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45187,2216167044,566.06,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45188,2216168985,1347.38,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45188,2216168995,1005.45,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45188,2216169268,607.6,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45188,2216169341,908.59,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45188,2216169430,2539.79,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45188,2216169471,2101.56,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45188,2216169504,953.56,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45188,2216169534,1916.48,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45188,2216169563,884.94,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45188,2216169644,1895.59,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45188,2216169741,553.98,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45188,2216169763,1711.65,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45188,2216169978,1414.84,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45188,2216170034,512.99,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45188,2216170039,624.96,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45188,2216170044,1593.59,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45188,2216170045,942.42,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45188,2216170066,953.56,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45188,2216170138,2209.72,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45188,2216170173,1113.7,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45188,2216170233,688.32,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45188,2216170236,616.25,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45188,2216170317,1245.9,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45188,2216170346,607.6,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45188,2216170375,1288.56,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45188,2216170376,500.93,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45188,2216170627,1262.57,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45188,2216170633,600.75,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45188,2216170634,600.75,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45188,2216170668,846.89,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45188,2216170710,553.98,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45188,2216170733,553.98,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45188,2216170772,500.93,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45188,2216170858,1222.83,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45188,2216171049,2222.08,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45188,2216171080,780.58,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45188,2216171300,638.74,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45188,2216171318,784.62,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45188,2216171403,607.6,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45188,2216171581,684.86,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45188,2216171937,711.39,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45188,2216172922,688.46,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45195,2216181212,5096.06,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45197,2216184816,1432.2,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Home Care,Payments to Private Contractors,45182,2216158249,3535.68,R,ABSOLUTE HEALTHCARE PROVIDERS
Hampshire County Council,Children's Services,CWD - North West - Home Care,Payments to Private Contractors,45170,2216142815,16731.08,R,AMBITION 24 HOURS
Hampshire County Council,Children's Services,CWD - North West - Home Care,Payments to Private Contractors,45175,2216148050,14278.8,R,AMBITION 24 HOURS
Hampshire County Council,Children's Services,CWD - North West - Home Care,Payments to Private Contractors,45189,2216173859,5711.04,R,AMBITION 24 HOURS
Hampshire County Council,Children's Services,CWD - North West - Home Care,Payments to Private Contractors,45189,2216174723,8689.92,R,AMBITION 24 HOURS
Hampshire County Council,Children's Services,CWD - North West - Home Care,Payments to Private Contractors,45189,2216174776,5162.02,R,AMBITION 24 HOURS
Hampshire County Council,Children's Services,CWD - North West - Home Care,Payments to Private Contractors,45189,2216174795,1328.96,R,AMBITION 24 HOURS
Hampshire County Council,Children's Services,CWD - North West - Home Care,Payments to Private Contractors,45189,2216174812,2252.16,R,AMBITION 24 HOURS
Hampshire County Council,Children's Services,CWD - North West - Home Care,Payments to Private Contractors,45189,2216175018,1436.16,R,AMBITION 24 HOURS
Hampshire County Council,Children's Services,CWD - North West - Home Care,Payments to Private Contractors,45189,2216178589,1901.78,R,AMBITION 24 HOURS
Hampshire County Council,Children's Services,CWD - North West - Home Care,Payments to Private Contractors,45189,2216175011,730.8,R,Belrose Limited T/A Bluebird Care
Hampshire County Council,Children's Services,CWD - North West - Home Care,Payments to Private Contractors,45190,2216176771,1024.38,R,J & K CARE SPECIALISTS LIMITED
Hampshire County Council,Children's Services,CWD - North West - Home Care,Payments to Private Contractors,45170,2216142305,4747.5,R,REQUEST NURSING SERVICES
Hampshire County Council,Children's Services,CWD - North West - Home Care,Payments to Private Contractors,45181,2216156280,4747.5,R,REQUEST NURSING SERVICES
Hampshire County Council,Children's Services,CWD - North West - Home Care,Payments to Private Contractors,45188,2216173250,4747.5,R,REQUEST NURSING SERVICES
Hampshire County Council,Children's Services,CWD - North West - Home Care,Payments to Private Contractors,45170,2216142107,2236.5,R,THORNBURY NURSING SERVICES
Hampshire County Council,Children's Services,CWD - North West - Home Care,Payments to Private Contractors,45173,2216144050,2268.96,R,THORNBURY NURSING SERVICES
Hampshire County Council,Children's Services,CWD - North West - Home Care,Payments to Private Contractors,45173,2216144070,3259.4,R,THORNBURY NURSING SERVICES
Hampshire County Council,Children's Services,CWD - North West - Home Care,Payments to Private Contractors,45177,2216152159,1907.43,R,THORNBURY NURSING SERVICES
Hampshire County Council,Children's Services,CWD - North West - Home Care,Payments to Private Contractors,45177,2216152259,2268.96,R,THORNBURY NURSING SERVICES
Hampshire County Council,Children's Services,CWD - North West - Home Care,Payments to Private Contractors,45184,2216160542,2268.96,R,THORNBURY NURSING SERVICES
Hampshire County Council,Children's Services,CWD - North West - Home Care,Payments to Private Contractors,45184,2216160543,1789.2,R,THORNBURY NURSING SERVICES
Hampshire County Council,Children's Services,CWD - North West - Home Care,Payments to Private Contractors,45190,2216176831,1789.2,R,THORNBURY NURSING SERVICES
Hampshire County Council,Children's Services,CWD - North West - Home Care,Payments to Private Contractors,45191,2216178414,2268.96,R,THORNBURY NURSING SERVICES
Hampshire County Council,Children's Services,CWD - North West - Home Care,Payments to Private Contractors,45197,2216184810,2268.96,R,THORNBURY NURSING SERVICES
Hampshire County Council,Children's Services,CWD - North West - Home Care,Payments to Private Contractors,45197,2216184835,1789.2,R,THORNBURY NURSING SERVICES
Hampshire County Council,Children's Services,CWD - North West - Home Care,Payments to Voluntary bodies,45189,2216174441,915.25,R,Whispers Care Solutions Winchester
Hampshire County Council,Children's Services,CWD - North West - Respite (P),Payments to Private Contractors,45184,2216162389,1410,R,PURPLE OAK SUPPORT
Hampshire County Council,Children's Services,CWD - North West - Respite (P),Payments to Private Contractors,45177,2216151841,4099.59,R,ROSE ROAD ASSOCIATION
Hampshire County Council,Children's Services,CWD - North West - Respite (P),Payments to Private Contractors,45177,2216152479,2488.32,R,ROSE ROAD ASSOCIATION
Hampshire County Council,Children's Services,CWD - North West - Respite (P),Payments to Private Contractors,45177,2216152485,2995.74,R,ROSE ROAD ASSOCIATION
Hampshire County Council,Children's Services,CWD - North West - Respite (P),Payments to Private Contractors,45180,2216153450,5308.56,R,ROSE ROAD ASSOCIATION
Hampshire County Council,Children's Services,CWD - North West - Respite (P),Payments to Private Contractors,45184,2216161661,5055.93,R,ROSE ROAD ASSOCIATION
Hampshire County Council,Children's Services,CWD - North West - Transport & Other,Other Expenses,45187,2216166864,850,R,Bournemouth & Poole House Clearance
Hampshire County Council,Children's Services,CWD - North West - Transport & Other,"Other Trans Contract Costs (CRB, Car Sea",45170,2216142913,520,R,Carisma Private Hire Limited
Hampshire County Council,Children's Services,CWD - North West - Transport & Other,Payments to Private Contractors,45196,2216182401,69753.83,R,Personal Payments
Hampshire County Council,Children's Services,CWD - North West - Transport & Other,Payments to Private Contractors,45180,2216153690,7350,R,Personal Payments
Hampshire County Council,Children's Services,CWD - OT Service - Adaptations,Disability Aids and Equipment,45190,2216175496,5888.75,R,JEWSON LTD
Hampshire County Council,Children's Services,CWD - OT Service - Equipment,Disability Aids and Equipment,45175,2216146780,845,R,AAT (GB) LTD
Hampshire County Council,Children's Services,CWD - OT Service - Equipment,Disability Aids and Equipment,45175,2216147014,845,R,AAT (GB) LTD
Hampshire County Council,Children's Services,CWD - OT Service - Equipment,Disability Aids and Equipment,45181,2216155738,1410,R,ACCORA LTD
Hampshire County Council,Children's Services,CWD - OT Service - Equipment,Disability Aids and Equipment,45181,2216155738,519,R,ACCORA LTD
Hampshire County Council,Children's Services,CWD - OT Service - Equipment,Disability Aids and Equipment,45194,2216180264,2734,R,ACCORA LTD
Hampshire County Council,Children's Services,CWD - OT Service - Equipment,Disability Aids and Equipment,45176,2216148395,822,R,BES REHAB
Hampshire County Council,Children's Services,CWD - OT Service - Equipment,Disability Aids and Equipment,45176,2216148395,1038,R,BES REHAB
Hampshire County Council,Children's Services,CWD - OT Service - Equipment,Disability Aids and Equipment,45188,2216173114,2029,R,BES REHAB
Hampshire County Council,Children's Services,CWD - OT Service - Equipment,Disability Aids and Equipment,45188,2216172373,5457,R,Creative Care Limited
Hampshire County Council,Children's Services,CWD - OT Service - Equipment,Disability Aids and Equipment,45188,2216172469,3042,R,G & S SMIRTHWAITE LTD
Hampshire County Council,Children's Services,CWD - OT Service - Equipment,Disability Aids and Equipment,45184,2216161621,1780,R,LIFTECH SYSTEMS (SE) LTD
Hampshire County Council,Children's Services,CWD - OT Service - Equipment,Disability Aids and Equipment,45184,2216161621,1740,R,LIFTECH SYSTEMS (SE) LTD
Hampshire County Council,Children's Services,CWD - OT Service - Equipment,Disability Aids and Equipment,45184,2216161621,1930,R,LIFTECH SYSTEMS (SE) LTD
Hampshire County Council,Children's Services,CWD - OT Service - Equipment,Disability Aids and Equipment,45194,2216180707,507.5,R,MANGAR INTERNATIONAL LTD
Hampshire County Council,Children's Services,CWD - OT Service - Equipment,Disability Aids and Equipment,45174,2216144882,4435,R,WEALDEN REHAB
Hampshire County Council,Children's Services,CWD - Purchase Residential Care,Client Lodgings and Accommodation,45170,2216142704,2230.12,R,KEYS GROUP
Hampshire County Council,Children's Services,CWD - Purchase Residential Care,Payments to Private Contractors,45188,2216173188,26656.39,R,Bryn Melyn Care
Hampshire County Council,Children's Services,CWD - Purchase Residential Care,Payments to Private Contractors,45184,2216162476,4327.38,R,Hants Healthcare
Hampshire County Council,Children's Services,CWD - Purchase Residential Care,Payments to Private Contractors,45175,2216147411,21456.43,R,Highlands (Fareham) Limited
Hampshire County Council,Children's Services,CWD - Purchase Residential Care,Payments to Private Contractors,45175,2216147418,21456.43,R,Highlands (Fareham) Limited
Hampshire County Council,Children's Services,CWD - Purchase Residential Care,Payments to Private Contractors,45182,2216157650,2637.7,R,Highlands (Fareham) Limited
Hampshire County Council,Children's Services,CWD - Purchase Residential Care,Payments to Private Contractors,45196,2216183403,20087.14,R,Highlands (Fareham) Limited
Hampshire County Council,Children's Services,CWD - Purchase Residential Care,Payments to Private Contractors,45197,2216183884,21624.34,R,Highlands (Fareham) Limited
Hampshire County Council,Children's Services,CWD - Purchase Residential Care,Payments to Private Contractors,45197,2216183904,28074.04,R,Highlands (Fareham) Limited
Hampshire County Council,Children's Services,CWD - Purchase Residential Care,Payments to Private Contractors,45187,2216167794,20222.88,R,HILLCREST CARE LTD
Hampshire County Council,Children's Services,CWD - Purchase Residential Care,Payments to Private Contractors,45175,2216147398,12076.66,R,Horizon Care Mayfield Lodge Limited
Hampshire County Council,Children's Services,CWD - Purchase Residential Care,Payments to Private Contractors,45189,2216174987,12076.66,R,Horizon Care Mayfield Lodge Limited
Hampshire County Council,Children's Services,CWD - Purchase Residential Care,Payments to Private Contractors,45197,2216184659,52571,R,Isle of Wight Council
Hampshire County Council,Children's Services,CWD - Purchase Residential Care,Payments to Private Contractors,45170,2216142704,5097.44,R,KEYS GROUP
Hampshire County Council,Children's Services,CWD - Purchase Residential Care,Payments to Private Contractors,45187,2216167051,19752.58,R,KEYS GROUP
Hampshire County Council,Children's Services,CWD - Purchase Residential Care,Payments to Private Contractors,45188,2216173107,18325.38,R,Pathway Care Solutions 2 Ltd
Hampshire County Council,Children's Services,CWD - Purchase Residential Care,Payments to Private Contractors,45190,2216175958,1624.18,R,Pathway Care Solutions 2 Ltd
Hampshire County Council,Children's Services,CWD - Purchase Residential Care,Payments to Private Contractors,45187,2216166834,6375,R,THE CHILDRENS TRUST
Hampshire County Council,Children's Services,CWD - Purchase Residential Care,Payments to Private Contractors,45187,2216166842,26568,R,THE CHILDRENS TRUST
Hampshire County Council,Children's Services,CWD - Short Break - Buddies Scheme,Payments to Voluntary bodies,45190,2216176340,796.41,R,Solent Youth Action
Hampshire County Council,Children's Services,CWD - Short Break - Buddies Scheme,Payments to Voluntary bodies,45196,2216182322,898.43,R,Solent Youth Action
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45170,2216142497,588,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45175,2216146739,893.5,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45181,2216156341,1882.79,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45187,2216166896,4360.29,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45187,2216166962,699,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45188,2216169100,1187.22,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45188,2216169243,1000,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45188,2216169370,8451.13,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45188,2216169537,1068.88,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45188,2216169765,13813.07,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45188,2216169934,1270.47,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45188,2216169988,665.26,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45188,2216170058,607.6,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45188,2216170093,838.24,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45188,2216170113,722.92,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45188,2216170136,4505.63,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45188,2216170145,895.9,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45188,2216170154,895.9,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45188,2216170181,1330.52,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45188,2216170397,606.36,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45188,2216170635,2049.1,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45188,2216170676,895.9,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45188,2216170682,838.24,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45188,2216170688,838.24,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45188,2216170690,553.98,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45188,2216170738,607.6,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45188,2216170754,606.9,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45188,2216170812,1299.52,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45188,2216170816,895.9,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45188,2216170828,751.75,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45188,2216170835,797.94,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45188,2216170839,1355.01,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45188,2216170843,4007.37,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45188,2216170851,11974.06,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45188,2216170883,799.76,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45188,2216171052,1184.2,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45188,2216171058,722.92,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45188,2216171203,722.92,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45189,2216174729,1000,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45195,2216181545,8308.36,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45197,2216184822,1318,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Home Care,Payments to Private Contractors,45180,2216153964,2037.12,R,APPLETREE SUPPORT LTD
Hampshire County Council,Children's Services,CWD - South East - Home Care,Payments to Private Contractors,45180,2216153973,617.4,R,APPLETREE SUPPORT LTD
Hampshire County Council,Children's Services,CWD - South East - Home Care,Payments to Private Contractors,45176,2216149126,872.7,R,NURSE PLUS & CARER PLUS
Hampshire County Council,Children's Services,CWD - South East - Home Care,Payments to Private Contractors,45181,2216155561,10474.19,R,NURSE PLUS & CARER PLUS
Hampshire County Council,Children's Services,CWD - South East - Home Care,Payments to Private Contractors,45183,2216159918,619.82,R,NURSE PLUS & CARER PLUS
Hampshire County Council,Children's Services,CWD - South East - Home Care,Payments to Private Contractors,45190,2216175287,592.4,R,NURSE PLUS & CARER PLUS
Hampshire County Council,Children's Services,CWD - South East - Home Care,Payments to Private Contractors,45197,2216184176,592.4,R,NURSE PLUS & CARER PLUS
