Authority,Departments,Spending area,Expense type,Posting date,Doc ref,Amount,Cap / Rev,Supplier name (Amended)
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45218,2216215176,536.11,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45218,2216215198,1656.44,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45218,2216215409,1369.2,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45218,2216215460,816.78,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45218,2216215470,1233.74,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45218,2216215471,942.42,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45218,2216215490,922.8,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45218,2216215558,2166.92,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45218,2216215591,1077.77,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45218,2216215649,666.12,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45218,2216215652,596.37,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45218,2216215733,1205.71,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45218,2216215762,588,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45218,2216215790,1247,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45218,2216216031,1824.48,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45218,2216216037,1197.96,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45218,2216216038,1197.96,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45218,2216216069,819.57,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45218,2216216101,1325.94,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45218,2216216103,536.11,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45218,2216216126,536.11,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45218,2216216237,1183.39,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45218,2216216418,2150.4,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45218,2216216433,588,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45218,2216216447,755.4,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45218,2216216520,2831.16,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45218,2216216663,618.13,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45218,2216216680,759.31,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45218,2216216769,588,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45218,2216217280,688.44,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45219,2216220498,6300,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45219,2216220523,3749.76,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Direct Payments,Social Care - Direct Payments,45225,2216225210,605.74,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - North West - Home Care,Payments to Private Contractors,45208,2216197343,1048.91,R,AMBITION 24 HOURS
Hampshire County Council,Children's Services,CWD - North West - Home Care,Payments to Private Contractors,45211,2216202764,12648.19,R,AMBITION 24 HOURS
Hampshire County Council,Children's Services,CWD - North West - Home Care,Payments to Private Contractors,45212,2216204312,16952.78,R,AMBITION 24 HOURS
Hampshire County Council,Children's Services,CWD - North West - Home Care,Payments to Private Contractors,45212,2216204315,2888.48,R,AMBITION 24 HOURS
Hampshire County Council,Children's Services,CWD - North West - Home Care,Payments to Private Contractors,45212,2216204340,4344.96,R,AMBITION 24 HOURS
Hampshire County Council,Children's Services,CWD - North West - Home Care,Payments to Private Contractors,45212,2216204581,2180.16,R,AMBITION 24 HOURS
Hampshire County Council,Children's Services,CWD - North West - Home Care,Payments to Private Contractors,45212,2216204597,996.72,R,AMBITION 24 HOURS
Hampshire County Council,Children's Services,CWD - North West - Home Care,Payments to Private Contractors,45212,2216204611,4970.4,R,AMBITION 24 HOURS
Hampshire County Council,Children's Services,CWD - North West - Home Care,Payments to Private Contractors,45212,2216204688,5297.28,R,AMBITION 24 HOURS
Hampshire County Council,Children's Services,CWD - North West - Home Care,Payments to Private Contractors,45223,2216223431,8186.14,R,AMBITION 24 HOURS
Hampshire County Council,Children's Services,CWD - North West - Home Care,Payments to Private Contractors,45223,2216223561,782.04,R,AMBITION 24 HOURS
Hampshire County Council,Children's Services,CWD - North West - Home Care,Payments to Private Contractors,45216,2216208083,730.8,R,Belrose Limited T/A Bluebird Care
Hampshire County Council,Children's Services,CWD - North West - Home Care,Payments to Private Contractors,45209,2216199239,2170,R,DISABILITY CHALLENGERS
Hampshire County Council,Children's Services,CWD - North West - Home Care,Payments to Private Contractors,45219,2216220184,661.28,R,J & K CARE SPECIALISTS LIMITED
Hampshire County Council,Children's Services,CWD - North West - Home Care,Payments to Private Contractors,45230,2216230764,5107.5,R,REQUEST NURSING SERVICES
Hampshire County Council,Children's Services,CWD - North West - Home Care,Payments to Private Contractors,45209,2216199193,2236.5,R,THORNBURY NURSING SERVICES
Hampshire County Council,Children's Services,CWD - North West - Home Care,Payments to Private Contractors,45209,2216199221,2268.96,R,THORNBURY NURSING SERVICES
Hampshire County Council,Children's Services,CWD - North West - Home Care,Payments to Private Contractors,45215,2216206320,2268.96,R,THORNBURY NURSING SERVICES
Hampshire County Council,Children's Services,CWD - North West - Home Care,Payments to Private Contractors,45215,2216206413,1789.2,R,THORNBURY NURSING SERVICES
Hampshire County Council,Children's Services,CWD - North West - Home Care,Payments to Private Contractors,45218,2216218607,2268.96,R,THORNBURY NURSING SERVICES
Hampshire County Council,Children's Services,CWD - North West - Home Care,Payments to Private Contractors,45219,2216218984,1341.9,R,THORNBURY NURSING SERVICES
Hampshire County Council,Children's Services,CWD - North West - Home Care,Payments to Private Contractors,45225,2216225354,1123.4,R,THORNBURY NURSING SERVICES
Hampshire County Council,Children's Services,CWD - North West - Home Care,Payments to Private Contractors,45225,2216225383,1789.2,R,THORNBURY NURSING SERVICES
Hampshire County Council,Children's Services,CWD - North West - Home Care,Payments to Private Contractors,45209,2216199218,11075.01,R,Unity Care Solutions Ltd
Hampshire County Council,Children's Services,CWD - North West - Home Care,Payments to Private Contractors,45209,2216199226,538.95,R,Unity Care Solutions Ltd
Hampshire County Council,Children's Services,CWD - North West - Home Care,Payments to Voluntary bodies,45212,2216204388,7285.39,R,Whispers Care Solutions Winchester
Hampshire County Council,Children's Services,CWD - North West - Home Care,Payments to Voluntary bodies,45212,2216205170,3294.9,R,Whispers Care Solutions Winchester
Hampshire County Council,Children's Services,CWD - North West - Respite (P),Payments to Private Contractors,45204,2216193736,641.25,R,PURPLE OAK SUPPORT
Hampshire County Council,Children's Services,CWD - North West - Respite (P),Payments to Private Contractors,45211,2216201797,2180.79,R,ROSE ROAD ASSOCIATION
Hampshire County Council,Children's Services,CWD - North West - Respite (P),Payments to Private Contractors,45211,2216201891,3782.43,R,ROSE ROAD ASSOCIATION
Hampshire County Council,Children's Services,CWD - North West - Respite (P),Payments to Private Contractors,45211,2216201953,5252.58,R,ROSE ROAD ASSOCIATION
Hampshire County Council,Children's Services,CWD - North West - Respite (P),Payments to Private Contractors,45211,2216202104,668.25,R,ROSE ROAD ASSOCIATION
Hampshire County Council,Children's Services,CWD - North West - Respite (P),Payments to Private Contractors,45225,2216225546,1119.9,R,Treloar Trust
Hampshire County Council,Children's Services,CWD - North West - Transport & Other,Medical and Counselling Fees,45204,2216193100,539,R,Enabling Care Ltd
Hampshire County Council,Children's Services,CWD - North West - Transport & Other,"Other Trans Contract Costs (CRB, Car Sea",45205,2216196369,1150,R,1st Transport Innovation (Reading)
Hampshire County Council,Children's Services,CWD - North West - Transport & Other,"Other Trans Contract Costs (CRB, Car Sea",45209,2216198355,1150,R,1st Transport Innovation (Reading)
Hampshire County Council,Children's Services,CWD - North West - Transport & Other,"Other Trans Contract Costs (CRB, Car Sea",45210,2216200628,980,R,1st Transport Innovation (Reading)
Hampshire County Council,Children's Services,CWD - North West - Transport & Other,"Other Trans Contract Costs (CRB, Car Sea",45212,2216205247,1150,R,1st Transport Innovation (Reading)
Hampshire County Council,Children's Services,CWD - North West - Transport & Other,"Other Trans Contract Costs (CRB, Car Sea",45216,2216207887,690,R,1st Transport Innovation (Reading)
Hampshire County Council,Children's Services,CWD - North West - Transport & Other,"Other Trans Contract Costs (CRB, Car Sea",45201,2216189130,1200,R,Carisma Private Hire Limited
Hampshire County Council,Children's Services,CWD - OT Service - Equipment,Disability Aids and Equipment,45218,2216217538,2680,R,AAT (GB) LTD
Hampshire County Council,Children's Services,CWD - OT Service - Equipment,Disability Aids and Equipment,45223,2216223213,7232,R,Creative Care Limited
Hampshire County Council,Children's Services,CWD - OT Service - Equipment,Disability Aids and Equipment,45211,2216201875,1970,R,LIFTECH SYSTEMS (SE) LTD
Hampshire County Council,Children's Services,CWD - OT Service - Equipment,Disability Aids and Equipment,45224,2216223987,2610,R,LIFTECH SYSTEMS (SE) LTD
Hampshire County Council,Children's Services,CWD - OT Service - Equipment,Disability Aids and Equipment,45215,2216205996,2279.92,R,PRISM MEDICAL UK
Hampshire County Council,Children's Services,CWD - Purchase Residential Care,Client Lodgings and Accommodation,45225,2216225430,292307.74,R,Salutem LD BidCo IV Limited
Hampshire County Council,Children's Services,CWD - Purchase Residential Care,Payments to Private Contractors,45210,2216201071,27544.94,R,Bryn Melyn Care
Hampshire County Council,Children's Services,CWD - Purchase Residential Care,Payments to Private Contractors,45218,2216217638,20756.71,R,Highlands (Fareham) Limited
Hampshire County Council,Children's Services,CWD - Purchase Residential Care,Payments to Private Contractors,45218,2216217745,22345.15,R,Highlands (Fareham) Limited
Hampshire County Council,Children's Services,CWD - Purchase Residential Care,Payments to Private Contractors,45218,2216217776,29009.84,R,Highlands (Fareham) Limited
Hampshire County Council,Children's Services,CWD - Purchase Residential Care,Payments to Private Contractors,45210,2216200980,20896.97,R,HILLCREST CARE LTD
Hampshire County Council,Children's Services,CWD - Purchase Residential Care,Payments to Private Contractors,45203,2216191913,12432.16,R,Horizon Care Mayfield Lodge Limited
Hampshire County Council,Children's Services,CWD - Purchase Residential Care,Payments to Private Contractors,45216,2216207542,12432.16,R,Horizon Care Mayfield Lodge Limited
Hampshire County Council,Children's Services,CWD - Purchase Residential Care,Payments to Private Contractors,45230,2216230720,12432.16,R,Horizon Care Mayfield Lodge Limited
Hampshire County Council,Children's Services,CWD - Purchase Residential Care,Payments to Private Contractors,45216,2216207714,18198.21,R,KEYS GROUP
Hampshire County Council,Children's Services,CWD - Purchase Residential Care,Payments to Private Contractors,45216,2216207748,21511.11,R,KEYS GROUP
Hampshire County Council,Children's Services,CWD - Purchase Residential Care,Payments to Private Contractors,45216,2216207754,18198.21,R,KEYS GROUP
Hampshire County Council,Children's Services,CWD - Purchase Residential Care,Payments to Private Contractors,45216,2216207757,18198.21,R,KEYS GROUP
Hampshire County Council,Children's Services,CWD - Purchase Residential Care,Payments to Private Contractors,45217,2216212661,18198.21,R,KEYS GROUP
Hampshire County Council,Children's Services,CWD - Purchase Residential Care,Payments to Private Contractors,45217,2216212675,18198.21,R,KEYS GROUP
Hampshire County Council,Children's Services,CWD - Purchase Residential Care,Payments to Private Contractors,45217,2216212762,18380.19,R,KEYS GROUP
Hampshire County Council,Children's Services,CWD - Purchase Residential Care,Payments to Private Contractors,45217,2216212884,19115.4,R,KEYS GROUP
Hampshire County Council,Children's Services,CWD - Purchase Residential Care,Payments to Private Contractors,45217,2216212889,19115.4,R,KEYS GROUP
Hampshire County Council,Children's Services,CWD - Purchase Residential Care,Payments to Private Contractors,45217,2216213448,18804.82,R,KEYS GROUP
Hampshire County Council,Children's Services,CWD - Purchase Residential Care,Payments to Private Contractors,45217,2216213451,18804.82,R,KEYS GROUP
Hampshire County Council,Children's Services,CWD - Purchase Residential Care,Payments to Private Contractors,45217,2216213457,18198.21,R,KEYS GROUP
Hampshire County Council,Children's Services,CWD - Purchase Residential Care,Payments to Private Contractors,45230,2216229569,31858.03,R,Orbis Education and Care Ltd
Hampshire County Council,Children's Services,CWD - Purchase Residential Care,Payments to Private Contractors,45230,2216230816,31287.46,R,Orbis Education and Care Ltd
Hampshire County Council,Children's Services,CWD - Purchase Residential Care,Payments to Private Contractors,45230,2216230821,32330.37,R,Orbis Education and Care Ltd
Hampshire County Council,Children's Services,CWD - Purchase Residential Care,Payments to Private Contractors,45210,2216201022,18936.23,R,Pathway Care Solutions 2 Ltd
Hampshire County Council,Children's Services,CWD - Purchase Residential Care,Payments to Private Contractors,45211,2216202442,6282.5,R,PURPLE OAK SUPPORT
Hampshire County Council,Children's Services,CWD - Purchase Residential Care,Payments to Private Contractors,45208,2216197291,6587.5,R,THE CHILDRENS TRUST
Hampshire County Council,Children's Services,CWD - Purchase Residential Care,Payments to Private Contractors,45211,2216202789,6587.5,R,THE CHILDRENS TRUST
Hampshire County Council,Children's Services,CWD - Purchase Residential Care,Payments to Private Contractors,45212,2216204880,27453.6,R,THE CHILDRENS TRUST
Hampshire County Council,Children's Services,CWD - Purchase Residential Care,Payments to Private Contractors,45229,2216227693,13413.47,R,VOYAGE CARE
Hampshire County Council,Children's Services,CWD – Respite Block Contract,Payments to Private Contractors,45202,2216190021,46666.67,R,OMEGA ELIFAR LTD
Hampshire County Council,Children's Services,CWD – Respite Block Contract,Payments to Private Contractors,45209,2216198513,46666.67,R,OMEGA ELIFAR LTD
Hampshire County Council,Children's Services,CWD - Short Break - Buddies Scheme,Payments to Voluntary bodies,45218,2216217669,1212.05,R,Solent Youth Action
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45201,2216188284,3155.6,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45205,2216196376,6398.4,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45210,2216201369,751.16,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45218,2216214688,1000,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45218,2216214812,8178.51,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45218,2216214971,1034.4,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45218,2216215200,13367.49,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45218,2216215367,1239.57,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45218,2216215419,643.8,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45218,2216215483,588,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45218,2216215516,811.2,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45218,2216215534,699.6,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45218,2216215556,4360.29,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45218,2216215565,867,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45218,2216215574,1179.48,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45218,2216215599,1287.6,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45218,2216215810,595.2,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45218,2216215937,3015.3,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45218,2216216040,1983,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45218,2216216076,867,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45218,2216216082,811.2,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45218,2216216087,811.2,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45218,2216216089,536.11,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45218,2216216131,588,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45218,2216216197,1815.6,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45218,2216216201,664.7,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45218,2216216211,727.5,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45218,2216216216,532.2,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45218,2216216220,1311.3,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45218,2216216224,3878.1,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45218,2216216232,10797.3,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45218,2216216421,1146,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45218,2216216427,699.6,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45218,2216216568,699.6,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45218,2216217879,2128,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45218,2216218512,1862.24,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Direct Payments,Social Care - Direct Payments,45223,2216223119,514.8,R,PERSONAL PAYMENTS
Hampshire County Council,Children's Services,CWD - South East - Home Care,Payments to Private Contractors,45225,2216225570,2446.08,R,APPLETREE SUPPORT LTD
Hampshire County Council,Children's Services,CWD - South East - Home Care,Payments to Private Contractors,45209,2216199119,864.6,R,NURSE PLUS & CARER PLUS
Hampshire County Council,Children's Services,CWD - South East - Home Care,Payments to Private Contractors,45222,2216222055,4953.44,R,NURSE PLUS (UK) LTD
Hampshire County Council,Children's Services,CWD - South East - Home Care,Payments to Private Contractors,45226,2216227085,2835,R,VERVE HOMECARE LTD
Hampshire County Council,Children's Services,CWD - South East - Home Care,Payments to Private Contractors,45226,2216227086,840,R,VERVE HOMECARE LTD
Hampshire County Council,Children's Services,CWD - South East - Home Care,Payments to Private Contractors,45226,2216227087,3059,R,VERVE HOMECARE LTD
Hampshire County Council,Children's Services,CWD - South East - Home Care,Payments to Private Contractors,45226,2216227089,1050,R,VERVE HOMECARE LTD
Hampshire County Council,Children's Services,CWD - South East - Home Care,Payments to Private Contractors,45226,2216227099,700,R,VERVE HOMECARE LTD
Hampshire County Council,Children's Services,CWD - South East - Home Care,Payments to Voluntary bodies,45208,2216197170,27260.34,R,Whispers Care Solutions Winchester
Hampshire County Council,Children's Services,CWD - South East - Respite (P),Other Expenses,45216,2216208164,1991.44,R,Belrose Limited T/A Bluebird Care
Hampshire County Council,Children's Services,CWD - South East - Respite (P),Other Expenses,45205,2216196655,521.38,R,NURSE PLUS (UK) LTD
Hampshire County Council,Children's Services,CWD - South East - Respite (P),Other Expenses,45209,2216197710,853.85,R,NURSE PLUS (UK) LTD
Hampshire County Council,Children's Services,CWD - South East - Respite (P),Other Expenses,45211,2216202818,1224.78,R,NURSE PLUS (UK) LTD
Hampshire County Council,Children's Services,CWD - South East - Respite (P),Other Expenses,45212,2216204562,853.85,R,NURSE PLUS (UK) LTD
Hampshire County Council,Children's Services,CWD - South East - Respite (P),Other Expenses,45218,2216218040,853.85,R,NURSE PLUS (UK) LTD
Hampshire County Council,Children's Services,CWD - South East - Respite (P),Other Expenses,45225,2216225338,853.85,R,NURSE PLUS (UK) LTD
Hampshire County Council,Children's Services,CWD - South East - Respite (P),Payments to Private Contractors,45216,2216207397,630,R,Happy Dayz Domiciliary Care Ltd
Hampshire County Council,Children's Services,CWD - South East - Respite (P),Payments to Private Contractors,45204,2216193164,1490.76,R,ROSE ROAD ASSOCIATION
Hampshire County Council,Children's Services,CWD - South East - Respite (P),Payments to Private Contractors,45211,2216201735,2891.43,R,ROSE ROAD ASSOCIATION
Hampshire County Council,Children's Services,CWD - South East - Transport & Other,Other Expenses,45209,2216197748,698.3,R,NURSE PLUS (UK) LTD
Hampshire County Council,Children's Services,CWD - South East - Transport & Other,Other Expenses,45211,2216202773,698.3,R,NURSE PLUS (UK) LTD
Hampshire County Council,Children's Services,CWD - South East - Transport & Other,Other Expenses,45211,2216202893,1340.14,R,NURSE PLUS (UK) LTD
Hampshire County Council,Children's Services,CWD - South East - Transport & Other,Other Expenses,45211,2216202900,1467.94,R,NURSE PLUS (UK) LTD
Hampshire County Council,Children's Services,CWD - South East - Transport & Other,Other Expenses,45217,2216213507,698.3,R,NURSE PLUS (UK) LTD
Hampshire County Council,Children's Services,CWD - South East - Transport & Other,Other Expenses,45218,2216217976,1003.08,R,NURSE PLUS (UK) LTD
Hampshire County Council,Children's Services,CWD - South East - Transport & Other,Other Expenses,45224,2216224510,657.92,R,NURSE PLUS (UK) LTD
Hampshire County Council,Children's Services,CWD - South East - Transport & Other,Other Expenses,45225,2216225053,698.3,R,NURSE PLUS (UK) LTD
Hampshire County Council,Children's Services,CWD - South East - Transport & Other,Other Expenses,45226,2216226982,2520,R,VERVE HOMECARE LTD
Hampshire County Council,Children's Services,CWD - South East - Transport & Other,Other Expenses,45226,2216226983,665,R,VERVE HOMECARE LTD
Hampshire County Council,Children's Services,CWD - South East - Transport & Other,Other Expenses,45226,2216226989,4200,R,VERVE HOMECARE LTD
Hampshire County Council,Children's Services,CWD - South East - Transport & Other,Other Expenses,45226,2216226990,4480,R,VERVE HOMECARE LTD
Hampshire County Council,Children's Services,CWD - South East - Transport & Other,Other Expenses,45226,2216226991,3500,R,VERVE HOMECARE LTD
Hampshire County Council,Children's Services,CWD - South East - Transport & Other,Other Expenses,45226,2216226993,4200,R,VERVE HOMECARE LTD
Hampshire County Council,Children's Services,CWD - South East - Transport & Other,Other Expenses,45226,2216226995,1680,R,VERVE HOMECARE LTD
Hampshire County Council,Children's Services,CWD - South East - Transport & Other,Other Expenses,45226,2216226998,2520,R,VERVE HOMECARE LTD
Hampshire County Council,Children's Services,CWD - South East - Transport & Other,Other Expenses,45226,2216227000,1080,R,VERVE HOMECARE LTD
Hampshire County Council,Children's Services,CWD - South East - Transport & Other,Other Expenses,45226,2216227003,3360,R,VERVE HOMECARE LTD
Hampshire County Council,Children's Services,CWD - South East - Transport & Other,Other Expenses,45226,2216227005,5040,R,VERVE HOMECARE LTD
Hampshire County Council,Children's Services,CWD - South East - Transport & Other,Other Expenses,45226,2216227021,1680,R,VERVE HOMECARE LTD
Hampshire County Council,Children's Services,CWD - South East - Transport & Other,Other Expenses,45226,2216227026,1680,R,VERVE HOMECARE LTD
Hampshire County Council,Children's Services,CWD - South East - Transport & Other,Other Expenses,45226,2216227027,5040,R,VERVE HOMECARE LTD
Hampshire County Council,Children's Services,CWD - South East - Transport & Other,Other Expenses,45226,2216227031,2520,R,VERVE HOMECARE LTD
Hampshire County Council,Children's Services,CWD - South East - Transport & Other,Other Expenses,45226,2216227032,2520,R,VERVE HOMECARE LTD
Hampshire County Council,Children's Services,CWD - South East - Transport & Other,Other Expenses,45226,2216227042,1680,R,VERVE HOMECARE LTD
Hampshire County Council,Children's Services,CWD - South East - Transport & Other,Other Expenses,45226,2216227044,2660,R,VERVE HOMECARE LTD
Hampshire County Council,Children's Services,CWD - South East - Transport & Other,Other Expenses,45226,2216227055,3500,R,VERVE HOMECARE LTD
Hampshire County Council,Children's Services,CWD - South East - Transport & Other,Other Expenses,45226,2216227057,2030,R,VERVE HOMECARE LTD
Hampshire County Council,Children's Services,CWD - South East - Transport & Other,Other Expenses,45226,2216227059,3080,R,VERVE HOMECARE LTD
Hampshire County Council,Children's Services,CWD - South East - Transport & Other,Other Expenses,45226,2216227060,3045,R,VERVE HOMECARE LTD
Hampshire County Council,Children's Services,CWD - South East - Transport & Other,Other Expenses,45226,2216227062,3045,R,VERVE HOMECARE LTD
Hampshire County Council,Children's Services,CWD - South East - Transport & Other,Other Expenses,45226,2216227065,3010,R,VERVE HOMECARE LTD
Hampshire County Council,Children's Services,CWD - South East - Transport & Other,Other Expenses,45226,2216227068,3710,R,VERVE HOMECARE LTD
Hampshire County Council,Children's Services,CWD - South East - Transport & Other,Other Expenses,45226,2216227070,4928.7,R,VERVE HOMECARE LTD
Hampshire County Council,Children's Services,CWD - South East - Transport & Other,Other Expenses,45226,2216227074,5250,R,VERVE HOMECARE LTD
Hampshire County Council,Children's Services,CWD - South East - Transport & Other,Other Expenses,45226,2216227077,1913.1,R,VERVE HOMECARE LTD
Hampshire County Council,Children's Services,CWD - South East - Transport & Other,Other Expenses,45226,2216227080,2975,R,VERVE HOMECARE LTD
Hampshire County Council,Children's Services,CWD - South East - Transport & Other,Payments to Private Contractors,45216,2216207473,25584.41,R,"NHS Hampshire, Southampton and IOW"
