Authority,Departments,Spending area,Expense type,Posting date,Doc ref,Amount,Cap / Rev,Supplier name (Amended)
Hampshire County Council,Adults' Health and Care,Hampshire Equipment Service Store,Non System - Electricity,45103,3111279103,980.94,R,NPOWER
Hampshire County Council,Adults' Health and Care,Hampshire Equipment Service Store,Non System - Gas,45079,3111273264,1006.38,R,TOTALENERGIES GAS & POWER LIMITED
Hampshire County Council,Adults' Health and Care,Hampshire Equipment Service Store,Non System - Gas,45079,3111274014,809.23,R,TOTALENERGIES GAS & POWER LIMITED
Hampshire County Council,Adults' Health and Care,Hampshire Equipment Service Store,Non System - Gas,45103,3111279140,550.44,R,TOTALENERGIES GAS & POWER LIMITED
Hampshire County Council,Adults' Health and Care,Hampshire Equipment Service Store,Non System - Gas,45103,3111279708,881.81,R,TOTALENERGIES GAS & POWER LIMITED
Hampshire County Council,Adults' Health and Care,Hampshire Equipment Service Store,Rent,45093,4510268720,37150,R,MJ MAPP LTD
Hampshire County Council,Adults' Health and Care,Hampshire Equipment Service Store,Security Costs,45086,3111274987,3849.72,R,MJ MAPP LTD
Hampshire County Council,Adults' Health and Care,Hampshire Equipment Service Store,Service Charges - Premises,45086,3111274988,2346.12,R,MJ MAPP LTD
Hampshire County Council,Adults' Health and Care,Health & Safety CRM,"Newspapers, Periodicals and Publications",45098,2216048946,2629.46,R,Croner-i
Hampshire County Council,Adults' Health and Care,Health Watch Contracts,Hired and Contracted Services,45089,2216027618,20500,R,IN CONTROL PARTNERSHIPS
Hampshire County Council,Adults' Health and Care,HICES - Early Years,Disability Aids and Equipment,45092,2216033179,2227,R,Etac Limited
Hampshire County Council,Adults' Health and Care,HICES - Education,Disability Aids and Equipment,45105,2216057859,4581,R,Etac Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45085,2216024712,5170,R,ACCORA LTD
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45100,2216052146,2734,R,ACCORA LTD
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45107,2216060468,1410,R,ACCORA LTD
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45082,2216018115,1655.85,R,Advanced Seating Solutions
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45086,2216026806,2059.6,R,Advanced Seating Solutions
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45091,2216030804,3447.55,R,Advanced Seating Solutions
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45099,2216050068,2356.3,R,Advanced Seating Solutions
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45085,2216024492,928,R,ARJO LTD
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45089,2216027272,920,R,Attainability UK Ltd
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45079,2216015549,599.29,R,D M ORTHOTICS
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45086,2216025509,599.29,R,D M ORTHOTICS
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45093,2216033615,599.29,R,D M ORTHOTICS
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45093,2216036193,671.37,R,D M ORTHOTICS
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45093,2216036241,599.29,R,D M ORTHOTICS
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45100,2216052987,599.29,R,D M ORTHOTICS
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45100,2216052988,599.29,R,D M ORTHOTICS
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45100,2216052991,599.29,R,D M ORTHOTICS
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45105,2216057936,1164.79,R,DRIVE DEVILBISS HEALTHCARE LTD
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45086,2216025533,654,R,Etac Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45091,2216030562,2678,R,Etac Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45091,2216030571,1685,R,Etac Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45092,2216032039,880,R,Etac Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45092,2216032357,2765,R,Etac Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45092,2216032976,3520,R,Etac Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45093,2216033598,2410,R,Etac Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45093,2216035653,3121,R,Etac Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45100,2216052141,1213,R,Etac Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45107,2216059867,1836,R,Etac Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45107,2216059875,2540,R,Etac Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45107,2216059889,1312,R,Etac Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45107,2216060912,2778,R,Etac Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45084,2216020300,913,R,JAMES LECKEY DESIGN LTD
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45086,2216025519,760,R,JAMES LECKEY DESIGN LTD
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45092,2216032391,2584,R,JAMES LECKEY DESIGN LTD
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45092,2216033098,4504,R,JAMES LECKEY DESIGN LTD
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45093,2216033593,1487,R,JAMES LECKEY DESIGN LTD
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45097,2216045902,625,R,JAMES LECKEY DESIGN LTD
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45099,2216050685,3845,R,JAMES LECKEY DESIGN LTD
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45078,2216015171,674,R,JENX LIMITED
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45099,2216050629,506,R,JENX LIMITED
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45093,2216035997,1035,R,MASIMO UK
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45093,2216036093,1035,R,MASIMO UK
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45096,2216040717,1035,R,MASIMO UK
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45097,2216045895,1035,R,MASIMO UK
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45098,2216047788,1035,R,MASIMO UK
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45084,2216020513,1195,R,Pressure Care Management Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45084,2216020513,3585,R,Pressure Care Management Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45085,2216024351,765,R,Pressure Care Management Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45091,2216031469,3585,R,Pressure Care Management Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45100,2216052964,4198,R,Pressure Care Management Limited
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45090,2216028979,580.8,R,PRISM MEDICAL UK
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45092,2216033015,2071,R,Rehabilition Manufacturing Services
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45097,2216046789,1002,R,Rehabilition Manufacturing Services
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45107,2216059769,2632,R,Rehabilition Manufacturing Services
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45100,2216052333,2496,R,Simple Stuff Works
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45103,2216053802,2339,R,Simple Stuff Works
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45090,2216029733,1401.8,R,THE HELPING HAND COMPANY (LEDBURY)
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45106,2216059161,1834.6,R,THE HELPING HAND COMPANY (LEDBURY)
Hampshire County Council,Adults' Health and Care,HICES - Non-Contractural Referrals,Disability Aids and Equipment,45093,2216035922,2977.55,R,WEALDEN REHAB
Hampshire County Council,Adults' Health and Care,JF-Gore Grange Day Centre-NF,Rent,45104,4510269220,3250,R,New Forest District Council
Hampshire County Council,Adults' Health and Care,LD - Transport,HTM / Other Vehicle - Hire Charges,45082,2216017499,718.72,R,BASINGSTOKE COMMUNITY TRANSPORT
Hampshire County Council,Adults' Health and Care,LD - Transport,HTM / Other Vehicle - Hire Charges,45083,2216018478,716.4,R,BASINGSTOKE COMMUNITY TRANSPORT
Hampshire County Council,Adults' Health and Care,LD - Transport,HTM / Other Vehicle - Hire Charges,45085,2216024081,504,R,COOKS PRIVATE HIRE TAXIS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45082,2216017397,522,R,A 2 B TAXI SERVICES
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45079,2216016013,880,R,A1 RUSHMOOR RADIO TAXIS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45083,2216018458,1400,R,ABC Transport Services Ltd
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45078,2216014991,510,R,A-Line Taxis
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45079,2216015992,950,R,A-Line Taxis
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45079,2216016000,595,R,A-Line Taxis
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45079,2216016004,550,R,A-Line Taxis
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45079,2216015845,728,R,ALTON EIGHTS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45078,2216014962,1800,R,AMK CHAUFFEUR DRIVE LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45079,2216015839,2560,R,AMK CHAUFFEUR DRIVE LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45083,2216018772,880,R,Andicars Havant Limited
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45083,2216018801,1063.5,R,Andicars Havant Limited
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45083,2216018837,1130,R,Andicars Havant Limited
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45083,2216018842,872,R,Andicars Havant Limited
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45083,2216018847,1000,R,Andicars Havant Limited
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45083,2216018852,1954.5,R,Andicars Havant Limited
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45083,2216019338,955,R,Andicars Havant Limited
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45085,2216024025,740,R,Andicars Havant Limited
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45085,2216023999,600,R,AQUA CARS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45085,2216024009,1280,R,AQUA CARS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45085,2216024022,960,R,AQUA CARS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45085,2216024068,594,R,AQUA CARS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45085,2216024073,1100,R,AQUA CARS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45085,2216024078,700,R,AQUA CARS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45085,2216024447,960,R,AQUA CARS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45105,2216057602,880,R,AQUA CARS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45105,2216057624,540,R,AQUA CARS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45105,2216057642,1440,R,AQUA CARS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45105,2216057644,880,R,AQUA CARS LTD
Hampshire County Council,Adults' Health and Care,LD - Transport,Transport Contracts (0-8 seats),45105,2216057651,600,R,AQUA CARS LTD
