Report of all payments made by TfL for value equal to or greater than £250.00 Excl. VAT,,,,,,
Reporting Period:  10,,,,,,
Start Date:  10 December 2023,,,,,,
End Date: 06 January 2024,,,,,,
Financial Year:  2023/24,,,,,,
,,,,,,
Entity,Vendor,Expence Account,Document Number,Clearing Date,Amount,Merchant Category
LONDON UNDERGROUND LTD,ACL Hire Limited,Vehicle Operating Leases,1005/5110370533,27 Dec 23,382.20,
LONDON UNDERGROUND LTD,ACL Hire Limited,Vehicle Operating Leases,1005/5110370537,27 Dec 23,382.20,
LONDON UNDERGROUND LTD,ACL Hire Limited,Vehicle Operating Leases,1005/5110370523,27 Dec 23,382.20,
LONDON UNDERGROUND LTD,ACL Hire Limited,Vehicle Operating Leases,1005/5110370461,27 Dec 23,382.20,
LONDON UNDERGROUND LTD,ACL Hire Limited,Vehicle Operating Leases,1005/5110370445,27 Dec 23,382.20,
LONDON UNDERGROUND LTD,ACL Hire Limited,Vehicle Operating Leases,1005/5110370458,27 Dec 23,382.20,
LONDON UNDERGROUND LTD,ACL Hire Limited,Vehicle Operating Leases,1005/5110370511,27 Dec 23,382.20,
LONDON UNDERGROUND LTD,ACL Hire Limited,Vehicle Operating Leases,1005/5110370469,27 Dec 23,382.20,
LONDON UNDERGROUND LTD,ACL Hire Limited,Vehicle Operating Leases,1005/5110370448,27 Dec 23,382.20,
LONDON UNDERGROUND LTD,ACL Hire Limited,Vehicle Operating Leases,1005/5110370486,27 Dec 23,382.20,
LONDON UNDERGROUND LTD,ACL Hire Limited,Vehicle Operating Leases,1005/5110370475,27 Dec 23,382.20,
LONDON UNDERGROUND LTD,ACL Hire Limited,Vehicle Operating Leases,1005/5110370481,27 Dec 23,382.20,
LONDON UNDERGROUND LTD,ACL Hire Limited,Vehicle Operating Leases,1005/5110370290,27 Dec 23,382.20,
LONDON UNDERGROUND LTD,ACL Hire Limited,Vehicle Operating Leases,1005/5110370411,27 Dec 23,382.20,
LONDON UNDERGROUND LTD,ACL Hire Limited,Vehicle Operating Leases,1005/5110370406,27 Dec 23,382.20,
LONDON UNDERGROUND LTD,ACL Hire Limited,Vehicle Operating Leases,1005/5110370245,27 Dec 23,382.20,
LONDON UNDERGROUND LTD,ACL Hire Limited,Vehicle Operating Leases,1005/5110370249,27 Dec 23,382.20,
LONDON UNDERGROUND LTD,ACL Hire Limited,Vehicle Operating Leases,1005/5110370275,27 Dec 23,382.20,
LONDON UNDERGROUND LTD,ACL Hire Limited,Vehicle Operating Leases,1005/5110370404,27 Dec 23,382.20,
LONDON UNDERGROUND LTD,ACL Hire Limited,Vehicle Operating Leases,1005/5110370318,27 Dec 23,382.20,
LONDON UNDERGROUND LTD,ACL Hire Limited,Vehicle Operating Leases,1005/5110370320,27 Dec 23,382.20,
LONDON UNDERGROUND LTD,ACL Hire Limited,Vehicle Operating Leases,1005/5110370392,27 Dec 23,382.20,
LONDON UNDERGROUND LTD,ACL Hire Limited,Vehicle Operating Leases,1005/5110370397,27 Dec 23,382.20,
LONDON UNDERGROUND LTD,ACL Hire Limited,Vehicle Operating Leases,1005/5110370333,27 Dec 23,382.20,
LONDON UNDERGROUND LTD,ACL Hire Limited,Vehicle Operating Leases,1005/5110370429,27 Dec 23,382.20,
LONDON UNDERGROUND LTD,ACL Hire Limited,Vehicle Operating Leases,1005/5110370390,27 Dec 23,382.20,
LONDON UNDERGROUND LTD,ACL Hire Limited,Vehicle Operating Leases,1005/5110370443,27 Dec 23,382.20,
LONDON UNDERGROUND LTD,ACL Hire Limited,Vehicle Operating Leases,1005/5110370418,27 Dec 23,382.20,
LONDON UNDERGROUND LTD,ACL Hire Limited,Vehicle Operating Leases,1005/5110370201,27 Dec 23,382.20,
LONDON UNDERGROUND LTD,ACL Hire Limited,Vehicle Operating Leases,1005/5110370188,27 Dec 23,382.20,
LONDON UNDERGROUND LTD,ACL Hire Limited,Vehicle Operating Leases,1005/5110370423,27 Dec 23,382.20,
LONDON UNDERGROUND LTD,ACL Hire Limited,Vehicle Operating Leases,1005/5110370414,27 Dec 23,382.20,
LONDON UNDERGROUND LTD,ACL Hire Limited,Vehicle Operating Leases,1005/5110370238,27 Dec 23,382.20,
LONDON UNDERGROUND LTD,ACL Hire Limited,Vehicle Operating Leases,1005/5110370343,27 Dec 23,382.20,
RAIL FOR LONDON LIMITED,Acorel UK Ltd,Computer Software,1020/5110380590,27 Dec 23,"31,832.79",
LONDON UNDERGROUND LTD,ACTIVAIR AUTOMATION LTD,Electrical Equipment Maintenance,1005/5110379280,20 Dec 23,"55,376.00",
LUL NOMINEE BCV LIMITED,ACTIVAIR AUTOMATION LTD,Plant & Equipment Purchases,1033/5110375453,11 Dec 23,"9,773.12",
LONDON UNDERGROUND LTD,ACTIVAIR AUTOMATION LTD,Stock of Fleet,1005/5110376669,14 Dec 23,"5,097.00",
LUL NOMINEE SSL LIMITED,ACTIVAIR AUTOMATION LTD,Stock of Fleet,1031/5110380610,20 Dec 23,352.80,
LONDON UNDERGROUND LTD,ACTIVAIR AUTOMATION LTD,Fleet,1005/5110371524,14 Dec 23,"-4,668.30",
LONDON UNDERGROUND LTD,ACTON COMMERCIAL FACTORS LTD,Equipment Repairs & Maintenance,1005/5110360565,21 Dec 23,"1,318.56",
SURFACE TRANSPORT CORP,Addleshaw Goddard LLP,Legal Fees,1002/5110378355,27 Dec 23,"4,787.00",
SURFACE TRANSPORT CORP,ADFA Limited,General Insurance,1002/1900077691,05 Jan 24,"8,383.96",
DOCKLANDS LIGHT RAILWAY,Aecom Infrastructure & Envir UK Ltd,Professional Engineering Services,1012/5110380593,28 Dec 23,"302,865.20",
TFL CORPORATE,AECOM Limited,Professional Engineering Services,1001/5110365705,13 Dec 23,"43,962.18",
TFL CORPORATE,AECOM Limited,Management & Support Consultancy,1001/5110365706,13 Dec 23,"25,725.30",
TFL CORPORATE,AECOM Limited,Management & Support Consultancy,1001/5110366017,13 Dec 23,"19,641.99",
TFL CORPORATE,AECOM Limited,Professional Engineering Services,1001/5110365693,13 Dec 23,"7,072.32",
SURFACE TRANSPORT CORP,AECOM Limited,Professional Engineering Services,1002/5110382625,05 Jan 24,"3,689.25",
SURFACE TRANSPORT CORP,AECOM Limited,Professional Engineering Services,1002/5110378632,15 Dec 23,"3,469.55",
TFL CORPORATE,AECOM Limited,Professional Engineering Services,1001/5110367520,03 Jan 24,963.90,
RFL (IINFRASTRUCTURE) LTD,AEG Power Solutions Ltd,Building Maintenance & Repairs,1025/5110367224,20 Dec 23,"2,083.00",
TFL CORPORATE,AER Training Ltd,Staff Training,1001/5110380778,20 Dec 23,940.00,
TFL CORPORATE,AER Training Ltd,Staff Training,1001/5110374160,13 Dec 23,940.00,
TFL CORPORATE,AER Training Ltd,Staff Training,1001/5110376817,18 Dec 23,470.00,
TFL CORPORATE,AER Training Ltd,Staff Training,1001/5110380781,20 Dec 23,470.00,
TFL CORPORATE,AER Training Ltd,Staff Training,1001/5110374162,13 Dec 23,470.00,
TFL CORPORATE,AER Training Ltd,Staff Training,1001/5110374167,13 Dec 23,470.00,
TFL CORPORATE,AER Training Ltd,Staff Training,1001/5110374166,13 Dec 23,470.00,
TFL CORPORATE,AER Training Ltd,Staff Training,1001/5110381324,22 Dec 23,307.00,
LONDON BUS SERVICES LTD,Agentis Workwear Ltd,Uniforms,1006/5110378485,15 Dec 23,666.33,
SURFACE TRANSPORT CORP,Agentis Workwear Ltd,Uniforms,1002/5110383012,27 Dec 23,541.45,
LONDON BUS SERVICES LTD,Agentis Workwear Ltd,Uniforms,1006/5110382878,27 Dec 23,495.00,
LONDON BUS SERVICES LTD,Agentis Workwear Ltd,Uniforms,1006/5110382923,27 Dec 23,303.83,
DIAL A RIDE,Agentis Workwear Ltd,Uniforms,1010/5110382894,27 Dec 23,302.83,
DIAL A RIDE,Agentis Workwear Ltd,Uniforms,1010/5110382897,27 Dec 23,282.87,
DIAL A RIDE,Agentis Workwear Ltd,Uniforms,1010/5110382891,27 Dec 23,264.30,
LONDON UNDERGROUND LTD,Aggregates Industries Uk Ltd,Stock Of Track,1005/5110367604,13 Dec 23,"5,200.00",
LONDON UNDERGROUND LTD,Aggregates Industries Uk Ltd,Stock Of Track,1005/5110366922,13 Dec 23,"5,197.40",
LONDON UNDERGROUND LTD,Aggregates Industries Uk Ltd,Maintenance Materials,1005/5110375150,27 Dec 23,"4,974.54",
LONDON UNDERGROUND LTD,Aggregates Industries Uk Ltd,Maintenance Materials,1005/5110380568,05 Jan 24,"4,389.83",
LONDON UNDERGROUND LTD,Aggregates Industries Uk Ltd,Maintenance Materials,1005/5110377092,03 Jan 24,"3,869.97",
LONDON UNDERGROUND LTD,Aggregates Industries Uk Ltd,Maintenance Materials,1005/5110379273,04 Jan 24,"3,864.38",
LONDON UNDERGROUND LTD,Aggregates Industries Uk Ltd,Maintenance Materials,1005/5110375398,27 Dec 23,"3,848.72",
LONDON UNDERGROUND LTD,Aggregates Industries Uk Ltd,Maintenance Materials,1005/5110379094,03 Jan 24,"3,839.76",
LONDON UNDERGROUND LTD,Aggregates Industries Uk Ltd,Maintenance Materials,1005/5110374002,27 Dec 23,"3,325.50",
LONDON UNDERGROUND LTD,Aggregates Industries Uk Ltd,Maintenance Materials,1005/5110377834,03 Jan 24,"3,296.42",
LONDON UNDERGROUND LTD,Aggregates Industries Uk Ltd,Maintenance Materials,1005/5110373683,27 Dec 23,"3,283.01",
LONDON UNDERGROUND LTD,Aggregates Industries Uk Ltd,Stock Of Track,1005/5110379388,02 Jan 24,"2,600.00",
LONDON UNDERGROUND LTD,Aggregates Industries Uk Ltd,Stock Of Track,1005/5110370327,20 Dec 23,"2,600.00",
LONDON UNDERGROUND LTD,Aggregates Industries Uk Ltd,Stock Of Track,1005/5110367606,13 Dec 23,"2,150.00",
LONDON UNDERGROUND LTD,Aggregates Industries Uk Ltd,Track General Maintenance,1005/5110366934,13 Dec 23,"1,551.90",
LONDON UNDERGROUND LTD,Aggregates Industries Uk Ltd,Civil Engineering Construction Works,1005/5110373999,27 Dec 23,424.20,
LUL NOMINEE SSL LIMITED,AGGREKO UK LTD,Building Maintenance & Repairs,1031/5110364134,13 Dec 23,682.64,
LONDON UNDERGROUND LTD,AGIITO LIMITED,Hotel Accommodation,1005/1900273364,29 Dec 23,271.13,
LONDON UNDERGROUND LTD,AGIITO LIMITED,Hotel Accommodation,1005/1900273365,29 Dec 23,271.13,
LUL NOMINEE BCV LIMITED,AIR PLANTS DUST EXTRACTION LTD,Equipment Repairs & Maintenance,1033/5110384991,03 Jan 24,"1,145.07",
LONDON UNDERGROUND LTD,Airey MiIler Limited,Planning & Development Consultancy,1005/5110364403,13 Dec 23,"2,087.24",
LONDON UNDERGROUND LTD,AIRQUICK (NEWARK) LTD,Equipment Repairs & Maintenance,1005/5110365194,19 Dec 23,"1,107.00",
LONDON UNDERGROUND LTD,AIRQUICK (NEWARK) LTD,Equipment Repairs & Maintenance,1005/5110373954,02 Jan 24,953.00,
LONDON UNDERGROUND LTD,AIRQUICK (NEWARK) LTD,Equipment Repairs & Maintenance,1005/5110372100,27 Dec 23,673.00,
LONDON UNDERGROUND LTD,AIRQUICK (NEWARK) LTD,Equipment Repairs & Maintenance,1005/5110365184,19 Dec 23,636.00,
LONDON UNDERGROUND LTD,AIRQUICK (NEWARK) LTD,Equipment Repairs & Maintenance,1005/5110357251,11 Dec 23,425.00,
LONDON UNDERGROUND LTD,AIRQUICK (NEWARK) LTD,Equipment Repairs & Maintenance,1005/5110357254,11 Dec 23,425.00,
LONDON UNDERGROUND LTD,AIRQUICK (NEWARK) LTD,Equipment Repairs & Maintenance,1005/5110375897,29 Dec 23,425.00,
LONDON UNDERGROUND LTD,AIRQUICK (NEWARK) LTD,Equipment Repairs & Maintenance,1005/5110376078,29 Dec 23,425.00,
LONDON UNDERGROUND LTD,AIRQUICK (NEWARK) LTD,Equipment Repairs & Maintenance,1005/5110357245,11 Dec 23,425.00,
RFL (IINFRASTRUCTURE) LTD,Airwave Solutions Ltd,Radio Systems Equipment & Maintenance,1025/5110373805,02 Jan 24,"8,731.87",
TTL PROPERTIES LTD,AIS Chartered Surveyors,Professional Engineering Services,1040/5110382151,27 Dec 23,"3,000.00",
LONDON UNDERGROUND LTD,AJAY ELECTRONICS LTD,Stock of Signals and Electricals,1005/5110377844,15 Dec 23,"4,800.00",
LONDON UNDERGROUND LTD,AJAY ELECTRONICS LTD,Stock of Signals and Electricals,1005/5110381381,21 Dec 23,"1,600.00",
LONDON UNDERGROUND LTD,AJAY ELECTRONICS LTD,Stock of Signals and Electricals,1005/5110377842,15 Dec 23,510.00,
LONDON UNDERGROUND LTD,AJAY ELECTRONICS LTD,Stock of Signals and Electricals,1005/5110381385,21 Dec 23,306.00,
LONDON UNDERGROUND LTD,AJAY ELECTRONICS LTD,Stock of Signals and Electricals,1005/5110381379,21 Dec 23,306.00,
LONDON UNDERGROUND LTD,AJAY ELECTRONICS LTD,Stock of Signals and Electricals,1005/5110381383,21 Dec 23,255.00,
RFL (IINFRASTRUCTURE) LTD,Akona Ltd,Staff Training,1025/5110378680,18 Dec 23,"3,750.00",
LONDON UNDERGROUND LTD,Alba Power Limited,Electrical Equipment Maintenance,1005/5110375325,13 Dec 23,"1,502,772.50",
LONDON UNDERGROUND LTD,Alba Power Limited,Electrical Equipment Maintenance,1005/5110379425,20 Dec 23,"22,632.40",
TRANSPORT TRADING LTD,ALI'S STORE LTD,Transys Control - TTL,1004/1901699835,21 Dec 23,"4,000.00",
TFL CORPORATE,All Things IC Limited,Staff Training,1001/5110377654,19 Dec 23,"3,496.50",
LONDON UNDERGROUND LTD,ALLELYS HEAVY HAULAGE LTD,Equipment Repairs & Maintenance,1005/5110382236,22 Dec 23,"5,000.00",
LONDON UNDERGROUND LTD,ALLELYS HEAVY HAULAGE LTD,Equipment Repairs & Maintenance,1005/5110381731,22 Dec 23,"1,900.00",
LUL NOMINEE BCV LIMITED,ALLIED (TOOLING) LTD,Equipment Repairs & Maintenance,1033/5110369304,22 Dec 23,374.27,
LT MUSEUM TRADING LTD,All-Pro Packaging Services,LTM Purchase of Posters & Print Prods for Resale,1024/1900024121,05 Jan 24,577.00,
TFL CORPORATE,ALPHA ELECTRONICS LTD,Professional Engineering Services,1001/5110380288,20 Dec 23,318.00,
LONDON UNDERGROUND LTD,Alphabet (GB) Limited,Vehicle Operating Leases,1005/5110373546,27 Dec 23,"37,992.04",
LONDON UNDERGROUND LTD,Alphabet (GB) Limited,Vehicle Operating Leases,1005/5110372328,27 Dec 23,"10,585.34",
RAIL FOR LONDON LIMITED,Alstom Engineering & Services LTD,Vehicle Repairs & Maintenance,1020/5110376899,13 Dec 23,"2,726,707.88",
RAIL FOR LONDON LIMITED,Alstom Engineering & Services LTD,Vehicle Repairs & Maintenance,1020/5110376447,20 Dec 23,"2,250,000.00",
RAIL FOR LONDON LIMITED,Alstom Engineering & Services LTD,Vehicle Repairs & Maintenance,1020/5110374220,13 Dec 23,"1,328,453.00",
RAIL FOR LONDON LIMITED,Alstom Engineering & Services LTD,Vehicle Repairs & Maintenance,1020/5110382308,04 Jan 24,"952,273.64",
RAIL FOR LONDON LIMITED,Alstom Engineering & Services LTD,Vehicle Repairs & Maintenance,1020/5110372805,14 Dec 23,"572,366.03",
RAIL FOR LONDON LIMITED,Alstom Engineering & Services LTD,Vehicle Repairs & Maintenance,1020/5110374406,13 Dec 23,"466,863.33",
LUL NOMINEE BCV LIMITED,Alstom Engineering & Services LTD,Maintenance Materials,1033/5110386054,05 Jan 24,"376,189.20",
LUL NOMINEE BCV LIMITED,Alstom Engineering & Services LTD,Maintenance Materials,1033/5110385251,04 Jan 24,"364,718.87",
LUL NOMINEE BCV LIMITED,Alstom Engineering & Services LTD,Maintenance Materials,1033/5110385595,05 Jan 24,"268,238.67",
LUL NOMINEE BCV LIMITED,Alstom Engineering & Services LTD,Maintenance Materials,1033/5110385359,05 Jan 24,"191,386.14",
LUL NOMINEE BCV LIMITED,Alstom Engineering & Services LTD,Maintenance Materials,1033/5110380599,05 Jan 24,"188,094.60",
LUL NOMINEE BCV LIMITED,Alstom Engineering & Services LTD,Maintenance Materials,1033/5110380600,20 Dec 23,"134,119.33",
RAIL FOR LONDON LIMITED,Alstom Engineering & Services LTD,Vehicle Repairs & Maintenance,1020/5110378308,21 Dec 23,"96,000.00",
LUL NOMINEE BCV LIMITED,Alstom Engineering & Services LTD,Maintenance Materials,1033/5110380596,05 Jan 24,"95,693.07",
RAIL FOR LONDON LIMITED,Alstom Engineering & Services LTD,Vehicle Repairs & Maintenance,1020/5110374409,13 Dec 23,"95,036.26",
RAIL FOR LONDON LIMITED,Alstom Engineering & Services LTD,Vehicle Repairs & Maintenance,1020/5110376892,13 Dec 23,"76,301.84",
RAIL FOR LONDON LIMITED,Alstom Engineering & Services LTD,Vehicle Repairs & Maintenance,1020/5110376887,13 Dec 23,"63,840.60",
LONDON UNDERGROUND LTD,Alstom Engineering & Services LTD,Stock of Fleet,1005/5110361643,12 Dec 23,"56,980.00",
LUL NOMINEE BCV LIMITED,Alstom Engineering & Services LTD,Exchange Loss Realised,1033/101740627,05 Jan 24,"45,303.12",
RAIL FOR LONDON LIMITED,Alstom Engineering & Services LTD,Vehicle Repairs & Maintenance,1020/5110382305,04 Jan 24,"37,835.05",
LONDON UNDERGROUND LTD,Alstom Engineering & Services LTD,Plant & Equipment Purchases,1005/5110376237,14 Dec 23,"28,591.00",
LUL NOMINEE BCV LIMITED,Alstom Engineering & Services LTD,Exchange Loss Realised,1033/101740624,05 Jan 24,"22,651.56",
RAIL FOR LONDON LIMITED,Alstom Engineering & Services LTD,Vehicle Repairs & Maintenance,1020/5110372809,14 Dec 23,"22,611.17",
RAIL FOR LONDON LIMITED,Alstom Engineering & Services LTD,Vehicle Repairs & Maintenance,1020/5110374519,13 Dec 23,"21,545.00",
LONDON UNDERGROUND LTD,Alstom Engineering & Services LTD,Vehicle Repairs & Maintenance,1005/5110376093,12 Dec 23,"19,492.00",
RAIL FOR LONDON LIMITED,Alstom Engineering & Services LTD,Signalling Systems,1020/5110368279,20 Dec 23,"16,873.40",
RAIL FOR LONDON LIMITED,Alstom Engineering & Services LTD,Stock of Fleet,1020/5110368275,20 Dec 23,"16,281.64",
RAIL FOR LONDON LIMITED,Alstom Engineering & Services LTD,Vehicle Repairs & Maintenance,1020/5110374203,13 Dec 23,"16,183.00",
LUL NOMINEE SSL LIMITED,Alstom Engineering & Services LTD,Stock of Fleet,1031/5110366137,20 Dec 23,"13,977.60",
LUL NOMINEE SSL LIMITED,Alstom Engineering & Services LTD,Stock of Fleet,1031/5110371910,27 Dec 23,"13,977.60",
LONDON UNDERGROUND LTD,Alstom Engineering & Services LTD,Fleet,1005/5110364592,18 Dec 23,"6,945.80",
RAIL FOR LONDON LIMITED,Alstom Engineering & Services LTD,Vehicle Repairs & Maintenance,1020/5110374444,13 Dec 23,"6,913.50",
RAIL FOR LONDON LIMITED,Alstom Engineering & Services LTD,Signalling Systems,1020/5110373633,27 Dec 23,"6,701.50",
LONDON UNDERGROUND LTD,Alstom Engineering & Services LTD,Stock of Fleet,1005/5110357516,21 Dec 23,"6,158.10",
LONDON UNDERGROUND LTD,Alstom Engineering & Services LTD,Stock of Fleet,1005/5110371907,22 Dec 23,"5,040.00",
LONDON UNDERGROUND LTD,Alstom Engineering & Services LTD,Plant & Equipment Purchases,1005/5110376095,14 Dec 23,"3,871.70",
LONDON UNDERGROUND LTD,Alstom Engineering & Services LTD,Fleet,1005/5110357927,18 Dec 23,"3,525.00",
RAIL FOR LONDON LIMITED,Alstom Engineering & Services LTD,Stock of Fleet,1020/5110373638,27 Dec 23,"3,492.00",
RAIL FOR LONDON LIMITED,Alstom Engineering & Services LTD,Stock of Fleet,1020/5110358580,22 Dec 23,"3,490.83",
LONDON UNDERGROUND LTD,Alstom Engineering & Services LTD,Fleet,1005/5110362293,18 Dec 23,"3,082.00",
LONDON UNDERGROUND LTD,Alstom Engineering & Services LTD,Fleet,1005/5110362292,13 Dec 23,"3,006.00",
LONDON UNDERGROUND LTD,Alstom Engineering & Services LTD,Fleet,1005/5110364570,18 Dec 23,"2,995.00",
LONDON UNDERGROUND LTD,Alstom Engineering & Services LTD,Fleet,1005/5110364575,18 Dec 23,"2,995.00",
LONDON UNDERGROUND LTD,Alstom Engineering & Services LTD,Fleet,1005/5110364590,18 Dec 23,"2,995.00",
LONDON UNDERGROUND LTD,Alstom Engineering & Services LTD,Fleet,1005/5110364591,18 Dec 23,"2,995.00",
LONDON UNDERGROUND LTD,Alstom Engineering & Services LTD,Fleet,1005/5110364573,18 Dec 23,"2,995.00",
LONDON UNDERGROUND LTD,Alstom Engineering & Services LTD,Fleet,1005/5110364571,18 Dec 23,"2,995.00",
LONDON UNDERGROUND LTD,Alstom Engineering & Services LTD,Fleet,1005/5110364581,18 Dec 23,"2,890.00",
LONDON UNDERGROUND LTD,Alstom Engineering & Services LTD,Fleet,1005/5110364576,18 Dec 23,"2,890.00",
LONDON UNDERGROUND LTD,Alstom Engineering & Services LTD,Fleet,1005/5110364574,18 Dec 23,"2,890.00",
LONDON UNDERGROUND LTD,Alstom Engineering & Services LTD,Fleet,1005/5110364580,18 Dec 23,"2,890.00",
LONDON UNDERGROUND LTD,Alstom Engineering & Services LTD,Fleet,1005/5110364579,18 Dec 23,"2,890.00",
LONDON UNDERGROUND LTD,Alstom Engineering & Services LTD,Fleet,1005/5110364577,18 Dec 23,"2,890.00",
LONDON UNDERGROUND LTD,Alstom Engineering & Services LTD,Fleet,1005/5110364578,18 Dec 23,"2,890.00",
LONDON UNDERGROUND LTD,Alstom Engineering & Services LTD,Fleet,1005/5110364565,18 Dec 23,"2,890.00",
LONDON UNDERGROUND LTD,Alstom Engineering & Services LTD,Fleet,1005/5110364586,18 Dec 23,"2,890.00",
LONDON UNDERGROUND LTD,Alstom Engineering & Services LTD,Fleet,1005/5110364583,18 Dec 23,"2,890.00",
LONDON UNDERGROUND LTD,Alstom Engineering & Services LTD,Fleet,1005/5110364582,18 Dec 23,"2,890.00",
LONDON UNDERGROUND LTD,Alstom Engineering & Services LTD,Fleet,1005/5110364569,18 Dec 23,"2,890.00",
LONDON UNDERGROUND LTD,Alstom Engineering & Services LTD,Fleet,1005/5110364584,18 Dec 23,"2,890.00",
LONDON UNDERGROUND LTD,Alstom Engineering & Services LTD,Fleet,1005/5110364585,18 Dec 23,"2,890.00",
LONDON UNDERGROUND LTD,Alstom Engineering & Services LTD,Fleet,1005/5110364568,18 Dec 23,"2,890.00",
LONDON UNDERGROUND LTD,Alstom Engineering & Services LTD,Fleet,1005/5110364567,18 Dec 23,"2,890.00",
LONDON UNDERGROUND LTD,Alstom Engineering & Services LTD,Fleet,1005/5110364566,18 Dec 23,"2,890.00",
LONDON UNDERGROUND LTD,Alstom Engineering & Services LTD,Fleet,1005/5110364572,18 Dec 23,"2,890.00",
LONDON UNDERGROUND LTD,Alstom Engineering & Services LTD,Fleet,1005/5110364587,18 Dec 23,"2,890.00",
RAIL FOR LONDON LIMITED,Alstom Engineering & Services LTD,Stock of Fleet,1020/5110373070,27 Dec 23,"2,647.17",
RAIL FOR LONDON LIMITED,Alstom Engineering & Services LTD,Stock of Fleet,1020/5110364930,13 Dec 23,"2,647.17",
RAIL FOR LONDON LIMITED,Alstom Engineering & Services LTD,Stock of Fleet,1020/5110373620,27 Dec 23,"2,647.17",
RAIL FOR LONDON LIMITED,Alstom Engineering & Services LTD,Stock of Fleet,1020/5110373612,27 Dec 23,"2,647.17",
RAIL FOR LONDON LIMITED,Alstom Engineering & Services LTD,Stock of Fleet,1020/5110373641,27 Dec 23,"2,647.17",
LONDON UNDERGROUND LTD,Alstom Engineering & Services LTD,Plant & Equipment Purchases,1005/5110376233,14 Dec 23,"2,589.00",
LONDON UNDERGROUND LTD,Alstom Engineering & Services LTD,Fleet,1005/5110362294,13 Dec 23,"2,342.00",
LONDON UNDERGROUND LTD,Alstom Engineering & Services LTD,Fleet,1005/5110372592,29 Dec 23,"2,184.00",
LONDON UNDERGROUND LTD,Alstom Engineering & Services LTD,Fleet,1005/5110357926,18 Dec 23,"2,130.00",
LONDON UNDERGROUND LTD,Alstom Engineering & Services LTD,Fleet,1005/5110372593,29 Dec 23,"2,080.00",
LONDON UNDERGROUND LTD,Alstom Engineering & Services LTD,Fleet,1005/5110357928,18 Dec 23,"1,960.00",
LUL NOMINEE SSL LIMITED,Alstom Engineering & Services LTD,Fleet,1031/5110317009,29 Dec 23,"1,922.25",
LUL NOMINEE SSL LIMITED,Alstom Engineering & Services LTD,Fleet,1031/5110344376,29 Dec 23,"1,922.25",
LONDON UNDERGROUND LTD,Alstom Engineering & Services LTD,Stock of Fleet,1005/5110371921,28 Dec 23,"1,785.80",
LONDON UNDERGROUND LTD,Alstom Engineering & Services LTD,Fleet,1005/5110371909,22 Dec 23,"1,749.45",
LONDON UNDERGROUND LTD,Alstom Engineering & Services LTD,Fleet,1005/5110357510,21 Dec 23,"1,748.00",
LONDON UNDERGROUND LTD,Alstom Engineering & Services LTD,Fleet,1005/5110371908,22 Dec 23,"1,645.00",
LONDON UNDERGROUND LTD,Alstom Engineering & Services LTD,Stock of Fleet,1005/5110365373,19 Dec 23,"1,553.00",
LONDON UNDERGROUND LTD,Alstom Engineering & Services LTD,Fleet,1005/5110371906,22 Dec 23,"1,446.00",
LONDON UNDERGROUND LTD,Alstom Engineering & Services LTD,Fleet,1005/5110371900,22 Dec 23,"1,360.65",
LONDON UNDERGROUND LTD,Alstom Engineering & Services LTD,Fleet,1005/5110371904,22 Dec 23,"1,360.65",
