Payments for Publishing for Invoices paid between 01-JUNE-2023 and 30-JUNE-2023,,,,,,,
Supplier Name,Transaction Number,Paid Date,Paid Amount,Department ,Cost Centre,Description,Irrecoverable VAT
WALKER SIME LIMITED,119058,22-JUN-2023,"7,775.00",Regeneration & Place,C0525,Contractors - Main,
WALLASEY SEA CADETS,113868,01-JUN-2023,950.00,Law & Governance (Monitoring Officer),A6000,Rents - external,
WARRINGTON BOROUGH COUNCIL,113894,01-JUN-2023,"27,000.00",Adults Care and Health and Strategic Commissioning,P4202,Hired or Contracted services,
WATER PLUS LIMITED,118341,20-JUN-2023,"1,540.89",Regeneration & Place,D2510,Water Services,
WATER PLUS LIMITED,118341,20-JUN-2023,"1,045.40",Regeneration & Place,D2520,Water Services,
WATER PLUS LIMITED,118341,20-JUN-2023,"1,608.10",Regeneration & Place,D2550,Water Services,
WATER PLUS LIMITED,118341,20-JUN-2023,579.70,Regeneration & Place,D2610,Water Services,
WATER PLUS LIMITED,118341,20-JUN-2023,687.64,Regeneration & Place,D2620,Water Services,
WATER PLUS LIMITED,118341,20-JUN-2023,"1,020.50",Regeneration & Place,D2640,Water Services,
WATER PLUS LIMITED,118341,20-JUN-2023,980.63,Regeneration & Place,D2680,Water Services,
WATER PLUS LIMITED,118341,20-JUN-2023,997.51,Regeneration & Place,D2700,Water Services,
WATER PLUS LIMITED,118341,20-JUN-2023,690.29,Neighbourhood Services,D3504,Water Services,
WATER PLUS LIMITED,118341,20-JUN-2023,552.35,Neighbourhood Services,D3520,Water Services,
WATER PLUS LIMITED,118341,20-JUN-2023,"2,081.18",Neighbourhood Services,D3540,Water Services,
WATER PLUS LIMITED,118341,20-JUN-2023,688.01,Regeneration & Place,D4040,Water Services,
WATER PLUS LIMITED,118341,20-JUN-2023,"1,022.19",Regeneration & Place,D4040,Water Services,
WATER PLUS LIMITED,118341,20-JUN-2023,576.49,"Children, Families & Education",E1420,Water Services,
WATER PLUS LIMITED,118341,20-JUN-2023,"1,542.64","Children, Families & Education",E6763,Water Services,
WATER PLUS LIMITED,118341,20-JUN-2023,568.81,"Children, Families & Education",E7483,Water Services,
WATER PLUS LIMITED,118341,20-JUN-2023,"1,486.13","Children, Families & Education",E8940,Water Services,
WATER PLUS LIMITED,118341,20-JUN-2023,"3,741.47",Covid-19,H4133,Water Services,
WATER PLUS LIMITED,118341,20-JUN-2023,"1,189.46",Neighbourhood Services,L2010,Water Services,
WATER PLUS LIMITED,118341,20-JUN-2023,780.07,Neighbourhood Services,L2020,Water Services,
WATER PLUS LIMITED,118341,20-JUN-2023,"2,753.74",Neighbourhood Services,L2030,Water Services,
WATER PLUS LIMITED,118341,20-JUN-2023,603.09,Neighbourhood Services,L2470,Water Services,
WATER PLUS LIMITED,118341,20-JUN-2023,"4,952.76",Neighbourhood Services,L3030,Water Services,
WATER PLUS LIMITED,118341,20-JUN-2023,630.50,Neighbourhood Services,L3030,Water Services,
WATER PLUS LIMITED,118341,20-JUN-2023,"1,045.40",Neighbourhood Services,L3180,Water Services,
WATER PLUS LIMITED,118341,20-JUN-2023,"5,920.61",Neighbourhood Services,L3180,Water Services,
WATER PLUS LIMITED,121167,29-JUN-2023,"17,367.18",Neighbourhood Services,L3190,Water Services,
WATER PLUS LIMITED,118341,20-JUN-2023,"17,044.42",Neighbourhood Services,L3190,Water Services,
WATER PLUS LIMITED,118341,20-JUN-2023,"3,273.46",Neighbourhood Services,L3240,Water Services,
WATER PLUS LIMITED,118341,20-JUN-2023,"1,045.40",Neighbourhood Services,L3240,Water Services,
WATER PLUS LIMITED,118341,20-JUN-2023,"6,028.37",Neighbourhood Services,L3250,Water Services,
WATER PLUS LIMITED,118341,20-JUN-2023,"3,129.68",Neighbourhood Services,L3290,Water Services,
WATER PLUS LIMITED,118341,20-JUN-2023,"4,438.25",Neighbourhood Services,L3320,Water Services,
WATER PLUS LIMITED,118341,20-JUN-2023,"1,345.50",Neighbourhood Services,L3401,Water Services,
WATER PLUS LIMITED,118341,20-JUN-2023,889.27,Neighbourhood Services,L3401,Water Services,
WATER PLUS LIMITED,118341,20-JUN-2023,"4,016.73",Neighbourhood Services,L3403,Water Services,
WATER PLUS LIMITED,118341,20-JUN-2023,742.94,Neighbourhood Services,L3404,Water Services,
WATER PLUS LIMITED,118341,20-JUN-2023,"2,227.99",Neighbourhood Services,L3404,Water Services,
WATER PLUS LIMITED,118341,20-JUN-2023,"3,714.85",Neighbourhood Services,L3950,Water Services,
WATER PLUS LIMITED,118341,20-JUN-2023,867.71,Regeneration & Place,L3970,Water Services,
WATER PLUS LIMITED,118341,20-JUN-2023,722.60,Neighbourhood Services,L4390,Water Services,
WATER PLUS LIMITED,118341,20-JUN-2023,603.61,Neighbourhood Services,L4390,Water Services,
WATER PLUS LIMITED,118341,20-JUN-2023,"1,018.31",Neighbourhood Services,L4820,Water Services,
WATER PLUS LIMITED,118341,20-JUN-2023,663.88,Neighbourhood Services,L4950,Water Services,
WATER PLUS LIMITED,118341,20-JUN-2023,"2,310.97",Neighbourhood Services,L4950,Water Services,
WATER PLUS LIMITED,118341,20-JUN-2023,501.68,Neighbourhood Services,L4971,Water Services,
WATER PLUS LIMITED,118341,20-JUN-2023,820.22,Neighbourhood Services,L4971,Water Services,
WATER PLUS LIMITED,118341,20-JUN-2023,"1,585.46",Neighbourhood Services,L4972,Water Services,
WATER PLUS LIMITED,118341,20-JUN-2023,"5,352.02",Neighbourhood Services,L4972,Water Services,
WATER PLUS LIMITED,118341,20-JUN-2023,"1,616.60",Neighbourhood Services,L4972,Water Services,
WATER PLUS LIMITED,118341,20-JUN-2023,"1,015.70",Neighbourhood Services,L4972,Water Services,
WATER PLUS LIMITED,118341,20-JUN-2023,"1,311.20",Neighbourhood Services,L4972,Water Services,
WATER PLUS LIMITED,118341,20-JUN-2023,"3,369.94",Neighbourhood Services,L4972,Water Services,
WATER PLUS LIMITED,118341,20-JUN-2023,666.03,Neighbourhood Services,L4973,Water Services,
WATER PLUS LIMITED,118341,20-JUN-2023,"10,317.07",Neighbourhood Services,L4973,Water Services,
WATER PLUS LIMITED,118341,20-JUN-2023,"1,624.34",Neighbourhood Services,L4973,Water Services,
WATER PLUS LIMITED,118341,20-JUN-2023,658.63,Neighbourhood Services,L5330,Water Services,
WATER PLUS LIMITED,118341,20-JUN-2023,"8,070.07",Neighbourhood Services,L5410,Water Services,
WATER PLUS LIMITED,118341,20-JUN-2023,534.19,Adults Care and Health and Strategic Commissioning,S5020,Water Services,
WATER PLUS LIMITED,118341,20-JUN-2023,"2,896.15",Adults Care and Health and Strategic Commissioning,S5140,Water Services,
WATER PLUS LIMITED,118341,20-JUN-2023,"6,477.88",Neighbourhood Services,T4020,Water Services,
WATER PLUS LIMITED,118341,20-JUN-2023,"1,356.20",Neighbourhood Services,V1920,Water Services,
WAYNE SLOANE T/A BUILDING LEARNING,117542,15-JUN-2023,"1,651.00","Children, Families & Education",E6150,Hired or Contracted services,
WEATHERSTONES HOUSE CARE LIMITED,115044,07-JUN-2023,"2,913.68",Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Adults (18-64),
WEATHERSTONES HOUSE CARE LIMITED,115044,07-JUN-2023,"1,968.00",Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Older People (65+),
WELLINGTON HEALTHCARE (ARDEN) LIMITED,115157,07-JUN-2023,"2,780.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
WEST KIRBY CHRISTMAS LIGHTS,116873,13-JUN-2023,"1,000.00",Neighbourhood Services,H4040,Grants to Voluntary Organisations,
WEST WALLASEY CAR HIRE LIMITED,116651,12-JUN-2023,555.84,Neighbourhood Services,T4020,Direct Transport Costs,
WEST WALLASEY CAR HIRE LIMITED,114139,05-JUN-2023,527.14,Neighbourhood Services,T4020,Direct Transport Costs,
WEST WALLASEY CAR HIRE LIMITED,116651,12-JUN-2023,551.92,Neighbourhood Services,T4020,Direct Transport Costs,
WEST WALLASEY CAR HIRE LIMITED,116651,12-JUN-2023,620.05,Neighbourhood Services,T4020,Direct Transport Costs,
WEST WALLASEY CAR HIRE LIMITED,116651,12-JUN-2023,674.55,Neighbourhood Services,T4020,Direct Transport Costs,
WEST WALLASEY CAR HIRE LIMITED,116651,12-JUN-2023,502.04,Neighbourhood Services,T4020,Direct Transport Costs,
WEST WALLASEY CAR HIRE LIMITED,116651,12-JUN-2023,651.15,Neighbourhood Services,T4020,Direct Transport Costs,
WEST WALLASEY CAR HIRE LIMITED,116651,12-JUN-2023,647.05,Neighbourhood Services,T4020,Direct Transport Costs,
WEST WALLASEY CAR HIRE LIMITED,114139,05-JUN-2023,639.22,Neighbourhood Services,T4020,Direct Transport Costs,
WEST WALLASEY CAR HIRE LIMITED,116651,12-JUN-2023,660.65,Neighbourhood Services,T4020,Direct Transport Costs,
WEST WALLASEY CAR HIRE LIMITED,116651,12-JUN-2023,567.55,Neighbourhood Services,T4020,Direct Transport Costs,
WEST WALLASEY CAR HIRE LIMITED,116651,12-JUN-2023,522.16,Neighbourhood Services,T4020,Direct Transport Costs,
WEST WALLASEY CAR HIRE LIMITED,116651,12-JUN-2023,555.84,Neighbourhood Services,T4020,Direct Transport Costs,
WEST WALLASEY CAR HIRE LIMITED T/A WALLASEY PANEL BEATERS,116242,09-JUN-2023,869.88,"Children, Families & Education",E6763,Car Allowances,
WESTBURY HEALTH LIMITED,122078,30-JUN-2023,602.25,Law & Governance (Monitoring Officer),A1305,Legal Service Provider,
WHITE PM LIMITED,117384,14-JUN-2023,"3,800.00",Neighbourhood Services,L1040,"Advertising, Publicity & Marketing",
WILDLINGS KINDERGARTEN- CIC,120076,26-JUN-2023,956.04,"Children, Families & Education",E1170,Services,
WILDLINGS KINDERGARTEN- CIC,120076,26-JUN-2023,"4,028.12","Children, Families & Education",E1170,Services,
WILSONS DEVELOPMENT AND CONSTRUCTION LIMITED,117543,15-JUN-2023,"157,243.72",Regeneration & Place,C0324,Contractors - Main,
WILSONS DEVELOPMENT AND CONSTRUCTION LIMITED,118398,20-JUN-2023,"9,962.53",Regeneration & Place,C0324,Contractors - Main,
WILSONS DEVELOPMENT AND CONSTRUCTION LIMITED,116664,12-JUN-2023,"1,245.00",Regeneration & Place,C0391,Contractors - Main,
WILSONS DEVELOPMENT AND CONSTRUCTION LIMITED,114298,06-JUN-2023,"26,934.87",Regeneration & Place,C2070,Contractors - Main,
WILSONS DEVELOPMENT AND CONSTRUCTION LIMITED,120695,27-JUN-2023,"2,232.34",Regeneration & Place,C2135,Contractors - Main,
WILSONS DEVELOPMENT AND CONSTRUCTION LIMITED,120695,27-JUN-2023,646.08,Regeneration & Place,C2142,Contractors - Main,
WILSONS DEVELOPMENT AND CONSTRUCTION LIMITED,120695,27-JUN-2023,"1,824.00",Regeneration & Place,C5106,Contractors - Main,
WILSONS DEVELOPMENT AND CONSTRUCTION LIMITED,120695,27-JUN-2023,871.20,Regeneration & Place,C5106,Contractors - Main,
WILSONS DEVELOPMENT AND CONSTRUCTION LIMITED,114298,06-JUN-2023,"26,442.91",Regeneration & Place,C8219,Contractors - Main,
WILSONS DEVELOPMENT AND CONSTRUCTION LIMITED,114298,06-JUN-2023,"22,984.00",Regeneration & Place,C8223,Contractors - Main,
WILSONS DEVELOPMENT AND CONSTRUCTION LIMITED,116664,12-JUN-2023,"2,610.00",Neighbourhood Services,D3543,"Repairs, alterations and maintenance",
WILSONS DEVELOPMENT AND CONSTRUCTION LIMITED,120695,27-JUN-2023,888.87,Regeneration & Place,D8000,"Repairs, alterations and maintenance",
WILSONS DEVELOPMENT AND CONSTRUCTION LIMITED,120695,27-JUN-2023,"2,868.00",Regeneration & Place,D8000,"Repairs, alterations and maintenance",
WILSONS DEVELOPMENT AND CONSTRUCTION LIMITED,118308,19-JUN-2023,"5,989.88",Regeneration & Place,D8000,"Repairs, alterations and maintenance",
WILSONS DEVELOPMENT AND CONSTRUCTION LIMITED,120695,27-JUN-2023,"1,880.00",Regeneration & Place,D8000,"Repairs, alterations and maintenance",
WILSONS DEVELOPMENT AND CONSTRUCTION LIMITED,116664,12-JUN-2023,849.94,"Children, Families & Education",E2220,"Repairs, alterations and maintenance",
WILSONS DEVELOPMENT AND CONSTRUCTION LIMITED,116664,12-JUN-2023,706.88,"Children, Families & Education",E2280,"Repairs, alterations and maintenance",
WILSONS DEVELOPMENT AND CONSTRUCTION LIMITED,120695,27-JUN-2023,985.00,"Children, Families & Education",E2420,"Repairs, alterations and maintenance",
WILSONS DEVELOPMENT AND CONSTRUCTION LIMITED,120695,27-JUN-2023,540.54,"Children, Families & Education",E2450,"Repairs, alterations and maintenance",
WILSONS DEVELOPMENT AND CONSTRUCTION LIMITED,114298,06-JUN-2023,"11,898.68","Children, Families & Education",E2450,"Repairs, alterations and maintenance",
WILSONS DEVELOPMENT AND CONSTRUCTION LIMITED,120695,27-JUN-2023,"1,095.00","Children, Families & Education",E2520,"Repairs, alterations and maintenance",
WILSONS DEVELOPMENT AND CONSTRUCTION LIMITED,120695,27-JUN-2023,"1,503.00","Children, Families & Education",E2630,"Repairs, alterations and maintenance",
WILSONS DEVELOPMENT AND CONSTRUCTION LIMITED,120695,27-JUN-2023,502.39,Neighbourhood Services,H4040,"Advertising, Publicity & Marketing",
WILSONS DEVELOPMENT AND CONSTRUCTION LIMITED,117543,15-JUN-2023,698.50,Neighbourhood Services,L5410,"Repairs, alterations and maintenance",
WILSONS FLOORING SPECIALISTS LIMITED,116665,12-JUN-2023,"17,386.58",Regeneration & Place,C0391,Contractors - Main,
WILSONS FLOORING SPECIALISTS LIMITED,120718,27-JUN-2023,837.00,Neighbourhood Services,L4978,"Repairs, alterations and maintenance",
WINDSORS CAT EQUIP (B'HEAD) LT,119837,23-JUN-2023,522.95,Neighbourhood Services,L3953,Catering,
WINGS CARE NORTH WEST LLP,117733,16-JUN-2023,"17,336.48",Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Adults (18-64),
WINGS CARE NORTH WEST LLP,115046,07-JUN-2023,"2,298.80",Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Adults (18-64),
WINGS CARE NORTH WEST LLP,115046,07-JUN-2023,"7,493.28",Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Adults (18-64),
WINGS CARE NORTH WEST LLP,115046,07-JUN-2023,"5,798.92",Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Adults (18-64),
WINGS CARE NORTH WEST LLP,117733,16-JUN-2023,"8,592.08",Adults Care and Health and Strategic Commissioning,S6142,Learning & Disability Support - Older People (65+),
WINSLOW COURT,115047,07-JUN-2023,"1,326.34",Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Adults (18-64),
WINSLOW COURT,115047,07-JUN-2023,"6,095.64",Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Adults (18-64),
WIRRAL BOILERS LIMITED,116628,12-JUN-2023,"4,346.07",Regeneration & Place,C4215,Expenditure on Capital Loans,
WIRRAL BOILERS LIMITED,116628,12-JUN-2023,-3.00,Regeneration & Place,H7100,Consultants,
WIRRAL BOILERS LIMITED,116628,12-JUN-2023,-343.07,Regeneration & Place,H7100,Customer and Client Receipts - Vatable,
WIRRAL CHAMBER OF COMMERCE AND INDUSTRY LIMITED,113941,02-JUN-2023,"36,504.17",Regeneration & Place,B8451,Hired or Contracted services,
WIRRAL CHANGE LIMITED,121314,29-JUN-2023,"2,000.00",Regeneration & Place,B7539,Consultants,
WIRRAL CHANGE LIMITED,120078,26-JUN-2023,"7,480.00","Children, Families & Education",E6150,Rents - external,
WIRRAL CHRISTIAN CENTRE (TRUST),120079,26-JUN-2023,"16,897.14","Children, Families & Education",E1170,Services,
WIRRAL CHRISTIAN CENTRE (TRUST),120079,26-JUN-2023,"8,175.80","Children, Families & Education",E1170,Services,
WIRRAL CHRISTIAN CENTRE (TRUST),120080,26-JUN-2023,"16,222.44","Children, Families & Education",E1170,Services,
WIRRAL CHRISTIAN CENTRE (TRUST),120079,26-JUN-2023,"13,719.42","Children, Families & Education",E1170,Services,
WIRRAL CHRISTIAN CENTRE (TRUST),120080,26-JUN-2023,"2,079.09","Children, Families & Education",E1170,Services,
WIRRAL CHRISTIAN CENTRE (TRUST),120080,26-JUN-2023,"3,676.53","Children, Families & Education",E1170,Services,
WIRRAL CHRISTIAN CENTRE (TRUST),120977,28-JUN-2023,"1,029.60","Children, Families & Education",E9902,Educational Provider,
WIRRAL CHRISTIAN CENTRE (TRUST),120977,28-JUN-2023,"3,088.80","Children, Families & Education",E9902,Educational Provider,
WIRRAL CHRISTIAN CENTRE (TRUST),121070,28-JUN-2023,"9,266.40","Children, Families & Education",E9902,Educational Provider,
WIRRAL CHRISTIAN CENTRE (TRUST),115159,07-JUN-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
WIRRAL CHRISTIAN CENTRE (TRUST),115159,07-JUN-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
WIRRAL CHRISTIAN CENTRE (TRUST),115159,07-JUN-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6132,Learning & Disability Support - Older People (65+),
WIRRAL CHRISTIAN CENTRE (TRUST),115159,07-JUN-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6132,Memory & Cognition Support - Older People (65+),
WIRRAL CHRISTIAN CENTRE (TRUST),115159,07-JUN-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6132,Memory & Cognition Support - Older People (65+),
WIRRAL CHRISTIAN CENTRE (TRUST),115159,07-JUN-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6132,Mental Health Support - Adults (18-64),
WIRRAL CHRISTIAN CENTRE (TRUST),115159,07-JUN-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6132,Mental Health Support - Older People (65+),
WIRRAL CHRISTIAN CENTRE (TRUST),115159,07-JUN-2023,912.86,Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
WIRRAL CHRISTIAN CENTRE (TRUST),115159,07-JUN-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
WIRRAL CHRISTIAN CENTRE (TRUST),115159,07-JUN-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
WIRRAL CHRISTIAN CENTRE (TRUST),115159,07-JUN-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
WIRRAL CHRISTIAN CENTRE (TRUST),115159,07-JUN-2023,"1,927.14",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
WIRRAL CHRISTIAN CENTRE (TRUST),115159,07-JUN-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
WIRRAL CHRISTIAN CENTRE (TRUST),115159,07-JUN-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
WIRRAL CHRISTIAN CENTRE (TRUST),115159,07-JUN-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
WIRRAL CHRISTIAN CENTRE (TRUST),115159,07-JUN-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
WIRRAL CHRISTIAN CENTRE (TRUST),115159,07-JUN-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
WIRRAL CHRISTIAN CENTRE (TRUST),115159,07-JUN-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
WIRRAL CHRISTIAN CENTRE (TRUST),115159,07-JUN-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
WIRRAL CHRISTIAN CENTRE (TRUST),115159,07-JUN-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
WIRRAL CHRISTIAN CENTRE (TRUST),115159,07-JUN-2023,546.00,Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
WIRRAL CHRISTIAN CENTRE (TRUST),115159,07-JUN-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
WIRRAL CHRISTIAN CENTRE (TRUST),115159,07-JUN-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
WIRRAL CHRISTIAN CENTRE (TRUST),115159,07-JUN-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
WIRRAL CHRISTIAN CENTRE (TRUST),115159,07-JUN-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
WIRRAL CHRISTIAN CENTRE (TRUST),115159,07-JUN-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
WIRRAL CHRISTIAN CENTRE (TRUST),115159,07-JUN-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
WIRRAL CHRISTIAN CENTRE (TRUST),115159,07-JUN-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
WIRRAL CHRISTIAN CENTRE (TRUST),115159,07-JUN-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Older People (65+),
WIRRAL CHRISTIAN CENTRE (TRUST),115159,07-JUN-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Older People (65+),
WIRRAL CHURCHES ARK PROJECT,118343,20-JUN-2023,"13,149.26",Regeneration & Place,H6085,General Supplies and Services,
WIRRAL CHURCHES ARK PROJECT,120978,28-JUN-2023,"4,383.08",Regeneration & Place,H6085,General Supplies and Services,
WIRRAL CHURCHES ARK PROJECT,120978,28-JUN-2023,"4,307.51",Regeneration & Place,H7180,Grants Paid,
WIRRAL CHURCHES ARK PROJECT,120978,28-JUN-2023,"22,090.16",Regeneration & Place,H7180,Grants Paid,
WIRRAL CITIZENS ADVICE BUREAU LIMITED,116038,08-JUN-2023,"97,208.25",Adults Care and Health and Strategic Commissioning,P4304,"Contracted, Voluntary, Charitable SME Se",
WIRRAL CITIZENS ADVICE BUREAU LIMITED,116038,08-JUN-2023,"12,920.33",Adults Care and Health and Strategic Commissioning,P4304,"Contracted, Voluntary, Charitable SME Se",
"WIRRAL COMMUNITY NHS FT, RY7 RECEIVABLES 7489",118309,19-JUN-2023,"73,703.91",Balance Sheet,00000,Creditors - Other Entities and Individuals,
"WIRRAL COMMUNITY NHS FT, RY7 RECEIVABLES 7489",118309,19-JUN-2023,-201.83,Balance Sheet,00000,Creditors - Other Entities and Individuals,
"WIRRAL COMMUNITY NHS FT, RY7 RECEIVABLES 7489",118309,19-JUN-2023,"1,009.14",Finance,F5020,Interest Payable,
"WIRRAL COMMUNITY NHS FT, RY7 RECEIVABLES 7489",116874,13-JUN-2023,"21,012.09",Adults Care and Health and Strategic Commissioning,S6134,Hired or Contracted services,
"WIRRAL COMMUNITY NHS FT, RY7 RECEIVABLES 7489",114324,06-JUN-2023,"25,276.00",Adults Care and Health and Strategic Commissioning,S6134,Hired or Contracted services,
Wirral CVS,119047,22-JUN-2023,"11,666.66",Adults Care and Health and Strategic Commissioning,P4307,Payments to Other Agencies,
WIRRAL ENVIRONMENTAL NETWORK,117544,15-JUN-2023,"7,600.00","Children, Families & Education",E6150,Hired or Contracted services,
WIRRAL HEALTH AND WELLBEING CIC,116875,13-JUN-2023,621.94,Adults Care and Health and Strategic Commissioning,S6232,Grants Paid,
WIRRAL HEALTH AND WELLBEING CIC,116875,13-JUN-2023,"7,087.57",Adults Care and Health and Strategic Commissioning,S6232,Grants Paid,
WIRRAL HEALTH AND WELLBEING CIC,116875,13-JUN-2023,"2,959.04",Adults Care and Health and Strategic Commissioning,S6232,Grants Paid,
WIRRAL HEALTH AND WELLBEING CIC,116875,13-JUN-2023,"3,682.42",Adults Care and Health and Strategic Commissioning,S6232,Grants Paid,
WIRRAL HEALTH AND WELLBEING CIC,116875,13-JUN-2023,"12,271.93",Adults Care and Health and Strategic Commissioning,S6232,Grants Paid,
WIRRAL HEALTH AND WELLBEING CIC,116875,13-JUN-2023,561.74,Adults Care and Health and Strategic Commissioning,S6232,Grants Paid,
WIRRAL HEALTH AND WELLBEING CIC,116875,13-JUN-2023,621.94,Adults Care and Health and Strategic Commissioning,S6232,Grants Paid,
WIRRAL HEALTH AND WELLBEING CIC,116875,13-JUN-2023,"13,315.79",Adults Care and Health and Strategic Commissioning,S6232,Grants Paid,
WIRRAL HEALTH AND WELLBEING CIC,116875,13-JUN-2023,"92,763.16",Adults Care and Health and Strategic Commissioning,S6232,Grants Paid,
WIRRAL HEALTH AND WELLBEING CIC,116875,13-JUN-2023,601.87,Adults Care and Health and Strategic Commissioning,S6232,Grants Paid,
WIRRAL HEALTH AND WELLBEING CIC,116875,13-JUN-2023,"21,653.39",Adults Care and Health and Strategic Commissioning,S6232,Grants Paid,
WIRRAL HEALTH AND WELLBEING CIC,116875,13-JUN-2023,"41,078.47",Adults Care and Health and Strategic Commissioning,S6232,Grants Paid,
WIRRAL HEALTH AND WELLBEING CIC,116875,13-JUN-2023,601.87,Adults Care and Health and Strategic Commissioning,S6232,Grants Paid,
WIRRAL HEALTH AND WELLBEING CIC,116875,13-JUN-2023,"3,945.44",Adults Care and Health and Strategic Commissioning,S6232,Grants Paid,
WIRRAL HEALTH AND WELLBEING CIC,116875,13-JUN-2023,"4,076.96",Adults Care and Health and Strategic Commissioning,S6232,Grants Paid,
WIRRAL HEALTH AND WELLBEING CIC,116875,13-JUN-2023,"4,076.96",Adults Care and Health and Strategic Commissioning,S6232,Grants Paid,
WIRRAL HEALTH AND WELLBEING CIC,116875,13-JUN-2023,"3,945.44",Adults Care and Health and Strategic Commissioning,S6232,Grants Paid,
WIRRAL HEALTH AND WELLBEING CIC,116875,13-JUN-2023,"4,076.96",Adults Care and Health and Strategic Commissioning,S6232,Grants Paid,
WIRRAL HEALTH AND WELLBEING CIC,116875,13-JUN-2023,"4,076.96",Adults Care and Health and Strategic Commissioning,S6232,Grants Paid,
WIRRAL INDEPENDENT LIVING &LEARNING,116876,13-JUN-2023,"86,072.48",Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Adults (18-64),
WIRRAL INDEPENDENT LIVING &LEARNING,116876,13-JUN-2023,411.60,Adults Care and Health and Strategic Commissioning,S6121,Physical Support - Adults (18-64),
WIRRAL INDEPENDENT LIVING &LEARNING,116876,13-JUN-2023,"1,911.00",Adults Care and Health and Strategic Commissioning,S6131,Learning & Disability Support - Adults (18-64),
WIRRAL INDEPENDENT LIVING &LEARNING,116876,13-JUN-2023,"1,803.20",Adults Care and Health and Strategic Commissioning,S6132,Learning & Disability Support - Adults (18-64),
WIRRAL INDEPENDENT LIVING &LEARNING,116876,13-JUN-2023,"14,914.76",Adults Care and Health and Strategic Commissioning,S6142,Learning & Disability Support - Adults (18-64),
WIRRAL INDEPENDENT LIVING SERV,120297,26-JUN-2023,"1,176.00",Adults Care and Health and Strategic Commissioning,S6121,Memory & Cognition Support - Adults (18-64),
WIRRAL INDEPENDENT LIVING SERV,120297,26-JUN-2023,940.80,Adults Care and Health and Strategic Commissioning,S6132,Learning & Disability Support - Adults (18-64),
WIRRAL INDEPENDENT LIVING SERV,120297,26-JUN-2023,940.80,Adults Care and Health and Strategic Commissioning,S6132,Social Support - Substance Misuse,
WIRRAL INDEPENDENT LIVING SERV,120297,26-JUN-2023,"2,139.55",Adults Care and Health and Strategic Commissioning,S6142,Learning & Disability Support - Adults (18-64),
