Body Name,Transaction Number,Account Code Description,Expenses Type,Service Code,Service Area Categorisation,Supplier Name,Date,Amount
Bath and North East Somerset Council,81302645,LM3,Residential Care,P20,Adult Services,SPRINGFIELD BATH LTD,04/11/2024,2500
Bath and North East Somerset Council,81302627,LM3,Residential Care,P20,Adult Services,SS PHILP & JAMES RETIREMENT HOME LTD,04/11/2024,995
Bath and North East Somerset Council,81302627,LM3,Residential Care,P20,Adult Services,SS PHILP & JAMES RETIREMENT HOME LTD,04/11/2024,1475
Bath and North East Somerset Council,81302627,LM3,Residential Care,P20,Adult Services,SS PHILP & JAMES RETIREMENT HOME LTD,04/11/2024,1620.6
Bath and North East Somerset Council,81302627,LM3,Residential Care,P20,Adult Services,SS PHILP & JAMES RETIREMENT HOME LTD,04/11/2024,1760
Bath and North East Somerset Council,81302627,LM3,Residential Care,P20,Adult Services,SS PHILP & JAMES RETIREMENT HOME LTD,04/11/2024,1936
Bath and North East Somerset Council,81302627,LM3,Residential Care,P20,Adult Services,SS PHILP & JAMES RETIREMENT HOME LTD,04/11/2024,1977.78
Bath and North East Somerset Council,11099886,LK1,Fees,P21,Childrens Services,ST GREGORY'S CATHOLIC COLLEGE,04/11/2024,4220
Bath and North East Somerset Council,11099885,LK1,Fees,P21,Childrens Services,ST GREGORY'S CATHOLIC COLLEGE,04/11/2024,8990
Bath and North East Somerset Council,81301996,LK4,Nursery/Childcare Vouchers,P21,Childrens Services,ST JOHNS C OF E PRIMARY SCHOOL,04/11/2024,36869.6
Bath and North East Somerset Council,81302627,LM3,Residential Care,P20,Adult Services,SS PHILP & JAMES RETIREMENT HOME LTD,04/11/2024,1980
Bath and North East Somerset Council,81302029,LK4,Nursery/Childcare Vouchers,P21,Childrens Services,ST KEYNA PRIMARY SCHOOL,04/11/2024,22842.09
Bath and North East Somerset Council,81302655,LM6,Nursing Care,P20,Adult Services,ST MONICAS GENERAL ACCOUNT,04/11/2024,1546.64
Bath and North East Somerset Council,81302655,LM3,Residential Care,P20,Adult Services,ST MONICAS GENERAL ACCOUNT,04/11/2024,1620.6
Bath and North East Somerset Council,81302655,LM3,Residential Care,P20,Adult Services,ST MONICAS GENERAL ACCOUNT,04/11/2024,1620.6
Bath and North East Somerset Council,81302655,LM3,Residential Care,P20,Adult Services,ST MONICAS GENERAL ACCOUNT,04/11/2024,2000
Bath and North East Somerset Council,81302655,LM3,Residential Care,P20,Adult Services,ST MONICAS GENERAL ACCOUNT,04/11/2024,2000
Bath and North East Somerset Council,81302655,LM6,Nursing Care,P20,Adult Services,ST MONICAS GENERAL ACCOUNT,04/11/2024,2200
Bath and North East Somerset Council,81302655,LM3,Residential Care,P20,Adult Services,ST MONICAS GENERAL ACCOUNT,04/11/2024,2400
Bath and North East Somerset Council,81302655,LM6,Nursing Care,P20,Adult Services,ST MONICAS GENERAL ACCOUNT,04/11/2024,2400
Bath and North East Somerset Council,81302655,LM6,Nursing Care,P20,Adult Services,ST MONICAS GENERAL ACCOUNT,04/11/2024,2400
Bath and North East Somerset Council,81302655,LM6,Nursing Care,P20,Adult Services,ST MONICAS GENERAL ACCOUNT,04/11/2024,2400
Bath and North East Somerset Council,81302627,LM3,Residential Care,P20,Adult Services,SS PHILP & JAMES RETIREMENT HOME LTD,04/11/2024,1990
Bath and North East Somerset Council,81302627,LM3,Residential Care,P20,Adult Services,SS PHILP & JAMES RETIREMENT HOME LTD,04/11/2024,2328
Bath and North East Somerset Council,81302589,LM6,Nursing Care,P20,Adult Services,ST JOHNS NURSING HOME LTD,04/11/2024,4041.5
Bath and North East Somerset Council,81298035,LL3,Supported Living,P20,Adult Services,ST MUNGOS BROADWAY (RENT DIRECT ACC),04/11/2024,338.78
Bath and North East Somerset Council,81298035,LL3,Supported Living,P20,Adult Services,ST MUNGOS BROADWAY (RENT DIRECT ACC),04/11/2024,338.78
Bath and North East Somerset Council,81301998,LK4,Nursery/Childcare Vouchers,P21,Childrens Services,ST NICHOLAS PRESCHOOL,04/11/2024,11771.39
Bath and North East Somerset Council,81301999,LK4,Nursery/Childcare Vouchers,P21,Childrens Services,ST NICHOLAS PRE-SCHOOL,04/11/2024,14403.83
Bath and North East Somerset Council,81302429,LA7,Purchases for Resale,P33,Economic & Cultural Sustainable Development,ST NICOLAS,04/11/2024,1362
Bath and North East Somerset Council,81300255,LL3,Supported Living,P20,Adult Services,ST MUNGOS BROADWAY (RENT DIRECT ACC),04/11/2024,338.78
Bath and North East Somerset Council,81300255,LL3,Supported Living,P20,Adult Services,ST MUNGOS BROADWAY (RENT DIRECT ACC),04/11/2024,338.78
Bath and North East Somerset Council,81302707,LL3,Supported Living,P20,Adult Services,ST MUNGOS BROADWAY (RENT DIRECT ACC),04/11/2024,338.78
Bath and North East Somerset Council,81302707,LL3,Supported Living,P20,Adult Services,ST MUNGOS BROADWAY (RENT DIRECT ACC),04/11/2024,338.78
Bath and North East Somerset Council,81302578,LM6,Nursing Care,P20,Adult Services,ST PETERS HOSPITAL LTD,04/11/2024,10750.62
Bath and North East Somerset Council,81302569,LM6,Nursing Care,P20,Adult Services,ST RONAN'S CARE HOME,04/11/2024,1950.86
Bath and North East Somerset Council,81302626,LM6,Nursing Care,P20,Adult Services,STANTON COURT,04/11/2024,1628.24
Bath and North East Somerset Council,81302001,LK4,Nursery/Childcare Vouchers,P21,Childrens Services,STANTON DREW & PENSFORD PRESCH,04/11/2024,10588.55
Bath and North East Somerset Council,11099869,LM2,Foster Carer Allowances,P21,Childrens Services,STEP UP SUPPORTED LIVING LIMITED,04/11/2024,5318.82
Bath and North East Somerset Council,81302626,LM6,Nursing Care,P20,Adult Services,STANTON COURT,04/11/2024,2100
Bath and North East Somerset Council,81302626,LM6,Nursing Care,P20,Adult Services,STANTON COURT,04/11/2024,2100
Bath and North East Somerset Council,81302022,LK4,Nursery/Childcare Vouchers,P21,Childrens Services,STEPPING STONES PLAYGROUP,04/11/2024,2949.8
Bath and North East Somerset Council,81302425,LA7,Purchases for Resale,P33,Economic & Cultural Sustainable Development,STONEHENGE GEMS LTD,04/11/2024,1278.9
Bath and North East Somerset Council,81302626,LM6,Nursing Care,P20,Adult Services,STANTON COURT,04/11/2024,2300
Bath and North East Somerset Council,81302235,LL8,Individualised Budget,P20,Adult Services,REDACTED,04/11/2024,600
Bath and North East Somerset Council,81302600,LM3,Residential Care,P20,Adult Services,STEPPING STONES RESETTLEMENT UNIT LTD,04/11/2024,3076
Bath and North East Somerset Council,81302529,LM3,Residential Care,P20,Adult Services,STROUD COURT,04/11/2024,3519.8
Bath and North East Somerset Council,81302665,LL3,Supported Living,P20,Adult Services,REDACTED,04/11/2024,520
Bath and North East Somerset Council,81302529,LM3,Residential Care,P20,Adult Services,STROUD COURT,04/11/2024,5831.42
Bath and North East Somerset Council,81302002,LK4,Nursery/Childcare Vouchers,P21,Childrens Services,SUNFLOWERS NURSERY LTD,04/11/2024,51702.8
Bath and North East Somerset Council,81302583,LM3,Residential Care,P20,Adult Services,REDACTED,04/11/2024,585.88
Bath and North East Somerset Council,81302583,LM3,Residential Care,P20,Adult Services,REDACTED,04/11/2024,585.88
Bath and North East Somerset Council,81302638,LM3,Residential Care,P20,Adult Services,SUNNYMEDE LTD,04/11/2024,1620.6
Bath and North East Somerset Council,81302638,LM3,Residential Care,P20,Adult Services,SUNNYMEDE LTD,04/11/2024,1620.6
Bath and North East Somerset Council,81302638,LM3,Residential Care,P20,Adult Services,SUNNYMEDE LTD,04/11/2024,1620.6
Bath and North East Somerset Council,81302638,LM3,Residential Care,P20,Adult Services,SUNNYMEDE LTD,04/11/2024,1620.6
Bath and North East Somerset Council,81302638,LM3,Residential Care,P20,Adult Services,SUNNYMEDE LTD,04/11/2024,1620.6
Bath and North East Somerset Council,81302638,LM3,Residential Care,P20,Adult Services,SUNNYMEDE LTD,04/11/2024,1620.6
Bath and North East Somerset Council,81302638,LM3,Residential Care,P20,Adult Services,SUNNYMEDE LTD,04/11/2024,1633.4
Bath and North East Somerset Council,81302638,LM3,Residential Care,P20,Adult Services,SUNNYMEDE LTD,04/11/2024,1682.4
Bath and North East Somerset Council,81302638,LM3,Residential Care,P20,Adult Services,SUNNYMEDE LTD,04/11/2024,1682.4
Bath and North East Somerset Council,81302638,LM3,Residential Care,P20,Adult Services,SUNNYMEDE LTD,04/11/2024,1682.4
Bath and North East Somerset Council,81302638,LM3,Residential Care,P20,Adult Services,SUNNYMEDE LTD,04/11/2024,1700
Bath and North East Somerset Council,81302638,LM3,Residential Care,P20,Adult Services,SUNNYMEDE LTD,04/11/2024,1700
Bath and North East Somerset Council,81302638,LM3,Residential Care,P20,Adult Services,SUNNYMEDE LTD,04/11/2024,1700
Bath and North East Somerset Council,81302638,LM3,Residential Care,P20,Adult Services,SUNNYMEDE LTD,04/11/2024,1700
Bath and North East Somerset Council,81302638,LM3,Residential Care,P20,Adult Services,SUNNYMEDE LTD,04/11/2024,1700
Bath and North East Somerset Council,81302693,LM9,Day Care,P20,Adult Services,SUPPORTED INDEPENDENCE LTD,04/11/2024,216.8
Bath and North East Somerset Council,81302693,LM9,Day Care,P20,Adult Services,SUPPORTED INDEPENDENCE LTD,04/11/2024,216.8
Bath and North East Somerset Council,81302693,LM9,Day Care,P20,Adult Services,SUPPORTED INDEPENDENCE LTD,04/11/2024,216.8
Bath and North East Somerset Council,81302693,LM9,Day Care,P20,Adult Services,SUPPORTED INDEPENDENCE LTD,04/11/2024,216.8
Bath and North East Somerset Council,81302693,LL3,Supported Living,P20,Adult Services,SUPPORTED INDEPENDENCE LTD,04/11/2024,279.18
Bath and North East Somerset Council,81302693,LL3,Supported Living,P20,Adult Services,SUPPORTED INDEPENDENCE LTD,04/11/2024,322.28
Bath and North East Somerset Council,81302693,LL3,Supported Living,P20,Adult Services,SUPPORTED INDEPENDENCE LTD,04/11/2024,322.28
Bath and North East Somerset Council,81302693,LL3,Supported Living,P20,Adult Services,SUPPORTED INDEPENDENCE LTD,04/11/2024,322.28
Bath and North East Somerset Council,81302693,LL3,Supported Living,P20,Adult Services,SUPPORTED INDEPENDENCE LTD,04/11/2024,322.28
Bath and North East Somerset Council,81302693,LL3,Supported Living,P20,Adult Services,SUPPORTED INDEPENDENCE LTD,04/11/2024,334.04
Bath and North East Somerset Council,81302693,LL3,Supported Living,P20,Adult Services,SUPPORTED INDEPENDENCE LTD,04/11/2024,334.04
Bath and North East Somerset Council,81302693,LM9,Day Care,P20,Adult Services,SUPPORTED INDEPENDENCE LTD,04/11/2024,358.08
Bath and North East Somerset Council,81302693,LM9,Day Care,P20,Adult Services,SUPPORTED INDEPENDENCE LTD,04/11/2024,358.08
Bath and North East Somerset Council,81302693,LL3,Supported Living,P20,Adult Services,SUPPORTED INDEPENDENCE LTD,04/11/2024,651.44
Bath and North East Somerset Council,81302693,LL3,Supported Living,P20,Adult Services,SUPPORTED INDEPENDENCE LTD,04/11/2024,1132.88
Bath and North East Somerset Council,81302693,LL3,Supported Living,P20,Adult Services,SUPPORTED INDEPENDENCE LTD,04/11/2024,1184.16
Bath and North East Somerset Council,81302693,LL3,Supported Living,P20,Adult Services,SUPPORTED INDEPENDENCE LTD,04/11/2024,1490.52
Bath and North East Somerset Council,81302693,LL3,Supported Living,P20,Adult Services,SUPPORTED INDEPENDENCE LTD,04/11/2024,1490.96
Bath and North East Somerset Council,81302693,LL3,Supported Living,P20,Adult Services,SUPPORTED INDEPENDENCE LTD,04/11/2024,2028.08
Bath and North East Somerset Council,81302680,LL3,Supported Living,P20,Adult Services,SWALLOW LTD,04/11/2024,130.08
Bath and North East Somerset Council,81302680,LL3,Supported Living,P20,Adult Services,SWALLOW LTD,04/11/2024,173.44
Bath and North East Somerset Council,81302680,LL3,Supported Living,P20,Adult Services,SWALLOW LTD,04/11/2024,173.44
Bath and North East Somerset Council,81302680,LL3,Supported Living,P20,Adult Services,SWALLOW LTD,04/11/2024,173.44
Bath and North East Somerset Council,81302680,LL3,Supported Living,P20,Adult Services,SWALLOW LTD,04/11/2024,260.16
Bath and North East Somerset Council,81302680,LL3,Supported Living,P20,Adult Services,SWALLOW LTD,04/11/2024,303.52
Bath and North East Somerset Council,81302680,LL3,Supported Living,P20,Adult Services,SWALLOW LTD,04/11/2024,303.52
Bath and North East Somerset Council,81302680,LL3,Supported Living,P20,Adult Services,SWALLOW LTD,04/11/2024,346.88
Bath and North East Somerset Council,81302680,LL3,Supported Living,P20,Adult Services,SWALLOW LTD,04/11/2024,368.56
Bath and North East Somerset Council,81302680,LL3,Supported Living,P20,Adult Services,SWALLOW LTD,04/11/2024,476.96
Bath and North East Somerset Council,81302680,LL3,Supported Living,P20,Adult Services,SWALLOW LTD,04/11/2024,520.32
Bath and North East Somerset Council,81302680,LL3,Supported Living,P20,Adult Services,SWALLOW LTD,04/11/2024,542
Bath and North East Somerset Council,81302680,LL3,Supported Living,P20,Adult Services,SWALLOW LTD,04/11/2024,607.04
Bath and North East Somerset Council,81302680,LL3,Supported Living,P20,Adult Services,SWALLOW LTD,04/11/2024,650.4
Bath and North East Somerset Council,81302680,LL3,Supported Living,P20,Adult Services,SWALLOW LTD,04/11/2024,650.4
Bath and North East Somerset Council,81302680,LL3,Supported Living,P20,Adult Services,SWALLOW LTD,04/11/2024,650.4
Bath and North East Somerset Council,81302680,LL3,Supported Living,P20,Adult Services,SWALLOW LTD,04/11/2024,650.4
Bath and North East Somerset Council,81302680,LL3,Supported Living,P20,Adult Services,SWALLOW LTD,04/11/2024,650.4
Bath and North East Somerset Council,81302680,LL3,Supported Living,P20,Adult Services,SWALLOW LTD,04/11/2024,823.84
Bath and North East Somerset Council,81302680,LL3,Supported Living,P20,Adult Services,SWALLOW LTD,04/11/2024,888.88
Bath and North East Somerset Council,81302680,LL3,Supported Living,P20,Adult Services,SWALLOW LTD,04/11/2024,910.56
Bath and North East Somerset Council,81302680,LL3,Supported Living,P20,Adult Services,SWALLOW LTD,04/11/2024,1149.04
Bath and North East Somerset Council,81302680,LL3,Supported Living,P20,Adult Services,SWALLOW LTD,04/11/2024,1170.72
Bath and North East Somerset Council,81302680,LL3,Supported Living,P20,Adult Services,SWALLOW LTD,04/11/2024,1179.02
Bath and North East Somerset Council,81302680,LL3,Supported Living,P20,Adult Services,SWALLOW LTD,04/11/2024,1401.02
Bath and North East Somerset Council,81302680,LL3,Supported Living,P20,Adult Services,SWALLOW LTD,04/11/2024,1422.7
Bath and North East Somerset Council,11100038,LM2,Foster Carer Allowances,P21,Childrens Services,SWIIS FOSTER CARE LTD,04/11/2024,2728.92
Bath and North East Somerset Council,81302680,LL3,Supported Living,P20,Adult Services,SWALLOW LTD,04/11/2024,1617.82
Bath and North East Somerset Council,81302680,LL3,Supported Living,P20,Adult Services,SWALLOW LTD,04/11/2024,1726.22
Bath and North East Somerset Council,81302000,LK4,Nursery/Childcare Vouchers,P21,Childrens Services,TEDDY BEAR NURSERY,04/11/2024,17862.12
Bath and North East Somerset Council,81302430,LA7,Purchases for Resale,P33,Economic & Cultural Sustainable Development,TEMPLE ISLAND COLLECTIONS,04/11/2024,478.8
Bath and North East Somerset Council,81302431,LA7,Purchases for Resale,P33,Economic & Cultural Sustainable Development,TEMPLE ISLAND COLLECTIONS,04/11/2024,500
Bath and North East Somerset Council,81302680,LL3,Supported Living,P20,Adult Services,SWALLOW LTD,04/11/2024,2398.3
Bath and North East Somerset Council,81302672,LL3,Supported Living,P20,Adult Services,REDACTED,04/11/2024,369
Bath and North East Somerset Council,81302672,LL3,Supported Living,P20,Adult Services,REDACTED,04/11/2024,442.8
Bath and North East Somerset Council,81302681,LL3,Supported Living,P20,Adult Services,THE BRANDON TRUST,04/11/2024,1679.25
Bath and North East Somerset Council,81302681,LL3,Supported Living,P20,Adult Services,THE BRANDON TRUST,04/11/2024,1679.25
Bath and North East Somerset Council,81302681,LL3,Supported Living,P20,Adult Services,THE BRANDON TRUST,04/11/2024,1896.05
Bath and North East Somerset Council,81302681,LL3,Supported Living,P20,Adult Services,THE BRANDON TRUST,04/11/2024,2307.97
Bath and North East Somerset Council,81302579,LM6,Nursing Care,P20,Adult Services,THE BRANDON TRUST,04/11/2024,3069.02
Bath and North East Somerset Council,81302681,LL3,Supported Living,P20,Adult Services,THE BRANDON TRUST,04/11/2024,3202.4
Bath and North East Somerset Council,81302579,LM6,Nursing Care,P20,Adult Services,THE BRANDON TRUST,04/11/2024,3719.02
Bath and North East Somerset Council,81302579,LM3,Residential Care,P20,Adult Services,THE BRANDON TRUST,04/11/2024,4719.6
Bath and North East Somerset Council,11100019,LA1,Equipment Purchase (Non Medical),P20,Adult Services,THE HELPING HAND CO LTD,04/11/2024,1500
Bath and North East Somerset Council,81302609,LM3,Residential Care,P20,Adult Services,THE ORPHEUS CENTRE TRUST,04/11/2024,1206.88
Bath and North East Somerset Council,81302003,LK4,Nursery/Childcare Vouchers,P21,Childrens Services,THE PARAGON SCHOOL,04/11/2024,24081.27
Bath and North East Somerset Council,81302402,LX1,Educational Activity,P21,Childrens Services,THE PARTNERSHIP TRUST RE PENSFORD PRIMARY,04/11/2024,10346.88
Bath and North East Somerset Council,81302016,LK4,Nursery/Childcare Vouchers,P21,Childrens Services,THE PARTNERSHIP TRUST RE ST MARYS C OF E PRIMARY SCHOOL,04/11/2024,16372.44
Bath and North East Somerset Council,11099840,HK1,Highway Maintenance,P34,Highways,THE RAMBLERS ASSOCIATION (AV) AVON AREA,04/11/2024,735
Bath and North East Somerset Council,81302054,LK4,Nursery/Childcare Vouchers,P21,Childrens Services,THE NURSERY AT NEW MANOR,04/11/2024,51969.9
Bath and North East Somerset Council,81302699,LL3,Supported Living,P20,Adult Services,THE TYNINGS (GRAPEVINE CARE),04/11/2024,4249.77
Bath and North East Somerset Council,11099966,LM4,Respite Care,P21,Childrens Services,THORNBURY NURSING SERVICES,04/11/2024,634.42
Bath and North East Somerset Council,11099963,LM4,Respite Care,P21,Childrens Services,THORNBURY NURSING SERVICES,04/11/2024,698.44
Bath and North East Somerset Council,11100012,LM4,Respite Care,P21,Childrens Services,THORNBURY NURSING SERVICES,04/11/2024,945.02
Bath and North East Somerset Council,11099983,LM4,Respite Care,P21,Childrens Services,THORNBURY NURSING SERVICES,04/11/2024,1117.24
Bath and North East Somerset Council,11099964,LM4,Respite Care,P21,Childrens Services,THORNBURY NURSING SERVICES,04/11/2024,1264.36
Bath and North East Somerset Council,11099965,LM4,Respite Care,P21,Childrens Services,THORNBURY NURSING SERVICES,04/11/2024,1287.88
Bath and North East Somerset Council,11099973,LM4,Respite Care,P21,Childrens Services,THORNBURY NURSING SERVICES,04/11/2024,1287.88
Bath and North East Somerset Council,11100013,LM4,Respite Care,P21,Childrens Services,THORNBURY NURSING SERVICES,04/11/2024,1287.88
Bath and North East Somerset Council,11099986,LM4,Respite Care,P21,Childrens Services,THORNBURY NURSING SERVICES,04/11/2024,1574.34
Bath and North East Somerset Council,11100014,LM4,Respite Care,P21,Childrens Services,THORNBURY NURSING SERVICES,04/11/2024,18145.32
Bath and North East Somerset Council,81302145,LL8,Individualised Budget,P20,Adult Services,REDACTED,04/11/2024,747.6
Bath and North East Somerset Council,81302004,LK4,Nursery/Childcare Vouchers,P21,Childrens Services,TIDDLERS DAY NURSERY LTD,04/11/2024,76479.55
Bath and North East Somerset Council,81302040,LK4,Nursery/Childcare Vouchers,P21,Childrens Services,TIMSBURY CHILDCARE,04/11/2024,29918.35
Bath and North East Somerset Council,81302432,LA7,Purchases for Resale,P33,Economic & Cultural Sustainable Development,TINKER TAILOR LTD,04/11/2024,1293.6
Bath and North East Somerset Council,81302584,LM3,Residential Care,P20,Adult Services,TOGETHER FOR MENTAL WELLBEING,04/11/2024,1155
Bath and North East Somerset Council,81302584,LM3,Residential Care,P20,Adult Services,TOGETHER FOR MENTAL WELLBEING,04/11/2024,1155
Bath and North East Somerset Council,81302536,LM3,Residential Care,P20,Adult Services,TRACS LTD,04/11/2024,8384.5
Bath and North East Somerset Council,81302005,LK4,Nursery/Childcare Vouchers,P21,Childrens Services,TWERTON INFANT SCHOOL,04/11/2024,35193.48
Bath and North East Somerset Council,81302689,LL3,Supported Living,P20,Adult Services,UNITED RESPONSE,04/11/2024,2158.68
Bath and North East Somerset Council,81302689,LL3,Supported Living,P20,Adult Services,UNITED RESPONSE,04/11/2024,4775.26
Bath and North East Somerset Council,11101973,LM6,Nursing Care,P20,Adult Services,TREASURE HOMES LTD,04/11/2024,1295.23
Bath and North East Somerset Council,81302695,LL3,Supported Living,P20,Adult Services,UNITED RESPONSE SERVICES LTD,04/11/2024,346.88
Bath and North East Somerset Council,81302695,LL3,Supported Living,P20,Adult Services,UNITED RESPONSE SERVICES LTD,04/11/2024,5556.92
Bath and North East Somerset Council,81302695,LL3,Supported Living,P20,Adult Services,UNITED RESPONSE SERVICES LTD,04/11/2024,7464.76
Bath and North East Somerset Council,81302695,LL3,Supported Living,P20,Adult Services,UNITED RESPONSE SERVICES LTD,04/11/2024,7544.04
Bath and North East Somerset Council,81302695,LM9,Day Care,P20,Adult Services,UNITED RESPONSE SERVICES LTD,04/11/2024,8615.88
Bath and North East Somerset Council,81302695,LL3,Supported Living,P20,Adult Services,UNITED RESPONSE SERVICES LTD,04/11/2024,10053.12
Bath and North East Somerset Council,81302601,LM3,Residential Care,P20,Adult Services,VAN DYK HEALTHCARE DRAGON LTD,04/11/2024,1662.42
Bath and North East Somerset Council,81302568,LM3,Residential Care,P20,Adult Services,VISIONS (BRISTOL) LTD,04/11/2024,2970.06
Bath and North East Somerset Council,81302688,LL3,Supported Living,P20,Adult Services,VOYAGE 1 LIMITED,04/11/2024,3062.22
Bath and North East Somerset Council,81302544,LM3,Residential Care,P20,Adult Services,VOYAGE 1 LIMITED,04/11/2024,3192.18
Bath and North East Somerset Council,81302544,LM3,Residential Care,P20,Adult Services,VOYAGE 1 LIMITED,04/11/2024,3321.02
Bath and North East Somerset Council,81302544,LM3,Residential Care,P20,Adult Services,VOYAGE 1 LIMITED,04/11/2024,3691.96
Bath and North East Somerset Council,81302637,LM3,Residential Care,P20,Adult Services,VOYAGE 1 LIMITED,04/11/2024,3866.22
Bath and North East Somerset Council,81302637,LM3,Residential Care,P20,Adult Services,VOYAGE 1 LIMITED,04/11/2024,3970
Bath and North East Somerset Council,81302544,LM3,Residential Care,P20,Adult Services,VOYAGE 1 LIMITED,04/11/2024,3986.92
Bath and North East Somerset Council,81302637,LM3,Residential Care,P20,Adult Services,VOYAGE 1 LIMITED,04/11/2024,4409.06
Bath and North East Somerset Council,81302544,LM3,Residential Care,P20,Adult Services,VOYAGE 1 LIMITED,04/11/2024,4630
Bath and North East Somerset Council,81302544,LM3,Residential Care,P20,Adult Services,VOYAGE 1 LIMITED,04/11/2024,5035
Bath and North East Somerset Council,81302544,LM3,Residential Care,P20,Adult Services,VOYAGE 1 LIMITED,04/11/2024,6630.4
Bath and North East Somerset Council,81302544,LM3,Residential Care,P20,Adult Services,VOYAGE 1 LIMITED,04/11/2024,7530
Bath and North East Somerset Council,81302544,LM3,Residential Care,P20,Adult Services,VOYAGE 1 LIMITED,04/11/2024,30714.18
Bath and North East Somerset Council,11099887,HP3,Room Hire Charges,P33,Economic & Cultural Sustainable Development,WARDS CATERING LIMITED,04/11/2024,3230
Bath and North East Somerset Council,81302126,LL8,Individualised Budget,P20,Adult Services,REDACTED,04/11/2024,913
Bath and North East Somerset Council,11099868,LJ4,Contracts,P05,Neighbourhood Services,WASTEPARTS UK LTD,04/11/2024,1074.2
Bath and North East Somerset Council,11100003,LK1,Fees,P35,Built Environment & Sustainable Development,WE CARE & REPAIR LTD,04/11/2024,20000
Bath and North East Somerset Council,11100000,HA3,Planned Maintenance,P05,Neighbourhood Services,WESSEX WATER SERVICES LIMITED,04/11/2024,462.26
Bath and North East Somerset Council,81302436,LA7,Purchases for Resale,P33,Economic & Cultural Sustainable Development,WESTAIR REPRODUCTIONS LIMITED,04/11/2024,158
Bath and North East Somerset Council,81302436,LA7,Purchases for Resale,P33,Economic & Cultural Sustainable Development,WESTAIR REPRODUCTIONS LIMITED,04/11/2024,632
Bath and North East Somerset Council,81302433,LA7,Purchases for Resale,P33,Economic & Cultural Sustainable Development,WESTAIR REPRODUCTIONS LIMITED,04/11/2024,3406.18
Bath and North East Somerset Council,81302434,LA7,Purchases for Resale,P33,Economic & Cultural Sustainable Development,WESTAIR REPRODUCTIONS LIMITED,04/11/2024,3605.42
Bath and North East Somerset Council,81302392,LL8,Individualised Budget,P21,Childrens Services,WECIL PRE PAID SERVICES,04/11/2024,695.86
Bath and North East Somerset Council,81302658,LM3,Residential Care,P20,Adult Services,WESTIN CARE HOME,04/11/2024,1666
Bath and North East Somerset Council,81302658,LM6,Nursing Care,P20,Adult Services,WESTIN CARE HOME,04/11/2024,2000
Bath and North East Somerset Council,81302658,LM3,Residential Care,P20,Adult Services,WESTIN CARE HOME,04/11/2024,2000
Bath and North East Somerset Council,81302658,LM6,Nursing Care,P20,Adult Services,WESTIN CARE HOME,04/11/2024,2000
Bath and North East Somerset Council,81302658,LM6,Nursing Care,P20,Adult Services,WESTIN CARE HOME,04/11/2024,2000
Bath and North East Somerset Council,81302658,LM6,Nursing Care,P20,Adult Services,WESTIN CARE HOME,04/11/2024,2000
Bath and North East Somerset Council,81302007,LK4,Nursery/Childcare Vouchers,P21,Childrens Services,WESTWOOD NURSERY SCHOOL,04/11/2024,55093.31
Bath and North East Somerset Council,81302009,LK4,Nursery/Childcare Vouchers,P21,Childrens Services,WIDCOMBE ACORNS,04/11/2024,14250.09
Bath and North East Somerset Council,81302121,LL8,Individualised Budget,P20,Adult Services,REDACTED,04/11/2024,680
Bath and North East Somerset Council,81302683,LL3,Supported Living,P20,Adult Services,WILLOWBANK CARE,04/11/2024,3052
Bath and North East Somerset Council,81302683,LL3,Supported Living,P20,Adult Services,WILLOWBANK CARE,04/11/2024,6342.56
Bath and North East Somerset Council,81302523,LM3,Residential Care,P20,Adult Services,REDACTED,04/11/2024,4564.82
Bath and North East Somerset Council,81302621,LM3,Residential Care,P20,Adult Services,WISTERIA HOUSE DEMENTIA CARE LTD (PLYMSTOCK),04/11/2024,2400
Bath and North East Somerset Council,81302549,LM3,Residential Care,P20,Adult Services,WOODLANDS & HILL BROW LTD,04/11/2024,2365
Bath and North East Somerset Council,81302596,LM3,Residential Care,P20,Adult Services,WT UK OPCO 4 LIMITED,04/11/2024,2870
Bath and North East Somerset Council,81302608,LM6,Nursing Care,P20,Adult Services,WYNCOURT NURSING HOME,04/11/2024,2760.58
Bath and North East Somerset Council,81302439,LA7,Purchases for Resale,P33,Economic & Cultural Sustainable Development,YORK SCARVES,04/11/2024,876
Bath and North East Somerset Council,11100043,LL6,Needs & Services,P21,Childrens Services,ZIPPE TRANSPORT LTD,04/11/2024,765
Bath and North East Somerset Council,11100011,LL6,Needs & Services,P21,Childrens Services,ZIPPE TRANSPORT LTD,04/11/2024,918
Bath and North East Somerset Council,11100185,LL3,Supported Living,P21,Childrens Services,ACTION FOR CHILDREN,06/11/2024,2050.32
Bath and North East Somerset Council,11100223,HA1,Responsive Maintenance,P33,Economic & Cultural Sustainable Development,ADT FIRE & SECURITY PLC,06/11/2024,988
Bath and North East Somerset Council,11100208,KA3,Fuel,P05,Neighbourhood Services,ALLSTAR BUSINESS SOLUTIONS LTD,06/11/2024,5622.9
Bath and North East Somerset Council,11100154,LM1,Volunt Homes Placements Top/Up,P21,Childrens Services,AUTONOMY PLUS LTD,06/11/2024,26998.89
Bath and North East Somerset Council,11100186,HK1,Highway Maintenance,P34,Highways,BENDREY BROS,06/11/2024,693.83
Bath and North East Somerset Council,11100313,HA3,Planned Maintenance,P33,Economic & Cultural Sustainable Development,BROTHERIDGE CHANDELIERS,06/11/2024,2995
