Body Name,Transaction Number,Account Code Description,Expenses Type,Service Code,Service Area Categorisation,Supplier Name,Date,Amount
Bath and North East Somerset Council,81274829,LM6,Nursing Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,471.76
Bath and North East Somerset Council,81274829,LM6,Nursing Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,471.76
Bath and North East Somerset Council,81274829,LM6,Nursing Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,471.76
Bath and North East Somerset Council,81274829,LM6,Nursing Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,471.76
Bath and North East Somerset Council,81274829,LM6,Nursing Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,471.76
Bath and North East Somerset Council,81274829,LM6,Nursing Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,471.76
Bath and North East Somerset Council,81274829,LM6,Nursing Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,471.76
Bath and North East Somerset Council,81274829,LM6,Nursing Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,471.76
Bath and North East Somerset Council,81274829,LM6,Nursing Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,471.76
Bath and North East Somerset Council,81274829,LM6,Nursing Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,471.76
Bath and North East Somerset Council,81274829,LM6,Nursing Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,471.76
Bath and North East Somerset Council,81274829,LM6,Nursing Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,471.76
Bath and North East Somerset Council,81274829,LM6,Nursing Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,471.76
Bath and North East Somerset Council,81274829,LM6,Nursing Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,471.76
Bath and North East Somerset Council,81274829,LM6,Nursing Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,471.76
Bath and North East Somerset Council,81274829,LM6,Nursing Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,471.76
Bath and North East Somerset Council,81274829,LM6,Nursing Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,471.76
Bath and North East Somerset Council,81274829,LM6,Nursing Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,471.76
Bath and North East Somerset Council,81274829,LM6,Nursing Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,471.76
Bath and North East Somerset Council,81274829,LM6,Nursing Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,471.76
Bath and North East Somerset Council,81274829,LM6,Nursing Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,471.76
Bath and North East Somerset Council,81274829,LM6,Nursing Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,471.76
Bath and North East Somerset Council,81274829,LM6,Nursing Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,471.76
Bath and North East Somerset Council,81274829,LM6,Nursing Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,471.76
Bath and North East Somerset Council,81274829,LM6,Nursing Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,471.76
Bath and North East Somerset Council,81274829,LM6,Nursing Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,471.76
Bath and North East Somerset Council,81274829,LM6,Nursing Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,471.76
Bath and North East Somerset Council,81274829,LM6,Nursing Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,471.76
Bath and North East Somerset Council,81274829,LM6,Nursing Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,471.76
Bath and North East Somerset Council,81274829,LM6,Nursing Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,471.76
Bath and North East Somerset Council,81274829,LM6,Nursing Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,471.76
Bath and North East Somerset Council,81274829,LM6,Nursing Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,471.76
Bath and North East Somerset Council,81274829,LM6,Nursing Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,471.76
Bath and North East Somerset Council,81274829,LM6,Nursing Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,471.76
Bath and North East Somerset Council,81274829,LM6,Nursing Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,471.76
Bath and North East Somerset Council,81274829,LM6,Nursing Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,471.76
Bath and North East Somerset Council,81274829,LM6,Nursing Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,471.76
Bath and North East Somerset Council,81274829,LM6,Nursing Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,471.76
Bath and North East Somerset Council,81274829,LM6,Nursing Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,471.76
Bath and North East Somerset Council,81274829,LM6,Nursing Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,471.76
Bath and North East Somerset Council,81274829,LM6,Nursing Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,471.76
Bath and North East Somerset Council,81274829,LM6,Nursing Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,471.76
Bath and North East Somerset Council,81274829,LM6,Nursing Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,471.76
Bath and North East Somerset Council,81274449,LM6,Nursing Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,500.00
Bath and North East Somerset Council,81274449,LM6,Nursing Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,1500.00
Bath and North East Somerset Council,81274449,LM6,Nursing Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,1593.04
Bath and North East Somerset Council,81274449,LM6,Nursing Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,1593.04
Bath and North East Somerset Council,81274449,LM6,Nursing Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,1593.04
Bath and North East Somerset Council,81274449,LM6,Nursing Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,1596.40
Bath and North East Somerset Council,81274449,LM3,Residential Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,1620.60
Bath and North East Somerset Council,81274449,LM3,Residential Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,1620.60
Bath and North East Somerset Council,81274449,LM6,Nursing Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,1679.18
Bath and North East Somerset Council,81274449,LM3,Residential Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,1900.00
Bath and North East Somerset Council,81274449,LM6,Nursing Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,1900.00
Bath and North East Somerset Council,81274449,LM6,Nursing Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,1900.00
Bath and North East Somerset Council,81274449,LM6,Nursing Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,2000.00
Bath and North East Somerset Council,81274449,LM6,Nursing Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,2000.00
Bath and North East Somerset Council,81274449,LM6,Nursing Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,2060.58
Bath and North East Somerset Council,81274449,LM3,Residential Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,2071.58
Bath and North East Somerset Council,81274449,LM3,Residential Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,2100.00
Bath and North East Somerset Council,81274449,LM6,Nursing Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,2128.24
Bath and North East Somerset Council,81274449,LM3,Residential Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,2140.00
Bath and North East Somerset Council,81274449,LM3,Residential Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,2200.00
Bath and North East Somerset Council,81274449,LM6,Nursing Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,2200.00
Bath and North East Somerset Council,81274449,LM3,Residential Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,2300.00
Bath and North East Somerset Council,81274449,LM3,Residential Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,2300.00
Bath and North East Somerset Council,81274449,LM3,Residential Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,2304.00
Bath and North East Somerset Council,81274449,LM6,Nursing Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,2304.00
Bath and North East Somerset Council,81274311,LM6,Nursing Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,2373.50
Bath and North East Somerset Council,81274449,LM6,Nursing Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,2400.00
Bath and North East Somerset Council,81274449,LM3,Residential Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,2500.00
Bath and North East Somerset Council,81274449,LM3,Residential Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,2500.00
Bath and North East Somerset Council,81274449,LM6,Nursing Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,2600.00
Bath and North East Somerset Council,81274449,LM6,Nursing Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,2600.00
Bath and North East Somerset Council,81274449,LM6,Nursing Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,2660.00
Bath and North East Somerset Council,81274449,LM6,Nursing Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,2684.88
Bath and North East Somerset Council,81274449,LM3,Residential Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,2700.00
Bath and North East Somerset Council,81274449,LM3,Residential Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,2700.00
Bath and North East Somerset Council,81274311,LM6,Nursing Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,3100.00
Bath and North East Somerset Council,81274311,LM6,Nursing Care,P20,Adult Services,BARCHESTER HEALTHCARE HOMES LTD,20/05/2024,3313.90
Bath and North East Somerset Council,81274460,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,53.57
Bath and North East Somerset Council,81274460,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,125.00
Bath and North East Somerset Council,81274317,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,178.57
Bath and North East Somerset Council,11083577,PB4,Payments to Private Contractors,P05,Neighbourhood Services,NEWPORT PAPER COMPANY LTD,20/05/2024,423.50
Bath and North East Somerset Council,81274832,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,471.76
Bath and North East Somerset Council,81274832,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,471.76
Bath and North East Somerset Council,81274832,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,471.76
Bath and North East Somerset Council,81274832,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,471.76
Bath and North East Somerset Council,81274832,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,471.76
Bath and North East Somerset Council,81274832,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,471.76
Bath and North East Somerset Council,81274832,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,471.76
Bath and North East Somerset Council,81274832,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,471.76
Bath and North East Somerset Council,81274832,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,471.76
Bath and North East Somerset Council,81274832,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,471.76
Bath and North East Somerset Council,81274832,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,471.76
Bath and North East Somerset Council,81274832,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,471.76
Bath and North East Somerset Council,81274832,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,471.76
Bath and North East Somerset Council,81274832,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,471.76
Bath and North East Somerset Council,81274832,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,471.76
Bath and North East Somerset Council,81274832,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,471.76
Bath and North East Somerset Council,81274832,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,471.76
Bath and North East Somerset Council,81274832,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,471.76
Bath and North East Somerset Council,81274832,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,471.76
Bath and North East Somerset Council,81274832,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,471.76
Bath and North East Somerset Council,81274832,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,471.76
Bath and North East Somerset Council,81274832,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,471.76
Bath and North East Somerset Council,81274832,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,471.76
Bath and North East Somerset Council,81274848,LL3,Supported Living,P20,Adult Services,TERRENCE HILL,20/05/2024,440.40
Bath and North East Somerset Council,81274848,LL3,Supported Living,P20,Adult Services,TERRENCE HILL,20/05/2024,440.40
Bath and North East Somerset Council,81274832,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,471.76
Bath and North East Somerset Council,11083565,KA1,Repairs & Maintenance,P05,Neighbourhood Services,DENZIL FRANKLIN T/A DC WELDING,20/05/2024,448.50
Bath and North East Somerset Council,81274832,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,471.76
Bath and North East Somerset Council,81274832,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,471.76
Bath and North East Somerset Council,81274832,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,471.76
Bath and North East Somerset Council,81274832,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,471.76
Bath and North East Somerset Council,81274832,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,471.76
Bath and North East Somerset Council,81274832,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,471.76
Bath and North East Somerset Council,81274832,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,471.76
Bath and North East Somerset Council,81274832,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,471.76
Bath and North East Somerset Council,81274832,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,471.76
Bath and North East Somerset Council,11083561,LA1,Equipment Purchase (Non Medical),P05,Neighbourhood Services,THE COMMUNITY HEARTBEAT TRUST,20/05/2024,465.00
Bath and North East Somerset Council,81274847,LL3,Supported Living,P20,Adult Services,PENNY HUNT,20/05/2024,465.00
Bath and North East Somerset Council,81274832,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,471.76
Bath and North East Somerset Council,81274832,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,471.76
Bath and North East Somerset Council,81274460,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,570.00
Bath and North East Somerset Council,81274365,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,657.00
Bath and North East Somerset Council,81274365,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,840.00
Bath and North East Somerset Council,81274460,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,1250.00
Bath and North East Somerset Council,81274460,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,1250.00
Bath and North East Somerset Council,81274460,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,1330.00
Bath and North East Somerset Council,81274365,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,1400.00
Bath and North East Somerset Council,81274365,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,1400.00
Bath and North East Somerset Council,81274365,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,1533.00
Bath and North East Somerset Council,81274460,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,1593.04
Bath and North East Somerset Council,81274460,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,1593.04
Bath and North East Somerset Council,81274460,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,1593.04
Bath and North East Somerset Council,81274460,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,1679.18
Bath and North East Somerset Council,81274460,LM3,Residential Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,1682.40
Bath and North East Somerset Council,81274460,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,1730.86
Bath and North East Somerset Council,81274460,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,1773.62
Bath and North East Somerset Council,81274460,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,1794.80
Bath and North East Somerset Council,81274460,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,1799.12
Bath and North East Somerset Council,81274365,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,1814.80
Bath and North East Somerset Council,81274460,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,1860.58
Bath and North East Somerset Council,81274460,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,1860.58
Bath and North East Somerset Council,81274460,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,1860.58
Bath and North East Somerset Council,81274460,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,1860.58
Bath and North East Somerset Council,81274460,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,1860.58
Bath and North East Somerset Council,81274460,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,1860.58
Bath and North East Somerset Council,81274365,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,1924.80
Bath and North East Somerset Council,81274365,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,1960.00
Bath and North East Somerset Council,81274460,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,2060.58
Bath and North East Somerset Council,81274460,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,2060.58
Bath and North East Somerset Council,81274460,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,2178.24
Bath and North East Somerset Council,81274460,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,2192.00
Bath and North East Somerset Council,81274365,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,2281.62
Bath and North East Somerset Council,81274460,LM3,Residential Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,2300.00
Bath and North East Somerset Council,81274460,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,2300.00
Bath and North East Somerset Council,81274317,LM8,Home Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,2500.00
Bath and North East Somerset Council,81274460,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,2500.00
Bath and North East Somerset Council,81274460,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,2600.00
Bath and North East Somerset Council,81274460,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,2600.00
Bath and North East Somerset Council,81274460,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,2639.50
Bath and North East Somerset Council,81274317,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,2700.00
Bath and North East Somerset Council,81274832,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,2734.49
Bath and North East Somerset Council,81274365,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,3100.00
Bath and North East Somerset Council,81274832,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,4492.17
Bath and North East Somerset Council,81274460,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,9861.35
Bath and North East Somerset Council,81274832,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,15616.05
Bath and North East Somerset Council,81274460,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,19188.30
Bath and North East Somerset Council,81274460,LM6,Nursing Care,P20,Adult Services,BARKER CHEMICALS LTD T/A ST TERESA'S NH,20/05/2024,20672.83
Bath and North East Somerset Council,81274897,LE3,Statementing Payments to B&NES schools,P21,Childrens Services,BATH & WELLS DIOCESAN ACADEMIES TRUST  BATHAMPTON PRI,20/05/2024,4113.26
Bath and North East Somerset Council,81274942,LE3,Statementing Payments to B&NES schools,P21,Childrens Services,BATH & WELLS DIOCESAN ACADEMIES TRUST - ST NICHOLAS CHURCH SCHOOL,20/05/2024,3643.00
Bath and North East Somerset Council,81274900,LE3,Statementing Payments to B&NES schools,P21,Childrens Services,BATH & WELLS DIOCESAN ACADEMIES TRUST BATHWICK PRI,20/05/2024,9060.34
Bath and North East Somerset Council,81274944,LE3,Statementing Payments to B&NES schools,P21,Childrens Services,BATH & WELLS DIOCESAN ACADEMIES TRUST ST SAV INF,20/05/2024,6934.58
Bath and North East Somerset Council,81274945,LE3,Statementing Payments to B&NES schools,P21,Childrens Services,BATH & WELLS DIOCESAN ACADEMIES TRUST ST SAV JNR,20/05/2024,6075.54
Bath and North East Somerset Council,81274302,LM3,Residential Care,P20,Adult Services,BATH MIND,20/05/2024,639.92
Bath and North East Somerset Council,81274453,LM3,Residential Care,P20,Adult Services,BATH MIND,20/05/2024,874.56
Bath and North East Somerset Council,81274453,LM3,Residential Care,P20,Adult Services,BATH MIND,20/05/2024,874.56
Bath and North East Somerset Council,81274453,LM3,Residential Care,P20,Adult Services,BATH MIND,20/05/2024,888.54
Bath and North East Somerset Council,81274453,LM3,Residential Care,P20,Adult Services,BATH MIND,20/05/2024,888.56
Bath and North East Somerset Council,81274453,LM3,Residential Care,P20,Adult Services,BATH MIND,20/05/2024,935.64
Bath and North East Somerset Council,81274453,LM3,Residential Care,P20,Adult Services,BATH MIND,20/05/2024,935.64
Bath and North East Somerset Council,81274453,LM3,Residential Care,P20,Adult Services,BATH MIND,20/05/2024,935.66
Bath and North East Somerset Council,81274453,LM3,Residential Care,P20,Adult Services,BATH MIND,20/05/2024,935.66
Bath and North East Somerset Council,81274453,LM3,Residential Care,P20,Adult Services,BATH MIND,20/05/2024,935.66
Bath and North East Somerset Council,81274453,LM3,Residential Care,P20,Adult Services,BATH MIND,20/05/2024,935.66
Bath and North East Somerset Council,81274453,LM3,Residential Care,P20,Adult Services,BATH MIND,20/05/2024,935.66
Bath and North East Somerset Council,81274453,LM3,Residential Care,P20,Adult Services,BATH MIND,20/05/2024,935.66
Bath and North East Somerset Council,81274453,LM3,Residential Care,P20,Adult Services,BATH MIND,20/05/2024,939.92
Bath and North East Somerset Council,81274453,LM3,Residential Care,P20,Adult Services,BATH MIND,20/05/2024,939.92
