PAYMENT DATE,SUPPLIER NAME,PURPOSE,DEPARTMENT,AMOUNT
18/03/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1646.54
18/03/2024,MARLBOROUGH HIGHWAYS LTD,PayContractr Infrast,Dir of Finance,1608.05
18/03/2024,MIDOS PROPERTY MANAGEMENT LTD,Prem - Serv Charge,Dir of Placemaking & Housing,1570
18/03/2024,Demetriou & English Funeral Dir,Burial & Cremation,Dir of Environment & Resident Experience,1500
18/03/2024,Bolinda UK Ltd,Library -CentralFund,"Dir of  Culture, Strategy & Engagement",1500
18/03/2024,COMPENSATION CLAIMS & LEGAL COSTS,Exp - Compensation,Housing Revenue Account,1500
18/03/2024,GLEAMPOINT LTD,Prem - Leasing,"Dir of Adults, Health & Communities",1495
18/03/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1495
18/03/2024,MARLBOROUGH HIGHWAYS LTD,PayContractr Infrast,Dir of Finance,1473.52
18/03/2024,ADAMS & STYLES,Prem - Leasing,"Dir of Adults, Health & Communities",1473.33
18/03/2024,ADAMS & STYLES,Prem - Leasing,"Dir of Adults, Health & Communities",1473.33
18/03/2024,FALCON PROPERTIES LTD,Prem - Leasing,"Dir of Adults, Health & Communities",1473.33
18/03/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1473.33
18/03/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1473.33
18/03/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1473.33
18/03/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1473.33
18/03/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1451.66
18/03/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1451.66
18/03/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1451.66
18/03/2024,4 PAPER BUILDINGS,Fees Legal External,Assistant Dir Corporate Governance,1450
18/03/2024,MARLBOROUGH HIGHWAYS LTD,Street Lighting,Dir of Finance,1443.08
18/03/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1430
18/03/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1430
18/03/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1404
18/03/2024,PROJECT CENTRE LTD,Technical & Feasibility,Dir of Finance,1400
18/03/2024,Demetriou & English Funeral Dir,Burial & Cremation,Dir of Environment & Resident Experience,1400
18/03/2024,Demetriou & English Funeral Dir,Burial & Cremation,Dir of Environment & Resident Experience,1400
18/03/2024,Programus Ltd,Business,Dir of Placemaking & Housing,1392
18/03/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1365.52
18/03/2024,ADAMS & STYLES,Prem - Leasing,"Dir of Adults, Health & Communities",1365
18/03/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1365
18/03/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1365
18/03/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1365
18/03/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1365
18/03/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1365
18/03/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1365
18/03/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1365
18/03/2024,Personal Data Redacted,Sal-Officer Casual,Dir of Children's Services,1344
18/03/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1308.66
18/03/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1300
18/03/2024,ASA INTERNATIONAL HOLDINGS LIMITED,Cleaning Materials,Dir of Children's Services,1288
18/03/2024,PROJECT CENTRE LTD,Technical & Feasibility,Dir of Finance,1250
18/03/2024,ADAMS & STYLES,Prem - Leasing,"Dir of Adults, Health & Communities",1213.33
18/03/2024,MONN LTD,Prem - Leasing,"Dir of Adults, Health & Communities",1213.33
18/03/2024,FALCON PROPERTIES LTD,Prem - Leasing,"Dir of Adults, Health & Communities",1213.33
18/03/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1213.33
18/03/2024,COMPENSATION CLAIMS & LEGAL COSTS,Exp - Compensation,"Dir of  Culture, Strategy & Engagement",1200
18/03/2024,Gladstone MRM Ltd,Arts & Leisure Services,Dir of Environment & Resident Experience,1195
18/03/2024,JANCAVE DEVELOPMENTS LIMITED,Prem - Leasing,"Dir of Adults, Health & Communities",1191.66
18/03/2024,Demetriou & English Funeral Dir,Burial & Cremation,Dir of Environment & Resident Experience,1160
18/03/2024,Demetriou & English Funeral Dir,Burial & Cremation,Dir of Environment & Resident Experience,1160
18/03/2024,Demetriou & English Funeral Dir,Burial & Cremation,Dir of Environment & Resident Experience,1160
18/03/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1148.33
18/03/2024,MARLBOROUGH HIGHWAYS LTD,Street Lighting,Dir of Finance,1127.97
18/03/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1105
18/03/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1105
18/03/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1105
18/03/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1105
18/03/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1105
18/03/2024,PROJECT CENTRE LTD,Technical & Feasibility,Dir of Finance,1100
18/03/2024,JB Drains and Gutters Ltd,Buildings,Housing Revenue Account,1095
18/03/2024,MARLBOROUGH HIGHWAYS LTD,PayContractr Infrast,Dir of Finance,1060.18
18/03/2024,FINDEL EDUCATION LTD,Supplies,Dir of Children's Services,1060.18
18/03/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",975
18/03/2024,MARLBOROUGH HIGHWAYS LTD,PayContractr Infrast,Dir of Finance,964.13
18/03/2024,KILLGERM CHEMICALS LTD,Pest & Animal Contro,Dir of Environment & Resident Experience,892.3
18/03/2024,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",888.33
18/03/2024,4-5 GRAY'S INN SQUARE,Fees Legal External,Assistant Dir Corporate Governance,875
18/03/2024,OAKTREE HOMECARE SERVICES LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",848
18/03/2024,BEAUTYCHEM LIMITED,Public Health,"Dir of Adults, Health & Communities",830.4
18/03/2024,Personal Data Redacted,Organised Activities,Dir of Children's Services,804.75
18/03/2024,ASKEWS & HOLTS LIBRARY SERVICES LTD,Library -CentralFund,"Dir of  Culture, Strategy & Engagement",762.94
18/03/2024,33 BEDFORD ROW,Fees Legal External,Assistant Dir Corporate Governance,750
18/03/2024,CROWN PAINTS LIMITED,Stock - Raw Material,Housing Revenue Account,734.01
18/03/2024,D.&J. WINTON LTD T/A THE CADGE PHAR,Public Health,"Dir of Adults, Health & Communities",729.5
18/03/2024,COMPENSATION CLAIMS & LEGAL COSTS,Exp - Compensation,Housing Revenue Account,700
18/03/2024,KATHERINE CHIBAH,Sal-Officer Casual,Dir of Children's Services,690
18/03/2024,WILKIN CHAPMAN LLP,Fees Legal External,Dir of Environment & Resident Experience,689
18/03/2024,Personal Data Redacted,Sal-Officer Casual,Dir of Children's Services,681.33
18/03/2024,PURDY CONTRACTS LTD,Cleaning Service,Dir of Children's Services,645
18/03/2024,WILKIN CHAPMAN LLP,Fees Legal External,Dir of Environment & Resident Experience,633
18/03/2024,Personal Data Redacted,Sal-Officer Casual,Dir of Children's Services,630.39
18/03/2024,MARLBOROUGH HIGHWAYS LTD,PayContractr Infrast,Dir of Finance,621.9
18/03/2024,MARLBOROUGH HIGHWAYS LTD,PayContractr Infrast,Dir of Finance,575.15
18/03/2024,Personal Data Redacted,Organised Activities,Dir of Children's Services,524
18/03/2024,KENNEDYS LAW LLP,Specialist Support,Dir of Finance,513
18/03/2024,COMPENSATION CLAIMS & LEGAL COSTS,Exp - Compensation,"Dir of  Culture, Strategy & Engagement",500
18/03/2024,TEMPORARY ACCOMODATION,Prem - Rents,"Dir of Adults, Health & Communities",500
18/03/2024,TEMPORARY ACCOMODATION,Prem - Rents,"Dir of Adults, Health & Communities",500
18/03/2024,Personal Data Redacted,Organised Activities,Dir of Children's Services,480.48
18/03/2024,Osborne Richardson Ltd,Environmental Services,Dir of Environment & Resident Experience,468.4
18/03/2024,THE AUDIENCE AGENCY,Outsourced Service,"Dir of  Culture, Strategy & Engagement",445
18/03/2024,CitySprint UK LTD,Couriers,"Dir of  Culture, Strategy & Engagement",428.6
18/03/2024,MARK BAIGENT CONSULTING LTD,Efficiency,Housing Revenue Account,400
18/03/2024,COMPENSATION CLAIMS & LEGAL COSTS,Exp - Compensation,"Dir of  Culture, Strategy & Engagement",350
18/03/2024,NEWSQUEST MEDIA GROUP,Advert - Non Staff,"Dir of  Culture, Strategy & Engagement",349.5
18/03/2024,MARLBOROUGH HIGHWAYS LTD,Street Lighting,Dir of Environment & Resident Experience,329.94
18/03/2024,Osborne Richardson Ltd,Environmental Services,Dir of Environment & Resident Experience,325.15
18/03/2024,Personal Data Redacted,Sal-Officer Casual,Dir of Children's Services,319.88
18/03/2024,FIVE PAPER CHAMBERS,Fees Legal External,Assistant Dir Corporate Governance,283.33
18/03/2024,ONE TIME,Fees - Entertainment,"Dir of  Culture, Strategy & Engagement",280
18/03/2024,Personal Data Redacted,Organised Activities,Dir of Children's Services,276
18/03/2024,P G ASHTON & SONS,Disbursements,Assistant Dir Corporate Governance,275.75
18/03/2024,ONE TIME,Fees - Entertainment,"Dir of  Culture, Strategy & Engagement",250
18/03/2024,GRANT PAYMENTS,Voluntary Org,Housing Revenue Account,250
18/03/2024,GRANT PAYMENTS,Voluntary Org,Housing Revenue Account,250
18/03/2024,P G ASHTON & SONS,Disbursements,Assistant Dir Corporate Governance,236.25
18/03/2024,DCAS DIRECT PERSONNEL LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",224
18/03/2024,DCAS DIRECT PERSONNEL LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",224
18/03/2024,DCAS DIRECT PERSONNEL LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",219.2
18/03/2024,DCAS DIRECT PERSONNEL LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",204
18/03/2024,BUNZL UK LTD t/a GREENHAM,Stock - Raw Material,Housing Revenue Account,203.04
18/03/2024,PILL SOLUTIONS LTD T/A PHARMACY EXP,Public Health,"Dir of Adults, Health & Communities",184.3
18/03/2024,D.&J. WINTON LTD T/A THE CADGE PHAR,Public Health,"Dir of Adults, Health & Communities",183.99
18/03/2024,FORESIGHT CLINICAL SERVICES LIMITED,Disbursements,Assistant Dir Corporate Governance,175.9
18/03/2024,Personal Data Redacted,Sal-Officer Casual,Dir of Children's Services,172.76
18/03/2024,CHELSEA & WESTMINSTER HOSPITAL NHS,Public Health,"Dir of Adults, Health & Communities",170.24
18/03/2024,LONDON QUAKERS PROPERTY TRUST,Prem - Rents,Dir of Placemaking & Housing,170
18/03/2024,DNA LEGAL LIMITED T/A DNA WORLDWIDE,Disbursements,Assistant Dir Corporate Governance,168
18/03/2024,IMMEDIATE MEDICAL SOLUTIONS LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",166.23
18/03/2024,Personal Data Redacted,Disbursements,Assistant Dir Corporate Governance,162
18/03/2024,Personal Data Redacted,Musical Instruments,"Dir of Adults, Health & Communities",160
18/03/2024,FORESIGHT CLINICAL SERVICES LIMITED,Disbursements,Assistant Dir Corporate Governance,156
18/03/2024,NORTH LONDON COMMUNITY CARE AGENCY,Priv - Contractor,Dir of Children's Services,152
18/03/2024,NORTH LONDON COMMUNITY CARE AGENCY,Priv - Contractor,Dir of Children's Services,152
18/03/2024,ONE TIME,Library -CentralFund,"Dir of  Culture, Strategy & Engagement",150
18/03/2024,CROWN PAINTS LIMITED,Stock - Raw Material,Housing Revenue Account,145.38
18/03/2024,Personal Data Redacted,Disbursements,Assistant Dir Corporate Governance,144
18/03/2024,LEXTOX,Disbursements,Assistant Dir Corporate Governance,141.34
18/03/2024,LEXTOX,Disbursements,Assistant Dir Corporate Governance,140.23
18/03/2024,DCAS DIRECT PERSONNEL LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",137.84
18/03/2024,JEWSON LTD,"Material - Purch,Rep",Housing Revenue Account,126.17
18/03/2024,HERALD INFORMATION SYSTEMS,Maint & Support,"Dir of  Culture, Strategy & Engagement",123.5
18/03/2024,Osborne Richardson Ltd,Environmental Services,Dir of Environment & Resident Experience,120.5
18/03/2024,CROWN PAINTS LIMITED,Equip - Tools,Housing Revenue Account,120
18/03/2024,ONE TIME,Fees - Entertainment,"Dir of  Culture, Strategy & Engagement",118
18/03/2024,C L PAPER SALES COMPANY LIMITED,Printing - Internal,"Dir of  Culture, Strategy & Engagement",109.45
18/03/2024,COMPENSATION CLAIMS & LEGAL COSTS,Exp - Compensation,"Dir of  Culture, Strategy & Engagement",100
18/03/2024,NEWSQUEST MEDIA GROUP,Advert - Non Staff,"Dir of  Culture, Strategy & Engagement",97.86
18/03/2024,DCAS DIRECT PERSONNEL LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",91.4
18/03/2024,DCAS DIRECT PERSONNEL LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",84
18/03/2024,NEWSQUEST MEDIA GROUP,Advert - Non Staff,"Dir of  Culture, Strategy & Engagement",83.88
18/03/2024,Personal Data Redacted,Musical Instruments,"Dir of Adults, Health & Communities",80
18/03/2024,AMY PHARMA LTD,Public Health,"Dir of Adults, Health & Communities",77.6
18/03/2024,TAMESIDE MBC,Audit,Dir of Finance,73.45
18/03/2024,CROWN PAINTS LIMITED,"Material - Purch,Rep",Housing Revenue Account,72.96
18/03/2024,NAPCLAN RETAIL LIMITED T/A PHARMOCA,Public Health,"Dir of Adults, Health & Communities",67.9
18/03/2024,NEWSQUEST MEDIA GROUP,Advert - Non Staff,"Dir of  Culture, Strategy & Engagement",62.91
18/03/2024,NEWSQUEST MEDIA GROUP,Advert - Non Staff,"Dir of  Culture, Strategy & Engagement",55.92
18/03/2024,COMPENSATION CLAIMS & LEGAL COSTS,Exp - Compensation,"Dir of  Culture, Strategy & Engagement",52.5
18/03/2024,BEAUTYCHEM LIMITED,Public Health,"Dir of Adults, Health & Communities",52.5
18/03/2024,EWING FOUNDATION,Supplies,Dir of Children's Services,50
18/03/2024,EWING FOUNDATION,Supplies,Dir of Children's Services,50
18/03/2024,OPTIONS180 LTD,Disbursements,Assistant Dir Corporate Governance,50
18/03/2024,DCAS DIRECT PERSONNEL LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",42
18/03/2024,KENNEDYS LAW LLP,Specialist Support,Dir of Finance,40
18/03/2024,COMPENSATION CLAIMS & LEGAL COSTS,Exp - Compensation,"Dir of  Culture, Strategy & Engagement",30
18/03/2024,C L PAPER SALES COMPANY LIMITED,Printing - Internal,"Dir of  Culture, Strategy & Engagement",30
18/03/2024,D.&J. WINTON LTD T/A THE CADGE PHAR,Public Health,"Dir of Adults, Health & Communities",29.1
18/03/2024,BEAUTYCHEM LIMITED,Public Health,"Dir of Adults, Health & Communities",29.1
18/03/2024,NEWSQUEST MEDIA GROUP,Advert - Non Staff,"Dir of  Culture, Strategy & Engagement",27.96
18/03/2024,TRANSPORT TRADING LIMITED,Prem - Rents,Dir of Placemaking & Housing,25
18/03/2024,J.A. STEEL AND SON LTD,Removals,Dir of Finance,18
18/03/2024,ALL PAY LTD (LBH FUNDING ACCOUNT),Travel Exp - Client,Dir of Children's Services,15
18/03/2024,FINDEL EDUCATION LTD,Resources - Learning,Dir of Children's Services,3.12
18/03/2024,K SHAH T/A CROSS CHEMIST,Public Health,"Dir of Adults, Health & Communities",3
18/03/2024,Personal Data Redacted,Sal-Officer Casual,Dir of Children's Services,-342
18/03/2024,PORCELAIN LTD,Sal-Officer Casual,Dir of Children's Services,-1286
19/03/2024,BARNET ENFIELD+HARINGEY MH TRUST,Alcohol & Drug Rehab,"Dir of Adults, Health & Communities",191370.75
19/03/2024,Alexander James Contracts,General Materials,Dir of Finance,100479.98
19/03/2024,Longley Group Ltd,Electrical,Dir of Finance,99069.9
19/03/2024,ANNA HOUSE LTD,Priv - Res Long,Dir of Children's Services,72528.8
19/03/2024,MAGICARE LTD,Priv - Res Long,"Dir of Adults, Health & Communities",72323.99
19/03/2024,GOLDEN CARE ESTATES LTD,Priv - Contractor,Dir of Children's Services,63867.14
19/03/2024,MIG HOUSE RESIDENTIAL CARE HOME LTD,Priv - Res Long,Dir of Children's Services,63510.36
19/03/2024,NEW FUTURES SCOTLAND,Priv - Res Long,Dir of Children's Services,59181.25
19/03/2024,Halo Service Solutions Ltd,Call Systems,"Dir of  Culture, Strategy & Engagement",57000
19/03/2024,GRANT PAYMENTS,Grants-Discre Grants,"Dir of  Culture, Strategy & Engagement",55000
19/03/2024,Privilege Supported Care LTD,Priv - Contractor,Dir of Children's Services,50198.67
19/03/2024,CAMBIAN CHILDCARE LIMITED,Priv - Res Long,Dir of Children's Services,49600
19/03/2024,NPOWER LIMITED,Energy - Electric,Dir of Placemaking & Housing,43860.18
19/03/2024,PURDY CONTRACTS LTD,Construction,Housing Revenue Account,43587.34
19/03/2024,CARE 4 EVERY CHILD,Priv - Res Long,Dir of Children's Services,38980
19/03/2024,ATLANTIC LODGE  LTD,Priv - Contractor,Dir of Children's Services,38717.8
19/03/2024,NEW FOREST CARE LIMITED,Priv - Res Long,Dir of Children's Services,36613.84
19/03/2024,ACCESS UK LTD T/A ADAM,Organised Activities,Dir of Environment & Resident Experience,34355
19/03/2024,INTEGRATED SERVICES PROGRAMME,PrivSec IndependFost,Dir of Children's Services,34312.52
19/03/2024,YOUNG FOUNDATIONS LIMITED,Priv - Res Long,Dir of Children's Services,33788.5
19/03/2024,BRIGHTER HORIZON HOMES LTD,Priv - Res Long,Dir of Children's Services,31816
19/03/2024,WINSBEACH CHILDREN'S HOME,Priv - Res Long,Dir of Children's Services,31042.86
19/03/2024,XMA LIMITED,Hardware,"Dir of  Culture, Strategy & Engagement",30100.14
19/03/2024,Place Support Partnership Ltd,Business,Dir of Placemaking & Housing,30000
19/03/2024,WEST LODGE LIMITED,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",28959.35
19/03/2024,ALLPAY LTD ADULTS DIRECT PAYMENTS,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",28310.68
19/03/2024,YOUNG GENERATION,Priv - Res Long,Dir of Children's Services,27950
19/03/2024,FOOTSTEPS CARE LIMITED,Priv - Res Long,Dir of Children's Services,27329.68
19/03/2024,GREATER LONDON FOSTERING LTD,PrivSec IndependFost,Dir of Children's Services,26678.2
19/03/2024,BLOSSOM CHILDRENS HOMES LIMITED,Priv - Res Long,Dir of Children's Services,25630
19/03/2024,UNIFIED CARE LTD T/A VICTORIA'S CAR,Priv - Res Long,"Dir of Adults, Health & Communities",25285.52
19/03/2024,REFLEXION CARE GROUP LIMITED,Priv - Res Long,Dir of Children's Services,22600
19/03/2024,HILLCREST CHILDRENS SERVICES LTD,Priv - Res Long,Dir of Children's Services,22460
19/03/2024,THE FER VIEW RESIDENTIAL CARE HOME,Priv - Res Long,"Dir of Adults, Health & Communities",22292.8
19/03/2024,Your Chapter Ltd,Priv - Res Long,Dir of Children's Services,22000
19/03/2024,MAGICARE LTD,Nursing & Residential Care Homes,"Dir of Adults, Health & Communities",21271.24
19/03/2024,CARETECH COMMUNITY SERVICES LTD,Priv - Res Long,Dir of Children's Services,20592
19/03/2024,SWAAY CHILD AND ADOLESCENT SERVICES,Priv - Res Long,Dir of Children's Services,20390.44
19/03/2024,The Bridge Renewal trust,School Services,Dir of Environment & Resident Experience,20000
19/03/2024,MY PLACE HOMES LTD,Priv - Contractor,Dir of Children's Services,19760
19/03/2024,COMPASS CHILDREN'S SERVICES LTD,Priv - Res Long,Dir of Children's Services,19200
19/03/2024,OPENVIEW SECURITY SOLUTIONS LIMITED,Buildings,Dir of Finance,18991.53
19/03/2024,SHARED CARE SERVICES LTD,PrivSec IndependFost,Dir of Children's Services,17880.4
19/03/2024,SHINING STARS FOSTERING AGENCY,PrivSec IndependFost,Dir of Children's Services,17800
19/03/2024,CAUSEWAY CARE HOMES LTD,Priv - Res Long,Dir of Children's Services,16800
19/03/2024,METHODIST HOMES FOR THE AGED,Priv - Res Long,"Dir of Adults, Health & Communities",16608
19/03/2024,OPENVIEW SECURITY SOLUTIONS LIMITED,Repair & Maintenance,Dir of Finance,16130.54
19/03/2024,Jackson's Hub Ltd,Body Transp Service,Assistant Dir Corporate Governance,16090
19/03/2024,BAYIS SHELI LTD,Priv - Res Long,Dir of Children's Services,15985.6
19/03/2024,ACORN HOMES (UK) LTD,Priv - Res Long,Dir of Children's Services,15600
19/03/2024,GRANT PAYMENTS,Grant - Vol Org Sals,"Dir of Adults, Health & Communities",12500
19/03/2024,CARE IN FINANCE LTD (CLIENT),Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",12320.52
19/03/2024,TACT,PrivSec IndependFost,Dir of Children's Services,11900
19/03/2024,Capstone Foster Care (South East) L,PrivSec IndependFost,Dir of Children's Services,11772
19/03/2024,SOLE CROWN HOUSING LTD,Priv - Contractor,Dir of Children's Services,11400
19/03/2024,Anti Graffiti Systems,Animal Services,Housing Revenue Account,11361.42
19/03/2024,FINEFAIR LTD,Priv - Contractor,Dir of Children's Services,10457
19/03/2024,BLUE RIBBON PROPERTY LETTINGS LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",10416
19/03/2024,ETHELBERT SPECIALIST HOMES LTD,PrivSec IndependFost,Dir of Children's Services,10120.96
19/03/2024,FLOURISH FOSTERING LTD,PrivSec IndependFost,Dir of Children's Services,10000
19/03/2024,BRITANNIA FOSTERING AGENCY LIMITED,PrivSec IndependFost,Dir of Children's Services,9900
19/03/2024,INTEGRATED FOSTERING SERVICES LTD,PrivSec IndependFost,Dir of Children's Services,9120
19/03/2024,BETA DISTRIB (SOUTH) LTD T/A,Printing - Internal,"Dir of  Culture, Strategy & Engagement",8931.5
19/03/2024,COMPASS FOSTERING LONDON AND EASTER,PrivSec IndependFost,Dir of Children's Services,8834.2
19/03/2024,CALFORD SEADEN LLP,Consultancy,Dir of Finance,8124.14
19/03/2024,TROWERS & HAMLINS LLP,Consultancy,Dir of Finance,8107.5
19/03/2024,FAMILY WORKS FOSTERING,PrivSec IndependFost,Dir of Children's Services,8000
19/03/2024,DIVERSE CARE (UK) LTD,PrivSec IndependFost,Dir of Children's Services,7760
19/03/2024,ACCESS UK LTD T/A ADAM,Organised Activities,Dir of Environment & Resident Experience,7700
19/03/2024,The Huntercombe Group - Conifer Lod,Priv - Res Long,"Dir of Adults, Health & Communities",7691.84
19/03/2024,TROWERS & HAMLINS LLP,Consultancy,Dir of Finance,7622
19/03/2024,SENSE,Priv - Res Long,"Dir of Adults, Health & Communities",7613.72
19/03/2024,Rays of Hope,Vol Sec - Add Supp,Dedicated Schools Grant Management,7396
19/03/2024,TRIPARTUM,Printing - Internal,"Dir of  Culture, Strategy & Engagement",7281.72
19/03/2024,SUNCARE RECOVERY LTD,Priv - Res Long,"Dir of Adults, Health & Communities",7280
19/03/2024,NORTH AND EAST LONDON CARE LIMITED,Priv - Contractor,Dir of Children's Services,7200
19/03/2024,THE APPROPRIATE ADULT SERVICE LTD,Volunteering Youth S,"Dir of Adults, Health & Communities",7170
19/03/2024,Jackson's Hub Ltd,Body Transp Service,Assistant Dir Corporate Governance,7040
19/03/2024,Taranto Systems Ltd,Parking,Dir of Environment & Resident Experience,6925
19/03/2024,SYNERGY FOSTERING LIMITED,PrivSec IndependFost,Dir of Children's Services,6916
19/03/2024,ATLANTIC LODGE  LTD,Priv - Supp Lodging,Dir of Children's Services,6828.57
19/03/2024,HARMONY FOSTERING SERVICES LTD,PrivSec IndependFost,Dir of Children's Services,6400
19/03/2024,CONCEPT CARE & SUPPORT LIMITED,Priv - Contractor,Dir of Children's Services,6400
19/03/2024,I Monitor FS Ltd,Priv - Sub Contract,Housing Revenue Account,6116.99
19/03/2024,STEF & PHILIPS CLIENT ACCOUNT,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",6115.24
19/03/2024,Thames21,Horticultural,Dir of Environment & Resident Experience,6000
19/03/2024,ROSELOCK LIMITED,Priv - Res Long,"Dir of Adults, Health & Communities",5842.92
19/03/2024,WHITE ROSE CARE,Priv - Res Long,"Dir of Adults, Health & Communities",5701.68
19/03/2024,YAD VOEZER,Priv - Res Long,"Dir of Adults, Health & Communities",5700.08
19/03/2024,BY THE BRIDGE,PrivSec IndependFost,Dir of Children's Services,5400
19/03/2024,TRINITY SUPPORT LIMITED,Priv - Contractor,Dir of Children's Services,5400
19/03/2024,RYANCARE FOSTERING LTD,PrivSec IndependFost,Dir of Children's Services,5399.28
19/03/2024,THE DISABILITIES TRUST,Priv - Res Long,"Dir of Adults, Health & Communities",5050.32
19/03/2024,VOYAGE LTD,Priv - Res Long,"Dir of Adults, Health & Communities",5046.08
19/03/2024,MY PLACE HOMES LTD,Priv - Supp Lodging,Dir of Children's Services,5000
19/03/2024,WILSONPARKER LTD AVAILL,Priv - Res Long,"Dir of Adults, Health & Communities",5000
19/03/2024,Personal Data Redacted,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",4628.96
19/03/2024,Jackson's Hub Ltd,Body Transp Service,Assistant Dir Corporate Governance,4600
19/03/2024,XCEL 2000 FOSTERCARE SERVICES LTD,PrivSec IndependFost,Dir of Children's Services,4566.12
19/03/2024,TEMPORARY ACCOMODATION,Underoccup'n -Tenant,Housing Revenue Account,4500
19/03/2024,WEST LODGE LIMITED,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",4426.32
19/03/2024,Brightcorp Ltd t/a The Retail Group,Business,Dir of Placemaking & Housing,4394.24
19/03/2024,TOWER ESTATES (LODGE) LIMITED,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",4247.56
19/03/2024,TROWERS & HAMLINS LLP,Consultancy,Dir of Finance,4213
19/03/2024,ST CHRISTOPHER'S FELLOWSHIP,PrivSec IndependFost,Dir of Children's Services,4200
19/03/2024,WATERFALL HOUSE LTD,Priv - Res Long,"Dir of Adults, Health & Communities",4189.91
19/03/2024,Personal Data Redacted,Priv - Res Long,"Dir of Adults, Health & Communities",4160
19/03/2024,PEARL CARE LTD ACLE,Priv - Res Long,"Dir of Adults, Health & Communities",3920
19/03/2024,I Monitor FS Ltd,Priv - Sub Contract,Housing Revenue Account,3913.71
19/03/2024,SOLE CROWN HOUSING LTD,Subsist - SS Clients,Dir of Children's Services,3875.8
19/03/2024,COLLABORATIVE CARE LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",3871.43
19/03/2024,WCS CARE GROUP LIMITED,Priv - Res Long,"Dir of Adults, Health & Communities",3800
19/03/2024,FUSION FOSTERING LTD,PrivSec IndependFost,Dir of Children's Services,3743
19/03/2024,VILLA SCALABRINI,Priv - Res Long,"Dir of Adults, Health & Communities",3690
19/03/2024,FOSTERPLUS LIMITED,PrivSec IndependFost,Dir of Children's Services,3683.12
19/03/2024,ALLPAY LTD  NRPF,Subsist - SS Clients,Dir of Children's Services,3650.42
19/03/2024,SHINE PARTNERSHIPS LTD,Priv - Contractor,Dir of Children's Services,3640
