Payment Date,Supplier name,Purpose,Department,Amount
04/07/2023,FLOURISH FOSTERING LTD,ZFWI CODEZ161F5735,Dir of Children's Services,557.14
04/07/2023,NWANDO DOMICILLIARY CARE LIMITED,ZFWI CODEZ261F6787,"Dir of Adults, Health & Communities",545.22
04/07/2023,MEDLOCK ELECTRICAL DISTRIBUTORS LTD,"Material - Purch,Rep",Housing Revenue Account,529.41
04/07/2023,GRANT PAYMENTS,Trans Sch - Fr Home,Dir of Children's Services,529.04
04/07/2023,NORTHGATE VEHICLE HIRE LTD,Leasing,Housing Revenue Account,515.38
04/07/2023,NWANDO DOMICILLIARY CARE LIMITED,FW Adults Respite HC,"Dir of Adults, Health & Communities",504
04/07/2023,HANNAH MILLER LIMITED,Training & Conferences,"Dir of Adults, Health & Communities",500
04/07/2023,LONDON BOROUGH OF HARINGEY VULNERAB,Bank Charges-NatWest,"Dir of Adults, Health & Communities",500
04/07/2023,MEDLOCK ELECTRICAL DISTRIBUTORS LTD,Stock - Raw Material,Housing Revenue Account,498.1
04/07/2023,AGIITO LIMITED,Travel Exp Employee,Dir of Children's Services,483.98
04/07/2023,NWANDO DOMICILLIARY CARE LIMITED,ZFWI CODEZ261F6787,"Dir of Adults, Health & Communities",480
04/07/2023,NWANDO DOMICILLIARY CARE LIMITED,ZFWI CODEZ261F6787,"Dir of Adults, Health & Communities",480
04/07/2023,NWANDO DOMICILLIARY CARE LIMITED,ZFWI CODEZ261F6787,"Dir of Adults, Health & Communities",480
04/07/2023,BLISS CARE AND TRAINING LTD,ZFWI CODEZ241F6665,"Dir of Adults, Health & Communities",476.63
04/07/2023,RIMA DESIGN LTD,Fees - Print Design,"Dir of  Culture, Strategy & Engagement",474
04/07/2023,Redacted Personal Data,Organised Activities,Dir of Children's Services,461.99
04/07/2023,GRANT PAYMENTS,Trans Sch - Fr Home,Dir of Children's Services,454.84
04/07/2023,NWANDO DOMICILLIARY CARE LIMITED,ZFWI CODEZ261F6787,"Dir of Adults, Health & Communities",432
04/07/2023,GRANT PAYMENTS,Trans Sch - Fr Home,Dir of Children's Services,422.1
04/07/2023,NORTHGATE VEHICLE HIRE LTD,Leasing,Housing Revenue Account,419.72
04/07/2023,MARLBOROUGH HIGHWAYS LTD,Street Lighting,Dir of Finance,419.21
04/07/2023,GRANT PAYMENTS,Grant - Vol Org Sals,"Dir of Adults, Health & Communities",400
04/07/2023,Redacted Personal Data,Sport & Fitness,Dir of Environment & Resident Experience,400
04/07/2023,NWANDO DOMICILLIARY CARE LIMITED,ZFWI CODEZ261F6787,"Dir of Adults, Health & Communities",396.56
04/07/2023,INDIVIDUALISED CARE LTD,ZFWI CODEZ241F6665,"Dir of Adults, Health & Communities",395.19
04/07/2023,GRANT PAYMENTS,Grant - Vol Org Sals,"Dir of Adults, Health & Communities",390
04/07/2023,NWANDO DOMICILLIARY CARE LIMITED,ZFWI CODEZ241F6665,"Dir of Adults, Health & Communities",389.45
04/07/2023,MARLBOROUGH HIGHWAYS LTD,Street Lighting,Dir of Finance,388
04/07/2023,GRANT PAYMENTS,Trans Sch - Fr Home,Dir of Children's Services,371.26
04/07/2023,GRANT PAYMENTS,Trans Sch - Fr Home,Dir of Children's Services,352.69
04/07/2023,GRANT PAYMENTS,Trans Sch - Fr Home,Dir of Children's Services,352.69
04/07/2023,DIRECT SIGNS UK LIMITED,Printing - Internal,"Dir of  Culture, Strategy & Engagement",340.35
04/07/2023,DAVID MIRZOEFF PHOTOGRAPHY,Fees - Print Design,"Dir of  Culture, Strategy & Engagement",335
04/07/2023,RIMA DESIGN LTD,Fees - Print Design,"Dir of  Culture, Strategy & Engagement",318
04/07/2023,QUEEN MARY UNIVERSITY OF LONDON,Forensic & Laboratory,Assistant Dir Corporate Governance,312
04/07/2023,OYSTA TECHNOLOGY LTD,Maint & Support,"Dir of Adults, Health & Communities",310
04/07/2023,GrowN22 C.I.C.,"Works - Construction, Repair & Maintenance",Dir of Placemaking & Housing,300
04/07/2023,K&M Locksmiths,Domestic Furniture,"Dir of Adults, Health & Communities",295
04/07/2023,NHS SUPPLY CHAIN,Consumables,"Dir of Adults, Health & Communities",291.92
04/07/2023,MEDLOCK ELECTRICAL DISTRIBUTORS LTD,"Material - Purch,Rep",Housing Revenue Account,280.68
04/07/2023,NWANDO DOMICILLIARY CARE LIMITED,ZFWI CODEZ261F6787,"Dir of Adults, Health & Communities",280
04/07/2023,GRANT PAYMENTS,Trans Sch - Fr Home,Dir of Children's Services,278.44
04/07/2023,NHS SUPPLY CHAIN,Consumables,"Dir of Adults, Health & Communities",257.52
04/07/2023,NHS SUPPLY CHAIN,Consumables,"Dir of Adults, Health & Communities",257.2
04/07/2023,OYSTA TECHNOLOGY LTD,Maint & Support,"Dir of Adults, Health & Communities",255
04/07/2023,THOMAS RIDLEY & SON  LTD,Corporate Services  Catering,Dir of Children's Services,246.83
04/07/2023,RIMA DESIGN LTD,Fees - Print Design,"Dir of  Culture, Strategy & Engagement",240
04/07/2023,NWANDO DOMICILLIARY CARE LIMITED,ZFWI CODEZ261F6787,"Dir of Adults, Health & Communities",228
04/07/2023,MARLBOROUGH HIGHWAYS LTD,Street Lighting,Dir of Finance,220.83
04/07/2023,GRANT PAYMENTS,Trans Sch - Fr Home,Dir of Children's Services,211.62
04/07/2023,NWANDO DOMICILLIARY CARE LIMITED,ZFWI CODEZ261F6787,"Dir of Adults, Health & Communities",209.7
04/07/2023,NHS SUPPLY CHAIN,Consumables,"Dir of Adults, Health & Communities",206.4
04/07/2023,AKW MEDICARE LTD,"Material - Purch,Rep",Housing Revenue Account,205.02
04/07/2023,COMPENSATION CLAIMS & LEGAL COSTS,Fees Legal External,Housing Revenue Account,200
04/07/2023,GRANT PAYMENTS,Trans Sch - Fr Home,Dir of Children's Services,194.68
04/07/2023,BLISS CARE AND TRAINING LTD,ZFWI CODEZ241F6665,"Dir of Adults, Health & Communities",193.75
04/07/2023,NWANDO DOMICILLIARY CARE LIMITED,ZFWI CODEZ261F6787,"Dir of Adults, Health & Communities",192
04/07/2023,NWANDO DOMICILLIARY CARE LIMITED,ZFWI CODEZ261F6787,"Dir of Adults, Health & Communities",192
04/07/2023,GRANT PAYMENTS,Trans Sch - Fr Home,Dir of Children's Services,185.69
04/07/2023,GRANT PAYMENTS,Trans Sch - Fr Home,Dir of Children's Services,185.63
04/07/2023,NWANDO DOMICILLIARY CARE LIMITED,ZFWI CODEZ241F6665,"Dir of Adults, Health & Communities",181.74
04/07/2023,NORTHGATE VEHICLE HIRE LTD,Leasing,Housing Revenue Account,160
04/07/2023,NWANDO DOMICILLIARY CARE LIMITED,ZFWI CODEZ261F6787,"Dir of Adults, Health & Communities",160
04/07/2023,YESSS (A) ELECTRICAL LTD,Stock - Raw Material,Housing Revenue Account,144
04/07/2023,NWANDO DOMICILLIARY CARE LIMITED,ZFWI CODEZ241F6665,"Dir of Adults, Health & Communities",144
04/07/2023,GRANT PAYMENTS,Grant - Vol Org Sals,"Dir of Adults, Health & Communities",140
04/07/2023,GrowN22 C.I.C.,"Works - Construction, Repair & Maintenance",Dir of Children's Services,135
04/07/2023,ONE TIME,Train- Staff Survey,Dir of Placemaking & Housing,125
04/07/2023,INDIVIDUALISED CARE LTD,ZFWI CODEZ261F6787,"Dir of Adults, Health & Communities",124.56
04/07/2023,TRAVIS PERKINS TRADING CO LTD,Equip - Tools,Housing Revenue Account,124
04/07/2023,INDIVIDUALISED CARE LTD,ZFWI CODEZ241F6665,"Dir of Adults, Health & Communities",120.26
04/07/2023,NWANDO DOMICILLIARY CARE LIMITED,ZFWI CODEZ261F6787,"Dir of Adults, Health & Communities",112
04/07/2023,NORTHGATE VEHICLE HIRE LTD,Leasing,Housing Revenue Account,107.5
04/07/2023,GRANT PAYMENTS,Trans Sch - Fr Home,Dir of Children's Services,104.76
04/07/2023,NORTHGATE VEHICLE HIRE LTD,Leasing,Housing Revenue Account,95
04/07/2023,NORTHGATE VEHICLE HIRE LTD,Leasing,Housing Revenue Account,95
04/07/2023,NORTHGATE VEHICLE HIRE LTD,Leasing,Housing Revenue Account,95
04/07/2023,NORTHGATE VEHICLE HIRE LTD,Leasing,Housing Revenue Account,95
04/07/2023,NORTHGATE VEHICLE HIRE LTD,Leasing,Housing Revenue Account,95
04/07/2023,NORTHGATE VEHICLE HIRE LTD,Leasing,Housing Revenue Account,95
04/07/2023,NORTHGATE VEHICLE HIRE LTD,Leasing,Housing Revenue Account,92.5
04/07/2023,NORTHGATE VEHICLE HIRE LTD,Leasing,Housing Revenue Account,92.5
04/07/2023,NORTHGATE VEHICLE HIRE LTD,Leasing,Housing Revenue Account,92.5
04/07/2023,NORTHGATE VEHICLE HIRE LTD,Leasing,Housing Revenue Account,92.5
04/07/2023,NORTHGATE VEHICLE HIRE LTD,Leasing,Housing Revenue Account,92.5
04/07/2023,NORTHGATE VEHICLE HIRE LTD,Leasing,Housing Revenue Account,92.5
04/07/2023,NORTHGATE VEHICLE HIRE LTD,Leasing,Housing Revenue Account,92.5
04/07/2023,NORTHGATE VEHICLE HIRE LTD,Leasing,Housing Revenue Account,92.5
04/07/2023,AGIITO LIMITED,Travel Exp Employee,Dir of Placemaking & Housing,84.08
04/07/2023,NWANDO DOMICILLIARY CARE LIMITED,ZFWI CODEZ261F6787,"Dir of Adults, Health & Communities",80
04/07/2023,TRAVIS PERKINS TRADING CO LTD,"Material - Purch,Rep",Housing Revenue Account,68.59
04/07/2023,DIRECTA UK LTD,"Material - Purch,Rep",Housing Revenue Account,49.81
04/07/2023,YESSS (A) ELECTRICAL LTD,"Material - Purch,Rep",Housing Revenue Account,48.84
04/07/2023,TRAVIS PERKINS TRADING CO LTD,"Material - Purch,Rep",Housing Revenue Account,45.98
04/07/2023,TRAVIS PERKINS TRADING CO LTD,"Material - Purch,Rep",Housing Revenue Account,39.56
04/07/2023,PROTECTIVE WEAR SUPPLIES LTD T/A PW,Equip - Safety,Housing Revenue Account,39.52
04/07/2023,NWANDO DOMICILLIARY CARE LIMITED,ZFWI CODEZ261F6787,"Dir of Adults, Health & Communities",34.29
04/07/2023,YESSS (A) ELECTRICAL LTD,"Material - Purch,Rep",Housing Revenue Account,32.4
04/07/2023,NORTHGATE VEHICLE HIRE LTD,Leasing,Housing Revenue Account,27.5
04/07/2023,NORTHGATE VEHICLE HIRE LTD,Leasing,Housing Revenue Account,27.5
04/07/2023,YESSS (A) ELECTRICAL LTD,"Material - Purch,Rep",Housing Revenue Account,26.55
04/07/2023,YESSS (A) ELECTRICAL LTD,"Material - Purch,Rep",Housing Revenue Account,16.28
04/07/2023,YESSS (A) ELECTRICAL LTD,Equip - Tools,Housing Revenue Account,13.75
04/07/2023,YESSS (A) ELECTRICAL LTD,Stock - Raw Material,Housing Revenue Account,13.2
04/07/2023,TRAVIS PERKINS TRADING CO LTD,"Material - Purch,Rep",Housing Revenue Account,7.37
05/07/2023,ACCESS UK LTD T/A ADAM,Letting  / Estate Agents,"Dir of Adults, Health & Communities",1719047.84
05/07/2023,HARINGEY SCHOOLS SERVICES LIMITED,School Services,Dir of Finance,359538.86
05/07/2023,NPOWER LIMITED,Energy - Electric,Dir of Placemaking & Housing,257722.3
05/07/2023,HAWKINS BROWN DESIGN LTD,Technical & Feasibility,Dir of Finance,164199.6
05/07/2023,NPOWER LIMITED,Energy - Electric,Dir of Placemaking & Housing,160509.87
05/07/2023,NPOWER LIMITED,Energy - Electric,Dir of Placemaking & Housing,144407.49
05/07/2023,NEC SOFTWARE SOLUTIONS UK LTD,Appl Serv Prov,"Dir of  Culture, Strategy & Engagement",131601
05/07/2023,HUGHES AND SALVIDGE LTD,Buildings,Dir of Finance,108058
05/07/2023,MARLBOROUGH HIGHWAYS LTD,Bituminous Materials,Dir of Finance,84433.44
05/07/2023,The Riverside Group Ltd,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",71726
05/07/2023,HARINGEY CITIZEN'S ADVICE BUREAUX,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",58667.68
05/07/2023,SPECIALIST COMPUTER CENTRES PLC,Maint & Support,"Dir of  Culture, Strategy & Engagement",54633.79
05/07/2023,Selsdon Building Contractors Ltd,Buildings,Dir of Finance,48723.1
05/07/2023,Lilstone Limited,Buildings,Dir of Finance,48355
05/07/2023,HAWKINS BROWN DESIGN LTD,Technical & Feasibility,Dir of Finance,47914.47
05/07/2023,HAWKINS BROWN DESIGN LTD,Technical & Feasibility,Dir of Finance,47914.47
05/07/2023,MAGICARE LTD,Nursing & Residentia,"Dir of Adults, Health & Communities",39294.27
05/07/2023,BUPA CARE HOMES (FFHCARE) LTD,ZFWI CODEZ163F7065,"Dir of Adults, Health & Communities",38199.06
05/07/2023,HUGHES AND SALVIDGE LTD,Demolition&Asbestos,Dir of Finance,27897.2
05/07/2023,PEABODY TRUST,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",27453.44
05/07/2023,ST MUNGOS HOUSING ASSOCIATION,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",27168.36
05/07/2023,ST MUNGOS HOUSING ASSOCIATION,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",25276.84
05/07/2023,Depaul UK,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",25056.78
05/07/2023,ST MUNGOS HOUSING ASSOCIATION,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",24133.32
05/07/2023,HAIL LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",23530.68
05/07/2023,HAWKINS BROWN DESIGN LTD,Architect,Dir of Placemaking & Housing,22000
05/07/2023,HAWKINS BROWN DESIGN LTD,Architect,Dir of Placemaking & Housing,22000
05/07/2023,PUBLIC VOICE CIC,"Advice, Advocacy & Counselling Services","Dir of Adults, Health & Communities",18625
05/07/2023,MAGICARE LTD,Adult  Intrim Care,"Dir of Adults, Health & Communities",17959.71
05/07/2023,HOUSING FOR WOMEN,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",17643.84
05/07/2023,Hudson West LTD,"Works - Construction, Repair & Maintenance",Dir of Finance,17008.75
05/07/2023,EE LIMITED,Mobile,"Dir of  Culture, Strategy & Engagement",16415.68
05/07/2023,THAMES REACH CHARITY !! THAMES REAC,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",16299.53
05/07/2023,Hudson West LTD,"Works - Construction, Repair & Maintenance",Dir of Finance,13595
05/07/2023,SOLACE WOMEN'S AID,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",12109.83
05/07/2023,THOMSON REUTERS PROFESSIONAL (UK) L,General Support,Assistant Dir Corporate Governance,12109.32
05/07/2023,JOHN ROWAN AND PARTNERS LLP,Consultancy,Dir of Finance,12000
05/07/2023,D&G CONSTRUCTION & ELECTRICAL LIMIT,Priv - Sub Contract,Housing Revenue Account,11995
05/07/2023,NEC SOFTWARE SOLUTIONS UK LTD,Services,"Dir of  Culture, Strategy & Engagement",11596.02
05/07/2023,Signway Supplies (Datchet) Ltd,Parking,Dir of Environment & Resident Experience,11365
05/07/2023,THAMES REACH CHARITY !! THAMES REAC,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",11156.12
05/07/2023,ACTION FOR CHILDREN SRVS LTD,Social Community Care Supplies & Services - Children,Dir of Children's Services,10728.02
05/07/2023,TEC SERVICES ASSOCIATION C.I.C.,Business,"Dir of Adults, Health & Communities",10500
05/07/2023,Hustle & Heels Ladies Lunch Limited,Business,Dir of Finance,10388.89
05/07/2023,SURESERVE FIRE & ELECTRICAL LIMITED,Priv - Sub Contract,Housing Revenue Account,10182.97
05/07/2023,ARK RESETTLEMENT SERVICES,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",9527.68
05/07/2023,CAUSEWAY IRISH HOUSING ASSOCIATION,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",9255.48
05/07/2023,METROPOLITAN HOUSING TRUST LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",8940.32
05/07/2023,TEMPORARY ACCOMODATION,Prem - Rents,"Dir of Adults, Health & Communities",8500
05/07/2023,SOLACE WOMEN'S AID,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",8382.28
05/07/2023,LIVING STREETS SERVICES LIMITED,Supplies,Dir of Placemaking & Housing,8366
05/07/2023,METROPOLITAN HOUSING TRUST LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",8307.8
05/07/2023,YESSS (A) ELECTRICAL LTD,Stock - Raw Material,Housing Revenue Account,7987.29
05/07/2023,METROPOLITAN HOUSING TRUST LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",7490.2
05/07/2023,TEMPORARY ACCOMODATION,Prem - Rents,"Dir of Adults, Health & Communities",6700
05/07/2023,London Scaffolding Solutions Ltd,Buildings,Housing Revenue Account,6699.72
05/07/2023,CAUSEWAY IRISH HOUSING ASSOCIATION,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",6633.4
05/07/2023,FORWARD COMMUNITY CARE LTD,ZFWI CODEZ261F6790,"Dir of Adults, Health & Communities",6324
05/07/2023,CAUSEWAY IRISH HOUSING ASSOCIATION,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",6222.88
05/07/2023,CENTREPOINT SOHO LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",6146.6
05/07/2023,TEMPORARY ACCOMODATION,Prem - Rents,"Dir of Adults, Health & Communities",5500
05/07/2023,METROPOLITAN HOUSING TRUST LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",5478.04
05/07/2023,YESSS (A) ELECTRICAL LTD,Stock - Raw Material,Housing Revenue Account,5352.54
05/07/2023,YESSS (A) ELECTRICAL LTD,"Material - Purch,Rep",Housing Revenue Account,5187
05/07/2023,DSI BILLING SERVICES,Printing,"Dir of  Culture, Strategy & Engagement",4786.25
05/07/2023,Haringey GP Group Ltd,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",4606.72
05/07/2023,KEYRING - LIVING SUPPORT NETWORKS,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",4596.16
05/07/2023,HAWKINS BROWN DESIGN LTD,Technical & Feasibility,Dir of Finance,4485
05/07/2023,TAVISTOCK & PORTMAN NHS FT,ZFWI SEN Additional,Dedicated Schools Grant Management,4307
05/07/2023,TAVISTOCK & PORTMAN NHS FT,ZFWI SEN Additional,Dedicated Schools Grant Management,4307
05/07/2023,PARLIAMENT HILL SCHOOL,SEND Top Up,Dedicated Schools Grant Management,4179
05/07/2023,ESSKAY FACILITIES MANAGEMENT LIMITE,Priv - Sub Contract,Housing Revenue Account,4129.6
05/07/2023,Resilience Personnel Ltd,Recruitment & Assess,Dir of Children's Services,3968.7
05/07/2023,TEMPORARY ACCOMODATION,Prem - Rents,"Dir of Adults, Health & Communities",3800
05/07/2023,Longley Group Ltd,Hand Tools,Dir of Placemaking & Housing,3796.65
05/07/2023,CENTREPOINT SOHO LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",3767.16
05/07/2023,ESSKAY FACILITIES MANAGEMENT LIMITE,Priv - Sub Contract,Housing Revenue Account,3766.73
05/07/2023,The Bridge Renewal trust,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",3682
05/07/2023,CAUSEWAY IRISH HOUSING ASSOCIATION,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",3648.88
05/07/2023,DIMENSIONS (UK) LIMITED,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",3571.12
05/07/2023,Resilience Personnel Ltd,Recruitment & Assess,Dir of Children's Services,3551.7
05/07/2023,ARK RESETTLEMENT SERVICES,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",3528.76
05/07/2023,Resilience Personnel Ltd,Recruitment & Assess,Dir of Children's Services,3256.5
05/07/2023,TEMPORARY ACCOMODATION,Prem - Rents,"Dir of Adults, Health & Communities",3100
05/07/2023,MAGICARE LTD,ZFWI CODEZ162F7045,"Dir of Adults, Health & Communities",3047.18
05/07/2023,Redacted Personal Data,Organised Activities,Dir of Children's Services,3009.33
05/07/2023,D&G CONSTRUCTION & ELECTRICAL LIMIT,Priv - Sub Contract,Housing Revenue Account,2755
05/07/2023,YMCA London City and North,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",2531.48
05/07/2023,PUBLIC SPHERE LTD.,Business,Dir of Finance,2484.37
05/07/2023,CROWN PAINTS LIMITED,Stock - Raw Material,Housing Revenue Account,2457.52
05/07/2023,TEMPORARY ACCOMODATION,Prem - Rents,"Dir of Adults, Health & Communities",2400
05/07/2023,Redacted Personal Data,Organised Activities,Dir of Children's Services,2300
05/07/2023,RIVERSIDE SCHOOL,ZFWI Children DCT DC,Dir of Children's Services,2286
05/07/2023,PROJECT CENTRE LTD,Technical & Feasibility,Dir of Finance,2150
05/07/2023,BUNZL UK LTD t/a GREENHAM,Cleaning Materials,Dir of Environment & Resident Experience,2071.31
05/07/2023,Redacted Personal Data,Organised Activities,Dir of Children's Services,2035
05/07/2023,RYDWELL SERVICES LTD,Priv - Sub Contract,Housing Revenue Account,2026.02
05/07/2023,Sage Green Safety Ltd,Buildings,Dir of Placemaking & Housing,2000
05/07/2023,GREAT ORMOND ST HOSP FOR CHILD NHS,Forensic & Laboratory,Assistant Dir Corporate Governance,1805.68
05/07/2023,LBE WINCHMORE SECONDARY SCHOOL,SEND Top Up,Dedicated Schools Grant Management,1768.48
05/07/2023,FENIX RECRUITMENT SOLUTIONS LTD,ZFWI CODEZ186F5752,Dir of Children's Services,1750.32
05/07/2023,Redacted Personal Data,Organised Activities,Dir of Children's Services,1726.67
05/07/2023,VIRGIN MEDIA PAYMENTS LIMITED,Telecommunications,"Dir of  Culture, Strategy & Engagement",1713.52
05/07/2023,CHRISTIAN ACTION HOUSING ASSOCIATIO,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",1713.04
05/07/2023,MILLENIUM INVESTMENT 2000 LTD,Prem - Leasing,"Dir of Adults, Health & Communities",1681.33
05/07/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1681.33
05/07/2023,SURESERVE FIRE & ELECTRICAL LIMITED,Priv - Sub Contract,Housing Revenue Account,1583.82
05/07/2023,Highway Quality Solutions Ltd,General Materials,Dir of Finance,1568.2
05/07/2023,Highway Quality Solutions Ltd,General Materials,Dir of Finance,1538.4
05/07/2023,MARY FOSTER CONSULTING LTD,Training,"Dir of Adults, Health & Communities",1500
05/07/2023,FALCON PROPERTIES LTD,Prem - Leasing,"Dir of Adults, Health & Communities",1473.33
05/07/2023,Highway Quality Solutions Ltd,General Materials,Dir of Finance,1422.6
05/07/2023,Redacted Personal Data,Prem - Leasing,"Dir of Adults, Health & Communities",1404
05/07/2023,ONE HOUSING GROUP LTD,ZFWI CODEZ261F6789,"Dir of Adults, Health & Communities",1389.08
