Payment date,Supplier Name,Purpose,Department,Amount
03/10/2023,Abbots Care Centre Ltd,Priv - Res Long,"Dir of Adults, Health & Communities",5242.08
03/10/2023,CARE UK COMMUNITY PARTNERSHIPS LTD,Priv - Res Long,"Dir of Adults, Health & Communities",5242.08
03/10/2023,NEW CENTURY CARE (FINCHLEY) LTD,Priv - Res Long,"Dir of Adults, Health & Communities",5242.08
03/10/2023,LONDON CARE PLC,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",5222.01
03/10/2023,Alpine UK Scaffolding LTD,"Works - Construction, Repair & Maintenance",Housing Revenue Account,5095
03/10/2023,THE DISABILITIES TRUST,Priv - Res Long,"Dir of Adults, Health & Communities",5050.32
03/10/2023,VOYAGE LTD,Priv - Res Long,"Dir of Adults, Health & Communities",5046.08
03/10/2023,TEMPORARY ACCOMODATION,Prem - Rents,"Dir of Adults, Health & Communities",5000
03/10/2023,YESSS (A) ELECTRICAL LTD,Stock - Raw Material,Housing Revenue Account,4847.8
03/10/2023,PRIORY GROUP LIMITED,Priv - Res Long,"Dir of Adults, Health & Communities",4800
03/10/2023,AGUDAS ISRAEL HOUSING ASSOCIAT LTD,Priv - Res Long,"Dir of Adults, Health & Communities",4764.12
03/10/2023,BLOOMSCARE LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",4761.97
03/10/2023,GREENFIELDS RES CARE HOMES LTD,Priv - Res Long,"Dir of Adults, Health & Communities",4745.76
03/10/2023,BUPA CARE HOMES (BNH) LTD,Priv - Res Long,"Dir of Adults, Health & Communities",4736.76
03/10/2023,PORTLAND CARE SERVICES LIMITED,Priv - Res Long,"Dir of Adults, Health & Communities",4576
03/10/2023,TOPCARE LTD,Priv - Res Long,"Dir of Adults, Health & Communities",4456.2
03/10/2023,NA SS CARE LTD,Priv - Res Long,"Dir of Adults, Health & Communities",4456.2
03/10/2023,TEMPORARY ACCOMODATION,Underoccup'n -Tenant,Housing Revenue Account,4215.47
03/10/2023,LANCAM CARE SERVICES LTD - ALBANY P,Priv - Res Long,"Dir of Adults, Health & Communities",4207.16
03/10/2023,Personal Data Redacted,Priv - Res Long,"Dir of Adults, Health & Communities",4160
03/10/2023,FOUR SEASONS (NO 10) LTD,Priv - Res Long,"Dir of Adults, Health & Communities",4081.2
03/10/2023,TEMPORARY ACCOMODATION,Prem - Rents,"Dir of Adults, Health & Communities",4000
03/10/2023,TEMPORARY ACCOMODATION,Prem - Rents,"Dir of Adults, Health & Communities",4000
03/10/2023,J K HEALTHCARE LTD,Priv - Res Long,"Dir of Adults, Health & Communities",3980
03/10/2023,SANCTUARY HOUSING ASSOCIATION,Priv - Res Long,"Dir of Adults, Health & Communities",3971.16
03/10/2023,HAMBERLEY CARE 1 LTD,Priv - Res Long,"Dir of Adults, Health & Communities",3900
03/10/2023,DENVILLE HALL 2012,Priv - Res Long,"Dir of Adults, Health & Communities",3894.96
03/10/2023,JEWISH CARE,Priv - Res Long,"Dir of Adults, Health & Communities",3841.28
03/10/2023,AVON LODGE UK LTD,Priv - Res Long,"Dir of Adults, Health & Communities",3816
03/10/2023,BLOOMSCARE LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",3816
03/10/2023,WCS CARE GROUP LIMITED,Priv - Res Long,"Dir of Adults, Health & Communities",3800
03/10/2023,FOREST VIEW CARE HOME,Priv - Res Long,"Dir of Adults, Health & Communities",3800
03/10/2023,HAYES COURT NURSING HOME,Priv - Res Long,"Dir of Adults, Health & Communities",3799.72
03/10/2023,HC ONE OVAL LIMITED,Priv - Res Long,"Dir of Adults, Health & Communities",3789.44
03/10/2023,TREES PARK (EAST HAM) LIMITED,Priv - Res Long,"Dir of Adults, Health & Communities",3789.44
03/10/2023,SCIMITAR CARE HOTELS PLC,Priv - Res Long,"Dir of Adults, Health & Communities",3780.04
03/10/2023,BUPA CARE HOMES (ANS) LTD,Priv - Res Long,"Dir of Adults, Health & Communities",3766.72
03/10/2023,CARE UK COMMUNITY PARTNERSHIPS LTD,Priv - Res Long,"Dir of Adults, Health & Communities",3701.08
03/10/2023,VILLA SCALABRINI,Priv - Res Long,"Dir of Adults, Health & Communities",3690
03/10/2023,BT PAYMENT SERVICES LTD,Telephones - Rental,Housing Revenue Account,3623.71
03/10/2023,HEALTHCARE HOMES GROUP LIMITED,Priv - Res Long,"Dir of Adults, Health & Communities",3617.6
03/10/2023,ESSEX CARE CONSORTIUM LTD,Priv - Res Long,"Dir of Adults, Health & Communities",3536
03/10/2023,RESIDENTIAL CARE SERVICES LTD,Priv - Res Long,"Dir of Adults, Health & Communities",3510.56
03/10/2023,THE ORDERS OF ST JOHN CARE TRUST,Priv - Res Long,"Dir of Adults, Health & Communities",3496.48
03/10/2023,MISHELLIS PROPERTIES LTD T/A MCA CA,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",3494.4
03/10/2023,MUF ARCHITECTURE / ART LLP,"Works - Construction, Repair & Maintenance",Dir of Finance,3460.7
03/10/2023,AVERY HOMES(NELSON)LTD T/A BIRCHWOO,Priv - Res Long,"Dir of Adults, Health & Communities",3421.36
03/10/2023,METHODIST HOMES,Priv - Res Long,"Dir of Adults, Health & Communities",3417.6
03/10/2023,HC ONE OVAL LIMITED,Priv - Res Long,"Dir of Adults, Health & Communities",3337.4
03/10/2023,SOMERSET VILLA RESIDENTIAL CARE HOM,Priv - Res Long,"Dir of Adults, Health & Communities",3255.84
03/10/2023,ELIZABETH PALMS LTD,Priv - Res Long,"Dir of Adults, Health & Communities",3216
03/10/2023,CARE UK COMMUNITY PARTNERSHIPS LTD,Priv - Res Long,"Dir of Adults, Health & Communities",3216
03/10/2023,FORWARD COMMUNITY CARE LTD,Priv - Res Long,"Dir of Adults, Health & Communities",3200
03/10/2023,SCIMITAR CARE HOTELS PLC,Priv - Res Long,"Dir of Adults, Health & Communities",3194.56
03/10/2023,HAZELWOOD GARDENS CARE LIMITED,Priv - Res Long,"Dir of Adults, Health & Communities",3135
03/10/2023,PARK RESIDENTIAL HOME,Priv - Res Long,"Dir of Adults, Health & Communities",3096
03/10/2023,ASHLEY HOUSE,Priv - Res Long,"Dir of Adults, Health & Communities",3085.24
03/10/2023,MET MANAGEMENT SOLUTIONS LIMITED,Consultancy,Dir of Children's Services,3028.7
03/10/2023,LARCHWOOD CARE HOMES SOUTH LTD,Priv - Res Long,"Dir of Adults, Health & Communities",2975.28
03/10/2023,THE ROYAL MASONIC BENEVOLENT INSTIT,Priv - Res Long,"Dir of Adults, Health & Communities",2815.8
03/10/2023,Alertcom Limited,Health & Safety,Dir of Placemaking & Housing,2724.19
03/10/2023,JEWISH CARE,Priv - Res Long,"Dir of Adults, Health & Communities",2696.36
03/10/2023,HEALTHCARE HOMES GROUP LIMITED,Priv - Res Long,"Dir of Adults, Health & Communities",2695.76
03/10/2023,THE ABBEYFIELD EAST LONDON EXTRA CA,Priv - Res Long,"Dir of Adults, Health & Communities",2635.36
03/10/2023,AMFM Ltd,Facilities & Management Services,Dir of Children's Services,2622.54
03/10/2023,ALLPAY LTD  NRPF,Subsist - SS Clients,"Dir of Adults, Health & Communities",2542.4
03/10/2023,B-MAT SCAFFOLDING LTD,"Works - Construction, Repair & Maintenance",Housing Revenue Account,2457
03/10/2023,YESSS (A) ELECTRICAL LTD,Stock - Raw Material,Housing Revenue Account,2400
03/10/2023,HF TRUST LTD,Priv - Res Long,"Dir of Adults, Health & Communities",2317.68
03/10/2023,MATRIX SCM LTD,SalAgen-Est Post,Dedicated Schools Grant Management,2279.35
03/10/2023,MATRIX SCM LTD,SalAgen-Est Post,Dedicated Schools Grant Management,2279.35
03/10/2023,B-MAT SCAFFOLDING LTD,"Works - Construction, Repair & Maintenance",Housing Revenue Account,2254
03/10/2023,YESSS (A) ELECTRICAL LTD,Stock - Raw Material,Housing Revenue Account,2114
03/10/2023,THE BECK COMPANY LTD,Stock - Raw Material,Housing Revenue Account,2069.56
03/10/2023,Personal Data Redacted,Arts & Leisure Services,Dir of Children's Services,2000
03/10/2023,B-MAT SCAFFOLDING LTD,"Works - Construction, Repair & Maintenance",Housing Revenue Account,1825
03/10/2023,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1776.66
03/10/2023,THE BECK COMPANY LTD,Stock - Raw Material,Housing Revenue Account,1761
03/10/2023,HARTLEY DEVELOPMENTS LIMITED,Prem - Leasing,"Dir of Adults, Health & Communities",1755
03/10/2023,HARTLEY DEVELOPMENTS LIMITED,Prem - Leasing,"Dir of Adults, Health & Communities",1755
03/10/2023,Alpine UK Scaffolding LTD,"Works - Construction, Repair & Maintenance",Housing Revenue Account,1748
03/10/2023,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1733.33
03/10/2023,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1733.33
03/10/2023,ADAMS & STYLES,Prem - Leasing,"Dir of Adults, Health & Communities",1684.15
03/10/2023,STATEBOND LTD T/A HORNSEY AGENCIES,Prem - Leasing,"Dir of Adults, Health & Communities",1681.33
03/10/2023,ARISTON ACCOMMODATION,Prem - Leasing,"Dir of Adults, Health & Communities",1681.33
03/10/2023,WARHAM SEYMOUR INVESTMENS LTD,Prem - Leasing,"Dir of Adults, Health & Communities",1681.33
03/10/2023,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1681.33
03/10/2023,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1681.33
03/10/2023,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1681.33
03/10/2023,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1646.66
03/10/2023,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1646.66
03/10/2023,Personal Data Redacted,Human Resources,Dir of Children's Services,1625.64
03/10/2023,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1582.05
03/10/2023,Alpine UK Scaffolding LTD,"Works - Construction, Repair & Maintenance",Housing Revenue Account,1577
03/10/2023,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1495
03/10/2023,BLOOMSCARE LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",1491.75
03/10/2023,B-MAT SCAFFOLDING LTD,"Works - Construction, Repair & Maintenance",Housing Revenue Account,1473
03/10/2023,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1451.66
03/10/2023,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1451.66
03/10/2023,Personal Data Redacted,Education,Dir of Children's Services,1440
03/10/2023,PROPERTYNET (UK) LIMITED,Prem - Leasing,"Dir of Adults, Health & Communities",1430
03/10/2023,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1408.33
03/10/2023,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1400.01
03/10/2023,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1386.66
03/10/2023,CLASS ESTATES LIMITED,Prem - Leasing,"Dir of Adults, Health & Communities",1365.52
03/10/2023,VMG CONSTRUCTION LTD,Prem - Leasing,"Dir of Adults, Health & Communities",1365
03/10/2023,ANDREW LLOYD ESTATES LIMITED,Prem - Leasing,"Dir of Adults, Health & Communities",1365
03/10/2023,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1365
03/10/2023,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1365
03/10/2023,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1365
03/10/2023,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1365
03/10/2023,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1365
03/10/2023,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1360
03/10/2023,Alpine UK Scaffolding LTD,"Works - Construction, Repair & Maintenance",Housing Revenue Account,1315
03/10/2023,ADAMS & STYLES,Prem - Leasing,"Dir of Adults, Health & Communities",1310.09
03/10/2023,Alpine UK Scaffolding LTD,"Works - Construction, Repair & Maintenance",Housing Revenue Account,1265
03/10/2023,Alpine UK Scaffolding LTD,"Works - Construction, Repair & Maintenance",Housing Revenue Account,1262
03/10/2023,YESSS (A) ELECTRICAL LTD,Stock - Raw Material,Housing Revenue Account,1235.2
03/10/2023,CLASS ESTATES LIMITED,Prem - Leasing,"Dir of Adults, Health & Communities",1235
03/10/2023,VMG CONSTRUCTION LTD,Prem - Leasing,"Dir of Adults, Health & Communities",1235
03/10/2023,Personal Data Redacted,LAC - Regular Pay,Dir of Children's Services,1211
03/10/2023,STATEBOND LTD T/A HORNSEY AGENCIES,Prem - Leasing,"Dir of Adults, Health & Communities",1191.66
03/10/2023,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1191.66
03/10/2023,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1191.66
03/10/2023,ADAMS & STYLES,Prem - Leasing,"Dir of Adults, Health & Communities",1148.64
03/10/2023,ADAMS & STYLES,Prem - Leasing,"Dir of Adults, Health & Communities",1148.64
03/10/2023,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1148.33
03/10/2023,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1148.33
03/10/2023,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1139.66
03/10/2023,RINGDALE LTD,Prem - Leasing,"Dir of Adults, Health & Communities",1126.66
03/10/2023,DIRECTA UK LTD,Stock - Raw Material,Housing Revenue Account,1125
03/10/2023,ALLPAY LTD ADULTS DIRECT PAYMENTS,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",1123.28
03/10/2023,CLASS ESTATES LIMITED,Prem - Leasing,"Dir of Adults, Health & Communities",1105
03/10/2023,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1105
03/10/2023,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1105
03/10/2023,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1105
03/10/2023,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1105
03/10/2023,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1105
03/10/2023,STORE BOX SELF STORAGE LIMITED,Fees - Storage,"Dir of Adults, Health & Communities",1066
03/10/2023,STORE BOX SELF STORAGE LIMITED,Fees - Storage,"Dir of Adults, Health & Communities",1066
03/10/2023,STORE BOX SELF STORAGE LIMITED,Fees - Storage,"Dir of Adults, Health & Communities",1066
03/10/2023,Personal Data Redacted,LAC - Regular Pay,Dir of Children's Services,1063.3
03/10/2023,B-MAT SCAFFOLDING LTD,"Works - Construction, Repair & Maintenance",Housing Revenue Account,1051
03/10/2023,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",1040
03/10/2023,YESSS (A) ELECTRICAL LTD,Stock - Raw Material,Housing Revenue Account,1026
03/10/2023,Alpine UK Scaffolding LTD,"Works - Construction, Repair & Maintenance",Housing Revenue Account,1008
03/10/2023,PROTECTIVE WEAR SUPPLIES LTD T/A PW,Stock - Raw Material,Housing Revenue Account,990
03/10/2023,Alpine UK Scaffolding LTD,"Works - Construction, Repair & Maintenance",Housing Revenue Account,970
03/10/2023,ORANGE STONE MANAGEMENT LIMITED,Prem - Leasing,"Dir of Adults, Health & Communities",964.16
03/10/2023,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",897
03/10/2023,Personal Data Redacted,Prem - Leasing,"Dir of Adults, Health & Communities",888.33
03/10/2023,THE BECK COMPANY LTD,Stock - Raw Material,Housing Revenue Account,874.6
03/10/2023,ALLPAY LTD CHILDREN DP,Subsist - SS Clients,Dir of Children's Services,868
03/10/2023,Alpine UK Scaffolding LTD,"Works - Construction, Repair & Maintenance",Housing Revenue Account,855
03/10/2023,Alpine UK Scaffolding LTD,"Works - Construction, Repair & Maintenance",Housing Revenue Account,822.5
03/10/2023,Personal Data Redacted,LAC - Regular Pay,Dir of Children's Services,814
03/10/2023,B-MAT SCAFFOLDING LTD,"Works - Construction, Repair & Maintenance",Housing Revenue Account,739
03/10/2023,Alpine UK Scaffolding LTD,"Works - Construction, Repair & Maintenance",Housing Revenue Account,734.5
03/10/2023,Alpine UK Scaffolding LTD,"Works - Construction, Repair & Maintenance",Housing Revenue Account,722
03/10/2023,Paragus Limited T/A Checkedsafe,Vehicle Management,Housing Revenue Account,716
03/10/2023,ORANGE STONE MANAGEMENT LIMITED,Prem - Leasing,"Dir of Adults, Health & Communities",693.33
03/10/2023,ORANGE STONE MANAGEMENT LIMITED,Prem - Leasing,"Dir of Adults, Health & Communities",682.5
03/10/2023,B-MAT SCAFFOLDING LTD,"Works - Construction, Repair & Maintenance",Housing Revenue Account,673
03/10/2023,KENT COUNTY COUNCIL,Priv - Contractor,Dir of Children's Services,630.41
03/10/2023,THE BECK COMPANY LTD,Stock - Raw Material,Housing Revenue Account,628.38
03/10/2023,YESSS (A) ELECTRICAL LTD,Stock - Raw Material,Housing Revenue Account,622.38
03/10/2023,THE BECK COMPANY LTD,Stock - Raw Material,Housing Revenue Account,614.94
03/10/2023,Alpine UK Scaffolding LTD,"Works - Construction, Repair & Maintenance",Housing Revenue Account,608
03/10/2023,YESSS (A) ELECTRICAL LTD,Stock - Raw Material,Housing Revenue Account,599.6
03/10/2023,B-MAT SCAFFOLDING LTD,"Works - Construction, Repair & Maintenance",Housing Revenue Account,565
03/10/2023,ATHENA HOUSING AND SUPPORT LIMITED,Priv - Contractor,Dir of Children's Services,565
03/10/2023,BT PAYMENT SERVICES LTD,Telephones - Rental,Housing Revenue Account,544.96
03/10/2023,Alpine UK Scaffolding LTD,"Works - Construction, Repair & Maintenance",Housing Revenue Account,540
03/10/2023,JEWSON LTD,Stock - Raw Material,Housing Revenue Account,504.5
03/10/2023,TEMPORARY ACCOMODATION,Prem - Rents,"Dir of Adults, Health & Communities",500
03/10/2023,BLOOMSCARE LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",490.68
03/10/2023,THE BECK COMPANY LTD,Stock - Raw Material,Housing Revenue Account,489.5
03/10/2023,PARK RESIDENTIAL HOME,Client Cont Care Pkg,"Dir of Adults, Health & Communities",483.2
03/10/2023,Alpine UK Scaffolding LTD,"Works - Construction, Repair & Maintenance",Housing Revenue Account,475
03/10/2023,B-MAT SCAFFOLDING LTD,"Works - Construction, Repair & Maintenance",Housing Revenue Account,457
03/10/2023,JEWSON LTD,Stock - Raw Material,Housing Revenue Account,452.6
03/10/2023,DIRECTA UK LTD,Stock - Raw Material,Housing Revenue Account,450
03/10/2023,FORENSIC PATHOLOGY SERVICES,Environmental Services,Assistant Dir Corporate Governance,422.3
03/10/2023,YESSS (A) ELECTRICAL LTD,Stock - Raw Material,Housing Revenue Account,419.02
03/10/2023,JEWSON LTD,Stock - Raw Material,Housing Revenue Account,411.8
03/10/2023,QUALIFIED CARE RESIDENTS SERVICES L,Priv - Contractor,Dir of Children's Services,400
03/10/2023,AMES GLASS LTD,"Material - Purch,Rep",Housing Revenue Account,353.08
03/10/2023,COMPENSATION CLAIMS & LEGAL COSTS,Exp - Compensation,"Dir of  Culture, Strategy & Engagement",350
03/10/2023,B-MAT SCAFFOLDING LTD,"Works - Construction, Repair & Maintenance",Housing Revenue Account,349
03/10/2023,JEWSON LTD,Stock - Raw Material,Housing Revenue Account,297.5
03/10/2023,ASHFORDS LLP,Legal Services,Assistant Dir Corporate Governance,294
03/10/2023,Relentless UK Limited,SS Child-Assessments,Dir of Children's Services,292.25
03/10/2023,HALO Psychology Ltd.,Human Resources,Assistant Dir Corporate Governance,285
03/10/2023,RYANCARE FOSTERING LTD,Priv - Contractor,Dir of Children's Services,279.15
03/10/2023,THE BECK COMPANY LTD,Stock - Raw Material,Housing Revenue Account,266.2
03/10/2023,BLOOMSCARE LTD,Prv Sctr Care Pkage,"Dir of Adults, Health & Communities",255
03/10/2023,EWING FOUNDATION,Social Community Care Supplies & Services,Dir of Children's Services,251.83
03/10/2023,COMPENSATION CLAIMS & LEGAL COSTS,Exp - Compensation,"Dir of  Culture, Strategy & Engagement",221
03/10/2023,YESSS (A) ELECTRICAL LTD,Stock - Raw Material,Housing Revenue Account,205.2
03/10/2023,GRANT PAYMENTS,Grant - Vol Org Run,"Dir of  Culture, Strategy & Engagement",199
03/10/2023,YESSS (A) ELECTRICAL LTD,Stock - Raw Material,Housing Revenue Account,196.35
03/10/2023,AMES GLASS LTD,"Material - Purch,Rep",Housing Revenue Account,191.2
03/10/2023,SUNRISE EY AND CHILDC LTD,Prv Sctr Care Pkage,Dir of Children's Services,157.5
