Posting date,Supplier number,Supplier Name,Expense type,Department,Amount
02/02/2024,1244531,HCP Staffing Services Ltd,,Bi-Borough Director of Integrated Care,717.88
02/02/2024,1244531,HCP Staffing Services Ltd,,Bi-Borough Director of Integrated Care,717.88
09/02/2024,1244531,HCP Staffing Services Ltd,,Bi-Borough Director of Integrated Care,717.88
20/02/2024,1244531,HCP Staffing Services Ltd,,Bi-Borough Director of Integrated Care,717.88
21/02/2024,1244531,HCP Staffing Services Ltd,,Bi-Borough Director of Integrated Care,717.88
07/03/2024,1244531,HCP Staffing Services Ltd,,Bi-Borough Director of Integrated Care,717.88
07/03/2024,1244531,HCP Staffing Services Ltd,,Bi-Borough Director of Integrated Care,717.88
19/03/2024,1244531,HCP Staffing Services Ltd,,Bi-Borough Director of Integrated Care,717.88
27/03/2024,1244531,HCP Staffing Services Ltd,,Bi-Borough Director of Integrated Care,717.88
01/02/2024,1244549,HF Trust Ltd,,Bi-Borough Director of Integrated Care,3900.64
01/02/2024,1244549,HF Trust Ltd,,Bi-Borough Director of Integrated Care,15117.84
29/02/2024,1244549,HF Trust Ltd,,Bi-Borough Director of Integrated Care,14920.63
29/02/2024,1244549,HF Trust Ltd,,Bi-Borough Director of Integrated Care,15117.84
26/03/2024,1244549,HF Trust Ltd,,Bi-Borough Director of Integrated Care,12153.15
26/03/2024,1244549,HF Trust Ltd,,Bi-Borough Director of Integrated Care,18897.3
01/02/2024,1244515,Hampshire Autistic Society,,Bi-Borough Director of Integrated Care,9411.32
29/02/2024,1244515,Hampshire Autistic Society,,Bi-Borough Director of Integrated Care,9411.32
26/03/2024,1244515,Hampshire Autistic Society,,Bi-Borough Director of Integrated Care,11764.15
01/02/2024,1243490,Haydon Park Lodge Ltd,,Bi-Borough Director of Integrated Care,6780
29/02/2024,1243490,Haydon Park Lodge Ltd,,Bi-Borough Director of Integrated Care,6780
26/03/2024,1243490,Haydon Park Lodge Ltd,,Bi-Borough Director of Integrated Care,8475
01/02/2024,1260257,Hazel Homes for Autism Ltd,,Bi-Borough Director of Integrated Care,14885.24
29/02/2024,1260257,Hazel Homes for Autism Ltd,,Bi-Borough Director of Integrated Care,14885.24
26/03/2024,1260257,Hazel Homes for Autism Ltd,,Bi-Borough Director of Integrated Care,18606.55
19/01/2024,1247257,Health Vision Uk,,Bi-Borough Director of Integrated Care,557.83
02/02/2024,1247257,Health Vision Uk,,Bi-Borough Director of Integrated Care,586.81
01/02/2024,1245125,Heathcotes (Southern) Ltd,,Bi-Borough Director of Integrated Care,13286.16
29/02/2024,1245125,Heathcotes (Southern) Ltd,,Bi-Borough Director of Integrated Care,13286.16
26/03/2024,1245125,Heathcotes (Southern) Ltd,,Bi-Borough Director of Integrated Care,16607.7
22/01/2024,1254857,Hope Care Agency,,Bi-Borough Director of Integrated Care,2151.52
22/01/2024,1254857,Hope Care Agency,,Bi-Borough Director of Integrated Care,2151.52
22/01/2024,1254857,Hope Care Agency,,Bi-Borough Director of Integrated Care,17750.04
22/01/2024,1254857,Hope Care Agency,,Bi-Borough Director of Integrated Care,4303.04
01/03/2024,1254857,Hope Care Agency,,Bi-Borough Director of Integrated Care,2151.52
01/03/2024,1254857,Hope Care Agency,,Bi-Borough Director of Integrated Care,2151.52
01/03/2024,1254857,Hope Care Agency,,Bi-Borough Director of Integrated Care,4303.04
01/03/2024,1254857,Hope Care Agency,,Bi-Borough Director of Integrated Care,17750.04
05/03/2024,1254857,Hope Care Agency,,Bi-Borough Director of Integrated Care,4303.04
05/03/2024,1254857,Hope Care Agency,,Bi-Borough Director of Integrated Care,17750.04
26/03/2024,1254857,Hope Care Agency,,Bi-Borough Director of Integrated Care,17750.04
26/03/2024,1254857,Hope Care Agency,,Bi-Borough Director of Integrated Care,4303.04
26/03/2024,1254857,Hope Care Agency,,Bi-Borough Director of Integrated Care,2151.52
26/03/2024,1254857,Hope Care Agency,,Bi-Borough Director of Integrated Care,2151.52
01/02/2024,1267460,Hunters Lodge Care Home,,Bi-Borough Director of Integrated Care,3930.64
29/02/2024,1267460,Hunters Lodge Care Home,,Bi-Borough Director of Integrated Care,3930.64
26/03/2024,1267460,Hunters Lodge Care Home,,Bi-Borough Director of Integrated Care,4913.3
17/01/2024,1247325,In Deep Community Task Force,,Bi-Borough Director of Integrated Care,24974
02/01/2024,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,511.44
11/01/2024,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,1083.84
11/01/2024,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,1896.72
11/01/2024,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,2303.16
11/01/2024,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,1219.32
11/01/2024,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,790.3
11/01/2024,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,722.56
11/01/2024,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,587.08
11/01/2024,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,1625.76
11/01/2024,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,1061.26
11/01/2024,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,812.88
11/01/2024,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,1941.88
11/01/2024,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,903.2
11/01/2024,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,1851.56
11/01/2024,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,632.24
11/01/2024,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,1366.09
19/01/2024,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,1628.87
19/01/2024,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,1022.88
02/02/2024,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,1016.1
02/02/2024,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,1083.84
02/02/2024,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,1377.38
02/02/2024,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,1174.16
02/02/2024,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,722.56
02/02/2024,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,1896.72
02/02/2024,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,1106.42
02/02/2024,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,2167.68
02/02/2024,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,1320.93
02/02/2024,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,1038.68
02/02/2024,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,745.14
02/02/2024,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,1106.42
02/02/2024,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,699.98
02/02/2024,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,824.17
21/02/2024,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,632.24
21/02/2024,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,1467.7
21/02/2024,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,541.92
21/02/2024,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,1061.26
21/02/2024,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,812.88
21/02/2024,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,2105.6
21/02/2024,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,1219.32
21/02/2024,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,790.3
21/02/2024,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,1716.08
21/02/2024,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,1603.18
21/02/2024,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,4606.32
21/02/2024,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,948.36
21/02/2024,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,1061.26
21/02/2024,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,812.88
21/02/2024,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,1693.5
21/02/2024,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,1716.08
18/03/2024,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,1512.86
18/03/2024,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,790.3
18/03/2024,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,1580.6
18/03/2024,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,1964.46
18/03/2024,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,587.08
18/03/2024,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,1038.68
18/03/2024,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,812.88
18/03/2024,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,1354.8
18/03/2024,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,1941.88
18/03/2024,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,2303.16
18/03/2024,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,654.82
18/03/2024,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,541.92
18/03/2024,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,541.92
18/03/2024,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,1670.92
18/03/2024,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,587.08
18/03/2024,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,869.33
18/03/2024,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,1083.84
19/03/2024,1247526,Integrity Care and Support Ltd,B*Voluntary-Spot-V Dep-Enhanced - do not u,Bi-Borough Director of Integrated Care,767.16
08/01/2024,1256893,Kapital Care WCC,,Bi-Borough Director of Integrated Care,1652.34
31/01/2024,1256893,Kapital Care WCC,,Bi-Borough Director of Integrated Care,1613.92
07/03/2024,1256893,Kapital Care WCC,,Bi-Borough Director of Integrated Care,1613.92
01/02/2024,1247598,Kisimul Group Ltd,,Bi-Borough Director of Integrated Care,16757.4
29/02/2024,1247598,Kisimul Group Ltd,,Bi-Borough Director of Integrated Care,16757.4
26/03/2024,1247598,Kisimul Group Ltd,,Bi-Borough Director of Integrated Care,20946.75
16/01/2024,1243535,LIAISE (LONDON) LIMITED,,Bi-Borough Director of Integrated Care,11002.88
16/01/2024,1243535,LIAISE (LONDON) LIMITED,,Bi-Borough Director of Integrated Care,15032.8
16/01/2024,1243535,LIAISE (LONDON) LIMITED,,Bi-Borough Director of Integrated Care,19107.92
01/02/2024,1243535,LIAISE (LONDON) LIMITED,,Bi-Borough Director of Integrated Care,15032.8
01/02/2024,1243535,LIAISE (LONDON) LIMITED,,Bi-Borough Director of Integrated Care,19107.92
01/02/2024,1243535,LIAISE (LONDON) LIMITED,,Bi-Borough Director of Integrated Care,11002.88
07/03/2024,1243535,LIAISE (LONDON) LIMITED,,Bi-Borough Director of Integrated Care,11002.88
07/03/2024,1243535,LIAISE (LONDON) LIMITED,,Bi-Borough Director of Integrated Care,15032.8
07/03/2024,1243535,LIAISE (LONDON) LIMITED,,Bi-Borough Director of Integrated Care,19107.92
26/03/2024,1243535,LIAISE (LONDON) LIMITED,,Bi-Borough Director of Integrated Care,18791
26/03/2024,1243535,LIAISE (LONDON) LIMITED,,Bi-Borough Director of Integrated Care,23884.9
26/03/2024,1243535,LIAISE (LONDON) LIMITED,,Bi-Borough Director of Integrated Care,13753.6
02/01/2024,1310068,Learning Disability Network London,Rent,Bi-Borough Director of Integrated Care,18497.8
31/01/2024,1310068,Learning Disability Network London,,Bi-Borough Director of Integrated Care,1006.48
31/01/2024,1310068,Learning Disability Network London,,Bi-Borough Director of Integrated Care,1662.88
28/02/2024,1310068,Learning Disability Network London,Hire of Accommodation and Facilities,Bi-Borough Director of Integrated Care,16833.07
28/02/2024,1310068,Learning Disability Network London,Rent,Bi-Borough Director of Integrated Care,15356.99
29/02/2024,1310068,Learning Disability Network London,,Bi-Borough Director of Integrated Care,1006.48
29/02/2024,1310068,Learning Disability Network London,,Bi-Borough Director of Integrated Care,1662.88
12/03/2024,1310068,Learning Disability Network London,Rent,Bi-Borough Director of Integrated Care,13879.57
19/03/2024,1310068,Learning Disability Network London,Rent,Bi-Borough Director of Integrated Care,13265
27/03/2024,1310068,Learning Disability Network London,,Bi-Borough Director of Integrated Care,1258.1
27/03/2024,1310068,Learning Disability Network London,,Bi-Borough Director of Integrated Care,2078.6
01/02/2024,1243506,Lifeways Community Care Ltd,,Bi-Borough Director of Integrated Care,13597.72
01/02/2024,1243506,Lifeways Community Care Ltd,,Bi-Borough Director of Integrated Care,8139.04
29/02/2024,1243506,Lifeways Community Care Ltd,,Bi-Borough Director of Integrated Care,8139.04
29/02/2024,1243506,Lifeways Community Care Ltd,,Bi-Borough Director of Integrated Care,13597.72
26/03/2024,1243506,Lifeways Community Care Ltd,,Bi-Borough Director of Integrated Care,16997.15
26/03/2024,1243506,Lifeways Community Care Ltd,,Bi-Borough Director of Integrated Care,10173.8
01/02/2024,1249729,Linden Lodge School,,Bi-Borough Director of Integrated Care,6616
29/02/2024,1249729,Linden Lodge School,,Bi-Borough Director of Integrated Care,6616
26/03/2024,1249729,Linden Lodge School,,Bi-Borough Director of Integrated Care,8270
