Posting date,Supplier number,Supplier Name,Expense type,Department,Amount
02/11/2023,1243609,Precision Lift Services Ltd,Payments to main contractor,HRA City West Homes,986.4
02/11/2023,1243609,Precision Lift Services Ltd,Payments to main contractor,HRA City West Homes,992
22/11/2023,1243609,Precision Lift Services Ltd,Payments to main contractor,HRA City West Homes,3030
22/11/2023,1243609,Precision Lift Services Ltd,Payments to main contractor,HRA City West Homes,3030
22/11/2023,1243609,Precision Lift Services Ltd,Payments to main contractor,HRA City West Homes,3030
22/11/2023,1243609,Precision Lift Services Ltd,Payments to main contractor,HRA City West Homes,3030
24/11/2023,1243609,Precision Lift Services Ltd,Payments to main contractor,HRA City West Homes,960
24/11/2023,1243609,Precision Lift Services Ltd,Payments to main contractor,HRA City West Homes,960
24/11/2023,1243609,Precision Lift Services Ltd,Payments to main contractor,HRA City West Homes,960
24/11/2023,1243609,Precision Lift Services Ltd,Payments to main contractor,HRA City West Homes,1440
24/11/2023,1243609,Precision Lift Services Ltd,Payments to main contractor,HRA City West Homes,2880
24/11/2023,1243609,Precision Lift Services Ltd,Payments to main contractor,HRA City West Homes,960
24/11/2023,1243609,Precision Lift Services Ltd,Payments to main contractor,HRA City West Homes,1440
24/11/2023,1243609,Precision Lift Services Ltd,Payments to main contractor,HRA City West Homes,960
24/11/2023,1243609,Precision Lift Services Ltd,Payments to main contractor,HRA City West Homes,960
24/11/2023,1243609,Precision Lift Services Ltd,Payments to main contractor,HRA City West Homes,960
24/11/2023,1243609,Precision Lift Services Ltd,Payments to main contractor,HRA City West Homes,1440
24/11/2023,1243609,Precision Lift Services Ltd,Payments to main contractor,HRA City West Homes,960
24/11/2023,1243609,Precision Lift Services Ltd,Payments to main contractor,HRA City West Homes,960
24/11/2023,1243609,Precision Lift Services Ltd,Payments to main contractor,HRA City West Homes,960
24/11/2023,1243609,Precision Lift Services Ltd,Payments to main contractor,HRA City West Homes,960
24/11/2023,1243609,Precision Lift Services Ltd,Payments to main contractor,HRA City West Homes,960
24/11/2023,1243609,Precision Lift Services Ltd,Payments to main contractor,HRA City West Homes,960
24/11/2023,1243609,Precision Lift Services Ltd,Payments to main contractor,HRA City West Homes,960
24/11/2023,1243609,Precision Lift Services Ltd,Payments to main contractor,HRA City West Homes,960
24/11/2023,1243609,Precision Lift Services Ltd,Payments to main contractor,HRA City West Homes,1920
24/11/2023,1243609,Precision Lift Services Ltd,Payments to main contractor,HRA City West Homes,960
24/11/2023,1243609,Precision Lift Services Ltd,Payments to main contractor,HRA City West Homes,1920
24/11/2023,1243609,Precision Lift Services Ltd,Payments to main contractor,HRA City West Homes,2400
24/11/2023,1243609,Precision Lift Services Ltd,Payments to main contractor,HRA City West Homes,960
24/11/2023,1243609,Precision Lift Services Ltd,Payments to main contractor,HRA City West Homes,960
24/11/2023,1243609,Precision Lift Services Ltd,Payments to main contractor,HRA City West Homes,960
24/11/2023,1243609,Precision Lift Services Ltd,Payments to main contractor,HRA City West Homes,960
24/11/2023,1243609,Precision Lift Services Ltd,Payments to main contractor,HRA City West Homes,960
24/11/2023,1243609,Precision Lift Services Ltd,Payments to main contractor,HRA City West Homes,960
24/11/2023,1243609,Precision Lift Services Ltd,Payments to main contractor,HRA City West Homes,960
24/11/2023,1243609,Precision Lift Services Ltd,Payments to main contractor,HRA City West Homes,960
24/11/2023,1243609,Precision Lift Services Ltd,Payments to main contractor,HRA City West Homes,960
24/11/2023,1243609,Precision Lift Services Ltd,Payments to main contractor,HRA City West Homes,960
24/11/2023,1243609,Precision Lift Services Ltd,Payments to main contractor,HRA City West Homes,960
24/11/2023,1243609,Precision Lift Services Ltd,Payments to main contractor,HRA City West Homes,960
24/11/2023,1243609,Precision Lift Services Ltd,Payments to main contractor,HRA City West Homes,1440
24/11/2023,1243609,Precision Lift Services Ltd,Payments to main contractor,HRA City West Homes,960
24/11/2023,1243609,Precision Lift Services Ltd,Payments to main contractor,HRA City West Homes,960
24/11/2023,1243609,Precision Lift Services Ltd,Payments to main contractor,HRA City West Homes,960
24/11/2023,1243609,Precision Lift Services Ltd,Payments to main contractor,HRA City West Homes,960
24/11/2023,1243609,Precision Lift Services Ltd,Payments to main contractor,HRA City West Homes,960
24/11/2023,1243609,Precision Lift Services Ltd,Payments to main contractor,HRA City West Homes,960
24/11/2023,1243609,Precision Lift Services Ltd,Payments to main contractor,HRA City West Homes,960
24/11/2023,1243609,Precision Lift Services Ltd,Payments to main contractor,HRA City West Homes,960
24/11/2023,1243609,Precision Lift Services Ltd,Payments to main contractor,HRA City West Homes,1920
24/11/2023,1243609,Precision Lift Services Ltd,Payments to main contractor,HRA City West Homes,960
24/11/2023,1243609,Precision Lift Services Ltd,Payments to main contractor,HRA City West Homes,960
24/11/2023,1243609,Precision Lift Services Ltd,Payments to main contractor,HRA City West Homes,960
24/11/2023,1243609,Precision Lift Services Ltd,Payments to main contractor,HRA City West Homes,960
24/11/2023,1243609,Precision Lift Services Ltd,Payments to main contractor,HRA City West Homes,960
24/11/2023,1243609,Precision Lift Services Ltd,Payments to main contractor,HRA City West Homes,960
24/11/2023,1243609,Precision Lift Services Ltd,Payments to main contractor,HRA City West Homes,960
24/11/2023,1243609,Precision Lift Services Ltd,Payments to main contractor,HRA City West Homes,960
24/11/2023,1243609,Precision Lift Services Ltd,Payments to main contractor,HRA City West Homes,960
24/11/2023,1243609,Precision Lift Services Ltd,Payments to main contractor,HRA City West Homes,960
24/11/2023,1243609,Precision Lift Services Ltd,Payments to main contractor,HRA City West Homes,960
24/11/2023,1243609,Precision Lift Services Ltd,Payments to main contractor,HRA City West Homes,2400
24/11/2023,1243609,Precision Lift Services Ltd,Payments to main contractor,HRA City West Homes,960
20/12/2023,1245751,14 Sunderland Terrace Ltd,Service Charges - Premises,HRA City West Homes,2000
09/11/2023,1245754,18 WTR Freehold Limited,Service Charges - Premises,HRA City West Homes,2127.5
03/10/2023,1243817,33 Warwick Avenue Management Ltd,Service Charges - Premises,HRA City West Homes,2132.18
23/11/2023,1257423,65 Blomfield Road Freehold Limited,Service Charges - Premises,HRA City West Homes,921.88
24/11/2023,1246436,PERSONAL PAYMENTS,Service Charges - Premises,HRA City West Homes,565.2
13/12/2023,1309282,PERSONAL PAYMENTS,Service Charges - Premises,HRA City West Homes,53324.11
28/11/2023,1246322,Canal & River Trust,Hire of Accommodation and Facilities,HRA City West Homes,754
23/11/2023,1244380,Estmanco (Elgin Avenue) Ltd,Service Charges - Premises,HRA City West Homes,583.91
23/11/2023,1244380,Estmanco (Elgin Avenue) Ltd,Service Charges - Premises,HRA City West Homes,600.87
23/11/2023,1244380,Estmanco (Elgin Avenue) Ltd,Service Charges - Premises,HRA City West Homes,549.81
23/11/2023,1244380,Estmanco (Elgin Avenue) Ltd,Service Charges - Premises,HRA City West Homes,583.91
23/11/2023,1244380,Estmanco (Elgin Avenue) Ltd,Service Charges - Premises,HRA City West Homes,555.53
23/11/2023,1244380,Estmanco (Elgin Avenue) Ltd,Service Charges - Premises,HRA City West Homes,600.87
23/11/2023,1244380,Estmanco (Elgin Avenue) Ltd,Service Charges - Premises,HRA City West Homes,583.91
23/11/2023,1244380,Estmanco (Elgin Avenue) Ltd,Service Charges - Premises,HRA City West Homes,583.91
23/11/2023,1244380,Estmanco (Elgin Avenue) Ltd,Service Charges - Premises,HRA City West Homes,583.91
23/11/2023,1244380,Estmanco (Elgin Avenue) Ltd,Service Charges - Premises,HRA City West Homes,600.87
23/11/2023,1244380,Estmanco (Elgin Avenue) Ltd,Service Charges - Premises,HRA City West Homes,583.91
23/11/2023,1244380,Estmanco (Elgin Avenue) Ltd,Service Charges - Premises,HRA City West Homes,600.87
23/11/2023,1244380,Estmanco (Elgin Avenue) Ltd,Service Charges - Premises,HRA City West Homes,600.87
23/11/2023,1244380,Estmanco (Elgin Avenue) Ltd,Service Charges - Premises,HRA City West Homes,583.91
23/11/2023,1244380,Estmanco (Elgin Avenue) Ltd,Service Charges - Premises,HRA City West Homes,600.87
23/11/2023,1244380,Estmanco (Elgin Avenue) Ltd,Service Charges - Premises,HRA City West Homes,600.87
23/11/2023,1244380,Estmanco (Elgin Avenue) Ltd,Service Charges - Premises,HRA City West Homes,583.91
23/11/2023,1244380,Estmanco (Elgin Avenue) Ltd,Service Charges - Premises,HRA City West Homes,600.53
23/11/2023,1244380,Estmanco (Elgin Avenue) Ltd,Service Charges - Premises,HRA City West Homes,583.91
23/11/2023,1244380,Estmanco (Elgin Avenue) Ltd,Service Charges - Premises,HRA City West Homes,583.91
23/11/2023,1244380,Estmanco (Elgin Avenue) Ltd,Service Charges - Premises,HRA City West Homes,600.87
23/11/2023,1244380,Estmanco (Elgin Avenue) Ltd,Service Charges - Premises,HRA City West Homes,600.87
23/11/2023,1244380,Estmanco (Elgin Avenue) Ltd,Service Charges - Premises,HRA City West Homes,600.87
23/11/2023,1244380,Estmanco (Elgin Avenue) Ltd,Service Charges - Premises,HRA City West Homes,583.91
15/11/2023,1262950,Evinox Energy Ltd,Equipment,HRA City West Homes,4101.25
15/11/2023,1262950,Evinox Energy Ltd,Equipment,HRA City West Homes,4101.25
15/12/2023,1262698,Evinox Services Ltd,Equipment,HRA City West Homes,18430
05/10/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,781.08
03/11/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,3087.71
03/11/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,9953.22
06/11/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,3269.03
08/11/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,11487.54
15/11/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,1482.5
23/11/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,2601.1
24/11/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,17741.87
24/11/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,644.96
28/11/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,1947.81
18/12/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,76580.46
03/11/2023,1244500,GVA T/A Avison Young,Service Charges - Premises,HRA City West Homes,24349.22
23/11/2023,1244486,Grainger Invest No 1 LLP,Service Charges - Premises,HRA City West Homes,862.6
23/11/2023,1244486,Grainger Invest No 1 LLP,Service Charges - Premises,HRA City West Homes,981.12
17/10/2023,1244567,Houghton Estates Ltd,Service Charges - Premises,HRA City West Homes,819.12
29/11/2023,1249478,PERSONAL PAYMENTS,Service Charges - Premises,HRA City West Homes,811.63
08/11/2023,1300257,Johnson Burke and Co Ltd,Service Charges - Premises,HRA City West Homes,2359.06
09/11/2023,1300257,Johnson Burke and Co Ltd,Service Charges - Premises,HRA City West Homes,9088.58
09/11/2023,1300257,Johnson Burke and Co Ltd,Service Charges - Premises,HRA City West Homes,9088.58
13/10/2023,1244710,Kunta Kinte Ltd,Service Charges - Premises,HRA City West Homes,4918.18
13/10/2023,1244710,Kunta Kinte Ltd,Service Charges - Premises,HRA City West Homes,2954.39
30/10/2023,1244710,Kunta Kinte Ltd,Service Charges - Premises,HRA City West Homes,1102.83
30/10/2023,1244710,Kunta Kinte Ltd,Service Charges - Premises,HRA City West Homes,832.6
30/10/2023,1244710,Kunta Kinte Ltd,Service Charges - Premises,HRA City West Homes,1102.83
10/11/2023,1247614,Langford Chase Estate Agents Ltd,Service Charges - Premises,HRA City West Homes,554.55
31/10/2023,1247637,Lewis & Tucker Management Ltd,Service Charges - Premises,HRA City West Homes,1294.62
11/10/2023,1243756,London Borough Of Brent,Service Charges - Premises,HRA City West Homes,760.01
11/10/2023,1243756,London Borough Of Brent,Service Charges - Premises,HRA City West Homes,631.29
11/10/2023,1243756,London Borough Of Brent,Service Charges - Premises,HRA City West Homes,1475.44
11/10/2023,1243756,London Borough Of Brent,Service Charges - Premises,HRA City West Homes,1004.46
11/10/2023,1243756,London Borough Of Brent,Service Charges - Premises,HRA City West Homes,1488.98
11/10/2023,1243756,London Borough Of Brent,Service Charges - Premises,HRA City West Homes,776.95
11/10/2023,1243756,London Borough Of Brent,Service Charges - Premises,HRA City West Homes,1314.28
11/10/2023,1243756,London Borough Of Brent,Service Charges - Premises,HRA City West Homes,777.24
12/10/2023,1243756,London Borough Of Brent,Service Charges - Premises,HRA City West Homes,652.41
12/10/2023,1243756,London Borough Of Brent,Service Charges - Premises,HRA City West Homes,775.54
12/10/2023,1243756,London Borough Of Brent,Service Charges - Premises,HRA City West Homes,834.29
12/10/2023,1243756,London Borough Of Brent,Service Charges - Premises,HRA City West Homes,1082.43
12/10/2023,1243756,London Borough Of Brent,Service Charges - Premises,HRA City West Homes,2138.06
12/10/2023,1243756,London Borough Of Brent,Service Charges - Premises,HRA City West Homes,689
24/11/2023,1243756,London Borough Of Brent,Service Charges - Premises,HRA City West Homes,652.41
24/11/2023,1243756,London Borough Of Brent,Service Charges - Premises,HRA City West Homes,652.41
24/11/2023,1243756,London Borough Of Brent,Service Charges - Premises,HRA City West Homes,1400.01
01/11/2023,1243760,London Borough Of Camden (Use,Service Charges - Premises,HRA City West Homes,3847.31
06/12/2023,1247957,Motcomb Estates Ltd,Hire of Accommodation and Facilities,HRA City West Homes,76875
15/12/2023,1303966,PARRALEL ESTATES LIMITED,Service Charges - Premises,HRA City West Homes,7200
23/11/2023,1311071,POD Group Services Limited,Service Charges - Premises,HRA City West Homes,97239.35
23/11/2023,1311071,POD Group Services Limited,Service Charges - Premises,HRA City West Homes,3224.76
03/11/2023,1311192,Pinnacle Group Ltd,Service Charges - Premises,HRA City West Homes,2357.66
03/11/2023,1311192,Pinnacle Group Ltd,Service Charges - Premises,HRA City West Homes,2469.74
03/11/2023,1311192,Pinnacle Group Ltd,Service Charges - Premises,HRA City West Homes,1946.72
03/11/2023,1311192,Pinnacle Group Ltd,Service Charges - Premises,HRA City West Homes,2469.74
03/11/2023,1311192,Pinnacle Group Ltd,Service Charges - Premises,HRA City West Homes,1971.62
03/11/2023,1311192,Pinnacle Group Ltd,Service Charges - Premises,HRA City West Homes,2469.74
03/11/2023,1311192,Pinnacle Group Ltd,Service Charges - Premises,HRA City West Homes,1971.62
03/11/2023,1311192,Pinnacle Group Ltd,Service Charges - Premises,HRA City West Homes,1934.26
03/11/2023,1311192,Pinnacle Group Ltd,Service Charges - Premises,HRA City West Homes,1996.53
03/11/2023,1311192,Pinnacle Group Ltd,Service Charges - Premises,HRA City West Homes,1834.64
03/11/2023,1311192,Pinnacle Group Ltd,Service Charges - Premises,HRA City West Homes,1747.47
03/11/2023,1311192,Pinnacle Group Ltd,Service Charges - Premises,HRA City West Homes,1436.15
03/11/2023,1311192,Pinnacle Group Ltd,Service Charges - Premises,HRA City West Homes,1473.51
03/11/2023,1311192,Pinnacle Group Ltd,Service Charges - Premises,HRA City West Homes,968.01
03/11/2023,1311192,Pinnacle Group Ltd,Service Charges - Premises,HRA City West Homes,1946.72
03/11/2023,1311192,Pinnacle Group Ltd,Service Charges - Premises,HRA City West Homes,962.09
03/11/2023,1311192,Pinnacle Group Ltd,Service Charges - Premises,HRA City West Homes,2594.27
03/11/2023,1311192,Pinnacle Group Ltd,Service Charges - Premises,HRA City West Homes,2382.57
03/11/2023,1311192,Pinnacle Group Ltd,Service Charges - Premises,HRA City West Homes,976.9
13/12/2023,1311192,Pinnacle Group Ltd,Service Charges - Premises,HRA City West Homes,2469.74
13/12/2023,1311192,Pinnacle Group Ltd,Service Charges - Premises,HRA City West Homes,1971.62
13/12/2023,1311192,Pinnacle Group Ltd,Service Charges - Premises,HRA City West Homes,1946.72
13/12/2023,1311192,Pinnacle Group Ltd,Service Charges - Premises,HRA City West Homes,1971.62
13/12/2023,1311192,Pinnacle Group Ltd,Service Charges - Premises,HRA City West Homes,1946.72
13/12/2023,1311192,Pinnacle Group Ltd,Service Charges - Premises,HRA City West Homes,1834.64
13/12/2023,1311192,Pinnacle Group Ltd,Service Charges - Premises,HRA City West Homes,1747.47
13/12/2023,1311192,Pinnacle Group Ltd,Service Charges - Premises,HRA City West Homes,1934.26
13/12/2023,1311192,Pinnacle Group Ltd,Service Charges - Premises,HRA City West Homes,1436.15
13/12/2023,1311192,Pinnacle Group Ltd,Service Charges - Premises,HRA City West Homes,1473.51
13/12/2023,1311192,Pinnacle Group Ltd,Service Charges - Premises,HRA City West Homes,2357.66
13/12/2023,1311192,Pinnacle Group Ltd,Service Charges - Premises,HRA City West Homes,2594.27
13/12/2023,1311192,Pinnacle Group Ltd,Service Charges - Premises,HRA City West Homes,2469.74
13/12/2023,1311192,Pinnacle Group Ltd,Service Charges - Premises,HRA City West Homes,1996.53
13/12/2023,1311192,Pinnacle Group Ltd,Service Charges - Premises,HRA City West Homes,2469.74
13/12/2023,1311192,Pinnacle Group Ltd,Service Charges - Premises,HRA City West Homes,962.09
13/12/2023,1311192,Pinnacle Group Ltd,Service Charges - Premises,HRA City West Homes,2382.57
13/12/2023,1311192,Pinnacle Group Ltd,Service Charges - Premises,HRA City West Homes,976.9
13/12/2023,1311192,Pinnacle Group Ltd,Service Charges - Premises,HRA City West Homes,968.01
24/11/2023,1284775,Ranelagh Road Property Limited,Service Charges - Premises,HRA City West Homes,1838.5
04/10/2023,1300502,Residential Facilities Managment Lt,Service Charges - Premises,HRA City West Homes,1523.83
12/10/2023,1249190,Trustees of 58 Gloucester Gardens,Service Charges - Premises,HRA City West Homes,716.67
02/10/2023,1246188,Walterton & Elgin Community Homes,Hire of Accommodation and Facilities,HRA City West Homes,5013.71
22/11/2023,D000000016,GENERAL,Legal Costs,HRA City West Homes,2051.5
22/11/2023,D000000016,GENERAL,Legal Costs,HRA City West Homes,795
03/11/2023,1247557,John Rowan & Partners Llp,Legal Costs,HRA City West Homes,787.5
03/11/2023,1247557,John Rowan & Partners Llp,Legal Costs,HRA City West Homes,2051.5
19/10/2023,1252449,Prime Place Moberly Mngt Co Ltd,Hired and Contracted Services,HRA City West Homes,1318.35
19/10/2023,1252449,Prime Place Moberly Mngt Co Ltd,Hired and Contracted Services,HRA City West Homes,961.29
20/10/2023,1245325,Ricoh Uk Ltd,Printing,HRA City West Homes,44879.45
30/10/2023,1245325,Ricoh Uk Ltd,Printing,HRA City West Homes,875.46
08/11/2023,1245325,Ricoh Uk Ltd,Printing,HRA City West Homes,639.45
06/12/2023,1245325,Ricoh Uk Ltd,Printing,HRA City West Homes,27721.5
12/12/2023,1245870,Textanywhere Ltd,Printing,HRA City West Homes,4350
30/10/2023,1246206,Westco Trading ltd,Service Charges - Premises,HRA City West Homes,798
24/10/2023,1244032,Bottomline Technologies Ltd,IT Software,HRA City West Homes,6572.95
21/12/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,545.25
01/12/2023,1257997,42 Bedford Row Chambers,Legal Costs,HRA City West Homes,500
07/11/2023,1252679,Five Paper,Legal Costs,HRA City West Homes,620
02/10/2023,D000000016,GENERAL,Compensation Costs,HRA City West Homes,500
04/10/2023,D000000016,GENERAL,Compensation Costs,HRA City West Homes,1000
24/10/2023,D000000016,GENERAL,Compensation Costs,HRA City West Homes,2800
27/10/2023,D000000016,GENERAL,Compensation Costs,HRA City West Homes,630
01/11/2023,D000000016,GENERAL,Compensation Costs,HRA City West Homes,505
02/11/2023,D000000016,GENERAL,Compensation Costs,HRA City West Homes,18547.95
06/11/2023,D000000016,GENERAL,Compensation Costs,HRA City West Homes,1590
09/11/2023,D000000016,GENERAL,Compensation Costs,HRA City West Homes,2940
10/11/2023,D000000016,GENERAL,Compensation Costs,HRA City West Homes,2610
13/11/2023,D000000016,GENERAL,Compensation Costs,HRA City West Homes,695
21/11/2023,D000000016,GENERAL,Compensation Costs,HRA City West Homes,747.5
27/11/2023,D000000016,GENERAL,Compensation Costs,HRA City West Homes,500
13/12/2023,D000000016,GENERAL,Compensation Costs,HRA City West Homes,638.01
19/12/2023,1255673,NEOPOST LTD,Printing,HRA City West Homes,4226.87
30/11/2023,1262266,Securemedia Ltd,Printing,HRA City West Homes,2225
05/10/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,694.41
05/10/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,1000.48
05/10/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,7630.09
06/10/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,2177.98
10/10/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,869.79
11/10/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,7630.09
17/10/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,3930.32
23/10/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,28269.28
02/11/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,3178.31
02/11/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,1508.71
07/11/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,852.6
07/11/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,8980.65
08/11/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,1622.78
13/11/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,2004.66
13/11/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,4121.41
14/11/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,2085.46
14/11/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,1340.7
14/11/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,1526.42
16/11/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,3094
21/11/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,3539.94
21/11/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,1278.9
22/11/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,1207.85
22/11/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,3215.25
22/11/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,3297.85
22/11/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,1720.88
22/11/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,3823.19
22/11/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,7630.09
22/11/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,1720.88
22/11/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,3297.85
22/11/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,1705.13
22/11/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,647.16
24/11/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,1232.09
24/11/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,1293.19
24/11/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,3468.11
24/11/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,3092.29
27/11/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,2004.66
27/11/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,950
27/11/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,5546.7
27/11/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,1294.72
27/11/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,1091.85
30/11/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,1153.08
30/11/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,3468.11
01/12/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,1441.35
01/12/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,576.54
01/12/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,1594.57
01/12/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,1153.36
01/12/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,3092.29
04/12/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,1293.19
04/12/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,1293.19
05/12/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,3468.11
05/12/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,6424.35
05/12/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,576.54
05/12/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,3395.74
05/12/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,2640.57
05/12/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,1064.12
07/12/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,4904.14
07/12/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,1217.02
07/12/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,2427.67
07/12/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,3070.91
07/12/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,1594.57
07/12/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,3340.69
08/12/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,1440.45
08/12/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,3468.11
08/12/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,2730.54
08/12/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,2640.57
08/12/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,3380.8
11/12/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,1594.57
11/12/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,2706.13
12/12/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,3468.11
12/12/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,2640.57
12/12/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,3406.69
12/12/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,2640.57
14/12/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,4630.39
14/12/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,1781.03
14/12/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,2640.57
14/12/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,3468.11
14/12/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,3480.04
14/12/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,1594.57
14/12/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,3092.29
14/12/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,3874.63
14/12/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,3310.69
15/12/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,2640.57
15/12/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,5306.02
15/12/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,7278.4
15/12/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,3170.62
18/12/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,3310.69
18/12/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,3310.69
18/12/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,649.83
18/12/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,3176.23
18/12/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,1501.19
18/12/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,6440.68
18/12/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,1630.87
18/12/2023,D000000016,GENERAL,Service Charges - Premises,HRA City West Homes,652.12
