Directorate,Service,Division,Responsible Unit,Expense Type,Payment Date,Trans No,Net Amount,Supplier Name
Housing Revenue Account,No Service Specified,No Division Specified,Housing New Supply - CAP,Legal Fees,16/08/2023,5813649,"3,000.00",Ashfords LLP
Housing Revenue Account,No Service Specified,No Division Specified,Housing New Supply - CAP,Other External Fees - Architects Fees,25/08/2023,5812133,"15,750.00",PRP Architects LLP
Housing Revenue Account,No Service Specified,No Division Specified,Housing New Supply - CAP,Other External Fees - Architects Fees,25/08/2023,5812134,"12,130.00",PRP Architects LLP
Housing Revenue Account,No Service Specified,No Division Specified,Housing New Supply - CAP,Other External Fees - Architects Fees,23/08/2023,5815266,"58,760.00",PRP Architects LLP
Housing Revenue Account,No Service Specified,No Division Specified,Housing New Supply - CAP,Other External Fees - Clerk of Works Fees,23/08/2023,5809594,"1,595.00",Calford Seaden LLP
Housing Revenue Account,No Service Specified,No Division Specified,Housing New Supply - CAP,Other External Fees - Consultants Fees,02/08/2023,5803972,"523,691.51",Formation Design & Build Ltd
Housing Revenue Account,No Service Specified,No Division Specified,Housing New Supply - CAP,Other External Fees - Consultants Fees,02/08/2023,5808381,"3,600.00",SWECO CONSULTING ENGINEERS LTD
Housing Revenue Account,No Service Specified,No Division Specified,Housing New Supply - CAP,Other External Fees - Consultants Fees,25/08/2023,5809698,350,Renew Planning Ltd
Housing Revenue Account,No Service Specified,No Division Specified,Housing New Supply - CAP,Other External Fees - Consultants Fees,23/08/2023,5811533,"8,000.00",PRP Architects LLP
Housing Revenue Account,No Service Specified,No Division Specified,Housing New Supply - CAP,Other External Fees - Consultants Fees,30/08/2023,5811712,"9,458.20",Network Rail
Housing Revenue Account,No Service Specified,No Division Specified,Housing New Supply - CAP,Other External Fees - Consultants Fees,30/08/2023,5812803,757.5,Delva Patman Redler LLP
Housing Revenue Account,No Service Specified,No Division Specified,Housing New Supply - CAP,Other External Fees - Mech & Elect Engineers Fees,25/08/2023,5812895,"2,720.00",Bailey Partnership (Consultants) LLP
Housing Revenue Account,No Service Specified,No Division Specified,Housing New Supply - CAP,Other External Fees - Mech & Elect Engineers Fees,25/08/2023,5817655,"2,720.00",Bailey Partnership (Consultants) LLP
Housing Revenue Account,No Service Specified,No Division Specified,Housing New Supply - CAP,Other External Fees - Other External Fees,02/08/2023,5810366,"33,600.00",PIB Insurance Brokers
Housing Revenue Account,No Service Specified,No Division Specified,Housing New Supply - CAP,Other External Fees - Other External Fees,25/08/2023,5810518,"5,059.51",Potter Raper & Partnership
Housing Revenue Account,No Service Specified,No Division Specified,Housing New Supply - CAP,Other External Fees - Other External Fees,25/08/2023,5811585,"198,229.96",Alexander James Contracts Ltd
Housing Revenue Account,No Service Specified,No Division Specified,Housing New Supply - CAP,Other External Fees - Other External Fees,25/08/2023,5811586,"169,215.46",Alexander James Contracts Ltd
Housing Revenue Account,No Service Specified,No Division Specified,Housing New Supply - CAP,Other External Fees - Other External Fees,11/08/2023,5812869,"1,200.00",Caneparo Associates Ltd
Housing Revenue Account,No Service Specified,No Division Specified,Housing New Supply - CAP,Other External Fees - Other External Fees,18/08/2023,5813786,"1,273.40",LONDON UNDERGROUND LTD
Housing Revenue Account,No Service Specified,No Division Specified,Housing New Supply - CAP,Other External Fees - Other External Fees,21/08/2023,5814940,"5,059.52",Potter Raper & Partnership
Housing Revenue Account,No Service Specified,No Division Specified,Housing New Supply - CAP,Other External Fees - Project Management Fees,07/08/2023,5803687,"1,625.00",THREEDAY GROUP LTD
Housing Revenue Account,No Service Specified,No Division Specified,Housing New Supply - CAP,Other External Fees - Project Management Fees,09/08/2023,5806862,"268,272.12",Formation Design & Build Ltd
Housing Revenue Account,No Service Specified,No Division Specified,Housing New Supply - CAP,Other External Fees - Project Management Fees,23/08/2023,5809584,"1,500.00",THREEDAY GROUP LTD
Housing Revenue Account,No Service Specified,No Division Specified,Housing New Supply - CAP,Engineering Works,30/08/2023,5811711,"4,532.18",Network Rail
Housing Revenue Account,No Service Specified,No Division Specified,Housing Capital Pipeline (HRA),Other External Fees - Architects Fees,02/08/2023,5803476,500,NTA Planning LLP
Housing Revenue Account,No Service Specified,No Division Specified,Housing Capital Pipeline (HRA),Other External Fees - Consultants Fees,11/08/2023,5805281,950,Air Quality Consultants Ltd
Housing Revenue Account,No Service Specified,No Division Specified,Housing Capital Pipeline (HRA),Other External Fees - Consultants Fees,21/08/2023,5808360,"4,500.00",Section 40 FOIA 
Housing Revenue Account,No Service Specified,No Division Specified,Housing Capital Pipeline (HRA),Other External Fees - Consultants Fees,18/08/2023,5810313,"1,750.00",Air Quality Consultants Ltd
Housing Revenue Account,No Service Specified,No Division Specified,Housing Capital Pipeline (HRA),Other External Fees - Consultants Fees,25/08/2023,5811614,"1,750.00",Hann Tucker Associates Ltd
Housing Revenue Account,No Service Specified,No Division Specified,Housing Capital Pipeline (HRA),Other External Fees - Consultants Fees,25/08/2023,5811760,"4,860.00",Right of Light Consulting
Housing Revenue Account,No Service Specified,No Division Specified,Housing Capital Pipeline (HRA),Other External Fees - Consultants Fees,14/08/2023,5812870,"1,005.20",Caneparo Associates Ltd
Housing Revenue Account,No Service Specified,No Division Specified,Housing Capital Pipeline (HRA),Other External Fees - Consultants Fees,23/08/2023,5812871,"1,000.00",Caneparo Associates Ltd
Housing Revenue Account,No Service Specified,No Division Specified,Housing Capital Pipeline (HRA),Other External Fees - Consultants Fees,25/08/2023,5813271,"3,225.00",Renew Planning Ltd
Housing Revenue Account,No Service Specified,No Division Specified,Housing Capital Pipeline (HRA),Other External Fees - Mech & Elect Engineers Fees,21/08/2023,5808344,"12,400.00",Inside Outside Engineering Ltd
Housing Revenue Account,No Service Specified,No Division Specified,Housing Capital Pipeline (HRA),Other External Fees - Other External Fees,25/08/2023,5810466,"8,750.00",WHITBY WOOD LTD
Housing Revenue Account,No Service Specified,No Division Specified,Housing Capital Pipeline (HRA),Other External Fees - Other External Fees,25/08/2023,5811576,420,Renew Planning Ltd
Housing Revenue Account,No Service Specified,No Division Specified,Housing Capital Pipeline (HRA),Other External Fees - Structural Engineers Fees,30/08/2023,5817654,"2,690.00",TERREL LTD
Housing Revenue Account,No Service Specified,No Division Specified,Housing Capital Pipeline (HRA),Building Works - Asbestos- Surveys & Removal,25/08/2023,5811315,"22,652.00",R&F INSULATIONS LTD
Housing Revenue Account,No Service Specified,No Division Specified,HRA S106 Purchases,Other External Fees - Consultants Fees,25/08/2023,5811535,"4,000.00",PRP Architects LLP
Housing Revenue Account,No Service Specified,No Division Specified,Decent Homes Backlog Funding,Other Capital Payments - Fees-Respite Care,07/08/2023,5811774,862.5,Crown Promotions and Removals Ltd
Housing Revenue Account,No Service Specified,No Division Specified,Decent Homes Backlog Funding,Other Capital Payments - Fees-Respite Care,25/08/2023,5813266,891.25,Crown Promotions and Removals Ltd
Housing Revenue Account,No Service Specified,No Division Specified,Decent Homes Backlog Funding,Other Capital Payments - Other capital costs,25/08/2023,5811708,775,Group Two Ltd
Housing Revenue Account,No Service Specified,No Division Specified,"New Build (non housing element)		",Internal Staff Capitalisations,04/08/2023,5811169,"7,510.91",Bancroft Tenant Management Co-operative
Housing Revenue Account,No Service Specified,No Division Specified,"New Build (non housing element)		",Internal Staff Capitalisations,25/08/2023,5814950,"5,248.46",Bancroft Tenant Management Co-operative
Housing Revenue Account,No Service Specified,No Division Specified,"New Build (non housing element)		",Internal Staff Capitalisations,25/08/2023,5814951,"9,000.00",Bancroft Tenant Management Co-operative
Housing Revenue Account,No Service Specified,No Division Specified,"New Build (non housing element)		",Internal Staff Capitalisations,25/08/2023,5816454,"2,894.45",Bancroft Tenant Management Co-operative
Housing Revenue Account,No Service Specified,No Division Specified,"Rooftops		",Other External Fees - Architects Fees,02/08/2023,5809645,"3,264.00",Baily Garner LLP
Housing Revenue Account,No Service Specified,No Division Specified,"Rooftops		",Other External Fees - Architects Fees,02/08/2023,5809646,"4,080.00",Baily Garner LLP
Housing Revenue Account,No Service Specified,No Division Specified,"Rooftops		",Other External Fees - Other External Fees,18/08/2023,5807035,"10,550.00",Anstey Horne & Co Ltd
Housing Revenue Account,HRA Income,Non-Dwelling Rents (Gross),CLI Shop Income,Services - Professional Fees - Consultants Fees,25/08/2023,5810318,"2,520.00",One Consulting Group
Housing Revenue Account,HRA Expenditure,Repairs and Maintenance,CLI Shop Repairs,Services - Professional Fees - Burial Fees,16/08/2023,5806972,734.4,Equita Ltd
Housing Revenue Account,HRA Expenditure,Repairs and Maintenance,CLI Shop Repairs,Services - Professional Fees - Consultants Fees,25/08/2023,5812843,"2,742.50",One Consulting Group
Housing Revenue Account,HRA Expenditure,Repairs and Maintenance,CLI Community Buildings Repairs,Repairs and Maintenance - Responsive - Security,23/08/2023,5811950,"2,995.00",surelock security systems ltd
Housing Revenue Account,HRA Expenditure,Repairs and Maintenance,CLI Community Buildings Repairs,Gas,30/08/2023,5817848,289.7,The Renewable Energy Company Ltd
Housing Revenue Account,HRA Expenditure,Repairs and Maintenance,CLI Other Building Repairs,Repairs and Maintenance - Responsive - Drainage & Sewers,16/08/2023,5806778,250,J&L Coster (Drainage) Ltd
Housing Revenue Account,HRA Expenditure,Supervision and Management,CLI HRA Empty Properties expenditure,Repairs and Maintenance - Responsive - Door Entry Systems,09/08/2023,5809515,650,Eales Shutters Ltd
Housing Revenue Account,HRA Expenditure,Supervision and Management,CLI HRA Empty Properties expenditure,Repairs and Maintenance - Programmed - Health and Safety,18/08/2023,5806312,415,PTSG Access & Safety Ltd
Housing Revenue Account,HRA Expenditure,Supervision and Management,CLI HRA Empty Properties expenditure,Security - Contracts - Premises,18/08/2023,5813356,870,MPD FM Limited
Housing Revenue Account,HRA Expenditure,Supervision and Management,CLI HRA Empty Properties expenditure,Security - Contracts - Premises,18/08/2023,5813358,930,MPD FM Limited
Housing Revenue Account,HRA Expenditure,Supervision and Management,CLI HRA Empty Properties expenditure,Security - Contracts - Premises,18/08/2023,5813360,615,MPD FM Limited
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams -Hsing Managmnt & Proc Team,Third Party Payments - Financial Services Fees,23/08/2023,5815345,"2,588.30",Allpay LTD
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams - FHS Grant Funded Expenditure,Third Party Payments - Rent Incentives,11/08/2023,5808378,"6,000.00",N&N Property Management Limited
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams - FHS Grant Funded Expenditure,Third Party Payments - Rent Incentives,16/08/2023,5813645,"2,500.00",Xaris Ltd
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams - FHS Grant Funded Expenditure,Third Party Payments - Rent Incentives,16/08/2023,5813646,"2,000.00",Xaris Ltd
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams- HAL Voids,Third Party Payments - Dwelling Rents,02/08/2023,5810668,"52,327.32",Tower Estates Properties Ltd
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,02/08/2023,5809758,"1,054.00",Capital Homes
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,02/08/2023,5809759,"18,517.85",Buxton Homes Poplar Limited
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,02/08/2023,5810060,"113,412.01",Matkap
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,02/08/2023,5810063,"2,959.26",Zehd Estates
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,02/08/2023,5810064,"14,152.43",Housing Britain
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,02/08/2023,5810521,"73,002.22",Barry Stewart and Sons Ltd
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,02/08/2023,5810523,"85,066.85",Fairview Lets
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,02/08/2023,5810524,"33,880.52",MBRC Investments LTD t/a 1st Capital Homes
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,02/08/2023,5810526,"1,619.75",ZETA HOMES LTD
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,02/08/2023,5810527,"10,263.15",Apolonia Property Services (Exodus Housing)
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,02/08/2023,5810528,"5,007.74",Keymove Estates Limited
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,02/08/2023,5810529,"39,179.97",Easymove EA Ltd
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,02/08/2023,5810532,"70,084.15",Barry Stewart and Sons Ltd
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,02/08/2023,5810659,"124,104.89",elliot leigh property management ltd
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,02/08/2023,5810665,"3,240.74",Housing Enterprise Solutions
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,02/08/2023,5810666,"151,139.88",METROPOLITAN & CROWN
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,02/08/2023,5810673,"3,180.60",Pynnacle Assets
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,02/08/2023,5810674,"3,348.00",Buildvantage
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,02/08/2023,5810675,"31,862.73",D & G lettings Ltd
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,18/08/2023,5810676,"254,822.72",HAMLETTS LTD
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,04/08/2023,5810677,"48,589.57",CITY HOUSING PARTNERSHIP LTD
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,04/08/2023,5810678,266,Christopher House (London) Ltd
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,04/08/2023,5810679,"48,301.39",TERRA FIRMA PROPERTY SERVICES UK
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,04/08/2023,5810680,"12,532.37",Meadway Properties LTD
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,04/08/2023,5810682,"134,837.71",Ample Properties & Finance
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,04/08/2023,5811159,"2,946.55",BK PROPERTY MANAGEMENT SERVICES
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,04/08/2023,5811160,"111,113.13",LETTINGS INTERNATIONAL
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,04/08/2023,5811162,"8,001.41",Oak Housing Limited
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,04/08/2023,5811164,"1,558.99",St James Asset Management Limited
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,04/08/2023,5811166,"43,603.05",louisianna properties
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,04/08/2023,5811168,"36,060.75",RENT ASSURED PROPERTY SERVICES
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,04/08/2023,5811336,"28,532.09",My Housing Limited
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,04/08/2023,5811380,"1,572.94",A & R PROPERTIES LONDON LTD
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,07/08/2023,5811745,"3,696.00",Has & Sons Investments
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,07/08/2023,5811746,"3,240.74",Knights and Co estate agent
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,09/08/2023,5812030,"156,729.56",Theori Housing Management Services LTD
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,09/08/2023,5812031,"9,480.50",Rent Connect Housing Ltd
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,09/08/2023,5812032,"8,535.23",Mears Housing Management Ltd
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,09/08/2023,5812032,"7,134.34",Mears Housing Management Ltd
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,11/08/2023,5812034,"10,488.85",Diamond Housing Management Limited
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,11/08/2023,5812035,"10,150.50",Diamond Housing Management Limited
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,11/08/2023,5812037,"40,401.06",Sovereign Residential
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,11/08/2023,5812300,"39,191.60",Denhan International
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,11/08/2023,5812301,"6,135.21",AMI PROPERTIES LIMITED
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,11/08/2023,5812302,"43,696.51",Apex Housing Solutions Ltd
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,11/08/2023,5813005,"1,483.97",Pearce Properties Investments Limited
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,11/08/2023,5813233,"78,524.24",Wentworth Estates
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,11/08/2023,5813234,"29,289.82",IKON ESTATES GROUP LTD
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,11/08/2023,5813235,"32,689.85",IKON ESTATES GROUP LTD
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,11/08/2023,5813237,"46,662.32",Denhan International
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,16/08/2023,5813672,"2,435.98",Limeco Associates Ltd
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,16/08/2023,5813674,"2,435.98",Midos Management Company Ltd
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,16/08/2023,5813684,"1,186.68",Altwood Properties
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,23/08/2023,5815616,"4,792.60",FAIRDEAL PROPERTY & FINANCIAL SERVICES
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,23/08/2023,5815711,"43,993.80",Apex Housing Solutions Ltd
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,25/08/2023,5817694,"7,743.30",Oak Housing Limited
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,30/08/2023,5817837,"81,437.71",Stef And Philips Ltd
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,30/08/2023,5817841,"124,458.07",elliot leigh property management ltd
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,30/08/2023,5818181,"73,655.38",Wentworth Estates
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Dwelling Rents,29/08/2023,5818912,"5,356.00",N&N Property Management Limited
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Service Charges for Private Licenced Accommodation (PLA),16/08/2023,5813339,"3,989.64",Thames Water Utilities LTD
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Void Losses,16/08/2023,5813639,"1,916.23",elliot leigh property management ltd
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Void Losses,16/08/2023,5813640,"1,032.08",elliot leigh property management ltd
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Void Losses,16/08/2023,5813641,501.87,Barry Stewart and Sons Ltd
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Reserves,04/08/2023,5811358,912,Christopher House (London) Ltd
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Priv Lic Accom,Third Party Payments - Reserves,16/08/2023,5813643,345.52,Tower Estates Properties Ltd
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Dwelling Rents,02/08/2023,5809655,"43,346.00",Metro Properties Ltd
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Dwelling Rents,02/08/2023,5809715,"48,925.00",Shuttleworth (UK) Ltd
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Dwelling Rents,18/08/2023,5813112,"1,078.00",Metro Properties Ltd
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Dwelling Rents,18/08/2023,5813117,330,Apolonia Property Services (Exodus Housing)
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Dwelling Rents,18/08/2023,5813119,"6,392.00",Apolonia Property Services (Exodus Housing)
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Dwelling Rents,18/08/2023,5813120,"14,074.00",Apolonia Property Services (Exodus Housing)
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Dwelling Rents,18/08/2023,5813121,"3,100.00",Apolonia Property Services (Exodus Housing)
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Dwelling Rents,18/08/2023,5813122,"3,226.00",Apolonia Property Services (Exodus Housing)
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Dwelling Rents,18/08/2023,5813123,"1,364.00",Apolonia Property Services (Exodus Housing)
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Dwelling Rents,18/08/2023,5813182,"3,385.50",Shuttleworth (UK) Ltd
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Dwelling Rents,18/08/2023,5813183,"4,110.50",Shuttleworth (UK) Ltd
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Dwelling Rents,18/08/2023,5813184,"1,571.50",Shuttleworth (UK) Ltd
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Dwelling Rents,18/08/2023,5813185,"3,360.50",Shuttleworth (UK) Ltd
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Dwelling Rents,18/08/2023,5813194,"38,645.50",Landmark Housing Group Ltd T/A Park Hotel
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Dwelling Rents,11/08/2023,5813240,"50,000.00",Travelodge Hotels Ltd
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Dwelling Rents,11/08/2023,5813241,"42,840.00",Signature Hotel London Ltd
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Dwelling Rents,11/08/2023,5813242,"58,650.00",Ilford Grand Hotel Ltd
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Dwelling Rents,18/08/2023,5813318,"6,145.00",Landmark Housing Group Ltd T/A Park Hotel
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Dwelling Rents,18/08/2023,5813722,684,Stef And Philips Ltd
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Dwelling Rents,21/08/2023,5813729,"69,930.36",Premier Inn
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Dwelling Rents,23/08/2023,5815270,"2,848.00",Metro Properties Ltd
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Dwelling Rents,23/08/2023,5815271,"2,580.00",Metro Properties Ltd
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Dwelling Rents,23/08/2023,5815311,"72,556.00",Our Lodge
Housing & Regeneration,General Fund/Council Fund,Homelessness,Hmlss Fams-Bed and Breakfast,Third Party Payments - Dwelling Rents,25/08/2023,5815342,"27,900.00",LimeTree Care Services Limited
