Directorate,Service,Division,Responsible Unit,Expense Type,Payment Date,Trans No,Net Amount,Supplier Name
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-Legal,Services - Professional Fees - Legal Fees/Expenses,26/06/2023,5798312,450.00,42 Bedford Row
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Fixtures and Fittings - Purchases - General,02/06/2023,5789286,"1,265.60",HAMLETTS LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Fixtures and Fittings - Purchases - General,07/06/2023,5790354,340.00,HAMLETTS LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Fixtures and Fittings - Purchases - General,09/06/2023,5790355,340.00,HAMLETTS LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Fixtures and Fittings - Purchases - General,09/06/2023,5790356,340.00,HAMLETTS LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Fixtures and Fittings - Purchases - General,09/06/2023,5790357,340.00,HAMLETTS LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Fixtures and Fittings - Purchases - General,09/06/2023,5790358,340.00,HAMLETTS LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Fixtures and Fittings - Purchases - General,09/06/2023,5790359,606.30,HAMLETTS LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Fixtures and Fittings - Purchases - General,09/06/2023,5790360,"1,981.15",HAMLETTS LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Fixtures and Fittings - Purchases - General,07/06/2023,5790509,328.90,FOCUS FURNISHING
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Fixtures and Fittings - Purchases - General,16/06/2023,5792892,"1,507.94",HAMLETTS LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Fixtures and Fittings - Purchases - General,16/06/2023,5792893,"1,198.80",HAMLETTS LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Fixtures and Fittings - Purchases - General,16/06/2023,5792894,463.98,HAMLETTS LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Fixtures and Fittings - Purchases - General,16/06/2023,5792895,"1,256.96",HAMLETTS LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Fixtures and Fittings - Purchases - General,16/06/2023,5792896,340.00,HAMLETTS LTD
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Fixtures and Fittings - Purchases - General,14/06/2023,5793135,"1,530.87",FOCUS FURNISHING
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Fixtures and Fittings - Purchases - General,14/06/2023,5793136,759.26,FOCUS FURNISHING
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Fixtures and Fittings - Purchases - General,23/06/2023,5795782,"2,008.50",FOCUS FURNISHING
Place,General Fund/Council Fund,Homelessness,Hmlss Fams-NST Properties,Third Party Payments - Other Agencies,19/06/2023,5795715,"1,155.12",O C K Chartered Surveyors
Place,No Service Specified,No Division Specified,DFG (Post Jul 03)-Mandatory,Grants to 3rd Parties - Renovation Grants,07/06/2023,5791194,"7,050.00",Evolve AMs UK Ltd
Place,No Service Specified,No Division Specified,DFG (Post Jul 03)-Mandatory,Grants to 3rd Parties - Renovation Grants,12/06/2023,5793043,"5,341.34",SIMRIC UK
Place,No Service Specified,No Division Specified,DFG (Post Jul 03)-Mandatory,Grants to 3rd Parties - Renovation Grants,26/06/2023,5797857,"6,330.73",SIMRIC UK
Place,No Service Specified,No Division Specified,DFG (Post Jul 03)-Mandatory,Grants to 3rd Parties - Renovation Grants,28/06/2023,5799452,"11,657.78",SIMRIC UK
Place,Planning Services,Economic Development,Employment & Skills,Panel & Conference Expenses - Conference - UK Based,14/06/2023,5785825,500.00,Institute of Employability Professionals
Place,Planning Services,Economic Development,Employment & Skills,Training Expenses - Staff External Training (UK Based),21/06/2023,5789052,260.00,WESTMINSTER FORUM PROJECTS
Place,Planning Services,Economic Development,Employment & Skills,Third Party Payments - Other,14/06/2023,5785826,"1,440.00",Institute of Employability Professionals
Place,Corporate & Democratic Core,Corporate Management,"COVID-19 Hardship 		",Third Party Payments - Other Agencies,02/06/2023,5781069,"2,966.25",Nec Software Solutions Uk Limited
Place,Corporate & Democratic Core,Corporate Management,"COVID-19 Hardship 		",Third Party Payments - Other Agencies,26/06/2023,5789849,847.50,Nec Software Solutions Uk Limited
Place,Corporate & Democratic Core,Corporate Management,Crisis & Support Payments,Third Party Payments - Other Agencies,07/06/2023,5784677,"2,500.00",ALANCIA FRUIT & VEGETABLE LTD
Place,Corporate & Democratic Core,Corporate Management,Tackling Poverty,Catering - Non Kitchen Supplies - Catering Supplies,12/06/2023,5793115,"14,200.00",Streetgames Uk
Place,Corporate & Democratic Core,Corporate Management,Tackling Poverty,Catering - Non Kitchen Supplies - Catering Supplies,12/06/2023,5793116,"14,500.00",Streetgames Uk
Place,Corporate & Democratic Core,Corporate Management,Tackling Poverty,Third Party Payments - Other Agencies,23/06/2023,5784678,"-10,923.45",Pedal Me
Place,Corporate & Democratic Core,Corporate Management,Tackling Poverty,Third Party Payments - Other Agencies,23/06/2023,5785285,"2,647.11",Pedal Me
Place,Corporate & Democratic Core,Corporate Management,Tackling Poverty,Third Party Payments - Other Agencies,23/06/2023,5786096,"1,515.65",Pedal Me
Place,Corporate & Democratic Core,Corporate Management,Tackling Poverty,Third Party Payments - Other Agencies,23/06/2023,5786097,"1,648.47",Pedal Me
Place,Corporate & Democratic Core,Corporate Management,Tackling Poverty,Third Party Payments - Other Agencies,23/06/2023,5787561,"2,238.02",Pedal Me
Place,Corporate & Democratic Core,Corporate Management,Tackling Poverty,Third Party Payments - Other Agencies,07/06/2023,5788234,"7,955.00",His Church
Place,Corporate & Democratic Core,Corporate Management,Tackling Poverty,Third Party Payments - Other Agencies,07/06/2023,5788235,"7,395.00",His Church
Place,Corporate & Democratic Core,Corporate Management,Tackling Poverty,Third Party Payments - Other Agencies,07/06/2023,5788236,"8,370.00",His Church
Place,Corporate & Democratic Core,Corporate Management,Tackling Poverty,Third Party Payments - Other Agencies,07/06/2023,5788237,"8,370.00",His Church
Place,Corporate & Democratic Core,Corporate Management,Tackling Poverty,Third Party Payments - Other Agencies,07/06/2023,5788238,"8,220.00",His Church
Place,Corporate & Democratic Core,Corporate Management,Tackling Poverty,Third Party Payments - Other Agencies,07/06/2023,5788239,"8,220.00",His Church
Place,Corporate & Democratic Core,Corporate Management,Tackling Poverty,Third Party Payments - Other Agencies,12/06/2023,5788240,"8,220.00",His Church
Place,Corporate & Democratic Core,Corporate Management,Tackling Poverty,Third Party Payments - Other Agencies,19/06/2023,5788241,"8,730.00",His Church
Place,Corporate & Democratic Core,Corporate Management,Tackling Poverty,Third Party Payments - Other Agencies,23/06/2023,5789262,"1,088.45",Pedal Me
Place,Corporate & Democratic Core,Corporate Management,Tackling Poverty,Third Party Payments - Other Agencies,23/06/2023,5789263,437.73,Pedal Me
Place,Corporate & Democratic Core,Corporate Management,Tackling Poverty,Third Party Payments - Other Agencies,26/06/2023,5790524,"6,220.00",His Church
Place,Corporate & Democratic Core,Corporate Management,Tackling Poverty,Third Party Payments - Other Agencies,30/06/2023,5792476,"1,387.25",Pedal Me
Place,Corporate & Democratic Core,Corporate Management,Tackling Poverty,Third Party Payments - Other Agencies,14/06/2023,5792858,"2,452.00",ALANCIA FRUIT & VEGETABLE LTD
Place,Corporate & Democratic Core,Corporate Management,Tackling Poverty,Third Party Payments - Other Agencies,21/06/2023,5792859,"2,500.00",ALANCIA FRUIT & VEGETABLE LTD
Place,Corporate & Democratic Core,Corporate Management,Tackling Poverty,Third Party Payments - Other Agencies,28/06/2023,5792860,"2,000.00",ALANCIA FRUIT & VEGETABLE LTD
Place,Corporate & Democratic Core,Corporate Management,Tackling Poverty,Third Party Payments - Other Agencies,14/06/2023,5793162,"2,497.50",ALANCIA FRUIT & VEGETABLE LTD
Place,Corporate & Democratic Core,Corporate Management,Tackling Poverty,Third Party Payments - Other Agencies,14/06/2023,5793163,"2,000.00",ALANCIA FRUIT & VEGETABLE LTD
Place,Corporate & Democratic Core,Corporate Management,Tackling Poverty,Third Party Payments - Other Agencies,14/06/2023,5793164,"2,500.00",ALANCIA FRUIT & VEGETABLE LTD
Place,Corporate & Democratic Core,Corporate Management,Tackling Poverty,Third Party Payments - Other Agencies,23/06/2023,5797908,"1,992.40",Pedal Me
Place,Corporate & Democratic Core,Corporate Management,Tackling Poverty,Third Party Payments - Other Agencies,23/06/2023,5797909,"2,029.69",Pedal Me
Place,Corporate & Democratic Core,Corporate Management,Tackling Poverty,Third Party Payments - Other Agencies,23/06/2023,5797910,"1,946.43",Pedal Me
Place,Corporate & Democratic Core,Corporate Management,Tackling Poverty,Third Party Payments - Other Agencies,23/06/2023,5797911,"1,469.51",Pedal Me
Place,Corporate & Democratic Core,Corporate Management,Tackling Poverty,Third Party Payments - Other Agencies,23/06/2023,5797912,"1,476.01",Pedal Me
Place,Corporate & Democratic Core,Corporate Management,Facilities Management,Training Expenses - Staff External Training (UK Based),28/06/2023,5797946,"1,295.00",The Knowledge Academy
Place,Corporate & Democratic Core,Corporate Management,Facilities Management,Uniforms & Clothing,26/06/2023,5789977,426.11,Burlington Uniforms Ltd
Place,Corporate & Democratic Core,Corporate Management,Facilities Management,Stationery,16/06/2023,5786078,"1,116.08",The Maintenance Supply Co Ltd
Place,Corporate & Democratic Core,Corporate Management,Facilities Management,Services - Professional Fees - Consultants Fees,26/06/2023,5790506,"1,200.00",Dysart 57 Ltd
Place,Corporate & Democratic Core,Corporate Management,Facilities Management,Third Party Payments - Payments to Schools,23/06/2023,5798307,"1,400.00",London Borough Of Redbridge
Place,Corporate & Democratic Core,Corporate Management,"Logistics		",Comms - Postages,21/06/2023,5795747,"3,452.97",ROYAL MAIL
Place,Corporate & Democratic Core,Corporate Management,"Logistics		",Comms - Postages,21/06/2023,5795748,"3,381.43",ROYAL MAIL
Place,Corporate & Democratic Core,Corporate Management,"Logistics		",Comms - Postages,21/06/2023,5795749,"4,172.94",ROYAL MAIL
Place,Corporate & Democratic Core,Corporate Management,"Logistics		",Comms - Postages,26/06/2023,5795750,"3,018.95",ROYAL MAIL
Place,Cultural and Related Services,Recreation & Sport,Events,Events & Exhibitions,30/06/2023,5799265,560.00,MLE19 ltd
Place,Corporate & Democratic Core,Corporate Management,Montifiore Centre,Contract Cleaning,09/06/2023,5784714,"1,391.76",Wetton Cleaning Services LTD
Place,Corporate & Democratic Core,Corporate Management,Montifiore Centre,Computing - Internet,12/06/2023,5783935,"1,595.50",Focus 4 U Ltd
Place,Corporate & Democratic Core,Corporate Management,Archiving,Storage Costs - Archiving,23/06/2023,5789973,"2,672.64",Restore PLC
Place,Corporate & Democratic Core,Corporate Management,Archiving,Storage Costs - Archiving,28/06/2023,5792565,"2,175.76",Restore PLC
Place,Corporate & Democratic Core,Corporate Management,Archiving,Storage Costs - Archiving,28/06/2023,5792566,713.06,Restore PLC
Place,Corporate & Democratic Core,Corporate Management,Archiving,Storage Costs - Archiving,28/06/2023,5792568,"1,351.09",Restore PLC
Place,Corporate & Democratic Core,Corporate Management,Water Coolers,Kitchen Supplies - Food and Beverages,09/06/2023,5783416,"4,173.00",Cooleraid Ltd
Place,Corporate & Democratic Core,Corporate Management,Water Coolers,Kitchen Supplies - Food and Beverages,30/06/2023,5791431,490.10,Cooleraid Ltd
Place,Corporate & Democratic Core,Corporate Management,CLM Rents,Rent Charges,16/06/2023,5790363,"22,937.28",Eastend Homes LTD
Place,Corporate & Democratic Core,Corporate Management,"Non Operational Buildings		",Computing - Purchase of Hardware,19/06/2023,5795716,"2,153.99",British Telecom
Place,Corporate & Democratic Core,Corporate Management,"New Town Hall Transitional Expenditure		",Repairs and Maintenance - Responsive - Electrical,14/06/2023,5785320,404.05,Edmundson Electrical LTD
Place,Corporate & Democratic Core,Corporate Management,"New Town Hall Transitional Expenditure		",Refuse Collection,02/06/2023,5783487,372.00,Powerday PLC
Place,Corporate & Democratic Core,Corporate Management,"New Town Hall Transitional Expenditure		",Refuse Collection,21/06/2023,5795803,481.00,Powerday PLC
Place,Corporate & Democratic Core,Corporate Management,"New Town Hall Transitional Expenditure		",Refuse Collection,30/06/2023,5795804,550.00,Powerday PLC
Place,Corporate & Democratic Core,Corporate Management,CLM Contract Cleaning,Contract Cleaning,09/06/2023,5792902,510.60,Wetton Cleaning Services LTD
Place,Corporate & Democratic Core,Corporate Management,"CLM Reactive R&M 		",Repairs and Maintenance - Responsive - Drainage & Sewers,02/06/2023,5785747,500.00,J&L Coster (Drainage) Ltd
Place,Corporate & Democratic Core,Corporate Management,"CLM Reactive R&M 		",Repairs and Maintenance - Responsive - Drainage & Sewers,02/06/2023,5785748,480.00,J&L Coster (Drainage) Ltd
Place,Corporate & Democratic Core,Corporate Management,"CLM Reactive R&M 		",Repairs and Maintenance - Responsive - Drainage & Sewers,07/06/2023,5785749,400.00,J&L Coster (Drainage) Ltd
Place,Corporate & Democratic Core,Corporate Management,"CLM Reactive R&M 		",Repairs and Maintenance - Responsive - Drainage & Sewers,28/06/2023,5798393,550.00,J&L Coster (Drainage) Ltd
Place,Corporate & Democratic Core,Corporate Management,"CLM Reactive R&M 		",Repairs and Maintenance - Responsive - Electrical,12/06/2023,5784736,383.61,Edmundson Electrical LTD
Place,Corporate & Democratic Core,Corporate Management,"CLM Reactive R&M 		",Repairs and Maintenance - Responsive - Electrical,09/06/2023,5792513,277.85,EDF Energy Customer Field Services
Place,Corporate & Democratic Core,Corporate Management,"CLM Reactive R&M 		",Repairs and Maintenance - Responsive - Mechanical,05/06/2023,5789223,"7,475.00",Eales Shutters Ltd
Place,Corporate & Democratic Core,Corporate Management,"CLM Reactive R&M 		",Repairs and Maintenance - Responsive - Mechanical,09/06/2023,5789892,"2,271.50",EDS a division of Kenson Contractors (Benington) Ltd
Place,Corporate & Democratic Core,Corporate Management,"CLM Reactive R&M 		",Repairs and Maintenance - Responsive - Mechanical,09/06/2023,5791319,"2,115.00",Controlcare Ltd
Place,Corporate & Democratic Core,Corporate Management,"CLM Reactive R&M 		",Repairs and Maintenance - Responsive - Mechanical,28/06/2023,5798377,"1,715.60",EDS a division of Kenson Contractors (Benington) Ltd
Place,Corporate & Democratic Core,Corporate Management,"CLM Reactive R&M 		",Repairs and Maintenance - Responsive - Mechanical,30/06/2023,5798378,"1,759.50",EDS a division of Kenson Contractors (Benington) Ltd
Place,Corporate & Democratic Core,Corporate Management,"CLM Reactive R&M 		",Repairs and Maintenance - Responsive - Repair & Maintenance,07/06/2023,5785678,"1,280.00",JC Coster (Metalworks) Ltd
Place,Corporate & Democratic Core,Corporate Management,"CLM Reactive R&M 		",Repairs and Maintenance - Responsive - Repair & Maintenance,14/06/2023,5785679,720.00,JC Coster (Metalworks) Ltd
Place,Corporate & Democratic Core,Corporate Management,"CLM Reactive R&M 		",Repairs and Maintenance - Responsive - Repair & Maintenance,19/06/2023,5791318,849.78,VMS Network Cabling Ltd
Place,Corporate & Democratic Core,Corporate Management,"CLM Reactive R&M 		",Repairs and Maintenance - Responsive - Repair & Maintenance,21/06/2023,5792806,500.00,JC Coster (Metalworks) Ltd
Place,Corporate & Democratic Core,Corporate Management,"CLM Reactive R&M 		",Repairs and Maintenance - Responsive - Repair & Maintenance,28/06/2023,5792807,"1,975.00",JC Coster (Metalworks) Ltd
Place,Corporate & Democratic Core,Corporate Management,"CLM Planned Maintenance 		",Repairs and Maintenance - Programmed - Drainage & Sewers,21/06/2023,5795799,750.00,J&L Coster (Drainage) Ltd
Place,Corporate & Democratic Core,Corporate Management,"CLM Planned Maintenance 		",Repairs and Maintenance - Programmed - Mechanical,12/06/2023,5792898,"5,985.00",Controlcare Ltd
Place,Corporate & Democratic Core,Corporate Management,"CLM Planned Maintenance 		",Repairs and Maintenance - Programmed - Mechanical,12/06/2023,5792899,495.00,Controlcare Ltd
Place,Corporate & Democratic Core,Corporate Management,"CLM Planned Maintenance 		",Repairs and Maintenance - Programmed - Mechanical,12/06/2023,5792900,"3,190.00",Controlcare Ltd
Place,Corporate & Democratic Core,Corporate Management,"CLM Planned Maintenance 		",Repairs and Maintenance - Programmed - Mechanical,12/06/2023,5792901,"3,660.00",Controlcare Ltd
Place,Corporate & Democratic Core,Corporate Management,"CLM Planned Maintenance 		",Repairs and Maintenance - Programmed - Mechanical,28/06/2023,5795815,"4,270.30",Atlas Maintenance Services Ltd
Place,Corporate & Democratic Core,Corporate Management,"CLM Planned Maintenance 		",Repairs and Maintenance - Programmed - Mechanical,28/06/2023,5795816,"4,682.63",Atlas Maintenance Services Ltd
Place,Corporate & Democratic Core,Corporate Management,"CLM Planned Maintenance 		",Repairs and Maintenance - Programmed - Health and Safety,21/06/2023,5792840,529.00,Oakleaf Surveying Ltd
Place,Corporate & Democratic Core,Corporate Management,"CLM Planned Maintenance 		",Services - Professional Fees - Consultants Fees,12/06/2023,5784656,912.25,Focus 4 U Ltd
Place,Corporate & Democratic Core,Corporate Management,"THCIL Revenue Feasibility		",Services - Professional Fees - Feasibility Studies,12/06/2023,5784641,"12,500.00",KehoeWalsh Architects
Place,Corporate & Democratic Core,Corporate Management,"THCIL Revenue Feasibility		",Services - Professional Fees - Feasibility Studies,14/06/2023,5788574,"45,375.00",VERGE DEZYN LTD
Place,Corporate & Democratic Core,Corporate Management,"CLM Stationery		",Stationery,02/06/2023,5789953,"4,707.52",ESPO
Place,Corporate & Democratic Core,Corporate Management,"CLM Stationery		",Stationery,02/06/2023,5789954,"15,910.25",ESPO
Place,Corporate & Democratic Core,Corporate Management,"CLM Stationery		",Stationery,02/06/2023,5789955,325.00,ESPO
Place,Corporate & Democratic Core,Corporate Management,"CLM Stationery		",Stationery,02/06/2023,5789956,"1,314.25",ESPO
Place,Highways and Transport Services,Public Transport,Mobility Support,Non Staff Transport Costs - Non Tfl Concessionary Fares,05/06/2023,5786127,"48,834.00",London Councils
Place,Highways and Transport Services,Public Transport,Mobility Support,Services - Professional Fees - Partnership Arrangement,26/06/2023,5790505,431.94,Valtech Limited
Place,Highways and Transport Services,Public Transport,Mobility Support,Services - Professional Fees - Partnership Arrangement,28/06/2023,5791256,848.23,Allied Publicity Services (Manchester) Limited CCS
Place,Highways and Transport Services,Public Transport,Mobility Support,Payments to Private Contractors - Other Contractors,12/06/2023,5783543,"1,515.80",SHA DISABILITY CONSULTANCY LTD
Place,Highways and Transport Services,Public Transport,Mobility Support,Payments to Private Contractors - Other Contractors,14/06/2023,5785312,"3,435.86",SHA DISABILITY CONSULTANCY LTD
Place,Highways and Transport Services,Public Transport,Mobility Support,Payments to Private Contractors - Other Contractors,28/06/2023,5790368,"1,457.50",SHA DISABILITY CONSULTANCY LTD
Place,Cultural and Related Services,Open Spaces,Green Team,Repairs and Maintenance - Responsive - Repair & Maintenance,07/06/2023,5782754,"1,820.00",JC Coster (Metalworks) Ltd
Place,Cultural and Related Services,Open Spaces,Green Team,Repairs and Maintenance - Responsive - Repair & Maintenance,12/06/2023,5783398,890.00,JC Coster (Metalworks) Ltd
Place,Cultural and Related Services,Open Spaces,Green Team,Repairs and Maintenance - Responsive - Repair & Maintenance,19/06/2023,5786056,480.00,JC Coster (Metalworks) Ltd
Place,Cultural and Related Services,Open Spaces,Green Team,Repairs and Maintenance - Responsive - Repair & Maintenance,19/06/2023,5786057,290.00,JC Coster (Metalworks) Ltd
Place,Cultural and Related Services,Open Spaces,Green Team,Repairs and Maintenance - Responsive - Repair & Maintenance,19/06/2023,5787509,"2,005.00",JC Coster (Metalworks) Ltd
Place,Cultural and Related Services,Open Spaces,Green Team,Repairs and Maintenance - Responsive - Repair & Maintenance,21/06/2023,5788195,250.00,JC Coster (Metalworks) Ltd
Place,Cultural and Related Services,Open Spaces,Green Team,Repairs and Maintenance - Responsive - Repair & Maintenance,26/06/2023,5789845,450.00,JC Coster (Metalworks) Ltd
Place,Cultural and Related Services,Open Spaces,Green Team,Tools and Equipment - Purchase,05/06/2023,5782128,375.00,Amethyst Horticulture Ltd
Place,Cultural and Related Services,Open Spaces,Green Team,Tools and Equipment - Purchase,02/06/2023,5782801,997.52,Groundsman Tools Ltd
Place,Cultural and Related Services,Open Spaces,Green Team,Tools and Equipment - Purchase,16/06/2023,5785695,839.96,Groundsman Tools Ltd
Place,Cultural and Related Services,Open Spaces,Green Team,Tools and Equipment - Purchase,16/06/2023,5786062,"6,774.62",Origin Amenity solutions Ltd (Rigby Taylor Ltd)
Place,Cultural and Related Services,Open Spaces,Green Team,Tools and Equipment - Purchase,16/06/2023,5786063,676.20,Origin Amenity solutions Ltd (Rigby Taylor Ltd)
Place,No Service Specified,No Division Specified,"Proceeds of Crime		",Services - Professional Fees - Legal Fees/Expenses,09/06/2023,5793025,"43,142.50",2 Hare Court
Place,No Service Specified,No Division Specified,"Proceeds of Crime		",Services - Professional Fees - Legal Fees/Expenses,09/06/2023,5793029,"74,000.00",2 Hare Court
Place,No Service Specified,No Division Specified,"Proceeds of Crime		",Services - Professional Fees - Legal Fees/Expenses,09/06/2023,5793036,"5,676.25",2 Hare Court
Place,Environmental and Regulatory Services,Regulatory Services,Public Realm Management,Training Expenses - Staff External Training (UK Based),19/06/2023,5791255,"1,980.00",Government Events
Place,Environmental and Regulatory Services,Regulatory Services,Public Realm Management,Services - Professional Fees - Legal Fees/Expenses,19/06/2023,5784073,420.00,Doyle Clayton Solicitors Limited
Place,Cultural and Related Services,Open Spaces,Clean and Green Management Team,Events & Exhibitions,14/06/2023,5784634,650.00,Kois Miah Photography
Place,Environmental and Regulatory Services,Waste Collection,Refuse Collection,Tools and Equipment - Purchase,05/06/2023,5783965,"8,012.16",SAI-PAC (UK) Ltd
Place,Environmental and Regulatory Services,Waste Collection,Refuse Collection,Tools and Equipment - Purchase,12/06/2023,5784663,"14,523.60",SAI-PAC (UK) Ltd
Place,Environmental and Regulatory Services,Street Cleansing (not chargeable to highways),Street Cleansing,Non Staff Transport Costs - Reimbursement,30/06/2023,5791292,"1,620.00",VAMPGB Limited
Place,Environmental and Regulatory Services,Street Cleansing (not chargeable to highways),Street Cleansing,Tools and Equipment - Purchase,07/06/2023,5783464,818.00,AR Solution Group Ltd
Place,Environmental and Regulatory Services,Street Cleansing (not chargeable to highways),Street Cleansing,Tools and Equipment - Purchase,07/06/2023,5783464,376.00,AR Solution Group Ltd
Place,Environmental and Regulatory Services,Street Cleansing (not chargeable to highways),Street Cleansing,Tools and Equipment - Purchase,07/06/2023,5783464,"1,556.00",AR Solution Group Ltd
Place,Environmental and Regulatory Services,Street Cleansing (not chargeable to highways),Street Cleansing,Tools and Equipment - Purchase,07/06/2023,5783464,578.00,AR Solution Group Ltd
Place,Environmental and Regulatory Services,Street Cleansing (not chargeable to highways),Street Cleansing,Tools and Equipment - Purchase,07/06/2023,5783464,"3,682.80",AR Solution Group Ltd
Place,Environmental and Regulatory Services,Street Cleansing (not chargeable to highways),Street Cleansing,Tools and Equipment - Purchase,07/06/2023,5783464,"1,140.00",AR Solution Group Ltd
Place,Environmental and Regulatory Services,Street Cleansing (not chargeable to highways),Street Cleansing,Tools and Equipment - Purchase,07/06/2023,5783464,493.50,AR Solution Group Ltd
Place,Environmental and Regulatory Services,Street Cleansing (not chargeable to highways),Street Cleansing,Tools and Equipment - Purchase,07/06/2023,5783464,299.00,AR Solution Group Ltd
Place,Environmental and Regulatory Services,Street Cleansing (not chargeable to highways),Street Cleansing,Tools and Equipment - Purchase,12/06/2023,5784659,"6,120.00",WH&DB Doole Ltd t/as The Bell Brush Co
Place,Environmental and Regulatory Services,Waste Collection,Environment Services central costs,Training Expenses - Staff External Training (UK Based),21/06/2023,5792863,773.25,TTC Group UK LTD
Place,Environmental and Regulatory Services,Waste Collection,Environment Services central costs,Non Staff Transport Costs - Reimbursement,09/06/2023,5783489,"1,505.00",VAMPGB Limited
Place,Environmental and Regulatory Services,Waste Collection,Environment Services central costs,Non Staff Transport Costs - Reimbursement,16/06/2023,5787566,"1,705.00",VAMPGB Limited
Place,Environmental and Regulatory Services,Waste Collection,Environment Services central costs,Non Staff Transport Costs - Reimbursement,23/06/2023,5789267,"1,705.00",VAMPGB Limited
Place,Environmental and Regulatory Services,Waste Collection,Environment Services central costs,Materials - Cleaning Materials,05/06/2023,5787576,"3,600.00",STEAM TECH ENVIRONMENTAL LTD
Place,Environmental and Regulatory Services,Waste Collection,Environment Services central costs,Materials - Cleaning Materials,28/06/2023,5795494,"3,600.00",STEAM TECH ENVIRONMENTAL LTD
Place,Environmental and Regulatory Services,Waste Collection,Environment Services central costs,Uniforms & Clothing,07/06/2023,5783463,"1,660.00",AR Solution Group Ltd
Place,Environmental and Regulatory Services,Waste Collection,Environment Services central costs,Uniforms & Clothing,07/06/2023,5783463,460.00,AR Solution Group Ltd
Place,Environmental and Regulatory Services,Waste Collection,Environment Services central costs,Uniforms & Clothing,07/06/2023,5783463,309.30,AR Solution Group Ltd
Place,Environmental and Regulatory Services,Waste Collection,Environment Services central costs,Uniforms & Clothing,07/06/2023,5783463,309.30,AR Solution Group Ltd
Place,Environmental and Regulatory Services,Waste Collection,Environment Services central costs,Uniforms & Clothing,07/06/2023,5783463,309.30,AR Solution Group Ltd
Place,Environmental and Regulatory Services,Waste Collection,Environment Services central costs,Uniforms & Clothing,07/06/2023,5783463,309.30,AR Solution Group Ltd
Place,Environmental and Regulatory Services,Waste Collection,Environment Services central costs,Uniforms & Clothing,07/06/2023,5783463,920.00,AR Solution Group Ltd
Place,Environmental and Regulatory Services,Waste Collection,Environment Services central costs,Uniforms & Clothing,07/06/2023,5783463,920.00,AR Solution Group Ltd
Place,Environmental and Regulatory Services,Waste Collection,Environment Services central costs,Uniforms & Clothing,07/06/2023,5783463,920.00,AR Solution Group Ltd
Place,Environmental and Regulatory Services,Waste Collection,Environment Services central costs,Uniforms & Clothing,07/06/2023,5783463,920.00,AR Solution Group Ltd
Place,Environmental and Regulatory Services,Waste Collection,Environment Services central costs,Uniforms & Clothing,07/06/2023,5783463,309.30,AR Solution Group Ltd
Place,Environmental and Regulatory Services,Waste Collection,Environment Services central costs,Uniforms & Clothing,07/06/2023,5783463,272.25,AR Solution Group Ltd
Place,Environmental and Regulatory Services,Waste Collection,Environment Services central costs,Uniforms & Clothing,07/06/2023,5783463,252.20,AR Solution Group Ltd
Place,Environmental and Regulatory Services,Waste Collection,Environment Services central costs,Uniforms & Clothing,07/06/2023,5783463,"2,637.00",AR Solution Group Ltd
Place,Environmental and Regulatory Services,Waste Collection,Environment Services central costs,Uniforms & Clothing,09/06/2023,5783465,318.40,AR Solution Group Ltd
Place,Environmental and Regulatory Services,Waste Collection,Environment Services central costs,Uniforms & Clothing,09/06/2023,5783465,477.60,AR Solution Group Ltd
Place,Environmental and Regulatory Services,Waste Collection,Environment Services central costs,Uniforms & Clothing,09/06/2023,5783465,477.60,AR Solution Group Ltd
Place,Environmental and Regulatory Services,Recycling,Recycling,Tools and Equipment - Purchase,26/06/2023,5789242,381.00,WH&DB Doole Ltd t/as The Bell Brush Co
Place,Environmental and Regulatory Services,Recycling,Recycling,Tools and Equipment - Purchase,26/06/2023,5789242,328.50,WH&DB Doole Ltd t/as The Bell Brush Co
Place,Environmental and Regulatory Services,Waste Disposal,Waste Disposal,Payments to Private Contractors - Private Contractor,02/06/2023,5781536,522.68,Port of London Authority
Place,Environmental and Regulatory Services,Waste Disposal,Waste Disposal,Payments to Private Contractors - Private Contractor,19/06/2023,5786083,"745,000.00",Cory Environmental LTD T/A Cory Riverside Energy
