Directorate,Service,Division,Responsible Unit,Expense Type,Payment Date,Trans No,Net Amount,Supplier Name
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,13/11/2023,5837609,436.78,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,13/11/2023,5837610,510.43,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,13/11/2023,5837611,455.09,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,13/11/2023,5837613,544.16,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,13/11/2023,5837614,343.71,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,15/11/2023,5837616,485.95,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,13/11/2023,5837619,577.03,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,13/11/2023,5837622,312.48,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,13/11/2023,5837623,"1,628.12",William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,13/11/2023,5837625,270.19,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,13/11/2023,5837626,394.1,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,15/11/2023,5837628,250.32,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,13/11/2023,5837632,394.15,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,13/11/2023,5837633,346.64,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,13/11/2023,5837634,368.48,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,13/11/2023,5837637,571.4,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,13/11/2023,5837639,338.49,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,13/11/2023,5837640,370.33,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,22/11/2023,5840202,261.92,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,24/11/2023,5840204,"1,796.53",William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,27/11/2023,5843657,344.99,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,27/11/2023,5843658,556.6,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,27/11/2023,5843661,359.34,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,27/11/2023,5843663,250.04,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,27/11/2023,5843669,311.2,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,27/11/2023,5843674,416.33,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,27/11/2023,5843675,420.53,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,27/11/2023,5843676,"2,140.82",William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,27/11/2023,5843677,866.14,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,27/11/2023,5843681,291.72,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,27/11/2023,5843683,443.09,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,27/11/2023,5843686,326.85,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,27/11/2023,5843687,301.02,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,27/11/2023,5843693,387.71,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,29/11/2023,5843694,257.4,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,27/11/2023,5843696,293.49,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,27/11/2023,5843700,556.09,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,27/11/2023,5843705,298.79,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,29/11/2023,5843712,973.34,William White Meats Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Sch. Meals A/c � Columbia,Repairs and Maintenance - Responsive - General,24/11/2023,5848686,"6,598.00",Willis Jenkins Ltd
Children�s Services,Education Services,Early Years,SSEYCG Inclusion,Third Party Payments - Voluntary Associations,24/11/2023,5848923,"1,123.04",Wonder Haven
Children�s Services,Education Services,Early Years,SSEYCG Inclusion,Third Party Payments - Voluntary Associations,24/11/2023,5848924,"1,123.04",Wonder Haven
Children�s Services,Education Services,Early Years,SSEYCG Inclusion,Third Party Payments - Voluntary Associations,24/11/2023,5848925,"2,246.08",Wonder Haven
Children�s Services,Education Services,Other Strategic Functions,High Needs Out Of Borough Special Schools,Third Party Payments - Payments to Schools,22/11/2023,5840076,"20,080.71",Woodcroft School Ltd
Children�s Services,Education Services,Other Strategic Functions,High Needs Out Of Borough Special Schools,Third Party Payments - Payments to Schools,22/11/2023,5840077,"20,080.71",Woodcroft School Ltd
Children�s Services,Education Services,Other Strategic Functions,High Needs Out Of Borough Special Schools,Third Party Payments - Payments to Schools,22/11/2023,5840078,"20,080.71",Woodcroft School Ltd
Children�s Services,Education Services,Other Strategic Functions,High Needs Out Of Borough Special Schools,Third Party Payments - Payments to Schools,22/11/2023,5840079,"20,080.71",Woodcroft School Ltd
Children�s Services,Education Services,Other Strategic Functions,High Needs Out Of Borough Special Schools,Third Party Payments - Payments to Schools,22/11/2023,5840080,"20,080.71",Woodcroft School Ltd
Children�s Services,Education Services,Other Strategic Functions,High Needs Out Of Borough Special Schools,Third Party Payments - Payments to Schools,22/11/2023,5840081,"20,080.71",Woodcroft School Ltd
Children�s Services,Education Services,Other Strategic Functions,Alternative Provision,Third Party Payments - Contingencies,29/11/2023,5846325,440,Woolwich Polytechnic School
Children�s Services,Education Services,Other Strategic Functions,Alternative Provision,Third Party Payments - Contingencies,29/11/2023,5846326,990,Woolwich Polytechnic School
Children�s Services,Children's Social Care,Children Looked After,Leaving Care Staff,Computing - Purchase of Hardware,17/11/2023,5837668,518.78,XMA Ltd
Children�s Services,Children's Social Care,Youth Justice,Youth Justice Team,Training Expenses - Staff Internal Training,06/11/2023,5835420,950,YJLC
Children�s Services,Children's Social Care,Youth Justice,Youth Justice Team,Training Expenses - Staff Internal Training,06/11/2023,5835421,"1,500.00",YJLC
Children�s Services,Children's Social Care,Youth Justice,Youth Justice Team,Training Expenses - Staff Internal Training,06/11/2023,5835422,"1,500.00",YJLC
Children�s Services,Children's Social Care,Youth Justice,Youth Justice Team,Training Expenses - Staff Internal Training,06/11/2023,5835423,"1,500.00",YJLC
Children�s Services,Children's Social Care,Youth Justice,Youth Justice Team,Training Expenses - Staff Internal Training,22/11/2023,5846794,600,YJLC
Children�s Services,Children's Social Care,Children's and Young People's Safety,"North East Birth to 19 Family Support		",Educational/Training Supplies - Arts & Crafts,13/11/2023,5837099,602.35,Yorkshire Purchasing Organisation
Children�s Services,Children's Social Care,Children's and Young People's Safety,"North East Birth to 19 Family Support		",Stationery,13/11/2023,5837099,329.84,Yorkshire Purchasing Organisation
Children�s Services,Children's Social Care,Children's and Young People's Safety,"North East Birth to 19 Family Support		",Stationery,29/11/2023,5842681,369.99,Yorkshire Purchasing Organisation
Children�s Services,Children's Social Care,Children's and Young People's Safety,"South East Birth to 19 Family Support		",Educational/Training Supplies - Arts & Crafts,13/11/2023,5835940,725,Yorkshire Purchasing Organisation
Children�s Services,Children's Social Care,Children's and Young People's Safety,"South East Birth to 19 Family Support		",Educational/Training Supplies - Arts & Crafts,13/11/2023,5835940,560,Yorkshire Purchasing Organisation
Children�s Services,Children's Social Care,Children's and Young People's Safety,"South East Birth to 19 Family Support		",Educational/Training Supplies - Arts & Crafts,20/11/2023,5840051,492.96,Yorkshire Purchasing Organisation
Children�s Services,Children's Social Care,Children's and Young People's Safety,"South East Birth to 19 Family Support		",Educational/Training Supplies - Arts & Crafts,22/11/2023,5840329,397.45,Yorkshire Purchasing Organisation
Children�s Services,Children's Social Care,Children's and Young People's Safety,"South East Birth to 19 Family Support		",Educational/Training Supplies - Arts & Crafts,22/11/2023,5844123,"2,346.13",Yorkshire Purchasing Organisation
Children�s Services,Children's Social Care,Children's and Young People's Safety,"South East Birth to 19 Family Support		",Stationery,29/11/2023,5842678,"2,002.47",Yorkshire Purchasing Organisation
Children�s Services,Children's Social Care,Children's and Young People's Safety,"South East Birth to 19 Family Support		",Stationery,29/11/2023,5842678,"2,002.47",Yorkshire Purchasing Organisation
Children�s Services,Children's Social Care,Children Looked After,S23-Resi-P&V/OLA-Boarding Sch,Childrens Act Section 23 - Placement Fee,13/11/2023,5832588,"24,357.01",Your chapter Limited
Children�s Services,Children's Social Care,Children Looked After,S23-Resi-P&V/OLA-Boarding Sch,Childrens Act Section 23 - Placement Fee,29/11/2023,5841906,"23,571.30",Your chapter Limited
Children�s Services,Children's Social Care,Children Looked After,S23-Other-Semi-Ind. Unit,Childrens Act Section 23 - Placement Fee,01/11/2023,5837682,"4,563.53",Youth reality homes
