Directorate,Service,Division,Responsible Unit,Expense Type,Payment Date,Trans No,Net Amount,Supplier Name
Health Adults and Community,Public Health,Substance Misuse,"Contracted Services (Drug and Alcohol)		",Payments to Private Contractors - Pharmacies,28/07/2023,5803190,450.20,Green Light Pharmacy Hannaford
Health Adults and Community,Public Health,Substance Misuse,"Contracted Services (Drug and Alcohol)		",Payments to Private Contractors - Pharmacies,28/07/2023,5803244,765.00,Everlasting Pharm Ltd
Health Adults and Community,Public Health,Substance Misuse,"Rough Sleeping Drug and Alcohol Treatment		",Third Party Payments - Voluntary Associations,31/07/2023,5806420,"22,287.00",Providence Row Charity
Health Adults and Community,Public Health,Substance Misuse,"Rough Sleeping Drug and Alcohol Treatment		",Third Party Payments - Voluntary Associations,31/07/2023,5806421,"10,132.00",Providence Row Charity
Health Adults and Community,Public Health,Substance Misuse,"Rough Sleeping Drug and Alcohol Treatment		",Third Party Payments - Voluntary Associations,31/07/2023,5807112,"6,083.00",Providence Row Charity
Health Adults and Community,Public Health,Substance Misuse,"Rough Sleeping Drug and Alcohol Treatment		",Third Party Payments - Voluntary Associations,31/07/2023,5807113,"6,198.00",Providence Row Charity
Health Adults and Community,Adult Social Care,Information and Early Intervention,"Carers & Cross Cutting Issues		",Social Care - Direct Payments Support Services,28/07/2023,5801001,"28,000.00",Peopleplus Group Limited
Health Adults and Community,Adult Social Care,Support with Memory and Cognition - older people (65+),"Day Centre Project		",Third Party Payments - Day Care,28/07/2023,5808968,"74,633.50",St Hilda's East Community Centre
Health Adults and Community,Adult Social Care,Support with Memory and Cognition - older people (65+),"Day Centre Project		",Third Party Payments - Day Care,28/07/2023,5808969,"29,364.00",St Hilda's East Community Centre
Health Adults and Community,Adult Social Care,Support with Memory and Cognition - adults (18-64),Generic Care Packages NE Team -SS,Social Care - Residential Care,05/07/2023,5801271,"5,571.43",Willows Care Home
Health Adults and Community,Adult Social Care,Support with Memory and Cognition - adults (18-64),Generic Care Packages NE Team -SS,Social Care - Prevention & Support,19/07/2023,5805501,"1,443.00",George IV Regency Hotel
Health Adults and Community,Adult Social Care,Support with Memory and Cognition - adults (18-64),Generic Care Packages NE Team -SS,Social Care - Prevention & Support,26/07/2023,5807571,"2,250.00",Citystay Hotel Limited
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Extra Care Sheltered Housing,12/07/2023,5803839,647.50,Care-Away Ltd T/A Care Support
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Nursing Care,05/07/2023,5801302,"5,357.14",Willows Care Home
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Nursing Care,05/07/2023,5801363,"12,960.00",Willows Care Home
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Nursing Care,07/07/2023,5803129,"4,415.53",ACORN LODGE CARE HOME
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Nursing Care,12/07/2023,5803828,"3,368.55",BARCHESTER HEALTHCARE
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Nursing Care,21/07/2023,5803896,"1,371.43",Moreland House Care Home
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Nursing Care,14/07/2023,5804951,"3,259.89",BARCHESTER HEALTHCARE
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Nursing Care,24/07/2023,5806666,"5,160.00",Moreland House Care Home
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Nursing Care,26/07/2023,5807243,"4,562.71",ACORN LODGE CARE HOME
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Nursing Care,26/07/2023,5807287,"3,415.14",BARCHESTER HEALTHCARE
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Nursing Care,26/07/2023,5807332,"3,391.44",Hamberley Care 1 Ltd (Hawthorn Green)
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Nursing Care,26/07/2023,5807339,"3,515.12",BARCHESTER HEALTHCARE
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Nursing Care,26/07/2023,5807583,"2,354.89",BARCHESTER HEALTHCARE
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Nursing Care,26/07/2023,5807948,"3,391.44",Hamberley Care 1 Ltd (Hawthorn Green)
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Residential Care,05/07/2023,5801289,"4,200.00",Richan Care Limited T/A Highcroft Care Home
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Residential Care,05/07/2023,5801296,"4,091.66",Cathena Healthcare Ltd - Quenby Rest Home
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Residential Care,05/07/2023,5801301,"35,403.35",Nightingale Residential Care Home Ltx
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Residential Care,05/07/2023,5801353,"3,428.57",RUNWOOD HOMES PLC
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Residential Care,05/07/2023,5801362,"3,202.71",Essex County Council
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Residential Care,05/07/2023,5801366,"2,481.43",MERRIE LOOTS FARM
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Residential Care,07/07/2023,5803159,"4,271.43",Brownscombe House
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Residential Care,07/07/2023,5803169,"5,400.00",St Mary's Court
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Residential Care,14/07/2023,5804945,"5,357.14",PARK VIEW CARE HOME
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Residential Care,19/07/2023,5805572,"4,024.17",LITTLE GAYNES REST HOME
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Residential Care,21/07/2023,5806728,"1,650.00",Richan Care Limited T/A Highcroft Care Home
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Residential Care,26/07/2023,5807209,"4,871.43",PARK VIEW CARE HOME
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Residential Care,26/07/2023,5807253,"4,162.86",Hamberley Care 1 Ltd (Hawthorn Green)
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Residential Care,26/07/2023,5807262,"5,535.71",PARK VIEW CARE HOME
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Residential Care,26/07/2023,5807568,"4,156.16",LITTLE GAYNES REST HOME
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Residential Care,26/07/2023,5807906,"3,863.67",Valorum Care Ltd
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Residential Care,26/07/2023,5807908,"3,959.06",Valorum Care Ltd
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Residential Care,26/07/2023,5807919,"3,445.71",Seabrooke Manor LTD
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Residential Care,26/07/2023,5807964,"3,684.57",Beaumont Court Care Home Ltd
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Respite Care,07/07/2023,5803143,"6,040.00",Safehands Live In Care
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Day Care,05/07/2023,5801309,875.52,HEADWAY EAST LONDON
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Homecare,07/07/2023,5803002,698.26,City Care Agency Ltd
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Homecare,07/07/2023,5803011,406.88,City Care Agency Ltd
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Homecare,07/07/2023,5803112,299.26,City Care Agency Ltd
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Homecare,19/07/2023,5805537,"207,194.12",APASENTH
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Homecare,19/07/2023,5805541,"98,502.35",CARE SOLUTION BUREAU
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Homecare,19/07/2023,5805551,"4,807.92",APASENTH
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Homecare,19/07/2023,5805649,"4,642.20",Excelcare (Home Care Division) LTD
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Homecare,19/07/2023,5805663,"2,006.22",Excelcare (Home Care Division) LTD
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Homecare,19/07/2023,5805720,"1,475.13",MiHomecare Limited
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Homecare,19/07/2023,5805724,"307,068.59",Diversity Health and Social Care LTD
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Homecare,26/07/2023,5807753,"25,819.52",Ashton Care Ltd
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Homecare,28/07/2023,5809210,"12,636.77",Supporting Care
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Prevention & Support,21/07/2023,5806716,359.13,POhWER
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Prevention & Support,26/07/2023,5807266,"2,400.00",Citystay Hotel Limited
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,05/07/2023,5801347,"4,330.24",D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,14/07/2023,5804928,692.27,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,19/07/2023,5805602,"1,130.36",London Borough of Tower Hamlets  - Adult NRPF
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,26/07/2023,5807400,"1,142.92",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,26/07/2023,5807421,"1,232.20",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,26/07/2023,5807447,"4,401.29",D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages NE Team -PS,Social Care - Direct Payments,26/07/2023,5807450,892.94,DH TOWER HAMLETS
