Directorate,Service,Division,Responsible Unit,Expense Type,Payment Date,Trans No,Net Amount,Supplier Name
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Non Staff Transport Costs - Client Transport Costs,21/02/2024,5878729,360,Tower Project
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Non Staff Transport Costs - Client Transport Costs,21/02/2024,5878734,360,Tower Project
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Non Staff Transport Costs - Client Transport Costs,21/02/2024,5878742,360,Tower Project
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Non Staff Transport Costs - Client Transport Costs,21/02/2024,5878744,678,VIBRANCE
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Nursing Care,07/02/2024,5874232,"1,900.00",Westgate Healthcare (Wanstead) Ltd (Chestnut Manor Care Home)
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Nursing Care,07/02/2024,5874281,"5,411.71",QUANTUM CARE LTD
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Residential Care,09/02/2024,5875416,"7,348.86",ROSELOCK LTD
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Residential Care,09/02/2024,5875443,"7,348.86",ROSELOCK LTD
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Residential Care,09/02/2024,5875450,"6,955.03",M POWER LTD
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Residential Care,09/02/2024,5875472,"24,285.35",SASA Homes Limited
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Residential Care,16/02/2024,5877344,"5,107.20",NAS Services Ltd
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Residential Care,16/02/2024,5877388,"8,904.13",Partnerships in Care - Roydon Road Priory
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Residential Care,21/02/2024,5878416,"7,395.18",NEXUS Programme Ltd
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Residential Care,21/02/2024,5878444,"7,307.14",DELROSE HOUSE LIMITED
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Residential Care,21/02/2024,5878445,"6,295.57",L&Q Living Ltd
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Residential Care,21/02/2024,5878479,"15,328.58",CLANDON HOUSE
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Residential Care,21/02/2024,5878481,"12,030.86",CLANDON HOUSE
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Residential Care,21/02/2024,5878482,"8,285.72",CLANDON HOUSE
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Residential Care,21/02/2024,5878494,"9,523.84",PEMBROKE HOUSE
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Residential Care,21/02/2024,5878495,"10,697.94",PEMBROKE HOUSE
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Residential Care,21/02/2024,5878496,"15,213.64",PEMBROKE HOUSE
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Residential Care,21/02/2024,5878497,"10,950.61",PEMBROKE HOUSE
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Residential Care,21/02/2024,5878498,"14,500.00",Familycare Homes Ltd
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Residential Care,21/02/2024,5878520,"8,951.48",THE REGARD PARTNERSHIP
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Residential Care,21/02/2024,5878572,"6,663.75",SAHARA HOMES LIMITED
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Residential Care,21/02/2024,5878573,"5,997.99",SAHARA HOMES LIMITED
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Residential Care,21/02/2024,5878574,"10,905.45",SAHARA HOMES LIMITED
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Residential Care,21/02/2024,5878577,"7,112.25",SAHARA HOMES LIMITED
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Residential Care,21/02/2024,5878578,"7,776.06",SAHARA HOMES LIMITED
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Residential Care,21/02/2024,5878579,"5,689.80",SAHARA HOMES LIMITED
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Residential Care,21/02/2024,5878746,"8,868.00",Talbot Woods Lodge
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Residential Care,23/02/2024,5880209,"14,262.48",KENT AUTISTIC TRUST
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Residential Care,28/02/2024,5881364,"6,918.08",NEXUS Programme Ltd
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Residential Care,28/02/2024,5881379,"4,777.71",NAS Services Ltd
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Residential Care,28/02/2024,5881387,"6,874.74",ROSELOCK LTD
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Residential Care,28/02/2024,5881388,"5,344.28",Saivan Care Services Limited
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Residential Care,28/02/2024,5881389,"6,391.18",Saivan Care Services Limited
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Residential Care,28/02/2024,5881391,"3,300.00",SASA Homes Limited
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Residential Care,28/02/2024,5881404,"9,998.37",Venus Healthcare Homes Ltd
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Residential Care,28/02/2024,5881405,"12,933.17",Venus Healthcare Homes Ltd
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Residential Care,28/02/2024,5881422,"5,471.18",RESIDENTIAL COMMUNITY CARE SERVICES
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Respite Care Residential,09/02/2024,5875413,"6,035.00",Just in Time Agency (JIT) Ltd
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Respite Care Residential,16/02/2024,5877392,"1,155.00",APASENTH
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Respite Care Residential,21/02/2024,5878478,"1,575.00",CLANDON HOUSE
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Day Care,02/02/2024,5873138,"2,233.07",APASENTH
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Day Care,02/02/2024,5873139,"1,318.24",APASENTH
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Day Care,02/02/2024,5873141,917.83,APASENTH
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Day Care,02/02/2024,5873148,967.03,APASENTH
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Day Care,02/02/2024,5873151,"1,333.33",APASENTH
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Day Care,02/02/2024,5873153,"1,257.57",APASENTH
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Day Care,02/02/2024,5873156,"2,417.57",APASENTH
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Day Care,02/02/2024,5873160,"1,257.57",APASENTH
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Day Care,02/02/2024,5873162,"2,417.57",APASENTH
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Day Care,07/02/2024,5874210,680.74,APASENTH
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Day Care,07/02/2024,5874211,"1,786.46",APASENTH
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Day Care,07/02/2024,5874212,"3,216.65",APASENTH
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Day Care,07/02/2024,5874213,"1,134.57",APASENTH
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Day Care,07/02/2024,5874214,"1,339.84",APASENTH
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Day Care,07/02/2024,5874222,"1,221.92",ROSYCARE RESOURCE CENTRE
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Day Care,07/02/2024,5874237,"1,257.57",APASENTH
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Day Care,07/02/2024,5874239,"1,394.57",APASENTH
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Day Care,07/02/2024,5874240,876.9,APASENTH
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Day Care,07/02/2024,5874266,"1,146.87",APASENTH
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Day Care,07/02/2024,5874285,674.4,I C M FOUNDATION CIC - CORE NEWS PROJECT
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Day Care,09/02/2024,5875391,337.2,I C M FOUNDATION CIC - CORE NEWS PROJECT
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Day Care,14/02/2024,5876258,768.6,Realise Futures C.I.C
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Day Care,16/02/2024,5877345,"2,985.34",NAS Services Ltd
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Day Care,21/02/2024,5878530,"1,414.00",Person Centred Day Opportunities
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Day Care,21/02/2024,5878657,901.5,APASENTH
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Day Care,21/02/2024,5878662,"1,240.00",APASENTH
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Day Care,21/02/2024,5878663,"2,400.00",APASENTH
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Day Care,21/02/2024,5878665,"3,542.10",APASENTH
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Day Care,21/02/2024,5878668,"1,920.00",APASENTH
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Day Care,21/02/2024,5878669,"3,388.56",APASENTH
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Day Care,21/02/2024,5878671,"1,500.00",APASENTH
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Day Care,21/02/2024,5878672,"1,240.00",APASENTH
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Day Care,21/02/2024,5878680,"1,440.00",APASENTH
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Day Care,21/02/2024,5878685,960,APASENTH
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Day Care,21/02/2024,5878687,"1,240.00",APASENTH
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Day Care,21/02/2024,5878690,"1,440.00",APASENTH
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Day Care,21/02/2024,5878691,960,APASENTH
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Day Care,21/02/2024,5878692,"1,624.80",APASENTH
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Day Care,21/02/2024,5878695,"1,201.60",APASENTH
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Day Care,21/02/2024,5878701,"2,400.00",APASENTH
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Day Care,21/02/2024,5878703,"1,240.00",APASENTH
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Day Care,21/02/2024,5878714,"2,400.00",APASENTH
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Day Care,21/02/2024,5878716,"1,058.40",APASENTH
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Day Care,21/02/2024,5878728,"1,882.00",Tower Project
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Day Care,21/02/2024,5878729,"1,882.00",Tower Project
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Day Care,21/02/2024,5878733,"2,242.00",Tower Project
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Day Care,21/02/2024,5878734,"1,882.00",Tower Project
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Day Care,21/02/2024,5878735,"2,242.00",Tower Project
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Day Care,21/02/2024,5878736,"2,242.00",Tower Project
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Day Care,21/02/2024,5878737,"2,242.00",Tower Project
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Day Care,21/02/2024,5878742,"2,224.00",Tower Project
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Day Care,21/02/2024,5878744,"2,616.00",VIBRANCE
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Day Care,23/02/2024,5879799,"2,616.00",VIBRANCE
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Homecare,14/02/2024,5876222,"7,898.68",Supporting Care North East Branch
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Homecare,14/02/2024,5876226,"31,871.23",APASENTH
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Homecare,14/02/2024,5876265,"18,263.50",Excelcare (Home Care Division) LTD
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Homecare,14/02/2024,5876266,"17,857.33",Diversity Health and Social Care LTD
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Homecare,14/02/2024,5876274,"2,682.75",Supporting Care
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Homecare,14/02/2024,5876279,"6,934.91",MiHomecare Limited
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Homecare,14/02/2024,5876321,"16,374.72",CARE SOLUTION BUREAU
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Homecare,14/02/2024,5876333,"1,582.56",APASENTH
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Homecare,14/02/2024,5876342,"6,447.15",Excelcare (Home Care Division) LTD
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Homecare,21/02/2024,5878350,380,DISCOVERY HOME
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Homecare,21/02/2024,5878752,864.4,Outward Housing
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Homecare,21/02/2024,5878754,"1,296.60",Outward Housing
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Homecare,21/02/2024,5878759,518.64,Outward Housing
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Homecare,21/02/2024,5878761,"1,665.63",Outward Housing
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Homecare,21/02/2024,5878768,518.64,Outward Housing
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Homecare,21/02/2024,5878775,345.76,Outward Housing
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Homecare,21/02/2024,5878776,864.4,Outward Housing
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Homecare,21/02/2024,5878778,"1,383.04",Outward Housing
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Homecare,21/02/2024,5878779,"2,161.00",Outward Housing
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Homecare,21/02/2024,5878780,605.08,Outward Housing
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Homecare,28/02/2024,5881426,400,Paradise Home Care Services Limited
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Prevention & Support,02/02/2024,5873064,"1,296.60",Outward Housing
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Prevention & Support,02/02/2024,5873068,345.76,Outward Housing
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Prevention & Support,21/02/2024,5878314,345.76,Outward Housing
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Direct Payments,09/02/2024,5875460,"7,659.14",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Direct Payments,23/02/2024,5879578,"1,389.46",D D PAYROLL SERVICES
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Direct Payments,23/02/2024,5879633,"2,000.12",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Direct Payments,23/02/2024,5879684,"1,964.43",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Direct Payments,23/02/2024,5879687,343.75,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Direct Payments,23/02/2024,5879690,"1,822.40",D D PAYROLL SERVICES
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Direct Payments,23/02/2024,5879730,"2,216.68",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Direct Payments,23/02/2024,5879747,"9,840.29",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Direct Payments,23/02/2024,5879755,"1,857.25",D D PAYROLL SERVICES
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Direct Payments,23/02/2024,5879756,"1,138.41",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Direct Payments,23/02/2024,5879771,275.68,D D PAYROLL SERVICES
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Direct Payments,23/02/2024,5879823,753.21,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Direct Payments,23/02/2024,5879831,"2,335.58",D D PAYROLL SERVICES
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Direct Payments,23/02/2024,5879847,"1,748.09",D D PAYROLL SERVICES
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Direct Payments,23/02/2024,5879852,"9,350.31",D D PAYROLL SERVICES
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Direct Payments,23/02/2024,5879854,"5,700.46",Barrie Bookkeeping & Payroll Solutions Limited
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Direct Payments,23/02/2024,5879901,"2,753.91",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Direct Payments,23/02/2024,5879912,"2,585.13",D D PAYROLL SERVICES
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Direct Payments,23/02/2024,5879928,"2,865.60",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Direct Payments,23/02/2024,5879930,"2,197.41",D D PAYROLL SERVICES
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Direct Payments,23/02/2024,5879932,430.41,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Direct Payments,23/02/2024,5879936,"1,767.18",D D PAYROLL SERVICES
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Direct Payments,23/02/2024,5879962,"3,227.99",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Direct Payments,23/02/2024,5879968,"2,650.37",D D PAYROLL SERVICES
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Direct Payments,23/02/2024,5879980,"4,481.23",D D PAYROLL SERVICES
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Direct Payments,23/02/2024,5879988,"1,071.89",Barrie Bookkeeping & Payroll Solutions Limited
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Direct Payments,23/02/2024,5879991,"2,072.75",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Direct Payments,23/02/2024,5880044,"3,824.96",D D PAYROLL SERVICES
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Direct Payments,23/02/2024,5880054,896.7,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Direct Payments,23/02/2024,5880065,"2,157.69",D D PAYROLL SERVICES
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Direct Payments,23/02/2024,5880067,860.43,D D PAYROLL SERVICES
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Direct Payments,23/02/2024,5880077,642.9,Barrie Bookkeeping & Payroll Solutions Limited
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Direct Payments,23/02/2024,5880080,"2,278.23",D D PAYROLL SERVICES
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Direct Payments,23/02/2024,5880096,"3,143.05",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Direct Payments,23/02/2024,5880137,"4,717.31",D D PAYROLL SERVICES
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Direct Payments,23/02/2024,5880148,505.92,D D PAYROLL SERVICES
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Direct Payments,23/02/2024,5880159,966.49,D D PAYROLL SERVICES
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Direct Payments,23/02/2024,5880163,428.6,D D PAYROLL SERVICES
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Direct Payments,23/02/2024,5880164,"2,487.84",D D PAYROLL SERVICES
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Direct Payments,23/02/2024,5880189,754.81,DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Direct Payments,23/02/2024,5880225,"5,519.46",DH TOWER HAMLETS
Health and Adult Social Care,Adult Social Care,Learning Disabilty Support - older people (65+),CLDS Mental Health,Social Care - Direct Payments,23/02/2024,5880243,409.07,DH TOWER HAMLETS
