Directorate,Service,Division,Responsible Unit,Expense Type,Payment Date,Trans No,Net Amount,Supplier Name
Children�s Services,Education Services,Early Years,Private Voluntary & Independant Extended Funding Hours,Third Party Payments - Voluntary Associations,27/10/2023,5839779,"10,384.50",Barkantine Community Nursery
Children�s Services,Education Services,Early Years,SSEYCG Two Year Old Pilot,Third Party Payments - Voluntary Associations,27/10/2023,5839674,"9,990.00",Barkantine Community Nursery
Children�s Services,Education Services,Early Years,3&4 Year old PVI�s,Third Party Payments - Voluntary Associations,27/10/2023,5839735,"8,146.20",Barnardo's
Children�s Services,Education Services,Early Years,Private Voluntary & Independant Extended Funding Hours,Third Party Payments - Voluntary Associations,27/10/2023,5839763,"7,543.50",Barnardo's
Children�s Services,Education Services,Early Years,SSEYCG Two Year Old Pilot,Third Party Payments - Voluntary Associations,27/10/2023,5839675,"6,993.00",Barnardo's
Children�s Services,Education Services,Services to Young People and Other Community Learners,"C & C Strategy, Policy and Improvement		",Services - Professional Fees - Consultants Fees,18/10/2023,5827814,"6,500.00",Basis Ltd
Children�s Services,Children's Social Care,Children Looked After,Enrichment Projects,Events & Exhibitions,30/10/2023,5839643,"7,500.00",Be Human First Limited
Children�s Services,Education Services,Other Strategic Functions,Music Trading Account,Educational/Training Supplies - Arts & Crafts,16/10/2023,5826084,515.4,Beare and Son Ltd
Children�s Services,Education Services,Other Strategic Functions,Music Trading Account,Educational/Training Supplies - Arts & Crafts,20/10/2023,5827818,516,Beare and Son Ltd
Children�s Services,Education Services,Other Strategic Functions,Music Trading Account,Educational/Training Supplies - Arts & Crafts,20/10/2023,5828227,388.5,Beare and Son Ltd
Children�s Services,Education Services,Other Strategic Functions,Music Trading Account,Educational/Training Supplies - Arts & Crafts,25/10/2023,5830153,719.5,Beare and Son Ltd
Children�s Services,No Service Specified,No Division Specified,Parks - CAP,Building Works - Main Works,04/10/2023,5830893,"2,600.00",Bendcrete Leisure Ltd
Children�s Services,No Service Specified,No Division Specified,Culture - CAP,Other External Fees - Consultants Fees,13/10/2023,5834613,"3,000.00",Blakeney Leigh Ltd
Children�s Services,Education Services,Other Strategic Functions,Alternative Provision,Third Party Payments - Reg Plan Maint Travel A,09/10/2023,5831094,"3,000.00",Boleyn Trust T/a Clara Grant Primary School
Children�s Services,No Service Specified,No Division Specified,Conditions and Improvements - Cap,Building Works - Main Works,20/10/2023,5836574,"33,838.33",BOWDEN HOUSE SCHOOL
Children�s Services,Education Services,Services to Young People and Other Community Learners,Further and Higher Education,Education Trust - Grant,30/10/2023,5834757,"1,710.00",BPP UNIVERSITY COLLEGE OF PROFESSIONAL S
Children�s Services,Education Services,Early Years,SSEYCG Two Year Old Pilot,Third Party Payments - Voluntary Associations,27/10/2023,5839676,"7,770.00",BRAYFORD SQUARE PLAYGROUP
Children�s Services,Education Services,Early Years,3&4 Year old PVI�s,Third Party Payments - Voluntary Associations,27/10/2023,5839736,"2,004.55",BRIGHT HORIZONS FAMILY SOLUTION
Children�s Services,Education Services,Early Years,3&4 Year old PVI�s,Third Party Payments - Voluntary Associations,27/10/2023,5839737,"10,384.50",BRIGHT HORIZONS FAMILY SOLUTION
Children�s Services,Education Services,Early Years,3&4 Year old PVI�s,Third Party Payments - Voluntary Associations,27/10/2023,5839740,"8,242.50",BRIGHT HORIZONS FAMILY SOLUTION
Children�s Services,Education Services,Early Years,Private Voluntary & Independant Extended Funding Hours,Third Party Payments - Voluntary Associations,27/10/2023,5839764,"2,343.66",BRIGHT HORIZONS FAMILY SOLUTION
Children�s Services,Education Services,Early Years,Private Voluntary & Independant Extended Funding Hours,Third Party Payments - Voluntary Associations,27/10/2023,5839765,"7,276.50",BRIGHT HORIZONS FAMILY SOLUTION
Children�s Services,Education Services,Early Years,Private Voluntary & Independant Extended Funding Hours,Third Party Payments - Voluntary Associations,27/10/2023,5839768,"4,730.07",BRIGHT HORIZONS FAMILY SOLUTION
Children�s Services,Education Services,Early Years,SSEYCG Two Year Old Pilot,Third Party Payments - Voluntary Associations,27/10/2023,5839677,777,BRIGHT HORIZONS FAMILY SOLUTION
Children�s Services,Education Services,Early Years,SSEYCG Two Year Old Pilot,Third Party Payments - Voluntary Associations,27/10/2023,5839678,"3,108.00",BRIGHT HORIZONS FAMILY SOLUTION
Children�s Services,Education Services,Early Years,SSEYCG Two Year Old Pilot,Third Party Payments - Voluntary Associations,27/10/2023,5839679,"10,101.00",Burdett Estate playgroup
Children�s Services,Education Services,Early Years,SSEYCG Two Year Old Pilot,Third Party Payments - Voluntary Associations,27/10/2023,5839687,777,Busy Bees Nurseries Limited
Children�s Services,Education Services,Early Years,SSEYCG Two Year Old Pilot,Third Party Payments - Voluntary Associations,27/10/2023,5839688,"4,329.00",Busy Bees Nurseries Limited
Children�s Services,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,27/10/2023,5832603,"5,766.62",By The Bridge Ltd
Children�s Services,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,27/10/2023,5832604,"4,499.65",By The Bridge Ltd
Children�s Services,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,27/10/2023,5832605,"4,711.38",By The Bridge Ltd
Children�s Services,Education Services,Early Years,SSEYCG Two Year Old Pilot,Third Party Payments - Voluntary Associations,27/10/2023,5839680,"7,770.00",Calvary Poplar Preschool
Children�s Services,Children's Social Care,Service Strategy,Child Care M & A,Services - Professional Fees - Legal Fees/Expenses,04/10/2023,5831084,364,Cansford Laboratories Ltd
Children�s Services,Children's Social Care,Children Looked After,S23-Other-Mother & Baby Unit,Childrens Act Section 23 - Spec Pymnts Miscellaneous,11/10/2023,5833122,260,Care 2 Share LTD
Children�s Services,Children's Social Care,Family Support Services,S17 Advice & Assessmt East,Childrens Act Section 17 - Contract Expenses,27/10/2023,5839644,"15,800.00",Care 2 Share LTD
Children�s Services,Children's Social Care,Family Support Services,S17 Advice & Assessmt East,Childrens Act Section 17 - Contract Expenses,27/10/2023,5839645,"15,800.00",Care 2 Share LTD
Children�s Services,Children's Social Care,Family Support Services,S17 Advice & Assessmt East,Childrens Act Section 17 - Contract Expenses,27/10/2023,5839646,"15,800.00",Care 2 Share LTD
Children�s Services,Children's Social Care,Family Support Services,S17 Advice & Assessmt East,Childrens Act Section 17 - Contract Expenses,27/10/2023,5839647,560,Care 2 Share LTD
Children�s Services,Children's Social Care,Children Looked After,S23-Resi-P&V/OLA-Child Home,Childrens Act Section 23 - Placement Fee,04/10/2023,5822154,"3,385.71",CARE Ltd
Children�s Services,Children's Social Care,Children Looked After,S23-Resi-P&V/OLA-Child Home,Childrens Act Section 23 - Placement Fee,11/10/2023,5833161,"17,492.87",CARE Ltd
Children�s Services,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,27/10/2023,5830862,"7,285.80",Caring Hearts Fostering
Children�s Services,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,27/10/2023,5830863,"3,428.70",Caring Hearts Fostering
Children�s Services,Children's Social Care,Service Strategy,Child Care M & A,Services - Professional Fees - Legal Fees/Expenses,20/10/2023,5835068,421.2,Carter Brown - The Expert Service Limited
Children�s Services,Children's Social Care,Service Strategy,Child Care M & A,Services - Professional Fees - Legal Fees/Expenses,20/10/2023,5836572,298.05,Carter Brown - The Expert Service Limited
Children�s Services,Children's Social Care,Service Strategy,Child Care M & A,Services - Professional Fees - Legal Fees/Expenses,25/10/2023,5836793,"3,343.20",Carter Brown - The Expert Service Limited
Children�s Services,Education Services,Early Years,SSEYCG Two Year Old Pilot,Third Party Payments - Voluntary Associations,27/10/2023,5839715,"4,235.02",CATHOLIC CHILDREN'S SOCIETY(WESTMINSTER)
Children�s Services,Children's Social Care,Family Support Services,IPST S17 NRPF,Childrens Act Section 17 - Other Placements Bed & Breakfast,04/10/2023,5830111,"1,080.00",Centennial Property Ltd (T/A The Housing Network)
Children�s Services,Education Services,Other Strategic Functions,Alternative Provision,Third Party Payments - Payments to Schools,13/10/2023,5834563,"3,000.00",Central Foundation Girls School
Children�s Services,Education Services,Other Strategic Functions,High Needs Out Of Borough Academies & Free Schools,Third Party Payments - SEN Placement Funding,23/10/2023,5837279,"14,300.00",CENTRE ACADEMY LONDON
Children�s Services,Education Services,Other Strategic Functions,High Needs Out Of Borough Academies & Free Schools,Third Party Payments - SEN Placement Funding,25/10/2023,5837280,"14,300.00",CENTRE ACADEMY LONDON
Children�s Services,Children's Social Care,Service Strategy,Assessed and Supported in Employment Programme,Training Expenses - Staff External Training (UK Based),25/10/2023,5831290,880,ChangeMaker Training and Resolutions Services LLP
Children�s Services,Children's Social Care,Service Strategy,Assessed and Supported in Employment Programme,Training Expenses - Staff External Training (UK Based),25/10/2023,5831291,600,ChangeMaker Training and Resolutions Services LLP
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,06/10/2023,5832223,333.84,Chicken Joes
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,27/10/2023,5839654,685.5,Chicken Joes
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Kitchen Supplies - Food and Beverages,27/10/2023,5839656,456.04,Chicken Joes
Children�s Services,Education Services,Other Strategic Functions,High Needs Out Of Borough Academies & Free Schools,Third Party Payments - SEN Placement Funding,02/10/2023,5830361,"7,955.00",Chigwell School
Children�s Services,No Service Specified,No Division Specified,Culture - CAP,Other External Fees - Consultants Fees,27/10/2023,5835177,"6,000.00",Child Graddon Lewis Limited
Children�s Services,No Service Specified,No Division Specified,Culture - CAP,Other External Fees - Consultants Fees,27/10/2023,5835893,"15,939.00",Child Graddon Lewis Limited
Children�s Services,Children's Social Care,Children Looked After,Staying Put,Childrens Act Section 23 - Placement Fee,13/10/2023,5824972,"1,800.00",Children First Fostering Agency LTD
Children�s Services,Children's Social Care,Children Looked After,Staying Put,Childrens Act Section 23 - Placement Fee,02/10/2023,5828973,"1,860.00",Children First Fostering Agency LTD
Children�s Services,Children's Social Care,Family Support Services,CNN Pool: Joint Family Support,Social Care - Homecare,20/10/2023,5835852,"1,120.00",City Care Agency Ltd
Children�s Services,Education Services,Other Strategic Functions,High Needs Other Boroughs,Third Party Payments - SEN Top Up Funding,18/10/2023,5827426,"27,843.31",City Of London Corporation
Children�s Services,Education Services,Early Years,3&4 Year old PVI�s,Third Party Payments - Voluntary Associations,27/10/2023,5839738,"19,460.00",CLAIRE BEARS LTD
Children�s Services,Education Services,Early Years,Private Voluntary & Independant Extended Funding Hours,Third Party Payments - Voluntary Associations,27/10/2023,5839766,"3,202.50",CLAIRE BEARS LTD
Children�s Services,Education Services,Other Strategic Functions,SEN External Travel,Non Staff Transport Costs - Reimbursement,27/10/2023,5830897,"19,825.00",Clayhall Executive Cars
Children�s Services,Education Services,Other Strategic Functions,SEN External Travel,Non Staff Transport Costs - Reimbursement,27/10/2023,5836684,"14,719.00",Clover Car Services Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Services - Professional Fees - Consultants Fees,11/10/2023,5822130,"7,500.00",Cohesion Consulting Ltd
Children�s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Services - Professional Fees - Consultants Fees,13/10/2023,5834674,"17,250.00",Cohesion Consulting Ltd
Children�s Services,Education Services,Other Strategic Functions,High Needs Out Of Borough Further Education Colleges,Third Party Payments - SEN Placement Funding,27/10/2023,5831292,"6,937.50",College Park School
Children�s Services,No Service Specified,No Division Specified,Basic Needs/Expansions - CAP,Other External Fees - Consultants Fees,09/10/2023,5830440,"23,930.48",Colwyn Technologies Limited
Children�s Services,No Service Specified,No Division Specified,Basic Needs/Expansions - CAP,Other External Fees - Consultants Fees,09/10/2023,5830441,"6,650.00",Colwyn Technologies Limited
Children�s Services,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,27/10/2023,5832886,"3,410.00",Compass Fostering East Limited
